, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2016-05-16,19648.0,23176.0,5416.0,4906.0,5939.0,14513.0,348.0,843.0,1501.0,2508.0,5056.0,5298.0,10460.0,803.0,13212.0,17466.0,33188.0,35208.0,1722.0,43196.0,5988.0,6627.0,7386.0,284.0,131568.0,10071.0,148348.0,111807.0,9563.0,7215.0,121406.0,6952.0,125685.0,1443.0,8522.0,138232.0,153761.0,617.0,600.0,237.0,2079.0,433.0,3733.0,813.0,2593.0,1268.0,4219.0,5158.0,5158.0,592.0,1272.0,2003.0,1502.0,2625.0,4145.0,5314.0,7760.0,13432.0,12223.0,188.0,7262.0,6484.0,2816.0,2759.0,269.0,4641.0,0.0,2047.0,6011.0,985.0,620.0,1297.0,1198.0,345.0,1255.0,2816.0,5609.0,2261.0,2382.0,154.0,175.0,0.0,51.0,4496.0,1080.0,8798.0,1883.0,20517.0,23031.0,40468.0,5497.0,66606.0,24840.0,11147.0,36740.0,103345.0,105556.0,99357.0,99357.0,396.0,250769.0,238.0,310.0,25.0,278.0,1700.0,2691.0,263968.0,4852.0,269154.0,2905.0,938.0,2049.0,263619.0
2016-05-17,21852.0,29495.0,5438.0,5283.0,5950.0,14747.0,336.0,845.0,1454.0,2468.0,4976.0,5192.0,10260.0,788.0,13318.0,17135.0,32329.0,35862.0,1650.0,41529.0,5951.0,6579.0,7370.0,250.0,130210.0,10030.0,148562.0,114050.0,9502.0,7183.0,131118.0,7358.0,136602.0,1395.0,8157.0,146096.0,146382.0,576.0,535.0,211.0,1898.0,451.0,3645.0,687.0,2479.0,1152.0,4220.0,5054.0,5619.0,569.0,1400.0,1995.0,1548.0,2670.0,3914.0,5236.0,7724.0,12963.0,12231.0,181.0,7546.0,6810.0,3130.0,3003.0,266.0,4757.0,0.0,1994.0,6080.0,946.0,602.0,1210.0,1078.0,356.0,1244.0,2909.0,5597.0,2252.0,2336.0,150.0,173.0,0.0,50.0,4212.0,1058.0,8587.0,1704.0,20630.0,23229.0,42000.0,5286.0,69492.0,24637.0,10696.0,35311.0,104803.0,104803.0,105074.0,105074.0,448.0,256042.0,257.0,342.0,21.0,272.0,1756.0,2705.0,263375.0,4990.0,263149.0,2647.0,920.0,1966.0,268691.0
2016-05-18,25712.0,29424.0,6154.0,6395.0,7892.0,16492.0,313.0,806.0,1382.0,2376.0,4800.0,5078.0,9948.0,772.0,13226.0,17860.0,30810.0,34154.0,1621.0,39713.0,5818.0,6482.0,7274.0,226.0,126417.0,9790.0,144493.0,114999.0,9358.0,7091.0,132365.0,7510.0,138222.0,1393.0,8144.0,147360.0,147378.0,554.0,478.0,185.0,1834.0,544.0,3438.0,623.0,2170.0,1140.0,4947.0,5324.0,6025.0,528.0,1258.0,1736.0,1496.0,2535.0,3954.0,5143.0,7576.0,13021.0,12238.0,171.0,7724.0,7030.0,3556.0,3420.0,246.0,5107.0,0.0,1930.0,6267.0,946.0,610.0,1125.0,985.0,310.0,1176.0,2900.0,5543.0,2245.0,2235.0,143.0,171.0,0.0,36.0,3773.0,1045.0,8339.0,1466.0,19618.0,22652.0,39464.0,4646.0,64910.0,23662.0,11337.0,32136.0,97046.0,97046.0,97314.0,97314.0,388.0,254662.0,218.0,370.0,20.0,266.0,1480.0,2400.0,265162.0,5003.0,264971.0,2429.0,825.0,1813.0,270751.0
2016-05-19,29338.0,29474.0,7433.0,7194.0,10892.0,18545.0,313.0,759.0,1342.0,2302.0,4606.0,4953.0,9606.0,813.0,13194.0,19846.0,30898.0,34210.0,1609.0,39940.0,5839.0,6585.0,7230.0,243.0,125776.0,9752.0,143126.0,114999.0,9251.0,7180.0,132176.0,7635.0,138078.0,1440.0,8700.0,146733.0,146736.0,556.0,468.0,300.0,1911.0,609.0,3446.0,620.0,1983.0,1150.0,4738.0,5169.0,6252.0,516.0,1316.0,1719.0,1497.0,2225.0,3793.0,5112.0,7294.0,12342.0,12282.0,165.0,7568.0,6890.0,3605.0,3493.0,230.0,5350.0,0.0,1862.0,6277.0,871.0,570.0,1076.0,888.0,309.0,1045.0,2894.0,5538.0,2238.0,2195.0,137.0,166.0,0.0,30.0,3881.0,1108.0,8019.0,1306.0,18842.0,21548.0,36618.0,4300.0,61140.0,23634.0,13058.0,30483.0,91623.0,91623.0,91884.0,91884.0,320.0,247378.0,187.0,336.0,20.0,300.0,1249.0,2030.0,257417.0,4958.0,257306.0,2466.0,774.0,1700.0,262899.0
2016-05-20,33330.0,29941.0,9217.0,8312.0,14418.0,21620.0,448.0,1090.0,1518.0,2341.0,4824.0,5855.0,10705.0,886.0,14181.0,23058.0,33695.0,37250.0,1613.0,43044.0,7153.0,7146.0,7783.0,362.0,126750.0,11289.0,145811.0,114999.0,9385.0,7253.0,132152.0,7119.0,138087.0,1383.0,8382.0,146573.0,146600.0,526.0,436.0,335.0,1716.0,505.0,3552.0,568.0,1887.0,1030.0,4262.0,4939.0,6229.0,607.0,1702.0,2253.0,1887.0,2245.0,4359.0,5776.0,8029.0,13047.0,12377.0,172.0,7376.0,6692.0,3441.0,3306.0,235.0,5348.0,0.0,1799.0,6218.0,984.0,652.0,1238.0,1028.0,369.0,996.0,3187.0,6054.0,2232.0,2248.0,138.0,164.0,0.0,32.0,4112.0,1198.0,8248.0,1210.0,18781.0,21192.0,40184.0,4574.0,62075.0,29528.0,15177.0,34846.0,96921.0,96921.0,97176.0,97176.0,276.0,247050.0,162.0,294.0,19.0,306.0,1124.0,1846.0,254912.0,4913.0,254484.0,2424.0,658.0,1614.0,259200.0
2016-05-21,33578.0,30284.0,9076.0,7724.0,13670.0,21428.0,487.0,1412.0,1633.0,2350.0,5414.0,6777.0,12195.0,861.0,16071.0,25708.0,37992.0,41970.0,1683.0,47734.0,7502.0,7435.0,8166.0,294.0,135670.0,12044.0,151518.0,109374.0,9538.0,7054.0,127522.0,5908.0,133038.0,1253.0,7149.0,141830.0,142272.0,491.0,398.0,321.0,1448.0,406.0,3412.0,501.0,1769.0,942.0,3039.0,3692.0,5907.0,721.0,1870.0,2758.0,2239.0,2927.0,5679.0,7106.0,9589.0,14901.0,12484.0,158.0,7697.0,6926.0,3462.0,3218.0,241.0,5267.0,0.0,1752.0,6172.0,1150.0,772.0,1314.0,1180.0,372.0,1003.0,3219.0,6160.0,2228.0,2220.0,136.0,161.0,0.0,34.0,4077.0,1147.0,8280.0,1111.0,18933.0,21245.0,42981.0,4079.0,65497.0,31944.0,14553.0,37312.0,102809.0,102809.0,103058.0,103058.0,246.0,253990.0,146.0,264.0,19.0,254.0,1059.0,1745.0,261799.0,4893.0,261271.0,2252.0,620.0,1530.0,265367.0
2016-05-22,32428.0,30763.0,8875.0,7553.0,13756.0,20975.0,412.0,1380.0,1649.0,2288.0,5560.0,7314.0,12874.0,873.0,17425.0,25380.0,40756.0,45000.0,1832.0,51447.0,8124.0,8030.0,8643.0,254.0,159958.0,13183.0,178888.0,99999.0,9472.0,6912.0,116900.0,6665.0,123892.0,1431.0,7382.0,131343.0,131489.0,657.0,473.0,368.0,1859.0,676.0,3749.0,587.0,1758.0,1128.0,2902.0,3096.0,5002.0,643.0,1636.0,2504.0,2028.0,3582.0,5695.0,7809.0,10414.0,16011.0,12468.0,149.0,8570.0,7749.0,4056.0,3689.0,245.0,5500.0,625.0,1694.0,6130.0,1119.0,761.0,1244.0,1158.0,319.0,948.0,3074.0,6155.0,2224.0,2190.0,131.0,159.0,0.0,36.0,3968.0,1137.0,8371.0,1059.0,18735.0,20934.0,43534.0,3973.0,65947.0,31840.0,14579.0,35651.0,101598.0,101598.0,101839.0,101839.0,247.0,244517.0,135.0,242.0,20.0,221.0,1017.0,1699.0,255378.0,5052.0,255752.0,2270.0,730.0,1552.0,261185.0
2016-05-23,31790.0,30804.0,8231.0,7224.0,13857.0,20158.0,402.0,1430.0,1660.0,2254.0,5486.0,7559.0,13045.0,866.0,17956.0,25244.0,41702.0,46012.0,1869.0,51608.0,8356.0,8246.0,8918.0,268.0,162585.0,14433.0,185935.0,109374.0,9580.0,7052.0,124490.0,7141.0,130875.0,1470.0,7620.0,136481.0,135965.0,568.0,424.0,341.0,1641.0,581.0,4110.0,529.0,1732.0,1023.0,2962.0,3837.0,4507.0,580.0,1692.0,2547.0,1938.0,3486.0,5018.0,7413.0,9863.0,15380.0,12493.0,145.0,9016.0,8281.0,4848.0,4508.0,240.0,6223.0,1250.0,1630.0,6082.0,952.0,656.0,1237.0,1087.0,317.0,874.0,2812.0,6109.0,2220.0,2118.0,125.0,156.0,0.0,38.0,3517.0,1018.0,7944.0,1000.0,18540.0,20710.0,41226.0,3929.0,64981.0,30888.0,14154.0,34725.0,99706.0,99706.0,99943.0,99943.0,228.0,238392.0,122.0,224.0,19.0,205.0,981.0,1648.0,246908.0,5126.0,247037.0,2302.0,730.0,1544.0,251881.0
2016-05-24,29903.0,26012.0,7650.0,7572.0,14838.0,19668.0,461.0,1883.0,1890.0,2323.0,6007.0,8203.0,14210.0,854.0,18864.0,24931.0,42478.0,46826.0,1892.0,52442.0,8493.0,8474.0,9191.0,232.0,162804.0,14019.0,186348.0,124998.0,9921.0,6986.0,141994.0,6558.0,149387.0,1390.0,7168.0,155566.0,155063.0,502.0,379.0,306.0,1518.0,462.0,3677.0,452.0,1628.0,919.0,2668.0,3278.0,4686.0,591.0,1671.0,2717.0,2077.0,3483.0,4802.0,7073.0,9438.0,14875.0,12583.0,142.0,8966.0,8227.0,5049.0,4812.0,234.0,6874.0,1250.0,1584.0,6247.0,874.0,609.0,1298.0,1177.0,312.0,876.0,2646.0,6084.0,2216.0,2077.0,118.0,153.0,0.0,40.0,3479.0,990.0,7459.0,904.0,17713.0,19868.0,40147.0,3541.0,63108.0,32023.0,13940.0,35280.0,98389.0,98389.0,98619.0,98619.0,199.0,247997.0,112.0,205.0,18.0,192.0,947.0,1598.0,253360.0,5034.0,252876.0,2166.0,674.0,1463.0,256336.0
2016-05-25,28962.0,23937.0,8013.0,7384.0,12741.0,19926.0,447.0,1762.0,1888.0,2457.0,6508.0,8336.0,14843.0,795.0,20035.0,25115.0,43584.0,48003.0,1909.0,53192.0,7666.0,7878.0,8876.0,204.0,160434.0,13110.0,183343.0,124998.0,9939.0,6662.0,141906.0,5497.0,148516.0,1271.0,6655.0,155394.0,155468.0,465.0,351.0,284.0,1436.0,413.0,3405.0,408.0,1540.0,864.0,2480.0,2678.0,4408.0,590.0,1513.0,2458.0,2059.0,3471.0,4579.0,6629.0,8782.0,14050.0,12598.0,133.0,9097.0,8321.0,5098.0,4844.0,226.0,6994.0,1250.0,1525.0,6960.0,836.0,590.0,1193.0,1066.0,284.0,844.0,2356.0,6058.0,2212.0,2038.0,116.0,151.0,0.0,36.0,3246.0,928.0,7264.0,823.0,17291.0,19243.0,40056.0,3284.0,62718.0,31352.0,13172.0,35222.0,97940.0,97940.0,98165.0,98165.0,190.0,259449.0,108.0,193.0,18.0,169.0,906.0,1540.0,267171.0,4957.0,266935.0,2053.0,648.0,1393.0,270648.0
