, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-04-26,11242.0,32785.0,3632.0,2482.0,3281.0,9569.0,365.0,851.0,384.0,1833.0,3105.0,2769.0,5918.0,892.0,9140.0,11793.0,25528.0,26479.0,3124.0,34674.0,8832.0,10567.0,355.0,109769.0,5744.0,127549.0,132412.0,4723.0,2336.0,139664.0,2442.0,142236.0,295.0,2586.0,144900.0,144921.0,379.0,422.0,573.0,1334.0,2252.0,656.0,3228.0,259.0,1323.0,395.0,1947.0,2011.0,2967.0,628.0,724.0,1982.0,737.0,1987.0,1003.0,1600.0,2522.0,4728.0,6543.0,140.0,5977.0,5481.0,3935.0,3532.0,189.0,5565.0,377.0,718.0,7233.0,251.0,251.0,415.0,528.0,200.0,1579.0,2035.0,4453.0,964.0,768.0,248.0,164.0,27.0,149.0,1456.0,520.0,4063.0,1215.0,13669.0,15618.0,10989.0,2852.0,31283.0,10427.0,7787.0,17853.0,49136.0,49136.0,49666.0,49666.0,657.0,198414.0,229.0,373.0,126.0,91.0,1621.0,2248.0,205884.0,5550.0,207060.0,1577.0,1020.0,1065.0,210635.0
2007-04-27,11756.0,33026.0,3760.0,2649.0,3596.0,9833.0,345.0,818.0,417.0,1704.0,2957.0,2592.0,5590.0,969.0,8971.0,11883.0,25582.0,26602.0,3173.0,35012.0,9743.0,10819.0,409.0,103059.0,6204.0,122125.0,127441.0,4717.0,2300.0,134892.0,2791.0,137970.0,396.0,2943.0,141575.0,141788.0,430.0,472.0,582.0,1497.0,2388.0,739.0,3535.0,302.0,1431.0,452.0,2153.0,2369.0,3117.0,653.0,995.0,2310.0,757.0,2038.0,1173.0,1635.0,2696.0,5118.0,7146.0,128.0,6378.0,5873.0,4338.0,3915.0,192.0,5883.0,336.0,676.0,7252.0,302.0,299.0,418.0,482.0,219.0,1754.0,2074.0,4586.0,976.0,769.0,279.0,172.0,23.0,153.0,1421.0,526.0,4460.0,1330.0,14312.0,16036.0,11623.0,3164.0,32052.0,10728.0,8409.0,18561.0,50613.0,50613.0,51131.0,51131.0,698.0,198049.0,385.0,555.0,193.0,60.0,1748.0,2310.0,205570.0,5650.0,206772.0,1759.0,1177.0,1112.0,210534.0
2007-04-28,12118.0,33308.0,4060.0,2966.0,3885.0,10422.0,328.0,787.0,498.0,1647.0,2938.0,2490.0,5466.0,1035.0,8862.0,12264.0,25619.0,26703.0,3288.0,35457.0,11342.0,12005.0,679.0,102452.0,6713.0,121645.0,125996.0,4932.0,2284.0,132936.0,3174.0,135556.0,533.0,3524.0,138964.0,138959.0,489.0,523.0,597.0,1677.0,2513.0,807.0,3793.0,334.0,1661.0,578.0,2468.0,2814.0,3563.0,703.0,1087.0,2469.0,802.0,2277.0,1301.0,1693.0,2895.0,5539.0,7696.0,136.0,6923.0,6370.0,4747.0,4304.0,198.0,6258.0,295.0,656.0,7253.0,345.0,336.0,424.0,471.0,225.0,1839.0,2151.0,4707.0,988.0,765.0,270.0,182.0,23.0,156.0,1472.0,545.0,4534.0,1379.0,14684.0,16343.0,11987.0,3780.0,33412.0,11697.0,9479.0,20387.0,53800.0,53800.0,54307.0,54307.0,768.0,196876.0,492.0,884.0,255.0,238.0,1936.0,2438.0,204564.0,5690.0,205766.0,1899.0,1319.0,1145.0,209939.0
2007-04-29,12448.0,33783.0,4688.0,3317.0,4017.0,11475.0,312.0,757.0,595.0,1740.0,3093.0,2426.0,5554.0,1075.0,8919.0,13035.0,25779.0,26937.0,3437.0,35898.0,12953.0,13602.0,789.0,104037.0,7190.0,125030.0,128594.0,5282.0,2348.0,135672.0,3397.0,138217.0,644.0,3989.0,141739.0,141590.0,505.0,545.0,599.0,1714.0,2610.0,863.0,3985.0,369.0,1840.0,674.0,2710.0,3207.0,4038.0,692.0,1182.0,2574.0,920.0,2501.0,1443.0,1815.0,3123.0,5879.0,8226.0,129.0,7550.0,6977.0,5297.0,4782.0,205.0,6689.0,255.0,655.0,7183.0,397.0,379.0,453.0,557.0,227.0,1912.0,2270.0,4829.0,1000.0,767.0,196.0,191.0,20.0,162.0,1517.0,580.0,4545.0,1400.0,14789.0,16361.0,12211.0,4311.0,34435.0,12938.0,10429.0,22582.0,57017.0,57017.0,57516.0,57516.0,797.0,200430.0,506.0,945.0,206.0,545.0,2140.0,2625.0,207676.0,5718.0,208628.0,1985.0,1394.0,1172.0,212623.0
2007-04-30,12893.0,33740.0,4875.0,3495.0,4052.0,12165.0,297.0,731.0,719.0,1907.0,3343.0,2354.0,5730.0,1201.0,9191.0,13990.0,26062.0,27283.0,3468.0,36138.0,13768.0,14192.0,791.0,106925.0,7427.0,128221.0,128916.0,5702.0,2683.0,137207.0,3565.0,140354.0,735.0,4352.0,144757.0,144721.0,526.0,562.0,612.0,1799.0,2719.0,925.0,4182.0,395.0,1989.0,725.0,2925.0,3537.0,4445.0,674.0,1260.0,2620.0,931.0,2677.0,1646.0,1941.0,3282.0,6119.0,8770.0,145.0,8125.0,7534.0,5859.0,5345.0,207.0,7213.0,215.0,637.0,7120.0,400.0,374.0,458.0,547.0,222.0,1985.0,2280.0,4941.0,1013.0,762.0,163.0,183.0,18.0,159.0,1515.0,588.0,4585.0,1418.0,14821.0,16308.0,12450.0,4611.0,34989.0,13924.0,11220.0,24780.0,59769.0,59769.0,60259.0,60259.0,804.0,207036.0,442.0,833.0,186.0,594.0,2254.0,2801.0,214588.0,5699.0,215412.0,2045.0,1341.0,1194.0,219405.0
2007-05-01,13901.0,30028.0,5198.0,3831.0,4278.0,14961.0,283.0,722.0,811.0,2185.0,3714.0,2313.0,6056.0,1358.0,9770.0,15200.0,26696.0,27964.0,3522.0,36808.0,14392.0,14261.0,750.0,112395.0,7692.0,133065.0,135124.0,6098.0,3062.0,143180.0,3726.0,145556.0,810.0,4666.0,149240.0,148940.0,522.0,557.0,610.0,1832.0,2769.0,956.0,4308.0,408.0,2062.0,760.0,3015.0,3797.0,4833.0,680.0,1312.0,2679.0,966.0,2774.0,1821.0,2056.0,3388.0,6253.0,9186.0,136.0,8622.0,8010.0,6331.0,5821.0,203.0,7668.0,214.0,609.0,7103.0,379.0,348.0,469.0,500.0,219.0,2060.0,2307.0,4987.0,1035.0,777.0,152.0,178.0,18.0,171.0,1580.0,599.0,4663.0,1441.0,14855.0,16253.0,12788.0,4856.0,36130.0,14654.0,11862.0,25784.0,61913.0,61913.0,62395.0,62395.0,816.0,212340.0,325.0,654.0,153.0,487.0,2335.0,2909.0,219955.0,5705.0,220747.0,2095.0,1319.0,1212.0,224765.0
2007-05-02,14634.0,24602.0,5508.0,4396.0,4917.0,17518.0,271.0,755.0,896.0,2508.0,4130.0,2371.0,6527.0,1440.0,10354.0,18602.0,27818.0,29217.0,3657.0,38297.0,14858.0,14400.0,606.0,118619.0,7931.0,140213.0,139000.0,6551.0,3352.0,148438.0,3933.0,151749.0,882.0,4910.0,156427.0,156310.0,531.0,561.0,623.0,1871.0,2819.0,947.0,4389.0,420.0,2073.0,775.0,3050.0,3977.0,5142.0,691.0,1344.0,2710.0,996.0,2843.0,1946.0,2212.0,3511.0,6381.0,9499.0,123.0,8932.0,8330.0,6732.0,6295.0,195.0,8152.0,236.0,596.0,7093.0,403.0,362.0,499.0,489.0,226.0,2134.0,2454.0,5010.0,1204.0,809.0,141.0,182.0,16.0,174.0,1648.0,601.0,4775.0,1495.0,15001.0,16312.0,13358.0,5078.0,37368.0,15550.0,12375.0,26402.0,63770.0,63770.0,64243.0,64243.0,835.0,221956.0,274.0,535.0,132.0,319.0,2578.0,3043.0,229056.0,5752.0,229692.0,2153.0,1383.0,1243.0,233512.0
2007-05-03,15581.0,20878.0,5739.0,4829.0,5677.0,18279.0,259.0,814.0,927.0,2770.0,4494.0,2880.0,7398.0,1541.0,11263.0,20447.0,29200.0,30685.0,3796.0,39829.0,15423.0,14524.0,503.0,121465.0,8227.0,144214.0,139000.0,7052.0,3465.0,149083.0,3871.0,152685.0,900.0,5053.0,157618.0,157576.0,530.0,556.0,624.0,1850.0,2850.0,903.0,4398.0,417.0,2015.0,771.0,2975.0,3969.0,5328.0,696.0,1404.0,2742.0,967.0,2891.0,2114.0,2395.0,3657.0,6678.0,9783.0,118.0,9151.0,8545.0,6982.0,6624.0,185.0,8516.0,257.0,580.0,7021.0,436.0,383.0,504.0,468.0,226.0,2195.0,2518.0,5014.0,2086.0,1515.0,138.0,160.0,18.0,170.0,1699.0,586.0,4826.0,1498.0,15260.0,16485.0,14121.0,5127.0,38297.0,16573.0,12741.0,27412.0,65709.0,65709.0,66174.0,66174.0,843.0,228290.0,238.0,475.0,115.0,189.0,2822.0,3277.0,236619.0,5771.0,237444.0,2186.0,1361.0,1220.0,241827.0
2007-05-04,16540.0,20896.0,5860.0,5089.0,6279.0,18748.0,249.0,853.0,910.0,2909.0,4683.0,3427.0,8130.0,1490.0,12106.0,21232.0,31254.0,32827.0,3892.0,42070.0,15869.0,14682.0,447.0,123342.0,8293.0,146341.0,139000.0,7447.0,3468.0,149574.0,3869.0,153434.0,901.0,5104.0,158447.0,158415.0,529.0,554.0,632.0,1819.0,2876.0,910.0,4398.0,418.0,1902.0,744.0,2831.0,3833.0,5345.0,713.0,1691.0,3012.0,1002.0,2952.0,2330.0,2586.0,3790.0,6928.0,10077.0,115.0,9300.0,8677.0,7119.0,6808.0,173.0,8732.0,279.0,554.0,6982.0,467.0,402.0,512.0,443.0,231.0,2223.0,2406.0,5006.0,2070.0,1809.0,132.0,149.0,14.0,171.0,1742.0,581.0,4805.0,1490.0,16002.0,17141.0,14706.0,5048.0,39249.0,17101.0,13033.0,28060.0,67309.0,67309.0,67766.0,67766.0,839.0,231121.0,213.0,423.0,104.0,126.0,3039.0,3519.0,239909.0,5827.0,240806.0,2207.0,1359.0,1193.0,245344.0
2007-05-05,17529.0,21060.0,6043.0,5302.0,6816.0,19101.0,240.0,899.0,1002.0,3016.0,4894.0,3745.0,8656.0,1445.0,12964.0,21638.0,32808.0,34495.0,3986.0,43806.0,16389.0,14859.0,424.0,125587.0,8233.0,148635.0,139000.0,7816.0,3531.0,150009.0,3969.0,154132.0,931.0,5133.0,159169.0,159138.0,535.0,560.0,651.0,1844.0,2923.0,956.0,4469.0,429.0,1838.0,810.0,2767.0,3753.0,5261.0,731.0,1856.0,3215.0,1059.0,3164.0,2530.0,2843.0,3987.0,7223.0,10370.0,111.0,9502.0,8843.0,7240.0,6925.0,162.0,8845.0,300.0,537.0,6966.0,511.0,430.0,537.0,442.0,235.0,2244.0,2361.0,5004.0,2022.0,1743.0,132.0,160.0,16.0,163.0,1795.0,580.0,4845.0,1478.0,16086.0,17441.0,15307.0,5041.0,40550.0,17419.0,13411.0,28390.0,68940.0,68940.0,69389.0,69389.0,829.0,233525.0,198.0,388.0,95.0,69.0,3245.0,3896.0,242655.0,5820.0,243494.0,2233.0,1311.0,1184.0,248025.0
2007-05-06,18830.0,21331.0,7224.0,5620.0,7459.0,20415.0,231.0,954.0,1088.0,3209.0,5245.0,4006.0,9264.0,1572.0,13644.0,22323.0,34682.0,36499.0,4088.0,45995.0,16935.0,15066.0,393.0,127891.0,8365.0,151187.0,139000.0,8458.0,3775.0,150615.0,4235.0,155045.0,1039.0,5353.0,160222.0,160166.0,559.0,585.0,684.0,1983.0,2992.0,966.0,4573.0,467.0,1819.0,844.0,2822.0,3840.0,5245.0,723.0,1968.0,3316.0,1167.0,3394.0,2644.0,3138.0,4203.0,7548.0,10655.0,109.0,9835.0,9137.0,7445.0,7076.0,148.0,8940.0,321.0,529.0,6958.0,541.0,445.0,548.0,436.0,237.0,2290.0,2439.0,5018.0,1987.0,1690.0,127.0,150.0,12.0,152.0,1864.0,593.0,4971.0,1501.0,16075.0,17428.0,15867.0,5184.0,41197.0,17913.0,13909.0,28798.0,69995.0,69995.0,70436.0,70436.0,829.0,235525.0,187.0,362.0,88.0,26.0,3506.0,4357.0,245205.0,5810.0,245995.0,2296.0,1245.0,1194.0,250520.0
2007-05-07,20249.0,21655.0,8454.0,6039.0,8286.0,22144.0,223.0,1003.0,1145.0,3457.0,5614.0,4119.0,9743.0,1787.0,14363.0,24078.0,35822.0,37723.0,4228.0,47537.0,17465.0,15391.0,370.0,130715.0,8610.0,154517.0,139000.0,9139.0,4338.0,151782.0,4471.0,156546.0,1179.0,5827.0,162096.0,162005.0,589.0,623.0,720.0,2207.0,3076.0,1019.0,4781.0,496.0,1820.0,874.0,2901.0,4118.0,5375.0,738.0,2173.0,3543.0,1208.0,3618.0,2837.0,3351.0,4411.0,7852.0,10948.0,112.0,10159.0,9446.0,7740.0,7332.0,136.0,9139.0,343.0,536.0,6975.0,625.0,502.0,569.0,437.0,259.0,2317.0,2566.0,5040.0,1964.0,1654.0,126.0,146.0,11.0,143.0,1866.0,608.0,5167.0,1663.0,16307.0,17588.0,16488.0,5217.0,41701.0,18366.0,14327.0,29196.0,70897.0,70897.0,71330.0,71330.0,833.0,237892.0,178.0,338.0,82.0,2.0,3697.0,4702.0,247894.0,5836.0,248639.0,2402.0,1174.0,1214.0,253150.0
2007-05-08,20623.0,21906.0,9079.0,6356.0,9131.0,23157.0,216.0,1046.0,1171.0,3748.0,6002.0,4358.0,10368.0,1846.0,15037.0,25691.0,36942.0,38972.0,4369.0,48836.0,17450.0,15747.0,354.0,132972.0,8791.0,157444.0,139000.0,9681.0,5053.0,153146.0,4732.0,158286.0,1297.0,6345.0,164359.0,164268.0,617.0,652.0,751.0,2327.0,3153.0,1036.0,4866.0,531.0,1862.0,953.0,3006.0,4336.0,5657.0,742.0,2147.0,3570.0,1197.0,3843.0,3057.0,3581.0,4605.0,8081.0,11239.0,112.0,10521.0,9781.0,8045.0,7625.0,124.0,9397.0,364.0,552.0,6995.0,707.0,555.0,594.0,445.0,268.0,2303.0,2677.0,5060.0,1940.0,1618.0,122.0,139.0,10.0,139.0,2011.0,631.0,5404.0,1848.0,16681.0,17905.0,17285.0,5202.0,42743.0,18906.0,14935.0,29648.0,72391.0,72391.0,72817.0,72817.0,840.0,241313.0,170.0,317.0,79.0,4.0,3918.0,4976.0,251465.0,5890.0,252174.0,2500.0,1100.0,1243.0,256637.0
2007-05-09,21496.0,22586.0,9433.0,6549.0,9401.0,23703.0,209.0,1066.0,1187.0,3998.0,6312.0,4635.0,10952.0,1859.0,15719.0,26499.0,38157.0,40250.0,4505.0,50143.0,17149.0,16061.0,341.0,135144.0,9082.0,160193.0,139000.0,10165.0,5631.0,154304.0,4894.0,159812.0,1398.0,6787.0,166365.0,166286.0,655.0,687.0,791.0,2465.0,3234.0,1058.0,4954.0,570.0,1917.0,1039.0,3158.0,4561.0,5932.0,748.0,2053.0,3468.0,1233.0,3894.0,3174.0,3792.0,4798.0,8490.0,11539.0,127.0,10825.0,10080.0,8356.0,7933.0,112.0,9682.0,386.0,566.0,7026.0,728.0,557.0,632.0,469.0,281.0,2250.0,2765.0,5079.0,1913.0,1577.0,118.0,139.0,9.0,132.0,2218.0,646.0,5793.0,2033.0,17150.0,18304.0,18124.0,5395.0,44255.0,19771.0,15663.0,30452.0,74707.0,74707.0,75125.0,75125.0,863.0,245767.0,163.0,302.0,79.0,4.0,4003.0,4995.0,256028.0,6017.0,256792.0,2597.0,1067.0,1278.0,261276.0
2007-05-10,22351.0,22976.0,9847.0,6660.0,9401.0,24168.0,203.0,1075.0,1215.0,4196.0,6559.0,4993.0,11554.0,1838.0,16335.0,27054.0,39378.0,41523.0,4621.0,51525.0,17133.0,16310.0,329.0,137195.0,9671.0,163128.0,139000.0,10611.0,6077.0,155236.0,5001.0,161006.0,1469.0,7166.0,167999.0,167939.0,666.0,693.0,805.0,2570.0,3301.0,1069.0,5049.0,590.0,1905.0,1069.0,3190.0,4752.0,6184.0,753.0,2074.0,3493.0,1377.0,3876.0,3284.0,4034.0,5010.0,8913.0,11881.0,148.0,10992.0,10237.0,8566.0,8194.0,101.0,9968.0,407.0,576.0,7051.0,775.0,578.0,685.0,515.0,314.0,2189.0,2809.0,5081.0,1876.0,1545.0,116.0,134.0,8.0,133.0,2161.0,655.0,6228.0,2171.0,17742.0,18839.0,19108.0,5638.0,46145.0,20815.0,16390.0,31499.0,77645.0,77645.0,78056.0,78056.0,866.0,250623.0,157.0,289.0,78.0,3.0,4139.0,5145.0,260938.0,6158.0,261774.0,2680.0,1047.0,1311.0,266337.0
2007-05-11,23103.0,23334.0,10207.0,6813.0,9620.0,24679.0,198.0,1083.0,1275.0,4454.0,6885.0,5398.0,12283.0,1908.0,17063.0,27662.0,40648.0,42838.0,4752.0,53005.0,17251.0,16520.0,318.0,139003.0,10265.0,165762.0,139000.0,11343.0,6498.0,156164.0,5156.0,161990.0,1523.0,7458.0,169283.0,169229.0,684.0,703.0,814.0,2582.0,3342.0,1046.0,5076.0,607.0,1891.0,1074.0,3152.0,4755.0,6374.0,775.0,2070.0,3508.0,1460.0,3979.0,3442.0,4219.0,5246.0,9341.0,12186.0,147.0,11219.0,10433.0,8719.0,8354.0,92.0,10152.0,429.0,575.0,7098.0,839.0,610.0,740.0,570.0,315.0,2120.0,2816.0,5062.0,1813.0,1489.0,116.0,128.0,7.0,134.0,2230.0,663.0,6501.0,2226.0,18219.0,19333.0,20013.0,5790.0,47734.0,21791.0,16955.0,32452.0,80186.0,80186.0,80591.0,80591.0,844.0,255105.0,151.0,275.0,75.0,2.0,3943.0,5086.0,265742.0,6114.0,266513.0,2698.0,1040.0,1323.0,271228.0
2007-05-12,23820.0,23522.0,9751.0,7116.0,10233.0,24567.0,195.0,1077.0,1371.0,4681.0,7222.0,5744.0,12966.0,2112.0,18001.0,28011.0,42075.0,44302.0,4869.0,54570.0,17290.0,16712.0,305.0,141022.0,10894.0,168516.0,139000.0,12056.0,6915.0,157326.0,5228.0,163163.0,1537.0,7703.0,170689.0,170629.0,711.0,712.0,828.0,2650.0,3393.0,1047.0,5101.0,620.0,1906.0,1045.0,3166.0,4791.0,6434.0,776.0,2050.0,3499.0,1378.0,4059.0,3372.0,4408.0,5424.0,9565.0,12432.0,133.0,11452.0,10657.0,8937.0,8540.0,85.0,10307.0,450.0,574.0,7122.0,902.0,639.0,750.0,585.0,326.0,2038.0,2820.0,5065.0,1766.0,1428.0,112.0,119.0,6.0,130.0,2379.0,678.0,6690.0,2254.0,18456.0,19584.0,20798.0,5820.0,48858.0,22611.0,17273.0,33267.0,82125.0,82125.0,82523.0,82523.0,818.0,258714.0,145.0,262.0,70.0,4.0,3926.0,4850.0,269300.0,6178.0,270113.0,2703.0,1013.0,1326.0,274922.0
2007-05-13,24712.0,23551.0,9357.0,7295.0,10473.0,24316.0,200.0,1053.0,1347.0,4840.0,7387.0,5882.0,13268.0,2140.0,18589.0,27893.0,43428.0,45632.0,4921.0,55863.0,17147.0,16885.0,295.0,143118.0,11465.0,171375.0,139000.0,12626.0,7227.0,158344.0,5382.0,164224.0,1564.0,7906.0,171984.0,171934.0,718.0,703.0,839.0,2704.0,3441.0,1043.0,5132.0,639.0,1923.0,1090.0,3189.0,4821.0,6441.0,793.0,2034.0,3499.0,1407.0,4031.0,3312.0,4632.0,5651.0,9712.0,12690.0,115.0,11454.0,10650.0,8990.0,8686.0,77.0,10441.0,471.0,576.0,7088.0,998.0,688.0,790.0,604.0,328.0,1937.0,2842.0,5056.0,1718.0,1355.0,109.0,111.0,4.0,115.0,2186.0,675.0,6784.0,2210.0,18569.0,19710.0,21410.0,5714.0,49493.0,23070.0,17353.0,33820.0,83313.0,83313.0,83704.0,83704.0,780.0,261682.0,140.0,248.0,66.0,4.0,3637.0,4655.0,272299.0,6149.0,273052.0,2724.0,967.0,1330.0,277879.0
2007-05-14,25120.0,23739.0,9296.0,7421.0,10574.0,24300.0,209.0,1048.0,1343.0,4992.0,7499.0,5999.0,13498.0,2250.0,18916.0,27691.0,44045.0,46231.0,4960.0,56577.0,16779.0,17024.0,284.0,144769.0,11925.0,173739.0,139000.0,13095.0,7522.0,159188.0,5585.0,165121.0,1615.0,8097.0,173084.0,173039.0,738.0,694.0,851.0,2685.0,3489.0,1013.0,5153.0,662.0,1964.0,1122.0,3267.0,4886.0,6462.0,775.0,2023.0,3447.0,1403.0,3987.0,3429.0,4806.0,5848.0,9831.0,12955.0,98.0,11434.0,10597.0,8899.0,8636.0,74.0,10423.0,492.0,575.0,7039.0,1047.0,702.0,793.0,602.0,335.0,1821.0,2778.0,5031.0,1646.0,1268.0,106.0,107.0,3.0,100.0,2255.0,680.0,6648.0,2170.0,18420.0,19605.0,21771.0,5608.0,49663.0,23257.0,17373.0,33995.0,83658.0,83658.0,84042.0,84042.0,739.0,263516.0,135.0,236.0,64.0,3.0,3577.0,4421.0,274140.0,6257.0,274990.0,2780.0,951.0,1343.0,279898.0
2007-05-15,25194.0,24070.0,9554.0,7574.0,10736.0,24628.0,224.0,1060.0,1422.0,5212.0,7769.0,6275.0,14044.0,2221.0,19259.0,27882.0,44305.0,46563.0,5042.0,57036.0,16755.0,17112.0,275.0,145950.0,12392.0,175535.0,141000.0,13503.0,7868.0,161558.0,5744.0,167128.0,1648.0,8284.0,174861.0,174717.0,738.0,679.0,854.0,2734.0,3519.0,996.0,5153.0,667.0,1970.0,1127.0,3293.0,4921.0,6492.0,782.0,2161.0,3573.0,1426.0,3966.0,3669.0,4948.0,6012.0,9898.0,13206.0,93.0,11396.0,10526.0,8792.0,8532.0,78.0,10311.0,500.0,583.0,7091.0,1001.0,652.0,815.0,612.0,349.0,1701.0,2813.0,5082.0,1646.0,1225.0,103.0,105.0,2.0,97.0,2661.0,703.0,6739.0,2206.0,18177.0,19323.0,22459.0,5691.0,49993.0,23689.0,17602.0,34340.0,84333.0,84333.0,84711.0,84711.0,717.0,265017.0,130.0,228.0,64.0,2.0,3335.0,4281.0,275519.0,6240.0,276295.0,2823.0,975.0,1358.0,281281.0
2007-05-16,26241.0,24346.0,9983.0,7857.0,11071.0,25279.0,239.0,1099.0,1625.0,5556.0,8312.0,6655.0,14967.0,2171.0,19896.0,28425.0,44681.0,46994.0,5134.0,57409.0,16761.0,17185.0,264.0,147248.0,12863.0,177339.0,147000.0,13947.0,8205.0,168603.0,5955.0,174354.0,1682.0,8435.0,182100.0,181830.0,760.0,665.0,860.0,2691.0,3541.0,962.0,5129.0,683.0,1982.0,1127.0,3300.0,4871.0,6488.0,788.0,2269.0,3712.0,1451.0,4071.0,3805.0,5315.0,6344.0,10131.0,13352.0,90.0,11604.0,10699.0,8859.0,8491.0,83.0,10232.0,500.0,615.0,7147.0,994.0,629.0,839.0,635.0,353.0,1592.0,2905.0,5100.0,1657.0,1259.0,98.0,103.0,1.0,99.0,2866.0,733.0,7127.0,2256.0,18428.0,19440.0,23978.0,5702.0,51100.0,24593.0,17420.0,35150.0,86249.0,86249.0,86621.0,86621.0,685.0,270373.0,126.0,220.0,62.0,2.0,3002.0,4024.0,279651.0,6318.0,280280.0,2828.0,953.0,1367.0,284944.0
