, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-04-16, 9177, 32120, 3518, 4094, 7208, 17553, 351, 1238, 903, 3759, 6514, 3970, 10283, 1337, 14034, 23110, 29279, 33058, 3284, 39154, 20807, 20847, 22556, 1276, 2841, 129657, 153301, 2222, 1381, 151326, 2176, 162581, 183, 2694, 185054, 181227, 485, 472, 733, 1021, 1236, 3454, 341, 1592, 1768, 3434, 5082, 6049, 1020, 1150, 2896, 765, 2951, 1158, 2164, 3417, 5967, 11527, 263, 12591, 12037, 11439, 11219, 403, 13826, 4326, 345, 13246, 222, 266, 726, 1017, 248, 759, 2257, 7265, 6733, 6693, 392, 267, 43, 135, 1549, 353, 6447, 2182, 28377, 31397, 16128, 6167, 60278, 17413, 14123, 38541, 101990, 102698, 103003, 104046, 1444, 283515, 644, 1120, 200, 1205, 3363, 4345, 297008, 7107, 275842, 2937, 1532, 1177, 301387
2012-04-17, 8949, 31803, 3406, 3988, 6664, 17297, 346, 1218, 878, 3643, 6338, 3742, 9900, 1393, 13821, 22696, 29477, 33291, 3292, 39648, 19899, 20966, 22766, 1366, 2930, 131639, 163720, 2274, 1462, 165785, 2284, 166070, 186, 3256, 181042, 179310, 648, 566, 906, 1143, 1291, 3952, 431, 1855, 1868, 4050, 5781, 6375, 989, 1265, 2888, 778, 2845, 1103, 2161, 3384, 5939, 11509, 272, 12442, 12210, 11077, 10933, 413, 13521, 4326, 346, 12648, 220, 261, 724, 1048, 245, 782, 2350, 7344, 6696, 6741, 488, 388, 43, 208, 2304, 363, 6475, 2272, 28574, 31182, 15754, 6055, 65133, 16611, 13916, 37552, 102685, 102602, 104421, 104822, 1465, 285880, 681, 1326, 206, 1200, 4210, 4834, 291200, 7454, 277954, 3179, 1837, 1415, 285808
2012-04-18, 8625, 30217, 3681, 4021, 6942, 17536, 338, 1218, 954, 3517, 6227, 3453, 9531, 1480, 13612, 22408, 30386, 34294, 3250, 40204, 19420, 20895, 22819, 1344, 3324, 136446, 169292, 2336, 1643, 172791, 2405, 173431, 172, 3495, 186730, 185528, 606, 494, 834, 1031, 1040, 4106, 359, 1756, 1414, 3675, 6440, 7178, 1067, 1476, 3339, 970, 2896, 1230, 2184, 3612, 6366, 11595, 544, 12178, 11953, 10922, 10773, 436, 13250, 4326, 360, 12520, 218, 254, 758, 1245, 253, 1128, 2699, 7484, 6688, 6710, 610, 498, 43, 245, 2547, 398, 6930, 2414, 29820, 32728, 15630, 6424, 69489, 18320, 14522, 38511, 108000, 108000, 109775, 109775, 1584, 298222, 653, 1458, 218, 1438, 5825, 7189, 304672, 7572, 291912, 3250, 1639, 1615, 297291
2012-04-19, 8328, 28356, 4062, 3952, 6423, 17948, 332, 1258, 1081, 3389, 6204, 3438, 9526, 1474, 13436, 22730, 31000, 34970, 3285, 41136, 18698, 20722, 22618, 1203, 3524, 137370, 170737, 2369, 1618, 174644, 2153, 175659, 152, 2987, 187809, 187559, 591, 454, 746, 968, 955, 3620, 373, 1595, 1272, 3122, 5108, 7439, 1246, 1746, 4019, 1194, 3480, 1488, 2293, 3918, 7118, 11711, 596, 12348, 12011, 10786, 10613, 458, 13092, 4326, 364, 12377, 218, 250, 837, 1630, 258, 1395, 2984, 7495, 6693, 6705, 551, 441, 42, 248, 2614, 428, 7420, 2495, 30170, 33462, 16004, 6983, 71578, 21039, 14600, 41104, 112682, 112682, 114392, 114392, 1640, 308231, 653, 1490, 269, 1430, 6250, 7670, 317031, 7361, 304888, 3098, 1378, 1617, 310467
2012-04-20, 8024, 26352, 4107, 4156, 6318, 18522, 326, 1336, 1241, 3268, 6192, 3496, 9603, 1538, 13474, 22999, 31806, 35856, 3552, 42527, 18897, 20514, 22454, 1272, 3775, 138047, 171168, 2332, 1565, 174966, 2323, 175902, 148, 3318, 186895, 186889, 747, 556, 911, 1175, 1142, 3687, 529, 2026, 1803, 3675, 4773, 6859, 1335, 1814, 3920, 1188, 4147, 2014, 2512, 4048, 7326, 11826, 572, 13014, 12593, 11149, 10914, 461, 13152, 4326, 377, 12473, 218, 246, 842, 1786, 255, 1119, 2955, 7515, 6698, 6677, 608, 444, 42, 250, 3366, 479, 7908, 2755, 30425, 34120, 16798, 9018, 74683, 26036, 16495, 45650, 120333, 124548, 126626, 126626, 1814, 316638, 814, 1802, 442, 1693, 8238, 8684, 325654, 7887, 314639, 3654, 2209, 2024, 320130
2012-04-21, 7806, 24779, 4240, 4424, 6684, 20305, 319, 1441, 1259, 3136, 6171, 3867, 9986, 1839, 14619, 24186, 33572, 37812, 4034, 45528, 22839, 20434, 22444, 1680, 4334, 141449, 174311, 2262, 1590, 177906, 4425, 178646, 178, 5296, 189945, 189773, 969, 678, 1092, 1701, 1345, 4413, 634, 2501, 2389, 4265, 6019, 6976, 1308, 2007, 3987, 1285, 4139, 2350, 2778, 4323, 7652, 11993, 651, 13534, 13122, 11765, 11539, 462, 13607, 4326, 388, 12515, 230, 255, 861, 1769, 284, 886, 3292, 7699, 6703, 6632, 712, 511, 41, 252, 4144, 617, 9360, 3318, 31782, 35932, 18787, 12242, 81370, 31659, 20125, 51935, 133305, 133305, 136202, 136202, 2246, 328576, 1020, 2468, 581, 2416, 12497, 13781, 342064, 9272, 332862, 4289, 3354, 2564, 340340
2012-04-22, 7780, 23952, 4606, 5000, 7508, 21393, 324, 1546, 1330, 3042, 6204, 4053, 10237, 2114, 15710, 26033, 36310, 40874, 3965, 48024, 28172, 20859, 22787, 1910, 4802, 145641, 177875, 2314, 1704, 181624, 4702, 182870, 187, 5348, 193243, 193142, 894, 605, 899, 1580, 1108, 4387, 585, 2481, 1932, 4002, 6172, 7848, 1416, 2510, 5000, 1594, 4346, 3173, 3280, 4998, 8606, 12235, 727, 13550, 13120, 11961, 11810, 455, 14018, 4338, 398, 12576, 345, 375, 1001, 1962, 347, 774, 3806, 7774, 6707, 6619, 565, 450, 41, 253, 3686, 672, 10712, 3321, 33658, 38789, 21142, 12347, 84992, 36575, 23644, 58312, 143303, 143303, 146330, 146330, 2274, 344140, 926, 2099, 436, 2505, 12152, 15008, 361135, 9577, 352902, 3906, 3332, 2515, 361855
2012-04-23, 8048, 23478, 5548, 5782, 8288, 23030, 392, 1638, 1541, 3082, 6486, 4502, 10989, 2218, 16445, 27415, 37866, 42610, 4042, 49678, 30042, 21706, 23526, 1596, 5505, 149816, 179218, 2604, 1780, 183094, 4060, 185065, 186, 4535, 193564, 193554, 902, 606, 821, 1726, 1102, 4010, 575, 2502, 1904, 3804, 5290, 8098, 1732, 3218, 6594, 2076, 5581, 5412, 4592, 6595, 10928, 12575, 802, 14154, 13582, 12120, 11911, 445, 14096, 4498, 411, 12701, 603, 646, 1258, 2338, 431, 708, 4486, 7666, 6700, 6604, 449, 416, 40, 250, 3495, 730, 10690, 3110, 34225, 40131, 22818, 12582, 86832, 38928, 22996, 58854, 145686, 145686, 148136, 148136, 2027, 351788, 832, 1666, 297, 1851, 10342, 12675, 368838, 9031, 361124, 3653, 2818, 2302, 370344
2012-04-24, 9038, 23066, 6288, 6462, 9488, 24537, 429, 1823, 1803, 3344, 7158, 5400, 12557, 2381, 18012, 29093, 39837, 44792, 4368, 52878, 31552, 22634, 24618, 1852, 7599, 154988, 179151, 3050, 1920, 183789, 5399, 186194, 232, 5444, 194585, 194615, 983, 642, 822, 1808, 1150, 4368, 630, 2665, 2005, 4022, 5518, 7902, 1873, 3210, 6772, 2112, 7244, 6612, 5945, 8021, 12836, 12786, 812, 15812, 15137, 13218, 12856, 444, 14620, 4694, 437, 12911, 785, 826, 1656, 2966, 488, 776, 5379, 7605, 6686, 6619, 427, 434, 40, 275, 3836, 776, 10422, 3069, 33983, 40163, 24378, 14335, 89776, 41204, 21922, 57325, 147101, 147101, 149714, 149714, 2159, 352362, 922, 1894, 310, 1606, 9752, 11453, 367648, 8923, 360537, 3772, 2658, 2199, 369154
2012-04-25, 10885, 28193, 7351, 7561, 10727, 26559, 430, 1958, 1881, 3726, 7862, 6090, 13952, 2722, 20684, 31003, 43910, 49330, 4946, 58592, 38358, 23788, 26579, 2371, 11054, 164172, 184821, 4076, 2377, 189505, 6654, 190895, 283, 6972, 198209, 197850, 1048, 646, 728, 1760, 1096, 4534, 656, 2769, 1835, 4340, 6219, 8062, 1689, 3195, 6859, 2122, 7722, 6012, 6642, 9254, 14394, 13025, 800, 17298, 16711, 14926, 14551, 450, 16114, 4890, 480, 13247, 739, 764, 1563, 3041, 446, 1613, 5212, 7430, 6673, 6643, 546, 512, 40, 341, 3639, 784, 10508, 3214, 34328, 41087, 26142, 16525, 95067, 44729, 23207, 61345, 156412, 156412, 161433, 161433, 3116, 362266, 1048, 2497, 457, 2462, 10814, 12523, 376058, 8789, 369031, 3781, 2412, 2236, 376636
