, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIVER AT SPOKANE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-04-12,2715.0,5339.0,780.0,885.0,1262.0,3501.0,204.0,228.0,638.0,1421.0,693.0,2144.0,186.0,2972.0,3593.0,6824.0,7623.0,1648.0,11284.0,4912.0,5624.45,6232.0,252.0,37085.0,1535.0,45331.0,54962.0,963.0,650.0,52104.0,1233.0,50909.0,107.0,1578.0,54817.0,54818.0,286.0,242.0,257.0,564.0,598.0,266.0,1208.0,142.0,877.0,324.0,1046.0,543.0,1791.0,462.0,584.0,1506.0,504.0,1310.0,490.0,1350.0,1644.0,2599.0,1269.0,88.0,2272.0,1916.0,1301.0,1477.0,287.0,4035.0,1609.0,238.0,9178.0,87.0,112.0,195.0,352.0,140.0,2171.0,829.0,2161.0,513.0,650.0,437.0,269.0,18.0,249.0,1163.0,83.0,1276.0,1037.0,11646.0,12461.0,4463.0,2079.0,20997.0,3710.0,3560.0,5353.0,26350.0,26350.0,26643.0,26643.0,615.0,87639.0,283.0,641.0,306.0,412.0,1388.0,1921.0,91699.0,5919.0,94206.0,1948.0,942.0,1554.0,99243.0
2010-04-13,2699.0,5375.0,765.0,888.0,1296.0,3472.0,212.0,248.0,621.0,1423.0,700.0,2151.0,224.0,3119.0,3524.0,6862.0,7746.0,1720.0,12405.0,4676.0,5524.45,6078.0,254.0,36671.0,1765.0,45315.0,60000.0,945.0,707.0,53672.0,1252.0,55122.0,103.0,1737.0,61947.0,61922.0,333.0,260.0,282.0,649.0,620.0,312.0,1266.0,138.0,1015.0,313.0,1324.0,776.0,1898.0,497.0,743.0,2513.0,595.0,1853.0,571.0,1634.0,2040.0,3337.0,1313.0,94.0,2454.0,2072.0,1388.0,1487.0,376.0,4071.0,1683.0,285.0,8481.0,82.0,105.0,220.0,387.0,134.0,2680.0,688.0,2283.0,547.0,697.0,550.0,260.0,17.0,254.0,1034.0,76.0,1547.0,1127.0,13175.0,14060.0,4794.0,2121.0,22127.0,4284.0,4281.0,5781.0,27908.0,27908.0,28195.0,28195.0,596.0,89371.0,401.0,965.0,259.0,478.0,1728.0,2099.0,91103.0,6149.0,93139.0,1914.0,994.0,1615.0,97225.0
2010-04-14,2717.0,5567.0,750.0,931.0,1347.0,3500.0,218.0,246.0,605.0,1476.0,754.0,2256.0,219.0,3215.0,3478.0,7024.0,7931.0,1799.0,12601.0,4558.0,5519.16,6082.0,248.0,36405.0,1867.0,45068.0,58750.0,925.0,739.0,59137.0,1224.0,60174.0,99.0,1868.0,66216.0,65963.0,313.0,228.0,264.0,499.0,579.0,302.0,1242.0,126.0,985.0,291.0,1209.0,779.0,1906.0,459.0,593.0,2064.0,564.0,2517.0,685.0,1668.0,2147.0,3593.0,1347.0,97.0,3181.0,2689.0,1689.0,1708.0,485.0,4140.0,1758.0,296.0,8192.0,82.0,102.0,210.0,346.0,123.0,2843.0,523.0,2254.0,535.0,668.0,555.0,213.0,17.0,220.0,928.0,75.0,1458.0,1089.0,13635.0,15495.0,4821.0,1953.0,21967.0,4727.0,4290.0,6307.0,28274.0,28274.0,28553.0,28553.0,567.0,93495.0,376.0,857.0,180.0,725.0,1779.0,2303.0,96405.0,6071.0,98461.0,1793.0,943.0,1423.0,102596.0
2010-04-15,2753.0,5829.0,755.0,964.0,1359.0,3475.0,224.0,276.0,594.0,1558.0,756.0,2338.0,239.0,3249.0,3461.0,7038.0,7950.0,1851.0,11552.0,4773.0,5448.27,6046.0,237.0,36552.0,1996.0,45217.0,55000.0,927.0,773.0,56787.0,1295.0,58395.0,96.0,1937.0,65367.0,65505.0,311.0,207.0,251.0,421.0,555.0,307.0,1188.0,123.0,997.0,273.0,1210.0,627.0,1839.0,459.0,575.0,1557.0,523.0,2197.0,645.0,1479.0,1889.0,3241.0,1394.0,136.0,3629.0,3302.0,2382.0,2352.0,515.0,4553.0,1833.0,270.0,8139.0,81.0,99.0,215.0,302.0,142.0,2626.0,558.0,2322.0,510.0,559.0,600.0,188.0,16.0,166.0,1051.0,85.0,1310.0,1059.0,12737.0,14865.0,4796.0,1838.0,21722.0,4677.0,3963.0,6320.0,28042.0,28042.0,28315.0,28315.0,556.0,97485.0,384.0,751.0,139.0,600.0,1647.0,2300.0,100883.0,6014.0,102874.0,1694.0,982.0,1342.0,106687.0
2010-04-16,2752.0,6113.0,1190.0,1039.0,1611.0,3655.0,224.0,395.0,589.0,1630.0,799.0,2451.0,287.0,3378.0,3474.0,7097.0,8018.0,1876.0,11180.0,5391.0,5408.57,5990.0,230.0,37261.0,2310.0,45734.0,53750.0,993.0,834.0,55766.0,1562.0,57457.0,93.0,2073.0,64245.0,64309.0,353.0,237.0,259.0,410.0,579.0,338.0,1176.0,135.0,1033.0,257.0,1270.0,614.0,1701.0,459.0,607.0,1512.0,527.0,1714.0,571.0,1404.0,1800.0,3023.0,1535.0,176.0,3257.0,3029.0,2573.0,2689.0,466.0,5135.0,1909.0,244.0,8148.0,81.0,98.0,259.0,318.0,177.0,1925.0,799.0,2478.0,466.0,492.0,612.0,203.0,15.0,155.0,1424.0,136.0,1461.0,1143.0,12333.0,14372.0,5039.0,2451.0,21893.0,5120.0,4405.0,6449.0,28342.0,28342.0,28609.0,28609.0,601.0,95670.0,488.0,880.0,115.0,502.0,1814.0,2250.0,99513.0,5986.0,101712.0,1676.0,979.0,1293.0,105929.0
2010-04-17,2730.0,6554.0,1869.0,1153.0,1900.0,4382.0,222.0,455.0,644.0,1753.0,972.0,2745.0,290.0,3643.0,3913.0,7350.0,8298.0,1912.0,11513.0,6719.0,5403.27,5992.0,231.0,37996.0,2977.0,46640.0,50000.0,1116.0,922.0,51968.0,1869.0,53588.0,136.0,2191.0,60358.0,60500.0,380.0,262.0,257.0,408.0,616.0,349.0,1210.0,151.0,1060.0,240.0,1316.0,739.0,1681.0,459.0,728.0,1785.0,588.0,1685.0,602.0,1492.0,1962.0,3218.0,1700.0,176.0,2872.0,2582.0,2158.0,2343.0,422.0,5166.0,1984.0,243.0,8190.0,86.0,101.0,310.0,386.0,200.0,1860.0,1026.0,2555.0,425.0,485.0,710.0,261.0,15.0,204.0,1394.0,145.0,1689.0,1268.0,12550.0,14638.0,5484.0,4626.0,22689.0,7825.0,5334.0,8520.0,31208.0,31208.0,31469.0,31469.0,677.0,95086.0,632.0,1114.0,99.0,633.0,2275.0,2471.0,99097.0,5981.0,101151.0,1750.0,961.0,1248.0,105101.0
2010-04-18,2704.0,7072.0,2219.0,1273.0,2374.0,4936.0,226.0,479.0,755.0,1875.0,1047.0,2941.0,299.0,3919.0,4835.0,7837.0,8842.0,1946.0,12051.0,7446.0,5397.97,5994.0,224.0,38476.0,4527.0,48719.0,50000.0,1310.0,992.0,52068.0,1893.0,53575.0,180.0,2158.0,59759.0,59761.0,381.0,263.0,251.0,394.0,649.0,339.0,1232.0,155.0,1033.0,227.0,1248.0,783.0,1752.0,459.0,820.0,1903.0,610.0,1906.0,639.0,1566.0,2072.0,3379.0,1870.0,164.0,2925.0,2528.0,1822.0,1948.0,411.0,4759.0,2059.0,242.0,8240.0,82.0,96.0,301.0,393.0,185.0,2277.0,843.0,2549.0,384.0,438.0,688.0,255.0,15.0,251.0,1202.0,115.0,1642.0,1236.0,12663.0,15062.0,5707.0,5094.0,24085.0,9868.0,5542.0,11175.0,35261.0,35261.0,35516.0,35516.0,684.0,96197.0,569.0,1117.0,89.0,842.0,2485.0,2841.0,100454.0,5988.0,102330.0,1719.0,903.0,1219.0,106003.0
2010-04-19,2693.0,7458.0,2543.0,1462.0,2378.0,5404.0,235.0,459.0,909.0,2034.0,1004.0,3055.0,308.0,4085.0,5510.0,8227.0,9278.0,1967.0,12438.0,7645.0,5392.68,5997.0,220.0,40760.0,4568.0,50260.0,69034.0,1590.0,1035.0,69175.0,1975.0,68261.0,212.0,2120.0,70850.0,69876.0,376.0,273.0,247.0,638.0,706.0,396.0,1281.0,164.0,990.0,220.0,1183.0,768.0,1817.0,462.0,858.0,1930.0,588.0,1995.0,680.0,1532.0,2073.0,3380.0,2041.0,165.0,3123.0,2707.0,1829.0,1888.0,411.0,4472.0,2131.0,231.0,8279.0,79.0,90.0,311.0,372.0,184.0,1967.0,801.0,2602.0,343.0,387.0,641.0,297.0,15.0,298.0,1153.0,124.0,1543.0,1229.0,12498.0,15057.0,5831.0,5133.0,26396.0,9368.0,5665.0,11023.0,37419.0,37419.0,37668.0,37668.0,656.0,100086.0,518.0,1030.0,81.0,834.0,2573.0,3111.0,104569.0,6016.0,106331.0,1705.0,897.0,1223.0,109749.0
2010-04-20,2955.0,7628.0,2905.0,1656.0,2544.0,5920.0,232.0,464.0,1042.0,2172.0,895.0,3081.0,316.0,4181.0,6055.0,8469.0,9546.0,1994.0,12994.0,7671.0,5387.38,6000.0,226.0,43378.0,4373.0,53178.0,80316.0,1932.0,1063.0,82925.0,1941.0,84398.0,231.0,2363.0,89797.0,89489.0,439.0,320.0,290.0,1074.0,781.0,501.0,1469.0,186.0,990.0,272.0,1262.0,884.0,1981.0,459.0,914.0,1976.0,573.0,1964.0,685.0,1511.0,2079.0,3380.0,2193.0,177.0,3160.0,2760.0,1905.0,1965.0,429.0,4494.0,2102.0,228.0,8320.0,78.0,88.0,324.0,346.0,184.0,1585.0,862.0,2714.0,302.0,356.0,652.0,290.0,15.0,351.0,1411.0,120.0,1524.0,1265.0,12446.0,14976.0,6184.0,4962.0,25907.0,8826.0,5728.0,10330.0,36237.0,36237.0,36480.0,36480.0,660.0,118488.0,564.0,1066.0,88.0,760.0,2642.0,3252.0,120904.0,6054.0,121953.0,1796.0,898.0,1290.0,123986.0
2010-04-21,3277.0,7635.0,2984.0,1772.0,2857.0,5929.0,244.0,590.0,1150.0,2387.0,1031.0,3432.0,448.0,4634.0,6462.0,8919.0,10043.0,2074.0,14843.0,8681.0,5382.09,6032.0,260.0,43832.0,4689.0,54906.0,80140.0,2238.0,1117.0,83129.0,1939.0,84724.0,270.0,2932.0,90921.0,90894.0,528.0,403.0,368.0,1672.0,1034.0,682.0,1899.0,226.0,1185.0,268.0,1638.0,1632.0,2439.0,493.0,1088.0,2556.0,628.0,2147.0,798.0,1738.0,2462.0,4102.0,2356.0,188.0,3123.0,2696.0,1846.0,1926.0,488.0,4613.0,2015.0,247.0,8370.0,78.0,86.0,418.0,452.0,180.0,2325.0,1056.0,2942.0,261.0,358.0,832.0,380.0,16.0,419.0,1568.0,133.0,1976.0,1517.0,12906.0,15437.0,7138.0,5917.0,27287.0,10787.0,6618.0,11408.0,38695.0,38695.0,38978.0,38978.0,742.0,130072.0,707.0,1628.0,142.0,876.0,3091.0,3589.0,135385.0,6073.0,137004.0,1878.0,856.0,1473.0,140393.0
