, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-12-08,7190.0,28862.0,2503.0,2940.0,561.0,9003.0,249.0,577.0,279.0,882.0,1912.0,1930.0,3948.0,473.0,5699.0,11262.0,20342.0,22227.0,2734.0,25095.0,15591.0,10017.0,11341.0,380.0,128583.0,1683.0,142444.0,118230.0,1218.0,679.0,119681.0,797.0,121759.0,158.0,2029.0,133627.0,130699.0,528.0,518.0,506.0,1088.0,401.0,1840.0,416.0,1178.0,598.0,1678.0,3636.0,4694.0,653.0,707.0,1935.0,568.0,2346.0,606.0,1426.0,1786.0,3034.0,1362.0,119.0,3336.0,3618.0,3219.0,3264.0,234.0,6108.0,643.0,84.0,7582.0,80.0,143.0,196.0,364.0,84.0,343.0,464.0,812.0,252.0,878.0,228.0,144.0,126.0,101.0,1701.0,338.0,2818.0,2284.0,15250.0,19283.0,11219.0,2482.0,28434.0,7660.0,10531.0,10615.0,39050.0,39050.0,40230.0,40230.0,1636.0,186976.0,385.0,765.0,78.0,976.0,839.0,1329.0,188278.0,7838.0,193274.0,2669.0,2028.0,1456.0,199239.0
2012-12-09,6871.0,25941.0,2330.0,2770.0,555.0,8446.0,250.0,566.0,260.0,864.0,1841.0,1780.0,3703.0,380.0,5035.0,10524.0,19956.0,21806.0,2512.0,24534.0,11843.0,10013.0,11496.0,252.0,123954.0,1541.0,138702.0,120050.0,1204.0,656.0,122096.0,727.0,124780.0,151.0,1944.0,135764.0,133606.0,427.0,388.0,416.0,796.0,250.0,1764.0,376.0,1102.0,516.0,1597.0,3595.0,4633.0,619.0,721.0,2005.0,540.0,2172.0,576.0,1408.0,1774.0,2996.0,1341.0,116.0,3064.0,3376.0,3098.0,3192.0,218.0,6230.0,643.0,76.0,7415.0,78.0,140.0,192.0,324.0,82.0,287.0,435.0,784.0,251.0,874.0,168.0,114.0,122.0,102.0,1350.0,317.0,2315.0,2020.0,14916.0,17811.0,11399.0,2240.0,27657.0,6894.0,10022.0,9751.0,37408.0,37408.0,38420.0,38420.0,1491.0,177908.0,239.0,645.0,74.0,862.0,742.0,1194.0,183095.0,7344.0,187803.0,2378.0,1713.0,1340.0,193871.0
2012-12-10,6719.0,22220.0,2252.0,2630.0,554.0,8180.0,251.0,559.0,254.0,845.0,1796.0,1661.0,3512.0,315.0,4640.0,10024.0,19328.0,21112.0,2296.0,23554.0,9429.0,10009.0,11377.0,165.0,117851.0,1408.0,133163.0,119999.0,1175.0,638.0,122001.0,666.0,124653.0,147.0,1877.0,134672.0,132746.0,372.0,315.0,374.0,638.0,192.0,1576.0,340.0,1034.0,461.0,1502.0,3416.0,4605.0,609.0,706.0,1963.0,526.0,2162.0,568.0,1401.0,1761.0,2961.0,1326.0,112.0,2888.0,3150.0,2850.0,2950.0,203.0,6050.0,643.0,75.0,7354.0,78.0,140.0,190.0,290.0,82.0,286.0,428.0,756.0,250.0,871.0,144.0,101.0,119.0,107.0,1188.0,302.0,2161.0,1772.0,14173.0,16496.0,11094.0,2092.0,31336.0,5984.0,7881.0,8299.0,39635.0,39635.0,40210.0,40210.0,1161.0,179597.0,168.0,499.0,76.0,721.0,690.0,1108.0,184835.0,7155.0,189270.0,2142.0,1354.0,1219.0,194324.0
2012-12-11,6584.0,27636.0,2184.0,2500.0,554.0,7945.0,254.0,556.0,250.0,830.0,1763.0,1568.0,3361.0,274.0,4385.0,9722.0,19017.0,20764.0,2100.0,22936.0,7954.0,9825.0,11102.0,154.0,112117.0,1281.0,125205.0,119999.0,1145.0,622.0,121946.0,614.0,124600.0,144.0,1818.0,133714.0,132023.0,336.0,283.0,363.0,564.0,175.0,1463.0,309.0,974.0,432.0,1395.0,3234.0,4515.0,599.0,679.0,1811.0,513.0,2092.0,561.0,1398.0,1752.0,2938.0,1314.0,108.0,2846.0,3091.0,2721.0,2791.0,196.0,5806.0,643.0,74.0,7255.0,78.0,140.0,188.0,263.0,81.0,286.0,424.0,730.0,250.0,870.0,135.0,97.0,116.0,110.0,1139.0,289.0,2079.0,1622.0,13784.0,15571.0,10878.0,1981.0,26721.0,5395.0,6426.0,7505.0,34226.0,34226.0,34680.0,34680.0,968.0,174096.0,140.0,416.0,76.0,568.0,670.0,1070.0,180525.0,6998.0,185150.0,1979.0,1206.0,1184.0,190406.0
2012-12-12,6458.0,27545.0,2120.0,2373.0,554.0,7721.0,263.0,556.0,248.0,816.0,1736.0,1492.0,3234.0,248.0,4194.0,9454.0,18822.0,20544.0,1934.0,22495.0,7028.0,7126.0,8784.0,179.0,114606.0,1161.0,124663.0,119999.0,1106.0,601.0,121886.0,566.0,124542.0,142.0,1763.0,132758.0,131301.0,331.0,275.0,372.0,532.0,175.0,1418.0,281.0,920.0,414.0,1314.0,3110.0,4322.0,589.0,662.0,1728.0,500.0,1954.0,554.0,1393.0,1744.0,2918.0,1307.0,105.0,2722.0,2982.0,2655.0,2726.0,192.0,5674.0,634.0,73.0,7110.0,78.0,140.0,186.0,242.0,80.0,286.0,418.0,702.0,249.0,866.0,134.0,94.0,112.0,110.0,1090.0,276.0,2022.0,1546.0,13539.0,15067.0,10721.0,1889.0,26679.0,5048.0,5537.0,7135.0,33814.0,33814.0,34300.0,34300.0,917.0,171398.0,139.0,375.0,72.0,467.0,672.0,1061.0,176821.0,6820.0,181013.0,1865.0,1126.0,1200.0,185519.0
2012-12-13,6351.0,27320.0,2061.0,2254.0,554.0,7510.0,265.0,556.0,245.0,804.0,1715.0,1431.0,3146.0,228.0,4044.0,9202.0,18684.0,20386.0,1822.0,22170.0,6420.0,7082.0,8130.0,240.0,113892.0,1087.0,123728.0,119999.0,1068.0,581.0,121819.0,554.0,124478.0,140.0,1709.0,131796.0,130574.0,309.0,263.0,378.0,509.0,174.0,1401.0,257.0,874.0,376.0,1255.0,3012.0,4142.0,580.0,652.0,1693.0,491.0,1862.0,548.0,1386.0,1732.0,2896.0,1303.0,102.0,2574.0,2822.0,2527.0,2607.0,192.0,5566.0,619.0,72.0,6954.0,78.0,140.0,185.0,223.0,80.0,289.0,414.0,674.0,248.0,865.0,140.0,93.0,109.0,109.0,1046.0,264.0,1981.0,1470.0,13290.0,14718.0,10396.0,1804.0,25868.0,4862.0,5239.0,6990.0,32858.0,32858.0,33449.0,33449.0,850.0,169640.0,128.0,351.0,74.0,408.0,666.0,1068.0,175086.0,6662.0,179101.0,1774.0,1200.0,1211.0,183543.0
2012-12-14,6238.0,27025.0,2004.0,2158.0,548.0,7323.0,268.0,557.0,243.0,793.0,1694.0,1383.0,3077.0,211.0,3936.0,8966.0,18590.0,20278.0,1730.0,21920.0,5879.0,7098.0,8188.0,191.0,112918.0,1047.0,122771.0,117186.0,1034.0,561.0,119470.0,552.0,122667.0,138.0,1657.0,129689.0,128851.0,270.0,230.0,354.0,438.0,148.0,1382.0,236.0,831.0,347.0,1176.0,2927.0,3995.0,572.0,647.0,1679.0,482.0,1816.0,542.0,1375.0,1716.0,2869.0,1299.0,99.0,2476.0,2706.0,2396.0,2470.0,189.0,5419.0,603.0,71.0,6843.0,78.0,140.0,184.0,209.0,79.0,292.0,410.0,646.0,247.0,862.0,136.0,93.0,106.0,109.0,1004.0,253.0,1944.0,1325.0,12966.0,14392.0,9982.0,1715.0,25340.0,4790.0,5068.0,6944.0,32284.0,32284.0,32787.0,32787.0,761.0,168212.0,111.0,334.0,68.0,364.0,636.0,1040.0,173569.0,6509.0,177379.0,1666.0,1053.0,1149.0,181628.0
2012-12-15,6138.0,26566.0,1949.0,2075.0,547.0,7158.0,271.0,555.0,241.0,781.0,1672.0,1336.0,3008.0,197.0,3846.0,8761.0,18527.0,20202.0,1649.0,21719.0,5386.0,7114.0,8102.0,151.0,112316.0,1004.0,121798.0,112499.0,1006.0,544.0,114189.0,552.0,116940.0,136.0,1608.0,122802.0,122213.0,248.0,211.0,349.0,392.0,159.0,1332.0,216.0,794.0,329.0,1098.0,2806.0,3867.0,564.0,640.0,1657.0,474.0,1795.0,535.0,1363.0,1700.0,2844.0,1296.0,96.0,2420.0,2634.0,2303.0,2370.0,187.0,5283.0,588.0,70.0,6776.0,78.0,140.0,183.0,196.0,79.0,290.0,406.0,619.0,246.0,860.0,134.0,93.0,102.0,109.0,965.0,242.0,1892.0,1213.0,12642.0,14015.0,9595.0,1658.0,24793.0,4638.0,4627.0,6752.0,31546.0,31546.0,32010.0,32010.0,743.0,163255.0,106.0,327.0,65.0,330.0,633.0,1013.0,169420.0,6377.0,173256.0,1603.0,1010.0,1119.0,177575.0
2012-12-16,6042.0,24211.0,1897.0,2001.0,547.0,7005.0,272.0,556.0,238.0,771.0,1652.0,1280.0,2932.0,184.0,3753.0,8574.0,18476.0,20140.0,1575.0,21549.0,4977.0,7130.0,8100.0,155.0,111870.0,970.0,121609.0,112499.0,982.0,526.0,114133.0,550.0,116798.0,134.0,1560.0,121431.0,120913.0,231.0,210.0,388.0,370.0,234.0,1321.0,200.0,770.0,328.0,1047.0,2706.0,3738.0,556.0,632.0,1614.0,466.0,1767.0,530.0,1352.0,1685.0,2818.0,1294.0,93.0,2383.0,2587.0,2236.0,2297.0,186.0,5180.0,572.0,69.0,6739.0,78.0,140.0,182.0,185.0,79.0,292.0,402.0,620.0,245.0,860.0,168.0,93.0,98.0,109.0,928.0,232.0,1846.0,1163.0,12404.0,13692.0,9242.0,1611.0,23288.0,4421.0,4418.0,6538.0,29826.0,29826.0,30362.0,30362.0,841.0,157380.0,112.0,332.0,73.0,308.0,656.0,1036.0,163025.0,6347.0,166736.0,1619.0,1236.0,1226.0,170936.0
2012-12-17,5938.0,20789.0,1847.0,1929.0,547.0,6859.0,272.0,553.0,237.0,762.0,1634.0,1236.0,2871.0,172.0,3661.0,8396.0,18381.0,20040.0,1508.0,21338.0,4684.0,6326.0,7949.0,180.0,108538.0,937.0,118760.0,112499.0,957.0,510.0,114082.0,542.0,116748.0,133.0,1514.0,120491.0,120208.0,212.0,200.0,386.0,354.0,228.0,1392.0,186.0,750.0,316.0,1008.0,2700.0,3647.0,550.0,623.0,1582.0,461.0,1727.0,524.0,1343.0,1672.0,2794.0,1291.0,91.0,2342.0,2538.0,2188.0,2245.0,184.0,5105.0,557.0,68.0,6709.0,78.0,140.0,180.0,176.0,79.0,298.0,398.0,622.0,244.0,854.0,187.0,95.0,94.0,109.0,893.0,223.0,1806.0,1110.0,12215.0,13458.0,8920.0,1586.0,22884.0,4283.0,4363.0,6422.0,29307.0,29307.0,29875.0,29875.0,886.0,155282.0,116.0,339.0,75.0,299.0,668.0,1053.0,160574.0,6735.0,164535.0,1722.0,1678.0,1346.0,168967.0
