, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2016-07-06,14406.0,8199.0,3126.0,2984.0,2225.0,8666.0,125.0,391.0,328.0,862.0,1670.0,1220.0,2819.0,196.0,3760.0,10097.0,15289.0,16826.0,722.0,17817.0,1251.0,1446.0,2118.0,87.0,123153.0,2289.0,127913.0,114998.0,2981.0,1776.0,119504.0,1748.0,118123.0,451.0,2984.0,127565.0,127460.0,115.0,55.0,403.0,686.0,46.0,3764.0,137.0,686.0,595.0,691.0,452.0,1266.0,457.0,83.0,1272.0,771.0,783.0,902.0,5005.0,5777.0,7591.0,13777.0,6.0,7131.0,6540.0,3145.0,2912.0,31.0,4725.0,1488.0,250.0,5935.0,460.0,505.0,523.0,273.0,89.0,286.0,501.0,4274.0,1418.0,927.0,8.0,55.0,0.0,44.0,319.0,142.0,2321.0,272.0,9472.0,10590.0,8780.0,1349.0,21942.0,3501.0,1477.0,11051.0,32993.0,32983.0,32895.0,32907.0,23.0,169031.0,52.0,46.0,0.0,67.0,162.0,201.0,166895.0,4370.0,167573.0,1132.0,413.0,952.0,170604.0
2016-07-07,13551.0,8183.0,3000.0,2922.0,2119.0,8393.0,119.0,378.0,333.0,835.0,1624.0,1172.0,2729.0,206.0,3665.0,9656.0,14199.0,15636.0,717.0,16774.0,1250.0,1451.0,2089.0,95.0,120812.0,2168.0,125587.0,114999.0,2777.0,1699.0,119721.0,1482.0,120270.0,405.0,2769.0,127465.0,127544.0,107.0,50.0,422.0,610.0,43.0,3747.0,126.0,650.0,592.0,661.0,394.0,1236.0,460.0,80.0,1440.0,788.0,852.0,883.0,4960.0,5752.0,7550.0,13810.0,4.0,7156.0,6516.0,3091.0,2863.0,31.0,4750.0,1488.0,238.0,5958.0,446.0,494.0,505.0,264.0,85.0,286.0,482.0,4232.0,1419.0,940.0,8.0,51.0,0.0,39.0,309.0,137.0,2307.0,255.0,9109.0,10159.0,8573.0,1315.0,21988.0,3388.0,1518.0,10928.0,32916.0,32906.0,32817.0,32830.0,21.0,169290.0,51.0,43.0,0.0,68.0,155.0,177.0,168345.0,4379.0,168662.0,1194.0,441.0,942.0,170935.0
2016-07-08,12997.0,8154.0,2885.0,2800.0,2028.0,8187.0,113.0,369.0,319.0,810.0,1581.0,1154.0,2670.0,185.0,3564.0,9391.0,13507.0,14888.0,710.0,15929.0,1251.0,1461.0,2101.0,86.0,118363.0,2047.0,123117.0,114999.0,2656.0,1625.0,119451.0,1466.0,120877.0,374.0,2610.0,125291.0,125408.0,110.0,56.0,444.0,548.0,48.0,3768.0,118.0,623.0,592.0,638.0,374.0,1204.0,457.0,75.0,1403.0,786.0,966.0,861.0,4889.0,5689.0,7442.0,13845.0,4.0,7305.0,6619.0,3142.0,2895.0,31.0,4659.0,1488.0,227.0,5940.0,432.0,482.0,490.0,230.0,81.0,286.0,462.0,4188.0,1420.0,906.0,8.0,47.0,0.0,33.0,301.0,131.0,2275.0,236.0,9056.0,10029.0,8363.0,1291.0,21718.0,3289.0,1435.0,10877.0,32595.0,32585.0,32489.0,32502.0,21.0,166483.0,51.0,40.0,0.0,66.0,149.0,160.0,168370.0,4371.0,168818.0,1262.0,488.0,930.0,171486.0
2016-07-09,12454.0,8140.0,2777.0,2688.0,1950.0,7921.0,104.0,356.0,317.0,788.0,1534.0,1104.0,2577.0,189.0,3494.0,9065.0,12780.0,14098.0,718.0,15612.0,1255.0,1472.0,2120.0,87.0,116028.0,1936.0,120743.0,113124.0,2487.0,1564.0,117741.0,1617.0,118510.0,352.0,2520.0,121476.0,121638.0,104.0,52.0,463.0,484.0,44.0,3807.0,117.0,602.0,555.0,659.0,434.0,1207.0,457.0,71.0,1246.0,765.0,870.0,835.0,4840.0,5648.0,7341.0,13812.0,2.0,7393.0,6716.0,3290.0,3039.0,31.0,4669.0,1488.0,218.0,5915.0,418.0,472.0,478.0,211.0,78.0,290.0,446.0,4146.0,1420.0,958.0,7.0,48.0,0.0,28.0,333.0,127.0,2043.0,221.0,9034.0,9977.0,8166.0,1268.0,21466.0,3184.0,1418.0,10828.0,32294.0,32284.0,32185.0,32197.0,27.0,162084.0,53.0,38.0,0.0,65.0,148.0,168.0,164958.0,4371.0,165546.0,1270.0,448.0,920.0,168607.0
2016-07-10,12071.0,8136.0,2674.0,2695.0,1927.0,7777.0,101.0,356.0,334.0,770.0,1512.0,1087.0,2540.0,215.0,3426.0,8802.0,12317.0,13598.0,721.0,15524.0,1261.0,1486.0,2144.0,108.0,114565.0,1872.0,118839.0,109999.0,2284.0,1503.0,114027.0,1718.0,115692.0,335.0,2551.0,118369.0,118440.0,97.0,47.0,483.0,426.0,43.0,3839.0,129.0,579.0,488.0,693.0,545.0,1256.0,456.0,65.0,1322.0,762.0,816.0,815.0,4824.0,5643.0,7331.0,13689.0,2.0,7236.0,6561.0,3266.0,3061.0,32.0,4804.0,1488.0,208.0,5888.0,406.0,462.0,466.0,231.0,76.0,304.0,441.0,4112.0,1421.0,1048.0,8.0,51.0,0.0,23.0,683.0,129.0,1741.0,234.0,8754.0,9769.0,8055.0,1249.0,21255.0,3084.0,1652.0,10771.0,32026.0,32016.0,31916.0,31929.0,39.0,156847.0,53.0,37.0,0.0,65.0,155.0,181.0,159547.0,4379.0,160147.0,1165.0,375.0,911.0,163169.0
2016-07-11,11850.0,8136.0,2584.0,3424.0,2526.0,8160.0,117.0,399.0,418.0,753.0,1561.0,1113.0,2618.0,233.0,3448.0,8755.0,12063.0,13329.0,718.0,15078.0,1278.0,1511.0,2173.0,122.0,114455.0,1810.0,118712.0,113749.0,2273.0,1438.0,116814.0,1517.0,117942.0,321.0,2386.0,119590.0,119410.0,86.0,38.0,501.0,371.0,38.0,3839.0,116.0,553.0,419.0,726.0,604.0,1350.0,463.0,71.0,1542.0,798.0,969.0,808.0,4843.0,5681.0,7385.0,13564.0,5.0,7113.0,6396.0,3103.0,2910.0,34.0,4779.0,1488.0,201.0,5861.0,399.0,458.0,462.0,259.0,76.0,328.0,442.0,4075.0,1422.0,1106.0,8.0,50.0,0.0,17.0,842.0,129.0,1827.0,251.0,8873.0,9715.0,7991.0,1246.0,21147.0,3049.0,1913.0,10726.0,31872.0,31863.0,31763.0,31776.0,35.0,153578.0,50.0,36.0,0.0,64.0,151.0,191.0,155586.0,4379.0,156064.0,1046.0,366.0,902.0,158724.0
2016-07-12,12651.0,8181.0,3532.0,6008.0,4486.0,11519.0,127.0,466.0,363.0,740.0,1616.0,1242.0,2805.0,188.0,3549.0,10473.0,11992.0,13261.0,710.0,14907.0,1299.0,1546.0,2212.0,99.0,113599.0,1722.0,117728.0,119999.0,2439.0,1362.0,123696.0,1349.0,125388.0,310.0,2174.0,127146.0,126938.0,81.0,35.0,521.0,321.0,36.0,3850.0,107.0,530.0,406.0,759.0,636.0,1439.0,457.0,56.0,1506.0,803.0,1138.0,796.0,4829.0,5683.0,7354.0,13439.0,0.0,7177.0,6420.0,3053.0,2831.0,32.0,4604.0,1488.0,193.0,5835.0,383.0,444.0,443.0,225.0,70.0,322.0,404.0,4019.0,1422.0,1073.0,8.0,45.0,0.0,12.0,371.0,117.0,1755.0,225.0,8905.0,9791.0,7760.0,1233.0,20977.0,3042.0,1492.0,10722.0,31699.0,31689.0,31590.0,31602.0,20.0,156335.0,49.0,30.0,0.0,59.0,142.0,173.0,156980.0,4371.0,157163.0,1053.0,404.0,893.0,159175.0
2016-07-13,17780.0,8183.0,5057.0,5777.0,3736.0,13652.0,113.0,467.0,301.0,728.0,1568.0,1093.0,2611.0,187.0,3618.0,14386.0,11648.0,12896.0,707.0,14553.0,1311.0,1569.0,2243.0,84.0,114867.0,1645.0,118471.0,116249.0,2405.0,1306.0,120735.0,1348.0,123240.0,299.0,2017.0,126076.0,126279.0,82.0,37.0,542.0,278.0,38.0,3880.0,101.0,517.0,413.0,801.0,704.0,1517.0,457.0,57.0,1454.0,795.0,1106.0,766.0,4814.0,5684.0,7312.0,13313.0,1.0,7170.0,6421.0,3103.0,2880.0,31.0,4479.0,1488.0,182.0,5808.0,369.0,431.0,428.0,190.0,66.0,292.0,388.0,3980.0,1423.0,1060.0,8.0,45.0,0.0,6.0,345.0,114.0,1676.0,224.0,8761.0,9629.0,7580.0,1213.0,20723.0,2976.0,1378.0,12320.0,33043.0,33034.0,32935.0,32948.0,19.0,161011.0,51.0,27.0,0.0,58.0,139.0,161.0,161935.0,4362.0,162145.0,1090.0,433.0,885.0,164228.0
2016-07-14,19059.0,8106.0,4151.0,4405.0,2759.0,11581.0,106.0,452.0,286.0,716.0,1532.0,1015.0,2501.0,162.0,3396.0,14728.0,11102.0,12303.0,694.0,13406.0,1317.0,1587.0,2264.0,78.0,114635.0,1586.0,118868.0,109999.0,2226.0,1255.0,113686.0,1370.0,115580.0,291.0,1926.0,117988.0,118216.0,75.0,31.0,561.0,232.0,34.0,3860.0,95.0,503.0,373.0,847.0,700.0,1591.0,458.0,52.0,1446.0,795.0,1051.0,747.0,4804.0,5689.0,7277.0,13189.0,0.0,7003.0,6246.0,3021.0,2832.0,30.0,4447.0,1488.0,174.0,5783.0,358.0,422.0,418.0,160.0,64.0,286.0,375.0,3933.0,1424.0,1049.0,8.0,41.0,0.0,1.0,296.0,109.0,1660.0,225.0,8686.0,9481.0,7428.0,1194.0,20517.0,2892.0,1314.0,12483.0,33000.0,32990.0,32888.0,32900.0,16.0,157641.0,48.0,24.0,0.0,54.0,133.0,151.0,159946.0,4359.0,160513.0,1096.0,470.0,877.0,163379.0
2016-07-15,16006.0,8085.0,3168.0,3513.0,2229.0,9517.0,89.0,412.0,269.0,704.0,1482.0,1000.0,2438.0,165.0,3311.0,12285.0,13150.0,14546.0,687.0,14566.0,1322.0,1604.0,2274.0,75.0,112011.0,1516.0,116629.0,109999.0,2063.0,1197.0,113453.0,1372.0,115201.0,282.0,1902.0,117134.0,117145.0,72.0,30.0,581.0,193.0,33.0,3845.0,90.0,492.0,396.0,893.0,704.0,1630.0,458.0,44.0,1369.0,804.0,1007.0,729.0,4798.0,5696.0,7232.0,13065.0,0.0,6835.0,6056.0,2850.0,2671.0,31.0,4268.0,1488.0,167.0,5761.0,348.0,413.0,407.0,132.0,61.0,286.0,362.0,3888.0,1424.0,1020.0,7.0,36.0,0.0,0.0,305.0,105.0,1640.0,225.0,8615.0,9381.0,7280.0,1175.0,20317.0,2798.0,1309.0,12386.0,32703.0,32693.0,32585.0,32598.0,6.0,151961.0,48.0,21.0,0.0,54.0,129.0,135.0,153295.0,4359.0,153767.0,1126.0,471.0,875.0,156588.0
