, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2018-04-10, 3216, 7249, 891, 997, 1754, , , , 438, , , , , 830, 8488, 11090, 21646, , 2249, , , 14447, 16451, 2391, 70312, 3859, 91542, , 3956, 1756, 114993, , 116164, , 3016, 120024, 120013, 761, 660, , , 1216, 4211, , , 631, 3662, 6339, 8610, 530, , , 861, 2937, 946, 3379, , 6942, 16636, 883, 16898, 16798, 15029, , 609, , 13934, 815, 20439, 202, 270, 619, 1038, 335, 1272, , 5402, , 4687, 297, , , 60, , , , 2377, 35411, , 15524, 9057, , 25407, , 41501, 105279, 105279, 109060, 109060, 4120, 238064, 1159, 2871, 463, 3328, 3652, 4801, 248763, 7158, 251497, 2561, 1813, 1721, 
2018-04-11, 3226, 7376, 908, 1160, 1705, , , , 486, , , , , 920, 8808, 12554, 22639, , 2359, , , 16015, 17713, 1992, 71077, 3937, 93646, , 4054, 1794, 123208, , 123147, , 3838, 125702, 125245, 771, 666, , , 1336, 3763, , , 974, 3767, 4700, 7622, 524, , , 883, 2551, 919, 3415, , 6605, 16697, 993, 16823, 16759, 15075, , 551, , 15000, 802, 20467, 621, 817, 818, 1023, 447, 835, , 5432, , 4812, 327, , , 60, , , , 2338, 34361, , 15303, 8518, , 22405, , 34668, 99649, 99649, 102599, 102599, 3320, 236453, 1064, 2382, 333, 2699, 4029, 4594, 249471, 6949, 252815, 2563, 1467, 1611, 
2018-04-12, 3298, 8435, 1157, 1423, 1955, , , , 608, , , , , 999, 9521, 15970, 24015, , 2483, , , 17019, 18806, 2132, 71602, 4187, 95607, , 4074, 1993, 126886, , 127372, , 4846, 131865, 131711, 789, 679, , , 1218, 3763, , , 962, 3615, 4731, 6551, 664, , , 956, 2689, 1282, 3718, , 7600, 16875, 1243, 16616, 16517, 14909, , 562, , 15000, 885, 22044, 537, 695, 889, 1326, 468, 756, , 5449, , 4777, 493, , , 77, , , , 2866, 35804, , 18065, 10512, , 26826, , 37396, 105492, 105492, 107819, 107819, 2770, 242469, 1079, 2307, 318, 2418, 5088, 5808, 253114, 7022, 255934, 2647, 1586, 1916, 
2018-04-13, 3387, 9448, 1043, 1435, 2114, , , , 629, , , , , 1045, 10543, 17424, 25237, , 2642, , , 17638, 20192, 1900, 72175, 4723, 98172, , 4316, 2189, 127077, , 127657, , 4719, 132449, 132465, 732, 634, , , 1108, 3667, , , 919, 3611, 4596, 6236, 741, , , 1063, 3598, 1476, 3799, , 8065, 17028, 1237, 17240, 17020, 15086, , 622, , 15000, 947, 22585, 369, 470, 836, 1387, 425, 835, , 5509, , 4749, 570, , , 147, , , , 3263, 38379, , 19278, 11068, , 31095, , 42666, 114371, 114371, 117123, 117123, 2674, 254366, 1056, 2461, 426, 2721, 6485, 7415, 266305, 7243, 269231, 2804, 1926, 2188, 
2018-04-14, 3423, 9693, 929, 1447, 2222, , , , 559, , , , , 956, 10672, 17213, 26060, , 2650, , , 18108, 20574, 1385, 72626, 4573, 98953, , 4611, 2139, 125793, , 126699, , 3819, 130986, 131109, 656, 550, , , 963, 3311, , , 794, 3256, 3975, 5918, 693, , , 1010, 4058, 1212, 3537, , 7270, 17071, 1004, 18284, 18061, 16056, , 621, , 15000, 951, 22676, 282, 353, 724, 1164, 377, 981, , 5289, , 4721, 381, , , 233, , , , 2680, 38665, , 19135, 9600, , 29710, , 41958, 115614, 115614, 118658, 118658, 2338, 260080, 861, 1953, 329, 2367, 5471, 6982, 274285, 7125, 277445, 2560, 1725, 2148, 
2018-04-15, 3473, 9121, 890, 1387, 2228, , , , 512, , , , , 887, 9852, 16764, 25723, , 2665, , , 17836, 20236, 1213, 72419, 4349, 98276, , 4673, 1961, 122344, , 122914, , 3475, 126677, 126803, 599, 506, , , 828, 2990, , , 727, 3000, 3289, 5302, 638, , , 944, 3659, 975, 3433, , 6627, 17069, 967, 18570, 18430, 16815, , 573, , 15000, 920, 22715, 296, 364, 692, 1000, 354, 888, , 5169, , 4682, 248, , , 321, , , , 2228, 37345, , 18344, 7588, , 24411, , 35984, 106856, 106856, 109382, 109382, 1843, 250497, 714, 1548, 263, 1834, 4299, 5525, 265302, 6881, 268807, 2408, 1398, 2016, 
2018-04-16,3588.0,8764.0,899.0,1426.0,2304.0,16792.0,342.0,1500.0,531.0,3273.0,5850.0,3238.0,8857.0,906.0,9125.0,16508.0,25092.0,31599.0,2758.0,40210.0,23883.0,15534.0,18035.0,1366.0,72203.0,4488.0,95915.0,129299.0,4421.0,1872.0,123072.0,2501.0,123279.0,428.0,3519.0,126502.0,126442.0,642.0,548.0,785.0,1689.0,1018.0,2956.0,407.0,1452.0,824.0,2995.0,2931.0,4610.0,624.0,889.0,2599.0,898.0,3199.0,948.0,3978.0,5466.0,6712.0,17080.0,979.0,18144.0,18029.0,16716.0,17263.0,533.0,20312.0,15000.0,890.0,22696.0,395.0,475.0,679.0,904.0,345.0,730.0,1711.0,5266.0,3988.0,4644.0,202.0,279.0,53.0,417.0,3396.0,326.0,6266.0,2013.0,37436.0,40134.0,17427.0,7159.0,71309.0,21415.0,16063.0,31840.0,102713.0,102713.0,104819.0,104819.0,1545.0,238779.0,732.0,1426.0,230.0,1494.0,4019.0,4765.0,250864.0,6800.0,254152.0,2374.0,1176.0,1882.0,272890.0
2018-04-17,3849.0,9180.0,1011.0,1612.0,2735.0,17159.0,343.0,1768.0,599.0,3420.0,6279.0,3498.0,9748.0,987.0,9122.0,16787.0,25237.0,33598.0,2858.0,44273.0,27973.0,15516.0,17332.0,1693.0,73273.0,4994.0,96462.0,132252.0,4180.0,1906.0,131507.0,2651.0,131495.0,461.0,3704.0,134275.0,133930.0,632.0,547.0,801.0,1719.0,975.0,3317.0,391.0,1432.0,811.0,2993.0,3372.0,4245.0,667.0,984.0,2686.0,903.0,3118.0,1062.0,4200.0,5508.0,7350.0,17152.0,977.0,17829.0,17653.0,16327.0,17178.0,528.0,20135.0,15000.0,889.0,22728.0,352.0,417.0,699.0,891.0,357.0,698.0,1719.0,5465.0,3974.0,4617.0,221.0,254.0,53.0,491.0,2821.0,331.0,7045.0,1974.0,37942.0,40421.0,16884.0,8878.0,72797.0,23165.0,18656.0,33009.0,105917.0,105917.0,107952.0,107952.0,1589.0,241083.0,779.0,1588.0,228.0,1617.0,4903.0,5649.0,250728.0,6780.0,253347.0,2386.0,1218.0,1909.0,283832.0
2018-04-18,4231.0,9521.0,1062.0,1824.0,2893.0,16645.0,340.0,1834.0,604.0,3662.0,6884.0,3546.0,10430.0,945.0,9533.0,17421.0,25795.0,35406.0,2881.0,44703.0,29546.0,16344.0,18184.0,1381.0,74049.0,5001.0,98359.0,135302.0,4242.0,1922.0,131649.0,2053.0,132146.0,416.0,3282.0,135523.0,135550.0,544.0,467.0,842.0,1466.0,739.0,3171.0,333.0,1330.0,730.0,2636.0,3046.0,4309.0,687.0,1027.0,2609.0,902.0,3440.0,1148.0,4151.0,5239.0,7564.0,17224.0,961.0,17999.0,17736.0,16395.0,17311.0,533.0,20131.0,15000.0,877.0,22768.0,298.0,348.0,668.0,849.0,334.0,675.0,1485.0,5629.0,3965.0,4534.0,189.0,196.0,53.0,506.0,1871.0,273.0,6655.0,1939.0,38507.0,41120.0,16657.0,8493.0,73711.0,24650.0,18686.0,34903.0,107997.0,107997.0,109979.0,109979.0,1523.0,250761.0,660.0,1380.0,201.0,1583.0,4569.0,5734.0,261677.0,6686.0,264100.0,2288.0,1140.0,1875.0,298851.0
2018-04-19,4461.0,9282.0,972.0,1719.0,2865.0,16128.0,336.0,1631.0,542.0,3317.0,6288.0,3057.0,9346.0,864.0,9602.0,17484.0,26012.0,34886.0,2879.0,42580.0,26290.0,15572.0,17843.0,1049.0,73956.0,4774.0,97797.0,135205.0,4377.0,1839.0,131618.0,1427.0,132065.0,326.0,2873.0,134989.0,135005.0,491.0,415.0,726.0,1111.0,605.0,2816.0,274.0,1215.0,673.0,2289.0,2286.0,4073.0,647.0,968.0,2284.0,878.0,3493.0,990.0,4100.0,5020.0,7106.0,17257.0,894.0,18402.0,18122.0,16864.0,17707.0,519.0,20347.0,15000.0,843.0,22725.0,290.0,332.0,639.0,772.0,313.0,605.0,1319.0,5790.0,3955.0,4310.0,165.0,161.0,51.0,499.0,1710.0,251.0,6031.0,1742.0,37844.0,40054.0,16193.0,7171.0,70418.0,21765.0,15912.0,32273.0,103382.0,103382.0,105180.0,105180.0,1313.0,248782.0,546.0,1127.0,181.0,1310.0,3577.0,4710.0,260707.0,6518.0,263374.0,2191.0,958.0,1764.0,303853.0
