, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2009-03-16,3320.0,5229.0,307.0,417.0,787.0,3619.0,269.0,640.0,267.0,584.0,1622.0,1020.0,2696.0,241.0,3494.0,3612.0,11531.0,11622.0,1130.0,14957.0,9022.0,9523.0,1073.0,56085.0,348.0,64327.0,73417.0,502.0,376.0,72684.0,692.0,71916.0,79.0,983.0,69997.0,69148.0,97.0,118.0,242.0,246.0,674.0,201.0,1374.0,95.0,369.0,247.0,693.0,2209.0,2903.0,444.0,470.0,1394.0,295.0,1724.0,457.0,1368.0,1576.0,2466.0,1395.0,29.0,2560.0,2183.0,1771.0,1798.0,240.0,4583.0,751.0,180.0,7425.0,72.0,72.0,144.0,206.0,87.0,1082.0,599.0,2268.0,224.0,739.0,512.0,192.0,169.0,77.0,1462.0,61.0,2860.0,3450.0,12876.0,13182.0,4851.0,4213.0,23056.0,7101.0,5633.0,11427.0,34483.0,34483.0,40008.0,40008.0,1861.0,100238.0,548.0,1507.0,546.0,658.0,3029.0,2616.0,107436.0,5844.0,112888.0,1723.0,1356.0,1176.0,114933.0
2009-03-17,3015.0,5274.0,314.0,527.0,770.0,3651.0,287.0,673.0,267.0,698.0,1697.0,1208.0,2938.0,220.0,3513.0,5147.0,11167.0,11312.0,1130.0,15215.0,8330.0,9550.0,761.0,57512.0,342.0,67281.0,75000.0,505.0,366.0,75960.0,682.0,77709.0,79.0,967.0,78895.0,78914.0,98.0,114.0,246.0,240.0,655.0,172.0,1343.0,88.0,360.0,226.0,653.0,2242.0,2927.0,572.0,841.0,1898.0,407.0,1801.0,455.0,1358.0,1577.0,2795.0,1450.0,54.0,2609.0,2255.0,1856.0,1865.0,242.0,4663.0,751.0,245.0,7635.0,72.0,72.0,168.0,293.0,111.0,1909.0,1080.0,2796.0,220.0,726.0,923.0,226.0,282.0,77.0,1461.0,100.0,4488.0,3039.0,15512.0,17137.0,5879.0,4970.0,28329.0,9017.0,6853.0,12891.0,41220.0,41220.0,47277.0,47277.0,2131.0,123035.0,455.0,1601.0,583.0,1402.0,3595.0,4265.0,129903.0,6103.0,131198.0,1977.0,1472.0,1252.0,133290.0
2009-03-18,3035.0,5356.0,313.0,511.0,753.0,3662.0,316.0,725.0,270.0,789.0,1835.0,1295.0,3141.0,226.0,3740.0,5074.0,11688.0,11842.0,1130.0,15438.0,7002.0,9690.0,638.0,57973.0,337.0,68077.0,75000.0,515.0,364.0,75868.0,671.0,77500.0,78.0,914.0,78417.0,78417.0,105.0,109.0,251.0,223.0,645.0,146.0,1281.0,85.0,356.0,216.0,633.0,2172.0,2928.0,586.0,680.0,1799.0,538.0,2125.0,452.0,1348.0,1561.0,2767.0,1477.0,63.0,2785.0,2389.0,1946.0,1942.0,246.0,4754.0,751.0,275.0,7324.0,71.0,71.0,167.0,289.0,95.0,2731.0,777.0,2419.0,213.0,704.0,690.0,120.0,183.0,71.0,847.0,83.0,3946.0,2122.0,15705.0,18736.0,6374.0,4720.0,34624.0,10478.0,6839.0,14142.0,48766.0,48766.0,54446.0,54446.0,1980.0,135047.0,330.0,1205.0,493.0,1452.0,2580.0,4374.0,145617.0,6004.0,147537.0,2007.0,1476.0,1405.0,151507.0
2009-03-19,2944.0,5381.0,305.0,482.0,738.0,3635.0,332.0,783.0,278.0,853.0,1974.0,1274.0,3248.0,236.0,3954.0,5143.0,12033.0,12228.0,1130.0,16160.0,7271.0,9553.0,588.0,58449.0,331.0,68431.0,75000.0,528.0,362.0,75873.0,674.0,77550.0,78.0,882.0,78428.0,78426.0,192.0,195.0,291.0,551.0,745.0,151.0,1287.0,83.0,355.0,212.0,619.0,2056.0,2867.0,522.0,502.0,1534.0,477.0,2227.0,451.0,1340.0,1556.0,2606.0,1451.0,62.0,3080.0,2688.0,2165.0,2072.0,252.0,4847.0,751.0,300.0,7236.0,71.0,71.0,167.0,272.0,93.0,2714.0,614.0,2236.0,207.0,677.0,489.0,82.0,127.0,63.0,717.0,82.0,2973.0,1617.0,14200.0,17570.0,6483.0,4423.0,34671.0,10451.0,6533.0,13944.0,48615.0,48615.0,53648.0,53648.0,1719.0,137335.0,388.0,1026.0,518.0,1077.0,1887.0,3296.0,148086.0,6228.0,150637.0,2137.0,1872.0,1439.0,155609.0
2009-03-20,3296.0,5851.0,315.0,452.0,729.0,3604.0,333.0,820.0,290.0,876.0,2108.0,1291.0,3398.0,280.0,4126.0,5415.0,12349.0,12743.0,1130.0,17403.0,8545.0,9672.0,836.0,59141.0,331.0,69367.0,71250.0,614.0,360.0,72929.0,734.0,75411.0,78.0,955.0,77141.0,77325.0,237.0,244.0,316.0,783.0,935.0,264.0,1617.0,81.0,382.0,235.0,628.0,2174.0,2836.0,506.0,496.0,1482.0,419.0,2057.0,455.0,1332.0,1569.0,2599.0,1470.0,78.0,3123.0,2794.0,2400.0,2309.0,267.0,5033.0,751.0,324.0,7220.0,71.0,71.0,176.0,279.0,106.0,2476.0,811.0,2300.0,200.0,647.0,474.0,76.0,97.0,54.0,706.0,82.0,2664.0,1500.0,12956.0,15715.0,6521.0,4616.0,34820.0,10312.0,6885.0,13935.0,48755.0,48755.0,54073.0,54073.0,1824.0,136527.0,593.0,1311.0,835.0,942.0,1893.0,2632.0,145916.0,7444.0,149686.0,2874.0,2559.0,1650.0,155728.0
2009-03-21,3594.0,5984.0,371.0,532.0,877.0,3632.0,336.0,854.0,325.0,1003.0,2473.0,1846.0,4319.0,310.0,4655.0,5557.0,12797.0,13312.0,1130.0,17763.0,10209.0,9762.0,1115.0,59889.0,363.0,70321.0,60000.0,729.0,358.0,61201.0,692.0,63453.0,77.0,1056.0,65555.0,65980.0,216.0,202.0,308.0,717.0,940.0,332.0,1921.0,79.0,449.0,248.0,748.0,2537.0,2980.0,529.0,668.0,1694.0,459.0,1940.0,477.0,1327.0,1628.0,2824.0,1523.0,133.0,2999.0,2681.0,2411.0,2446.0,293.0,5252.0,751.0,375.0,7300.0,71.0,71.0,212.0,331.0,154.0,2315.0,1240.0,2486.0,194.0,629.0,653.0,197.0,136.0,50.0,839.0,84.0,3238.0,1932.0,13146.0,15420.0,6573.0,5422.0,32209.0,11372.0,8345.0,15449.0,47658.0,47658.0,53554.0,53554.0,2094.0,132940.0,730.0,1941.0,1186.0,1321.0,3253.0,2883.0,143483.0,7702.0,147685.0,2515.0,2126.0,1607.0,154974.0
2009-03-22,3437.0,6085.0,362.0,632.0,981.0,3753.0,348.0,898.0,376.0,1158.0,2841.0,2068.0,4909.0,289.0,5603.0,5651.0,13670.0,14212.0,1130.0,18424.0,11183.0,9779.0,1048.0,60660.0,463.0,71292.0,63750.0,781.0,356.0,63992.0,673.0,65037.0,77.0,1082.0,65299.0,65102.0,203.0,172.0,316.0,693.0,919.0,326.0,1892.0,77.0,494.0,244.0,844.0,2589.0,3257.0,569.0,721.0,1818.0,518.0,2032.0,475.0,1331.0,1837.0,3277.0,1524.0,153.0,2962.0,2618.0,2339.0,2408.0,331.0,5359.0,751.0,420.0,7502.0,71.0,71.0,242.0,375.0,181.0,2383.0,1311.0,2483.0,187.0,616.0,686.0,248.0,160.0,49.0,849.0,87.0,3995.0,1796.0,14138.0,17188.0,6678.0,5922.0,30751.0,12763.0,9010.0,16882.0,47633.0,47633.0,53855.0,53855.0,2133.0,123352.0,637.0,2009.0,999.0,1905.0,3920.0,3971.0,134619.0,7532.0,138628.0,2339.0,1676.0,1418.0,145132.0
2009-03-23,3306.0,6067.0,327.0,585.0,913.0,3714.0,358.0,921.0,365.0,1194.0,2900.0,1673.0,4573.0,282.0,6096.0,5565.0,14539.0,15092.0,1130.0,19207.0,10243.0,9636.0,739.0,61488.0,470.0,71864.0,75000.0,772.0,355.0,75849.0,662.0,77215.0,77.0,1060.0,77193.0,76756.0,196.0,167.0,327.0,649.0,906.0,318.0,1837.0,76.0,528.0,240.0,843.0,2426.0,3336.0,547.0,630.0,1715.0,512.0,2143.0,471.0,1320.0,1944.0,3711.0,1492.0,109.0,3069.0,2701.0,2355.0,2364.0,379.0,5372.0,751.0,409.0,7467.0,71.0,71.0,224.0,334.0,152.0,2282.0,859.0,2330.0,181.0,594.0,500.0,156.0,116.0,42.0,729.0,86.0,3524.0,1371.0,14198.0,18254.0,6647.0,5461.0,30108.0,12749.0,7991.0,16409.0,46517.0,46517.0,51876.0,51876.0,1882.0,127351.0,441.0,1458.0,789.0,1778.0,2936.0,4091.0,137712.0,7284.0,140982.0,2137.0,1263.0,1218.0,145647.0
2009-03-24,3285.0,5881.0,314.0,481.0,847.0,3595.0,354.0,913.0,347.0,1134.0,2804.0,1371.0,4175.0,282.0,5791.0,5403.0,14695.0,15272.0,1130.0,19419.0,8923.0,9389.0,599.0,62249.0,482.0,72440.0,77552.0,773.0,354.0,78138.0,652.0,79527.0,77.0,1009.0,79994.0,79864.0,173.0,142.0,323.0,491.0,878.0,282.0,1712.0,74.0,537.0,244.0,847.0,2130.0,3183.0,518.0,512.0,1564.0,457.0,2078.0,454.0,1313.0,1801.0,3516.0,1481.0,75.0,3128.0,2785.0,2441.0,2408.0,427.0,5395.0,750.0,352.0,7362.0,71.0,71.0,214.0,294.0,143.0,1806.0,588.0,2254.0,174.0,562.0,386.0,117.0,110.0,34.0,661.0,84.0,2858.0,1136.0,13378.0,17398.0,6494.0,4866.0,28917.0,11887.0,6925.0,15483.0,44400.0,44400.0,48687.0,48687.0,1672.0,133454.0,374.0,1116.0,711.0,1262.0,2235.0,3302.0,143761.0,7087.0,146999.0,1964.0,973.0,1162.0,151224.0
2009-03-25,3321.0,5736.0,310.0,432.0,811.0,3534.0,350.0,893.0,337.0,1051.0,2672.0,1282.0,3954.0,282.0,5437.0,5212.0,14372.0,14963.0,1130.0,19030.0,7906.0,8869.0,559.0,62510.0,495.0,72366.0,85006.0,761.0,362.0,85992.0,643.0,87646.0,76.0,976.0,87928.0,87642.0,164.0,135.0,321.0,422.0,919.0,290.0,1743.0,74.0,553.0,259.0,924.0,1990.0,2932.0,506.0,470.0,1486.0,412.0,1902.0,447.0,1308.0,1696.0,3134.0,1483.0,93.0,3035.0,2721.0,2455.0,2462.0,479.0,5467.0,750.0,292.0,7288.0,71.0,71.0,210.0,270.0,140.0,1374.0,607.0,2253.0,168.0,533.0,359.0,117.0,122.0,27.0,610.0,82.0,2544.0,1013.0,12610.0,15995.0,6345.0,4462.0,27437.0,10960.0,6056.0,14437.0,41874.0,41874.0,45462.0,45462.0,1588.0,134265.0,374.0,1030.0,707.0,969.0,2182.0,2791.0,143179.0,6968.0,146350.0,1887.0,800.0,1194.0,150354.0
