, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-10-25,6501.0,6095.0,1670.0,1893.0,2553.0,5121.0,171.0,454.0,259.0,704.0,1457.0,950.0,2560.0,168.0,3410.0,6162.0,12484.0,13835.0,1696.0,16277.0,3386.0,3582.0,205.0,72672.0,1184.0,77855.0,88679.0,1368.0,463.0,88199.0,802.0,87972.0,93.0,1197.0,89438.0,87666.0,289.0,234.0,286.0,466.0,640.0,118.0,1116.0,104.0,320.0,244.0,460.0,1668.0,2913.0,426.0,527.0,1182.0,508.0,1586.0,545.0,1191.0,1774.0,3020.0,3191.0,29.0,2788.0,2662.0,2031.0,2064.0,123.0,3476.0,570.0,68.0,7572.0,102.0,126.0,175.0,75.0,51.0,213.0,247.0,195.0,254.0,948.0,91.0,57.0,0.0,35.0,344.0,65.0,1055.0,164.0,10898.0,11562.0,4628.0,805.0,14494.0,3373.0,2447.0,5298.0,19792.0,19792.0,19906.0,19906.0,114.0,88082.0,57.0,82.0,4.0,248.0,257.0,589.0,92468.0,4793.0,93767.0,698.0,620.0,616.0,105065.0
2004-10-26,6239.0,5968.0,1630.0,1714.0,2345.0,5031.0,170.0,449.0,258.0,700.0,1449.0,930.0,2528.0,165.0,3372.0,5997.0,12368.0,13664.0,1660.0,16512.0,3017.0,3621.0,171.0,73005.0,1128.0,77757.0,80000.0,1341.0,450.0,82203.0,797.0,85150.0,90.0,1070.0,89215.0,89709.0,301.0,256.0,290.0,458.0,639.0,108.0,1091.0,111.0,316.0,241.0,453.0,1642.0,2836.0,417.0,546.0,1197.0,461.0,1574.0,540.0,1130.0,1643.0,2818.0,3145.0,29.0,2828.0,2721.0,2196.0,1958.0,121.0,3334.0,570.0,65.0,7729.0,101.0,125.0,174.0,70.0,45.0,212.0,258.0,181.0,208.0,899.0,81.0,63.0,0.0,34.0,352.0,65.0,1008.0,151.0,10937.0,11623.0,4522.0,763.0,14300.0,3094.0,2203.0,5012.0,19311.0,19311.0,19424.0,19424.0,107.0,113415.0,65.0,80.0,10.0,248.0,226.0,528.0,113913.0,5347.0,114523.0,704.0,926.0,698.0,114569.0
2004-10-27,6044.0,5863.0,1570.0,1603.0,2183.0,4969.0,170.0,446.0,257.0,686.0,1430.0,920.0,2497.0,160.0,3318.0,5870.0,12242.0,13475.0,1623.0,16246.0,2638.0,3692.0,161.0,73568.0,1075.0,78332.0,80000.0,1309.0,446.0,81817.0,782.0,84107.0,87.0,1016.0,85350.0,85399.0,282.0,227.0,293.0,409.0,635.0,96.0,1064.0,102.0,311.0,214.0,443.0,1618.0,2768.0,435.0,548.0,1206.0,454.0,1558.0,551.0,1069.0,1572.0,2767.0,3060.0,29.0,2835.0,2731.0,2307.0,2070.0,119.0,3385.0,570.0,135.0,8007.0,100.0,125.0,175.0,88.0,47.0,208.0,319.0,186.0,194.0,871.0,83.0,68.0,0.0,33.0,405.0,65.0,1016.0,148.0,10860.0,11530.0,4484.0,883.0,14244.0,2892.0,2031.0,4824.0,19068.0,19068.0,19181.0,19181.0,108.0,109558.0,112.0,110.0,14.0,249.0,256.0,516.0,113633.0,5339.0,115499.0,679.0,758.0,661.0,118384.0
2004-10-28,5870.0,5773.0,1509.0,1529.0,2051.0,4825.0,169.0,443.0,256.0,678.0,1420.0,921.0,2485.0,159.0,3283.0,5762.0,12173.0,13359.0,1586.0,16110.0,2337.0,3770.0,166.0,73733.0,1024.0,78663.0,78750.0,1284.0,442.0,80795.0,765.0,83337.0,85.0,961.0,84580.0,84647.0,251.0,199.0,289.0,349.0,628.0,78.0,1039.0,100.0,306.0,208.0,431.0,1591.0,2713.0,442.0,564.0,1217.0,456.0,1554.0,558.0,1047.0,1598.0,2766.0,2972.0,29.0,2872.0,2766.0,2397.0,2172.0,124.0,3512.0,570.0,196.0,8036.0,100.0,125.0,187.0,104.0,41.0,206.0,316.0,166.0,181.0,859.0,88.0,72.0,0.0,32.0,379.0,65.0,1039.0,155.0,11039.0,11646.0,4442.0,1126.0,14445.0,2771.0,1982.0,4717.0,19162.0,19162.0,19273.0,19273.0,111.0,107249.0,92.0,133.0,14.0,270.0,285.0,531.0,110464.0,5332.0,112040.0,659.0,578.0,601.0,114122.0
2004-10-29,5781.0,5729.0,1452.0,1476.0,1939.0,4687.0,168.0,441.0,255.0,674.0,1415.0,935.0,2491.0,161.0,3272.0,5684.0,12150.0,13364.0,1549.0,16299.0,2303.0,3865.0,221.0,73887.0,977.0,78691.0,71250.0,1272.0,439.0,73883.0,756.0,77093.0,84.0,911.0,79173.0,79512.0,270.0,233.0,297.0,390.0,624.0,81.0,1022.0,115.0,302.0,209.0,422.0,1571.0,2671.0,424.0,567.0,1212.0,450.0,1557.0,542.0,1041.0,1586.0,2795.0,2881.0,29.0,2850.0,2756.0,2485.0,2271.0,124.0,3631.0,570.0,183.0,8027.0,99.0,124.0,189.0,101.0,39.0,210.0,272.0,135.0,153.0,845.0,95.0,71.0,1.0,31.0,386.0,65.0,1034.0,151.0,11205.0,11843.0,4345.0,1210.0,14530.0,2747.0,2367.0,4676.0,19205.0,19205.0,19318.0,19318.0,129.0,105436.0,165.0,129.0,21.0,301.0,276.0,546.0,109106.0,5350.0,110739.0,655.0,620.0,635.0,112789.0
2004-10-30,5876.0,5803.0,1400.0,1469.0,1840.0,4597.0,168.0,439.0,256.0,678.0,1425.0,1003.0,2566.0,184.0,3340.0,5647.0,12181.0,13538.0,1513.0,16742.0,2628.0,3967.0,405.0,79421.0,943.0,82594.0,57500.0,1282.0,436.0,60025.0,753.0,63306.0,82.0,887.0,65806.0,66368.0,315.0,316.0,324.0,583.0,654.0,123.0,1041.0,117.0,301.0,206.0,416.0,1571.0,2635.0,426.0,572.0,1211.0,447.0,1557.0,538.0,1037.0,1543.0,2756.0,2791.0,29.0,2813.0,2714.0,2528.0,2343.0,124.0,3737.0,570.0,163.0,8061.0,99.0,124.0,187.0,111.0,47.0,211.0,299.0,130.0,109.0,804.0,93.0,74.0,0.0,30.0,482.0,66.0,1081.0,155.0,11162.0,11831.0,4307.0,1764.0,14782.0,2998.0,4469.0,4844.0,19626.0,19626.0,19747.0,19747.0,229.0,97613.0,265.0,254.0,31.0,304.0,352.0,600.0,102461.0,5364.0,104378.0,656.0,768.0,673.0,107139.0
2004-10-31,5614.0,5906.0,1359.0,1550.0,1780.0,4619.0,167.0,437.0,259.0,680.0,1419.0,1058.0,2611.0,188.0,3472.0,5507.0,12319.0,13622.0,1489.0,16586.0,3502.0,4020.0,331.0,85031.0,931.0,88806.0,58750.0,1290.0,435.0,58797.0,734.0,59630.0,81.0,861.0,59345.0,59191.0,270.0,259.0,311.0,485.0,656.0,102.0,1075.0,100.0,276.0,191.0,394.0,1610.0,2618.0,432.0,590.0,1223.0,455.0,1566.0,539.0,1034.0,1549.0,2740.0,2705.0,29.0,2867.0,2763.0,2594.0,2393.0,132.0,3816.0,570.0,183.0,8075.0,98.0,123.0,189.0,125.0,42.0,217.0,314.0,132.0,100.0,776.0,105.0,77.0,2.0,29.0,394.0,72.0,1162.0,168.0,11183.0,11822.0,4310.0,2388.0,15683.0,3587.0,5699.0,5402.0,21085.0,21085.0,21215.0,21215.0,251.0,86139.0,214.0,283.0,32.0,392.0,369.0,679.0,90989.0,5332.0,92889.0,653.0,721.0,667.0,95921.0
2004-11-01,5392.0,6012.0,1320.0,1528.0,1718.0,4580.0,167.0,435.0,253.0,672.0,1401.0,1017.0,2550.0,163.0,3458.0,5464.0,12398.0,13634.0,1472.0,16475.0,3964.0,4023.0,218.0,88895.0,890.0,92731.0,83799.0,1293.0,435.0,83324.0,721.0,82568.0,80.0,829.0,78648.0,77127.0,242.0,209.0,299.0,383.0,548.0,77.0,1037.0,99.0,249.0,189.0,360.0,1600.0,2627.0,420.0,597.0,1224.0,454.0,1573.0,536.0,1029.0,1534.0,2700.0,2634.0,29.0,2892.0,2790.0,2657.0,2464.0,136.0,3898.0,570.0,191.0,8052.0,97.0,123.0,191.0,125.0,38.0,220.0,283.0,124.0,100.0,774.0,113.0,76.0,2.0,28.0,350.0,73.0,1138.0,160.0,11225.0,11871.0,4201.0,2129.0,15687.0,3810.0,4698.0,5758.0,21445.0,21445.0,21578.0,21578.0,171.0,85961.0,134.0,193.0,29.0,367.0,276.0,676.0,88564.0,5317.0,89902.0,645.0,631.0,631.0,91825.0
2004-11-02,5284.0,14657.0,1273.0,1426.0,1633.0,4421.0,166.0,433.0,251.0,668.0,1391.0,984.0,2503.0,156.0,3382.0,5366.0,11479.0,12707.0,1456.0,15871.0,3415.0,4039.0,192.0,90722.0,857.0,95666.0,85000.0,1316.0,434.0,86739.0,710.0,89018.0,79.0,807.0,89769.0,89704.0,250.0,219.0,296.0,380.0,493.0,82.0,940.0,98.0,246.0,190.0,346.0,1507.0,2611.0,413.0,595.0,1217.0,447.0,1575.0,535.0,1024.0,1501.0,2633.0,2589.0,29.0,2872.0,2780.0,2675.0,2515.0,136.0,3986.0,570.0,169.0,8086.0,97.0,123.0,189.0,122.0,37.0,219.0,273.0,120.0,100.0,775.0,115.0,75.0,1.0,30.0,344.0,73.0,1083.0,152.0,11160.0,11830.0,4094.0,1693.0,15123.0,3634.0,3865.0,5675.0,20797.0,20797.0,20933.0,20933.0,141.0,107221.0,168.0,186.0,32.0,277.0,242.0,623.0,107541.0,5321.0,107993.0,657.0,741.0,723.0,108031.0
2004-11-03,5171.0,20016.0,1225.0,1338.0,1555.0,4262.0,166.0,431.0,250.0,664.0,1384.0,967.0,2476.0,154.0,3324.0,5172.0,9673.0,10867.0,1439.0,13937.0,2899.0,4058.0,197.0,89519.0,833.0,94932.0,85270.0,1342.0,438.0,86964.0,700.0,89182.0,78.0,793.0,89917.0,89904.0,230.0,208.0,293.0,344.0,485.0,77.0,889.0,92.0,244.0,178.0,340.0,1432.0,2533.0,411.0,595.0,1212.0,443.0,1569.0,534.0,1020.0,1475.0,2583.0,2555.0,30.0,2881.0,2784.0,2666.0,2524.0,138.0,4037.0,570.0,139.0,8098.0,96.0,122.0,186.0,122.0,37.0,216.0,279.0,121.0,100.0,776.0,116.0,75.0,2.0,32.0,350.0,72.0,1048.0,150.0,11077.0,11737.0,4010.0,1495.0,14763.0,3401.0,3400.0,5435.0,20198.0,20198.0,20339.0,20339.0,154.0,113110.0,136.0,207.0,29.0,237.0,235.0,581.0,116398.0,5315.0,117714.0,652.0,691.0,672.0,119690.0
