, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-06-30,31883.0,21577.0,9233.0,12899.0,14951.0,31520.0,538.0,1730.0,1533.0,3954.0,7407.0,10469.0,18792.0,1308.0,23345.0,35100.0,54687.0,56509.0,2496.0,64182.0,9486.0,13600.0,356.0,170157.0,4207.0,191939.0,180591.0,6323.0,4263.0,190065.0,10423.0,195374.0,1538.0,11583.0,204773.0,205040.0,1046.0,937.0,2372.0,3800.0,5981.0,312.0,4974.0,1135.0,2738.0,1793.0,4518.0,4992.0,4912.0,661.0,1993.0,2726.0,3452.0,4676.0,6700.0,15371.0,19632.0,23481.0,13729.0,66.0,9787.0,8704.0,4772.0,5196.0,58.0,7324.0,233.0,467.0,5142.0,1015.0,1015.0,1050.0,667.0,198.0,381.0,1669.0,3874.0,856.0,474.0,8.0,138.0,0.0,45.0,1513.0,442.0,4409.0,648.0,9954.0,10528.0,33306.0,7939.0,60970.0,32703.0,18340.0,47731.0,108701.0,116274.0,116438.0,116438.0,140.0,315249.0,161.0,197.0,33.0,180.0,1176.0,1580.0,320997.0,6002.0,323167.0,2141.0,1927.0,1792.0,330232.0
2008-07-01,32735.0,21401.0,9411.0,13717.0,15250.0,32728.0,531.0,1741.0,1499.0,4099.0,7498.0,11158.0,19527.0,1282.0,23555.0,36516.0,56001.0,57789.0,2517.0,64711.0,9522.0,10625.0,351.0,164895.0,3905.0,180664.0,180034.0,6498.0,4344.0,190730.0,10424.0,196846.0,1652.0,12165.0,208977.0,208924.0,945.0,881.0,2009.0,4461.0,5958.0,318.0,5131.0,1141.0,2889.0,1762.0,4787.0,5375.0,5636.0,677.0,1893.0,2593.0,3361.0,4569.0,6761.0,15984.0,19681.0,23081.0,13715.0,67.0,9864.0,8732.0,4853.0,5172.0,58.0,7272.0,233.0,443.0,5226.0,1022.0,1022.0,1019.0,655.0,193.0,375.0,1622.0,3930.0,644.0,265.0,8.0,136.0,0.0,43.0,1396.0,424.0,3743.0,606.0,9781.0,10403.0,31696.0,9260.0,58244.0,30724.0,18415.0,47714.0,105957.0,112930.0,113084.0,113084.0,134.0,327317.0,157.0,203.0,47.0,175.0,1167.0,1556.0,330363.0,5896.0,331920.0,2292.0,1977.0,2488.0,336872.0
2008-07-02,42235.0,21318.0,10170.0,13094.0,14618.0,33098.0,523.0,1832.0,1437.0,4376.0,7775.0,11421.0,20020.0,1331.0,24144.0,37521.0,62054.0,63800.0,2591.0,70506.0,9357.0,7835.0,333.0,169894.0,4021.0,179959.0,177500.0,6630.0,4102.0,188708.0,9818.0,195212.0,1576.0,11726.0,207595.0,207758.0,803.0,774.0,1809.0,4576.0,6651.0,288.0,5814.0,1107.0,2930.0,1647.0,4808.0,6067.0,6247.0,696.0,1792.0,2495.0,3211.0,4440.0,6693.0,16187.0,19884.0,23348.0,13667.0,69.0,10110.0,9012.0,5235.0,5341.0,54.0,7330.0,233.0,420.0,5259.0,1042.0,1042.0,983.0,630.0,184.0,352.0,1492.0,3982.0,690.0,227.0,9.0,131.0,0.0,82.0,1251.0,406.0,3317.0,570.0,9243.0,9879.0,30147.0,10366.0,56626.0,27493.0,17776.0,43680.0,100306.0,106659.0,106805.0,106805.0,124.0,324602.0,154.0,195.0,41.0,170.0,1117.0,1521.0,330316.0,5806.0,332340.0,2291.0,1972.0,2382.0,339403.0
2008-07-03,44985.0,21268.0,9778.0,11501.0,13518.0,31272.0,490.0,1761.0,1309.0,4422.0,7734.0,11016.0,19528.0,1246.0,24106.0,36281.0,63791.0,65504.0,2532.0,72181.0,8851.0,6715.0,310.0,178083.0,4131.0,188025.0,161250.0,6699.0,3708.0,173710.0,9048.0,182086.0,1460.0,10599.0,195296.0,196059.0,740.0,739.0,1692.0,4475.0,6588.0,255.0,6148.0,995.0,2862.0,1596.0,4604.0,6530.0,6959.0,669.0,1545.0,2192.0,2976.0,4169.0,6262.0,15575.0,19249.0,22865.0,13592.0,65.0,9734.0,8633.0,5171.0,5487.0,53.0,7476.0,233.0,399.0,5241.0,973.0,973.0,937.0,579.0,176.0,322.0,1332.0,4034.0,765.0,303.0,8.0,127.0,0.0,100.0,1145.0,389.0,3049.0,540.0,9042.0,9564.0,28642.0,10466.0,55304.0,25507.0,16330.0,39085.0,94390.0,100123.0,100259.0,100259.0,117.0,313441.0,151.0,181.0,37.0,165.0,1031.0,1443.0,320666.0,5740.0,322913.0,2192.0,2005.0,2078.0,330369.0
2008-07-04,40013.0,21079.0,8686.0,10606.0,12409.0,29075.0,453.0,1628.0,1195.0,4227.0,7296.0,10522.0,18550.0,1157.0,23047.0,33703.0,61718.0,63420.0,2449.0,70140.0,7878.0,6593.0,296.0,179800.0,4184.0,189874.0,135000.0,6703.0,3402.0,145777.0,8217.0,156144.0,1319.0,9422.0,168021.0,168992.0,670.0,676.0,1603.0,4246.0,6252.0,224.0,5983.0,905.0,2690.0,1420.0,4273.0,6159.0,7397.0,661.0,1356.0,1938.0,2785.0,3777.0,5775.0,14556.0,18089.0,21702.0,13525.0,60.0,9370.0,8209.0,4770.0,5137.0,54.0,7249.0,233.0,379.0,5238.0,896.0,896.0,894.0,540.0,169.0,304.0,1212.0,4088.0,841.0,395.0,9.0,125.0,0.0,121.0,1043.0,373.0,2823.0,515.0,8927.0,9435.0,27222.0,10194.0,53511.0,23918.0,15020.0,37408.0,90919.0,96032.0,96155.0,96155.0,114.0,289842.0,149.0,174.0,35.0,160.0,964.0,1366.0,299221.0,5680.0,301842.0,2072.0,2000.0,1821.0,309935.0
2008-07-05,37165.0,20863.0,7582.0,9789.0,11391.0,25648.0,435.0,1606.0,1128.0,3992.0,6899.0,10179.0,17763.0,1096.0,21894.0,30732.0,58017.0,59688.0,2340.0,66078.0,7130.0,6626.0,284.0,187933.0,4231.0,197359.0,135000.0,6787.0,3126.0,144899.0,7399.0,153318.0,1157.0,8277.0,161887.0,161987.0,623.0,613.0,1528.0,3975.0,5870.0,194.0,5709.0,831.0,2517.0,1271.0,3955.0,5566.0,7218.0,670.0,1286.0,1849.0,2682.0,3417.0,5432.0,13677.0,16954.0,20433.0,13465.0,57.0,9179.0,7987.0,4581.0,4766.0,54.0,6820.0,233.0,361.0,5226.0,833.0,833.0,860.0,512.0,163.0,295.0,1117.0,4142.0,916.0,481.0,8.0,121.0,0.0,132.0,963.0,357.0,2627.0,493.0,8792.0,9270.0,25902.0,9659.0,51540.0,22506.0,13584.0,36030.0,87570.0,92063.0,92173.0,92173.0,106.0,266059.0,146.0,164.0,30.0,155.0,908.0,1279.0,272607.0,5598.0,274907.0,1912.0,1926.0,1759.0,282256.0
2008-07-06,32643.0,20519.0,6583.0,8526.0,10295.0,22899.0,412.0,1547.0,1059.0,3767.0,6581.0,9613.0,16833.0,1048.0,20870.0,27083.0,53732.0,55380.0,2193.0,61438.0,6484.0,6658.0,272.0,192507.0,4074.0,202853.0,145500.0,6775.0,2877.0,152990.0,6695.0,158399.0,1022.0,7228.0,163633.0,163183.0,585.0,572.0,1465.0,3781.0,5581.0,173.0,5505.0,766.0,2356.0,1180.0,3680.0,5040.0,6721.0,672.0,1250.0,1831.0,2612.0,3199.0,5107.0,13154.0,16158.0,19500.0,13405.0,54.0,9074.0,7856.0,4519.0,4574.0,54.0,6559.0,232.0,345.0,5201.0,766.0,766.0,829.0,484.0,157.0,290.0,1036.0,4196.0,992.0,544.0,9.0,116.0,0.0,126.0,886.0,343.0,2443.0,472.0,8660.0,9101.0,24645.0,9064.0,49513.0,20879.0,12089.0,34417.0,83929.0,87803.0,87899.0,87899.0,95.0,258222.0,144.0,154.0,27.0,149.0,863.0,1199.0,263067.0,5522.0,264882.0,1774.0,1829.0,1695.0,270965.0
2008-07-07,28683.0,18930.0,5977.0,7586.0,9207.0,21204.0,381.0,1411.0,1000.0,3518.0,6165.0,8764.0,15522.0,1005.0,19588.0,24528.0,50739.0,52345.0,2041.0,57621.0,5930.0,6691.0,262.0,186562.0,3748.0,198759.0,177000.0,6387.0,2692.0,185701.0,6110.0,191163.0,914.0,6330.0,194718.0,193582.0,553.0,545.0,1412.0,3651.0,5378.0,158.0,5395.0,706.0,2220.0,1130.0,3451.0,4656.0,6213.0,671.0,1150.0,1753.0,2523.0,3051.0,4662.0,12776.0,15593.0,18872.0,13340.0,51.0,8979.0,7720.0,4434.0,4432.0,55.0,6367.0,232.0,330.0,5185.0,700.0,700.0,800.0,446.0,152.0,285.0,965.0,4250.0,1067.0,597.0,8.0,110.0,0.0,105.0,821.0,329.0,2292.0,455.0,8513.0,8914.0,23445.0,8494.0,46742.0,19232.0,10750.0,32732.0,79474.0,82728.0,82810.0,82810.0,85.0,266958.0,140.0,142.0,24.0,144.0,823.0,1134.0,266857.0,5453.0,267836.0,1678.0,1744.0,1630.0,271998.0
2008-07-08,26229.0,18684.0,5552.0,7047.0,8255.0,20131.0,342.0,1275.0,949.0,3258.0,5717.0,7971.0,14234.0,965.0,18130.0,22849.0,49246.0,50836.0,1893.0,55839.0,5531.0,6693.0,252.0,181298.0,3448.0,192749.0,177000.0,5856.0,2552.0,185890.0,5610.0,192129.0,825.0,5599.0,197961.0,198037.0,524.0,520.0,1348.0,3557.0,5261.0,146.0,5374.0,654.0,2085.0,1085.0,3250.0,4399.0,5816.0,664.0,1024.0,1613.0,2430.0,2882.0,4196.0,12374.0,15009.0,18258.0,13251.0,49.0,8817.0,7533.0,4349.0,4278.0,55.0,6172.0,232.0,316.0,5195.0,645.0,645.0,772.0,421.0,147.0,282.0,904.0,4286.0,1115.0,661.0,8.0,104.0,0.0,119.0,763.0,316.0,2179.0,439.0,8373.0,8730.0,22317.0,7932.0,44696.0,17682.0,9593.0,31148.0,75844.0,78478.0,78546.0,78546.0,76.0,283944.0,135.0,132.0,22.0,137.0,783.0,1077.0,286387.0,5391.0,287468.0,1600.0,1653.0,1567.0,291594.0
2008-07-09,24251.0,18514.0,5300.0,6745.0,7471.0,19487.0,313.0,1159.0,903.0,3007.0,5289.0,7306.0,13094.0,927.0,16799.0,21768.0,46156.0,47727.0,1756.0,52408.0,5217.0,6059.0,243.0,176009.0,3184.0,186399.0,179168.0,5382.0,2432.0,186961.0,5173.0,192243.0,754.0,5021.0,197009.0,196968.0,495.0,496.0,1276.0,3450.0,5181.0,136.0,5424.0,605.0,1962.0,1032.0,3055.0,4230.0,5538.0,667.0,930.0,1504.0,2338.0,2683.0,3801.0,12084.0,14509.0,17712.0,13124.0,47.0,8684.0,7361.0,4247.0,4098.0,55.0,5961.0,232.0,304.0,5198.0,602.0,602.0,746.0,406.0,141.0,278.0,848.0,4313.0,1128.0,696.0,8.0,102.0,0.0,139.0,712.0,303.0,2086.0,425.0,8295.0,8616.0,21256.0,7330.0,42876.0,16287.0,8626.0,29710.0,72587.0,74601.0,74657.0,74657.0,71.0,279433.0,131.0,124.0,21.0,132.0,744.0,1026.0,283429.0,5355.0,284999.0,1522.0,1560.0,1503.0,290201.0
