, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - NEAR POTLATCH, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-03-21,3555.0,18582.0,935.0,1632.0,2295.0,11102.0,270.0,912.0,228.0,968.0,2185.0,2002.0,4190.0,582.0,6068.0,15820.0,19942.0,22362.0,1738.0,25330.0,15792.0,14485.0,17525.0,1382.0,96168.0,942.0,115245.0,112000.0,1395.0,408.0,113795.0,1010.0,115222.0,122.0,2498.0,123232.0,123255.0,358.0,328.0,518.0,730.0,750.0,2830.0,338.0,1618.0,625.0,2672.0,5078.0,7068.0,400.0,435.0,1742.0,475.0,1925.0,472.0,1385.0,1590.0,2605.0,2598.0,82.0,3828.0,4032.0,3815.0,3635.0,318.0,6882.0,4590.0,790.0,12475.0,70.0,122.0,150.0,520.0,60.0,5958.0,1012.0,3248.0,1172.0,1900.0,1235.0,510.0,545.0,950.0,518.0,60.0,3282.0,2278.0,22290.0,26255.0,6035.0,8955.0,48122.0,20512.0,13660.0,40972.0,89095.0,89095.0,94480.0,94480.0,2405.0,229058.0,685.0,2132.0,692.0,3128.0,9108.0,11960.0,240130.0,10938.0,247175.0,4440.0,2245.0,2378.0,256962.0
2011-03-22,3615.0,18608.0,950.0,1618.0,2222.0,11135.0,268.0,872.0,212.0,945.0,2148.0,1870.0,4015.0,565.0,5882.0,15580.0,20262.0,22728.0,1698.0,25600.0,14112.0,14632.0,17418.0,1248.0,96802.0,1000.0,115860.0,112000.0,1408.0,400.0,113790.0,1115.0,115222.0,132.0,2332.0,122725.0,122745.0,318.0,322.0,528.0,718.0,735.0,2760.0,332.0,1500.0,585.0,2498.0,4695.0,6675.0,400.0,420.0,1692.0,472.0,1925.0,470.0,1395.0,1598.0,2610.0,2648.0,82.0,3878.0,4062.0,3782.0,3612.0,320.0,6785.0,4590.0,828.0,12518.0,70.0,120.0,150.0,452.0,60.0,6435.0,920.0,3118.0,1170.0,1860.0,1058.0,445.0,452.0,850.0,550.0,60.0,3280.0,2215.0,21822.0,25482.0,6082.0,7360.0,44018.0,18725.0,12645.0,38895.0,82912.0,82912.0,87268.0,87268.0,1978.0,223612.0,612.0,1682.0,582.0,2595.0,7650.0,10372.0,235142.0,10112.0,241842.0,4198.0,2062.0,2328.0,251470.0
2011-03-23,3650.0,18452.0,940.0,1608.0,2188.0,11122.0,260.0,832.0,205.0,928.0,2072.0,1810.0,3882.0,548.0,5512.0,15450.0,20078.0,22532.0,1672.0,25500.0,12542.0,14465.0,17145.0,1170.0,96985.0,1042.0,115968.0,112000.0,1420.0,408.0,113808.0,1185.0,115242.0,142.0,2288.0,122358.0,122368.0,292.0,330.0,582.0,720.0,725.0,2765.0,332.0,1415.0,558.0,2352.0,4405.0,6298.0,400.0,415.0,1658.0,472.0,1890.0,470.0,1412.0,1618.0,2630.0,2695.0,88.0,3918.0,4100.0,3808.0,3652.0,332.0,6762.0,4590.0,798.0,12492.0,70.0,120.0,150.0,400.0,68.0,5535.0,938.0,3098.0,1162.0,1832.0,948.0,410.0,395.0,832.0,682.0,62.0,3295.0,2312.0,21795.0,25058.0,6165.0,6718.0,41458.0,16805.0,12058.0,36200.0,77660.0,77660.0,81432.0,81432.0,1730.0,215390.0,582.0,1485.0,628.0,2268.0,6505.0,8738.0,224668.0,9580.0,230842.0,4108.0,2092.0,2370.0,240232.0
2011-03-24,3680.0,18342.0,922.0,1582.0,2135.0,11095.0,260.0,802.0,205.0,915.0,2018.0,1822.0,3840.0,552.0,5362.0,15340.0,19990.0,22438.0,1652.0,25505.0,11955.0,14095.0,16748.0,1202.0,96890.0,1078.0,115588.0,112000.0,1418.0,450.0,113852.0,1320.0,115298.0,152.0,2310.0,122100.0,122110.0,275.0,328.0,585.0,730.0,722.0,2798.0,330.0,1365.0,538.0,2248.0,4208.0,6030.0,400.0,412.0,1638.0,482.0,1858.0,470.0,1432.0,1648.0,2680.0,2748.0,90.0,3938.0,4110.0,3812.0,3682.0,352.0,6778.0,4595.0,785.0,12458.0,70.0,120.0,150.0,375.0,70.0,4478.0,960.0,3080.0,1152.0,1800.0,908.0,398.0,338.0,800.0,730.0,68.0,3358.0,2410.0,21910.0,24860.0,6345.0,6628.0,40638.0,15598.0,12022.0,34482.0,75120.0,75120.0,78658.0,78658.0,1588.0,210505.0,598.0,1452.0,568.0,2390.0,5932.0,7960.0,218175.0,9312.0,223902.0,4228.0,2152.0,2365.0,232890.0
2011-03-25,3702.0,18305.0,920.0,1558.0,2075.0,11072.0,260.0,788.0,208.0,902.0,1982.0,1832.0,3818.0,550.0,5305.0,15248.0,20090.0,22555.0,1630.0,25592.0,11782.0,13720.0,16348.0,1188.0,96920.0,1115.0,115240.0,112000.0,1405.0,518.0,113915.0,1362.0,115360.0,150.0,2318.0,121855.0,121865.0,260.0,318.0,542.0,712.0,722.0,2768.0,318.0,1325.0,510.0,2175.0,4022.0,5832.0,402.0,405.0,1622.0,482.0,1855.0,470.0,1452.0,1668.0,2715.0,2800.0,92.0,3975.0,4130.0,3815.0,3702.0,358.0,6785.0,4600.0,798.0,12458.0,70.0,120.0,155.0,355.0,78.0,4278.0,962.0,3030.0,1145.0,1770.0,892.0,390.0,322.0,782.0,690.0,70.0,3365.0,2340.0,21838.0,24648.0,6508.0,6428.0,40318.0,14790.0,11602.0,33360.0,73682.0,73682.0,77222.0,77222.0,1518.0,208018.0,635.0,1490.0,568.0,2630.0,5512.0,7525.0,215412.0,9095.0,220825.0,4190.0,2082.0,2362.0,229768.0
2011-03-26,3725.0,18275.0,930.0,1538.0,2012.0,11075.0,258.0,772.0,202.0,888.0,1952.0,1818.0,3770.0,538.0,5275.0,15152.0,20198.0,22682.0,1620.0,25648.0,11328.0,13362.0,15865.0,1162.0,95912.0,1148.0,114515.0,112000.0,1382.0,582.0,113972.0,1268.0,115415.0,142.0,2262.0,121530.0,121545.0,248.0,300.0,512.0,685.0,705.0,2692.0,308.0,1258.0,488.0,2062.0,3798.0,5628.0,405.0,395.0,1585.0,490.0,1845.0,470.0,1468.0,1682.0,2750.0,2850.0,95.0,4028.0,4170.0,3830.0,3735.0,368.0,6785.0,4600.0,800.0,12450.0,70.0,112.0,160.0,340.0,80.0,4042.0,982.0,3085.0,1122.0,1735.0,892.0,385.0,305.0,822.0,678.0,70.0,3328.0,2298.0,21742.0,24422.0,6605.0,6250.0,39922.0,14012.0,11095.0,32348.0,72272.0,72272.0,75745.0,75745.0,1428.0,206040.0,628.0,1472.0,535.0,2660.0,5118.0,7082.0,213330.0,8775.0,218422.0,3885.0,1975.0,2278.0,227085.0
2011-03-27,3745.0,18220.0,930.0,1520.0,1972.0,11062.0,250.0,752.0,200.0,872.0,1915.0,1782.0,3695.0,535.0,5228.0,15080.0,20332.0,22845.0,1652.0,25948.0,11108.0,13002.0,15442.0,1168.0,92488.0,1178.0,110488.0,112000.0,1355.0,635.0,114005.0,1245.0,115445.0,142.0,2262.0,121228.0,121238.0,232.0,325.0,555.0,700.0,732.0,2648.0,302.0,1198.0,468.0,1952.0,3575.0,5402.0,410.0,395.0,1568.0,495.0,1820.0,470.0,1482.0,1698.0,2765.0,2900.0,98.0,4062.0,4200.0,3852.0,3782.0,378.0,6800.0,4600.0,782.0,12428.0,70.0,110.0,160.0,330.0,88.0,3758.0,988.0,3155.0,1090.0,1665.0,882.0,385.0,275.0,828.0,702.0,72.0,3260.0,2228.0,21640.0,24295.0,6672.0,6288.0,39510.0,13472.0,10935.0,31622.0,71130.0,71130.0,74655.0,74655.0,1352.0,204062.0,622.0,1488.0,522.0,2642.0,4868.0,6708.0,211070.0,8510.0,215882.0,3658.0,2002.0,2268.0,224210.0
2011-03-28,3765.0,18195.0,920.0,1515.0,1940.0,10205.0,250.0,735.0,200.0,855.0,1878.0,1780.0,3662.0,530.0,5198.0,14932.0,20452.0,22985.0,1695.0,26212.0,11072.0,12695.0,15130.0,1198.0,92745.0,1205.0,109952.0,112000.0,1315.0,675.0,114018.0,1265.0,115462.0,148.0,2305.0,120968.0,120980.0,220.0,328.0,562.0,695.0,740.0,2710.0,302.0,1158.0,460.0,1878.0,3488.0,5180.0,410.0,395.0,1562.0,500.0,1820.0,470.0,1498.0,1712.0,2778.0,2958.0,98.0,4102.0,4225.0,3865.0,3805.0,385.0,6815.0,4602.0,780.0,12410.0,70.0,110.0,160.0,310.0,90.0,3732.0,962.0,3212.0,1060.0,1605.0,878.0,382.0,242.0,738.0,700.0,75.0,3192.0,2095.0,21355.0,24020.0,6732.0,6220.0,39060.0,13125.0,10865.0,31092.0,70152.0,70152.0,73698.0,73698.0,1335.0,202558.0,595.0,1420.0,492.0,2582.0,4772.0,6535.0,209460.0,8260.0,214000.0,3502.0,1935.0,2178.0,221978.0
2011-03-29,3780.0,18172.0,898.0,1492.0,1872.0,9032.0,250.0,725.0,200.0,842.0,1850.0,1755.0,3608.0,522.0,5190.0,13490.0,20582.0,23135.0,1730.0,26362.0,10812.0,12430.0,14820.0,1218.0,92972.0,1235.0,109952.0,112000.0,1275.0,715.0,114020.0,1278.0,115470.0,150.0,2298.0,120652.0,120668.0,210.0,320.0,532.0,675.0,705.0,2670.0,290.0,1120.0,440.0,1802.0,3368.0,5045.0,410.0,388.0,1540.0,495.0,1822.0,470.0,1508.0,1725.0,2795.0,3008.0,98.0,4165.0,4272.0,3885.0,3818.0,388.0,6808.0,4610.0,765.0,12388.0,70.0,110.0,160.0,290.0,92.0,3488.0,950.0,3270.0,1025.0,1548.0,850.0,362.0,200.0,590.0,645.0,70.0,3102.0,1905.0,20940.0,23622.0,6755.0,6012.0,38442.0,12955.0,10742.0,30710.0,69152.0,69152.0,72505.0,72505.0,1260.0,200972.0,560.0,1310.0,435.0,2372.0,4560.0,6298.0,207778.0,8052.0,212120.0,3310.0,1812.0,2128.0,219828.0
2011-03-30,3788.0,18130.0,900.0,1475.0,1818.0,9018.0,250.0,712.0,200.0,828.0,1818.0,1705.0,3528.0,512.0,5128.0,12788.0,20648.0,23215.0,1778.0,26620.0,10420.0,12152.0,14438.0,1170.0,93142.0,1272.0,109788.0,112000.0,1240.0,755.0,114030.0,1312.0,115478.0,150.0,2268.0,120305.0,120318.0,210.0,322.0,525.0,692.0,710.0,2602.0,292.0,1095.0,440.0,1748.0,3182.0,4928.0,410.0,370.0,1490.0,495.0,1795.0,470.0,1518.0,1732.0,2790.0,3065.0,100.0,4218.0,4315.0,3918.0,3848.0,390.0,6800.0,4610.0,742.0,12358.0,70.0,110.0,160.0,272.0,98.0,3055.0,950.0,3858.0,992.0,1490.0,825.0,348.0,205.0,505.0,675.0,72.0,2990.0,1750.0,20445.0,23060.0,6732.0,5795.0,37530.0,12570.0,10428.0,30218.0,67748.0,67748.0,70848.0,70848.0,1255.0,198982.0,582.0,1278.0,418.0,2210.0,4292.0,5940.0,205498.0,7902.0,209700.0,3205.0,1835.0,2098.0,217078.0
2011-03-31,3808.0,18170.0,928.0,1495.0,1858.0,9060.0,245.0,710.0,205.0,812.0,1795.0,1722.0,3518.0,530.0,5105.0,12748.0,20645.0,23220.0,1842.0,26938.0,10800.0,11882.0,14138.0,1215.0,92732.0,1320.0,109595.0,112000.0,1202.0,795.0,114030.0,1315.0,115482.0,152.0,2300.0,120002.0,120015.0,202.0,368.0,595.0,738.0,808.0,2650.0,305.0,1108.0,445.0,1738.0,3120.0,4812.0,410.0,362.0,1438.0,502.0,1735.0,470.0,1532.0,1748.0,2800.0,3130.0,102.0,4240.0,4330.0,3938.0,3865.0,398.0,6788.0,4610.0,735.0,12330.0,70.0,102.0,165.0,260.0,102.0,2820.0,980.0,4098.0,960.0,1430.0,838.0,355.0,210.0,468.0,750.0,78.0,2970.0,1668.0,20110.0,22615.0,6755.0,5830.0,36870.0,12300.0,10730.0,29980.0,66850.0,66850.0,69972.0,69972.0,1360.0,197245.0,642.0,1360.0,395.0,2200.0,4190.0,5828.0,203510.0,7902.0,207678.0,3380.0,2025.0,2140.0,215075.0
2011-04-01,3845.0,18355.0,1000.0,1555.0,1950.0,9208.0,240.0,702.0,215.0,802.0,1792.0,1742.0,3535.0,560.0,5178.0,12830.0,20692.0,23280.0,1908.0,27152.0,11848.0,11772.0,13952.0,1252.0,85788.0,1370.0,104412.0,113125.0,1155.0,840.0,114945.0,1442.0,116190.0,162.0,2362.0,120210.0,120162.0,205.0,395.0,618.0,748.0,858.0,2825.0,312.0,1128.0,448.0,1750.0,3235.0,4798.0,415.0,362.0,1415.0,510.0,1690.0,470.0,1560.0,1782.0,2858.0,3200.0,110.0,4255.0,4335.0,3928.0,3858.0,412.0,6770.0,4610.0,748.0,12330.0,70.0,100.0,170.0,265.0,112.0,2895.0,1038.0,4198.0,930.0,1375.0,862.0,372.0,218.0,445.0,798.0,80.0,2982.0,1625.0,19955.0,22400.0,6840.0,6020.0,36965.0,12565.0,11445.0,30240.0,67200.0,67955.0,74258.0,75378.0,1398.0,197680.0,650.0,1450.0,390.0,2258.0,4268.0,5925.0,203425.0,7858.0,207430.0,3242.0,1992.0,2075.0,214852.0
2011-04-02,3885.0,17415.0,1068.0,1595.0,2012.0,9345.0,240.0,690.0,222.0,818.0,1805.0,1715.0,3520.0,578.0,5220.0,12982.0,20772.0,23380.0,1958.0,27365.0,11958.0,11782.0,13848.0,1245.0,77605.0,1448.0,95865.0,115000.0,1108.0,890.0,117038.0,1520.0,118895.0,168.0,2408.0,122652.0,122572.0,208.0,388.0,578.0,745.0,828.0,2930.0,310.0,1152.0,458.0,1760.0,3315.0,4895.0,422.0,378.0,1420.0,522.0,1682.0,472.0,1595.0,1822.0,2918.0,3258.0,112.0,4295.0,4355.0,3925.0,3845.0,432.0,6745.0,4610.0,772.0,12342.0,70.0,100.0,170.0,355.0,118.0,3578.0,1070.0,4205.0,980.0,1355.0,880.0,382.0,272.0,430.0,868.0,85.0,2975.0,1592.0,19848.0,22285.0,6955.0,6138.0,39855.0,13012.0,11780.0,30745.0,70602.0,72112.0,81530.0,83772.0,1392.0,210480.0,638.0,1510.0,392.0,2300.0,4528.0,6192.0,215140.0,7718.0,218520.0,2998.0,1828.0,1988.0,224542.0
2011-04-03,3925.0,13898.0,1070.0,1600.0,2045.0,9388.0,240.0,700.0,228.0,845.0,1828.0,1702.0,3532.0,590.0,5290.0,13118.0,20840.0,23460.0,1998.0,27580.0,11845.0,11798.0,13805.0,1230.0,75618.0,1525.0,92070.0,115000.0,1065.0,945.0,117045.0,1515.0,119210.0,162.0,2472.0,122930.0,122938.0,208.0,382.0,555.0,728.0,778.0,2952.0,310.0,1180.0,458.0,1758.0,3320.0,5008.0,430.0,392.0,1440.0,538.0,1708.0,480.0,1655.0,1880.0,2968.0,3290.0,112.0,4350.0,4395.0,3940.0,3852.0,448.0,6740.0,4620.0,780.0,12348.0,70.0,100.0,170.0,458.0,120.0,4475.0,1052.0,4125.0,1072.0,1425.0,915.0,395.0,272.0,422.0,955.0,85.0,3000.0,1568.0,19928.0,22332.0,7025.0,5880.0,40035.0,13330.0,12355.0,31128.0,71162.0,72672.0,81935.0,83918.0,1330.0,216318.0,612.0,1478.0,380.0,2298.0,4562.0,6395.0,222902.0,7562.0,226482.0,2928.0,1685.0,1948.0,232832.0
2011-04-04,3975.0,10272.0,1080.0,1600.0,2072.0,9420.0,238.0,745.0,230.0,875.0,1890.0,1688.0,3575.0,610.0,5418.0,13312.0,20955.0,23595.0,2028.0,27730.0,11808.0,11800.0,13765.0,1205.0,75698.0,1600.0,92138.0,115000.0,1025.0,985.0,117048.0,1505.0,119205.0,160.0,2492.0,122628.0,122640.0,208.0,382.0,542.0,712.0,768.0,2860.0,315.0,1205.0,455.0,1750.0,3168.0,5018.0,430.0,402.0,1445.0,558.0,1748.0,480.0,1685.0,1922.0,3035.0,3318.0,112.0,4420.0,4452.0,3972.0,3882.0,458.0,6748.0,4620.0,765.0,12328.0,70.0,100.0,170.0,495.0,120.0,4632.0,1042.0,4025.0,1170.0,1495.0,958.0,395.0,302.0,428.0,925.0,92.0,2970.0,1500.0,20078.0,22510.0,7055.0,5538.0,39822.0,13665.0,12892.0,31468.0,71292.0,72108.0,78168.0,79060.0,1250.0,216790.0,588.0,1378.0,335.0,2148.0,4292.0,6092.0,224765.0,7430.0,228440.0,2790.0,1570.0,1902.0,235038.0
2011-04-05, 4002, 9278, 1085, 1612, 2092, 9458, 230, 760, 230, 895, 1945, 1650, 3600, 628, 5528, 13312, 21075, 23740, 2060, 27970, 11912, 11805, 13720, 1190, 75465, 1735, 92042, 115000, 975, 1020, 117038, 1542, 119202, 162, 2538, 122340, 122352, 228, 418, 562, 740, 842, 2885, 342, 1285, 472, 1802, 3092, 4922, 432, 410, 1410, 580, 1750, 480, 1715, 1950, 3062, 3338, 118, 4480, 4505, 4018, 3920, 465, 6742, 4620, 735, 12282, 70, 95, 175, 535, 128, 3868, 1062, 3998, 1262, 1558, 1052, 400, 308, 420, 995, 105, 2965, 1458, 20145, 22568, 7095, 5410, 39640, 13680, 13058, 31475, 71115, 71115, 73438, 73438, 1182, 203885, 572, 1318, 295, 1962, 4025, 5748, 212612, 7318, 216608, 2680, 1408, 1865, 223868
2011-04-06, 4038, 8825, 1130, 1660, 2228, 9555, 230, 748, 238, 910, 1978, 1630, 3608, 670, 5625, 13355, 21218, 23900, 2110, 28492, 12212, 11835, 13700, 1248, 75302, 1912, 92020, 115000, 928, 1055, 117025, 1685, 119200, 178, 2690, 122145, 122148, 238, 460, 615, 800, 912, 3030, 360, 1372, 492, 1918, 3252, 4905, 442, 422, 1438, 625, 1742, 482, 1782, 2018, 3128, 3360, 128, 4498, 4520, 4038, 3942, 485, 6752, 4620, 725, 12255, 70, 90, 180, 612, 135, 3128, 1135, 4112, 1360, 1630, 1092, 425, 348, 460, 1125, 125, 3050, 1420, 20290, 22652, 7248, 5572, 39945, 13832, 13608, 31522, 71465, 71465, 73700, 73700, 1130, 201822, 578, 1310, 265, 1850, 4010, 5655, 208595, 7220, 212005, 2648, 1402, 1898, 218010
2011-04-07, 4100, 9225, 1232, 1745, 2395, 9765, 230, 715, 260, 945, 2012, 1675, 3688, 720, 5802, 13590, 21430, 24148, 2165, 29165, 12920, 11930, 13742, 1335, 75500, 2078, 92358, 115000, 895, 1100, 117020, 1852, 119202, 185, 2822, 122035, 122038, 240, 482, 665, 932, 940, 3185, 368, 1402, 508, 1968, 3442, 5058, 458, 460, 1558, 675, 1835, 495, 1860, 2118, 3280, 3390, 140, 4545, 4540, 4035, 3938, 512, 6775, 4620, 728, 12238, 70, 90, 185, 715, 145, 2908, 1215, 4332, 1460, 1715, 1090, 455, 420, 600, 1315, 155, 3185, 1472, 20625, 22918, 7502, 5832, 40848, 14860, 14402, 32388, 73235, 73235, 75395, 75395, 1130, 202700, 640, 1412, 265, 1832, 4248, 5960, 209485, 7132, 212720, 2625, 1492, 1900, 218605
2011-04-08, 4188, 9600, 1340, 1815, 2478, 9975, 230, 688, 262, 1002, 2055, 1705, 3755, 768, 5992, 14012, 21680, 24438, 2200, 29212, 13642, 12120, 13882, 1350, 75730, 2235, 92915, 115000, 895, 1155, 117038, 1932, 119228, 190, 2822, 122055, 122060, 248, 465, 638, 938, 892, 3255, 358, 1435, 515, 1968, 3502, 5230, 458, 495, 1645, 718, 1998, 510, 1920, 2192, 3418, 3420, 140, 4692, 4662, 4082, 3968, 528, 6810, 4620, 695, 12168, 62, 90, 190, 782, 152, 2925, 1225, 4438, 1555, 1800, 1060, 452, 350, 560, 1212, 168, 3210, 1495, 21072, 23452, 7808, 5850, 41890, 15922, 14998, 33602, 75492, 75492, 77578, 77578, 1132, 204950, 650, 1468, 250, 1908, 4385, 6175, 212110, 7030, 215198, 2545, 1465, 1872, 220970
2011-04-09, 4325, 9828, 1392, 1860, 2522, 10095, 222, 665, 250, 1072, 2085, 1650, 3738, 815, 6070, 14298, 21838, 24622, 2252, 29860, 13952, 12380, 14092, 1305, 75768, 2388, 93260, 115000, 925, 1205, 117085, 1920, 119270, 192, 2798, 122058, 122055, 250, 465, 602, 950, 878, 3198, 380, 1472, 528, 2002, 3418, 5330, 460, 508, 1592, 732, 2098, 510, 1965, 2240, 3500, 3432, 140, 4882, 4845, 4228, 4092, 538, 6872, 4620, 650, 12075, 60, 90, 190, 805, 155, 2822, 1188, 4478, 1622, 1862, 1020, 438, 310, 512, 1162, 175, 3058, 1445, 21015, 23565, 8028, 5655, 42322, 16050, 15192, 33775, 76098, 76098, 78122, 78122, 1105, 206542, 640, 1422, 232, 1865, 4288, 6065, 214190, 6958, 217258, 2495, 1518, 1882, 223055
2011-04-10, 4480, 9932, 1420, 1902, 2575, 10178, 220, 650, 252, 1125, 2120, 1580, 3698, 850, 6060, 14225, 21905, 24710, 2308, 30158, 13998, 12630, 14325, 1265, 76048, 2508, 93868, 115000, 960, 1245, 117160, 2098, 119342, 190, 2880, 122195, 122190, 250, 480, 630, 990, 888, 3212, 372, 1492, 525, 2022, 3382, 5308, 460, 518, 1585, 768, 2088, 510, 2012, 2290, 3575, 3440, 145, 4970, 4945, 4365, 4238, 545, 7002, 4620, 605, 11972, 60, 90, 195, 812, 162, 2632, 1188, 4570, 1675, 1892, 995, 432, 308, 502, 1255, 188, 2945, 1438, 20798, 23382, 8152, 5605, 42185, 15878, 15190, 33398, 75580, 75580, 77540, 77540, 1090, 206352, 655, 1422, 230, 1788, 4155, 5895, 214152, 6905, 217228, 2472, 1520, 1885, 223180
2011-04-11, 4640, 9975, 1480, 1955, 2638, 10302, 220, 632, 252, 1165, 2148, 1538, 3685, 892, 6082, 14155, 21975, 24798, 2358, 30312, 14045, 12850, 14528, 1288, 76095, 2580, 94240, 115000, 975, 1295, 117238, 2240, 119420, 188, 2900, 122310, 122308, 258, 480, 610, 978, 875, 3270, 375, 1498, 518, 2015, 3362, 5262, 460, 528, 1570, 782, 2098, 512, 2065, 2352, 3670, 3442, 150, 4970, 4942, 4392, 4282, 552, 7082, 4620, 575, 11888, 60, 82, 200, 852, 170, 2478, 1218, 4690, 1725, 1928, 978, 435, 305, 510, 1282, 205, 2930, 1455, 20735, 23300, 8265, 5688, 42172, 15852, 14965, 33235, 75410, 75410, 77310, 77310, 1092, 206055, 670, 1448, 262, 1782, 4060, 5778, 213812, 6858, 216820, 2425, 1605, 1860, 222715
2011-04-12, 4795, 10032, 1542, 1995, 2725, 10420, 220, 618, 255, 1205, 2178, 1518, 3698, 932, 6128, 14168, 22078, 24920, 2412, 30110, 14258, 13052, 14700, 1312, 75928, 2662, 94388, 115000, 992, 1330, 117295, 2188, 119482, 190, 2950, 122415, 122408, 268, 492, 608, 1058, 915, 3300, 398, 1545, 548, 2055, 3338, 5250, 460, 540, 1588, 815, 2105, 522, 2120, 2422, 3782, 3442, 155, 4992, 4958, 4385, 4270, 562, 7075, 4620, 558, 11812, 60, 80, 205, 902, 198, 2305, 1228, 4795, 1778, 1950, 952, 430, 290, 530, 1278, 215, 2908, 1438, 20935, 23408, 8382, 5760, 42440, 15865, 14840, 33085, 75525, 75525, 77372, 77372, 1090, 206010, 665, 1440, 248, 1798, 4112, 5715, 213828, 6820, 216785, 2388, 1735, 1838, 222712
