, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-04-15,5698.0,12685.0,1828.0,2912.0,4178.0,14872.0,290.0,740.0,572.0,1652.0,3080.0,2338.0,5418.0,920.0,7900.0,18580.0,24820.0,28035.0,2740.0,32895.0,12825.0,18885.0,21060.0,1305.0,87998.0,2515.0,112632.0,132210.0,1112.0,1380.0,134822.0,1182.0,137700.0,255.0,3648.0,141488.0,141525.0,440.0,398.0,2052.0,945.0,615.0,4810.0,258.0,1908.0,482.0,2525.0,4658.0,5698.0,538.0,525.0,1078.0,940.0,1840.0,638.0,2210.0,2592.0,4235.0,11250.0,212.0,11935.0,11712.0,11422.0,10975.0,535.0,13668.0,5835.0,740.0,13035.0,90.0,110.0,232.0,892.0,222.0,2428.0,1228.0,5052.0,4062.0,4220.0,1110.0,485.0,505.0,1432.0,1720.0,132.0,4782.0,1920.0,30002.0,32062.0,10870.0,6895.0,55678.0,15310.0,11462.0,41688.0,97362.0,97362.0,100210.0,100210.0,1355.0,249490.0,532.0,1065.0,342.0,2422.0,4008.0,5145.0,261272.0,10212.0,267630.0,2300.0,1160.0,1680.0,272632.0
2011-04-16,5855.0,11088.0,1952.0,2828.0,4205.0,15025.0,290.0,720.0,575.0,1638.0,3070.0,2385.0,5458.0,985.0,8122.0,18930.0,25400.0,28695.0,2780.0,33628.0,14090.0,18328.0,20395.0,1472.0,87385.0,2645.0,111702.0,131635.0,1125.0,1498.0,134072.0,1575.0,136678.0,250.0,3762.0,140348.0,140350.0,432.0,458.0,2002.0,988.0,648.0,4978.0,288.0,1870.0,522.0,2542.0,5040.0,6402.0,550.0,558.0,1142.0,982.0,1568.0,695.0,2325.0,2758.0,4578.0,11308.0,218.0,11768.0,11598.0,11412.0,11062.0,588.0,13788.0,5875.0,740.0,13030.0,90.0,110.0,240.0,1078.0,255.0,2658.0,1345.0,5165.0,3980.0,4095.0,1280.0,550.0,512.0,1375.0,1708.0,168.0,5012.0,1950.0,30020.0,32245.0,10885.0,7318.0,56330.0,16265.0,12200.0,34775.0,91105.0,91105.0,93860.0,93860.0,1355.0,245678.0,602.0,1215.0,318.0,2512.0,4508.0,6085.0,259238.0,10178.0,265682.0,2302.0,1165.0,1715.0,271190.0
2011-04-17,6048.0,11012.0,2080.0,2935.0,4528.0,15255.0,282.0,705.0,582.0,1692.0,3108.0,2342.0,5448.0,1085.0,8310.0,19132.0,25980.0,29342.0,2868.0,34472.0,15548.0,17948.0,19915.0,1570.0,87688.0,2815.0,111398.0,133290.0,1140.0,1660.0,136000.0,1710.0,138652.0,248.0,3792.0,142272.0,142200.0,422.0,498.0,1922.0,1102.0,805.0,5038.0,318.0,1872.0,552.0,2525.0,4978.0,7035.0,558.0,598.0,1212.0,1020.0,1592.0,722.0,2460.0,2930.0,4865.0,11380.0,238.0,11535.0,11340.0,11115.0,10868.0,632.0,13738.0,5915.0,755.0,13042.0,90.0,110.0,250.0,1202.0,282.0,2960.0,1438.0,5252.0,3895.0,3992.0,1280.0,582.0,555.0,1360.0,1870.0,200.0,5120.0,1960.0,30008.0,32445.0,10848.0,7238.0,56420.0,17698.0,12772.0,29228.0,85640.0,85640.0,88295.0,88295.0,1342.0,239745.0,658.0,1355.0,298.0,2620.0,4710.0,6555.0,253620.0,10088.0,259918.0,2280.0,1185.0,1695.0,265412.0
2011-04-18,6258.0,11452.0,2398.0,3120.0,4922.0,15822.0,280.0,685.0,618.0,1802.0,3230.0,2362.0,5592.0,1238.0,8570.0,19625.0,26695.0,30130.0,2940.0,35340.0,16862.0,17750.0,19635.0,1635.0,88160.0,2972.0,111765.0,133718.0,1168.0,1818.0,136605.0,1838.0,139288.0,250.0,3802.0,143015.0,142995.0,402.0,502.0,1825.0,1238.0,830.0,5108.0,332.0,1855.0,578.0,2548.0,5048.0,7242.0,575.0,655.0,1380.0,1075.0,1710.0,762.0,2605.0,3155.0,5280.0,11450.0,262.0,11480.0,11252.0,10882.0,10682.0,680.0,13605.0,5955.0,785.0,13078.0,90.0,110.0,275.0,1350.0,325.0,3012.0,1535.0,5350.0,3815.0,3928.0,1280.0,608.0,572.0,1355.0,1968.0,230.0,5328.0,2018.0,30140.0,32680.0,10928.0,7212.0,56512.0,19192.0,13260.0,28482.0,84995.0,84995.0,87560.0,87560.0,1325.0,238418.0,702.0,1500.0,282.0,2748.0,4835.0,6832.0,252208.0,9962.0,258202.0,2268.0,1232.0,1728.0,263422.0
2011-04-19,6458.0,12482.0,2632.0,3208.0,5022.0,16252.0,272.0,670.0,632.0,1952.0,3392.0,2432.0,5825.0,1350.0,8880.0,20228.0,27440.0,30952.0,2980.0,36130.0,17650.0,17692.0,19520.0,1592.0,88730.0,3102.0,112328.0,134255.0,1200.0,1962.0,137305.0,1910.0,139970.0,250.0,3830.0,143700.0,143670.0,380.0,508.0,1730.0,1288.0,938.0,5058.0,352.0,1872.0,598.0,2585.0,4980.0,7320.0,600.0,705.0,1522.0,1118.0,1918.0,822.0,2740.0,3368.0,5730.0,11520.0,268.0,11528.0,11268.0,10782.0,10635.0,715.0,13575.0,5995.0,812.0,13125.0,90.0,102.0,295.0,1460.0,330.0,3045.0,1575.0,5418.0,3732.0,3852.0,1250.0,602.0,540.0,1348.0,1868.0,248.0,5440.0,2050.0,30360.0,33038.0,11290.0,6882.0,56562.0,20242.0,13325.0,29480.0,86040.0,86040.0,88520.0,88520.0,1298.0,240015.0,708.0,1485.0,270.0,2808.0,4658.0,6780.0,253822.0,9800.0,259528.0,2240.0,1298.0,1732.0,264660.0
2011-04-20,6608.0,14340.0,2800.0,3305.0,5132.0,16572.0,270.0,655.0,625.0,2052.0,3482.0,2422.0,5905.0,1418.0,9062.0,20650.0,27990.0,31560.0,3015.0,36825.0,17885.0,17690.0,19465.0,1535.0,89302.0,3338.0,113075.0,134980.0,1235.0,2080.0,138180.0,2220.0,140832.0,252.0,3892.0,144605.0,144562.0,382.0,542.0,1682.0,1320.0,945.0,5120.0,378.0,1930.0,650.0,2665.0,5018.0,7335.0,618.0,735.0,1652.0,1138.0,2102.0,832.0,2855.0,3492.0,5992.0,11580.0,258.0,11638.0,11355.0,10772.0,10628.0,725.0,13600.0,6035.0,835.0,13175.0,90.0,100.0,320.0,1478.0,332.0,3045.0,1572.0,5482.0,3652.0,3770.0,1220.0,598.0,555.0,1338.0,1875.0,268.0,5442.0,2038.0,30418.0,33180.0,11675.0,6480.0,56468.0,21125.0,13368.0,30142.0,86612.0,86612.0,89015.0,89015.0,1282.0,241360.0,718.0,1488.0,260.0,2735.0,4368.0,6400.0,254992.0,9618.0,260498.0,2220.0,1322.0,1718.0,265730.0
2011-04-21,6820.0,14448.0,2965.0,3438.0,5372.0,16945.0,265.0,642.0,630.0,2150.0,3562.0,2375.0,5938.0,1475.0,9132.0,21018.0,28495.0,32105.0,3075.0,37370.0,17912.0,17692.0,19425.0,1498.0,89918.0,3382.0,113698.0,135625.0,1275.0,2195.0,138988.0,2638.0,141650.0,248.0,3985.0,145538.0,145498.0,382.0,560.0,1618.0,1390.0,1065.0,5272.0,405.0,2038.0,678.0,2765.0,5208.0,7438.0,635.0,775.0,1805.0,1140.0,2240.0,845.0,2955.0,3605.0,6118.0,11640.0,262.0,11700.0,11408.0,10778.0,10632.0,722.0,13602.0,6075.0,842.0,13222.0,90.0,92.0,348.0,1455.0,342.0,2998.0,1552.0,5650.0,3572.0,3678.0,1218.0,600.0,552.0,1322.0,1890.0,278.0,5488.0,2012.0,30438.0,33198.0,11982.0,6205.0,56440.0,21988.0,13780.0,30998.0,87435.0,87435.0,89765.0,89765.0,1278.0,243075.0,720.0,1460.0,250.0,2712.0,4230.0,6132.0,256318.0,9462.0,261592.0,2212.0,1348.0,1775.0,266768.0
2011-04-22,7295.0,14590.0,3188.0,3540.0,5598.0,17312.0,260.0,628.0,645.0,2252.0,3670.0,2370.0,6040.0,1550.0,9282.0,21400.0,29002.0,32658.0,3118.0,37980.0,17902.0,17710.0,19398.0,1490.0,90605.0,3450.0,114405.0,134670.0,1340.0,2310.0,138350.0,2650.0,141200.0,245.0,3992.0,145370.0,145420.0,368.0,568.0,1490.0,1428.0,1025.0,5265.0,432.0,2135.0,675.0,2835.0,5278.0,7650.0,665.0,830.0,2008.0,1148.0,2368.0,925.0,3070.0,3830.0,6370.0,11702.0,295.0,11722.0,11410.0,10730.0,10590.0,732.0,13570.0,6115.0,855.0,13275.0,88.0,90.0,388.0,1440.0,378.0,2980.0,1565.0,5680.0,3488.0,3582.0,1240.0,608.0,528.0,1315.0,1948.0,298.0,5612.0,1998.0,30510.0,33242.0,12265.0,6088.0,56528.0,22230.0,13578.0,31130.0,87658.0,87658.0,89915.0,89915.0,1245.0,244348.0,710.0,1380.0,240.0,2612.0,4215.0,6048.0,257642.0,9340.0,262762.0,2212.0,1340.0,1768.0,268050.0
2011-04-23,7580.0,14860.0,3550.0,3742.0,6048.0,17925.0,258.0,625.0,672.0,2390.0,3820.0,2568.0,6388.0,1668.0,9610.0,21962.0,29730.0,33452.0,3165.0,38895.0,18118.0,17732.0,19375.0,1575.0,91612.0,3552.0,115360.0,134788.0,1448.0,2400.0,138432.0,2780.0,141062.0,252.0,4028.0,144952.0,144920.0,382.0,565.0,1425.0,1510.0,1025.0,5170.0,452.0,2238.0,668.0,2935.0,5208.0,7862.0,712.0,940.0,2302.0,1165.0,2562.0,968.0,3180.0,4125.0,6840.0,11765.0,395.0,11755.0,11420.0,10660.0,10518.0,755.0,13572.0,6155.0,878.0,13335.0,90.0,95.0,442.0,1402.0,435.0,2920.0,1660.0,5718.0,3418.0,3502.0,1262.0,628.0,508.0,1405.0,2108.0,330.0,5778.0,2015.0,30685.0,33400.0,12605.0,6278.0,57010.0,22468.0,13788.0,31218.0,88230.0,88230.0,90420.0,90420.0,1232.0,244015.0,725.0,1355.0,235.0,2528.0,4355.0,6172.0,257510.0,9222.0,262505.0,2215.0,1295.0,1738.0,267835.0
2011-04-24,7608.0,15188.0,3962.0,4072.0,6528.0,18712.0,250.0,658.0,748.0,2588.0,4102.0,2765.0,6862.0,1792.0,10330.0,22808.0,30750.0,34580.0,3235.0,40062.0,18775.0,17790.0,19380.0,1822.0,93262.0,3728.0,117142.0,135048.0,1578.0,2482.0,139090.0,2992.0,141925.0,268.0,4182.0,146132.0,146120.0,388.0,562.0,1400.0,1565.0,1025.0,5185.0,478.0,2315.0,690.0,3012.0,5262.0,8038.0,758.0,1062.0,2662.0,1170.0,2865.0,1058.0,3260.0,4348.0,7262.0,11828.0,492.0,11872.0,11508.0,10635.0,10480.0,778.0,13600.0,6195.0,915.0,13405.0,90.0,100.0,490.0,1322.0,475.0,2885.0,1740.0,5788.0,3352.0,3448.0,1265.0,640.0,508.0,1572.0,2198.0,358.0,5995.0,2078.0,31138.0,33835.0,13080.0,6615.0,58245.0,23612.0,14850.0,32300.0,90548.0,90548.0,92670.0,92670.0,1240.0,246122.0,730.0,1362.0,230.0,2508.0,4512.0,6382.0,259200.0,9088.0,263885.0,2225.0,1322.0,1722.0,268898.0
2011-04-25,7790.0,15535.0,4305.0,4415.0,6722.0,19530.0,250.0,670.0,818.0,2782.0,4412.0,2790.0,7200.0,1900.0,10918.0,23795.0,32040.0,36010.0,3305.0,41602.0,19632.0,17915.0,19458.0,1972.0,94938.0,3880.0,119018.0,134542.0,1740.0,2582.0,138535.0,3202.0,141158.0,275.0,4260.0,145315.0,145308.0,380.0,592.0,1360.0,1520.0,1000.0,5220.0,492.0,2392.0,710.0,3052.0,5278.0,8162.0,795.0,1162.0,2890.0,1165.0,3175.0,1168.0,3355.0,4540.0,7542.0,11902.0,582.0,12085.0,11690.0,10708.0,10532.0,785.0,13658.0,6235.0,945.0,13482.0,95.0,100.0,525.0,1260.0,480.0,2900.0,1705.0,5810.0,3288.0,3388.0,1240.0,638.0,460.0,1638.0,2122.0,370.0,6112.0,2120.0,31628.0,34412.0,13592.0,6452.0,59315.0,24952.0,15868.0,33882.0,93200.0,93200.0,95258.0,95258.0,1230.0,249230.0,730.0,1440.0,220.0,2518.0,4440.0,6385.0,262720.0,8938.0,267222.0,2225.0,1410.0,1715.0,272340.0
2011-04-26,7998.0,15785.0,4438.0,4592.0,6678.0,19970.0,242.0,658.0,832.0,2932.0,4605.0,2910.0,7518.0,1968.0,11322.0,24565.0,32982.0,37050.0,3355.0,42680.0,20265.0,18098.0,19612.0,1808.0,95672.0,4040.0,120512.0,136052.0,1938.0,2740.0,140442.0,3290.0,143085.0,270.0,4230.0,147125.0,147058.0,375.0,582.0,1342.0,1480.0,968.0,5218.0,505.0,2398.0,712.0,3080.0,5292.0,8155.0,828.0,1250.0,3102.0,1168.0,3415.0,1248.0,3470.0,4745.0,7815.0,11995.0,652.0,12288.0,11875.0,10830.0,10650.0,795.0,13805.0,6282.0,972.0,13552.0,100.0,100.0,532.0,1172.0,490.0,2815.0,1675.0,5822.0,3220.0,3318.0,1222.0,635.0,468.0,1625.0,2135.0,388.0,6165.0,2108.0,31815.0,34710.0,14000.0,6075.0,59730.0,25145.0,15588.0,34118.0,93848.0,93848.0,95842.0,95842.0,1205.0,251095.0,725.0,1425.0,215.0,2552.0,4265.0,6192.0,264538.0,8805.0,268878.0,2220.0,1445.0,1690.0,274098.0
2011-04-27,8270.0,15940.0,4475.0,4708.0,6682.0,20195.0,240.0,642.0,818.0,2992.0,4648.0,2955.0,7605.0,2002.0,11635.0,24908.0,33772.0,37920.0,3390.0,43438.0,20430.0,18332.0,19802.0,1610.0,95890.0,4290.0,120992.0,136110.0,2025.0,2835.0,140840.0,3238.0,143545.0,260.0,4218.0,147715.0,147705.0,378.0,572.0,1312.0,1508.0,968.0,5222.0,525.0,2455.0,722.0,3115.0,5232.0,8158.0,860.0,1332.0,3285.0,1165.0,3622.0,1295.0,3562.0,4915.0,8020.0,12088.0,675.0,12452.0,12025.0,10925.0,10748.0,790.0,13962.0,6325.0,995.0,13615.0,100.0,100.0,548.0,1105.0,482.0,2720.0,1668.0,5835.0,3152.0,3252.0,1190.0,625.0,438.0,1610.0,2125.0,400.0,6215.0,2082.0,31922.0,34845.0,14272.0,5768.0,59828.0,24908.0,14935.0,33605.0,93435.0,93435.0,95370.0,95370.0,1158.0,252310.0,698.0,1345.0,210.0,2462.0,4102.0,5985.0,265890.0,8705.0,270125.0,2208.0,1470.0,1658.0,275445.0
2011-04-28,8378.0,16028.0,4600.0,4898.0,6868.0,20545.0,238.0,635.0,832.0,3048.0,4692.0,2950.0,7648.0,2050.0,11722.0,25148.0,34425.0,38625.0,3445.0,44430.0,19522.0,18510.0,19970.0,1530.0,97108.0,4562.0,122482.0,137408.0,2090.0,2858.0,142165.0,3532.0,144768.0,268.0,4342.0,148885.0,148815.0,400.0,590.0,1292.0,1530.0,1018.0,5308.0,565.0,2568.0,765.0,3242.0,5322.0,8280.0,868.0,1365.0,3332.0,1150.0,3760.0,1330.0,3648.0,5075.0,8195.0,12165.0,720.0,12568.0,12128.0,10978.0,10810.0,795.0,14048.0,6365.0,1015.0,13672.0,100.0,95.0,588.0,1182.0,495.0,2630.0,1798.0,5910.0,3090.0,3175.0,1158.0,618.0,460.0,1590.0,2182.0,425.0,6262.0,2070.0,31990.0,34928.0,14452.0,5968.0,60218.0,25058.0,14975.0,33528.0,93745.0,93745.0,95625.0,95625.0,1235.0,252835.0,730.0,1422.0,205.0,2400.0,4150.0,5848.0,266052.0,8605.0,270128.0,2248.0,1595.0,1702.0,275458.0
2011-04-29,8338.0,16250.0,4850.0,5160.0,6920.0,21190.0,230.0,622.0,848.0,3085.0,4742.0,3152.0,7892.0,2120.0,12188.0,25818.0,35265.0,39542.0,3515.0,45422.0,19275.0,18600.0,20058.0,1512.0,98620.0,4945.0,124430.0,139320.0,2265.0,2952.0,144210.0,3972.0,146785.0,282.0,4575.0,151052.0,150948.0,425.0,608.0,1262.0,1602.0,1032.0,5255.0,585.0,2690.0,730.0,3410.0,5482.0,8488.0,890.0,1420.0,3390.0,1148.0,3782.0,1372.0,3755.0,5302.0,8488.0,12258.0,812.0,12578.0,12138.0,10965.0,10808.0,805.0,14202.0,6405.0,1030.0,13725.0,100.0,98.0,630.0,1290.0,512.0,2575.0,1962.0,5980.0,3025.0,3100.0,1130.0,615.0,400.0,1570.0,2130.0,450.0,6390.0,2045.0,32095.0,35025.0,14618.0,6340.0,60840.0,25355.0,15225.0,33870.0,94710.0,94710.0,96530.0,96530.0,1452.0,255628.0,752.0,1572.0,200.0,2528.0,4460.0,6165.0,268768.0,8490.0,272575.0,2300.0,1602.0,1765.0,277958.0
2011-04-30,8822.0,16478.0,5050.0,5305.0,6795.0,21548.0,228.0,610.0,868.0,3105.0,4768.0,3200.0,7968.0,2162.0,12388.0,26415.0,36158.0,40520.0,3575.0,46420.0,19555.0,18675.0,20110.0,1400.0,100905.0,5368.0,126782.0,141575.0,2542.0,3048.0,146690.0,4222.0,149228.0,300.0,4862.0,153720.0,153602.0,438.0,632.0,1208.0,1830.0,1072.0,5275.0,615.0,2790.0,745.0,3542.0,5560.0,8620.0,915.0,1470.0,3465.0,1148.0,3795.0,1505.0,3888.0,5535.0,8845.0,12352.0,875.0,12522.0,12065.0,10850.0,10698.0,805.0,14095.0,6445.0,1052.0,13780.0,105.0,100.0,652.0,1210.0,530.0,2595.0,2010.0,6020.0,3045.0,3070.0,1085.0,602.0,325.0,1550.0,2105.0,475.0,6465.0,2005.0,32218.0,35158.0,14875.0,6215.0,61000.0,25365.0,15285.0,33805.0,94805.0,94805.0,96572.0,96572.0,1452.0,258632.0,738.0,1505.0,195.0,2558.0,4522.0,6302.0,272330.0,8322.0,275938.0,2308.0,1492.0,1735.0,281315.0
2011-05-01,9938.0,16625.0,5420.0,5518.0,7302.0,21250.0,220.0,612.0,870.0,3152.0,4822.0,3150.0,7972.0,2220.0,12568.0,26888.0,36652.0,41052.0,3628.0,47052.0,20142.0,18772.0,20178.0,1352.0,104790.0,5718.0,131078.0,142742.0,2880.0,3115.0,148668.0,4410.0,151685.0,390.0,5060.0,156742.0,156692.0,418.0,640.0,1125.0,1925.0,1090.0,5222.0,622.0,2858.0,750.0,3648.0,5680.0,8778.0,940.0,1535.0,3598.0,1110.0,3840.0,1655.0,4050.0,5795.0,9160.0,12445.0,918.0,12470.0,11992.0,10702.0,10548.0,818.0,13952.0,6485.0,1075.0,13845.0,112.0,102.0,668.0,1112.0,532.0,2490.0,2055.0,6068.0,3105.0,3105.0,1045.0,592.0,302.0,1522.0,2160.0,500.0,6502.0,1968.0,32342.0,35262.0,15450.0,6018.0,61218.0,25318.0,15495.0,32738.0,93952.0,93952.0,95665.0,95665.0,1342.0,261460.0,710.0,1385.0,190.0,2425.0,4440.0,6198.0,275095.0,8168.0,278505.0,2350.0,1440.0,1715.0,283812.0
2011-05-02,10960.0,17492.0,5985.0,5958.0,8178.0,21080.0,220.0,622.0,910.0,3230.0,4920.0,3250.0,8168.0,2290.0,12965.0,26450.0,36635.0,41010.0,3692.0,47322.0,21040.0,18940.0,20292.0,1322.0,106315.0,6228.0,133765.0,139000.0,3288.0,3192.0,145080.0,4685.0,148075.0,465.0,5290.0,153568.0,153678.0,425.0,640.0,1030.0,1955.0,1040.0,5062.0,635.0,2915.0,712.0,3712.0,5582.0,8922.0,972.0,1560.0,3672.0,1078.0,3885.0,1768.0,4228.0,6085.0,9555.0,12535.0,965.0,12440.0,11955.0,10585.0,10422.0,842.0,13828.0,6525.0,1100.0,13905.0,120.0,108.0,698.0,1058.0,532.0,3160.0,2232.0,6182.0,3165.0,3155.0,1032.0,602.0,270.0,1495.0,2252.0,528.0,6622.0,1985.0,32540.0,35440.0,16085.0,5978.0,60050.0,25840.0,15905.0,30945.0,90992.0,90992.0,92655.0,92655.0,1250.0,259472.0,692.0,1302.0,185.0,2290.0,4462.0,6200.0,274400.0,8088.0,277910.0,2348.0,1460.0,1725.0,283725.0
2011-05-03,11775.0,19288.0,6762.0,6310.0,8572.0,21670.0,220.0,662.0,985.0,3468.0,5268.0,3540.0,8810.0,2360.0,13512.0,27228.0,36995.0,41390.0,3768.0,47790.0,21108.0,19152.0,20485.0,1280.0,107105.0,6998.0,135502.0,139000.0,3702.0,3275.0,145590.0,4860.0,148538.0,488.0,5512.0,153955.0,153922.0,418.0,630.0,930.0,1902.0,935.0,4885.0,642.0,2948.0,692.0,3730.0,5408.0,8795.0,990.0,1595.0,3710.0,1048.0,3890.0,1868.0,4400.0,6378.0,10020.0,12615.0,1005.0,12398.0,11912.0,10472.0,10310.0,882.0,13750.0,6565.0,1130.0,13970.0,120.0,108.0,722.0,1035.0,520.0,5388.0,2358.0,6295.0,3225.0,3210.0,1015.0,608.0,250.0,1455.0,2212.0,542.0,6658.0,2008.0,32670.0,35648.0,16698.0,5922.0,60755.0,27100.0,16468.0,32128.0,92888.0,92888.0,94498.0,94498.0,1180.0,257085.0,678.0,1255.0,180.0,2212.0,4422.0,6210.0,270882.0,8008.0,274128.0,2302.0,1435.0,1678.0,279705.0
2011-05-04,12375.0,19555.0,7482.0,6668.0,8732.0,21770.0,212.0,698.0,995.0,3728.0,5610.0,3822.0,9432.0,2378.0,14195.0,27735.0,37622.0,42068.0,3848.0,48590.0,20865.0,19340.0,20675.0,1205.0,108595.0,7550.0,137568.0,139000.0,4112.0,3262.0,146022.0,4855.0,148978.0,485.0,5700.0,154608.0,154580.0,402.0,615.0,840.0,1872.0,882.0,4692.0,648.0,2942.0,682.0,3715.0,5162.0,8628.0,1022.0,1698.0,3835.0,1088.0,3882.0,2038.0,4608.0,6770.0,10585.0,12708.0,1048.0,12310.0,11825.0,10335.0,10175.0,915.0,13640.0,6605.0,1162.0,14048.0,120.0,108.0,738.0,980.0,510.0,5750.0,2418.0,6405.0,3285.0,3262.0,1225.0,600.0,232.0,1405.0,2322.0,560.0,6562.0,2050.0,32570.0,35640.0,17328.0,5700.0,61028.0,27742.0,16360.0,32895.0,93920.0,93920.0,95485.0,95485.0,1108.0,259275.0,648.0,1198.0,180.0,2140.0,4488.0,6222.0,272990.0,7842.0,275940.0,2292.0,1440.0,1648.0,281198.0
2011-05-05,12920.0,19682.0,8068.0,7045.0,9208.0,22060.0,210.0,735.0,1010.0,4018.0,5958.0,4045.0,10000.0,2410.0,14790.0,27955.0,38350.0,42848.0,3912.0,49395.0,20465.0,19480.0,20830.0,1170.0,110258.0,7950.0,139768.0,139000.0,4472.0,3235.0,146408.0,4895.0,149362.0,488.0,5832.0,155122.0,155102.0,395.0,618.0,752.0,1880.0,890.0,4578.0,665.0,2975.0,748.0,3715.0,4925.0,8518.0,1062.0,1740.0,3938.0,1130.0,3982.0,2312.0,4852.0,7202.0,11390.0,12810.0,1048.0,12250.0,11750.0,10175.0,10010.0,948.0,13512.0,6645.0,1208.0,14135.0,128.0,108.0,758.0,928.0,508.0,4195.0,2495.0,6502.0,3345.0,3320.0,1228.0,590.0,220.0,1352.0,2328.0,580.0,6605.0,2080.0,32490.0,35665.0,18002.0,5572.0,60985.0,28100.0,16308.0,33105.0,94090.0,94090.0,95608.0,95608.0,1055.0,259918.0,635.0,1160.0,170.0,2068.0,4568.0,6310.0,273902.0,7678.0,276688.0,2315.0,1532.0,1635.0,282048.0
