, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-01-03,240.0,5330.0,660.0,580.0,250.0,3670.0,320.0,680.0,200.0,670.0,1630.0,1120.0,2770.0,170.0,3550.0,4740.0,13470.0,14400.0,500.0,11240.0,2770.0,3250.0,4270.0,160.0,280.0,95690.0,104230.0,1080.0,370.0,92350.0,540.0,95760.0,80.0,1430.0,95690.0,94270.0,440.0,360.0,490.0,760.0,220.0,1480.0,360.0,510.0,490.0,670.0,2580.0,3620.0,510.0,600.0,1880.0,510.0,2400.0,490.0,1670.0,2350.0,3230.0,3570.0,80.0,4960.0,5260.0,4810.0,4690.0,220.0,7870.0,6020.0,120.0,12380.0,200.0,360.0,180.0,190.0,60.0,340.0,350.0,450.0,260.0,840.0,90.0,0.0,40.0,150.0,670.0,110.0,1240.0,570.0,16370.0,17840.0,4990.0,1500.0,28830.0,3220.0,1760.0,5200.0,31650.0,41500.0,41050.0,43400.0,800.0,121200.0,200.0,410.0,110.0,440.0,430.0,760.0,125050.0,7350.0,127310.0,1520.0,1770.0,2960.0,148540.0
2012-01-04,3855.0,5428.0,660.0,565.0,318.0,3660.0,320.0,680.0,202.0,668.0,1625.0,1105.0,2730.0,152.0,3490.0,4728.0,13350.0,14632.0,498.0,15532.0,2710.0,3262.0,4222.0,135.0,280.0,95730.0,82228.0,1050.0,360.0,82185.0,530.0,83290.0,80.0,1405.0,84890.0,85220.0,425.0,345.0,500.0,710.0,205.0,1415.0,338.0,498.0,465.0,655.0,2495.0,3372.0,510.0,600.0,1875.0,510.0,2328.0,490.0,1600.0,2215.0,3205.0,3570.0,80.0,4945.0,5055.0,4622.0,4695.0,220.0,7578.0,6022.0,120.0,12370.0,200.0,360.0,180.0,185.0,60.0,332.0,355.0,450.0,260.0,832.0,82.0,80.0,40.0,150.0,645.0,90.0,1245.0,458.0,15335.0,16862.0,4725.0,1562.0,27272.0,3062.0,1942.0,4958.0,30842.0,30842.0,31138.0,31138.0,690.0,123972.0,170.0,350.0,105.0,390.0,435.0,695.0,129560.0,7645.0,133958.0,1492.0,1560.0,2840.0,143425.0
2012-01-05,3825.0,5568.0,668.0,570.0,362.0,3680.0,318.0,670.0,208.0,660.0,1612.0,1095.0,2708.0,160.0,3435.0,4745.0,13232.0,14505.0,490.0,15450.0,2788.0,3270.0,4270.0,130.0,280.0,95818.0,110000.0,998.0,360.0,111430.0,545.0,112195.0,80.0,1358.0,111208.0,110112.0,428.0,352.0,550.0,735.0,245.0,1340.0,350.0,470.0,590.0,628.0,2368.0,3088.0,510.0,590.0,1860.0,508.0,2268.0,490.0,1590.0,2150.0,3168.0,3585.0,80.0,4945.0,4960.0,4448.0,4490.0,220.0,7302.0,6020.0,120.0,12392.0,200.0,350.0,180.0,178.0,60.0,330.0,365.0,440.0,260.0,830.0,80.0,80.0,40.0,150.0,618.0,90.0,1240.0,370.0,14635.0,15760.0,4458.0,1485.0,24755.0,2868.0,1895.0,4728.0,29385.0,29385.0,29632.0,29632.0,608.0,125538.0,160.0,288.0,98.0,335.0,432.0,680.0,128375.0,8058.0,133145.0,1445.0,1538.0,2570.0,138392.0
2012-01-06,3805.0,5668.0,660.0,628.0,515.0,3655.0,310.0,670.0,200.0,660.0,1602.0,1075.0,2675.0,240.0,3490.0,4775.0,13220.0,14492.0,498.0,15702.0,3385.0,3278.0,4335.0,198.0,280.0,96205.0,110000.0,948.0,360.0,111375.0,642.0,112150.0,80.0,1365.0,113605.0,113635.0,488.0,395.0,605.0,930.0,362.0,1442.0,365.0,465.0,570.0,650.0,2365.0,2938.0,510.0,590.0,1845.0,500.0,2242.0,490.0,1582.0,2098.0,3135.0,3610.0,80.0,4958.0,4918.0,4378.0,4410.0,220.0,7165.0,6020.0,120.0,12385.0,190.0,350.0,180.0,170.0,60.0,330.0,360.0,432.0,260.0,830.0,80.0,80.0,40.0,150.0,608.0,90.0,1228.0,358.0,14495.0,15422.0,4285.0,1502.0,24655.0,2922.0,2512.0,4775.0,29430.0,29430.0,29692.0,29692.0,590.0,145728.0,190.0,260.0,108.0,310.0,450.0,692.0,149658.0,8282.0,154260.0,1440.0,1852.0,2725.0,158735.0
2012-01-07,3828.0,5705.0,650.0,718.0,572.0,3662.0,310.0,670.0,200.0,652.0,1588.0,1050.0,2640.0,198.0,3440.0,4760.0,13272.0,14560.0,488.0,15222.0,3695.0,3260.0,4315.0,142.0,290.0,96200.0,95000.0,908.0,360.0,99160.0,555.0,102278.0,75.0,1268.0,106815.0,107635.0,412.0,315.0,485.0,678.0,230.0,1512.0,315.0,475.0,475.0,610.0,2502.0,2905.0,508.0,590.0,1850.0,500.0,2230.0,490.0,1578.0,2042.0,3095.0,3630.0,80.0,4995.0,4948.0,4410.0,4425.0,220.0,7122.0,6020.0,120.0,12380.0,190.0,345.0,180.0,165.0,60.0,330.0,355.0,422.0,260.0,830.0,80.0,80.0,40.0,150.0,568.0,90.0,1208.0,330.0,14472.0,15395.0,4230.0,1315.0,24295.0,3110.0,2220.0,5090.0,29385.0,29385.0,29650.0,29650.0,565.0,146728.0,155.0,262.0,70.0,325.0,435.0,705.0,152420.0,8078.0,157435.0,1292.0,1432.0,2502.0,163242.0
2012-01-08,3810.0,5562.0,650.0,710.0,550.0,3640.0,310.0,670.0,198.0,650.0,1580.0,1025.0,2605.0,160.0,3345.0,4735.0,13165.0,14445.0,475.0,14952.0,3345.0,3188.0,4142.0,112.0,285.0,95825.0,70000.0,888.0,360.0,71285.0,530.0,71968.0,70.0,1180.0,74960.0,75835.0,358.0,272.0,445.0,560.0,178.0,1335.0,282.0,455.0,418.0,570.0,2345.0,2942.0,500.0,590.0,1850.0,492.0,2230.0,490.0,1570.0,1990.0,3062.0,3655.0,80.0,5045.0,4998.0,4472.0,4482.0,210.0,7160.0,6020.0,120.0,12372.0,190.0,340.0,180.0,160.0,60.0,330.0,348.0,415.0,260.0,822.0,80.0,80.0,40.0,150.0,545.0,80.0,1185.0,290.0,14402.0,15315.0,4170.0,1170.0,22428.0,2862.0,1780.0,4812.0,27240.0,27240.0,27478.0,27478.0,472.0,127252.0,122.0,245.0,52.0,365.0,418.0,692.0,137622.0,7918.0,143560.0,1172.0,1140.0,2225.0,150690.0
2012-01-09,3778.0,5425.0,642.0,688.0,550.0,3620.0,310.0,670.0,190.0,648.0,1570.0,1010.0,2580.0,148.0,3295.0,4702.0,12838.0,14098.0,460.0,14628.0,2928.0,3138.0,4102.0,110.0,280.0,94412.0,77500.0,870.0,360.0,77342.0,512.0,76120.0,70.0,1112.0,75642.0,75250.0,322.0,250.0,430.0,498.0,160.0,1225.0,258.0,438.0,390.0,538.0,2162.0,2842.0,500.0,590.0,1842.0,490.0,2235.0,485.0,1565.0,1938.0,3025.0,3678.0,80.0,5105.0,5058.0,4552.0,4560.0,210.0,7230.0,6020.0,120.0,12368.0,190.0,340.0,180.0,160.0,60.0,330.0,340.0,410.0,260.0,820.0,80.0,80.0,40.0,150.0,528.0,80.0,1168.0,265.0,14348.0,15232.0,4115.0,1125.0,22298.0,2615.0,1668.0,4495.0,26792.0,26792.0,27018.0,27018.0,415.0,104510.0,110.0,208.0,52.0,360.0,405.0,675.0,111480.0,7828.0,116825.0,1088.0,982.0,2032.0,122572.0
2012-01-10,3745.0,5320.0,640.0,665.0,552.0,3605.0,310.0,662.0,190.0,640.0,1562.0,998.0,2560.0,140.0,3260.0,4672.0,12485.0,13712.0,448.0,14185.0,2592.0,2990.0,3928.0,110.0,280.0,93868.0,95625.0,865.0,360.0,95800.0,498.0,94702.0,70.0,1050.0,93665.0,92932.0,300.0,242.0,450.0,480.0,172.0,1190.0,248.0,432.0,410.0,535.0,2062.0,2672.0,500.0,590.0,1830.0,485.0,2225.0,480.0,1560.0,1882.0,2988.0,3700.0,80.0,5155.0,5110.0,4640.0,4650.0,210.0,7310.0,6010.0,120.0,12360.0,190.0,335.0,180.0,155.0,60.0,330.0,340.0,400.0,260.0,820.0,80.0,80.0,40.0,150.0,510.0,80.0,1155.0,250.0,14312.0,15170.0,4080.0,1092.0,23775.0,2495.0,1608.0,4325.0,28100.0,28100.0,28320.0,28320.0,402.0,112030.0,125.0,198.0,75.0,325.0,418.0,670.0,115205.0,7785.0,119338.0,1075.0,915.0,1915.0,122360.0
2012-01-11,3712.0,5258.0,640.0,648.0,560.0,3590.0,310.0,660.0,190.0,640.0,1552.0,988.0,2540.0,140.0,3230.0,4650.0,12442.0,13665.0,438.0,14070.0,2410.0,2998.0,3915.0,110.0,280.0,93465.0,105000.0,855.0,355.0,106230.0,482.0,106258.0,70.0,992.0,106590.0,106268.0,278.0,240.0,455.0,468.0,190.0,1210.0,248.0,470.0,392.0,580.0,2078.0,2555.0,500.0,590.0,1830.0,480.0,2210.0,480.0,1550.0,1832.0,2955.0,3725.0,80.0,5162.0,5120.0,4695.0,4710.0,210.0,7385.0,6010.0,120.0,12352.0,180.0,330.0,180.0,150.0,60.0,330.0,340.0,398.0,260.0,820.0,75.0,80.0,40.0,150.0,495.0,80.0,1142.0,235.0,14280.0,15125.0,4045.0,1068.0,23778.0,2460.0,1635.0,4262.0,28040.0,28040.0,28260.0,28260.0,450.0,129850.0,125.0,200.0,72.0,302.0,425.0,685.0,133078.0,7752.0,137038.0,1065.0,850.0,1840.0,139500.0
2012-01-12,3678.0,5215.0,640.0,630.0,570.0,3608.0,310.0,660.0,190.0,640.0,1548.0,978.0,2522.0,135.0,3208.0,4630.0,12432.0,13658.0,428.0,14018.0,2272.0,2932.0,3905.0,108.0,280.0,92985.0,105000.0,845.0,350.0,106218.0,468.0,106425.0,70.0,968.0,107398.0,107398.0,250.0,218.0,420.0,398.0,148.0,1215.0,225.0,478.0,355.0,570.0,2115.0,2528.0,492.0,590.0,1830.0,480.0,2210.0,480.0,1548.0,1788.0,2915.0,3745.0,80.0,5175.0,5135.0,4735.0,4745.0,210.0,7435.0,6010.0,120.0,12350.0,180.0,330.0,180.0,150.0,60.0,330.0,332.0,390.0,260.0,820.0,70.0,72.0,40.0,150.0,482.0,80.0,1128.0,228.0,14260.0,15090.0,4012.0,1045.0,23720.0,2452.0,1550.0,4258.0,27978.0,27978.0,28198.0,28198.0,408.0,138170.0,105.0,195.0,52.0,300.0,405.0,675.0,143312.0,7695.0,147680.0,1020.0,785.0,1760.0,150915.0
