, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-10-02, 4708, , , , 454, , , , , , 1145, , , , , 3999, 6656, 7316, , 7500, 643, , 2125, , , 64464, 67999, , , 69104, 230, 70938, , , 73651, 72276, 64, 118, , 104, , , 71, , 322, , , , 344, , , , , 477, , , 2780, , 0, , , , , , 4772, , , , , 178, , 72, 35, 142, 291, 447, , , 26, 62, 0, , 186, 55, , , , 12007, , , , , 822, , 18995, 18995, 19044, 19044, , 83453, , , 8, , , , 81023, , 81046, , , , 81570
2012-10-03, 4669, , , , 460, , , , , , 1150, , , , , 4021, 6688, 7349, , 7533, 650, , 2130, , , 65504, 67999, , , 69090, 227, 70929, , , 73572, 72412, 61, 114, , 102, , , 71, , 290, , , , 346, , , , , 476, , , 2779, , 0, , , , , , 4964, , , , , 176, , 78, 35, 143, 292, 449, , , 33, 66, 0, , 188, 55, , , , 11784, , , , , 818, , 18480, 18480, 18529, 18529, , 92311, , , 8, , , , 93083, , 93538, , , , 94409
2012-10-04, 4615, , , , 468, , , , , , 1190, , , , , 4041, 6806, 7473, , 7616, 657, , 2133, , , 66716, 67999, , , 69060, 221, 70900, , , 73282, 72266, 59, 110, , 102, , , 71, , 248, , , , 352, , , , , 483, , , 2812, , 0, , , , , , 5059, , , , , 173, , 85, 36, 143, 293, 451, , , 38, 67, 0, , 189, 56, , , , 11932, , , , , 812, , 18564, 18564, 18612, 18612, , 93260, , , 8, , , , 95064, , 96193, , , , 97958
2012-10-05, 4562, , , , 476, , , , , , 1224, , , , , 4020, 6810, 7474, , 7624, 661, , 2133, , , 66600, 67999, , , 69060, 215, 70901, , , 73016, 72143, 58, 106, , 102, , , 70, , 245, , , , 354, , , , , 488, , , 2814, , 0, , , , , , 4998, , , , , 172, , 69, 36, 143, 294, 453, , , 36, 66, 0, , 190, 55, , , , 12076, , , , , 808, , 18344, 18344, 18392, 18392, , 93226, , , 8, , , , 95192, , 96590, , , , 98306
2012-10-06, 4508, , , , 482, , , , , , 1237, , , , , 4049, 6856, 7520, , 7642, 667, , 2135, , , 66254, 61249, , , 63593, 210, 66724, , , 70020, 69650, 56, 103, , 102, , , 70, , 247, , , , 356, , , , , 480, , , 2798, , 0, , , , , , 4885, , , , , 170, , 61, 35, 143, 295, 455, , , 37, 65, 0, , 191, 56, , , , 12183, , , , , 798, , 18563, 18563, 18610, 18610, , 92987, , , 7, , , , 94953, , 96596, , , , 98294
2012-10-07, 4460, , , , 484, , , , , , 1232, , , , , 4072, 6914, 7578, , 7686, 674, , 2354, , , 66008, 49999, , , 51076, 204, 53134, , , 55533, 55341, 55, 100, , 101, , , 70, , 247, , , , 358, , , , , 474, , , 2793, , 0, , , , , , 4726, , , , , 168, , 56, 36, 143, 296, 457, , , 39, 65, 0, , 194, 56, , , , 12298, , , , , 789, , 18572, 18572, 18620, 18620, , 85698, , , 7, , , , 89653, , 92000, , , , 94573
2012-10-08, 4417, , , , 492, , , , , , 1224, , , , , 4056, 6941, 7603, , 7705, 681, , 2450, , , 66023, 54874, , , 55037, 199, 55954, , , 56243, 55544, 55, 96, , 101, , , 70, , 257, , , , 362, , , , , 471, , , 2786, , 0, , , , , , 4615, , , , , 166, , 49, 36, 143, 297, 460, , , 42, 64, 0, , 197, 56, , , , 12406, , , , , 781, , 18581, 18581, 18628, 18628, , 75659, , , 7, , , , 78430, , 80878, , , , 83277
2012-10-09, 4371, , , , 499, , , , , , 1220, , , , , 4034, 6965, 7626, , 7716, 688, , 2450, , , 66216, 62999, , , 64084, 194, 65782, , , 66269, 65690, 55, 92, , 101, , , 69, , 262, , , , 365, , , , , 468, , , 2785, , 2, , , , , , 4660, , , , , 164, , 40, 37, 143, 297, 462, , , 44, 64, 0, , 198, 57, , , , 12522, , , , , 772, , 18584, 18584, 18631, 18631, , 79916, , , 7, , , , 80613, , 82712, , , , 83778
2012-10-10, 4323, , , , 507, , , , , , 1224, , , , , 4014, 6996, 7654, , 7734, 695, , 2450, , , 65989, 62999, , , 64086, 189, 65939, , , 66747, 66596, 55, 88, , 100, , , 69, , 264, , , , 368, , , , , 466, , , 2781, , 4, , , , , , 4790, , , , , 161, , 17, 37, 144, 298, 464, , , 46, 63, 0, , 199, 57, , , , 12621, , , , , 765, , 18582, 18582, 18628, 18628, , 87098, , , 7, , , , 88779, , 91227, , , , 92424
2012-10-11, 4280, , , , 515, , , , , , 1233, , , , , 3999, 7060, 7718, , 7777, 703, , 2449, , , 65322, 62999, , , 64090, 183, 65945, , , 66510, 66490, 56, 86, , 101, , , 70, , 300, , , , 372, , , , , 470, , , 2822, , 8, , , , , , 4934, , , , , 159, , 11, 38, 175, 304, 468, , , 48, 64, 0, , 214, 58, , , , 12716, , , , , 762, , 18580, 18580, 18627, 18627, , 87369, , , 6, , , , 89632, , 92529, , , , 94235
