, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-07-26,15048.0,17260.0,2293.0,1621.0,1173.0,9505.0,36.0,415.0,295.0,753.0,1528.0,980.0,2508.0,155.0,3327.0,10086.0,15073.0,16086.0,533.0,16452.0,790.0,2213.0,66.0,145114.0,1018.0,148774.0,148952.0,2155.0,1247.0,152555.0,2450.0,155171.0,257.0,1971.0,157337.0,157403.0,87.0,73.0,520.0,885.0,3425.0,44.0,3709.0,82.0,420.0,375.0,916.0,495.0,1630.0,450.0,109.0,983.0,566.0,397.0,591.0,4329.0,4752.0,5787.0,12198.0,9.0,6524.0,5739.0,3145.0,2911.0,53.0,4791.0,220.0,69.0,5468.0,219.0,219.0,158.0,36.0,16.0,74.0,245.0,3954.0,1178.0,802.0,8.0,21.0,0.0,46.0,173.0,100.0,2024.0,107.0,8441.0,8240.0,4706.0,870.0,16853.0,2050.0,1537.0,13170.0,30023.0,30023.0,30023.0,30023.0,11.0,190150.0,54.0,25.0,0.0,1.0,114.0,146.0,191283.0,4579.0,192268.0,1169.0,414.0,719.0,194730.0
2007-07-27,13878.0,17232.0,2247.0,1573.0,1143.0,9384.0,36.0,410.0,292.0,744.0,1510.0,943.0,2453.0,152.0,3280.0,9883.0,14820.0,15823.0,518.0,16162.0,749.0,2158.0,65.0,143097.0,973.0,146775.0,147032.0,2084.0,1206.0,150565.0,2430.0,153420.0,253.0,1949.0,155623.0,155704.0,82.0,69.0,520.0,863.0,3426.0,43.0,3711.0,80.0,413.0,377.0,908.0,492.0,1626.0,451.0,108.0,998.0,562.0,431.0,586.0,4303.0,4720.0,5746.0,12076.0,9.0,6478.0,5710.0,3128.0,2922.0,53.0,4822.0,220.0,68.0,5479.0,214.0,214.0,154.0,36.0,16.0,71.0,239.0,3929.0,1175.0,787.0,8.0,20.0,0.0,31.0,163.0,98.0,2018.0,106.0,8424.0,8220.0,4622.0,860.0,16762.0,1971.0,1502.0,13058.0,29821.0,29821.0,29821.0,29821.0,11.0,188344.0,53.0,25.0,0.0,1.0,107.0,131.0,189463.0,4570.0,190471.0,1173.0,414.0,716.0,192910.0
2007-07-28,13333.0,17206.0,2179.0,1506.0,1115.0,9269.0,36.0,407.0,290.0,737.0,1497.0,929.0,2426.0,150.0,3222.0,9742.0,14562.0,15557.0,503.0,15857.0,722.0,2113.0,63.0,141382.0,932.0,144844.0,145044.0,2018.0,1168.0,148441.0,2351.0,151233.0,239.0,1896.0,153401.0,153493.0,77.0,62.0,521.0,825.0,3425.0,41.0,3713.0,79.0,405.0,371.0,899.0,497.0,1624.0,453.0,107.0,1004.0,556.0,454.0,579.0,4268.0,4676.0,5693.0,11952.0,9.0,6401.0,5648.0,3091.0,2912.0,53.0,4841.0,220.0,67.0,5520.0,210.0,210.0,151.0,36.0,16.0,71.0,223.0,3906.0,1172.0,782.0,8.0,19.0,0.0,26.0,163.0,96.0,2014.0,105.0,8392.0,8181.0,4533.0,850.0,16615.0,1898.0,1475.0,12957.0,29571.0,29571.0,29571.0,29571.0,11.0,186181.0,53.0,25.0,0.0,1.0,102.0,122.0,187395.0,4561.0,188454.0,1159.0,410.0,710.0,190928.0
2007-07-29,13994.0,17183.0,2152.0,1447.0,1089.0,9159.0,36.0,409.0,287.0,730.0,1485.0,924.0,2409.0,147.0,3187.0,9601.0,14353.0,15340.0,490.0,15606.0,693.0,2076.0,63.0,140325.0,893.0,143558.0,143673.0,1955.0,1131.0,146918.0,2252.0,149539.0,221.0,1826.0,151557.0,151624.0,73.0,57.0,521.0,783.0,3425.0,39.0,3713.0,79.0,398.0,374.0,891.0,495.0,1631.0,462.0,107.0,1024.0,554.0,485.0,587.0,4244.0,4649.0,5646.0,11831.0,9.0,6393.0,5652.0,3086.0,2897.0,53.0,4856.0,220.0,66.0,5561.0,207.0,207.0,148.0,36.0,16.0,72.0,211.0,2328.0,1169.0,789.0,8.0,19.0,0.0,35.0,174.0,94.0,2013.0,105.0,8415.0,8196.0,4469.0,841.0,16495.0,1844.0,1464.0,12889.0,29384.0,29384.0,29384.0,29384.0,11.0,183815.0,53.0,25.0,0.0,1.0,98.0,113.0,185008.0,4553.0,186097.0,1152.0,408.0,705.0,188556.0
2007-07-30,13746.0,17156.0,2093.0,1390.0,1065.0,9059.0,36.0,407.0,284.0,724.0,1475.0,910.0,2384.0,145.0,3161.0,9545.0,14185.0,15177.0,478.0,15463.0,675.0,2041.0,64.0,139563.0,858.0,142704.0,142793.0,1896.0,1096.0,145920.0,2160.0,148417.0,208.0,1750.0,150305.0,150351.0,69.0,52.0,522.0,747.0,3425.0,38.0,3711.0,78.0,391.0,371.0,882.0,494.0,1635.0,466.0,106.0,1042.0,557.0,521.0,589.0,4217.0,4626.0,5619.0,11710.0,9.0,6381.0,5667.0,3125.0,2930.0,53.0,4898.0,220.0,65.0,5625.0,203.0,203.0,145.0,35.0,17.0,75.0,214.0,1828.0,1166.0,796.0,8.0,19.0,0.0,36.0,167.0,93.0,2011.0,105.0,8480.0,8254.0,4412.0,832.0,16465.0,1790.0,1438.0,12812.0,29277.0,29277.0,29277.0,29277.0,11.0,182063.0,52.0,25.0,0.0,1.0,104.0,110.0,183156.0,4544.0,184251.0,1144.0,404.0,700.0,186639.0
2007-07-31,12601.0,17132.0,2020.0,1334.0,1043.0,8920.0,35.0,407.0,281.0,717.0,1464.0,887.0,2351.0,143.0,3129.0,9379.0,14069.0,15052.0,467.0,15307.0,657.0,2016.0,62.0,138716.0,826.0,141851.0,142203.0,1841.0,1063.0,145183.0,2081.0,147598.0,198.0,1668.0,149348.0,149380.0,64.0,49.0,523.0,709.0,3425.0,37.0,3711.0,76.0,384.0,362.0,874.0,491.0,1641.0,470.0,106.0,1052.0,553.0,551.0,582.0,4183.0,4587.0,5582.0,11587.0,9.0,6313.0,5619.0,3123.0,2969.0,53.0,4959.0,220.0,64.0,5683.0,198.0,198.0,143.0,35.0,17.0,78.0,210.0,1826.0,1163.0,796.0,8.0,18.0,0.0,28.0,162.0,91.0,2008.0,104.0,8543.0,8310.0,4350.0,824.0,16430.0,1735.0,1425.0,12364.0,28794.0,28794.0,28794.0,28794.0,11.0,180686.0,52.0,25.0,0.0,1.0,108.0,115.0,181792.0,4535.0,182911.0,1130.0,399.0,695.0,185262.0
2007-08-01,11949.0,17111.0,1988.0,1281.0,1023.0,8837.0,35.0,404.0,279.0,712.0,1456.0,858.0,2314.0,141.0,3093.0,9225.0,13914.0,14893.0,456.0,15165.0,648.0,1993.0,62.0,137153.0,796.0,140535.0,142225.0,1791.0,1030.0,145135.0,1994.0,147395.0,190.0,1596.0,149034.0,149046.0,62.0,46.0,528.0,671.0,3420.0,36.0,3710.0,75.0,379.0,362.0,865.0,485.0,1642.0,468.0,106.0,1059.0,548.0,577.0,573.0,4156.0,4547.0,5528.0,11457.0,9.0,6253.0,5574.0,3093.0,2966.0,53.0,4995.0,220.0,64.0,5723.0,193.0,193.0,141.0,34.0,14.0,72.0,201.0,1816.0,1157.0,802.0,8.0,18.0,0.0,31.0,160.0,90.0,2004.0,104.0,8602.0,8370.0,4289.0,816.0,14975.0,1710.0,1448.0,12215.0,27190.0,27190.0,27190.0,27190.0,10.0,179099.0,51.0,25.0,0.0,1.0,111.0,118.0,180374.0,4529.0,181555.0,1127.0,402.0,691.0,183949.0
2007-08-02,11668.0,17092.0,1937.0,1237.0,1004.0,8734.0,35.0,406.0,277.0,708.0,1448.0,833.0,2282.0,140.0,3050.0,9152.0,13706.0,14694.0,447.0,14972.0,631.0,1964.0,62.0,136045.0,768.0,139008.0,140731.0,1745.0,998.0,143622.0,1916.0,145866.0,183.0,1540.0,147615.0,147687.0,59.0,44.0,536.0,647.0,3413.0,35.0,3713.0,74.0,377.0,360.0,854.0,484.0,1644.0,466.0,107.0,1082.0,549.0,611.0,573.0,4129.0,4518.0,5489.0,11274.0,9.0,6227.0,5572.0,3096.0,2964.0,53.0,5018.0,220.0,63.0,5782.0,189.0,189.0,138.0,36.0,16.0,75.0,202.0,1807.0,1147.0,805.0,8.0,18.0,0.0,39.0,171.0,88.0,1993.0,104.0,8666.0,8449.0,4233.0,809.0,13787.0,1690.0,1427.0,12177.0,25964.0,25964.0,25964.0,25964.0,11.0,176659.0,51.0,25.0,0.0,1.0,111.0,127.0,177974.0,4532.0,179214.0,1136.0,415.0,694.0,181644.0
2007-08-03,12487.0,17087.0,1817.0,1205.0,987.0,8592.0,35.0,408.0,279.0,705.0,1449.0,833.0,2283.0,139.0,3013.0,9101.0,13564.0,14562.0,438.0,14881.0,642.0,1960.0,63.0,135215.0,742.0,138175.0,139890.0,1699.0,967.0,142679.0,1853.0,144809.0,176.0,1494.0,146433.0,146476.0,57.0,42.0,543.0,619.0,3406.0,34.0,3709.0,74.0,376.0,351.0,844.0,482.0,1647.0,470.0,107.0,1093.0,549.0,643.0,565.0,4088.0,4473.0,5445.0,11096.0,8.0,6143.0,5509.0,3077.0,2975.0,53.0,5053.0,220.0,62.0,5816.0,187.0,187.0,135.0,36.0,16.0,77.0,195.0,1797.0,1138.0,797.0,8.0,18.0,0.0,38.0,172.0,87.0,1985.0,105.0,8729.0,8513.0,4199.0,802.0,13788.0,1701.0,1444.0,12205.0,25993.0,25993.0,25993.0,25993.0,11.0,174800.0,51.0,25.0,0.0,1.0,116.0,133.0,175959.0,4532.0,177199.0,1127.0,414.0,693.0,179565.0
2007-08-04,12742.0,17073.0,1783.0,1196.0,971.0,8518.0,35.0,409.0,278.0,697.0,1443.0,825.0,2268.0,136.0,3004.0,8940.0,13463.0,14443.0,430.0,14726.0,608.0,1943.0,61.0,134376.0,719.0,137297.0,139014.0,1653.0,939.0,141729.0,1834.0,143819.0,170.0,1453.0,145402.0,145444.0,55.0,40.0,551.0,607.0,3399.0,33.0,3703.0,74.0,375.0,351.0,835.0,472.0,1650.0,476.0,106.0,1107.0,546.0,678.0,563.0,4058.0,4439.0,5396.0,10920.0,8.0,6064.0,5447.0,3035.0,2957.0,53.0,5070.0,220.0,62.0,5838.0,184.0,184.0,133.0,36.0,16.0,75.0,198.0,1786.0,1128.0,788.0,8.0,18.0,0.0,33.0,168.0,86.0,1974.0,108.0,8785.0,8572.0,4159.0,795.0,13807.0,1656.0,1394.0,12138.0,25945.0,25945.0,25945.0,25945.0,11.0,173714.0,51.0,25.0,0.0,1.0,100.0,125.0,174851.0,4535.0,176117.0,1120.0,413.0,692.0,178429.0
2007-08-05,12492.0,17052.0,1764.0,1178.0,956.0,8487.0,35.0,412.0,273.0,693.0,1437.0,812.0,2250.0,134.0,2984.0,8932.0,13317.0,14290.0,423.0,14564.0,571.0,1894.0,59.0,133508.0,698.0,136357.0,138078.0,1611.0,912.0,140724.0,1820.0,142804.0,165.0,1416.0,144354.0,144398.0,53.0,37.0,559.0,599.0,3392.0,32.0,3699.0,73.0,374.0,345.0,826.0,467.0,1647.0,480.0,107.0,1131.0,546.0,716.0,567.0,4029.0,4409.0,5366.0,10745.0,8.0,6010.0,5414.0,3015.0,2939.0,53.0,5072.0,220.0,61.0,5878.0,180.0,180.0,131.0,36.0,15.0,73.0,192.0,1780.0,1119.0,784.0,8.0,18.0,0.0,31.0,153.0,84.0,1963.0,109.0,8802.0,8598.0,4115.0,788.0,13796.0,1603.0,1367.0,12054.0,25850.0,25850.0,25850.0,25850.0,11.0,172602.0,50.0,25.0,0.0,1.0,90.0,111.0,173756.0,4533.0,175063.0,1106.0,405.0,687.0,177370.0
2007-08-06,12223.0,17036.0,1722.0,1147.0,942.0,8419.0,35.0,414.0,268.0,690.0,1431.0,801.0,2232.0,132.0,2959.0,8812.0,13240.0,14201.0,416.0,14431.0,541.0,1845.0,59.0,132602.0,677.0,135400.0,137129.0,1573.0,887.0,139711.0,1730.0,141727.0,160.0,1382.0,143255.0,143303.0,51.0,35.0,567.0,559.0,3385.0,32.0,3693.0,72.0,372.0,341.0,816.0,458.0,1645.0,482.0,106.0,1138.0,546.0,746.0,563.0,3996.0,4370.0,5322.0,10567.0,8.0,5900.0,5321.0,2957.0,2921.0,53.0,5081.0,220.0,61.0,5919.0,176.0,176.0,128.0,37.0,13.0,71.0,194.0,1772.0,1109.0,781.0,8.0,18.0,0.0,26.0,145.0,83.0,1950.0,108.0,8825.0,8615.0,4073.0,780.0,13754.0,1565.0,1348.0,11994.0,25748.0,25748.0,25748.0,25748.0,11.0,171442.0,50.0,25.0,0.0,1.0,96.0,104.0,172608.0,4534.0,173957.0,1094.0,401.0,678.0,176240.0
2007-08-07,11756.0,17016.0,1677.0,1106.0,929.0,8335.0,36.0,412.0,264.0,685.0,1421.0,782.0,2203.0,131.0,2936.0,8694.0,13115.0,14058.0,409.0,14292.0,524.0,1815.0,58.0,131812.0,659.0,134506.0,136209.0,1538.0,862.0,138716.0,1657.0,140629.0,155.0,1350.0,142113.0,142158.0,50.0,34.0,575.0,540.0,3379.0,31.0,3688.0,72.0,372.0,344.0,807.0,452.0,1642.0,485.0,107.0,1148.0,542.0,781.0,566.0,3969.0,4332.0,5271.0,10390.0,8.0,5840.0,5270.0,2896.0,2868.0,53.0,5062.0,220.0,60.0,5933.0,171.0,171.0,126.0,36.0,12.0,71.0,188.0,1761.0,1100.0,774.0,8.0,18.0,0.0,24.0,143.0,82.0,1937.0,106.0,8854.0,8645.0,4028.0,773.0,13721.0,1539.0,1330.0,11950.0,25671.0,25671.0,25671.0,25671.0,11.0,170214.0,49.0,25.0,0.0,1.0,100.0,108.0,171404.0,4535.0,172797.0,1091.0,400.0,671.0,175062.0
2007-08-08,11357.0,16997.0,1635.0,1060.0,917.0,8244.0,36.0,413.0,263.0,679.0,1412.0,757.0,2169.0,129.0,2901.0,8574.0,12962.0,13911.0,404.0,14147.0,507.0,1788.0,57.0,131140.0,641.0,133786.0,135482.0,1505.0,839.0,137922.0,1649.0,139784.0,151.0,1320.0,141206.0,141241.0,49.0,32.0,583.0,540.0,3372.0,30.0,3679.0,73.0,371.0,348.0,799.0,437.0,1639.0,486.0,107.0,1168.0,541.0,811.0,560.0,3944.0,4309.0,5233.0,10215.0,8.0,5775.0,5236.0,2898.0,2853.0,53.0,5052.0,220.0,59.0,5944.0,167.0,167.0,123.0,37.0,12.0,70.0,179.0,1752.0,1090.0,772.0,8.0,18.0,0.0,21.0,132.0,81.0,1926.0,104.0,8874.0,8671.0,3989.0,766.0,13695.0,1499.0,1317.0,11889.0,25584.0,25584.0,25584.0,25584.0,11.0,169074.0,49.0,25.0,0.0,1.0,97.0,111.0,170257.0,4539.0,171688.0,1086.0,399.0,669.0,173931.0
2007-08-09,10222.0,16980.0,1596.0,1018.0,907.0,8163.0,36.0,412.0,260.0,674.0,1405.0,739.0,2145.0,128.0,2864.0,8494.0,12805.0,13762.0,398.0,14021.0,488.0,1762.0,57.0,130508.0,626.0,133086.0,134771.0,1475.0,818.0,137154.0,1602.0,138992.0,147.0,1291.0,140388.0,140422.0,45.0,29.0,590.0,497.0,3365.0,29.0,3669.0,70.0,369.0,346.0,790.0,418.0,1632.0,485.0,107.0,1174.0,539.0,835.0,554.0,3917.0,4277.0,5203.0,10037.0,8.0,5642.0,5122.0,2832.0,2844.0,53.0,5070.0,220.0,59.0,5953.0,165.0,165.0,120.0,36.0,12.0,73.0,175.0,1742.0,1080.0,758.0,8.0,18.0,0.0,12.0,138.0,80.0,1916.0,104.0,8878.0,8671.0,3953.0,759.0,13658.0,1458.0,1306.0,11542.0,25201.0,25201.0,25201.0,25201.0,11.0,167976.0,49.0,25.0,0.0,1.0,88.0,102.0,169200.0,4540.0,170674.0,1077.0,396.0,664.0,172915.0
2007-08-10,9409.0,16966.0,1553.0,982.0,896.0,8079.0,36.0,408.0,259.0,669.0,1395.0,724.0,2119.0,127.0,2834.0,8391.0,12677.0,13618.0,393.0,13886.0,472.0,1735.0,56.0,129965.0,610.0,132506.0,134186.0,1447.0,796.0,136509.0,1534.0,138260.0,143.0,1263.0,139614.0,139645.0,44.0,28.0,598.0,455.0,3358.0,28.0,3658.0,70.0,368.0,344.0,780.0,401.0,1621.0,487.0,106.0,1181.0,536.0,857.0,557.0,3896.0,4250.0,5166.0,9860.0,8.0,5527.0,5016.0,2723.0,2768.0,53.0,5039.0,220.0,58.0,5998.0,164.0,164.0,118.0,36.0,12.0,72.0,177.0,1737.0,1071.0,745.0,8.0,18.0,0.0,6.0,125.0,78.0,1907.0,104.0,8864.0,8656.0,3915.0,752.0,13592.0,1433.0,1301.0,11477.0,25069.0,25069.0,25069.0,25069.0,11.0,166874.0,48.0,25.0,0.0,1.0,90.0,96.0,168071.0,4540.0,169579.0,1069.0,393.0,655.0,171790.0
2007-08-11,9180.0,16949.0,1526.0,950.0,887.0,8017.0,35.0,411.0,263.0,669.0,1398.0,722.0,2120.0,126.0,2806.0,8309.0,12545.0,13483.0,388.0,13738.0,464.0,1713.0,57.0,129242.0,597.0,131768.0,133468.0,1420.0,776.0,135756.0,1483.0,137462.0,140.0,1236.0,138810.0,138847.0,43.0,26.0,606.0,438.0,3351.0,28.0,3654.0,70.0,367.0,342.0,771.0,396.0,1609.0,486.0,107.0,1195.0,535.0,887.0,554.0,3876.0,4231.0,5138.0,9684.0,8.0,5465.0,4968.0,2671.0,2698.0,53.0,4985.0,220.0,58.0,6044.0,162.0,162.0,115.0,36.0,12.0,70.0,179.0,1738.0,1061.0,741.0,8.0,18.0,0.0,3.0,126.0,77.0,1899.0,104.0,8866.0,8653.0,3890.0,746.0,13529.0,1422.0,1307.0,11472.0,25000.0,25000.0,25000.0,25000.0,11.0,166011.0,48.0,25.0,0.0,1.0,94.0,98.0,167205.0,4541.0,168748.0,1065.0,389.0,648.0,170926.0
2007-08-12,9769.0,16926.0,1491.0,921.0,878.0,7953.0,35.0,419.0,260.0,669.0,1400.0,725.0,2126.0,124.0,2800.0,8189.0,12426.0,13357.0,384.0,13615.0,458.0,1696.0,57.0,128755.0,585.0,131192.0,132856.0,1395.0,757.0,135079.0,1441.0,136717.0,136.0,1210.0,138012.0,138041.0,42.0,26.0,614.0,416.0,3345.0,27.0,3653.0,69.0,366.0,343.0,762.0,392.0,1604.0,488.0,106.0,1216.0,538.0,922.0,554.0,3856.0,4207.0,5111.0,9508.0,8.0,5399.0,4923.0,2660.0,2680.0,53.0,4966.0,220.0,57.0,6058.0,160.0,160.0,114.0,35.0,13.0,68.0,179.0,1730.0,1052.0,743.0,8.0,18.0,0.0,3.0,136.0,76.0,1889.0,104.0,8911.0,8692.0,3855.0,740.0,13506.0,1408.0,1288.0,11444.0,24950.0,24950.0,24950.0,24950.0,11.0,165109.0,48.0,25.0,0.0,1.0,91.0,94.0,166331.0,4542.0,167918.0,1059.0,384.0,642.0,170085.0
2007-08-13,10301.0,16911.0,1441.0,895.0,870.0,7879.0,35.0,422.0,258.0,664.0,1399.0,719.0,2118.0,123.0,2800.0,8124.0,12314.0,13246.0,380.0,13505.0,448.0,1682.0,56.0,128397.0,575.0,130785.0,132437.0,1371.0,738.0,134606.0,1403.0,136190.0,133.0,1186.0,137440.0,137461.0,42.0,25.0,622.0,396.0,3338.0,27.0,3651.0,69.0,366.0,338.0,754.0,390.0,1603.0,493.0,106.0,1230.0,541.0,960.0,557.0,3837.0,4189.0,5087.0,9332.0,8.0,5340.0,4886.0,2650.0,2683.0,53.0,4990.0,220.0,57.0,6094.0,158.0,158.0,112.0,36.0,13.0,68.0,184.0,1724.0,1042.0,748.0,8.0,18.0,0.0,3.0,136.0,76.0,1881.0,105.0,8951.0,8744.0,3826.0,735.0,13516.0,1389.0,1273.0,11415.0,24931.0,24931.0,24931.0,24931.0,11.0,164360.0,47.0,25.0,0.0,1.0,85.0,88.0,165555.0,4544.0,167175.0,1046.0,379.0,636.0,169307.0
2007-08-14,9215.0,16902.0,1400.0,870.0,863.0,7809.0,35.0,422.0,260.0,658.0,1399.0,709.0,2109.0,122.0,2789.0,8076.0,12230.0,13171.0,377.0,13467.0,432.0,1656.0,56.0,128026.0,565.0,130393.0,132051.0,1348.0,722.0,134181.0,1368.0,135727.0,131.0,1162.0,136952.0,136973.0,40.0,24.0,630.0,375.0,3331.0,26.0,3648.0,68.0,364.0,328.0,745.0,389.0,1604.0,497.0,106.0,1240.0,544.0,995.0,553.0,3814.0,4160.0,5063.0,9156.0,8.0,5248.0,4812.0,2608.0,2675.0,53.0,5010.0,220.0,56.0,6131.0,155.0,155.0,111.0,36.0,12.0,72.0,175.0,1715.0,1033.0,745.0,8.0,18.0,0.0,3.0,130.0,75.0,1874.0,107.0,8985.0,8775.0,3815.0,730.0,13526.0,1380.0,1257.0,11388.0,24915.0,24915.0,24915.0,24915.0,11.0,163812.0,47.0,25.0,0.0,1.0,89.0,85.0,164999.0,4545.0,166654.0,1035.0,376.0,630.0,168750.0
2007-08-15,8283.0,16893.0,1368.0,848.0,856.0,7752.0,35.0,422.0,257.0,654.0,1394.0,702.0,2095.0,121.0,2775.0,8043.0,12163.0,13112.0,373.0,13479.0,432.0,1643.0,57.0,127501.0,556.0,129890.0,131565.0,1327.0,705.0,133666.0,1335.0,135186.0,128.0,1139.0,136403.0,136428.0,42.0,25.0,625.0,357.0,3304.0,26.0,3636.0,69.0,363.0,334.0,737.0,402.0,1608.0,500.0,106.0,1247.0,540.0,1027.0,548.0,3794.0,4136.0,5030.0,9015.0,8.0,5169.0,4744.0,2551.0,2639.0,53.0,5002.0,220.0,56.0,6155.0,153.0,153.0,109.0,35.0,12.0,73.0,173.0,1698.0,1023.0,742.0,8.0,18.0,0.0,4.0,141.0,74.0,1863.0,106.0,9019.0,8817.0,3792.0,724.0,13531.0,1370.0,1262.0,11382.0,24913.0,24913.0,24913.0,24913.0,11.0,163300.0,47.0,25.0,0.0,1.0,99.0,91.0,164506.0,4548.0,166204.0,1030.0,373.0,626.0,168280.0
2007-08-16,9077.0,16889.0,1348.0,826.0,849.0,7707.0,35.0,432.0,256.0,653.0,1394.0,722.0,2116.0,121.0,2761.0,8037.0,12113.0,13074.0,370.0,13477.0,426.0,1635.0,57.0,127054.0,548.0,129369.0,131026.0,1308.0,690.0,133085.0,1303.0,134565.0,125.0,1117.0,135758.0,135784.0,40.0,24.0,610.0,354.0,3249.0,26.0,3621.0,68.0,357.0,329.0,727.0,437.0,1623.0,497.0,106.0,1248.0,539.0,1057.0,554.0,3783.0,4117.0,5007.0,8950.0,8.0,5153.0,4728.0,2530.0,2610.0,53.0,4975.0,220.0,55.0,6222.0,151.0,151.0,107.0,35.0,12.0,75.0,181.0,1696.0,1012.0,770.0,8.0,18.0,0.0,16.0,165.0,73.0,1861.0,109.0,9072.0,8888.0,3772.0,719.0,13565.0,1363.0,1261.0,11385.0,24950.0,24950.0,24950.0,24950.0,11.0,162741.0,47.0,25.0,0.0,1.0,112.0,111.0,163983.0,4551.0,165725.0,1023.0,372.0,627.0,167796.0
2007-08-17,9501.0,16883.0,1328.0,806.0,843.0,7667.0,35.0,440.0,256.0,651.0,1402.0,737.0,2139.0,120.0,2776.0,8024.0,12093.0,13038.0,367.0,13363.0,425.0,1626.0,56.0,126713.0,540.0,129031.0,130681.0,1290.0,677.0,132698.0,1273.0,134134.0,123.0,1096.0,135282.0,135300.0,40.0,23.0,596.0,313.0,3193.0,26.0,3577.0,68.0,353.0,311.0,714.0,430.0,1647.0,497.0,106.0,1242.0,543.0,1072.0,563.0,3776.0,4109.0,4999.0,8890.0,8.0,5151.0,4730.0,2542.0,2606.0,53.0,4973.0,220.0,55.0,6286.0,149.0,149.0,106.0,35.0,12.0,74.0,182.0,1686.0,1005.0,786.0,8.0,18.0,0.0,24.0,146.0,73.0,1861.0,115.0,9164.0,8991.0,3759.0,716.0,13658.0,1355.0,1258.0,11281.0,24938.0,24938.0,24938.0,24938.0,11.0,162198.0,47.0,25.0,0.0,1.0,113.0,129.0,163432.0,4541.0,165217.0,1009.0,363.0,624.0,167272.0
