, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-04-28,17923.0,10391.0,6414.0,6988.0,7162.0,14489.0,272.0,1005.0,908.0,4120.0,6762.0,4912.0,12275.0,1106.0,16753.0,19169.0,33086.0,34813.0,3694.0,39246.0,9307.0,12169.0,410.0,88359.0,8840.0,115654.0,125917.0,2882.0,2334.0,127028.0,2923.0,125033.0,443.0,4327.0,127011.0,126042.0,465.0,385.0,226.0,1302.0,650.0,526.0,1987.0,332.0,1472.0,521.0,2275.0,2254.0,4102.0,599.0,1046.0,1963.0,842.0,2451.0,1278.0,2039.0,2892.0,5306.0,4120.0,126.0,4080.0,3930.0,3220.0,2492.0,165.0,4082.0,1245.0,496.0,6751.0,115.0,114.0,568.0,885.0,206.0,601.0,976.0,709.0,304.0,186.0,46.0,26.0,1406.0,380.0,3518.0,1765.0,12649.0,16305.0,15425.0,5485.0,40751.0,20264.0,11920.0,36242.0,78539.0,78539.0,79118.0,79118.0,944.0,201219.0,609.0,1077.0,119.0,873.0,3385.0,4681.0,212879.0,4993.0,205245.0,2010.0,884.0,1383.0,208998.0
2003-04-29,16743.0,9969.0,5637.0,6198.0,6008.0,12964.0,259.0,946.0,846.0,3793.0,6089.0,4293.0,10974.0,1043.0,15238.0,17112.0,31384.0,33071.0,3629.0,37729.0,8371.0,12077.0,374.0,84431.0,8421.0,109433.0,135000.0,2830.0,2189.0,140255.0,2938.0,142934.0,466.0,4336.0,151153.0,150941.0,504.0,424.0,292.0,1360.0,724.0,552.0,2012.0,363.0,1477.0,598.0,2335.0,2232.0,3709.0,618.0,1200.0,2221.0,822.0,2303.0,1269.0,1978.0,2881.0,5306.0,4362.0,129.0,4222.0,3998.0,3075.0,2857.0,174.0,4845.0,1010.0,644.0,6535.0,114.0,113.0,567.0,833.0,209.0,847.0,967.0,804.0,255.0,159.0,46.0,0.0,1506.0,409.0,3356.0,1710.0,12532.0,14902.0,14903.0,5535.0,40132.0,19385.0,11584.0,35120.0,75320.0,75320.0,75848.0,75848.0,933.0,221622.0,722.0,1098.0,211.0,864.0,3409.0,4413.0,228112.0,5019.0,221016.0,2189.0,1081.0,1419.0,223458.0
2003-04-30,16027.0,9830.0,5372.0,5736.0,6198.0,12333.0,248.0,903.0,856.0,3511.0,5628.0,4051.0,10260.0,1100.0,14439.0,15813.0,30236.0,31889.0,3554.0,36585.0,7791.0,11997.0,359.0,81262.0,7923.0,103037.0,135000.0,2761.0,2115.0,140102.0,3098.0,142791.0,486.0,4376.0,151104.0,151113.0,576.0,502.0,337.0,1595.0,820.0,612.0,2116.0,403.0,1473.0,593.0,2354.0,2261.0,3494.0,595.0,1079.0,2221.0,749.0,2341.0,1164.0,1914.0,2863.0,5265.0,4505.0,102.0,4243.0,4006.0,3040.0,2840.0,189.0,4971.0,830.0,788.0,6413.0,117.0,115.0,560.0,775.0,199.0,1168.0,962.0,796.0,233.0,149.0,45.0,2.0,1535.0,392.0,3498.0,1729.0,12610.0,14937.0,14960.0,6191.0,40540.0,19411.0,11512.0,35012.0,75552.0,75552.0,76050.0,76050.0,952.0,231455.0,653.0,1310.0,167.0,952.0,3586.0,4542.0,242029.0,4971.0,235492.0,2395.0,1298.0,1455.0,239982.0
2003-05-01,15469.0,9927.0,5137.0,5504.0,6814.0,11887.0,248.0,872.0,918.0,3279.0,5423.0,4282.0,10275.0,1127.0,14152.0,15223.0,29833.0,31487.0,3506.0,36455.0,7807.0,11813.0,349.0,80642.0,7617.0,100988.0,134635.0,2707.0,2149.0,139776.0,3261.0,142572.0,522.0,4556.0,150935.0,150952.0,539.0,477.0,337.0,1574.0,863.0,606.0,2187.0,377.0,1422.0,587.0,2193.0,2228.0,3424.0,585.0,988.0,2126.0,683.0,2300.0,1071.0,1839.0,2754.0,5096.0,4741.0,86.0,4192.0,3937.0,2955.0,2784.0,199.0,4921.0,663.0,825.0,6835.0,108.0,105.0,548.0,696.0,190.0,1421.0,955.0,729.0,221.0,144.0,43.0,1.0,1409.0,377.0,3247.0,1626.0,12428.0,14953.0,14915.0,6151.0,40673.0,19236.0,11151.0,34991.0,75664.0,75664.0,76141.0,76141.0,891.0,231617.0,488.0,1012.0,131.0,1059.0,3418.0,4484.0,242750.0,4918.0,236106.0,2349.0,1253.0,1462.0,241187.0
2003-05-02,15416.0,10400.0,5061.0,5246.0,6711.0,11538.0,252.0,845.0,955.0,3141.0,5301.0,4265.0,10126.0,1102.0,14110.0,14653.0,29677.0,31281.0,3519.0,36324.0,8123.0,11425.0,342.0,82158.0,7718.0,101663.0,123932.0,2693.0,2142.0,130241.0,3140.0,134368.0,514.0,4637.0,144414.0,144946.0,511.0,444.0,333.0,1482.0,919.0,566.0,2194.0,372.0,1410.0,597.0,2089.0,1954.0,3328.0,584.0,932.0,2063.0,696.0,2129.0,1026.0,1747.0,2612.0,4838.0,5299.0,79.0,4115.0,3780.0,2720.0,2625.0,198.0,4737.0,595.0,798.0,7120.0,109.0,105.0,550.0,621.0,196.0,1677.0,951.0,658.0,211.0,142.0,42.0,0.0,1206.0,392.0,2680.0,1473.0,11810.0,14420.0,14749.0,5816.0,40107.0,18810.0,10982.0,34584.0,74691.0,74691.0,75151.0,75151.0,824.0,229655.0,387.0,786.0,109.0,767.0,3135.0,4217.0,241242.0,4907.0,234551.0,2244.0,1252.0,1460.0,239843.0
2003-05-03,15122.0,10576.0,4957.0,4908.0,5727.0,11094.0,243.0,825.0,967.0,3063.0,5178.0,3997.0,9724.0,1019.0,13567.0,14029.0,29291.0,30889.0,3520.0,36020.0,8267.0,11125.0,322.0,83342.0,7810.0,102922.0,102893.0,2725.0,2062.0,109038.0,3085.0,113320.0,526.0,4561.0,123818.0,124703.0,494.0,431.0,365.0,1460.0,1009.0,541.0,2221.0,359.0,1398.0,624.0,2085.0,2037.0,3148.0,606.0,1098.0,2138.0,740.0,2038.0,1058.0,1670.0,2542.0,4725.0,5889.0,82.0,4358.0,3952.0,2667.0,2439.0,196.0,4531.0,581.0,802.0,7244.0,164.0,159.0,619.0,639.0,224.0,2087.0,946.0,665.0,204.0,140.0,42.0,1.0,1213.0,428.0,2729.0,1446.0,11656.0,13956.0,14956.0,5484.0,36607.0,18475.0,10828.0,34262.0,70869.0,70869.0,71312.0,71312.0,776.0,214690.0,332.0,664.0,95.0,567.0,2862.0,3911.0,228615.0,4888.0,222313.0,2223.0,1198.0,1475.0,228764.0
2003-05-04,14368.0,10598.0,4856.0,4603.0,5342.0,10681.0,248.0,854.0,1077.0,3044.0,5237.0,3768.0,9544.0,1038.0,13223.0,13665.0,28714.0,30357.0,3528.0,35775.0,8103.0,10887.0,314.0,83092.0,7748.0,102662.0,110052.0,2802.0,2015.0,113402.0,2973.0,114489.0,486.0,4387.0,120239.0,119782.0,438.0,383.0,356.0,1295.0,1062.0,479.0,2223.0,325.0,1315.0,566.0,1911.0,1981.0,3110.0,657.0,1508.0,2613.0,823.0,2166.0,1112.0,1681.0,2709.0,5062.0,6535.0,151.0,4894.0,4432.0,3007.0,2550.0,194.0,4533.0,552.0,891.0,7467.0,231.0,226.0,697.0,736.0,211.0,2846.0,938.0,692.0,196.0,138.0,41.0,26.0,1210.0,421.0,3124.0,1488.0,12130.0,14152.0,15841.0,5251.0,36124.0,18381.0,10745.0,34129.0,70254.0,70254.0,70679.0,70679.0,740.0,194221.0,298.0,588.0,85.0,453.0,2600.0,3624.0,206317.0,4830.0,199733.0,2145.0,1060.0,1455.0,206033.0
2003-05-05,13567.0,10624.0,4710.0,4474.0,5701.0,10412.0,252.0,887.0,1110.0,3069.0,5378.0,3933.0,9839.0,1134.0,13541.0,13220.0,28712.0,30303.0,3538.0,35784.0,8057.0,10653.0,309.0,81877.0,7459.0,101125.0,122392.0,2818.0,1943.0,127192.0,2825.0,129564.0,440.0,4066.0,135904.0,135528.0,413.0,345.0,334.0,1160.0,1089.0,413.0,2148.0,305.0,1242.0,534.0,1731.0,1598.0,3023.0,649.0,1453.0,2682.0,897.0,2554.0,1111.0,1743.0,2899.0,5400.0,7100.0,148.0,5588.0,5080.0,3557.0,2982.0,187.0,4838.0,521.0,885.0,7167.0,181.0,176.0,652.0,686.0,192.0,2974.0,919.0,660.0,188.0,136.0,39.0,27.0,1050.0,396.0,3196.0,1444.0,12710.0,14614.0,16339.0,4992.0,36845.0,18505.0,10484.0,34286.0,71131.0,71131.0,71542.0,71542.0,701.0,201724.0,276.0,534.0,76.0,366.0,2385.0,3364.0,208767.0,4796.0,200834.0,2005.0,952.0,1413.0,204418.0
2003-05-06,13019.0,10542.0,4336.0,4321.0,5150.0,9933.0,241.0,869.0,1032.0,3052.0,5290.0,3752.0,9559.0,1129.0,13652.0,12709.0,28970.0,30532.0,3547.0,36162.0,8044.0,10432.0,290.0,81267.0,7259.0,99691.0,119862.0,2830.0,1891.0,124794.0,2979.0,127579.0,461.0,3870.0,134601.0,134712.0,443.0,360.0,355.0,1279.0,1173.0,428.0,2139.0,318.0,1269.0,598.0,1790.0,1304.0,2717.0,606.0,1057.0,2225.0,883.0,2683.0,992.0,1754.0,2852.0,5366.0,7649.0,100.0,6297.0,5765.0,4179.0,3571.0,175.0,5342.0,489.0,797.0,7042.0,134.0,128.0,623.0,605.0,187.0,2817.0,898.0,597.0,179.0,135.0,37.0,11.0,933.0,387.0,2968.0,1344.0,12504.0,14495.0,16161.0,4634.0,36687.0,18155.0,10472.0,34070.0,70756.0,70756.0,71155.0,71155.0,658.0,210945.0,259.0,489.0,69.0,296.0,2168.0,3114.0,220163.0,4784.0,212393.0,1994.0,946.0,1419.0,216369.0
2003-05-07,12866.0,10663.0,4254.0,4129.0,4678.0,9561.0,228.0,862.0,1001.0,2992.0,5131.0,3444.0,9082.0,1075.0,13076.0,12032.0,28692.0,30281.0,3591.0,36227.0,7903.0,10231.0,276.0,82394.0,7432.0,100342.0,119407.0,2875.0,1991.0,124345.0,3321.0,127079.0,530.0,4028.0,133808.0,133816.0,466.0,387.0,372.0,1414.0,1268.0,471.0,2265.0,336.0,1329.0,659.0,1957.0,1432.0,2498.0,581.0,879.0,1977.0,794.0,2369.0,922.0,1670.0,2681.0,5072.0,8186.0,81.0,6519.0,6023.0,4626.0,4144.0,161.0,5904.0,458.0,694.0,6954.0,131.0,124.0,624.0,564.0,186.0,2620.0,877.0,555.0,171.0,133.0,35.0,1.0,894.0,395.0,2815.0,1264.0,11905.0,13791.0,15890.0,4327.0,35376.0,17675.0,10712.0,33612.0,68988.0,68988.0,69374.0,69374.0,630.0,207656.0,257.0,454.0,68.0,246.0,2003.0,2890.0,217391.0,4774.0,209736.0,2152.0,972.0,1463.0,214461.0
