, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-01-06,3340.0,5278.0,660.0,1045.0,2330.0,4022.0,310.0,670.0,180.0,670.0,1605.0,1025.0,2630.0,115.0,3270.0,5172.0,13220.0,14492.0,498.0,15702.0,3590.0,2748.0,3858.0,212.0,280.0,92742.0,90000.0,800.0,400.0,91205.0,725.0,92592.0,92.0,1480.0,93985.0,93965.0,495.0,482.0,705.0,1305.0,712.0,1940.0,672.0,1672.0,1368.0,3145.0,4408.0,4405.0,480.0,562.0,2138.0,450.0,2342.0,490.0,1510.0,1760.0,2958.0,3600.0,70.0,5210.0,5182.0,4835.0,4868.0,272.0,7378.0,6010.0,120.0,12780.0,160.0,285.0,160.0,170.0,70.0,330.0,368.0,450.0,385.0,955.0,40.0,80.0,40.0,130.0,558.0,80.0,1152.0,502.0,15470.0,16662.0,5040.0,1765.0,25542.0,3420.0,2112.0,5745.0,31290.0,31290.0,31658.0,31658.0,550.0,130528.0,160.0,300.0,90.0,465.0,902.0,1252.0,137588.0,6592.0,141365.0,2260.0,2850.0,3290.0,149190.0
2012-01-07,3320.0,5235.0,660.0,1015.0,2240.0,3975.0,310.0,670.0,180.0,662.0,1590.0,1028.0,2615.0,118.0,3262.0,5120.0,13272.0,14560.0,488.0,15222.0,3418.0,2740.0,3842.0,172.0,280.0,92648.0,90000.0,790.0,400.0,91198.0,812.0,92622.0,122.0,1680.0,94325.0,94325.0,470.0,472.0,650.0,1378.0,712.0,2485.0,645.0,1738.0,1045.0,3652.0,6372.0,5135.0,480.0,560.0,2135.0,445.0,2338.0,490.0,1510.0,1760.0,2950.0,3600.0,70.0,5182.0,5150.0,4805.0,4835.0,270.0,7355.0,6010.0,120.0,12780.0,160.0,280.0,160.0,162.0,70.0,330.0,358.0,485.0,425.0,995.0,40.0,80.0,40.0,130.0,525.0,80.0,1118.0,445.0,15442.0,16578.0,4975.0,1670.0,25382.0,3325.0,1982.0,5545.0,30930.0,30930.0,31340.0,31340.0,522.0,130885.0,140.0,265.0,80.0,405.0,870.0,1225.0,136895.0,6550.0,140352.0,2498.0,2705.0,3642.0,149022.0
2012-01-08,3302.0,5195.0,655.0,978.0,2160.0,3935.0,310.0,670.0,180.0,660.0,1575.0,1012.0,2588.0,108.0,3225.0,5062.0,13165.0,14445.0,475.0,14952.0,3025.0,3145.0,3892.0,135.0,280.0,92745.0,90000.0,788.0,400.0,91190.0,668.0,92595.0,95.0,1382.0,94020.0,94032.0,365.0,345.0,472.0,915.0,358.0,2102.0,508.0,1378.0,812.0,2532.0,5438.0,6355.0,480.0,560.0,2102.0,440.0,2325.0,490.0,1510.0,1755.0,2945.0,3608.0,70.0,5180.0,5140.0,4785.0,4812.0,270.0,7345.0,6010.0,120.0,12780.0,160.0,280.0,160.0,158.0,70.0,340.0,350.0,525.0,465.0,1035.0,40.0,80.0,40.0,130.0,502.0,80.0,1088.0,400.0,15422.0,16512.0,4920.0,1432.0,23212.0,3175.0,1660.0,5292.0,28502.0,28502.0,28935.0,28935.0,528.0,130735.0,118.0,235.0,75.0,370.0,810.0,1165.0,136990.0,6315.0,140258.0,2032.0,2162.0,3215.0,148650.0
2012-01-09,3288.0,5165.0,650.0,948.0,2090.0,3895.0,310.0,665.0,180.0,655.0,1560.0,1000.0,2560.0,100.0,3190.0,5015.0,12838.0,14098.0,460.0,14628.0,2675.0,4005.0,5028.0,130.0,280.0,94522.0,90000.0,780.0,400.0,91182.0,635.0,92572.0,85.0,1248.0,93835.0,93838.0,320.0,295.0,422.0,748.0,265.0,1670.0,448.0,1210.0,688.0,2135.0,4330.0,6065.0,480.0,560.0,2070.0,440.0,2300.0,485.0,1510.0,1750.0,2940.0,3622.0,70.0,5172.0,5135.0,4780.0,4802.0,270.0,7348.0,6010.0,120.0,12780.0,160.0,280.0,160.0,150.0,70.0,350.0,348.0,565.0,505.0,1075.0,50.0,80.0,40.0,132.0,488.0,80.0,1068.0,390.0,15438.0,16475.0,4865.0,1328.0,22972.0,2990.0,1542.0,5048.0,28020.0,28020.0,28478.0,28478.0,540.0,129455.0,108.0,210.0,70.0,340.0,778.0,1122.0,135622.0,6182.0,138750.0,1888.0,1902.0,2848.0,145978.0
2012-01-10,3270.0,5140.0,650.0,918.0,2022.0,3855.0,310.0,660.0,180.0,650.0,1550.0,990.0,2540.0,100.0,3160.0,4965.0,12485.0,13712.0,448.0,14185.0,2438.0,3720.0,4832.0,122.0,280.0,94368.0,90000.0,775.0,400.0,91178.0,618.0,92560.0,80.0,1205.0,93775.0,93775.0,288.0,270.0,410.0,660.0,240.0,1498.0,405.0,1085.0,592.0,1880.0,3810.0,5160.0,480.0,560.0,2040.0,440.0,2272.0,480.0,1510.0,1750.0,2935.0,3638.0,70.0,5155.0,5120.0,4768.0,4792.0,270.0,7360.0,6010.0,120.0,12780.0,160.0,280.0,160.0,145.0,70.0,350.0,340.0,605.0,548.0,1115.0,50.0,80.0,40.0,175.0,478.0,75.0,1058.0,390.0,15492.0,16478.0,4818.0,1285.0,24688.0,2858.0,1485.0,4860.0,29548.0,29548.0,30045.0,30045.0,568.0,129245.0,100.0,192.0,70.0,315.0,755.0,1095.0,135150.0,6112.0,138150.0,1830.0,1770.0,2630.0,144635.0
2012-01-11,3255.0,5122.0,645.0,888.0,1955.0,3822.0,310.0,660.0,178.0,648.0,1542.0,980.0,2525.0,100.0,3145.0,4925.0,12442.0,13665.0,438.0,14070.0,2272.0,3525.0,4610.0,120.0,280.0,94108.0,90000.0,770.0,395.0,91170.0,605.0,92550.0,80.0,1178.0,93735.0,93735.0,260.0,242.0,405.0,582.0,220.0,1415.0,365.0,975.0,515.0,1665.0,3480.0,4518.0,480.0,560.0,2015.0,438.0,2252.0,480.0,1510.0,1750.0,2930.0,3655.0,70.0,5145.0,5108.0,4755.0,4778.0,270.0,7365.0,6010.0,120.0,12778.0,158.0,280.0,160.0,140.0,70.0,360.0,340.0,645.0,595.0,1155.0,50.0,80.0,40.0,200.0,465.0,70.0,1050.0,390.0,15588.0,16532.0,4770.0,1250.0,24670.0,2760.0,1445.0,4725.0,29395.0,29395.0,29895.0,29895.0,575.0,129148.0,95.0,182.0,70.0,295.0,745.0,1068.0,135238.0,6065.0,138210.0,1762.0,1668.0,2462.0,144360.0
2012-01-12,3240.0,5120.0,640.0,860.0,1895.0,3785.0,310.0,660.0,170.0,640.0,1540.0,970.0,2508.0,100.0,3125.0,4885.0,12432.0,13658.0,428.0,14018.0,2145.0,3378.0,4445.0,120.0,280.0,93915.0,90000.0,762.0,390.0,91162.0,592.0,92542.0,80.0,1150.0,93698.0,93700.0,238.0,220.0,400.0,518.0,205.0,1360.0,332.0,882.0,458.0,1482.0,3232.0,4108.0,475.0,560.0,1988.0,430.0,2230.0,480.0,1510.0,1750.0,2925.0,3670.0,70.0,5135.0,5100.0,4748.0,4768.0,270.0,7372.0,6010.0,120.0,12775.0,150.0,280.0,160.0,140.0,70.0,360.0,340.0,685.0,635.0,1195.0,50.0,80.0,40.0,210.0,455.0,70.0,1040.0,390.0,15680.0,16610.0,4725.0,1222.0,24710.0,2680.0,1405.0,4622.0,29332.0,29332.0,29840.0,29840.0,590.0,128422.0,90.0,175.0,70.0,282.0,732.0,1058.0,134490.0,6028.0,137412.0,1715.0,1592.0,2375.0,143292.0
2012-01-13,3222.0,5110.0,640.0,832.0,1838.0,3755.0,310.0,660.0,170.0,640.0,1530.0,962.0,2495.0,100.0,3112.0,4845.0,12415.0,13645.0,420.0,13965.0,2035.0,3245.0,4308.0,120.0,280.0,93752.0,90000.0,760.0,390.0,91158.0,580.0,92538.0,80.0,1125.0,93665.0,93665.0,215.0,202.0,392.0,462.0,188.0,1315.0,302.0,805.0,405.0,1330.0,3025.0,3808.0,470.0,560.0,1962.0,430.0,2210.0,480.0,1510.0,1748.0,2920.0,3685.0,70.0,5130.0,5092.0,4740.0,4760.0,270.0,7382.0,6010.0,120.0,12775.0,150.0,280.0,160.0,132.0,70.0,360.0,340.0,725.0,675.0,1235.0,50.0,80.0,40.0,210.0,445.0,70.0,1032.0,390.0,15752.0,16680.0,4688.0,1208.0,26550.0,2600.0,1370.0,4540.0,31088.0,31088.0,31640.0,31640.0,620.0,129005.0,108.0,170.0,72.0,278.0,725.0,1045.0,134775.0,5995.0,137580.0,1695.0,1588.0,2332.0,143148.0
2012-01-14,3210.0,5110.0,638.0,808.0,1782.0,3720.0,310.0,658.0,170.0,640.0,1530.0,955.0,2482.0,100.0,3100.0,4805.0,12402.0,13635.0,412.0,13915.0,1940.0,3135.0,4188.0,112.0,280.0,93605.0,90000.0,752.0,390.0,91150.0,570.0,92530.0,80.0,1100.0,93635.0,93635.0,198.0,195.0,390.0,420.0,175.0,1280.0,278.0,740.0,365.0,1198.0,2850.0,3575.0,470.0,560.0,1938.0,430.0,2192.0,480.0,1510.0,1740.0,2915.0,3702.0,70.0,5122.0,5090.0,4740.0,4752.0,270.0,7395.0,6010.0,120.0,12772.0,150.0,280.0,160.0,130.0,70.0,360.0,340.0,765.0,715.0,1275.0,58.0,80.0,40.0,220.0,435.0,70.0,1028.0,390.0,15822.0,16742.0,4655.0,1190.0,26610.0,2532.0,1335.0,4460.0,31070.0,31070.0,31685.0,31685.0,655.0,129678.0,108.0,178.0,82.0,270.0,728.0,1042.0,135698.0,5962.0,138505.0,1728.0,1698.0,2355.0,144130.0
2012-01-15,3198.0,5110.0,630.0,782.0,1730.0,3690.0,310.0,650.0,170.0,640.0,1525.0,948.0,2472.0,100.0,3088.0,4765.0,12390.0,13625.0,410.0,13880.0,1860.0,3042.0,4092.0,110.0,280.0,93482.0,90000.0,750.0,390.0,91145.0,568.0,92522.0,80.0,1075.0,93602.0,93605.0,182.0,198.0,398.0,415.0,170.0,1262.0,255.0,682.0,338.0,1092.0,2718.0,3390.0,470.0,560.0,1912.0,430.0,2175.0,480.0,1510.0,1740.0,2910.0,3718.0,70.0,5120.0,5090.0,4730.0,4750.0,270.0,7412.0,6010.0,120.0,12772.0,150.0,270.0,160.0,130.0,70.0,360.0,340.0,812.0,760.0,1315.0,60.0,80.0,40.0,230.0,425.0,70.0,1020.0,382.0,15882.0,16802.0,4620.0,1215.0,26670.0,2465.0,1330.0,4388.0,31055.0,31055.0,31772.0,31772.0,720.0,129532.0,135.0,202.0,132.0,280.0,745.0,1052.0,135590.0,5938.0,138365.0,1828.0,2028.0,2502.0,144318.0
