, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-12-29,3644.0,13566.0,1184.0,804.0,845.0,3816.0,206.0,484.0,153.0,497.0,1180.0,724.0,1904.0,132.0,2482.0,4466.0,11841.0,12960.0,1290.0,14638.0,2855.0,4972.0,5338.0,94.0,71820.0,445.0,82314.0,94637.0,1300.0,590.0,97124.0,1390.0,99399.0,205.0,1891.0,99522.0,100207.0,148.0,180.0,286.0,327.0,77.0,1270.0,147.0,706.0,281.0,2558.0,2485.0,2465.0,381.0,423.0,841.0,305.0,1068.0,355.0,1349.0,1624.0,2499.0,1287.0,45.0,1653.0,1636.0,1251.0,1277.0,190.0,3916.0,246.0,89.0,6094.0,71.0,127.0,130.0,68.0,33.0,333.0,299.0,138.0,266.0,854.0,76.0,65.0,75.0,70.0,383.0,79.0,977.0,566.0,9516.0,10316.0,4264.0,1089.0,18721.0,2678.0,1391.0,4636.0,23357.0,23357.0,23562.0,23562.0,472.0,123720.0,134.0,326.0,4.0,362.0,466.0,929.0,126577.0,5286.0,128577.0,1476.0,799.0,1420.0,131810.0
2015-12-30,3617.0,8565.0,1158.0,782.0,832.0,3740.0,203.0,482.0,151.0,491.0,1172.0,714.0,1885.0,130.0,2499.0,4423.0,12018.0,13151.0,1246.0,14846.0,2688.0,6070.0,6125.0,92.0,62566.0,434.0,71191.0,92999.0,1266.0,572.0,94690.0,1348.0,97072.0,199.0,1837.0,98615.0,98554.0,139.0,168.0,282.0,299.0,74.0,1224.0,137.0,681.0,274.0,2470.0,2394.0,2407.0,381.0,422.0,829.0,301.0,1047.0,355.0,1340.0,1614.0,2485.0,1283.0,45.0,1611.0,1597.0,1252.0,1290.0,188.0,3948.0,246.0,89.0,6175.0,71.0,127.0,129.0,67.0,33.0,333.0,296.0,166.0,265.0,845.0,76.0,65.0,71.0,70.0,372.0,78.0,958.0,539.0,9503.0,10322.0,4208.0,1059.0,19412.0,2576.0,1353.0,4527.0,23940.0,23940.0,24152.0,24152.0,477.0,126510.0,128.0,317.0,7.0,351.0,446.0,898.0,132322.0,5260.0,134666.0,1412.0,725.0,1382.0,138414.0
2015-12-31,3602.0,5014.0,1132.0,764.0,820.0,3665.0,202.0,480.0,150.0,487.0,1164.0,696.0,1860.0,128.0,2510.0,4344.0,12166.0,13318.0,1202.0,14903.0,2500.0,6064.0,6605.0,90.0,61078.0,426.0,68521.0,94916.0,1234.0,555.0,96673.0,1318.0,99173.0,193.0,1786.0,100788.0,100721.0,132.0,156.0,280.0,276.0,71.0,1190.0,128.0,660.0,268.0,2376.0,2338.0,2326.0,381.0,425.0,843.0,300.0,1039.0,355.0,1337.0,1610.0,2476.0,1282.0,45.0,1586.0,1566.0,1218.0,1258.0,186.0,3940.0,246.0,89.0,6211.0,71.0,127.0,128.0,65.0,33.0,333.0,295.0,192.0,264.0,834.0,74.0,65.0,68.0,70.0,362.0,76.0,946.0,514.0,9448.0,10266.0,4159.0,1033.0,19327.0,2483.0,1320.0,4427.0,23754.0,23754.0,23969.0,23969.0,443.0,126300.0,123.0,309.0,10.0,349.0,431.0,870.0,131503.0,5256.0,133722.0,1354.0,668.0,1349.0,137141.0
2016-01-01,3565.0,4950.0,1106.0,745.0,810.0,3645.0,202.0,476.0,150.0,485.0,1160.0,688.0,1847.0,125.0,2520.0,4277.0,12285.0,13452.0,1160.0,14938.0,2320.0,5720.0,6298.0,89.0,62656.0,418.0,68648.0,94999.0,1206.0,538.0,96778.0,1290.0,99371.0,188.0,1738.0,101123.0,101126.0,125.0,145.0,277.0,256.0,69.0,1156.0,121.0,640.0,263.0,2294.0,2257.0,2252.0,380.0,428.0,852.0,299.0,1081.0,354.0,1335.0,1603.0,2465.0,1282.0,45.0,1582.0,1554.0,1194.0,1230.0,185.0,3910.0,246.0,89.0,6216.0,71.0,127.0,127.0,64.0,33.0,333.0,295.0,194.0,263.0,827.0,72.0,64.0,66.0,70.0,353.0,74.0,937.0,488.0,9459.0,10267.0,4109.0,1006.0,19114.0,2400.0,1292.0,4339.0,23453.0,23453.0,23668.0,23668.0,424.0,127569.0,118.0,302.0,14.0,338.0,414.0,847.0,132940.0,5258.0,135158.0,1303.0,622.0,1318.0,138426.0
2016-01-02,3527.0,4509.0,1079.0,726.0,802.0,3641.0,202.0,473.0,150.0,485.0,1155.0,678.0,1833.0,123.0,2542.0,4254.0,11995.0,13144.0,1120.0,14675.0,2145.0,4597.0,5803.0,87.0,69708.0,406.0,74662.0,94999.0,1179.0,524.0,96734.0,1261.0,99320.0,182.0,1690.0,101024.0,101028.0,119.0,136.0,274.0,238.0,68.0,1126.0,114.0,620.0,258.0,2250.0,2252.0,2182.0,378.0,424.0,827.0,299.0,1169.0,354.0,1333.0,1599.0,2455.0,1281.0,45.0,1649.0,1592.0,1196.0,1223.0,184.0,3886.0,244.0,89.0,6228.0,70.0,125.0,127.0,64.0,33.0,333.0,294.0,190.0,262.0,818.0,72.0,63.0,63.0,69.0,344.0,73.0,930.0,471.0,9425.0,10243.0,4066.0,978.0,18669.0,2318.0,1263.0,4253.0,22922.0,22922.0,23132.0,23132.0,409.0,127068.0,114.0,294.0,18.0,329.0,402.0,821.0,132632.0,5262.0,134908.0,1256.0,586.0,1288.0,138190.0
2016-01-03,3503.0,4595.0,1055.0,708.0,792.0,3639.0,202.0,473.0,149.0,484.0,1151.0,667.0,1818.0,120.0,2544.0,4246.0,11318.0,12408.0,1082.0,13963.0,1993.0,2059.0,2992.0,86.0,69916.0,401.0,73624.0,94999.0,1156.0,511.0,96695.0,1234.0,99276.0,176.0,1646.0,100935.0,100938.0,114.0,128.0,272.0,222.0,66.0,1098.0,109.0,602.0,256.0,2182.0,2229.0,2151.0,377.0,419.0,788.0,297.0,1148.0,354.0,1331.0,1595.0,2448.0,1281.0,45.0,1700.0,1670.0,1263.0,1274.0,183.0,3891.0,244.0,89.0,6239.0,69.0,124.0,127.0,64.0,33.0,333.0,291.0,187.0,262.0,810.0,72.0,63.0,61.0,64.0,334.0,72.0,925.0,458.0,9392.0,10207.0,4042.0,954.0,18610.0,2247.0,1234.0,4173.0,22783.0,22783.0,22993.0,22993.0,396.0,126616.0,110.0,289.0,20.0,318.0,388.0,799.0,132111.0,5260.0,134357.0,1213.0,556.0,1258.0,137498.0
2016-01-04,3488.0,4927.0,1034.0,692.0,782.0,3643.0,202.0,473.0,147.0,478.0,1143.0,660.0,1803.0,118.0,2522.0,4240.0,10472.0,11483.0,1044.0,13044.0,1851.0,1906.0,2562.0,84.0,68984.0,396.0,72432.0,94999.0,1133.0,498.0,96659.0,1208.0,99234.0,172.0,1602.0,100848.0,100852.0,110.0,121.0,269.0,210.0,64.0,1070.0,104.0,592.0,253.0,2123.0,2208.0,2129.0,376.0,415.0,767.0,294.0,1115.0,353.0,1328.0,1592.0,2440.0,1278.0,45.0,1670.0,1648.0,1294.0,1322.0,182.0,3942.0,242.0,89.0,6250.0,69.0,123.0,127.0,64.0,33.0,333.0,291.0,184.0,261.0,804.0,72.0,63.0,58.0,60.0,328.0,70.0,919.0,436.0,9361.0,10173.0,4007.0,932.0,18560.0,2184.0,1207.0,4106.0,22667.0,22667.0,22877.0,22877.0,381.0,126365.0,105.0,282.0,24.0,310.0,373.0,778.0,131854.0,5263.0,134087.0,1175.0,532.0,1230.0,137120.0
2016-01-05,3465.0,4911.0,1013.0,675.0,772.0,3646.0,202.0,469.0,146.0,476.0,1138.0,652.0,1790.0,118.0,2506.0,4241.0,10286.0,11277.0,1008.0,12697.0,1711.0,1763.0,2464.0,82.0,67738.0,386.0,71084.0,94999.0,1110.0,487.0,96624.0,1182.0,99195.0,166.0,1561.0,100767.0,100770.0,106.0,115.0,267.0,199.0,62.0,1044.0,100.0,584.0,250.0,2068.0,2196.0,2108.0,376.0,412.0,754.0,293.0,1092.0,353.0,1323.0,1586.0,2429.0,1277.0,45.0,1635.0,1609.0,1270.0,1304.0,182.0,3962.0,242.0,89.0,6261.0,69.0,123.0,127.0,64.0,33.0,333.0,291.0,180.0,260.0,795.0,72.0,63.0,57.0,60.0,320.0,69.0,911.0,420.0,9328.0,10134.0,3956.0,901.0,18488.0,2120.0,1181.0,4038.0,22526.0,22526.0,22729.0,22729.0,371.0,126119.0,101.0,276.0,28.0,303.0,363.0,758.0,131617.0,5269.0,133846.0,1140.0,512.0,1204.0,136790.0
2016-01-06,3449.0,4898.0,994.0,658.0,764.0,3643.0,202.0,466.0,146.0,473.0,1132.0,647.0,1778.0,116.0,2488.0,4242.0,10279.0,11273.0,972.0,12620.0,1591.0,1632.0,2366.0,80.0,66899.0,378.0,70012.0,94999.0,1093.0,476.0,96590.0,1155.0,99158.0,164.0,1521.0,100689.0,100692.0,102.0,109.0,265.0,189.0,61.0,1020.0,96.0,576.0,248.0,2014.0,2188.0,2093.0,376.0,412.0,756.0,293.0,1082.0,353.0,1319.0,1582.0,2419.0,1276.0,45.0,1612.0,1582.0,1238.0,1270.0,181.0,3938.0,240.0,89.0,6272.0,69.0,123.0,127.0,64.0,33.0,333.0,290.0,176.0,259.0,791.0,72.0,63.0,55.0,60.0,313.0,68.0,902.0,405.0,9299.0,10099.0,3920.0,884.0,18420.0,2065.0,1160.0,3976.0,22397.0,22397.0,22598.0,22598.0,377.0,125881.0,97.0,271.0,32.0,293.0,351.0,742.0,131380.0,5277.0,133604.0,1109.0,496.0,1179.0,136468.0
2016-01-07,3424.0,4883.0,974.0,643.0,756.0,3634.0,200.0,466.0,146.0,468.0,1124.0,640.0,1764.0,115.0,2472.0,4236.0,10291.0,11290.0,939.0,12573.0,1539.0,1569.0,2320.0,79.0,66336.0,374.0,69348.0,93999.0,1076.0,464.0,95773.0,1131.0,98539.0,160.0,1483.0,100246.0,100300.0,99.0,104.0,262.0,180.0,60.0,995.0,94.0,569.0,247.0,1964.0,2182.0,2083.0,376.0,414.0,759.0,292.0,1084.0,352.0,1317.0,1576.0,2413.0,1275.0,45.0,1603.0,1567.0,1215.0,1244.0,180.0,3905.0,240.0,89.0,6284.0,69.0,123.0,127.0,64.0,33.0,333.0,287.0,174.0,258.0,784.0,72.0,62.0,53.0,60.0,307.0,67.0,896.0,392.0,9279.0,10076.0,3887.0,864.0,18366.0,2015.0,1134.0,3921.0,22287.0,22287.0,22487.0,22487.0,383.0,125666.0,96.0,272.0,35.0,285.0,339.0,726.0,131180.0,5261.0,133376.0,1082.0,487.0,1154.0,136170.0
