, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-06-09,35458.0,18861.0,7688.0,7642.0,8176.0,18776.0,430.0,942.0,905.0,2662.0,4518.0,5658.0,10577.0,292.0,12999.0,21773.0,30162.0,30156.0,1946.0,33081.0,2474.0,1393.0,2484.0,102.0,152238.0,7378.0,162726.0,110696.0,6222.0,3778.0,121323.0,5913.0,118718.0,991.0,3959.0,130908.0,130976.0,68.0,27.0,382.0,437.0,40.0,2474.0,158.0,381.0,540.0,594.0,467.0,1226.0,456.0,820.0,946.0,1954.0,2209.0,3092.0,10704.0,14537.0,18016.0,10414.0,132.0,6946.0,6578.0,3618.0,3774.0,62.0,6351.0,1875.0,676.0,8102.0,919.0,454.0,1126.0,739.0,180.0,430.0,1205.0,3372.0,772.0,475.0,8.0,70.0,0.0,8.0,521.0,221.0,2298.0,233.0,10962.0,12181.0,18647.0,3717.0,37981.0,10649.0,4217.0,15637.0,53618.0,53618.0,55688.0,55688.0,44.0,183430.0,40.0,198.0,17.0,113.0,912.0,1292.0,179044.0,4317.0,178852.0,978.0,378.0,663.0,180370.0
2015-06-10,35536.0,18089.0,7796.0,7394.0,8302.0,18825.0,410.0,884.0,870.0,2538.0,4279.0,5310.0,9951.0,272.0,12269.0,22172.0,32262.0,32535.0,1912.0,35258.0,2408.0,1420.0,2328.0,101.0,151145.0,6895.0,160755.0,104999.0,5934.0,3681.0,114566.0,6918.0,112067.0,973.0,3643.0,123675.0,123845.0,66.0,26.0,382.0,377.0,38.0,2476.0,146.0,371.0,509.0,570.0,406.0,1234.0,456.0,772.0,785.0,1809.0,1779.0,2984.0,10063.0,13899.0,17220.0,10698.0,128.0,6525.0,6036.0,3023.0,3158.0,54.0,5841.0,1500.0,637.0,8046.0,878.0,419.0,966.0,605.0,164.0,416.0,1106.0,3371.0,674.0,458.0,8.0,69.0,0.0,2.0,553.0,214.0,2201.0,224.0,11333.0,12218.0,17902.0,3440.0,35053.0,9764.0,3996.0,14746.0,49799.0,49799.0,50267.0,50267.0,39.0,186090.0,40.0,189.0,16.0,122.0,880.0,1210.0,183798.0,4299.0,184190.0,970.0,361.0,675.0,186415.0
2015-06-11,34015.0,17539.0,7617.0,6968.0,8050.0,18007.0,428.0,879.0,856.0,2419.0,4129.0,5362.0,9812.0,254.0,11700.0,21668.0,33682.0,34160.0,1877.0,36880.0,2336.0,1484.0,2388.0,100.0,150874.0,6482.0,159948.0,104999.0,5600.0,3458.0,114114.0,6316.0,111682.0,816.0,3187.0,122306.0,122355.0,64.0,25.0,383.0,320.0,37.0,2488.0,132.0,362.0,450.0,549.0,390.0,1203.0,464.0,874.0,966.0,1792.0,1616.0,2992.0,10151.0,13944.0,17398.0,11424.0,140.0,6557.0,5839.0,2558.0,2609.0,66.0,5342.0,1500.0,630.0,7922.0,1058.0,618.0,954.0,594.0,178.0,472.0,1233.0,3380.0,667.0,471.0,11.0,69.0,0.0,1.0,673.0,214.0,2195.0,221.0,11310.0,12156.0,17638.0,3260.0,33957.0,9322.0,3732.0,14129.0,48086.0,48086.0,48230.0,48230.0,37.0,176699.0,40.0,183.0,14.0,138.0,840.0,1153.0,174049.0,4293.0,174576.0,933.0,331.0,660.0,177108.0
2015-06-12,31684.0,16799.0,7317.0,6490.0,7460.0,16877.0,425.0,880.0,796.0,2309.0,3989.0,5568.0,9840.0,238.0,11699.0,20355.0,33696.0,34256.0,1844.0,36954.0,2263.0,1517.0,2414.0,99.0,150807.0,6122.0,159438.0,104999.0,5083.0,3120.0,113440.0,4722.0,111151.0,688.0,2746.0,121024.0,121080.0,63.0,24.0,383.0,265.0,36.0,2494.0,122.0,354.0,416.0,530.0,364.0,1177.0,456.0,851.0,1035.0,1840.0,1710.0,3038.0,10291.0,14125.0,17779.0,12184.0,125.0,7225.0,6312.0,2675.0,2562.0,98.0,5064.0,1500.0,616.0,7615.0,1123.0,704.0,971.0,639.0,145.0,526.0,1161.0,3363.0,662.0,478.0,8.0,66.0,0.0,1.0,507.0,198.0,2138.0,210.0,11260.0,12108.0,17385.0,3100.0,34876.0,9191.0,3391.0,14056.0,48932.0,48932.0,49069.0,49069.0,32.0,175638.0,40.0,176.0,13.0,148.0,799.0,1097.0,172608.0,4282.0,172920.0,901.0,316.0,651.0,174798.0
2015-06-13,29428.0,16690.0,6833.0,5880.0,6645.0,15878.0,394.0,850.0,749.0,2202.0,3836.0,5015.0,9094.0,223.0,11281.0,19131.0,33588.0,34217.0,1812.0,36834.0,2200.0,1549.0,2435.0,97.0,152066.0,5805.0,159930.0,101249.0,4530.0,2826.0,109586.0,3113.0,108176.0,595.0,2432.0,118190.0,118440.0,61.0,22.0,384.0,212.0,34.0,2510.0,113.0,347.0,378.0,511.0,375.0,1160.0,454.0,718.0,788.0,1660.0,1662.0,2748.0,9679.0,13144.0,16875.0,12951.0,114.0,8054.0,7028.0,3271.0,3059.0,102.0,5286.0,1500.0,564.0,7446.0,922.0,526.0,884.0,557.0,122.0,436.0,962.0,3356.0,657.0,482.0,7.0,66.0,0.0,1.0,468.0,189.0,2018.0,204.0,10879.0,11804.0,16440.0,2940.0,33769.0,8361.0,3041.0,12805.0,46574.0,46574.0,46706.0,46706.0,29.0,173054.0,40.0,167.0,12.0,165.0,764.0,1052.0,171069.0,4269.0,171552.0,908.0,314.0,654.0,173644.0
2015-06-14,26951.0,16596.0,5952.0,5056.0,5594.0,14211.0,379.0,829.0,716.0,2102.0,3694.0,4344.0,8241.0,210.0,10344.0,17644.0,31991.0,32580.0,1780.0,35443.0,2147.0,1582.0,2456.0,96.0,153640.0,5534.0,161799.0,94999.0,4043.0,2610.0,101883.0,1978.0,100054.0,526.0,2256.0,109174.0,109434.0,60.0,22.0,384.0,168.0,33.0,2487.0,105.0,342.0,354.0,496.0,366.0,1159.0,456.0,632.0,654.0,1508.0,1369.0,2433.0,8933.0,11980.0,15485.0,13890.0,109.0,8741.0,7607.0,3881.0,3652.0,88.0,5890.0,1500.0,525.0,7328.0,836.0,461.0,832.0,502.0,114.0,368.0,836.0,3354.0,652.0,482.0,7.0,64.0,0.0,1.0,455.0,181.0,1955.0,198.0,10517.0,11398.0,15506.0,2792.0,29940.0,7442.0,2760.0,10925.0,40865.0,40865.0,40990.0,40990.0,22.0,162666.0,40.0,160.0,11.0,168.0,730.0,1015.0,162863.0,4262.0,163788.0,920.0,302.0,645.0,166650.0
2015-06-15,24498.0,16136.0,5129.0,4442.0,4756.0,12446.0,349.0,777.0,692.0,2009.0,3558.0,3791.0,7512.0,198.0,9500.0,15812.0,29162.0,29597.0,1750.0,32480.0,2094.0,1760.0,2545.0,94.0,151486.0,5290.0,160082.0,94999.0,3632.0,2454.0,101268.0,1668.0,99516.0,475.0,2152.0,107726.0,107759.0,58.0,21.0,385.0,156.0,32.0,2454.0,99.0,337.0,363.0,596.0,374.0,1158.0,457.0,556.0,543.0,1398.0,1102.0,2217.0,8479.0,11265.0,14608.0,14428.0,105.0,9350.0,8108.0,4384.0,4134.0,61.0,6464.0,1500.0,499.0,7221.0,802.0,449.0,796.0,460.0,108.0,342.0,772.0,3350.0,647.0,475.0,7.0,61.0,0.0,1.0,444.0,174.0,1915.0,193.0,10289.0,11150.0,14678.0,2644.0,28666.0,6713.0,2623.0,10145.0,38811.0,38811.0,38932.0,38932.0,16.0,152386.0,40.0,153.0,10.0,158.0,696.0,976.0,151580.0,4256.0,152326.0,908.0,289.0,639.0,154778.0
2015-06-16,22473.0,15446.0,4607.0,3998.0,4216.0,11055.0,332.0,738.0,672.0,1927.0,3426.0,3313.0,6862.0,193.0,8759.0,13945.0,26483.0,26782.0,1772.0,29685.0,2042.0,1985.0,2813.0,92.0,145058.0,5081.0,154805.0,96874.0,3287.0,2331.0,102286.0,1537.0,100388.0,437.0,2073.0,107770.0,107699.0,57.0,20.0,390.0,148.0,31.0,2450.0,93.0,332.0,358.0,675.0,568.0,1184.0,458.0,490.0,434.0,1309.0,981.0,2067.0,8186.0,10802.0,14078.0,14188.0,101.0,9475.0,8193.0,4672.0,4446.0,49.0,6927.0,1500.0,476.0,7114.0,776.0,445.0,768.0,438.0,104.0,336.0,722.0,3348.0,642.0,502.0,8.0,60.0,0.0,1.0,454.0,168.0,1881.0,190.0,10144.0,10983.0,13961.0,2499.0,30400.0,6150.0,2512.0,9544.0,39943.0,39943.0,40058.0,40058.0,12.0,150771.0,39.0,146.0,9.0,159.0,664.0,936.0,149539.0,4242.0,150058.0,895.0,284.0,636.0,151903.0
2015-06-17,20762.0,15387.0,4297.0,3731.0,3964.0,10384.0,315.0,714.0,657.0,1848.0,3320.0,2895.0,6299.0,192.0,8109.0,12744.0,23868.0,24084.0,1936.0,27326.0,1989.0,1976.0,2830.0,91.0,141425.0,4902.0,149781.0,99999.0,2997.0,2230.0,105346.0,1477.0,103970.0,408.0,2006.0,111117.0,111032.0,56.0,19.0,396.0,141.0,30.0,2448.0,88.0,329.0,348.0,668.0,626.0,1294.0,458.0,452.0,432.0,1238.0,974.0,1992.0,7970.0,10468.0,13746.0,13623.0,97.0,9050.0,7712.0,4400.0,4236.0,48.0,7010.0,1500.0,456.0,7000.0,750.0,440.0,740.0,426.0,97.0,339.0,671.0,3344.0,639.0,524.0,7.0,60.0,0.0,1.0,429.0,162.0,1846.0,189.0,10048.0,10874.0,13336.0,2356.0,29758.0,5702.0,2416.0,9067.0,38824.0,38824.0,38931.0,38931.0,8.0,152374.0,39.0,140.0,7.0,156.0,634.0,897.0,151160.0,4232.0,151590.0,889.0,280.0,633.0,153234.0
2015-06-18,19458.0,14946.0,4215.0,3578.0,3772.0,10126.0,296.0,682.0,616.0,1776.0,3209.0,2567.0,5820.0,178.0,7540.0,12164.0,21726.0,21882.0,2111.0,25035.0,1936.0,1967.0,2809.0,90.0,139521.0,4752.0,147724.0,99999.0,2776.0,2146.0,105000.0,1432.0,103914.0,386.0,1944.0,110882.0,110903.0,57.0,20.0,402.0,136.0,29.0,2448.0,84.0,326.0,324.0,662.0,676.0,1393.0,456.0,414.0,448.0,1161.0,973.0,1914.0,7767.0,10138.0,13427.0,13050.0,92.0,8479.0,7053.0,3773.0,3616.0,48.0,6558.0,1500.0,434.0,6880.0,721.0,432.0,710.0,390.0,92.0,321.0,629.0,3342.0,636.0,511.0,8.0,58.0,0.0,1.0,428.0,156.0,1814.0,189.0,9892.0,10723.0,12752.0,2219.0,28892.0,5353.0,2337.0,8692.0,37584.0,37584.0,37687.0,37687.0,8.0,153146.0,39.0,132.0,6.0,145.0,604.0,857.0,152626.0,4225.0,153117.0,866.0,272.0,625.0,154887.0
