, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-05-12,15739.0,24434.0,6329.0,6833.0,9393.0,18717.0,262.0,863.0,1144.0,3702.0,6241.0,4144.0,10018.0,1591.0,14189.0,22219.0,31879.0,34747.0,4016.0,45424.0,22520.0,21407.0,1188.0,110774.0,7839.0,145112.0,139872.0,4349.0,2906.0,144598.0,3006.0,145842.0,532.0,5365.0,148610.0,149021.0,539.0,546.0,266.0,1555.0,1117.0,947.0,2715.0,400.0,1561.0,735.0,3148.0,3116.0,4151.0,892.0,2193.0,4077.0,1205.0,3399.0,3014.0,3041.0,5175.0,9392.0,10705.0,748.0,9691.0,8729.0,6294.0,5353.0,339.0,7825.0,229.0,924.0,5593.0,438.0,310.0,905.0,1111.0,282.0,2056.0,2655.0,5761.0,835.0,576.0,484.0,390.0,36.0,135.0,2774.0,634.0,6422.0,2909.0,17717.0,19364.0,26774.0,8402.0,61266.0,21139.0,12614.0,29336.0,90602.0,90602.0,91582.0,91582.0,1290.0,239886.0,797.0,1754.0,190.0,1354.0,6166.0,7541.0,250664.0,6641.0,249734.0,2575.0,1434.0,1340.0,252281.0
2008-05-13,15484.0,24374.0,7071.0,7356.0,10130.0,20098.0,250.0,852.0,1099.0,3568.0,6029.0,4052.0,9723.0,1478.0,13985.0,23391.0,32242.0,35047.0,4023.0,45430.0,22912.0,21259.0,1125.0,112880.0,7778.0,146891.0,140000.0,4509.0,2488.0,146773.0,2840.0,149611.0,449.0,4657.0,154701.0,154801.0,563.0,517.0,234.0,1470.0,1016.0,826.0,2478.0,386.0,1489.0,729.0,2356.0,2074.0,3986.0,788.0,1750.0,3427.0,992.0,3876.0,2598.0,3264.0,5155.0,9638.0,10785.0,654.0,9569.0,8516.0,6195.0,5429.0,315.0,7651.0,230.0,850.0,5484.0,346.0,239.0,800.0,948.0,274.0,2001.0,2220.0,5835.0,851.0,490.0,364.0,294.0,34.0,53.0,2452.0,565.0,5782.0,2647.0,16270.0,18387.0,26046.0,7932.0,60676.0,21883.0,11364.0,29316.0,89992.0,89992.0,90842.0,90842.0,1147.0,249732.0,757.0,1511.0,304.0,1221.0,5854.0,7232.0,263440.0,6456.0,264274.0,2390.0,1379.0,1226.0,268783.0
2008-05-14,16900.0,24758.0,8115.0,8195.0,11329.0,21809.0,253.0,926.0,1222.0,3582.0,6200.0,5131.0,10982.0,1745.0,14755.0,25536.0,33719.0,36781.0,4194.0,48412.0,22136.0,21723.0,1759.0,114733.0,9048.0,149937.0,140000.0,4766.0,2396.0,146705.0,3399.0,149395.0,548.0,4289.0,153624.0,153614.0,1153.0,1090.0,704.0,3119.0,1398.0,1223.0,2789.0,633.0,2102.0,1025.0,2739.0,1943.0,3563.0,832.0,1407.0,2891.0,1023.0,3499.0,2134.0,3103.0,4842.0,8808.0,10823.0,574.0,9635.0,8576.0,6152.0,5321.0,301.0,7452.0,230.0,767.0,5507.0,325.0,218.0,786.0,851.0,274.0,1914.0,2075.0,5931.0,862.0,436.0,388.0,292.0,32.0,24.0,2860.0,618.0,5198.0,2687.0,14829.0,16989.0,24323.0,9067.0,60291.0,26287.0,13107.0,31762.0,92053.0,92053.0,93988.0,93988.0,1167.0,250255.0,1158.0,2141.0,695.0,1155.0,6038.0,6895.0,264728.0,7471.0,266885.0,2820.0,2658.0,1660.0,272126.0
2008-05-15,19395.0,25366.0,8832.0,10172.0,13214.0,24558.0,306.0,1157.0,1724.0,3917.0,7116.0,7079.0,13857.0,2063.0,18070.0,29027.0,37566.0,40672.0,4474.0,52135.0,26278.0,22124.0,2182.0,118216.0,11481.0,155284.0,140000.0,4984.0,3063.0,147450.0,4076.0,150280.0,803.0,5183.0,155166.0,155074.0,1444.0,1535.0,1079.0,4371.0,2064.0,1680.0,4041.0,746.0,2625.0,1041.0,3667.0,4080.0,3877.0,907.0,1414.0,2854.0,1138.0,3023.0,2228.0,2791.0,4504.0,8242.0,10820.0,587.0,8696.0,7708.0,5743.0,5233.0,292.0,7317.0,230.0,788.0,5483.0,316.0,206.0,810.0,813.0,273.0,1950.0,2392.0,6137.0,873.0,351.0,564.0,392.0,30.0,1.0,3061.0,746.0,5472.0,3249.0,14658.0,17174.0,26280.0,11094.0,63439.0,34580.0,16254.0,39572.0,103012.0,103012.0,105545.0,105545.0,1243.0,259345.0,1195.0,2593.0,554.0,1907.0,7067.0,7561.0,272176.0,8877.0,275196.0,3517.0,4209.0,1985.0,283144.0
2008-05-16,22275.0,25735.0,10404.0,12430.0,15255.0,27949.0,362.0,1392.0,2100.0,4282.0,8123.0,7786.0,15581.0,2124.0,20744.0,31799.0,41944.0,45308.0,4657.0,56634.0,30946.0,22659.0,1988.0,124720.0,13065.0,162814.0,142500.0,5556.0,4670.0,151142.0,5333.0,153859.0,1336.0,6691.0,159478.0,159180.0,1651.0,1730.0,1256.0,4656.0,2407.0,2120.0,4895.0,861.0,3158.0,1206.0,4444.0,5811.0,5626.0,1013.0,1632.0,3066.0,1277.0,2944.0,2745.0,2770.0,4319.0,8028.0,10824.0,627.0,7972.0,6876.0,4796.0,4512.0,287.0,6755.0,230.0,882.0,5517.0,345.0,218.0,898.0,830.0,293.0,2087.0,2908.0,6364.0,884.0,338.0,693.0,457.0,28.0,0.0,3195.0,877.0,6438.0,3758.0,15533.0,18622.0,30244.0,11867.0,55699.0,37681.0,17952.0,43109.0,98807.0,98807.0,100633.0,100633.0,1271.0,266161.0,1163.0,2233.0,440.0,2041.0,7682.0,8621.0,283093.0,8315.0,285802.0,3757.0,3330.0,1773.0,294330.0
2008-05-17,25494.0,26776.0,13594.0,18461.0,18180.0,35882.0,416.0,1556.0,2363.0,5164.0,9449.0,8346.0,17477.0,2350.0,22695.0,37515.0,45709.0,49461.0,4946.0,61158.0,34740.0,23658.0,2109.0,131256.0,14659.0,171835.0,150000.0,6978.0,6514.0,161637.0,6303.0,164958.0,1776.0,8617.0,172218.0,171715.0,1654.0,1667.0,1217.0,5054.0,2661.0,2668.0,5906.0,964.0,3703.0,1272.0,5358.0,7795.0,7767.0,1234.0,2506.0,3907.0,1522.0,3265.0,4164.0,3149.0,4633.0,8513.0,10900.0,710.0,7637.0,6446.0,4197.0,3773.0,288.0,5934.0,230.0,998.0,5638.0,478.0,305.0,1061.0,944.0,327.0,2292.0,3558.0,6626.0,916.0,332.0,792.0,521.0,26.0,0.0,3397.0,1007.0,7793.0,4151.0,16970.0,20210.0,34935.0,12584.0,59876.0,46151.0,20964.0,49639.0,109515.0,109515.0,110858.0,110858.0,1334.0,276253.0,1176.0,2057.0,365.0,1744.0,8229.0,9401.0,290087.0,7962.0,292088.0,4021.0,3041.0,1800.0,299861.0
2008-05-18,28495.0,28063.0,17044.0,26999.0,21370.0,44786.0,488.0,1725.0,2659.0,6509.0,11239.0,9557.0,20487.0,2589.0,25510.0,46784.0,49647.0,53736.0,5292.0,65666.0,41776.0,25055.0,2225.0,136336.0,15976.0,179373.0,150000.0,8814.0,7740.0,164711.0,6500.0,168665.0,2041.0,10014.0,178159.0,177979.0,1335.0,1289.0,966.0,4903.0,2585.0,2480.0,6018.0,966.0,3761.0,1190.0,5478.0,8643.0,10038.0,1470.0,3416.0,4988.0,1810.0,4287.0,5810.0,3898.0,5396.0,9906.0,11021.0,756.0,8260.0,6937.0,4317.0,3498.0,306.0,5491.0,230.0,1118.0,5914.0,628.0,406.0,1260.0,1137.0,350.0,2501.0,4055.0,6855.0,953.0,410.0,812.0,554.0,24.0,4.0,3561.0,1108.0,9028.0,4370.0,18623.0,21709.0,39765.0,13263.0,67062.0,71548.0,24259.0,73662.0,140724.0,140724.0,141860.0,141860.0,1360.0,312284.0,1140.0,1904.0,310.0,1638.0,8606.0,9957.0,323280.0,7641.0,324362.0,4142.0,2450.0,1807.0,330029.0
2008-05-19,30266.0,29068.0,19522.0,29448.0,23660.0,50893.0,613.0,2056.0,2996.0,7877.0,13210.0,11278.0,24189.0,2696.0,29365.0,56191.0,54287.0,58539.0,5629.0,70476.0,43114.0,26973.0,2089.0,141388.0,17045.0,187040.0,150000.0,10346.0,8145.0,167086.0,6239.0,171258.0,2139.0,10451.0,181416.0,181310.0,1114.0,1034.0,839.0,4420.0,2509.0,2159.0,5504.0,916.0,3578.0,1054.0,5082.0,7870.0,10897.0,1542.0,3982.0,5719.0,2030.0,5590.0,6669.0,5098.0,6485.0,11627.0,11137.0,737.0,9731.0,8355.0,5489.0,4146.0,344.0,5865.0,230.0,1233.0,6254.0,695.0,455.0,1379.0,1268.0,354.0,2635.0,4274.0,7038.0,992.0,483.0,738.0,529.0,23.0,38.0,3561.0,1153.0,9837.0,4343.0,20091.0,22973.0,43541.0,13586.0,72319.0,79638.0,27988.0,85581.0,157899.0,157899.0,158964.0,158964.0,1319.0,346032.0,1030.0,1706.0,268.0,1547.0,8693.0,10178.0,360193.0,7322.0,361384.0,3986.0,2318.0,1749.0,367612.0
2008-05-20,30044.0,29100.0,18926.0,24998.0,23855.0,47359.0,666.0,2201.0,2918.0,8663.0,14330.0,12019.0,26061.0,2601.0,32687.0,57194.0,58686.0,62677.0,5763.0,74397.0,38697.0,28810.0,1759.0,145606.0,17177.0,192952.0,150000.0,10988.0,7647.0,168134.0,5416.0,172222.0,1830.0,9908.0,182213.0,182228.0,1040.0,957.0,837.0,4067.0,2587.0,1883.0,5253.0,868.0,3458.0,942.0,4722.0,7091.0,10249.0,1313.0,3871.0,5788.0,2075.0,6601.0,6658.0,6518.0,8044.0,13678.0,11269.0,658.0,11527.0,10214.0,7437.0,5784.0,399.0,7307.0,230.0,1345.0,6649.0,707.0,469.0,1433.0,1342.0,345.0,2640.0,4250.0,7080.0,1030.0,630.0,654.0,487.0,21.0,110.0,3552.0,1153.0,9999.0,4118.0,20955.0,23647.0,45064.0,13350.0,75367.0,71550.0,26510.0,79409.0,154776.0,154776.0,155827.0,155827.0,1213.0,352523.0,905.0,1490.0,237.0,1374.0,8456.0,10058.0,370878.0,7063.0,372645.0,3680.0,2123.0,1656.0,380402.0
2008-05-21,29681.0,28288.0,16218.0,19897.0,22180.0,42806.0,629.0,2087.0,2723.0,8614.0,14070.0,12101.0,25892.0,2394.0,33443.0,52355.0,61111.0,64793.0,5779.0,76494.0,32093.0,30010.0,1498.0,149940.0,16811.0,197603.0,150000.0,10872.0,6757.0,167773.0,5005.0,171615.0,1527.0,8599.0,180500.0,180593.0,961.0,883.0,821.0,4106.0,2619.0,1668.0,5044.0,837.0,3351.0,893.0,4473.0,6510.0,9474.0,1118.0,3180.0,5232.0,1942.0,6792.0,5871.0,7127.0,9077.0,15359.0,11522.0,619.0,12706.0,11549.0,9310.0,7856.0,467.0,9508.0,230.0,1411.0,6997.0,623.0,419.0,1405.0,1339.0,315.0,2537.0,3974.0,7028.0,1069.0,698.0,587.0,437.0,20.0,142.0,3602.0,1096.0,9670.0,3908.0,21327.0,23907.0,43384.0,12788.0,74259.0,57140.0,24810.0,65033.0,139292.0,139292.0,140359.0,140359.0,1112.0,340037.0,803.0,1312.0,212.0,1164.0,8124.0,9734.0,360753.0,6845.0,362862.0,3530.0,1945.0,1609.0,371321.0
2008-05-22,29358.0,27471.0,14632.0,17131.0,20423.0,38088.0,636.0,2132.0,2721.0,8298.0,13711.0,12282.0,25724.0,2191.0,33073.0,46743.0,61714.0,65228.0,5815.0,76916.0,27755.0,30446.0,1321.0,154430.0,16748.0,202121.0,150000.0,10416.0,6189.0,166971.0,4917.0,170637.0,1367.0,7386.0,178272.0,178358.0,958.0,888.0,810.0,3821.0,2645.0,1509.0,4833.0,828.0,3240.0,828.0,4320.0,6023.0,8897.0,1015.0,2344.0,4420.0,1738.0,6168.0,4973.0,6907.0,9035.0,15203.0,11705.0,521.0,12396.0,11355.0,9719.0,9084.0,505.0,11198.0,230.0,1401.0,7262.0,467.0,318.0,1304.0,1206.0,311.0,2355.0,3471.0,6926.0,1569.0,727.0,449.0,369.0,18.0,156.0,3329.0,1004.0,8796.0,3530.0,20987.0,23654.0,41046.0,11952.0,71316.0,50234.0,23030.0,57096.0,128412.0,128412.0,129504.0,129504.0,1010.0,323499.0,702.0,1146.0,191.0,976.0,7577.0,9255.0,342873.0,6680.0,344872.0,3428.0,1815.0,1599.0,353049.0
2008-05-23,29155.0,26970.0,14524.0,15903.0,19424.0,36456.0,622.0,2017.0,2646.0,7877.0,13135.0,11487.0,24363.0,2212.0,32170.0,43344.0,65589.0,69114.0,5865.0,80177.0,27538.0,30431.0,1275.0,157870.0,16718.0,205277.0,150000.0,10130.0,5954.0,166275.0,5111.0,169893.0,1395.0,7010.0,176970.0,177000.0,1011.0,970.0,818.0,3561.0,2675.0,1479.0,4707.0,844.0,3136.0,943.0,4184.0,5567.0,8358.0,1093.0,2128.0,4154.0,1863.0,5350.0,5029.0,6659.0,8562.0,14308.0,12008.0,540.0,11678.0,10634.0,9096.0,8862.0,540.0,11468.0,230.0,1399.0,7524.0,531.0,367.0,1337.0,1188.0,363.0,2163.0,3339.0,6871.0,3511.0,2600.0,393.0,358.0,17.0,179.0,3579.0,1033.0,8162.0,3156.0,20402.0,22768.0,38125.0,11318.0,66096.0,49437.0,22348.0,54976.0,121072.0,121072.0,122196.0,122196.0,928.0,311903.0,687.0,1046.0,178.0,813.0,7103.0,8657.0,329858.0,6628.0,331754.0,3244.0,1785.0,1529.0,339345.0
