, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-06-23,16816.0,12796.0,3126.0,2770.0,2538.0,8236.0,184.0,592.0,505.0,1251.0,2075.0,1935.0,4315.0,178.0,5728.0,9777.0,18646.0,20266.0,571.0,21204.0,611.0,1057.0,1623.0,69.0,128942.0,2306.0,130549.0,90139.0,2113.0,1369.0,93705.0,1835.0,91248.0,360.0,1540.0,100920.0,101068.0,51.0,17.0,368.0,284.0,22.0,2894.0,72.0,298.0,268.0,360.0,416.0,1418.0,458.0,123.0,918.0,1112.0,1238.0,1282.0,6372.0,7952.0,11432.0,13278.0,76.0,7231.0,6440.0,2689.0,2471.0,53.0,4907.0,1500.0,234.0,5807.0,504.0,369.0,560.0,234.0,88.0,26.0,692.0,3553.0,821.0,359.0,8.0,49.0,0.0,0.0,376.0,128.0,1792.0,197.0,8344.0,8940.0,9570.0,1282.0,19556.0,4234.0,1992.0,9818.0,29374.0,29374.0,29421.0,29421.0,22.0,128025.0,43.0,108.0,1.0,38.0,294.0,406.0,119104.0,4357.0,119106.0,832.0,271.0,585.0,119275.0
2015-06-24,16472.0,12748.0,3076.0,2722.0,2447.0,8173.0,169.0,564.0,488.0,1205.0,1996.0,1814.0,4084.0,174.0,5482.0,9388.0,18398.0,20014.0,561.0,20941.0,611.0,1050.0,1633.0,67.0,124750.0,2184.0,124819.0,89970.0,1984.0,1324.0,93741.0,1774.0,91673.0,344.0,1506.0,101108.0,101150.0,50.0,16.0,369.0,260.0,21.0,2876.0,70.0,293.0,266.0,343.0,338.0,1343.0,458.0,115.0,830.0,1059.0,1160.0,1238.0,5984.0,7487.0,10753.0,12711.0,72.0,6037.0,5347.0,2168.0,2111.0,52.0,4675.0,1500.0,222.0,5804.0,485.0,367.0,540.0,202.0,83.0,27.0,613.0,3551.0,821.0,331.0,8.0,47.0,0.0,2.0,370.0,124.0,1772.0,196.0,8297.0,8978.0,9248.0,1242.0,18835.0,4056.0,1935.0,9634.0,28469.0,28469.0,28511.0,28511.0,20.0,143458.0,43.0,104.0,1.0,32.0,281.0,395.0,139308.0,4345.0,139367.0,816.0,266.0,580.0,139950.0
2015-06-25,16320.0,12702.0,3044.0,2749.0,2489.0,8220.0,157.0,540.0,472.0,1162.0,1922.0,1700.0,3867.0,170.0,5223.0,9167.0,18233.0,19852.0,549.0,20677.0,610.0,1039.0,1622.0,66.0,124255.0,2069.0,124038.0,89306.0,1867.0,1290.0,92954.0,1725.0,91070.0,330.0,1474.0,100165.0,100214.0,50.0,16.0,370.0,236.0,20.0,2876.0,68.0,288.0,287.0,325.0,277.0,1238.0,458.0,107.0,770.0,1008.0,1130.0,1196.0,5772.0,7227.0,10331.0,12705.0,69.0,5640.0,4762.0,1247.0,1164.0,51.0,3974.0,1500.0,210.0,5737.0,469.0,368.0,521.0,167.0,79.0,28.0,536.0,3551.0,822.0,299.0,8.0,43.0,0.0,3.0,364.0,120.0,1636.0,194.0,8166.0,8870.0,8934.0,1203.0,18440.0,3893.0,1879.0,10310.0,28750.0,28750.0,28788.0,28788.0,17.0,142240.0,42.0,100.0,1.0,30.0,268.0,376.0,139424.0,4340.0,140020.0,826.0,281.0,588.0,141828.0
2015-06-26,16670.0,12658.0,3042.0,2930.0,2752.0,8423.0,142.0,520.0,454.0,1118.0,1852.0,1598.0,3664.0,166.0,4983.0,9086.0,18076.0,19700.0,524.0,20417.0,608.0,1027.0,1610.0,64.0,123844.0,1955.0,123679.0,88384.0,1758.0,1242.0,91854.0,1672.0,90104.0,316.0,1443.0,98842.0,98897.0,49.0,15.0,372.0,214.0,20.0,2876.0,67.0,284.0,305.0,308.0,228.0,1170.0,458.0,100.0,697.0,966.0,1107.0,1157.0,5628.0,7039.0,10016.0,12707.0,66.0,5622.0,4716.0,1036.0,820.0,50.0,3242.0,1275.0,200.0,5676.0,453.0,371.0,504.0,138.0,74.0,30.0,490.0,3548.0,822.0,276.0,7.0,40.0,0.0,4.0,358.0,116.0,1552.0,196.0,7977.0,8658.0,8637.0,1164.0,18113.0,3744.0,1827.0,11507.0,29620.0,29620.0,29652.0,29652.0,16.0,141709.0,41.0,96.0,1.0,29.0,258.0,356.0,138873.0,4334.0,139393.0,844.0,291.0,608.0,141120.0
2015-06-27,17124.0,12614.0,3192.0,3020.0,2914.0,8668.0,128.0,497.0,436.0,1081.0,1789.0,1502.0,3475.0,163.0,4760.0,9246.0,17904.0,19530.0,491.0,20142.0,613.0,1022.0,1602.0,63.0,121084.0,1851.0,122345.0,87460.0,1660.0,1190.0,90751.0,1686.0,89134.0,302.0,1415.0,97504.0,97559.0,48.0,15.0,373.0,191.0,19.0,2878.0,65.0,279.0,313.0,290.0,217.0,1123.0,458.0,92.0,593.0,926.0,1078.0,1121.0,5506.0,6880.0,9750.0,12709.0,63.0,5618.0,4694.0,1035.0,797.0,49.0,2956.0,225.0,191.0,5616.0,438.0,374.0,487.0,107.0,70.0,31.0,466.0,3546.0,823.0,244.0,8.0,38.0,0.0,6.0,352.0,112.0,1466.0,190.0,7778.0,8441.0,8362.0,1131.0,17816.0,3606.0,1779.0,11362.0,29179.0,29179.0,29209.0,29209.0,16.0,139708.0,41.0,89.0,1.0,27.0,247.0,337.0,137292.0,4332.0,137876.0,848.0,300.0,618.0,139794.0
2015-06-28,17630.0,12588.0,3334.0,2778.0,2990.0,8658.0,118.0,475.0,422.0,1040.0,1722.0,1420.0,3296.0,159.0,4548.0,9393.0,17720.0,19346.0,460.0,19854.0,619.0,1014.0,1597.0,62.0,114756.0,1758.0,115282.0,87234.0,1566.0,1142.0,90272.0,1689.0,88940.0,289.0,1387.0,96746.0,96747.0,48.0,14.0,374.0,170.0,18.0,2881.0,64.0,274.0,344.0,272.0,346.0,1112.0,458.0,84.0,506.0,888.0,1045.0,1086.0,5392.0,6730.0,9490.0,12712.0,59.0,5608.0,4667.0,1047.0,808.0,48.0,2869.0,0.0,182.0,5399.0,424.0,376.0,472.0,76.0,67.0,32.0,433.0,3544.0,824.0,208.0,8.0,34.0,0.0,2.0,346.0,108.0,1382.0,189.0,7568.0,8208.0,8102.0,1096.0,17540.0,3477.0,1733.0,11225.0,28766.0,28766.0,28788.0,28788.0,16.0,137442.0,40.0,85.0,1.0,26.0,240.0,320.0,135144.0,4331.0,135711.0,874.0,320.0,644.0,137660.0
2015-06-29,18008.0,12565.0,3235.0,2506.0,3015.0,8311.0,106.0,458.0,410.0,1004.0,1669.0,1348.0,3141.0,156.0,4354.0,9205.0,17546.0,19175.0,432.0,19581.0,624.0,1002.0,1581.0,60.0,114695.0,1672.0,114752.0,87705.0,1478.0,1098.0,90574.0,1596.0,89818.0,276.0,1363.0,97261.0,97247.0,47.0,14.0,376.0,149.0,18.0,2866.0,63.0,270.0,376.0,258.0,479.0,1182.0,458.0,76.0,418.0,856.0,1027.0,1053.0,5283.0,6588.0,9240.0,12690.0,57.0,5596.0,4638.0,1056.0,816.0,48.0,2800.0,0.0,174.0,4788.0,412.0,382.0,456.0,53.0,65.0,34.0,420.0,3543.0,824.0,176.0,8.0,31.0,0.0,1.0,342.0,105.0,1298.0,190.0,7344.0,7966.0,7860.0,1062.0,17273.0,3355.0,1692.0,11098.0,28370.0,28370.0,28391.0,28391.0,15.0,136320.0,39.0,80.0,1.0,24.0,231.0,302.0,133933.0,4330.0,134427.0,903.0,332.0,645.0,136330.0
2015-06-30,18119.0,12541.0,2906.0,2366.0,3056.0,7840.0,95.0,435.0,400.0,972.0,1620.0,1282.0,2996.0,153.0,4183.0,8768.0,17398.0,19030.0,404.0,19332.0,635.0,1005.0,1577.0,59.0,113983.0,1586.0,114208.0,88176.0,1396.0,1059.0,90898.0,1424.0,90314.0,264.0,1339.0,97406.0,97400.0,48.0,15.0,377.0,128.0,18.0,2826.0,63.0,267.0,399.0,264.0,629.0,1301.0,458.0,69.0,219.0,800.0,990.0,1023.0,5180.0,6454.0,8979.0,12592.0,54.0,5556.0,4591.0,1060.0,820.0,46.0,2664.0,0.0,165.0,4332.0,398.0,386.0,442.0,34.0,62.0,35.0,401.0,3542.0,825.0,101.0,8.0,28.0,0.0,2.0,337.0,102.0,1214.0,191.0,6734.0,7459.0,7614.0,1029.0,17022.0,3243.0,1649.0,10980.0,28001.0,28001.0,28014.0,28014.0,14.0,135877.0,38.0,75.0,1.0,22.0,222.0,288.0,133656.0,4330.0,134130.0,914.0,350.0,620.0,136025.0
2015-07-01,17654.0,12344.0,2662.0,2266.0,2850.0,7465.0,85.0,411.0,394.0,943.0,1574.0,1217.0,2855.0,152.0,4018.0,8278.0,17269.0,18906.0,376.0,19105.0,647.0,963.0,1555.0,59.0,113294.0,1503.0,113583.0,88646.0,1318.0,1023.0,91230.0,1346.0,90817.0,252.0,1317.0,97546.0,97540.0,47.0,14.0,378.0,112.0,17.0,2786.0,62.0,266.0,389.0,283.0,783.0,1451.0,458.0,59.0,172.0,751.0,944.0,994.0,5089.0,6330.0,8751.0,12487.0,52.0,5429.0,4456.0,1006.0,782.0,46.0,2591.0,0.0,154.0,4208.0,385.0,392.0,428.0,34.0,59.0,36.0,386.0,3540.0,822.0,130.0,8.0,28.0,0.0,2.0,347.0,98.0,1134.0,193.0,5992.0,6673.0,7404.0,1003.0,16783.0,3136.0,1616.0,10868.0,27652.0,27652.0,27662.0,27662.0,14.0,135249.0,38.0,72.0,1.0,20.0,214.0,278.0,133191.0,4329.0,133657.0,917.0,350.0,626.0,135588.0
2015-07-02,16560.0,10614.0,2519.0,2185.0,2550.0,7222.0,80.0,394.0,391.0,914.0,1536.0,1168.0,2739.0,150.0,3864.0,7908.0,17066.0,18702.0,348.0,18854.0,654.0,948.0,1529.0,58.0,112202.0,1437.0,112791.0,88057.0,1244.0,984.0,90652.0,1265.0,90564.0,245.0,1296.0,97136.0,97187.0,47.0,14.0,380.0,108.0,17.0,2757.0,61.0,261.0,348.0,299.0,846.0,1598.0,459.0,58.0,357.0,751.0,924.0,973.0,5030.0,6237.0,8588.0,12382.0,49.0,5301.0,4308.0,902.0,683.0,44.0,2598.0,0.0,147.0,4179.0,375.0,396.0,416.0,48.0,58.0,38.0,370.0,3539.0,788.0,220.0,7.0,29.0,0.0,2.0,345.0,96.0,1055.0,198.0,5650.0,6217.0,7238.0,978.0,16594.0,3033.0,1575.0,10761.0,27354.0,27354.0,27361.0,27361.0,14.0,134645.0,37.0,68.0,1.0,20.0,206.0,271.0,132760.0,4326.0,133211.0,876.0,312.0,611.0,135113.0
2015-07-03,15524.0,10594.0,2421.0,2113.0,2273.0,7041.0,75.0,380.0,382.0,884.0,1494.0,1132.0,2631.0,156.0,3742.0,7646.0,16611.0,18221.0,325.0,18430.0,664.0,947.0,1539.0,61.0,110356.0,1360.0,111071.0,86070.0,1178.0,949.0,88549.0,1218.0,88602.0,238.0,1276.0,94909.0,95006.0,49.0,16.0,381.0,108.0,17.0,2772.0,61.0,259.0,308.0,316.0,1005.0,1715.0,459.0,45.0,706.0,819.0,958.0,960.0,4976.0,6162.0,8580.0,12276.0,47.0,5195.0,4184.0,808.0,586.0,44.0,2692.0,0.0,142.0,4162.0,365.0,390.0,404.0,86.0,55.0,42.0,360.0,3539.0,746.0,385.0,8.0,36.0,0.0,2.0,381.0,94.0,996.0,206.0,5836.0,6295.0,7181.0,952.0,16472.0,2938.0,1620.0,10661.0,27133.0,27133.0,27134.0,27134.0,14.0,132870.0,37.0,64.0,1.0,20.0,201.0,280.0,131434.0,4318.0,131930.0,840.0,282.0,606.0,133894.0
2015-07-04,14654.0,10576.0,2343.0,2043.0,2114.0,6887.0,70.0,370.0,374.0,857.0,1462.0,1108.0,2571.0,150.0,3628.0,7439.0,16157.0,17740.0,300.0,17939.0,680.0,955.0,1547.0,60.0,109482.0,1282.0,110117.0,84996.0,1112.0,920.0,87287.0,1158.0,87342.0,232.0,1249.0,93162.0,93219.0,47.0,15.0,382.0,106.0,17.0,2722.0,60.0,255.0,291.0,334.0,981.0,1836.0,460.0,37.0,680.0,850.0,948.0,930.0,4896.0,6064.0,8461.0,12174.0,46.0,5148.0,4114.0,743.0,514.0,43.0,2571.0,0.0,136.0,4145.0,352.0,380.0,392.0,74.0,53.0,47.0,353.0,3538.0,704.0,338.0,8.0,34.0,0.0,2.0,372.0,91.0,943.0,208.0,5871.0,6418.0,7016.0,930.0,16382.0,2855.0,1574.0,10573.0,26956.0,26956.0,26956.0,26956.0,14.0,130113.0,36.0,60.0,1.0,21.0,191.0,268.0,128861.0,4315.0,129361.0,811.0,242.0,610.0,131282.0
