, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2013-07-02, 39202, 32757, , 7376, , , , , 488, , , , , 358, 7628, 22341, 31873, , 2466, , , 3846, 4722, 149, 189445, 8128, , , 10733, 4161, 226540, , 234177, , 8148, 254487, 256222, 493, 378, , , 171, 3300, , , 1096, 1878, 1186, 2566, 460, , , 1061, 969, 1647, 7845, , 10845, , 8, 6965, 5886, 2532, , 32, , 0, , 4702, , 701, , 127, 78, 112, , 3366, , 368, 8, , , 41, , , , 270, 7793, , 12591, 4212, , 6610, , 16306, 50650, 50927, 47796, , 179, 301314, , 147, 72, 156, 390, 564, 296642, 5272, 282692, 1424, , 1078, 
2013-07-03, 41256, 32556, , 7148, , , , , 476, , , , , 342, 7205, 22234, 31106, , 2418, , , 3655, 4580, 144, 187169, 7595, , , 10361, 4276, 222132, , 231259, , 7862, 249951, 250230, 484, 374, , , 160, 3246, , , 1171, 1850, 1173, 2585, 460, , , 1029, 944, 1534, 7740, , 10666, , 8, 6910, 5798, 2486, , 32, , 0, , 4644, , 692, , 130, 75, 143, , 3345, , 372, 8, , , 43, , , , 266, 7766, , 12032, 3747, , 6078, , 15794, 45996, 45996, 46141, , 162, 304579, , 132, 64, 149, 379, 540, 302821, 5299, 290732, 1482, , 1108, 
2013-07-04, 38875, 32423, , 6294, , , , , 466, , , , , 326, 6819, 20140, 30539, , 2370, , , 3487, 4396, 139, 184612, 7109, , , 10139, 4047, 206000, , 217876, , 7098, 237087, 238132, 454, 352, , , 151, 3199, , , 1107, 1800, 1116, 2556, 459, , , 1012, 897, 1418, 7698, , 10518, , 7, 6880, 5756, 2465, , 32, , 0, , 4460, , 652, , 118, 72, 140, , 3323, , 428, 8, , , 39, , , , 261, 7722, , 11529, 3351, , 5622, , 15380, 44834, 44834, 44970, , 149, 294876, , 120, 58, 144, 365, 524, 294242, 5270, 283904, 1480, , 1091, 
2013-07-05, 33708, 32319, , 5420, , , , , 456, , , , , 312, 6477, 18464, 28496, , 2323, , , 3338, 4239, 134, 181784, 6659, , , 9888, 3590, 176007, , 184721, , 6063, 199943, 201084, 404, 312, , , 143, 3139, , , 856, 1732, 1034, 2496, 459, , , 1019, 862, 1293, 7772, , 10501, , 6, 6837, 5698, 2446, , 32, , 0, , 4337, , 637, , 108, 69, 129, , 3301, , 485, 8, , , 38, , , , 258, 7648, , 11085, 3104, , 5189, , 14991, 42850, 42850, 42980, , 138, 269384, , 109, 52, 139, 353, 503, 274448, 5237, 266463, 1393, , 1016, 
2013-07-06, 30990, 32244, , 4683, , , , , 447, , , , , 298, 6175, 17202, 26600, , 2280, , , 3194, 4091, 130, 181012, 6240, , , 9384, 3181, 169414, , 176725, , 5009, 187985, 188470, 351, 266, , , 134, 3066, , , 655, 1637, 914, 2413, 459, , , 1010, 848, 1174, 7868, , 10526, , 4, 6802, 5648, 2426, , 32, , 0, , 4255, , 636, , 103, 66, 118, , 3280, , 509, 8, , , 37, , , , 255, 7456, , 10653, 2937, , 4829, , 14660, 40158, 40158, 40279, , 126, 238940, , 100, 46, 132, 343, 482, 241763, 5201, 235089, 1290, , 965, 
2013-07-07, 29770, 32200, , 4224, , , , , 437, , , , , 287, 5906, 16287, 25057, , 2236, , , 3072, 3960, 126, 190839, 5850, , , 8678, 2893, 165978, , 171456, , 4175, 179296, 179532, 309, 239, , , 126, 2948, , , 614, 1539, 687, 2290, 459, , , 994, 834, 1078, 7703, , 10391, , 4, 6793, 5620, 2415, , 32, , 0, , 4188, , 640, , 94, 63, 100, , 3259, , 499, 8, , , 35, , , , 252, 7288, , 10256, 2810, , 4551, , 14627, 39482, 39482, 39596, , 108, 226423, , 94, 43, 128, 334, 462, 229059, 5168, 223565, 1244, , 962, 
2013-07-08, 28359, 32146, , 3822, , , , , 429, , , , , 275, 5655, 15885, 23869, , 2193, , , 2946, 3822, 122, 188664, 5484, , , 8014, 2684, 165073, , 169377, , 3559, 174770, 174948, 284, 228, , , 119, 2808, , , 616, 1458, 432, 2096, 459, , , 979, 789, 996, 7417, , 10049, , 2, 6630, 5482, 2387, , 32, , 0, , 4130, , 646, , 74, 61, 95, , 3237, , 452, 8, , , 34, , , , 248, 7070, , 9868, 2703, , 4335, , 14844, 39124, 39124, 39231, , 86, 219376, , 88, 40, 122, 324, 443, 222098, 5134, 217970, 1249, , 999, 
2013-07-09,27560.0,32104.0,4848.0,3490.0,3486.0,12396.0,151.0,374.0,421.0,1233.0,2036.0,1433.0,3641.0,265.0,5408.0,15082.0,23086.0,24253.0,2152.0,24928.0,2168.0,2827.0,3688.0,120.0,185041.0,5144.0,191254.0,178066.0,7426.0,2519.0,164277.0,4180.0,167768.0,521.0,3194.0,171292.0,171402.0,264.0,216.0,348.0,956.0,112.0,2704.0,173.0,752.0,601.0,1392.0,225.0,1867.0,459.0,166.0,1346.0,950.0,718.0,945.0,7168.0,8638.0,9636.0,13662.0,1.0,6224.0,5086.0,2148.0,2436.0,32.0,3930.0,0.0,89.0,4077.0,380.0,652.0,360.0,50.0,58.0,95.0,322.0,3209.0,863.0,439.0,8.0,58.0,0.0,32.0,402.0,140.0,2244.0,244.0,6880.0,8036.0,9514.0,2604.0,22824.0,4158.0,2662.0,14653.0,38392.0,38392.0,38491.0,36534.0,65.0,214229.0,70.0,82.0,38.0,115.0,314.0,426.0,217435.0,5095.0,214884.0,1259.0,520.0,1041.0,236748.0
2013-07-10,26896.0,32025.0,5050.0,3258.0,3320.0,12818.0,134.0,338.0,413.0,1210.0,1994.0,1381.0,3508.0,256.0,5176.0,13948.0,21998.0,21673.0,2113.0,22430.0,2090.0,2714.0,3582.0,116.0,182093.0,4823.0,188488.0,179515.0,6902.0,2378.0,194120.0,4203.0,193967.0,457.0,2981.0,192463.0,191004.0,245.0,200.0,370.0,918.0,105.0,2658.0,161.0,710.0,583.0,1336.0,96.0,1650.0,459.0,162.0,1236.0,933.0,691.0,922.0,6991.0,8491.0,9378.0,13634.0,0.0,5812.0,4652.0,1758.0,2497.0,32.0,4052.0,0.0,83.0,4026.0,362.0,660.0,346.0,48.0,56.0,95.0,310.0,3180.0,890.0,458.0,8.0,53.0,0.0,30.0,365.0,135.0,2221.0,241.0,6812.0,8047.0,9176.0,2514.0,23034.0,3994.0,2519.0,14485.0,37724.0,37724.0,37819.0,36608.0,46.0,215428.0,69.0,78.0,36.0,111.0,306.0,406.0,216015.0,5021.0,214656.0,1260.0,574.0,1046.0,235012.0
2013-07-11,26398.0,31944.0,4636.0,3085.0,3179.0,11981.0,125.0,299.0,405.0,1188.0,1931.0,1332.0,3356.0,249.0,4951.0,13036.0,20645.0,21425.0,2074.0,21827.0,2022.0,2554.0,3401.0,113.0,179103.0,4526.0,183260.0,176412.0,6434.0,2252.0,197872.0,3333.0,200700.0,420.0,2840.0,204088.0,204220.0,225.0,182.0,392.0,870.0,99.0,2646.0,150.0,677.0,561.0,1288.0,32.0,1484.0,459.0,160.0,1066.0,928.0,644.0,896.0,6829.0,8324.0,9157.0,13605.0,0.0,5434.0,4255.0,1380.0,2472.0,32.0,3969.0,0.0,80.0,3972.0,345.0,666.0,332.0,57.0,54.0,95.0,302.0,3150.0,917.0,502.0,8.0,53.0,0.0,29.0,348.0,130.0,2173.0,241.0,6783.0,8019.0,8886.0,2432.0,22638.0,3833.0,2422.0,14318.0,37104.0,37104.0,37191.0,36095.0,36.0,239529.0,68.0,72.0,33.0,105.0,297.0,392.0,238187.0,4939.0,237661.0,1254.0,557.0,1036.0,235768.0
