, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D'ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRY'S FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2010-11-26,4480.0,13450.0,1225.0,1145.0,1235.0,3830.0,270.0,630.0,190.0,500.0,1520.0,840.0,2182.0,92.0,2642.0,4810.0,12308.0,13500.0,1180.0,14198.0,1588.0,2940.0,3465.0,138.0,63290.0,640.0,67275.0,83000.0,1145.0,588.0,84740.0,1208.0,87348.0,130.0,1722.0,89062.0,89060.0,270.0,230.0,248.0,385.0,158.0,860.0,120.0,445.0,230.0,638.0,1782.0,2310.0,380.0,408.0,975.0,480.0,1272.0,360.0,1352.0,1678.0,2730.0,1622.0,50.0,2560.0,2510.0,2245.0,2180.0,200.0,4778.0,265.0,120.0,7588.0,100.0,180.0,190.0,130.0,60.0,315.0,288.0,180.0,260.0,850.0,82.0,60.0,30.0,120.0,300.0,60.0,1188.0,312.0,10425.0,11365.0,4715.0,1082.0,14900.0,2945.0,1715.0,4825.0,19722.0,19722.0,19832.0,19832.0,205.0,111338.0,158.0,122.0,2.0,330.0,508.0,802.0,115555.0,5500.0,118832.0,972.0,1098.0,922.0,121632.0
2010-11-27,4430.0,13448.0,1185.0,1115.0,1205.0,3750.0,262.0,630.0,190.0,500.0,1510.0,840.0,2188.0,90.0,2640.0,4755.0,12342.0,13535.0,1145.0,14170.0,1608.0,2942.0,3515.0,132.0,64750.0,618.0,68802.0,83000.0,1132.0,575.0,84718.0,1200.0,87320.0,130.0,1725.0,89052.0,89055.0,232.0,208.0,228.0,328.0,135.0,905.0,118.0,432.0,188.0,620.0,1805.0,2268.0,380.0,405.0,990.0,480.0,1265.0,360.0,1345.0,1668.0,2710.0,1688.0,50.0,2570.0,2525.0,2262.0,2200.0,200.0,4795.0,250.0,120.0,7485.0,100.0,180.0,185.0,128.0,60.0,338.0,280.0,180.0,260.0,852.0,90.0,60.0,30.0,115.0,292.0,60.0,1180.0,322.0,10455.0,11550.0,4665.0,1088.0,14912.0,3130.0,1798.0,5182.0,20092.0,20092.0,20202.0,20202.0,200.0,111588.0,140.0,208.0,5.0,332.0,512.0,852.0,115840.0,5490.0,119055.0,952.0,988.0,892.0,121985.0
2010-11-28,4382.0,13432.0,1155.0,1078.0,1172.0,3680.0,260.0,625.0,190.0,500.0,1502.0,835.0,2175.0,90.0,2635.0,4678.0,12515.0,13718.0,1105.0,14330.0,1635.0,2962.0,3562.0,128.0,64592.0,595.0,68922.0,83000.0,1115.0,562.0,84692.0,1185.0,87292.0,130.0,1680.0,88988.0,88990.0,215.0,195.0,218.0,290.0,130.0,902.0,110.0,422.0,180.0,600.0,1812.0,2250.0,380.0,400.0,988.0,470.0,1272.0,360.0,1338.0,1658.0,2690.0,1752.0,50.0,2600.0,2552.0,2272.0,2212.0,200.0,4812.0,250.0,120.0,7388.0,100.0,180.0,180.0,120.0,60.0,328.0,280.0,170.0,260.0,860.0,90.0,60.0,30.0,110.0,288.0,60.0,1172.0,308.0,10395.0,11605.0,4615.0,1052.0,14870.0,3130.0,1578.0,5208.0,20080.0,20080.0,20180.0,20180.0,200.0,111712.0,112.0,272.0,2.0,388.0,508.0,850.0,116078.0,5482.0,119270.0,950.0,965.0,830.0,122065.0
2010-11-29,4335.0,13420.0,1122.0,1045.0,1142.0,3652.0,260.0,620.0,190.0,492.0,1498.0,825.0,2162.0,90.0,2622.0,4598.0,12435.0,13628.0,1065.0,14242.0,1625.0,2955.0,3608.0,125.0,64498.0,575.0,68840.0,83000.0,1102.0,552.0,84668.0,1162.0,87268.0,130.0,1625.0,88908.0,88910.0,198.0,178.0,205.0,262.0,120.0,875.0,102.0,415.0,170.0,580.0,1775.0,2242.0,380.0,395.0,980.0,470.0,1272.0,360.0,1330.0,1648.0,2675.0,1818.0,50.0,2638.0,2592.0,2298.0,2245.0,198.0,4830.0,250.0,120.0,7308.0,100.0,180.0,180.0,120.0,60.0,320.0,280.0,170.0,260.0,860.0,90.0,60.0,30.0,115.0,280.0,60.0,1162.0,298.0,10332.0,11580.0,4568.0,1032.0,14805.0,3040.0,1495.0,5090.0,19892.0,19892.0,20002.0,20002.0,198.0,111498.0,98.0,248.0,0.0,462.0,502.0,838.0,116005.0,5478.0,119170.0,945.0,852.0,792.0,121885.0
2010-11-30,4292.0,13410.0,1090.0,1015.0,1118.0,3840.0,260.0,620.0,190.0,490.0,1490.0,812.0,2145.0,90.0,2605.0,4635.0,12308.0,13482.0,1032.0,14078.0,1592.0,2910.0,3600.0,125.0,64258.0,555.0,68618.0,83000.0,1088.0,542.0,84645.0,1135.0,87242.0,130.0,1585.0,88835.0,88840.0,185.0,170.0,200.0,242.0,115.0,855.0,100.0,408.0,170.0,562.0,1738.0,2205.0,380.0,390.0,970.0,462.0,1270.0,360.0,1320.0,1638.0,2658.0,1882.0,50.0,2668.0,2628.0,2332.0,2278.0,190.0,4865.0,250.0,120.0,7255.0,100.0,175.0,180.0,122.0,60.0,328.0,280.0,170.0,260.0,860.0,90.0,60.0,30.0,120.0,275.0,60.0,1158.0,282.0,10285.0,11540.0,4525.0,1035.0,14752.0,2935.0,1492.0,4982.0,19738.0,19738.0,19848.0,19848.0,190.0,111210.0,92.0,230.0,8.0,452.0,502.0,835.0,115785.0,5470.0,118912.0,935.0,812.0,798.0,121485.0
2010-12-01,4245.0,14482.0,1062.0,985.0,1090.0,3775.0,260.0,620.0,190.0,490.0,1480.0,802.0,2132.0,90.0,2588.0,4732.0,12268.0,13435.0,995.0,14055.0,1598.0,2855.0,3582.0,132.0,68940.0,540.0,69980.0,90875.0,1075.0,535.0,91010.0,1122.0,92105.0,125.0,1555.0,91982.0,91568.0,185.0,175.0,212.0,238.0,125.0,845.0,102.0,400.0,178.0,548.0,1708.0,2165.0,370.0,382.0,960.0,460.0,1260.0,360.0,1315.0,1630.0,2642.0,1945.0,50.0,2690.0,2650.0,2355.0,2308.0,190.0,4895.0,250.0,120.0,7220.0,100.0,170.0,180.0,130.0,60.0,338.0,280.0,170.0,260.0,860.0,90.0,60.0,30.0,120.0,292.0,60.0,1150.0,310.0,10282.0,11520.0,4490.0,1050.0,14748.0,2855.0,1500.0,4915.0,19662.0,19662.0,19770.0,19770.0,195.0,111112.0,112.0,245.0,30.0,425.0,525.0,845.0,115608.0,5460.0,118692.0,932.0,955.0,840.0,121288.0
2010-12-02,4205.0,19798.0,1032.0,958.0,1068.0,3715.0,260.0,618.0,190.0,490.0,1475.0,790.0,2115.0,90.0,2572.0,4682.0,12308.0,13475.0,962.0,14188.0,1652.0,2878.0,3622.0,212.0,85295.0,522.0,87132.0,104000.0,1062.0,528.0,105600.0,1118.0,107950.0,130.0,1558.0,108572.0,108112.0,205.0,192.0,240.0,292.0,165.0,865.0,108.0,395.0,205.0,535.0,1702.0,2130.0,370.0,380.0,960.0,460.0,1260.0,360.0,1308.0,1620.0,2625.0,2012.0,50.0,2718.0,2680.0,2378.0,2330.0,190.0,4922.0,250.0,120.0,7182.0,100.0,170.0,180.0,130.0,60.0,355.0,280.0,170.0,260.0,860.0,90.0,65.0,30.0,120.0,310.0,60.0,1150.0,410.0,10390.0,11618.0,4452.0,1070.0,14782.0,2815.0,1650.0,4945.0,19725.0,19725.0,19835.0,19835.0,225.0,120075.0,155.0,270.0,62.0,435.0,528.0,875.0,122302.0,5458.0,124808.0,950.0,1065.0,930.0,126590.0
2010-12-03,4165.0,19790.0,1010.0,930.0,1045.0,3658.0,260.0,610.0,190.0,490.0,1470.0,780.0,2102.0,90.0,2555.0,4620.0,12210.0,13362.0,948.0,14080.0,1758.0,2978.0,3760.0,190.0,85502.0,505.0,89900.0,104000.0,1048.0,520.0,105580.0,1112.0,108180.0,125.0,1555.0,109735.0,109740.0,208.0,195.0,232.0,290.0,148.0,912.0,115.0,390.0,208.0,528.0,1730.0,2120.0,370.0,380.0,965.0,452.0,1260.0,360.0,1300.0,1610.0,2610.0,2075.0,50.0,2762.0,2725.0,2405.0,2360.0,190.0,4948.0,250.0,120.0,7145.0,100.0,170.0,180.0,130.0,60.0,365.0,280.0,170.0,260.0,862.0,90.0,70.0,30.0,120.0,348.0,52.0,1155.0,480.0,10512.0,11772.0,4428.0,1128.0,14848.0,2892.0,1865.0,5092.0,19940.0,19940.0,20050.0,20050.0,285.0,131478.0,198.0,362.0,95.0,460.0,562.0,885.0,135380.0,5450.0,138090.0,978.0,1222.0,1000.0,140472.0
2010-12-04,4125.0,19795.0,982.0,905.0,1025.0,3600.0,258.0,610.0,190.0,490.0,1460.0,772.0,2092.0,90.0,2545.0,4562.0,12070.0,13205.0,940.0,13968.0,1872.0,3082.0,3900.0,160.0,85400.0,492.0,89965.0,104000.0,1035.0,510.0,105560.0,1090.0,108155.0,120.0,1522.0,109688.0,109688.0,210.0,185.0,232.0,270.0,145.0,918.0,108.0,388.0,178.0,520.0,1760.0,2130.0,370.0,380.0,982.0,450.0,1268.0,360.0,1292.0,1600.0,2595.0,2118.0,50.0,2812.0,2778.0,2445.0,2405.0,190.0,4985.0,250.0,120.0,7105.0,100.0,170.0,180.0,140.0,60.0,370.0,280.0,170.0,260.0,870.0,90.0,70.0,30.0,120.0,310.0,50.0,1152.0,455.0,10570.0,11882.0,4402.0,1120.0,14882.0,2990.0,1810.0,5188.0,20070.0,20070.0,20175.0,20175.0,340.0,132318.0,188.0,360.0,92.0,528.0,560.0,922.0,137028.0,5458.0,140000.0,1005.0,1178.0,992.0,143150.0
2010-12-05,4085.0,19800.0,960.0,880.0,1005.0,3565.0,250.0,610.0,190.0,488.0,1455.0,762.0,2082.0,90.0,2532.0,4508.0,11975.0,13098.0,930.0,13800.0,1952.0,3178.0,4020.0,142.0,85290.0,478.0,89948.0,104000.0,1022.0,505.0,105540.0,1060.0,108132.0,120.0,1475.0,109622.0,109628.0,190.0,172.0,218.0,240.0,130.0,902.0,100.0,380.0,162.0,510.0,1745.0,2148.0,370.0,380.0,995.0,450.0,1290.0,360.0,1288.0,1592.0,2582.0,2125.0,50.0,2842.0,2818.0,2488.0,2455.0,190.0,5025.0,250.0,120.0,7065.0,100.0,170.0,170.0,140.0,60.0,352.0,280.0,170.0,252.0,870.0,90.0,70.0,30.0,120.0,288.0,50.0,1142.0,402.0,10540.0,11862.0,4372.0,1080.0,14742.0,2915.0,1620.0,5052.0,19792.0,19792.0,19902.0,19902.0,392.0,132242.0,162.0,382.0,92.0,548.0,530.0,888.0,137098.0,5502.0,140112.0,1015.0,1175.0,985.0,143280.0
2010-12-06,4055.0,19792.0,938.0,860.0,985.0,3600.0,250.0,608.0,190.0,480.0,1448.0,760.0,2078.0,80.0,2522.0,4488.0,11885.0,12995.0,920.0,13575.0,1900.0,3138.0,4015.0,125.0,85110.0,465.0,89782.0,104000.0,1012.0,500.0,105525.0,1040.0,108112.0,120.0,1418.0,109540.0,109542.0,175.0,155.0,205.0,220.0,120.0,875.0,95.0,380.0,160.0,498.0,1720.0,2138.0,370.0,370.0,1000.0,442.0,1305.0,360.0,1280.0,1582.0,2565.0,2132.0,50.0,2858.0,2832.0,2508.0,2482.0,190.0,5065.0,250.0,120.0,7025.0,98.0,170.0,170.0,135.0,60.0,332.0,280.0,170.0,250.0,870.0,90.0,70.0,30.0,120.0,270.0,50.0,1140.0,388.0,10525.0,11792.0,4335.0,1038.0,14615.0,2802.0,1522.0,4872.0,19488.0,19488.0,19595.0,19595.0,422.0,131888.0,135.0,352.0,85.0,560.0,518.0,860.0,136782.0,5550.0,139822.0,1010.0,1088.0,930.0,142970.0
2010-12-07,4015.0,19780.0,915.0,835.0,970.0,3878.0,250.0,600.0,190.0,480.0,1440.0,755.0,2068.0,80.0,2515.0,4532.0,11828.0,12928.0,910.0,13450.0,1755.0,2992.0,3888.0,120.0,84878.0,455.0,89408.0,104000.0,998.0,492.0,105505.0,1020.0,108095.0,118.0,1375.0,109475.0,109475.0,162.0,150.0,200.0,210.0,118.0,845.0,90.0,380.0,160.0,488.0,1685.0,2112.0,370.0,370.0,1000.0,440.0,1310.0,360.0,1272.0,1575.0,2552.0,2140.0,50.0,2865.0,2842.0,2518.0,2495.0,190.0,5085.0,250.0,120.0,6988.0,90.0,170.0,170.0,130.0,60.0,338.0,280.0,170.0,250.0,870.0,90.0,70.0,30.0,120.0,260.0,50.0,1140.0,395.0,10550.0,11760.0,4295.0,1015.0,14520.0,2668.0,1470.0,4742.0,19255.0,19255.0,19362.0,19362.0,442.0,131550.0,120.0,340.0,85.0,540.0,538.0,860.0,136442.0,5600.0,139500.0,1010.0,1115.0,928.0,142555.0
2010-12-08,3982.0,19780.0,895.0,815.0,952.0,4005.0,250.0,600.0,190.0,480.0,1432.0,750.0,2058.0,80.0,2502.0,4818.0,11848.0,12945.0,900.0,13438.0,1635.0,2850.0,3738.0,115.0,84730.0,442.0,89070.0,104000.0,985.0,490.0,105490.0,1005.0,108075.0,110.0,1335.0,109415.0,109420.0,152.0,138.0,200.0,200.0,110.0,828.0,90.0,370.0,150.0,478.0,1655.0,2082.0,370.0,370.0,1010.0,440.0,1318.0,360.0,1268.0,1568.0,2538.0,2148.0,50.0,2862.0,2845.0,2520.0,2500.0,190.0,5092.0,250.0,110.0,6950.0,90.0,170.0,170.0,130.0,60.0,328.0,280.0,170.0,250.0,870.0,90.0,70.0,30.0,130.0,252.0,50.0,1132.0,400.0,10585.0,11768.0,4265.0,1005.0,14470.0,2565.0,1502.0,4615.0,19085.0,19085.0,19190.0,19190.0,470.0,131298.0,108.0,322.0,88.0,525.0,550.0,885.0,136208.0,5650.0,139280.0,1002.0,992.0,892.0,142328.0
2010-12-09,3948.0,19780.0,875.0,795.0,938.0,3965.0,250.0,600.0,190.0,480.0,1428.0,742.0,2050.0,80.0,2492.0,4890.0,12035.0,13148.0,890.0,13585.0,1560.0,2758.0,3632.0,110.0,84700.0,432.0,88882.0,104000.0,975.0,482.0,105472.0,988.0,108055.0,110.0,1295.0,109360.0,109362.0,140.0,130.0,200.0,188.0,102.0,815.0,90.0,370.0,150.0,468.0,1635.0,2045.0,370.0,370.0,1015.0,438.0,1332.0,360.0,1260.0,1560.0,2525.0,2155.0,50.0,2865.0,2850.0,2512.0,2500.0,190.0,5092.0,250.0,110.0,6912.0,90.0,170.0,170.0,130.0,60.0,312.0,280.0,170.0,250.0,870.0,90.0,65.0,30.0,130.0,250.0,50.0,1128.0,365.0,10590.0,11768.0,4228.0,968.0,14380.0,2482.0,1445.0,4485.0,18865.0,18865.0,18972.0,18972.0,458.0,130998.0,100.0,308.0,90.0,505.0,538.0,878.0,135938.0,5698.0,139040.0,992.0,930.0,852.0,141882.0
2010-12-10,3915.0,19788.0,855.0,778.0,925.0,3925.0,250.0,600.0,190.0,480.0,1420.0,735.0,2040.0,80.0,2482.0,4845.0,12118.0,13232.0,882.0,13682.0,1502.0,2682.0,3575.0,118.0,84808.0,422.0,88895.0,104000.0,965.0,480.0,105455.0,970.0,108038.0,110.0,1262.0,109308.0,109310.0,140.0,138.0,205.0,200.0,110.0,810.0,82.0,370.0,162.0,460.0,1620.0,2018.0,362.0,360.0,1000.0,430.0,1335.0,360.0,1252.0,1550.0,2512.0,2160.0,50.0,2872.0,2860.0,2510.0,2502.0,190.0,5090.0,250.0,110.0,6878.0,90.0,170.0,170.0,130.0,60.0,310.0,280.0,170.0,250.0,870.0,85.0,60.0,30.0,130.0,245.0,50.0,1115.0,345.0,10565.0,11700.0,4198.0,935.0,14295.0,2390.0,1418.0,4392.0,18685.0,18685.0,18792.0,18792.0,450.0,130688.0,98.0,290.0,98.0,485.0,528.0,860.0,135622.0,5808.0,138798.0,1000.0,982.0,888.0,141608.0
2010-12-11, 3882, 19790, 840, 760, 912, 3885, 250, 598, 190, 478, 1412, 730, 2030, 80, 2472, 4800, 12060, 13168, 872, 13630, 1490, 2652, 3550, 120, 86202, 412, 89435, 104000, 952, 478, 105442, 958, 108022, 110, 1230, 109265, 109265, 140, 140, 208, 205, 110, 810, 80, 370, 158, 450, 1610, 2005, 360, 360, 1002, 430, 1330, 360, 1250, 1542, 2498, 2170, 50, 2862, 2855, 2512, 2510, 190, 5090, 250, 110, 6870, 90, 170, 170, 120, 60, 302, 280, 170, 250, 862, 80, 60, 30, 130, 240, 50, 1108, 338, 10558, 11632, 4168, 948, 14348, 2315, 1430, 4348, 18692, 18692, 18800, 18800, 460, 130512, 102, 305, 100, 465, 542, 858, 135415, 6030, 138778, 1010, 1068, 925, 141698
2010-12-12, 3852, 19798, 825, 742, 898, 3845, 250, 590, 190, 470, 1408, 722, 2022, 80, 2462, 4758, 11980, 13075, 865, 13545, 1500, 2650, 3545, 120, 90278, 402, 93798, 104000, 940, 470, 105425, 942, 108005, 110, 1210, 109222, 109225, 140, 138, 205, 210, 115, 820, 80, 370, 150, 445, 1620, 2008, 360, 360, 1010, 430, 1338, 360, 1240, 1538, 2485, 2178, 50, 2855, 2850, 2502, 2502, 190, 5090, 250, 110, 6878, 90, 170, 170, 120, 60, 308, 280, 170, 250, 860, 80, 60, 30, 130, 240, 50, 1100, 348, 10588, 11598, 4138, 962, 17748, 2265, 1430, 4308, 22058, 22058, 22162, 22162, 520, 132122, 100, 325, 95, 470, 545, 878, 136552, 6250, 139990, 1005, 1120, 930, 142795
2010-12-13, 3825, 19800, 808, 725, 888, 3812, 250, 590, 190, 470, 1400, 720, 2012, 80, 2452, 4720, 11900, 12988, 858, 13460, 1488, 2630, 3538, 115, 90228, 395, 94302, 104000, 925, 470, 105410, 932, 107990, 110, 1178, 109178, 109180, 138, 132, 200, 202, 110, 820, 80, 368, 150, 440, 1625, 2018, 360, 360, 1015, 428, 1348, 360, 1238, 1530, 2475, 2182, 50, 2858, 2850, 2490, 2492, 190, 5082, 250, 110, 6880, 90, 170, 170, 120, 60, 310, 280, 170, 250, 860, 80, 60, 30, 130, 235, 50, 1092, 325, 10638, 11618, 4108, 945, 18040, 2232, 1385, 4255, 22292, 22292, 22400, 22400, 535, 134165, 98, 332, 100, 488, 525, 858, 139062, 6388, 142678, 1012, 1105, 938, 145640
2010-12-14, 3798, 19800, 792, 710, 878, 3778, 242, 590, 190, 470, 1395, 712, 2008, 80, 2442, 4682, 11842, 12915, 850, 13395, 1462, 2592, 3495, 110, 90132, 388, 94155, 104000, 912, 465, 105392, 920, 107970, 110, 1145, 109125, 109128, 130, 130, 200, 188, 100, 808, 80, 360, 150, 430, 1625, 2032, 360, 360, 1015, 420, 1350, 360, 1230, 1520, 2462, 2190, 50, 2858, 2855, 2488, 2492, 190, 5078, 250, 110, 6888, 90, 162, 170, 110, 60, 310, 280, 168, 250, 860, 80, 60, 30, 130, 230, 50, 1090, 310, 10630, 11605, 4082, 900, 17950, 2185, 1332, 4198, 22148, 22148, 22252, 22252, 495, 134000, 95, 312, 92, 498, 510, 842, 139020, 6400, 142670, 1010, 1080, 925, 145730
2010-12-15, 3770, 19800, 778, 695, 868, 3745, 240, 590, 190, 470, 1388, 710, 2000, 80, 2435, 4645, 11792, 12860, 840, 13350, 1430, 2550, 3445, 110, 90055, 380, 94015, 104000, 900, 460, 105375, 908, 107955, 110, 1120, 109075, 109082, 130, 128, 202, 192, 105, 800, 80, 360, 158, 422, 1615, 2040, 360, 352, 998, 420, 1345, 360, 1225, 1512, 2450, 2198, 50, 2852, 2855, 2482, 2492, 190, 5070, 250, 110, 6890, 90, 160, 168, 110, 60, 310, 280, 160, 250, 860, 80, 60, 30, 130, 230, 50, 1082, 305, 10608, 11565, 4060, 880, 17888, 2130, 1318, 4138, 22032, 22032, 22135, 22135, 508, 133835, 90, 315, 92, 482, 500, 818, 138850, 6405, 142470, 1015, 1118, 928, 145500
2010-12-16, 3748, 19800, 765, 680, 858, 3715, 240, 585, 190, 470, 1380, 710, 1990, 80, 2428, 4612, 11740, 12800, 832, 13295, 1402, 2515, 3410, 110, 90000, 375, 93908, 104000, 892, 460, 105362, 898, 107938, 108, 1095, 109035, 109045, 130, 130, 208, 205, 100, 800, 80, 360, 155, 420, 1610, 2040, 360, 350, 990, 420, 1330, 355, 1220, 1508, 2438, 2202, 50, 2838, 2842, 2470, 2488, 190, 5070, 250, 110, 6890, 90, 160, 160, 110, 60, 310, 280, 160, 250, 860, 80, 60, 30, 130, 230, 50, 1080, 305, 10580, 11535, 4038, 892, 17880, 2088, 1342, 4115, 21992, 21992, 22100, 22100, 520, 133728, 95, 318, 100, 472, 512, 828, 138740, 6460, 142388, 1020, 1125, 962, 145470
2010-12-17, 3718, 19800, 752, 665, 850, 3685, 240, 580, 190, 470, 1375, 708, 1990, 80, 2420, 4575, 11692, 12745, 828, 13225, 1385, 2500, 3380, 110, 89930, 370, 93808, 104000, 890, 460, 105350, 880, 107928, 100, 1068, 108998, 109005, 130, 128, 200, 198, 92, 800, 80, 360, 150, 410, 1610, 2032, 360, 350, 995, 420, 1320, 350, 1212, 1500, 2428, 2210, 50, 2822, 2825, 2455, 2478, 190, 5058, 250, 110, 6890, 90, 160, 160, 110, 60, 310, 280, 160, 250, 860, 80, 60, 30, 130, 220, 50, 1075, 312, 10568, 11525, 4015, 900, 17882, 2062, 1350, 4102, 21988, 21988, 22095, 22095, 510, 133668, 95, 298, 105, 475, 515, 828, 138715, 6442, 142325, 1015, 1075, 1005, 145438
2010-12-18, 3690, 19800, 738, 652, 842, 3658, 240, 580, 190, 470, 1370, 705, 1990, 80, 2420, 4542, 11632, 12688, 820, 13162, 1362, 2488, 3370, 110, 89860, 362, 93712, 103530, 880, 452, 104980, 860, 107655, 100, 1040, 108800, 108825, 120, 120, 200, 192, 88, 785, 80, 360, 150, 410, 1602, 2030, 360, 350, 1010, 415, 1325, 350, 1210, 1492, 2418, 2210, 50, 2820, 2820, 2442, 2470, 190, 5045, 250, 110, 6892, 90, 160, 160, 110, 60, 308, 280, 160, 250, 852, 80, 60, 30, 130, 220, 50, 1070, 308, 10550, 11512, 3995, 875, 17842, 2045, 1312, 4055, 21900, 21900, 22005, 22005, 482, 133545, 88, 282, 92, 458, 508, 830, 138640, 6445, 142245, 1002, 992, 980, 145328
2010-12-19, 3668, 19800, 728, 640, 835, 3795, 240, 580, 185, 460, 1362, 700, 1982, 80, 2415, 4528, 11568, 12620, 820, 13085, 1335, 2470, 3350, 105, 89780, 360, 93610, 99218, 880, 450, 100872, 845, 103838, 100, 1018, 105462, 105660, 118, 112, 190, 180, 80, 770, 80, 352, 150, 400, 1585, 2025, 360, 350, 1018, 410, 1338, 350, 1208, 1490, 2408, 2210, 50, 2830, 2825, 2442, 2470, 182, 5040, 250, 110, 6900, 90, 160, 160, 105, 60, 310, 280, 160, 250, 850, 80, 60, 30, 130, 220, 50, 1070, 305, 10520, 11480, 3978, 850, 17795, 2018, 1275, 4015, 21810, 21810, 21930, 21930, 482, 132488, 80, 272, 82, 438, 505, 815, 137882, 6522, 141612, 982, 955, 938, 144645
2010-12-20, 3642, 19930, 715, 628, 830, 3855, 240, 580, 180, 460, 1360, 700, 1980, 80, 2410, 4658, 11548, 12600, 810, 13045, 1312, 2450, 3305, 98, 89702, 350, 93490, 98000, 878, 450, 99330, 825, 101910, 100, 992, 102958, 102988, 110, 108, 190, 170, 80, 755, 70, 350, 150, 398, 1565, 2010, 360, 350, 1022, 410, 1348, 350, 1200, 1480, 2398, 2208, 50, 2835, 2830, 2450, 2480, 180, 5042, 250, 110, 6910, 90, 160, 160, 100, 60, 310, 280, 160, 250, 850, 80, 60, 30, 130, 220, 50, 1060, 320, 10508, 11448, 3960, 838, 17752, 1985, 1215, 3952, 21708, 21708, 21882, 21882, 515, 128742, 80, 265, 72, 428, 500, 810, 134365, 6565, 138220, 968, 915, 920, 141410
