, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-02-27, 2871, 5199, 544, 414, 1056, 3736, 272, 623, 179, 647, 1703, 1157, 2876, 207, 3871, 5136, 9348, 10271, 496, 9657, 5467, 5218, 6607, 286, 298, 71816, 74967, 843, 338, 70514, 786, 68437, 78, 1515, 76170, 82912, 318, 383, 540, 552, 343, 2301, 266, 894, 630, 1620, 4540, 6010, 470, 533, 1865, 431, 2233, 510, 1451, 1725, 2838, 3523, 94, 5116, 4955, 4717, 4489, 301, 14515, 5157, 133, 11721, 59, 108, 163, 156, 60, 1288, 373, 1641, 842, 1462, 160, 130, 89, 85, 478, 61, 1557, 719, 16203, 17565, 4606, 3697, 30096, 6501, 3402, 9338, 39433, 59900, 57332, 53300, 1522, 118917, 373, 781, 302, 1174, 1149, 1563, 139785, 7269, 142072, 2351, 1456, 1453, 188527
2012-02-28, 2893, 5138, 541, 411, 1050, 3730, 271, 618, 177, 634, 1657, 1094, 2757, 192, 3676, 5056, 9265, 10324, 485, 11274, 4944, 5236, 6467, 272, 297, 79232, 96934, 840, 336, 97402, 804, 97797, 77, 1446, 102035, 99489, 306, 350, 512, 474, 320, 2147, 252, 838, 584, 1574, 4220, 5429, 468, 530, 1844, 430, 2216, 510, 1406, 1693, 2829, 3565, 93, 5055, 4892, 4701, 4604, 280, 14242, 5121, 129, 11716, 59, 109, 163, 154, 59, 1006, 364, 1620, 843, 1443, 132, 122, 87, 86, 465, 61, 1505, 649, 15831, 17331, 4425, 3490, 29498, 5918, 3653, 10930, 40428, 42321, 43294, 43294, 1313, 133528, 308, 707, 272, 1066, 942, 1396, 146185, 7152, 148923, 2260, 1282, 1412, 158174
2012-02-29, 2878, 5067, 538, 408, 1047, 3726, 269, 604, 176, 615, 1600, 1002, 2602, 176, 3430, 4957, 9525, 10612, 470, 11405, 4365, 5236, 6430, 263, 297, 80390, 90319, 836, 334, 91626, 807, 93852, 75, 1400, 99238, 98891, 293, 310, 484, 397, 292, 1966, 232, 756, 522, 1466, 3846, 4748, 466, 525, 1815, 427, 2186, 509, 1353, 1631, 2740, 3584, 92, 5035, 4850, 4613, 4522, 265, 13883, 5064, 124, 11730, 59, 109, 163, 152, 58, 695, 356, 1601, 843, 1434, 110, 114, 84, 86, 450, 61, 1853, 601, 15916, 17004, 4297, 3306, 28772, 5304, 3200, 11662, 40434, 40434, 41296, 41296, 1071, 149669, 239, 620, 240, 940, 738, 1174, 161697, 6978, 164663, 2098, 1108, 1405, 168984
2012-03-01, 2842, 5009, 536, 406, 1042, 3764, 268, 608, 176, 596, 1546, 962, 2508, 168, 3265, 4888, 10050, 11199, 456, 11852, 3824, 5240, 6406, 258, 297, 80088, 86272, 834, 332, 88262, 781, 91069, 74, 1364, 94223, 94540, 285, 279, 466, 347, 272, 1838, 214, 688, 472, 1370, 3589, 4312, 464, 520, 1788, 423, 2148, 506, 1338, 1608, 2698, 3600, 90, 5018, 4837, 4594, 4501, 260, 13526, 5010, 123, 11682, 58, 106, 163, 150, 58, 618, 351, 1588, 843, 1431, 102, 111, 82, 88, 439, 60, 1855, 557, 16282, 17419, 4221, 3330, 28573, 4920, 2939, 11129, 39702, 39702, 40444, 40444, 1038, 143919, 222, 595, 240, 850, 774, 1139, 154204, 6877, 157644, 1973, 1040, 1442, 163025
2012-03-02, 2818, 4974, 532, 402, 1041, 3818, 267, 636, 176, 580, 1521, 944, 2464, 164, 3161, 4865, 10071, 11228, 447, 11868, 3492, 5156, 6367, 254, 297, 79588, 79999, 829, 331, 81259, 576, 83451, 73, 1332, 85238, 85457, 262, 252, 452, 308, 254, 1744, 198, 632, 432, 1273, 3382, 4000, 462, 518, 1771, 422, 2119, 505, 1359, 1615, 2680, 3617, 89, 5001, 4812, 4576, 4489, 258, 13225, 5000, 123, 11638, 57, 106, 163, 148, 58, 602, 346, 1594, 944, 1466, 101, 110, 80, 88, 426, 60, 1821, 576, 16245, 17381, 4159, 3281, 28516, 4654, 2765, 10796, 39312, 39312, 40007, 40007, 914, 136116, 187, 586, 242, 815, 884, 1342, 145356, 6859, 148808, 1863, 920, 1416, 154016
2012-03-03, 2814, 4954, 529, 396, 1043, 3808, 264, 623, 176, 566, 1496, 928, 2424, 160, 3098, 4817, 10006, 11160, 464, 11754, 3236, 4945, 6090, 250, 296, 79140, 79999, 822, 332, 81250, 527, 83324, 73, 1300, 84630, 84632, 238, 229, 440, 278, 238, 1676, 184, 585, 400, 1178, 3194, 3761, 460, 513, 1744, 420, 2089, 504, 1519, 1752, 2743, 3634, 88, 4993, 4797, 4562, 4476, 257, 12916, 5000, 123, 11610, 57, 106, 163, 147, 57, 582, 344, 1606, 1070, 1648, 99, 109, 78, 89, 414, 59, 1800, 622, 16361, 17422, 4097, 3114, 28261, 4498, 2636, 10589, 38850, 38850, 39728, 39728, 792, 129445, 168, 515, 220, 783, 934, 1378, 137672, 6650, 140706, 1791, 828, 1360, 145250
2012-03-04, 2788, 4938, 524, 389, 1045, 3798, 263, 634, 175, 551, 1450, 914, 2364, 156, 3034, 4761, 10112, 11279, 490, 11922, 3031, 4956, 6058, 246, 287, 77560, 79999, 819, 331, 81238, 512, 83312, 72, 1271, 84589, 84590, 221, 210, 430, 258, 221, 1668, 172, 548, 373, 1098, 3068, 3566, 457, 504, 1699, 417, 2033, 504, 1738, 1965, 2933, 3650, 87, 4976, 4778, 4551, 4470, 256, 12612, 5000, 123, 11619, 57, 106, 162, 147, 56, 591, 338, 1618, 1101, 1711, 100, 109, 76, 90, 404, 59, 1784, 786, 16579, 17614, 4040, 3186, 28224, 4486, 2590, 10520, 38743, 38743, 39672, 39672, 736, 128704, 180, 448, 274, 690, 1092, 1607, 136650, 6479, 139354, 1862, 810, 1394, 143382
2012-03-05, 2779, 4926, 520, 380, 1049, 3781, 266, 653, 173, 538, 1425, 904, 2328, 153, 2977, 4742, 10292, 11485, 583, 13103, 4301, 4966, 6330, 273, 282, 77402, 79999, 820, 327, 81226, 555, 83299, 72, 1302, 84584, 84582, 230, 201, 450, 272, 220, 1648, 160, 519, 376, 1034, 2970, 3426, 454, 498, 1672, 414, 1977, 503, 1889, 2130, 3133, 3667, 86, 4936, 4734, 4524, 4451, 254, 12313, 5000, 124, 11643, 57, 106, 160, 144, 56, 640, 336, 1655, 1132, 1790, 110, 112, 74, 92, 394, 58, 1828, 1693, 17272, 18192, 3982, 3558, 28787, 5031, 3347, 11281, 40068, 40068, 40963, 40963, 838, 128844, 266, 597, 473, 610, 1071, 1594, 136622, 6368, 139196, 2069, 1218, 1540, 143359
2012-03-06, 2779, 4915, 516, 376, 1058, 3766, 268, 679, 173, 526, 1416, 896, 2312, 150, 2956, 4716, 10329, 11531, 641, 12978, 5972, 4977, 6928, 362, 281, 77426, 79999, 818, 325, 81219, 500, 83292, 72, 1480, 84748, 84742, 239, 200, 474, 267, 297, 1698, 151, 496, 378, 997, 2912, 3325, 452, 498, 1666, 413, 1956, 501, 1914, 2163, 3215, 3684, 86, 4908, 4695, 4485, 4416, 253, 12001, 5000, 129, 11671, 57, 106, 160, 141, 56, 924, 332, 1752, 1164, 1818, 187, 114, 73, 99, 384, 58, 2146, 2213, 18462, 19746, 3958, 4264, 30631, 6721, 5683, 14150, 44781, 44781, 46632, 46632, 1352, 133141, 407, 957, 523, 783, 1573, 1956, 140210, 6371, 142571, 2238, 1652, 1772, 147210
2012-03-07, 2764, 4904, 512, 368, 1052, 3750, 269, 665, 171, 515, 1417, 879, 2295, 148, 2934, 4582, 10697, 11939, 659, 12729, 5354, 4988, 6618, 288, 281, 77441, 79999, 810, 324, 81212, 494, 83285, 72, 1493, 84791, 84793, 227, 191, 468, 250, 334, 1807, 142, 477, 365, 988, 3005, 3280, 450, 495, 1649, 412, 1940, 500, 1920, 2167, 3218, 3702, 84, 4911, 4687, 4467, 4396, 252, 11681, 5000, 127, 11696, 57, 106, 160, 140, 55, 1251, 328, 1745, 1195, 1836, 339, 113, 71, 107, 375, 58, 2211, 1770, 18516, 20289, 3936, 4746, 31398, 7040, 4756, 14244, 45642, 45642, 48228, 48228, 1447, 137439, 404, 1082, 440, 1180, 2056, 2838, 146200, 6555, 148806, 2214, 1734, 1814, 154250
