, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-11-15,4687.0,15476.0,1368.0,1344.0,1427.0,5320.0,163.0,416.0,235.0,620.0,1301.0,854.0,2289.0,144.0,3086.0,6062.0,10099.0,10945.0,1200.0,13178.0,2157.0,4375.0,114.0,76353.0,1470.0,82497.0,86751.0,1922.0,538.0,83808.0,1200.0,81519.0,121.0,1767.0,80986.0,81465.0,235.0,224.0,248.0,654.0,525.0,145.0,873.0,121.0,297.0,206.0,445.0,1377.0,1833.0,410.0,501.0,1454.0,414.0,1753.0,538.0,1221.0,1528.0,2585.0,1383.0,34.0,2476.0,2526.0,2453.0,2241.0,147.0,4963.0,400.0,116.0,7147.0,102.0,129.0,175.0,106.0,59.0,294.0,293.0,596.0,270.0,809.0,87.0,77.0,9.0,134.0,328.0,67.0,1174.0,139.0,9942.0,11377.0,4452.0,760.0,14293.0,2821.0,2165.0,4431.0,18724.0,18724.0,18821.0,18821.0,119.0,115019.0,56.0,80.0,5.0,281.0,235.0,466.0,123438.0,4587.0,124315.0,691.0,391.0,587.0,130366.0
2004-11-16,4706.0,17302.0,1324.0,1300.0,1458.0,5165.0,163.0,415.0,234.0,619.0,1302.0,882.0,2311.0,143.0,3057.0,5959.0,9925.0,10791.0,1200.0,13641.0,2174.0,4016.0,117.0,75395.0,1455.0,81353.0,100000.0,1908.0,537.0,102350.0,1163.0,104506.0,117.0,1853.0,107662.0,107354.0,208.0,212.0,244.0,635.0,536.0,141.0,873.0,102.0,292.0,186.0,446.0,1385.0,1824.0,408.0,504.0,1442.0,414.0,1726.0,533.0,1217.0,1518.0,2557.0,1383.0,34.0,2471.0,2519.0,2409.0,2199.0,150.0,4933.0,400.0,109.0,7187.0,101.0,129.0,174.0,108.0,58.0,291.0,298.0,569.0,268.0,808.0,85.0,78.0,9.0,133.0,330.0,66.0,1153.0,138.0,9932.0,11034.0,4419.0,792.0,14223.0,2791.0,2102.0,4363.0,18586.0,18586.0,18683.0,18683.0,118.0,115287.0,55.0,84.0,10.0,271.0,242.0,466.0,115823.0,4596.0,115651.0,689.0,404.0,584.0,116445.0
2004-11-17,4631.0,17176.0,1281.0,1321.0,1556.0,5078.0,163.0,414.0,234.0,618.0,1300.0,878.0,2296.0,139.0,3058.0,5848.0,9558.0,10381.0,1200.0,13138.0,2163.0,4018.0,112.0,74651.0,1378.0,80283.0,97500.0,1919.0,535.0,100460.0,1129.0,103283.0,114.0,1799.0,105878.0,106060.0,179.0,165.0,236.0,495.0,525.0,117.0,861.0,95.0,287.0,177.0,425.0,1376.0,1818.0,407.0,502.0,1431.0,415.0,1703.0,531.0,1213.0,1511.0,2538.0,1397.0,33.0,2443.0,2484.0,2378.0,2171.0,151.0,4895.0,400.0,103.0,7214.0,101.0,129.0,173.0,107.0,58.0,289.0,286.0,567.0,266.0,810.0,84.0,77.0,9.0,129.0,328.0,65.0,1132.0,137.0,9973.0,11101.0,4386.0,848.0,14239.0,2748.0,2223.0,4590.0,18829.0,18829.0,18926.0,18926.0,118.0,127994.0,55.0,83.0,7.0,246.0,242.0,469.0,131192.0,4578.0,131256.0,674.0,392.0,580.0,132346.0
2004-11-18,4591.0,15233.0,1239.0,1349.0,1557.0,5026.0,163.0,413.0,234.0,617.0,1298.0,870.0,2279.0,137.0,3038.0,5769.0,9399.0,10205.0,1200.0,12927.0,2251.0,4022.0,111.0,74215.0,1296.0,79756.0,90000.0,1993.0,530.0,92618.0,1101.0,95253.0,111.0,1628.0,97623.0,97919.0,167.0,149.0,231.0,435.0,516.0,106.0,838.0,91.0,286.0,174.0,416.0,1349.0,1806.0,406.0,500.0,1420.0,417.0,1689.0,529.0,1208.0,1503.0,2522.0,1409.0,33.0,2435.0,2469.0,2346.0,2142.0,151.0,4866.0,400.0,99.0,7191.0,101.0,128.0,173.0,107.0,57.0,287.0,275.0,566.0,264.0,812.0,83.0,77.0,9.0,125.0,335.0,64.0,1115.0,136.0,9971.0,11075.0,4364.0,791.0,14189.0,2697.0,2145.0,5292.0,19481.0,19481.0,19577.0,19577.0,117.0,124563.0,55.0,84.0,8.0,220.0,215.0,450.0,129069.0,4578.0,129540.0,669.0,378.0,576.0,131583.0
2004-11-19,4488.0,13157.0,1201.0,1305.0,1486.0,4905.0,163.0,412.0,233.0,619.0,1300.0,866.0,2268.0,136.0,3017.0,5695.0,9292.0,10073.0,1200.0,12721.0,2256.0,4033.0,108.0,74020.0,1261.0,79455.0,81250.0,2022.0,524.0,85611.0,1073.0,89689.0,108.0,1489.0,93056.0,93504.0,157.0,141.0,226.0,402.0,505.0,99.0,817.0,87.0,284.0,171.0,409.0,1326.0,1783.0,406.0,498.0,1410.0,419.0,1679.0,527.0,1202.0,1495.0,2506.0,1421.0,33.0,2435.0,2464.0,2327.0,2122.0,151.0,4840.0,400.0,96.0,7167.0,100.0,128.0,172.0,107.0,56.0,284.0,272.0,566.0,262.0,814.0,82.0,77.0,9.0,121.0,336.0,63.0,1110.0,135.0,9944.0,11039.0,4358.0,728.0,14101.0,2645.0,2098.0,4231.0,18332.0,18332.0,18430.0,18430.0,119.0,117637.0,54.0,85.0,9.0,192.0,206.0,430.0,121940.0,4582.0,122414.0,664.0,369.0,573.0,124558.0
2004-11-20,4352.0,11248.0,1164.0,1237.0,1419.0,4730.0,163.0,411.0,233.0,618.0,1297.0,855.0,2246.0,132.0,2998.0,5506.0,9199.0,9948.0,1200.0,12529.0,2105.0,4040.0,103.0,73849.0,1201.0,79257.0,66250.0,1980.0,518.0,67014.0,1047.0,68180.0,105.0,1405.0,69702.0,70145.0,146.0,132.0,221.0,375.0,492.0,94.0,798.0,84.0,282.0,166.0,402.0,1306.0,1758.0,404.0,496.0,1400.0,422.0,1671.0,525.0,1196.0,1487.0,2489.0,1433.0,33.0,2439.0,2463.0,2317.0,2112.0,151.0,4825.0,400.0,93.0,7130.0,100.0,128.0,172.0,105.0,55.0,282.0,268.0,563.0,260.0,816.0,82.0,77.0,9.0,117.0,333.0,62.0,1101.0,134.0,9898.0,10977.0,4338.0,693.0,14041.0,2584.0,1955.0,4161.0,18201.0,18201.0,18301.0,18301.0,117.0,105050.0,54.0,85.0,9.0,166.0,196.0,410.0,111799.0,4582.0,112724.0,658.0,361.0,570.0,115722.0
2004-11-21,4276.0,10651.0,1129.0,1183.0,1367.0,4564.0,163.0,411.0,233.0,617.0,1294.0,849.0,2231.0,129.0,2970.0,5300.0,9017.0,9741.0,1200.0,12335.0,1998.0,4047.0,101.0,73672.0,1144.0,79017.0,98748.0,1915.0,512.0,100716.0,1023.0,101809.0,103.0,1350.0,100217.0,98986.0,136.0,123.0,217.0,352.0,481.0,89.0,781.0,81.0,280.0,162.0,395.0,1287.0,1736.0,403.0,494.0,1390.0,424.0,1664.0,524.0,1190.0,1479.0,2473.0,1445.0,32.0,2445.0,2465.0,2310.0,2109.0,151.0,4819.0,400.0,90.0,7107.0,99.0,127.0,172.0,104.0,55.0,280.0,264.0,562.0,258.0,818.0,81.0,77.0,9.0,113.0,331.0,62.0,1095.0,134.0,9843.0,10906.0,4313.0,673.0,13987.0,2527.0,1814.0,4103.0,18091.0,18091.0,18190.0,18190.0,116.0,98381.0,54.0,86.0,10.0,152.0,192.0,397.0,99476.0,4583.0,99377.0,654.0,354.0,567.0,100708.0
2004-11-22,4214.0,10601.0,1096.0,1143.0,1328.0,4416.0,163.0,410.0,232.0,615.0,1291.0,844.0,2215.0,126.0,2947.0,5125.0,8793.0,9497.0,1200.0,12090.0,1867.0,4054.0,99.0,73507.0,1099.0,78816.0,94973.0,1853.0,506.0,97497.0,999.0,99970.0,101.0,1309.0,101656.0,101804.0,128.0,117.0,213.0,330.0,470.0,86.0,766.0,79.0,279.0,160.0,388.0,1271.0,1717.0,401.0,492.0,1381.0,426.0,1657.0,523.0,1185.0,1471.0,2457.0,1458.0,32.0,2452.0,2468.0,2305.0,2108.0,151.0,4816.0,400.0,88.0,7117.0,99.0,127.0,172.0,104.0,54.0,279.0,262.0,561.0,256.0,820.0,81.0,77.0,9.0,110.0,330.0,61.0,1090.0,133.0,9785.0,10829.0,4291.0,659.0,13942.0,2474.0,1703.0,4047.0,17989.0,17989.0,18086.0,18086.0,113.0,121778.0,53.0,85.0,10.0,151.0,190.0,390.0,123549.0,4585.0,122916.0,651.0,348.0,564.0,122871.0
2004-11-23,4149.0,10565.0,1064.0,1110.0,1294.0,4305.0,163.0,409.0,232.0,612.0,1287.0,840.0,2198.0,123.0,2925.0,4979.0,8594.0,9282.0,1200.0,11871.0,1765.0,4062.0,98.0,73332.0,1059.0,78606.0,94934.0,1798.0,501.0,97303.0,977.0,99611.0,99.0,1275.0,100904.0,100911.0,122.0,112.0,209.0,312.0,460.0,83.0,752.0,77.0,278.0,160.0,382.0,1257.0,1700.0,399.0,491.0,1372.0,429.0,1650.0,521.0,1179.0,1463.0,2442.0,1470.0,32.0,2459.0,2471.0,2300.0,2109.0,151.0,4816.0,400.0,86.0,7130.0,99.0,127.0,171.0,103.0,54.0,277.0,259.0,560.0,254.0,822.0,80.0,76.0,9.0,107.0,328.0,60.0,1085.0,132.0,9753.0,10771.0,4274.0,648.0,13905.0,2423.0,1621.0,3996.0,17901.0,17901.0,17996.0,17996.0,109.0,121133.0,53.0,85.0,11.0,151.0,189.0,386.0,124917.0,4588.0,125066.0,648.0,343.0,561.0,126794.0
2004-11-24,4119.0,10534.0,1035.0,1081.0,1264.0,4210.0,163.0,408.0,231.0,609.0,1283.0,835.0,2182.0,121.0,2903.0,4871.0,8425.0,9103.0,1200.0,11706.0,1711.0,4071.0,96.0,73201.0,1022.0,78432.0,94896.0,1749.0,496.0,97203.0,956.0,99509.0,97.0,1242.0,100769.0,100775.0,121.0,112.0,207.0,295.0,451.0,81.0,741.0,76.0,278.0,160.0,378.0,1247.0,1691.0,397.0,489.0,1363.0,431.0,1644.0,520.0,1174.0,1456.0,2427.0,1482.0,32.0,2467.0,2475.0,2297.0,2111.0,151.0,4817.0,400.0,84.0,7144.0,98.0,126.0,169.0,102.0,53.0,276.0,257.0,559.0,252.0,824.0,80.0,76.0,9.0,104.0,327.0,60.0,1079.0,132.0,9741.0,10738.0,4252.0,639.0,13872.0,2377.0,1566.0,3948.0,17820.0,17820.0,17915.0,17915.0,107.0,120620.0,53.0,85.0,12.0,151.0,188.0,384.0,124204.0,4593.0,124246.0,650.0,339.0,558.0,125823.0
