, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-05-05,12277.0,15532.0,5742.0,6160.0,9926.0,16720.0,298.0,795.0,1181.0,3282.0,5398.0,4622.0,10153.0,671.0,12460.0,20126.0,25215.0,28250.0,1733.0,33592.0,4873.0,4917.0,5478.0,172.0,82486.0,7000.0,95120.0,110383.0,5713.0,3690.0,119978.0,3377.0,118220.0,823.0,3624.0,122392.0,121964.0,188.0,122.0,280.0,771.0,168.0,2313.0,247.0,672.0,523.0,732.0,507.0,1159.0,619.0,1673.0,2435.0,1531.0,2432.0,4810.0,5990.0,8908.0,13169.0,13134.0,56.0,8440.0,7532.0,4182.0,3960.0,86.0,5388.0,0.0,415.0,4715.0,500.0,144.0,742.0,366.0,90.0,224.0,1946.0,3992.0,1510.0,1008.0,72.0,128.0,14.0,6.0,1436.0,566.0,2380.0,564.0,8734.0,9055.0,25152.0,2008.0,36320.0,17532.0,7448.0,24476.0,58733.0,56488.0,56893.0,57430.0,120.0,185643.0,67.0,229.0,22.0,180.0,874.0,1150.0,189783.0,4506.0,190015.0,1138.0,533.0,780.0,193668.0
2015-05-06,13292.0,16970.0,5624.0,6624.0,12506.0,17016.0,362.0,969.0,1313.0,3430.0,5767.0,5043.0,10880.0,694.0,13315.0,19430.0,24226.0,27062.0,1722.0,32466.0,5184.0,5028.0,5727.0,166.0,83578.0,6642.0,95978.0,108844.0,5794.0,3826.0,118322.0,2660.0,119975.0,785.0,3469.0,124347.0,124342.0,194.0,137.0,284.0,767.0,160.0,2335.0,224.0,699.0,546.0,696.0,554.0,1185.0,740.0,1721.0,2546.0,1750.0,2578.0,5288.0,6263.0,9223.0,13902.0,13120.0,58.0,8272.0,7474.0,4152.0,3978.0,88.0,5600.0,0.0,379.0,4763.0,525.0,170.0,804.0,462.0,90.0,213.0,2055.0,4016.0,1498.0,1094.0,73.0,126.0,13.0,34.0,1502.0,640.0,2677.0,570.0,9059.0,9444.0,27602.0,1943.0,38201.0,18443.0,7940.0,28333.0,65188.0,63282.0,63528.0,63877.0,118.0,186271.0,66.0,222.0,21.0,174.0,840.0,1126.0,190116.0,4607.0,189523.0,1131.0,517.0,772.0,191446.0
2015-05-07,13639.0,16922.0,5316.0,6116.0,11838.0,16605.0,375.0,1081.0,1390.0,3543.0,6179.0,5426.0,11617.0,665.0,14209.0,19491.0,24004.0,26794.0,1745.0,32049.0,5074.0,5005.0,5704.0,160.0,83932.0,6438.0,96260.0,100624.0,6128.0,3546.0,110394.0,2250.0,112698.0,695.0,3008.0,117018.0,117428.0,193.0,125.0,289.0,756.0,146.0,2320.0,198.0,726.0,569.0,684.0,511.0,1238.0,843.0,1759.0,2760.0,1824.0,2908.0,5816.0,6552.0,9425.0,14386.0,13132.0,58.0,8334.0,7487.0,4080.0,3897.0,90.0,5619.0,0.0,342.0,4807.0,501.0,156.0,795.0,478.0,87.0,216.0,1901.0,4026.0,1486.0,1152.0,71.0,124.0,13.0,68.0,1479.0,640.0,2815.0,547.0,9382.0,9975.0,28355.0,1686.0,39837.0,18710.0,7411.0,27103.0,66312.0,64744.0,64983.0,65008.0,125.0,189158.0,66.0,218.0,21.0,168.0,815.0,1102.0,196589.0,4662.0,196217.0,1124.0,512.0,787.0,198481.0
2015-05-08,12512.0,16681.0,4635.0,5346.0,9838.0,15712.0,353.0,984.0,1415.0,3489.0,6197.0,5216.0,11413.0,644.0,14470.0,18438.0,23930.0,26694.0,1874.0,31963.0,4812.0,4982.0,5684.0,157.0,84105.0,6132.0,96098.0,95624.0,6018.0,3246.0,105030.0,2319.0,106884.0,691.0,2970.0,110330.0,110514.0,176.0,114.0,280.0,664.0,132.0,2251.0,180.0,742.0,526.0,716.0,356.0,1221.0,934.0,2032.0,3197.0,2077.0,3288.0,5778.0,6722.0,10004.0,14938.0,13170.0,62.0,8565.0,7679.0,4164.0,3946.0,93.0,5578.0,0.0,320.0,4873.0,470.0,137.0,824.0,494.0,95.0,252.0,1877.0,4077.0,1474.0,1131.0,68.0,123.0,11.0,51.0,1476.0,647.0,2714.0,520.0,9446.0,10245.0,27701.0,1571.0,39212.0,18548.0,6907.0,23022.0,62188.0,60960.0,61194.0,61194.0,126.0,178541.0,64.0,213.0,20.0,163.0,786.0,1082.0,187589.0,4712.0,187719.0,1114.0,497.0,780.0,191098.0
2015-05-09,11544.0,16272.0,4156.0,4654.0,7685.0,15136.0,332.0,849.0,1329.0,3354.0,5868.0,4874.0,10742.0,630.0,13935.0,17684.0,23893.0,26637.0,2012.0,32079.0,4650.0,4960.0,5663.0,154.0,85113.0,5672.0,96434.0,94999.0,5581.0,3364.0,104054.0,2555.0,105729.0,820.0,3589.0,109226.0,109208.0,159.0,107.0,283.0,628.0,121.0,2204.0,256.0,718.0,522.0,684.0,234.0,1118.0,978.0,2050.0,3468.0,2369.0,3936.0,5910.0,6582.0,10092.0,15834.0,13214.0,66.0,8916.0,7974.0,4363.0,4126.0,105.0,5730.0,0.0,309.0,4949.0,449.0,127.0,870.0,522.0,110.0,296.0,2109.0,4112.0,1428.0,1066.0,66.0,121.0,12.0,12.0,1464.0,688.0,2808.0,488.0,9367.0,10271.0,27554.0,1509.0,38651.0,18676.0,6627.0,21506.0,60157.0,59267.0,59493.0,59493.0,122.0,170872.0,64.0,208.0,19.0,154.0,754.0,1050.0,178833.0,4766.0,178735.0,1106.0,478.0,756.0,181602.0
2015-05-10,10982.0,14388.0,3894.0,4246.0,6834.0,14413.0,320.0,773.0,1261.0,3189.0,5499.0,4514.0,10013.0,620.0,13223.0,16727.0,23829.0,26550.0,2150.0,32147.0,4621.0,4938.0,5642.0,150.0,85434.0,5268.0,96514.0,94999.0,5490.0,3793.0,104114.0,2870.0,105884.0,924.0,4166.0,109963.0,109934.0,144.0,100.0,290.0,642.0,114.0,2204.0,343.0,712.0,538.0,665.0,136.0,999.0,912.0,1928.0,3262.0,2328.0,4380.0,5294.0,6052.0,9204.0,14712.0,13252.0,56.0,9490.0,8512.0,4767.0,4486.0,117.0,5996.0,0.0,294.0,5020.0,427.0,117.0,898.0,565.0,94.0,273.0,2132.0,4114.0,1332.0,978.0,61.0,120.0,10.0,0.0,1365.0,690.0,3047.0,452.0,9509.0,10465.0,27353.0,1462.0,38344.0,18726.0,6552.0,21501.0,59844.0,59293.0,59515.0,59515.0,121.0,170154.0,62.0,205.0,18.0,146.0,724.0,1020.0,177319.0,4820.0,176986.0,1102.0,473.0,739.0,179304.0
2015-05-11,10595.0,14278.0,3785.0,4130.0,6620.0,14151.0,310.0,756.0,1212.0,3034.0,5231.0,4180.0,9410.0,603.0,12565.0,16071.0,23740.0,26435.0,2290.0,32172.0,4557.0,4915.0,5621.0,144.0,85579.0,4949.0,96349.0,94999.0,5957.0,4177.0,104606.0,3321.0,106384.0,963.0,4256.0,110570.0,110545.0,137.0,97.0,299.0,642.0,108.0,2215.0,363.0,727.0,549.0,689.0,108.0,900.0,869.0,1792.0,3025.0,2248.0,4313.0,4768.0,5605.0,8650.0,13886.0,13254.0,52.0,9683.0,8752.0,5167.0,4922.0,116.0,6406.0,0.0,274.0,5083.0,423.0,121.0,864.0,532.0,84.0,202.0,1948.0,4119.0,1236.0,873.0,59.0,119.0,10.0,0.0,1333.0,673.0,2917.0,421.0,9544.0,10706.0,27041.0,1419.0,37916.0,18923.0,6648.0,21694.0,59610.0,59398.0,59612.0,59612.0,120.0,170812.0,62.0,202.0,18.0,141.0,698.0,996.0,177994.0,4874.0,177646.0,1099.0,454.0,727.0,179894.0
2015-05-12,10673.0,14162.0,3773.0,4084.0,6814.0,13739.0,300.0,740.0,1143.0,2899.0,5009.0,3851.0,8860.0,588.0,12014.0,15780.0,23744.0,26423.0,2432.0,32258.0,4548.0,4892.0,5602.0,142.0,85736.0,4712.0,96224.0,94999.0,6474.0,4470.0,105495.0,3495.0,107260.0,945.0,4052.0,111232.0,111204.0,129.0,90.0,298.0,597.0,102.0,2231.0,360.0,726.0,532.0,655.0,92.0,844.0,862.0,1865.0,2962.0,2254.0,4069.0,4594.0,5279.0,7918.0,12861.0,13257.0,54.0,9427.0,8508.0,5094.0,4928.0,108.0,6621.0,0.0,258.0,5146.0,424.0,129.0,838.0,498.0,80.0,167.0,1890.0,4139.0,1140.0,766.0,58.0,118.0,8.0,0.0,1516.0,688.0,2781.0,407.0,9264.0,10614.0,26920.0,1381.0,37519.0,19188.0,7419.0,21896.0,59415.0,59415.0,59626.0,59626.0,126.0,171378.0,62.0,200.0,17.0,143.0,678.0,987.0,178632.0,4886.0,178246.0,1095.0,435.0,717.0,180472.0
2015-05-13,10991.0,14036.0,3826.0,4071.0,6843.0,12584.0,290.0,688.0,1112.0,2831.0,4857.0,3577.0,8433.0,584.0,11476.0,14907.0,23763.0,26428.0,2573.0,32524.0,4586.0,4870.0,5582.0,138.0,85976.0,4634.0,96348.0,94999.0,6654.0,4428.0,105999.0,2437.0,107718.0,821.0,3619.0,111388.0,111398.0,120.0,83.0,292.0,502.0,98.0,2238.0,319.0,707.0,500.0,582.0,12.0,814.0,874.0,1801.0,2824.0,2382.0,3930.0,4595.0,5183.0,7599.0,12271.0,13259.0,50.0,9066.0,8120.0,4724.0,4587.0,93.0,6425.0,0.0,258.0,5220.0,402.0,121.0,830.0,482.0,78.0,181.0,1822.0,4152.0,1044.0,684.0,55.0,116.0,9.0,0.0,1438.0,706.0,2858.0,408.0,9211.0,10600.0,27325.0,1344.0,37746.0,19484.0,7953.0,22260.0,60006.0,60006.0,60210.0,60210.0,124.0,172202.0,60.0,197.0,16.0,150.0,651.0,976.0,179472.0,4866.0,178998.0,1091.0,418.0,709.0,181164.0
2015-05-14,11093.0,14383.0,4122.0,4206.0,6784.0,12670.0,292.0,702.0,1169.0,2764.0,4770.0,3472.0,8243.0,574.0,11112.0,14043.0,23838.0,26494.0,2710.0,32634.0,4641.0,4847.0,5562.0,134.0,86304.0,4604.0,96585.0,94999.0,6544.0,4119.0,105822.0,1824.0,107456.0,700.0,3161.0,110722.0,110755.0,115.0,78.0,287.0,444.0,94.0,2238.0,316.0,691.0,470.0,529.0,0.0,770.0,892.0,1792.0,2820.0,2297.0,3892.0,4345.0,5031.0,7346.0,11864.0,13248.0,50.0,8836.0,7844.0,4353.0,4199.0,81.0,6037.0,0.0,249.0,5297.0,386.0,118.0,842.0,493.0,74.0,190.0,1751.0,4178.0,948.0,584.0,52.0,114.0,7.0,0.0,1426.0,704.0,2886.0,378.0,9234.0,10618.0,27344.0,1308.0,37961.0,19380.0,8188.0,22172.0,60132.0,60132.0,60331.0,60331.0,128.0,172447.0,60.0,194.0,16.0,146.0,628.0,944.0,179971.0,4852.0,179471.0,1085.0,409.0,701.0,181686.0
