, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2009-04-06,2558.0,5895.0,744.0,648.0,1138.0,3788.0,331.0,851.0,263.0,1080.0,2261.0,1157.0,3500.0,337.0,4682.0,5198.0,11949.0,13010.0,1230.0,17114.0,8854.0,12832.0,895.0,46393.0,630.0,59742.0,66676.0,475.0,448.0,63791.0,932.0,60132.0,93.0,1345.0,56636.0,56165.0,122.0,99.0,329.0,366.0,1002.0,674.0,1908.0,85.0,549.0,328.0,926.0,1742.0,2782.0,483.0,411.0,1507.0,402.0,1456.0,503.0,1439.0,1641.0,2809.0,6284.0,66.0,6545.0,6486.0,5011.0,4273.0,277.0,6575.0,620.0,322.0,7368.0,70.0,70.0,176.0,425.0,128.0,1079.0,878.0,1558.0,169.0,452.0,333.0,123.0,73.0,63.0,591.0,82.0,2491.0,876.0,11566.0,13055.0,5702.0,6157.0,37813.0,9501.0,5694.0,27559.0,65372.0,65372.0,73729.0,73729.0,2997.0,136182.0,693.0,1649.0,846.0,1871.0,2925.0,3270.0,145179.0,6335.0,147424.0,1689.0,1067.0,1050.0,155494.0
2009-04-07,2989.0,6076.0,1100.0,850.0,1700.0,4119.0,341.0,902.0,313.0,1123.0,2514.0,1366.0,3944.0,408.0,4846.0,5407.0,12150.0,13367.0,1281.0,17901.0,8419.0,12546.0,905.0,49494.0,700.0,62118.0,75000.0,486.0,478.0,76049.0,956.0,77161.0,113.0,1704.0,78570.0,78343.0,180.0,145.0,374.0,431.0,1144.0,714.0,2077.0,100.0,895.0,340.0,1649.0,2261.0,3067.0,500.0,419.0,1507.0,430.0,1403.0,496.0,1430.0,1637.0,2813.0,7702.0,142.0,7513.0,7445.0,6528.0,5824.0,281.0,7816.0,597.0,338.0,7359.0,69.0,69.0,196.0,484.0,146.0,1043.0,962.0,1677.0,154.0,391.0,596.0,169.0,72.0,59.0,696.0,109.0,3011.0,1146.0,12131.0,13510.0,5896.0,6479.0,37600.0,9801.0,6670.0,27501.0,65101.0,65101.0,71168.0,71168.0,3049.0,144967.0,876.0,1935.0,983.0,2097.0,3610.0,3733.0,152181.0,6987.0,154707.0,1853.0,798.0,1016.0,157128.0
2009-04-08,3035.0,6387.0,1365.0,1124.0,2591.0,4254.0,327.0,903.0,397.0,1312.0,2956.0,1652.0,4655.0,463.0,5538.0,5774.0,12830.0,14203.0,1376.0,18873.0,8492.0,12383.0,923.0,51190.0,779.0,64251.0,82500.0,503.0,517.0,81992.0,1022.0,81635.0,171.0,2029.0,82013.0,81616.0,194.0,178.0,404.0,455.0,1272.0,724.0,2304.0,135.0,1110.0,349.0,2213.0,3275.0,3794.0,541.0,554.0,1680.0,535.0,1455.0,526.0,1420.0,1643.0,3011.0,8581.0,285.0,8770.0,8447.0,7563.0,7064.0,287.0,9281.0,593.0,432.0,7252.0,71.0,71.0,230.0,618.0,195.0,1121.0,1159.0,1935.0,178.0,377.0,841.0,252.0,71.0,54.0,955.0,151.0,3932.0,1401.0,13080.0,14338.0,6187.0,7280.0,38736.0,10595.0,8090.0,27972.0,66707.0,66707.0,72267.0,72267.0,3250.0,157205.0,1015.0,2275.0,1164.0,2492.0,4094.0,4290.0,167369.0,7190.0,170404.0,1991.0,741.0,1002.0,173302.0
2009-04-09,3166.0,6698.0,1395.0,1330.0,3009.0,4286.0,321.0,890.0,463.0,1441.0,3264.0,1857.0,5151.0,454.0,6334.0,5972.0,14023.0,15430.0,1496.0,20185.0,9501.0,12212.0,883.0,52590.0,874.0,65470.0,105000.0,552.0,546.0,105590.0,1079.0,105816.0,204.0,2022.0,105699.0,104832.0,163.0,150.0,401.0,457.0,1229.0,649.0,2415.0,113.0,1021.0,337.0,1954.0,3571.0,4721.0,569.0,754.0,1919.0,630.0,1670.0,617.0,1410.0,1677.0,3426.0,9348.0,337.0,9731.0,9272.0,8430.0,8035.0,293.0,10352.0,588.0,611.0,7385.0,77.0,77.0,237.0,694.0,204.0,1291.0,1258.0,2287.0,273.0,427.0,789.0,260.0,71.0,50.0,1119.0,161.0,4693.0,1445.0,14120.0,15580.0,6512.0,7974.0,39823.0,11418.0,8904.0,28369.0,68192.0,68192.0,73149.0,73149.0,3179.0,170021.0,958.0,2292.0,1265.0,2781.0,4430.0,4793.0,178490.0,7026.0,180969.0,1944.0,749.0,1056.0,183298.0
2009-04-10,3153.0,6802.0,1362.0,1359.0,2880.0,4364.0,310.0,861.0,455.0,1456.0,3279.0,1805.0,5097.0,416.0,6747.0,6001.0,14986.0,16381.0,1611.0,21172.0,9769.0,12082.0,756.0,53827.0,964.0,66846.0,105000.0,630.0,545.0,106152.0,983.0,107337.0,165.0,1787.0,109168.0,114594.0,159.0,141.0,406.0,449.0,1166.0,558.0,2276.0,106.0,940.0,319.0,1568.0,3073.0,4990.0,548.0,599.0,1786.0,622.0,1916.0,613.0,1411.0,1730.0,3659.0,10042.0,339.0,10729.0,10280.0,9370.0,8923.0,301.0,11283.0,584.0,696.0,7379.0,71.0,71.0,233.0,646.0,198.0,1421.0,842.0,2401.0,367.0,477.0,646.0,193.0,71.0,46.0,975.0,139.0,4372.0,1283.0,14415.0,16258.0,6741.0,8080.0,40473.0,11760.0,8611.0,28617.0,69090.0,69090.0,73800.0,73800.0,2897.0,190935.0,907.0,2322.0,1324.0,2729.0,4914.0,5141.0,201012.0,6803.0,203315.0,1791.0,681.0,1098.0,205637.0
2009-04-11,3204.0,6741.0,1403.0,1328.0,2731.0,4386.0,297.0,824.0,426.0,1420.0,3251.0,1659.0,4911.0,399.0,6652.0,6212.0,15348.0,16794.0,1679.0,21672.0,9068.0,11962.0,709.0,54398.0,1019.0,67466.0,105000.0,686.0,524.0,106187.0,920.0,107336.0,137.0,1573.0,108934.0,115441.0,160.0,136.0,409.0,367.0,1129.0,483.0,2038.0,101.0,878.0,300.0,1396.0,2469.0,4519.0,535.0,587.0,1758.0,586.0,1939.0,593.0,1427.0,1804.0,3767.0,10790.0,352.0,11624.0,11208.0,10345.0,9900.0,317.0,12233.0,579.0,744.0,7759.0,69.0,69.0,236.0,628.0,199.0,1494.0,826.0,2628.0,460.0,548.0,661.0,159.0,70.0,59.0,882.0,135.0,4421.0,1417.0,14215.0,16185.0,6812.0,7712.0,40811.0,12061.0,8305.0,28659.0,69470.0,69470.0,73598.0,73598.0,2591.0,196378.0,769.0,2060.0,1101.0,2688.0,4871.0,5489.0,208782.0,6611.0,211422.0,1624.0,626.0,985.0,214660.0
2009-04-12,3548.0,6695.0,1602.0,1411.0,2813.0,4679.0,303.0,808.0,413.0,1431.0,3348.0,1682.0,5030.0,396.0,6584.0,6295.0,15347.0,16866.0,1755.0,21790.0,8353.0,11757.0,697.0,54119.0,1067.0,67384.0,105000.0,720.0,522.0,106233.0,905.0,107369.0,129.0,1545.0,108899.0,109980.0,194.0,172.0,420.0,353.0,1143.0,440.0,1927.0,100.0,865.0,311.0,1361.0,2094.0,3871.0,549.0,638.0,1836.0,607.0,1888.0,578.0,1431.0,1904.0,3918.0,11493.0,337.0,12347.0,11964.0,11174.0,10801.0,342.0,13168.0,575.0,720.0,7921.0,68.0,68.0,233.0,593.0,192.0,1570.0,891.0,2957.0,554.0,605.0,573.0,145.0,68.0,65.0,801.0,131.0,4425.0,1178.0,14574.0,16540.0,6810.0,7171.0,40111.0,12322.0,7910.0,28704.0,68815.0,68815.0,72396.0,72396.0,2336.0,193379.0,627.0,1671.0,972.0,2324.0,3952.0,5228.0,206750.0,6475.0,209553.0,1546.0,613.0,935.0,213156.0
2009-04-13,3504.0,6776.0,1621.0,1504.0,2873.0,4885.0,297.0,795.0,391.0,1423.0,3292.0,1784.0,5076.0,375.0,6732.0,6517.0,15487.0,17047.0,1839.0,22254.0,8028.0,11505.0,684.0,53827.0,1159.0,66623.0,105000.0,753.0,608.0,106327.0,1160.0,107484.0,175.0,1852.0,109250.0,109228.0,293.0,302.0,490.0,478.0,1289.0,496.0,1992.0,121.0,1129.0,403.0,1857.0,2198.0,3543.0,533.0,533.0,1719.0,559.0,1864.0,561.0,1428.0,1870.0,3833.0,12185.0,316.0,13000.0,12633.0,11843.0,11530.0,377.0,13934.0,571.0,645.0,7747.0,68.0,68.0,235.0,548.0,200.0,1570.0,773.0,3135.0,647.0,635.0,608.0,167.0,67.0,75.0,825.0,133.0,3929.0,1008.0,14420.0,16525.0,6738.0,6996.0,39197.0,12225.0,7380.0,28377.0,67574.0,67574.0,71375.0,71375.0,2239.0,186685.0,714.0,1618.0,1199.0,1924.0,3209.0,4486.0,198621.0,6388.0,201392.0,1681.0,689.0,1081.0,205110.0
2009-04-14,3748.0,7631.0,1930.0,1621.0,3130.0,5255.0,289.0,769.0,364.0,1414.0,3363.0,1981.0,5345.0,467.0,6928.0,7171.0,15960.0,17724.0,2221.0,24311.0,8685.0,11613.0,1200.0,56311.0,1633.0,68927.0,105000.0,819.0,644.0,106409.0,1194.0,107623.0,209.0,2147.0,109731.0,109717.0,312.0,330.0,498.0,568.0,1402.0,572.0,2196.0,128.0,1210.0,351.0,2131.0,2869.0,3819.0,531.0,538.0,1699.0,545.0,1781.0,556.0,1424.0,1899.0,3836.0,12735.0,405.0,13656.0,13313.0,12517.0,12188.0,416.0,14637.0,566.0,612.0,7793.0,70.0,70.0,273.0,635.0,260.0,1561.0,1058.0,3391.0,740.0,694.0,761.0,237.0,67.0,99.0,1138.0,157.0,4591.0,1214.0,14327.0,16488.0,6665.0,8492.0,41165.0,13856.0,9136.0,30484.0,71649.0,71649.0,79230.0,79230.0,2602.0,189953.0,1068.0,2662.0,1468.0,2190.0,3251.0,4058.0,199094.0,6339.0,201371.0,1878.0,748.0,1136.0,204572.0
2009-04-15,3942.0,8529.0,2566.0,2049.0,3753.0,6243.0,329.0,785.0,352.0,1585.0,3713.0,3030.0,6743.0,539.0,7823.0,8017.0,16784.0,18589.0,2606.0,25218.0,10618.0,11543.0,1320.0,59110.0,1893.0,72197.0,107000.0,913.0,662.0,108045.0,1206.0,108835.0,208.0,2152.0,110568.0,110467.0,292.0,295.0,501.0,541.0,1428.0,634.0,2320.0,135.0,1159.0,342.0,2055.0,2983.0,4327.0,563.0,830.0,1990.0,640.0,1758.0,578.0,1441.0,1996.0,4342.0,12814.0,427.0,13936.0,13675.0,13072.0,12824.0,456.0,15365.0,562.0,719.0,7946.0,78.0,78.0,323.0,754.0,297.0,1618.0,1418.0,3613.0,871.0,770.0,818.0,253.0,67.0,117.0,1110.0,157.0,5723.0,1182.0,15541.0,18531.0,6922.0,9466.0,44190.0,16698.0,10677.0,33555.0,77745.0,77745.0,86586.0,86586.0,2554.0,200588.0,986.0,2774.0,1198.0,4047.0,3389.0,4141.0,210543.0,6269.0,212482.0,1817.0,725.0,1094.0,215202.0
