, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-12-08,3489.0,17842.0,848.0,964.0,2526.0,4056.0,204.0,354.0,200.0,569.0,1136.0,751.0,1887.0,224.0,2553.0,4308.0,10494.0,11492.0,1276.0,14386.0,5762.0,2754.0,3593.0,816.0,76981.0,638.0,81827.0,81249.0,1570.0,581.0,84569.0,2315.0,84661.0,356.0,3577.0,87447.0,87258.0,1560.0,1468.0,1083.0,4382.0,1876.0,2135.0,1098.0,1696.0,2910.0,2993.0,3489.0,3022.0,317.0,371.0,549.0,318.0,722.0,374.0,1318.0,1488.0,2443.0,1274.0,66.0,1423.0,1422.0,925.0,994.0,262.0,3739.0,170.0,94.0,6574.0,80.0,144.0,160.0,97.0,42.0,345.0,414.0,939.0,243.0,870.0,130.0,88.0,7.0,23.0,2498.0,106.0,1364.0,1564.0,10728.0,10836.0,3755.0,3891.0,17814.0,3707.0,7258.0,6764.0,24578.0,24578.0,24772.0,24952.0,713.0,109859.0,604.0,710.0,814.0,232.0,1010.0,800.0,117315.0,5674.0,121308.0,3371.0,10746.0,2596.0,134226.0
2015-12-09,3824.0,25720.0,1287.0,1691.0,4932.0,5137.0,207.0,390.0,290.0,1026.0,1712.0,1090.0,2802.0,392.0,3984.0,5181.0,12205.0,13314.0,1478.0,20861.0,12872.0,2707.0,3841.0,844.0,81433.0,740.0,85281.0,73124.0,1841.0,668.0,75692.0,4051.0,78552.0,551.0,6020.0,84769.0,84868.0,2801.0,2650.0,1940.0,6260.0,2550.0,4914.0,2228.0,2874.0,4568.0,5830.0,9216.0,5356.0,320.0,388.0,642.0,334.0,751.0,374.0,1380.0,1627.0,2654.0,1303.0,84.0,1404.0,1384.0,872.0,943.0,369.0,3840.0,170.0,107.0,6509.0,80.0,143.0,175.0,129.0,42.0,416.0,362.0,866.0,243.0,780.0,133.0,84.0,7.0,23.0,1530.0,125.0,2111.0,1309.0,12797.0,14312.0,4233.0,6053.0,23514.0,10589.0,13143.0,14606.0,38120.0,38120.0,38600.0,38600.0,1346.0,123868.0,792.0,1324.0,663.0,900.0,1380.0,2145.0,126852.0,6654.0,130098.0,4556.0,7026.0,3432.0,142570.0
2015-12-10,4537.0,31362.0,2807.0,2883.0,7824.0,8031.0,206.0,422.0,326.0,1554.0,2350.0,1464.0,3813.0,798.0,6363.0,7415.0,15792.0,17216.0,1442.0,23950.0,20750.0,3512.0,4462.0,874.0,88929.0,880.0,93119.0,69999.0,2588.0,844.0,72672.0,4760.0,75696.0,587.0,6799.0,82758.0,82859.0,1627.0,1871.0,1636.0,6219.0,2330.0,6337.0,2070.0,3106.0,3722.0,7981.0,14715.0,10869.0,330.0,412.0,792.0,354.0,864.0,382.0,1407.0,1713.0,2719.0,1325.0,91.0,1461.0,1425.0,854.0,910.0,418.0,3955.0,170.0,118.0,6539.0,80.0,143.0,218.0,152.0,48.0,342.0,369.0,714.0,244.0,721.0,103.0,76.0,7.0,24.0,1369.0,101.0,2266.0,939.0,12456.0,14992.0,4668.0,5148.0,23156.0,19284.0,17432.0,23948.0,47104.0,47104.0,47531.0,47531.0,1581.0,137287.0,775.0,1357.0,490.0,1474.0,1106.0,1764.0,142061.0,6692.0,145562.0,5906.0,6692.0,4550.0,161158.0
2015-12-11,4347.0,32032.0,2138.0,2357.0,4575.0,7518.0,206.0,434.0,248.0,1785.0,2600.0,1323.0,3923.0,503.0,6501.0,9552.0,17407.0,19002.0,1342.0,22374.0,20264.0,7080.0,7382.0,313.0,91455.0,762.0,100081.0,69999.0,3692.0,841.0,73522.0,2691.0,76286.0,413.0,4651.0,81132.0,81196.0,869.0,1083.0,949.0,3484.0,986.0,4237.0,1132.0,1888.0,2098.0,4768.0,11430.0,14185.0,331.0,415.0,839.0,356.0,1002.0,385.0,1364.0,1656.0,2726.0,1349.0,81.0,1600.0,1546.0,909.0,946.0,385.0,3944.0,170.0,130.0,6591.0,79.0,142.0,208.0,170.0,38.0,366.0,281.0,642.0,244.0,739.0,102.0,73.0,7.0,24.0,958.0,88.0,1876.0,1026.0,12285.0,14860.0,4672.0,3273.0,21026.0,18877.0,11624.0,24314.0,45340.0,45340.0,45589.0,45589.0,1403.0,144324.0,620.0,1082.0,376.0,1302.0,1152.0,1604.0,150782.0,5760.0,153735.0,3832.0,4976.0,3012.0,168408.0
2015-12-12,4241.0,27419.0,1327.0,2109.0,3832.0,6201.0,203.0,419.0,182.0,1624.0,2348.0,1109.0,3457.0,330.0,5311.0,8157.0,17097.0,18663.0,1299.0,21473.0,13322.0,10826.0,10974.0,186.0,91180.0,717.0,102946.0,75262.0,3854.0,815.0,78815.0,2034.0,80472.0,306.0,3073.0,82484.0,82223.0,679.0,798.0,630.0,2313.0,520.0,2670.0,875.0,1592.0,1659.0,3447.0,7484.0,13634.0,324.0,418.0,832.0,338.0,1053.0,378.0,1322.0,1574.0,2572.0,1351.0,78.0,1727.0,1692.0,1034.0,1057.0,314.0,3977.0,170.0,119.0,6628.0,78.0,140.0,188.0,142.0,36.0,366.0,230.0,532.0,244.0,716.0,89.0,70.0,7.0,30.0,771.0,84.0,1451.0,707.0,11535.0,13868.0,4491.0,2062.0,20804.0,12929.0,6556.0,17387.0,38190.0,38190.0,38399.0,38399.0,1012.0,138392.0,484.0,838.0,243.0,1021.0,861.0,1359.0,145883.0,5277.0,148774.0,2742.0,3501.0,2236.0,160034.0
2015-12-13,4168.0,22480.0,1176.0,2010.0,3630.0,5847.0,203.0,406.0,170.0,1477.0,2149.0,1023.0,3172.0,247.0,4507.0,7056.0,16470.0,17975.0,1264.0,20674.0,8378.0,12245.0,13392.0,186.0,93502.0,690.0,107822.0,85119.0,3430.0,777.0,89586.0,1922.0,91981.0,255.0,2552.0,93809.0,93474.0,630.0,699.0,537.0,1978.0,445.0,2041.0,752.0,1426.0,1418.0,2951.0,5920.0,10069.0,321.0,416.0,812.0,334.0,1036.0,376.0,1300.0,1542.0,2503.0,1345.0,76.0,1740.0,1737.0,1133.0,1170.0,256.0,4023.0,170.0,97.0,6643.0,78.0,140.0,182.0,132.0,36.0,274.0,224.0,454.0,244.0,699.0,75.0,66.0,7.0,34.0,708.0,82.0,1269.0,603.0,11000.0,12654.0,4351.0,1697.0,19380.0,9308.0,4493.0,12825.0,32205.0,32205.0,32400.0,32400.0,881.0,134388.0,400.0,766.0,218.0,848.0,748.0,1170.0,140099.0,5141.0,142582.0,2512.0,2786.0,1882.0,150749.0
2015-12-14,4114.0,21882.0,1144.0,1932.0,3464.0,5727.0,203.0,396.0,169.0,1386.0,2038.0,966.0,3004.0,199.0,4094.0,6737.0,15850.0,17292.0,1219.0,19620.0,6672.0,10564.0,12068.0,172.0,93224.0,658.0,106068.0,86746.0,3067.0,745.0,90770.0,1882.0,93308.0,232.0,2421.0,95598.0,95554.0,554.0,618.0,486.0,1706.0,390.0,1822.0,650.0,1286.0,1178.0,2612.0,5202.0,7396.0,319.0,414.0,799.0,332.0,1008.0,375.0,1288.0,1524.0,2467.0,1339.0,74.0,1698.0,1705.0,1137.0,1194.0,224.0,4047.0,170.0,90.0,6669.0,78.0,139.0,179.0,129.0,36.0,246.0,224.0,387.0,244.0,686.0,66.0,64.0,7.0,35.0,666.0,80.0,1212.0,539.0,10771.0,11961.0,4267.0,1562.0,18891.0,7601.0,3509.0,10658.0,29549.0,29549.0,29734.0,29734.0,760.0,134637.0,304.0,655.0,200.0,778.0,698.0,1093.0,140560.0,5122.0,142977.0,2327.0,2250.0,1659.0,149963.0
2015-12-15,4055.0,24249.0,1119.0,1859.0,3312.0,5626.0,203.0,388.0,169.0,1320.0,1960.0,920.0,2880.0,171.0,3865.0,6606.0,15494.0,16896.0,1171.0,18934.0,5865.0,9216.0,10451.0,146.0,94920.0,633.0,106299.0,88372.0,2831.0,713.0,92023.0,1849.0,94537.0,219.0,2376.0,96759.0,96708.0,479.0,524.0,429.0,1439.0,329.0,1654.0,564.0,1165.0,992.0,2306.0,4682.0,6396.0,317.0,414.0,819.0,330.0,996.0,373.0,1278.0,1511.0,2443.0,1334.0,73.0,1652.0,1660.0,1092.0,1154.0,210.0,4010.0,170.0,89.0,6706.0,76.0,137.0,176.0,127.0,36.0,241.0,224.0,322.0,244.0,676.0,62.0,62.0,7.0,36.0,628.0,78.0,1184.0,492.0,10625.0,11567.0,4206.0,1468.0,18910.0,6677.0,2834.0,9354.0,28264.0,28264.0,28438.0,28438.0,551.0,132424.0,218.0,522.0,160.0,660.0,668.0,1054.0,138132.0,5111.0,140530.0,2145.0,1734.0,1476.0,146612.0
2015-12-16,4003.0,23691.0,1092.0,1790.0,3165.0,5530.0,200.0,383.0,166.0,1259.0,1887.0,876.0,2763.0,154.0,3699.0,6496.0,15357.0,16740.0,1126.0,18589.0,5293.0,8631.0,9721.0,139.0,94000.0,614.0,104912.0,89796.0,2661.0,685.0,93234.0,1842.0,95873.0,212.0,2352.0,98058.0,98003.0,447.0,477.0,408.0,1313.0,334.0,1521.0,496.0,1064.0,869.0,2075.0,4226.0,5755.0,315.0,410.0,802.0,326.0,1003.0,372.0,1266.0,1495.0,2420.0,1330.0,72.0,1629.0,1632.0,1042.0,1102.0,204.0,3942.0,170.0,89.0,6745.0,76.0,136.0,174.0,124.0,36.0,238.0,224.0,259.0,244.0,667.0,63.0,61.0,7.0,36.0,594.0,77.0,1164.0,462.0,10533.0,11353.0,4136.0,1399.0,18712.0,6088.0,2510.0,8537.0,27250.0,27250.0,27412.0,27412.0,441.0,131570.0,172.0,429.0,140.0,536.0,650.0,1020.0,136998.0,5109.0,139320.0,2024.0,1621.0,1393.0,144586.0
2015-12-17,3952.0,23301.0,1067.0,1724.0,3026.0,5437.0,198.0,376.0,165.0,1199.0,1816.0,842.0,2658.0,141.0,3560.0,6385.0,15280.0,16660.0,1084.0,18357.0,4905.0,8190.0,9202.0,146.0,93249.0,597.0,103626.0,89999.0,2520.0,659.0,93316.0,1862.0,96637.0,208.0,2336.0,98946.0,98930.0,405.0,436.0,402.0,1165.0,301.0,1454.0,436.0,982.0,752.0,1905.0,3922.0,5256.0,314.0,403.0,744.0,324.0,978.0,372.0,1257.0,1484.0,2398.0,1325.0,70.0,1621.0,1623.0,1020.0,1072.0,202.0,3882.0,170.0,89.0,6778.0,76.0,136.0,173.0,124.0,34.0,246.0,224.0,202.0,244.0,659.0,67.0,61.0,7.0,36.0,564.0,76.0,1144.0,444.0,10469.0,11248.0,4078.0,1351.0,18568.0,5671.0,2636.0,8048.0,26616.0,26616.0,26769.0,26769.0,446.0,131440.0,147.0,369.0,138.0,448.0,643.0,1017.0,136694.0,5114.0,138978.0,1903.0,1588.0,1364.0,144070.0
