, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2016-01-12, 3206, 5097, , 576, 638, , , , 146, , , , , 110, 2400, 4332, 11644, , 923, , , 2800, 3678, 90, 85588, 407, , , 1079, 425, 96947, , 100302, , 1269, 102290, 103594, 94, 102, , , 58, 922, , , 236, 573, 1699, 2355, 316, , , 287, 1096, 366, 1220, , 2211, 1272, 31, 1589, 1538, 1168, , 176, , 415, 89, 6382, 88, 158, , 63, 40, 334, , 250, , 716, 57, , , 59, , , , 353, 9441, , 4052, 800, , 2313, , 4242, 24372, 24372, 25216, 25216, 364, 132895, , 276, 0, 382, 323, 691, 137711, 4506, 139793, 1241, 715, 1240, 
2016-01-13, 3194, 5020, , 563, 638, , , , 143, , , , , 109, 2388, 4329, 11647, , 894, , , 2310, 3213, 89, 87713, 404, , , 1062, 419, 96500, , 99064, , 1241, 100312, 100313, 98, 119, , , 65, 917, , , 232, 558, 1690, 2358, 315, , , 287, 1098, 365, 1216, , 2205, 1271, 31, 1600, 1551, 1186, , 176, , 415, 89, 5806, 88, 158, , 63, 40, 333, , 249, , 718, 54, , , 59, , , , 342, 9098, , 4011, 782, , 2225, , 4135, 23559, 23559, 24374, 24374, 367, 128741, , 278, 0, 368, 321, 681, 135325, 4560, 136977, 1484, 1341, 1405, 
2016-01-14, 3168, 4936, , 552, 638, , , , 140, , , , , 108, 2381, 4321, 11664, , 868, , , 1818, 2763, 215, 88553, 398, , , 1050, 411, 94955, , 97874, , 1214, 99496, 99598, 144, 190, , , 110, 953, , , 229, 549, 1716, 2456, 314, , , 287, 1094, 364, 1212, , 2199, 1271, 31, 1596, 1549, 1195, , 175, , 415, 89, 6783, 88, 158, , 61, 40, 341, , 247, , 722, 53, , , 59, , , , 334, 8182, , 3963, 923, , 2214, , 4350, 23863, 23863, 24726, 24726, 499, 127584, , 521, 110, 380, 455, 704, 133279, 5458, 135583, 2339, 2287, 1905, 
2016-01-15, 3159, 4879, , 540, 638, , , , 139, , , , , 107, 2372, 4307, 11682, , 846, , , 1330, 2306, 238, 86267, 389, , , 1039, 402, 91454, , 94066, , 1188, 95487, 95599, 142, 180, , , 74, 1010, , , 226, 560, 1810, 2438, 313, , , 287, 1094, 364, 1211, , 2192, 1271, 31, 1591, 1542, 1192, , 174, , 415, 89, 6809, 86, 156, , 59, 40, 352, , 244, , 725, 53, , , 59, , , , 326, 8715, , 3924, 936, , 2346, , 5107, 24784, 24784, 25623, 25623, 742, 126555, , 459, 148, 584, 504, 896, 132903, 5922, 135723, 2028, 2064, 1790, 
2016-01-16, 3152, 4836, , 531, 638, , , , 139, , , , , 107, 2362, 4301, 11699, , 825, , , 1129, 1958, 117, 76372, 387, , , 1034, 396, 91436, , 93743, , 1162, 94947, 94961, 126, 141, , , 62, 999, , , 224, 540, 1874, 2454, 312, , , 287, 1100, 364, 1212, , 2185, 1271, 31, 1590, 1538, 1186, , 174, , 415, 89, 6818, 86, 154, , 58, 40, 332, , 244, , 726, 53, , , 59, , , , 314, 9254, , 3885, 790, , 2359, , 4764, 24177, 24177, 24958, 24958, 548, 123615, , 352, 62, 561, 416, 841, 130192, 5492, 132604, 1753, 1635, 1574, 
2016-01-17, 3126, 4796, , 520, 638, , , , 139, , , , , 105, 2352, 4296, 11731, , 808, , , 1095, 1913, 97, 57597, 386, , , 1030, 390, 91425, , 93670, , 1138, 94816, 94818, 120, 130, , , 60, 949, , , 222, 520, 1832, 2535, 310, , , 286, 1103, 364, 1213, , 2179, 1270, 31, 1594, 1539, 1186, , 174, , 415, 88, 6835, 86, 154, , 59, 40, 310, , 242, , 732, 53, , , 59, , , , 310, 9314, , 3848, 795, , 2252, , 4367, 23648, 23648, 24392, 24392, 490, 122513, , 369, 55, 457, 444, 780, 128715, 5278, 130838, 1705, 1591, 1563, 
2016-01-18, 3114, 4790, , 509, 637, , , , 139, , , , , 104, 2340, 4288, 11764, , 790, , , 1061, 1884, 97, 56763, 382, , , 1014, 386, 91416, , 93642, , 1117, 94766, 94768, 116, 128, , , 58, 916, , , 221, 505, 1788, 2506, 310, , , 285, 1099, 364, 1213, , 2174, 1270, 31, 1595, 1540, 1188, , 173, , 415, 83, 6850, 86, 154, , 59, 40, 322, , 242, , 735, 56, , , 59, , , , 307, 9387, , 3824, 814, , 2169, , 4180, 23235, 23235, 23956, 23956, 548, 122140, , 354, 84, 451, 483, 860, 128260, 5314, 130368, 1767, 1436, 1597, 
2016-01-19, 3087, 4788, , 502, 631, , , , 139, , , , , 104, 2323, 4284, 11790, , 773, , , 1026, 1859, 95, 56776, 380, , , 1000, 382, 91398, , 93605, , 1095, 94708, 94710, 111, 122, , , 56, 904, , , 219, 491, 1767, 2449, 310, , , 284, 1091, 362, 1214, , 2172, 1270, 31, 1590, 1534, 1188, , 172, , 415, 79, 6861, 84, 152, , 60, 40, 321, , 242, , 734, 53, , , 58, , , , 304, 9464, , 3790, 759, , 2096, , 4108, 22240, 22240, 22955, 22955, 462, 121061, , 323, 59, 442, 432, 838, 127401, 5122, 129335, 1740, 1336, 1544, 
2016-01-20,3069.0,5364.0,667.0,491.0,631.0,3821.0,198.0,525.0,139.0,476.0,1253.0,613.0,2020.0,104.0,2312.0,4288.0,11813.0,13815.0,757.0,17089.0,4065.0,992.0,1829.0,92.0,58164.0,380.0,80394.0,71420.0,993.0,377.0,91379.0,806.0,93566.0,122.0,1074.0,94648.0,94650.0,106.0,113.0,210.0,326.0,56.0,890.0,133.0,410.0,218.0,476.0,1752.0,2392.0,310.0,413.0,748.0,281.0,1081.0,362.0,1214.0,1410.0,2167.0,1270.0,31.0,1582.0,1525.0,1182.0,1217.0,172.0,3855.0,415.0,78.0,6875.0,84.0,151.0,122.0,61.0,40.0,316.0,293.0,241.0,261.0,734.0,53.0,68.0,418.0,58.0,299.0,68.0,1351.0,295.0,9526.0,13661.0,3765.0,722.0,20046.0,1994.0,3078.0,3981.0,22010.0,22010.0,22727.0,22727.0,411.0,120370.0,370.0,293.0,26.0,404.0,386.0,784.0,126528.0,4939.0,128224.0,1681.0,1158.0,1466.0,134372.0
2016-01-21,3046.0,6257.0,657.0,484.0,631.0,3819.0,197.0,510.0,139.0,473.0,1226.0,615.0,1980.0,102.0,2307.0,4297.0,11846.0,13829.0,740.0,17520.0,5276.0,958.0,1798.0,90.0,63822.0,379.0,82346.0,69999.0,985.0,374.0,90918.0,788.0,93236.0,120.0,1052.0,94428.0,94458.0,102.0,106.0,230.0,299.0,54.0,876.0,122.0,400.0,216.0,463.0,1732.0,2344.0,310.0,413.0,742.0,278.0,1068.0,362.0,1217.0,1392.0,2165.0,1269.0,31.0,1570.0,1513.0,1173.0,1210.0,171.0,3850.0,415.0,78.0,6891.0,84.0,151.0,122.0,61.0,40.0,310.0,284.0,239.0,260.0,734.0,53.0,68.0,404.0,58.0,292.0,68.0,1356.0,290.0,9587.0,14688.0,3743.0,700.0,20489.0,1888.0,3416.0,3846.0,21822.0,21822.0,22490.0,22490.0,356.0,119959.0,404.0,262.0,14.0,367.0,363.0,744.0,126048.0,4786.0,127566.0,1612.0,974.0,1359.0,129053.0
