, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-07-04, 51628, 20612, 14782, 20342, 17952, 41105, 1622, 3650, 4085, 9680, 18000, 11622, 29622, 1342, 34348, 49850, 86138, 94578, 2800, 92822, 10822, 13228, 14295, 438, 173315, 13425, 290725, 240000, 16375, 9932, 266508, 8182, 272718, 1475, 10962, 283720, 284680, 175, 510, 710, 2605, 568, 4335, 500, 2120, 1525, 3472, 3685, 4848, 1542, 2650, 4260, 5170, 8192, 8390, 19810, 23008, 32468, 22525, 262, 23955, 21858, 19188, 18985, 465, 21815, 9978, 1035, 16788, 1298, 1402, 1448, 1178, 338, 1535, 2110, 4678, 1248, 1105, 348, 300, 52, 28, 2248, 1050, 7945, 1105, 29162, 30898, 52505, 9445, 96168, 33595, 11668, 36000, 132172, 132172, 132490, 132490, 438, 419555, 152, 298, 120, 398, 1572, 2712, 426180, 5722, 425588, 1668, 848, 945, 429305
2011-07-05, 49430, 20285, 14418, 19870, 17908, 40415, 1578, 3448, 3935, 9252, 17238, 11182, 28425, 1292, 32835, 48698, 82710, 90898, 2648, 89908, 10288, 12472, 13650, 425, 178632, 12548, 283330, 234375, 16175, 9708, 261480, 8328, 268782, 1492, 11050, 281080, 282110, 160, 508, 678, 2602, 538, 4295, 492, 2062, 1528, 3352, 3530, 4670, 1508, 2538, 4085, 5180, 8055, 8160, 19475, 22640, 31852, 22462, 250, 23695, 21642, 18922, 18718, 448, 21462, 9890, 995, 16505, 1262, 1370, 1412, 1145, 322, 1480, 2000, 4645, 1222, 1068, 335, 295, 50, 18, 2068, 985, 7630, 1010, 28342, 30050, 50232, 9305, 92810, 32785, 11088, 39178, 131988, 131988, 132295, 132295, 415, 416305, 140, 275, 120, 370, 1508, 2615, 422300, 5675, 422258, 1628, 808, 932, 425895
2011-07-06, 47902, 20015, 14260, 19495, 17688, 40128, 1548, 3285, 3765, 8868, 16542, 10725, 27268, 1240, 31498, 48112, 79982, 87978, 2495, 87545, 9728, 11475, 12608, 412, 180782, 11868, 274752, 225000, 15840, 9422, 250532, 8378, 256962, 1508, 11132, 268828, 269655, 145, 500, 652, 2565, 512, 4262, 485, 1995, 1512, 3225, 3378, 4548, 1445, 2412, 3852, 5098, 7868, 7795, 18958, 22020, 30852, 22392, 238, 23482, 21485, 18750, 18538, 428, 21180, 9802, 955, 16252, 1200, 1318, 1358, 1090, 310, 1428, 1868, 4612, 1200, 1040, 325, 290, 50, 10, 1852, 915, 7332, 938, 27620, 29285, 47950, 9285, 90122, 32018, 10612, 45288, 135408, 135408, 135710, 135710, 395, 414030, 128, 255, 115, 350, 1445, 2522, 420682, 5635, 421222, 1588, 782, 925, 424818
2011-07-07, 46242, 19750, 14180, 18825, 17205, 39440, 1508, 3132, 3592, 8490, 15868, 10260, 26130, 1182, 30130, 47415, 77668, 85508, 2340, 85560, 9158, 10870, 12005, 398, 177348, 11472, 266675, 225000, 15475, 9052, 249815, 8198, 256075, 1482, 11028, 267232, 267528, 138, 490, 620, 2488, 458, 4210, 468, 1875, 1450, 2982, 3135, 4435, 1382, 2338, 3710, 5070, 7655, 7495, 18502, 21495, 29910, 22332, 228, 23208, 21262, 18540, 18340, 418, 20948, 9715, 915, 16015, 1145, 1265, 1310, 1042, 302, 1378, 1742, 4582, 1172, 1015, 315, 282, 50, 10, 1720, 850, 7022, 865, 26955, 28578, 45300, 9192, 87478, 31065, 10108, 44370, 131848, 131848, 132140, 132140, 375, 405415, 120, 238, 110, 328, 1390, 2430, 411445, 5600, 412608, 1535, 748, 928, 416362
2011-07-08, 43665, 19458, 13858, 17922, 16285, 38222, 1460, 2998, 3402, 8120, 15208, 9788, 24998, 1118, 28842, 46218, 75495, 83192, 2190, 83138, 8518, 10195, 11352, 388, 174790, 11048, 260242, 225000, 15088, 8578, 249002, 7872, 255222, 1448, 10745, 266105, 266195, 128, 480, 585, 2450, 412, 4130, 458, 1805, 1452, 2860, 2845, 4262, 1335, 2268, 3588, 5058, 7488, 7238, 18078, 21020, 29072, 22262, 218, 22925, 21030, 18298, 18100, 405, 20682, 9628, 875, 15788, 1082, 1212, 1258, 988, 285, 1328, 1620, 4552, 1152, 985, 302, 278, 45, 2, 1518, 778, 6700, 800, 26308, 27900, 42568, 9168, 84730, 29958, 9575, 43280, 128005, 128005, 128295, 128295, 355, 401248, 112, 222, 110, 300, 1338, 2348, 406810, 5565, 408412, 1508, 735, 950, 411892
2011-07-09, 41198, 19175, 13475, 16920, 15398, 36792, 1380, 2832, 3182, 7732, 14438, 9135, 23572, 1040, 27372, 44582, 72835, 80335, 2060, 80160, 7850, 9470, 10625, 372, 172825, 10425, 254835, 225000, 14550, 8165, 248128, 7798, 254335, 1438, 10598, 265058, 265098, 120, 480, 565, 2462, 385, 4075, 445, 1775, 1455, 2815, 2712, 4072, 1295, 2140, 3372, 4975, 7298, 6952, 17498, 20368, 28165, 22190, 210, 22672, 20835, 18078, 17878, 390, 20382, 9540, 840, 15565, 1035, 1170, 1202, 925, 272, 1285, 1495, 4535, 1145, 950, 290, 270, 40, 0, 1390, 705, 6390, 742, 25638, 27200, 39768, 9068, 81822, 28530, 8990, 41908, 123730, 122680, 122958, 122958, 338, 395698, 110, 212, 102, 275, 1282, 2260, 401328, 5525, 403040, 1490, 735, 988, 406668
2011-07-10, 39755, 18935, 13262, 16105, 14745, 35680, 1318, 2678, 2970, 7350, 13640, 8525, 22170, 970, 25745, 43010, 69802, 77060, 1962, 76742, 7225, 8738, 9870, 360, 170160, 9768, 248770, 228750, 14115, 7870, 250338, 7998, 255835, 1458, 10648, 265765, 265595, 115, 485, 552, 2485, 362, 4060, 432, 1760, 1458, 2778, 2652, 3962, 1260, 2088, 3250, 4945, 7065, 6660, 16912, 19678, 27122, 21925, 200, 22378, 20600, 17858, 17662, 380, 20102, 9450, 805, 15375, 998, 1132, 1158, 872, 262, 1252, 1405, 4522, 1140, 938, 282, 265, 40, 0, 1312, 658, 6155, 695, 25045, 26558, 37270, 9010, 79332, 27205, 8470, 40510, 119842, 117735, 118002, 118002, 330, 388680, 100, 200, 100, 262, 1235, 2182, 393882, 5495, 395570, 1475, 735, 1008, 399290
2011-07-11, 39152, 18760, 13205, 15370, 14398, 34865, 1310, 2595, 2832, 7015, 13008, 8172, 21180, 895, 24390, 41890, 67120, 74168, 1865, 73478, 6762, 8215, 9292, 352, 166888, 9218, 242725, 235000, 13878, 7612, 256678, 8155, 262770, 1462, 10652, 273052, 272858, 108, 480, 538, 2445, 320, 4042, 412, 1672, 1392, 2620, 2550, 3930, 1228, 2092, 3270, 4975, 6948, 6478, 16552, 19272, 26375, 21412, 192, 21935, 20232, 17542, 17368, 370, 19825, 9362, 775, 15212, 965, 1105, 1138, 858, 260, 1215, 1348, 4508, 1130, 942, 275, 260, 40, 0, 1235, 615, 5975, 655, 24608, 26075, 35178, 9045, 76840, 26455, 8178, 39665, 116505, 115455, 115715, 115715, 315, 389855, 100, 190, 100, 250, 1185, 2110, 392842, 5458, 394220, 1450, 700, 1010, 397240
2011-07-12, 37980, 18568, 13002, 14498, 13475, 33810, 1272, 2528, 2695, 6715, 12495, 7692, 20185, 832, 23332, 40828, 64980, 71862, 1768, 70692, 6255, 7665, 8758, 338, 163698, 8685, 237058, 235000, 13655, 7290, 256155, 7992, 262350, 1438, 10428, 272882, 272918, 100, 470, 525, 2342, 272, 3995, 392, 1590, 1320, 2380, 2265, 3870, 1195, 1982, 3125, 4888, 6908, 6288, 16158, 18825, 25720, 20885, 182, 21352, 19705, 17048, 16898, 365, 19388, 9275, 745, 15045, 925, 1068, 1095, 822, 250, 1175, 1250, 4495, 1125, 918, 265, 252, 38, 0, 1100, 568, 5755, 615, 24200, 25645, 33238, 8778, 74120, 25408, 7738, 38720, 112840, 112840, 113098, 113098, 295, 392000, 98, 182, 92, 235, 1138, 2030, 395928, 5425, 397348, 1412, 672, 995, 400472
2011-07-13, 36142, 18372, 12600, 13522, 12438, 32438, 1195, 2402, 2522, 6402, 11892, 7118, 19010, 785, 22082, 39430, 63132, 69885, 1672, 68042, 5750, 7080, 8165, 330, 160958, 8122, 231748, 233930, 13265, 6872, 254638, 7672, 261032, 1415, 10080, 271478, 271578, 98, 465, 512, 2278, 238, 3965, 375, 1548, 1290, 2258, 2055, 3698, 1160, 1860, 2922, 4780, 6738, 5972, 15645, 18235, 24902, 20355, 178, 20742, 19162, 16515, 16368, 350, 18808, 9188, 712, 14880, 885, 1032, 1045, 768, 238, 1145, 1160, 4480, 1120, 905, 255, 250, 30, 0, 1062, 525, 5475, 580, 23722, 25158, 31360, 8512, 71428, 24062, 7222, 37380, 108810, 108810, 109055, 109055, 285, 387242, 90, 172, 90, 218, 1095, 1958, 391512, 5395, 393025, 1390, 660, 1008, 396478
2011-07-14, 34598, 18190, 12240, 12918, 11642, 31345, 1145, 2300, 2375, 6118, 11308, 6655, 17965, 735, 20838, 37902, 60712, 67270, 1578, 65210, 5330, 6582, 7635, 320, 158482, 7595, 226590, 228698, 12708, 6465, 248692, 7572, 255328, 1418, 9855, 265995, 266270, 92, 465, 500, 2272, 225, 3945, 352, 1512, 1282, 2188, 1952, 3492, 1135, 1840, 2858, 4750, 6512, 5702, 15158, 17698, 24122, 19835, 170, 19972, 18462, 15868, 15748, 340, 18190, 9100, 688, 14715, 855, 1002, 998, 725, 225, 1122, 1082, 4468, 1110, 895, 250, 242, 30, 0, 980, 488, 5232, 552, 23248, 24652, 29660, 8248, 68858, 23008, 6898, 36242, 105100, 105100, 105340, 105340, 272, 380140, 90, 168, 90, 210, 1045, 1888, 384735, 5362, 386282, 1380, 655, 1018, 389900
2011-07-15, 33258, 18030, 11900, 12382, 10815, 30540, 1105, 2220, 2248, 5845, 10802, 6195, 17000, 685, 19768, 36892, 58165, 64505, 1478, 62270, 4972, 6172, 7210, 310, 156072, 7118, 221532, 223635, 12152, 6110, 242688, 7648, 249315, 1428, 9635, 259728, 259990, 90, 460, 490, 2222, 205, 3948, 330, 1458, 1225, 2055, 1850, 3358, 1110, 1725, 2695, 4612, 6355, 5440, 14650, 17102, 23322, 19320, 160, 19198, 17735, 15128, 15012, 325, 17455, 8988, 660, 14555, 822, 978, 955, 685, 215, 1085, 1015, 4455, 1108, 892, 240, 240, 30, 0, 958, 460, 4988, 522, 22820, 24195, 28062, 7958, 66420, 22018, 6518, 35285, 101700, 101700, 101938, 101938, 262, 370368, 90, 160, 82, 200, 1005, 1822, 374892, 5330, 376458, 1362, 640, 1012, 380212
2011-07-16, 31448, 17888, 11315, 11488, 9938, 29082, 1065, 2135, 2112, 5565, 10285, 5660, 15945, 645, 18650, 35555, 56012, 62175, 1415, 59838, 4652, 5795, 6818, 300, 153675, 6678, 216650, 218705, 11692, 5758, 236870, 7498, 243440, 1388, 9278, 253490, 253745, 85, 448, 490, 2100, 185, 3940, 302, 1410, 1155, 1910, 1715, 3245, 1085, 1640, 2542, 4442, 6132, 5128, 14095, 16448, 22425, 18808, 155, 18475, 17065, 14432, 14315, 308, 16672, 8605, 632, 14390, 798, 952, 922, 645, 205, 1048, 958, 4438, 1100, 890, 230, 230, 30, 0, 888, 432, 4735, 500, 22375, 23732, 26575, 7580, 64038, 20750, 6038, 34065, 98105, 98105, 98332, 98332, 250, 360538, 90, 152, 80, 198, 965, 1760, 364815, 5300, 366340, 1335, 620, 998, 370048
2011-07-17, 29832, 17755, 10648, 10598, 9075, 27502, 1032, 2062, 1985, 5278, 9770, 5110, 14882, 605, 17500, 33792, 53430, 59325, 1375, 57218, 4378, 5492, 6488, 290, 151478, 6262, 212190, 214208, 11238, 5415, 231550, 7228, 238038, 1340, 8788, 247542, 247782, 80, 430, 490, 2008, 172, 3940, 280, 1355, 1105, 1780, 1580, 3118, 1062, 1585, 2462, 4268, 5888, 4848, 13552, 15820, 21540, 18300, 150, 17750, 16395, 13770, 13655, 298, 15975, 8155, 610, 14190, 768, 922, 885, 610, 200, 1015, 900, 4422, 1095, 882, 222, 230, 20, 0, 850, 410, 4522, 475, 21928, 23265, 25190, 7272, 61730, 19342, 5588, 32662, 94392, 94392, 94615, 94615, 242, 350575, 82, 150, 80, 188, 935, 1700, 354735, 5270, 356252, 1302, 610, 988, 359900
2011-07-18, 28862, 17625, 9960, 9708, 8285, 25915, 1000, 2000, 1870, 4995, 9282, 4620, 13908, 572, 16398, 31985, 50518, 56092, 1335, 54225, 4142, 5230, 6212, 282, 149260, 5885, 207640, 209690, 10870, 5120, 226310, 7000, 232762, 1298, 8300, 241788, 242032, 80, 412, 500, 1955, 162, 3948, 258, 1302, 1072, 1672, 1470, 2985, 1042, 1562, 2435, 4185, 5685, 4648, 13110, 15310, 20745, 18228, 140, 17058, 15765, 13148, 13035, 290, 15358, 7705, 582, 13828, 742, 892, 855, 582, 192, 982, 855, 4405, 1088, 875, 212, 222, 20, 0, 832, 390, 4355, 455, 21515, 22842, 23910, 7048, 59708, 18038, 5175, 31325, 91030, 91030, 91248, 91248, 235, 341122, 80, 140, 80, 180, 895, 1642, 345108, 5240, 346630, 1288, 598, 988, 350188
2011-07-19, 27325, 17518, 9250, 8915, 7555, 24378, 970, 1938, 1760, 4730, 8835, 4175, 13008, 540, 15398, 30188, 47670, 52932, 1295, 51300, 3938, 5010, 5975, 272, 146860, 5528, 202830, 204908, 10510, 4802, 220888, 6792, 227305, 1248, 7828, 235878, 236125, 75, 408, 500, 1900, 152, 3965, 240, 1252, 1045, 1575, 1382, 2870, 1020, 1490, 2348, 4012, 5525, 4448, 12722, 14870, 20062, 21252, 140, 17280, 15838, 12760, 12565, 285, 14805, 7255, 562, 13438, 718, 862, 825, 558, 185, 960, 815, 4388, 1080, 862, 202, 220, 20, 0, 815, 370, 4210, 438, 20988, 22332, 22728, 6730, 57665, 16840, 4862, 30105, 87770, 87770, 87980, 87980, 225, 331938, 80, 140, 80, 170, 865, 1588, 335865, 5218, 337405, 1285, 600, 1000, 340940
2011-07-20, 25890, 17418, 8642, 8245, 7018, 23042, 940, 1878, 1668, 4480, 8402, 3738, 12140, 512, 14440, 28515, 44925, 49882, 1255, 48535, 3752, 4810, 5762, 265, 144075, 5190, 198035, 200095, 10035, 4525, 215380, 6728, 221680, 1208, 7418, 229870, 230125, 70, 400, 510, 1855, 145, 3985, 225, 1202, 1018, 1510, 1335, 2772, 1000, 1442, 2288, 3825, 5332, 4192, 12290, 14388, 19392, 20762, 130, 19668, 18265, 14455, 13930, 280, 15210, 6805, 545, 13055, 695, 832, 795, 528, 178, 940, 778, 4370, 1075, 850, 198, 218, 20, 0, 790, 352, 4075, 425, 20395, 21735, 21628, 6502, 55622, 15908, 4615, 29105, 84720, 84680, 84890, 84890, 220, 322715, 80, 135, 78, 170, 832, 1535, 326578, 5195, 328140, 1278, 590, 1000, 331685
2011-07-21, 25078, 17328, 8115, 7802, 6585, 22010, 915, 1832, 1578, 4245, 8012, 3402, 11420, 490, 13580, 27122, 42375, 47055, 1215, 45918, 3585, 4635, 5575, 258, 141122, 4875, 193455, 195485, 9655, 4248, 210020, 6512, 215882, 1158, 7050, 223668, 223920, 70, 390, 515, 1788, 140, 4005, 205, 1158, 992, 1460, 1292, 2700, 985, 1410, 2278, 3692, 5160, 3985, 11922, 13962, 18782, 20080, 130, 19430, 18305, 15648, 15442, 280, 17132, 6355, 525, 12668, 670, 808, 768, 505, 170, 918, 735, 4355, 1070, 840, 190, 210, 20, 0, 725, 335, 3962, 408, 19825, 21148, 20612, 6300, 53542, 15068, 4378, 28260, 81802, 80850, 81048, 81048, 220, 313025, 80, 130, 70, 168, 802, 1488, 317015, 5178, 318628, 1268, 580, 998, 322205
2011-07-22, 24282, 17240, 7608, 7370, 6190, 21080, 888, 1780, 1490, 4028, 7645, 3112, 10758, 462, 12850, 26005, 40260, 44700, 1175, 43680, 3432, 4468, 5402, 250, 139748, 4585, 189172, 191158, 9388, 3992, 205070, 6260, 210835, 1105, 6662, 218158, 218378, 70, 378, 520, 1700, 130, 4025, 192, 1108, 952, 1405, 1255, 2655, 968, 1372, 2235, 3570, 5002, 3790, 11612, 13588, 18230, 19468, 122, 18610, 17498, 15035, 14955, 280, 17375, 5905, 505, 12282, 650, 780, 742, 482, 168, 895, 708, 4335, 1060, 838, 180, 210, 20, 0, 715, 318, 3848, 395, 19278, 20578, 19665, 6105, 51730, 14142, 4242, 27360, 79090, 78138, 78330, 78330, 215, 303862, 80, 130, 70, 160, 778, 1445, 307520, 5158, 309118, 1242, 570, 982, 312585
2011-07-23, 23220, 17165, 7140, 6935, 5845, 19720, 860, 1730, 1420, 3825, 7302, 2792, 10095, 442, 12128, 24825, 38438, 42680, 1135, 41762, 3292, 4318, 5240, 240, 137505, 4312, 185290, 187222, 9080, 3750, 200605, 5975, 206275, 1048, 6282, 213155, 213358, 70, 368, 530, 1612, 125, 4032, 178, 1058, 910, 1350, 1215, 2615, 952, 1325, 2168, 3455, 4825, 3592, 11218, 13142, 17680, 18902, 120, 17872, 16768, 14295, 14215, 280, 16698, 5455, 492, 11902, 630, 758, 718, 460, 160, 875, 680, 4318, 1060, 828, 175, 205, 20, 0, 688, 305, 3738, 382, 18722, 20000, 18778, 5900, 50028, 13180, 4085, 26380, 76410, 76250, 76440, 76440, 208, 296202, 80, 130, 70, 152, 750, 1402, 299582, 5140, 301160, 1228, 568, 978, 304492
2011-07-24, 22170, 17095, 6682, 6535, 5452, 18270, 830, 1678, 1345, 3630, 6970, 2500, 9472, 420, 11432, 23022, 36605, 40642, 1085, 39785, 3158, 4172, 5088, 232, 133528, 4055, 181708, 183618, 8680, 3510, 196410, 5725, 202015, 1000, 5922, 208508, 208700, 70, 350, 540, 1558, 120, 4028, 162, 1008, 872, 1295, 1168, 2582, 935, 1278, 2095, 3348, 4640, 3382, 10808, 12655, 17010, 18235, 115, 17158, 16072, 13612, 13538, 278, 16005, 5005, 478, 11520, 610, 730, 692, 440, 152, 855, 655, 4305, 1060, 820, 170, 200, 12, 0, 665, 288, 3632, 370, 18168, 19422, 17950, 5760, 48408, 12218, 3838, 25430, 73838, 73838, 74022, 74022, 200, 289292, 72, 120, 70, 150, 725, 1355, 292662, 5120, 294255, 1215, 558, 975, 297538
2011-07-25, 21360, 17030, 6330, 6182, 5152, 17512, 805, 1628, 1272, 3452, 6652, 2242, 8895, 402, 10785, 21752, 34888, 38738, 1038, 37492, 3030, 4035, 4945, 230, 130972, 3815, 178130, 180050, 8310, 3290, 192220, 5502, 197788, 958, 5618, 203972, 204162, 65, 348, 548, 1502, 110, 4020, 155, 968, 838, 1255, 1125, 2545, 925, 1242, 2068, 3240, 4480, 3208, 10528, 12352, 16520, 17618, 110, 16342, 15278, 12888, 12830, 278, 15358, 4555, 460, 11138, 590, 708, 670, 428, 150, 832, 625, 4285, 1060, 828, 162, 200, 10, 0, 645, 275, 3550, 360, 17652, 18880, 17182, 5658, 46902, 11230, 3615, 24425, 71328, 71328, 71510, 71510, 210, 282148, 70, 120, 70, 150, 700, 1315, 285472, 5100, 287090, 1200, 550, 960, 290352
2011-07-26, 20888, 16975, 6070, 5955, 4942, 16982, 785, 1595, 1208, 3290, 6370, 2035, 8410, 385, 10208, 20890, 33275, 36948, 988, 35455, 2908, 3905, 4808, 222, 125622, 3595, 174450, 176362, 8122, 3098, 188015, 5220, 193525, 905, 5375, 199452, 199638, 60, 332, 555, 1462, 110, 4010, 142, 928, 802, 1210, 1080, 2500, 910, 1212, 2050, 3108, 4362, 3050, 10332, 12132, 16188, 17200, 105, 15692, 14618, 12165, 12095, 270, 14645, 4105, 440, 10748, 570, 680, 642, 405, 142, 805, 602, 4270, 1060, 822, 158, 195, 10, 0, 622, 262, 3460, 350, 17155, 18360, 16478, 5545, 45510, 10518, 3495, 23640, 69155, 69155, 69330, 69330, 198, 275228, 70, 120, 70, 142, 678, 1275, 278468, 5082, 280100, 1188, 538, 955, 283308
2011-07-27, 20240, 16920, 5810, 5705, 4665, 16490, 760, 1552, 1152, 3135, 6112, 1862, 7975, 368, 9708, 20225, 31890, 35408, 935, 33900, 2798, 3780, 4678, 218, 124150, 3385, 171145, 172990, 7892, 2922, 184250, 5075, 189668, 865, 5208, 195355, 195512, 60, 330, 565, 1440, 100, 4000, 135, 888, 782, 1165, 1025, 2455, 898, 1188, 2035, 2975, 4245, 2878, 10015, 11758, 15750, 16815, 100, 15270, 14192, 11678, 11575, 265, 14038, 3655, 425, 10358, 550, 660, 620, 380, 140, 785, 582, 4255, 1058, 808, 150, 190, 10, 0, 582, 252, 3385, 345, 16625, 17810, 15808, 5280, 44028, 9848, 3318, 22998, 67028, 67028, 67198, 67198, 190, 268708, 70, 118, 70, 135, 652, 1235, 271848, 5065, 273490, 1185, 540, 958, 276650
2011-07-28, 19475, 16868, 5515, 5380, 4412, 15858, 738, 1505, 1102, 2990, 5870, 1700, 7570, 355, 9245, 19480, 30758, 34145, 885, 32638, 2688, 3660, 4548, 210, 121810, 3188, 168302, 170102, 7542, 2762, 180902, 5005, 186268, 828, 4990, 191700, 191852, 60, 322, 572, 1392, 100, 3990, 130, 858, 758, 1135, 995, 2415, 885, 1132, 1960, 2845, 4100, 2698, 9652, 11298, 15172, 16255, 100, 14818, 13768, 11295, 11200, 260, 13635, 3205, 408, 9968, 535, 640, 600, 362, 135, 760, 560, 4238, 1052, 798, 140, 188, 10, 0, 540, 240, 3320, 338, 16108, 17260, 15178, 5005, 42495, 9018, 3130, 22180, 64678, 64678, 64842, 64842, 185, 262502, 70, 110, 70, 130, 630, 1195, 265562, 5045, 267220, 1185, 530, 960, 270365
2011-07-29, 18815, 16815, 5262, 5122, 4212, 15320, 718, 1472, 1055, 2858, 5635, 1568, 7200, 342, 8820, 18710, 29572, 32835, 835, 31375, 2580, 3545, 4428, 205, 121048, 3005, 165688, 167462, 7192, 2615, 177750, 4802, 183038, 762, 4762, 188228, 188368, 60, 315, 580, 1345, 90, 3990, 120, 832, 728, 1105, 965, 2380, 872, 1115, 1928, 2758, 3925, 2530, 9330, 10905, 14635, 15665, 100, 14172, 13155, 10788, 10725, 260, 13235, 2778, 395, 9582, 518, 622, 582, 348, 130, 745, 545, 4220, 1050, 805, 130, 180, 10, 0, 535, 230, 3255, 330, 15605, 16738, 14592, 4792, 41085, 8300, 2995, 21428, 62515, 62515, 62680, 62680, 180, 256608, 70, 110, 70, 130, 610, 1158, 259582, 5028, 261252, 1170, 525, 948, 264355
2011-07-30, 18245, 16770, 5015, 4895, 3955, 14840, 702, 1442, 1010, 2735, 5425, 1455, 6875, 328, 8435, 18055, 28392, 31522, 790, 30175, 2482, 3432, 4310, 200, 120308, 2835, 163182, 164950, 6852, 2478, 174742, 4570, 179958, 702, 4530, 184902, 185038, 60, 302, 580, 1295, 90, 3980, 118, 798, 708, 1065, 940, 2352, 868, 1112, 1952, 2685, 3815, 2435, 9115, 10660, 14250, 15185, 90, 13520, 12512, 10162, 10110, 260, 12710, 2638, 382, 9198, 505, 605, 568, 340, 130, 740, 538, 4192, 1050, 815, 130, 180, 10, 0, 560, 220, 3198, 330, 15148, 16260, 14048, 4635, 39732, 7692, 2888, 20788, 60518, 60518, 60678, 60678, 180, 251132, 70, 110, 70, 130, 590, 1125, 254030, 5010, 255708, 1158, 515, 942, 258755
