, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-07-01, 32124, 20976, 10422, 11600, 12042, , 567, 1532, 953, , , , , 724, 18932, 34381, 56412, , 2903, , , 4969, 5496, 150, 184657, 5544, 194874, , 6848, 2715, 188100, , 191643, , 5373, 197472, 197596, 356, 319, 224, , 148, 2782, , , 1012, 2071, 820, 1876, 473, , , 1701, 2340, 3587, 8233, , 13882, 12732, 14, 9518, 8747, 5438, , 34, , 3606, 109, 8446, 326, 296, 476, 200, 74, 96, , 4662, , 901, 8, , , 29, , , 3313, 311, 13601, , 19973, 3709, , 18288, 8734, 28471, 70441, 70441, 70526, 70526, 103, 273731, 90, 258, 106, 100, 746, 929, 283346, 5471, 285796, 1248, 744, 1130, 
2014-07-02, 29810, 20688, 9699, 10798, 10774, , 517, 1388, 910, , , , , 671, 17209, 32426, 53148, , 2796, , , 4181, 4359, 147, 179840, 5268, 191761, , 6304, 2492, 187774, , 191499, , 5199, 196780, 196807, 364, 326, 206, , 141, 2727, , , 1172, 2186, 854, 1992, 457, , , 1592, 1830, 3292, 7824, , 12986, 12676, 12, 8855, 8054, 5004, , 28, , 3606, 100, 8459, 316, 291, 459, 185, 71, 95, , 4659, , 912, 8, , , 28, , , 3120, 310, 13331, , 18553, 3360, , 16595, 8088, 24682, 64008, 64008, 64085, 64085, 96, 265532, 86, 220, 82, 27, 682, 824, 270866, 5394, 272582, 1316, 789, 1243, 
2014-07-03, 27916, 18616, 9452, 10780, 10689, , 472, 1276, 898, , , , , 622, 15667, 30930, 50329, , 2683, , , 4267, 4421, 144, 169646, 5032, 181535, , 6221, 2394, 187170, , 190967, , 5366, 196372, 196385, 368, 338, 204, , 136, 2709, , , 1200, 2327, 1096, 2092, 457, , , 1503, 1343, 3215, 7586, , 12474, 12646, 10, 8186, 7331, 4371, , 24, , 3606, 92, 8440, 307, 287, 440, 167, 68, 97, , 4658, , 921, 8, , , 30, , , 3022, 304, 13113, , 17633, 3152, , 15188, 8040, 23467, 61695, 61695, 61770, 61770, 89, 261430, 84, 194, 68, 1, 650, 778, 265750, 5368, 267327, 1368, 748, 1279, 
2014-07-04, 28173, 18266, 9383, 10902, 10616, , 456, 1188, 905, , , , , 579, 14398, 30728, 47709, , 2571, , , 4282, 4550, 142, 162258, 4738, 173255, , 6827, 2374, 175998, , 182420, , 5104, 190509, 191251, 338, 314, 202, , 129, 2704, , , 1066, 2290, 1308, 2282, 458, , , 1428, 1001, 3201, 7590, , 12290, 12620, 8, 7596, 6672, 3761, , 20, , 3606, 84, 8402, 298, 283, 426, 153, 66, 101, , 4655, , 933, 8, , , 34, , , 2941, 300, 13022, , 16852, 3008, , 13769, 8118, 24203, 61522, 61522, 61589, 61589, 80, 260001, 81, 174, 56, 0, 628, 762, 263800, 5349, 265266, 1308, 615, 1168, 
2014-07-05, 28993, 18106, 9000, 10190, 9979, , 444, 1122, 903, , , , , 540, 13322, 30224, 46621, , 2460, , , 4014, 4390, 140, 168217, 4468, 172324, , 7107, 2274, 149734, , 154087, , 4513, 160185, 161008, 308, 285, 196, , 122, 2696, , , 950, 2141, 1198, 2464, 458, , , 1361, 823, 3164, 7667, , 12247, 12596, 7, 7162, 6164, 3262, , 18, , 3606, 78, 8363, 289, 279, 412, 142, 63, 99, , 4653, , 946, 7, , , 36, , , 2857, 294, 12892, , 16172, 2891, , 12262, 7925, 22702, 57702, 57702, 57765, 57765, 68, 240994, 78, 163, 46, 0, 605, 732, 249660, 5330, 251993, 1228, 544, 1074, 
2014-07-06, 28224, 17950, 8364, 9169, 9068, , 429, 1066, 853, , , , , 507, 12324, 28766, 45104, , 2406, , , 3776, 4211, 137, 192752, 4218, 199507, , 6725, 2114, 174168, , 176321, , 4051, 176852, 175683, 290, 266, 194, , 116, 2686, , , 898, 2021, 1063, 2458, 458, , , 1294, 746, 2952, 7664, , 12146, 12576, 6, 6886, 5815, 2919, , 16, , 2728, 71, 8324, 281, 275, 400, 132, 61, 95, , 4651, , 958, 8, , , 40, , , 2778, 289, 12765, , 15536, 2780, , 10843, 7457, 21258, 53810, 53810, 53867, 53867, 61, 221449, 76, 154, 37, 6, 583, 703, 224551, 5307, 226248, 1206, 548, 1057, 
2014-07-07, 26532, 17778, 7750, 8042, 8146, , 428, 1034, 798, , , , , 476, 11473, 26967, 42661, , 2391, , , 3600, 4077, 135, 188322, 3990, 197650, , 6162, 1986, 178056, , 182650, , 3776, 186671, 186708, 276, 250, 193, , 110, 2678, , , 851, 1923, 963, 2358, 457, , , 1225, 680, 2733, 7514, , 11916, 12556, 4, 6691, 5560, 2704, , 14, , 1500, 66, 8240, 273, 272, 387, 119, 58, 95, , 4642, , 971, 8, , , 40, , , 2705, 289, 12638, , 14943, 2679, , 9694, 6935, 20313, 52050, 52050, 52103, 52103, 51, 238269, 75, 146, 28, 16, 564, 680, 238788, 5290, 239508, 1210, 565, 1062, 
2014-07-08,24664.0,17620.0,7188.0,6807.0,7050.0,25006.0,439.0,1046.0,754.0,2510.0,4566.0,6295.0,10874.0,447.0,10738.0,25130.0,40062.0,47208.0,2331.0,46270.0,3070.0,3458.0,4005.0,132.0,183634.0,3790.0,192707.0,159774.0,5634.0,1898.0,177983.0,5374.0,182379.0,698.0,3438.0,185886.0,185899.0,252.0,226.0,192.0,1678.0,105.0,2664.0,431.0,875.0,761.0,1826.0,908.0,2262.0,458.0,638.0,1277.0,1158.0,498.0,2551.0,7290.0,11238.0,11566.0,12540.0,3.0,6482.0,5306.0,2538.0,3566.0,12.0,5215.0,1500.0,61.0,7516.0,265.0,268.0,375.0,109.0,56.0,95.0,546.0,4619.0,1486.0,980.0,8.0,52.0,0.0,26.0,464.0,177.0,2635.0,288.0,12584.0,13582.0,14424.0,2588.0,33784.0,8772.0,6371.0,19886.0,52233.0,52233.0,52281.0,52281.0,42.0,240823.0,74.0,140.0,19.0,28.0,543.0,666.0,243662.0,5272.0,244980.0,1187.0,514.0,1030.0,247044.0
2014-07-09,23031.0,17477.0,6438.0,5804.0,5962.0,24748.0,427.0,1022.0,707.0,2409.0,4329.0,5914.0,10242.0,422.0,10115.0,23124.0,37505.0,45995.0,2232.0,44906.0,2955.0,3309.0,3920.0,130.0,179851.0,3608.0,188282.0,159998.0,5179.0,1780.0,177365.0,5785.0,181597.0,748.0,3074.0,184830.0,184881.0,232.0,206.0,191.0,1772.0,100.0,2655.0,426.0,919.0,675.0,1714.0,804.0,2184.0,458.0,552.0,1137.0,1099.0,281.0,2349.0,6956.0,10802.0,11141.0,12525.0,2.0,6138.0,4932.0,2298.0,3519.0,10.0,5182.0,1500.0,57.0,6574.0,256.0,264.0,364.0,101.0,53.0,95.0,511.0,4597.0,1492.0,996.0,8.0,50.0,0.0,6.0,441.0,170.0,2568.0,287.0,12138.0,13106.0,13912.0,2499.0,34012.0,7938.0,5638.0,19019.0,50800.0,49750.0,49794.0,49794.0,36.0,238920.0,72.0,134.0,11.0,38.0,523.0,643.0,242032.0,5248.0,243404.0,1118.0,462.0,938.0,247474.0
2014-07-10,21998.0,17350.0,5747.0,5106.0,5207.0,23494.0,404.0,978.0,672.0,2318.0,4109.0,5442.0,9551.0,399.0,9530.0,21213.0,34904.0,45388.0,2136.0,43990.0,2863.0,3183.0,3852.0,128.0,176524.0,3424.0,184856.0,154811.0,4727.0,1668.0,174720.0,5928.0,178671.0,757.0,2828.0,182269.0,182476.0,220.0,192.0,191.0,1710.0,95.0,2643.0,386.0,937.0,620.0,1610.0,698.0,2094.0,459.0,528.0,1098.0,1054.0,360.0,2160.0,6591.0,10366.0,10617.0,12513.0,0.0,5864.0,4577.0,1904.0,3396.0,8.0,5076.0,1500.0,54.0,6352.0,249.0,260.0,353.0,93.0,51.0,95.0,490.0,4575.0,1496.0,1008.0,8.0,49.0,0.0,0.0,495.0,165.0,2503.0,284.0,11004.0,12473.0,13425.0,2412.0,34782.0,7272.0,5004.0,18311.0,49451.0,48400.0,48440.0,48440.0,32.0,235166.0,71.0,127.0,2.0,49.0,505.0,620.0,238057.0,5231.0,239430.0,1094.0,455.0,924.0,245143.0
