, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIVER AT SPOKANE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-05-24,17171.0,17866.0,6106.0,6019.0,7655.0,16934.0,313.0,1100.0,2960.0,4946.0,2977.0,8075.0,759.0,11427.0,21666.0,26269.0,28905.0,3821.0,36299.0,7386.0,6663.64,8085.0,269.0,101569.0,8636.0,118577.0,106827.0,8434.0,5055.0,120034.0,4104.0,120828.0,837.0,5530.0,128235.0,127998.0,379.0,445.0,279.0,1433.0,758.0,519.0,2230.0,432.0,1567.0,717.0,1826.0,1742.0,3580.0,575.0,1151.0,2145.0,1000.0,1990.0,2124.0,2614.0,4006.0,7498.0,12758.0,270.0,8209.0,7443.0,5427.0,5299.0,284.0,8159.0,3206.0,1157.0,11706.0,400.0,280.0,652.0,536.0,137.0,834.0,1631.0,5774.0,1558.0,2102.0,145.0,224.0,0.0,117.0,1792.0,557.0,3423.0,1503.0,21275.0,24234.0,23604.0,5600.0,51959.0,17789.0,8498.0,19890.0,71850.0,71850.0,72086.0,72086.0,803.0,201651.0,405.0,869.0,300.0,668.0,2739.0,4479.0,209452.0,5630.0,210376.0,2110.0,857.0,1323.0,214183.0
2010-05-25,16010.0,17841.0,5567.0,5670.0,7741.0,15818.0,293.0,1046.0,2799.0,4866.0,2678.0,7663.0,695.0,10527.0,19741.0,25055.0,27604.0,3830.0,33984.0,6588.0,6154.27,6939.0,263.0,101539.0,8126.0,116981.0,100505.0,7742.0,4527.0,113837.0,3747.0,117403.0,751.0,5091.0,127506.0,127899.0,348.0,380.0,266.0,1452.0,718.0,453.0,2054.0,457.0,1447.0,731.0,1590.0,1108.0,3067.0,562.0,1311.0,2220.0,1085.0,1884.0,2972.0,2960.0,4729.0,8698.0,12607.0,270.0,7720.0,6716.0,4606.0,4503.0,284.0,7337.0,3206.0,1109.0,11877.0,388.0,274.0,626.0,468.0,149.0,755.0,1532.0,5700.0,1559.0,1916.0,137.0,220.0,0.0,63.0,1340.0,530.0,3183.0,1386.0,19924.0,22865.0,22449.0,5226.0,48907.0,16472.0,7986.0,18187.0,67094.0,67094.0,67322.0,67322.0,690.0,203450.0,350.0,744.0,248.0,545.0,2436.0,4013.0,209285.0,5595.0,209871.0,2044.0,825.0,1294.0,214040.0
2010-05-26,16302.0,17931.0,5215.0,5844.0,7478.0,15160.0,266.0,1094.0,2644.0,4895.0,2413.0,7392.0,651.0,9974.0,18625.0,24209.0,26645.0,3873.0,33037.0,6108.0,5806.42,6697.0,260.0,101441.0,8078.0,116571.0,101263.0,7581.0,4268.0,113270.0,3798.0,116245.0,769.0,5386.0,125263.0,125254.0,370.0,409.0,335.0,1811.0,770.0,527.0,2116.0,566.0,1491.0,926.0,1924.0,1053.0,2536.0,512.0,1438.0,2094.0,1105.0,1805.0,3324.0,2940.0,4397.0,8751.0,12631.0,257.0,7508.0,6273.0,3968.0,3818.0,269.0,6493.0,3205.0,1082.0,11839.0,375.0,269.0,609.0,418.0,148.0,705.0,1621.0,5653.0,1558.0,1851.0,133.0,216.0,0.0,75.0,1634.0,560.0,3061.0,1328.0,19363.0,21909.0,21330.0,5287.0,48148.0,16047.0,7786.0,17389.0,65537.0,65537.0,65758.0,65758.0,617.0,195665.0,324.0,656.0,221.0,436.0,2300.0,3640.0,202167.0,5577.0,203151.0,2327.0,979.0,1340.0,208108.0
2010-05-27,19034.0,18286.0,5739.0,6841.0,8715.0,16222.0,249.0,1354.0,2505.0,4929.0,2389.0,7369.0,669.0,9804.0,18382.0,23812.0,26182.0,3929.0,34983.0,5794.0,5816.24,6572.0,274.0,101097.0,10020.0,118195.0,102021.0,8337.0,4682.0,114305.0,3961.0,117256.0,889.0,6256.0,126747.0,126657.0,453.0,514.0,446.0,2217.0,880.0,687.0,2460.0,664.0,1640.0,940.0,2213.0,1697.0,2412.0,479.0,1838.0,2372.0,1468.0,1868.0,3328.0,2984.0,4366.0,8494.0,12370.0,247.0,7425.0,6164.0,3723.0,3508.0,255.0,6015.0,3204.0,1096.0,11739.0,365.0,264.0,611.0,423.0,164.0,799.0,1964.0,5673.0,1537.0,1778.0,129.0,212.0,0.0,67.0,2291.0,647.0,3220.0,1328.0,19048.0,21410.0,21524.0,6891.0,48767.0,18184.0,8680.0,18907.0,67674.0,67674.0,67890.0,67890.0,593.0,195014.0,547.0,740.0,252.0,353.0,2686.0,3630.0,200011.0,5514.0,200624.0,2611.0,1020.0,1417.0,205269.0
2010-05-28,22172.0,19319.0,7193.0,7800.0,10586.0,18856.0,273.0,1570.0,2421.0,5092.0,3092.0,8201.0,765.0,10646.0,20728.0,24461.0,26861.0,4011.0,37477.0,6172.0,5931.16,6686.0,280.0,99880.0,13873.0,120962.0,99501.0,9167.0,5192.0,113817.0,4058.0,117456.0,908.0,7042.0,128229.0,128283.0,515.0,581.0,490.0,2450.0,970.0,730.0,2663.0,685.0,1688.0,873.0,2299.0,2168.0,2771.0,475.0,2060.0,2621.0,1682.0,2349.0,3490.0,3239.0,4642.0,8669.0,12034.0,238.0,7201.0,5960.0,3577.0,3368.0,249.0,5843.0,3203.0,1142.0,11673.0,357.0,262.0,627.0,457.0,163.0,898.0,2230.0,5798.0,1494.0,1751.0,128.0,208.0,0.0,97.0,2564.0,717.0,3668.0,1365.0,19006.0,21374.0,22842.0,8179.0,51361.0,22356.0,9940.0,22762.0,74123.0,74123.0,74334.0,74334.0,630.0,201897.0,552.0,1005.0,230.0,462.0,2857.0,3891.0,206212.0,5456.0,206550.0,2589.0,981.0,1440.0,210902.0
2010-05-29,22007.0,20188.0,7011.0,7603.0,11178.0,18850.0,339.0,1749.0,2448.0,5542.0,4464.0,10006.0,719.0,12253.0,22761.0,25973.0,28496.0,4061.0,36294.0,6589.0,6046.09,6801.0,257.0,100202.0,14010.0,121200.0,88750.0,9779.0,5067.0,103713.0,3918.0,107438.0,850.0,7347.0,119106.0,119513.0,450.0,511.0,430.0,2311.0,938.0,655.0,2537.0,679.0,1701.0,890.0,2405.0,2182.0,3154.0,508.0,2267.0,2970.0,1779.0,2903.0,3796.0,3700.0,5205.0,9317.0,12038.0,231.0,7497.0,6155.0,3497.0,3236.0,248.0,5751.0,3202.0,1220.0,11647.0,343.0,255.0,675.0,507.0,160.0,1502.0,2345.0,5944.0,1451.0,1649.0,123.0,204.0,0.0,88.0,2243.0,780.0,4279.0,1430.0,19310.0,21727.0,25199.0,7223.0,52969.0,27924.0,10393.0,28266.0,81235.0,81235.0,81441.0,81441.0,580.0,206883.0,424.0,793.0,193.0,641.0,2695.0,3901.0,213111.0,5412.0,213672.0,2452.0,879.0,1432.0,218347.0
2010-05-30,19601.0,20037.0,6235.0,7163.0,9919.0,17646.0,309.0,1859.0,2514.0,6107.0,5351.0,11457.0,652.0,13912.0,22160.0,27337.0,29967.0,4084.0,36477.0,6706.0,6165.7,6901.0,238.0,100740.0,12570.0,120405.0,86250.0,9578.0,4600.0,100572.0,3709.0,103573.0,837.0,7232.0,113994.0,114095.0,407.0,448.0,385.0,2110.0,1033.0,560.0,2344.0,694.0,1795.0,925.0,2587.0,2077.0,3257.0,516.0,2207.0,2944.0,1828.0,3275.0,4747.0,4058.0,5719.0,10143.0,12051.0,216.0,7988.0,6665.0,3910.0,3577.0,239.0,5817.0,3201.0,1214.0,11576.0,332.0,249.0,707.0,530.0,155.0,2011.0,2188.0,5887.0,1408.0,1505.0,114.0,200.0,0.0,39.0,1748.0,732.0,4346.0,1274.0,19379.0,21884.0,26441.0,6070.0,54052.0,30359.0,9800.0,31660.0,85712.0,85712.0,85912.0,85912.0,529.0,205022.0,349.0,619.0,161.0,430.0,2394.0,3640.0,211657.0,5365.0,212412.0,2284.0,783.0,1403.0,217274.0
2010-05-31,18375.0,19935.0,6134.0,7148.0,9323.0,17285.0,300.0,1787.0,2582.0,6097.0,5339.0,11436.0,624.0,14426.0,21051.0,28382.0,31091.0,4105.0,38600.0,6140.0,6122.19,7003.0,240.0,101214.0,11782.0,120032.0,90000.0,9122.0,4196.0,103714.0,3585.0,106629.0,875.0,7097.0,116383.0,116286.0,405.0,427.0,368.0,2101.0,1379.0,514.0,2437.0,731.0,1935.0,1021.0,2821.0,2181.0,3211.0,472.0,2073.0,2644.0,1707.0,3238.0,4643.0,3976.0,5609.0,10040.0,12047.0,205.0,8273.0,6991.0,4332.0,4021.0,227.0,6203.0,3200.0,1156.0,11439.0,328.0,249.0,704.0,491.0,149.0,1442.0,2046.0,5867.0,1365.0,1357.0,104.0,195.0,0.0,2.0,1924.0,688.0,3828.0,1163.0,18533.0,21083.0,26232.0,5711.0,53483.0,28171.0,9013.0,30045.0,83528.0,83528.0,83721.0,83721.0,490.0,203592.0,305.0,515.0,142.0,240.0,2112.0,3258.0,209739.0,5332.0,210500.0,2218.0,747.0,1394.0,215068.0
2010-06-01,19711.0,22529.0,6622.0,7177.0,9835.0,16926.0,373.0,1827.0,2605.0,6022.0,5293.0,11316.0,629.0,14109.0,20996.0,28581.0,31286.0,4118.0,39269.0,5526.0,5519.62,6506.0,250.0,104698.0,13660.0,123860.0,91002.0,8976.0,4148.0,104102.0,3705.0,106402.0,1012.0,7314.0,116358.0,116358.0,432.0,464.0,382.0,2344.0,1744.0,559.0,2806.0,813.0,2179.0,1146.0,3218.0,2703.0,3301.0,459.0,2220.0,2737.0,1839.0,2984.0,4390.0,4097.0,5733.0,10002.0,11843.0,203.0,8097.0,6886.0,4438.0,4183.0,224.0,6499.0,606.0,1122.0,11319.0,391.0,300.0,767.0,503.0,180.0,943.0,2401.0,5893.0,1324.0,1278.0,98.0,191.0,0.0,0.0,2275.0,765.0,3714.0,1155.0,17698.0,20059.0,26471.0,6528.0,54136.0,27354.0,9282.0,28702.0,82838.0,82838.0,83026.0,83026.0,460.0,203148.0,277.0,464.0,130.0,137.0,1962.0,2971.0,209032.0,5321.0,209812.0,2366.0,847.0,1413.0,214286.0
2010-06-02,21604.0,23211.0,6619.0,7502.0,10594.0,16357.0,432.0,1956.0,2614.0,6307.0,6256.0,12563.0,602.0,14749.0,20477.0,28757.0,31447.0,4135.0,39242.0,5143.0,5035.89,5914.0,238.0,107953.0,16886.0,130388.0,94048.0,9651.0,4505.0,107525.0,3998.0,109793.0,1199.0,7866.0,119756.0,119598.0,466.0,538.0,419.0,2776.0,2189.0,685.0,3505.0,870.0,2344.0,1185.0,3637.0,3822.0,3803.0,459.0,2270.0,2893.0,2069.0,3109.0,4816.0,4786.0,6585.0,10993.0,11568.0,190.0,7609.0,6413.0,4131.0,3952.0,223.0,6554.0,235.0,1114.0,10945.0,677.0,526.0,872.0,625.0,218.0,801.0,2778.0,5951.0,1279.0,1233.0,94.0,187.0,0.0,5.0,2331.0,830.0,4192.0,1245.0,17548.0,19551.0,28026.0,7574.0,55617.0,29588.0,9574.0,30500.0,86118.0,86118.0,86300.0,86300.0,437.0,205688.0,264.0,431.0,144.0,95.0,1933.0,2779.0,210461.0,5298.0,211099.0,2647.0,919.0,1455.0,215499.0
