, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-10-15,5498.0,4801.0,709.0,479.0,816.0,3693.0,159.0,476.0,205.0,539.0,1386.0,669.0,2073.0,97.0,2546.0,6006.0,10441.0,2997.0,2720.0,12014.0,1144.0,1720.0,2284.0,68.0,59535.0,237.0,63451.0,51714.0,898.0,388.0,52630.0,1.0,49315.0,153.0,799.0,57818.0,61738.0,171.0,78.0,284.0,336.0,94.0,1513.0,88.0,329.0,251.0,1470.0,1165.0,2023.0,448.0,502.0,1103.0,535.0,1233.0,274.0,1291.0,1656.0,2875.0,4322.0,75.0,2741.0,2771.0,1715.0,1376.0,136.0,5182.0,0.0,43.0,7975.0,83.0,136.0,169.0,16.0,38.0,28.0,292.0,165.0,316.0,835.0,164.0,49.0,7.0,96.0,351.0,52.0,878.0,114.0,11281.0,12002.0,4055.0,667.0,14497.0,1443.0,1557.0,3036.0,20633.0,25715.0,24545.0,23952.0,81.0,82717.0,54.0,60.0,6.0,221.0,121.0,321.0,94246.0,5103.0,78707.0,828.0,706.0,865.0,89422.0
2012-10-16,4649.0,4955.0,770.0,653.0,710.0,3843.0,166.0,486.0,226.0,575.0,1442.0,706.0,2151.0,129.0,2596.0,5895.0,10700.0,11658.0,2698.0,12126.0,1125.0,1766.0,2201.0,151.0,59972.0,240.0,61996.0,66758.0,855.0,407.0,70063.0,1337.0,72070.0,143.0,1155.0,72994.0,70308.0,186.0,84.0,286.0,339.0,99.0,1564.0,93.0,380.0,282.0,818.0,1350.0,2128.0,432.0,512.0,1220.0,458.0,1220.0,239.0,1316.0,1684.0,2761.0,4091.0,35.0,2720.0,2749.0,2002.0,1940.0,140.0,5207.0,0.0,44.0,7278.0,84.0,138.0,172.0,20.0,38.0,175.0,234.0,124.0,303.0,870.0,59.0,67.0,6.0,95.0,248.0,63.0,920.0,124.0,11513.0,12022.0,4088.0,734.0,14638.0,1596.0,1357.0,3063.0,19678.0,19678.0,19754.0,19754.0,81.0,85020.0,66.0,74.0,6.0,236.0,134.0,338.0,88280.0,5203.0,86144.0,1025.0,1530.0,935.0,92274.0
2012-10-17,4818.0,5102.0,933.0,1079.0,672.0,4021.0,185.0,543.0,290.0,796.0,1826.0,930.0,2456.0,172.0,2920.0,6025.0,10768.0,11748.0,2572.0,13736.0,1075.0,1700.0,2164.0,149.0,59905.0,245.0,63538.0,58749.0,811.0,458.0,60593.0,6686.0,63570.0,152.0,1599.0,70273.0,68489.0,307.0,198.0,308.0,1018.0,102.0,1512.0,177.0,378.0,664.0,845.0,1330.0,2619.0,425.0,627.0,1349.0,489.0,1300.0,225.0,1438.0,1913.0,2698.0,4045.0,35.0,2919.0,2854.0,2130.0,2510.0,149.0,5246.0,0.0,44.0,7728.0,92.0,153.0,197.0,94.0,41.0,144.0,239.0,126.0,299.0,927.0,59.0,67.0,4.0,101.0,414.0,65.0,1282.0,158.0,11787.0,11801.0,4097.0,923.0,14862.0,3127.0,1321.0,3819.0,18717.0,18717.0,18793.0,18793.0,144.0,94021.0,50.0,81.0,6.0,244.0,152.0,373.0,97070.0,6390.0,98049.0,1128.0,851.0,871.0,99684.0
2012-10-18,7117.0,4988.0,930.0,870.0,726.0,3888.0,187.0,542.0,282.0,681.0,1608.0,884.0,2505.0,116.0,2960.0,6408.0,10930.0,11928.0,2486.0,14276.0,1929.0,1703.0,2386.0,73.0,59350.0,248.0,76346.0,49999.0,971.0,464.0,52017.0,4856.0,54715.0,138.0,1119.0,61825.0,60482.0,310.0,214.0,306.0,1029.0,88.0,1318.0,167.0,352.0,648.0,914.0,1090.0,2688.0,430.0,489.0,1293.0,470.0,1425.0,236.0,1388.0,1800.0,2673.0,3877.0,36.0,2967.0,3130.0,2292.0,2622.0,153.0,5286.0,0.0,42.0,7911.0,89.0,147.0,186.0,139.0,46.0,147.0,260.0,132.0,247.0,869.0,61.0,70.0,2.0,85.0,817.0,70.0,1228.0,248.0,11754.0,11902.0,4484.0,910.0,15354.0,3008.0,1356.0,4722.0,18860.0,18860.0,18935.0,18935.0,118.0,87527.0,52.0,72.0,5.0,256.0,148.0,367.0,91466.0,6616.0,93176.0,871.0,532.0,765.0,96313.0
2012-10-19,6110.0,4841.0,888.0,791.0,870.0,3807.0,188.0,516.0,254.0,589.0,1547.0,806.0,2444.0,106.0,2998.0,6071.0,10864.0,11863.0,2417.0,13299.0,1992.0,1604.0,2965.0,69.0,59780.0,264.0,83831.0,52499.0,1042.0,443.0,53445.0,2330.0,54781.0,143.0,1206.0,59010.0,57430.0,271.0,156.0,335.0,538.0,108.0,1250.0,133.0,342.0,454.0,922.0,628.0,2392.0,433.0,475.0,1074.0,421.0,1270.0,250.0,1352.0,1762.0,2752.0,3796.0,40.0,2956.0,2966.0,2393.0,2757.0,138.0,5336.0,0.0,42.0,7901.0,80.0,133.0,176.0,109.0,52.0,159.0,248.0,125.0,248.0,826.0,64.0,72.0,0.0,86.0,355.0,64.0,922.0,140.0,11666.0,11978.0,4464.0,814.0,15305.0,2799.0,854.0,4127.0,20112.0,20112.0,20189.0,20189.0,125.0,80845.0,50.0,62.0,5.0,247.0,140.0,316.0,84531.0,6294.0,86524.0,841.0,466.0,730.0,89594.0
2012-10-20,5007.0,5016.0,995.0,928.0,736.0,3843.0,184.0,514.0,257.0,582.0,1500.0,800.0,2390.0,150.0,2980.0,5725.0,10934.0,11938.0,2428.0,13146.0,1638.0,1596.0,2960.0,128.0,65290.0,287.0,84188.0,69999.0,1040.0,586.0,70984.0,1658.0,71790.0,315.0,2440.0,73698.0,71720.0,241.0,130.0,425.0,415.0,250.0,1270.0,125.0,367.0,395.0,921.0,877.0,2212.0,428.0,500.0,990.0,413.0,1100.0,256.0,1327.0,1724.0,2768.0,3785.0,45.0,2866.0,2849.0,2282.0,2641.0,133.0,5346.0,0.0,42.0,7860.0,80.0,132.0,176.0,95.0,53.0,156.0,240.0,129.0,248.0,832.0,64.0,72.0,0.0,84.0,302.0,64.0,880.0,130.0,11617.0,11899.0,4393.0,763.0,14936.0,2491.0,754.0,3649.0,19701.0,19701.0,19781.0,19781.0,121.0,83999.0,56.0,67.0,5.0,240.0,134.0,306.0,85566.0,5768.0,87358.0,842.0,870.0,781.0,89119.0
2012-10-21,4740.0,5542.0,1094.0,957.0,710.0,4277.0,182.0,513.0,256.0,595.0,1525.0,961.0,2566.0,118.0,2972.0,5586.0,11367.0,12414.0,2440.0,13626.0,1224.0,2218.0,3326.0,109.0,79539.0,310.0,84372.0,70848.0,1082.0,653.0,72329.0,1518.0,73996.0,241.0,2025.0,77114.0,76050.0,225.0,122.0,425.0,368.0,223.0,1386.0,119.0,356.0,372.0,1128.0,1290.0,2294.0,426.0,539.0,1130.0,445.0,1064.0,261.0,1354.0,1746.0,2775.0,3777.0,49.0,2831.0,2784.0,2205.0,2549.0,132.0,5513.0,0.0,42.0,7812.0,82.0,137.0,180.0,106.0,56.0,161.0,254.0,152.0,243.0,827.0,64.0,73.0,0.0,82.0,342.0,65.0,954.0,140.0,11692.0,11832.0,4412.0,1044.0,14984.0,2767.0,806.0,4210.0,18871.0,18871.0,18954.0,18954.0,131.0,96609.0,46.0,70.0,5.0,252.0,123.0,454.0,98342.0,5729.0,100244.0,812.0,952.0,832.0,101324.0
2012-10-22,4640.0,5671.0,940.0,893.0,702.0,3976.0,187.0,518.0,208.0,613.0,1498.0,966.0,2534.0,96.0,3081.0,5534.0,11688.0,12770.0,2440.0,13763.0,1018.0,2358.0,3737.0,54.0,80734.0,324.0,84562.0,76703.0,1225.0,576.0,78143.0,1466.0,79660.0,152.0,1359.0,81798.0,80774.0,214.0,116.0,437.0,334.0,102.0,1388.0,117.0,345.0,344.0,1310.0,1678.0,2600.0,426.0,561.0,1261.0,452.0,1247.0,268.0,1375.0,1788.0,2759.0,3769.0,52.0,2975.0,2864.0,2206.0,2521.0,131.0,5770.0,0.0,42.0,7788.0,80.0,135.0,177.0,104.0,59.0,208.0,289.0,170.0,238.0,820.0,64.0,72.0,0.0,81.0,652.0,68.0,924.0,124.0,11647.0,11839.0,4466.0,899.0,15077.0,3212.0,897.0,5098.0,18487.0,18487.0,18571.0,18571.0,101.0,99333.0,42.0,67.0,5.0,256.0,126.0,457.0,101898.0,5694.0,104470.0,760.0,810.0,738.0,106422.0
2012-10-23,4579.0,5512.0,862.0,855.0,693.0,3782.0,189.0,517.0,195.0,618.0,1473.0,867.0,2401.0,89.0,2969.0,5403.0,11736.0,12828.0,2404.0,13601.0,991.0,2383.0,3732.0,50.0,80680.0,331.0,84404.0,76537.0,1239.0,512.0,78176.0,1428.0,80052.0,123.0,1142.0,82360.0,81820.0,219.0,113.0,457.0,303.0,65.0,1272.0,114.0,335.0,330.0,1356.0,1840.0,2948.0,428.0,565.0,1272.0,434.0,1382.0,278.0,1361.0,1765.0,2791.0,3760.0,43.0,3282.0,3144.0,2398.0,2665.0,137.0,5984.0,0.0,43.0,7766.0,80.0,135.0,176.0,98.0,56.0,254.0,269.0,181.0,234.0,817.0,64.0,73.0,0.0,82.0,415.0,66.0,889.0,120.0,11516.0,11883.0,4327.0,811.0,14893.0,2516.0,792.0,4568.0,18326.0,18326.0,18410.0,18410.0,88.0,103290.0,41.0,61.0,5.0,251.0,147.0,443.0,105958.0,5656.0,108784.0,749.0,636.0,704.0,110516.0
2012-10-24,4522.0,5329.0,832.0,820.0,684.0,3757.0,196.0,522.0,195.0,617.0,1465.0,834.0,2350.0,85.0,2867.0,5267.0,11726.0,12821.0,2284.0,13572.0,954.0,3100.0,4324.0,64.0,80444.0,334.0,84764.0,76850.0,1193.0,486.0,78425.0,1392.0,80244.0,115.0,1108.0,82028.0,81699.0,222.0,113.0,484.0,277.0,59.0,1216.0,118.0,329.0,321.0,1336.0,1861.0,3138.0,422.0,588.0,1315.0,441.0,1442.0,284.0,1358.0,1754.0,2736.0,3753.0,43.0,3500.0,3373.0,2680.0,2940.0,140.0,6150.0,0.0,56.0,7753.0,80.0,135.0,176.0,99.0,56.0,243.0,254.0,190.0,230.0,814.0,64.0,72.0,0.0,82.0,296.0,65.0,912.0,130.0,11452.0,11908.0,4220.0,791.0,14698.0,2108.0,761.0,4039.0,18234.0,18234.0,18318.0,18318.0,88.0,103439.0,42.0,61.0,4.0,244.0,159.0,437.0,106531.0,5611.0,109810.0,745.0,705.0,715.0,111769.0
