, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2005-02-28,4109.0,5386.0,1288.0,832.0,1272.0,3480.0,147.0,344.0,151.0,545.0,1155.0,730.0,1976.0,245.0,2879.0,4669.0,11088.0,11951.0,1028.0,14530.0,3362.0,5337.0,184.0,59450.0,1560.0,65878.0,100099.0,2218.0,532.0,98229.0,1786.0,94369.0,168.0,1417.0,88723.0,87795.0,164.0,170.0,251.0,471.0,450.0,63.0,898.0,148.0,384.0,234.0,496.0,1425.0,1671.0,330.0,411.0,1335.0,322.0,1440.0,395.0,1077.0,1273.0,1957.0,1339.0,26.0,2033.0,2038.0,1677.0,1588.0,164.0,4321.0,677.0,123.0,7162.0,51.0,94.0,133.0,91.0,46.0,1160.0,309.0,612.0,249.0,689.0,408.0,151.0,70.0,56.0,288.0,56.0,1076.0,727.0,9292.0,9193.0,3553.0,1015.0,13639.0,3446.0,2950.0,5023.0,18662.0,18662.0,18843.0,18843.0,359.0,98896.0,76.0,135.0,25.0,214.0,462.0,687.0,109147.0,4513.0,105653.0,753.0,448.0,706.0,115630.0
2005-03-01,4136.0,5380.0,1329.0,870.0,1308.0,3641.0,146.0,343.0,150.0,538.0,1211.0,774.0,2069.0,230.0,2990.0,4811.0,11196.0,12053.0,1108.0,14431.0,3367.0,4873.0,260.0,62320.0,1600.0,68334.0,110000.0,2162.0,573.0,112895.0,1723.0,114486.0,192.0,1591.0,116046.0,116038.0,299.0,336.0,328.0,1038.0,603.0,222.0,1092.0,207.0,611.0,252.0,700.0,1683.0,1748.0,325.0,405.0,1302.0,327.0,1408.0,393.0,1060.0,1252.0,1929.0,1378.0,26.0,2043.0,2080.0,1782.0,1716.0,167.0,4423.0,639.0,121.0,7175.0,51.0,94.0,137.0,108.0,46.0,856.0,429.0,616.0,247.0,683.0,309.0,142.0,46.0,59.0,283.0,56.0,1071.0,722.0,9227.0,9254.0,3613.0,1279.0,14059.0,3740.0,3717.0,5261.0,19321.0,19321.0,19495.0,19495.0,636.0,136829.0,115.0,227.0,65.0,218.0,770.0,817.0,141838.0,4557.0,137990.0,848.0,1057.0,900.0,139100.0
2005-03-02,4118.0,5382.0,1290.0,819.0,1245.0,3637.0,146.0,342.0,150.0,534.0,1207.0,770.0,2056.0,221.0,2998.0,4868.0,11238.0,12086.0,1181.0,14621.0,3374.0,4580.0,412.0,62736.0,1718.0,69031.0,110000.0,2142.0,588.0,112881.0,1624.0,114477.0,194.0,1611.0,116103.0,116105.0,225.0,248.0,302.0,750.0,584.0,208.0,1172.0,188.0,634.0,244.0,761.0,1945.0,1908.0,323.0,402.0,1287.0,324.0,1394.0,392.0,1052.0,1243.0,1916.0,1379.0,26.0,2032.0,2062.0,1771.0,1727.0,169.0,4463.0,620.0,120.0,7142.0,51.0,94.0,137.0,112.0,45.0,663.0,348.0,610.0,245.0,677.0,329.0,150.0,37.0,58.0,280.0,56.0,1071.0,775.0,9335.0,9298.0,3624.0,1370.0,14086.0,4010.0,4422.0,5540.0,19626.0,19626.0,19797.0,19797.0,681.0,138179.0,96.0,258.0,39.0,263.0,867.0,989.0,144693.0,4540.0,141236.0,845.0,855.0,824.0,143864.0
2005-03-03,4165.0,5351.0,1248.0,777.0,1172.0,3581.0,145.0,341.0,150.0,530.0,1198.0,751.0,2025.0,214.0,2972.0,4835.0,11218.0,12032.0,1204.0,14531.0,3490.0,4302.0,298.0,62396.0,1763.0,68624.0,103906.0,2132.0,587.0,108092.0,1567.0,110941.0,195.0,1462.0,113731.0,114045.0,203.0,194.0,293.0,596.0,563.0,193.0,1156.0,181.0,610.0,239.0,744.0,2001.0,2118.0,322.0,399.0,1272.0,321.0,1378.0,391.0,1046.0,1236.0,1903.0,1380.0,26.0,2017.0,2037.0,1751.0,1717.0,170.0,4468.0,600.0,118.0,7096.0,51.0,94.0,136.0,115.0,45.0,525.0,309.0,591.0,243.0,671.0,318.0,136.0,32.0,57.0,277.0,55.0,1040.0,524.0,9176.0,9234.0,3617.0,1324.0,14124.0,4208.0,4019.0,5809.0,19932.0,19932.0,20100.0,20100.0,551.0,138526.0,80.0,194.0,26.0,307.0,839.0,1053.0,145385.0,4527.0,141906.0,838.0,704.0,766.0,144279.0
2005-03-04,4098.0,5311.0,1208.0,747.0,1118.0,3552.0,145.0,340.0,149.0,525.0,1187.0,736.0,1996.0,207.0,2923.0,4770.0,11154.0,11940.0,1178.0,14440.0,3490.0,3766.0,227.0,60452.0,1728.0,66852.0,78438.0,2138.0,577.0,82512.0,1533.0,85768.0,188.0,1344.0,90012.0,91055.0,197.0,180.0,288.0,543.0,556.0,186.0,1126.0,178.0,594.0,247.0,755.0,1971.0,2220.0,321.0,396.0,1257.0,319.0,1361.0,391.0,1038.0,1228.0,1892.0,1380.0,26.0,1999.0,2009.0,1725.0,1697.0,172.0,4457.0,581.0,117.0,7057.0,51.0,94.0,135.0,119.0,45.0,436.0,289.0,571.0,241.0,664.0,310.0,131.0,30.0,57.0,274.0,54.0,1023.0,374.0,8966.0,9027.0,3606.0,1226.0,13818.0,4164.0,3534.0,5831.0,19649.0,19649.0,19813.0,19813.0,450.0,129356.0,74.0,171.0,23.0,249.0,822.0,1045.0,138991.0,4533.0,136055.0,833.0,660.0,774.0,139433.0
2005-03-05,4128.0,5280.0,1168.0,726.0,1077.0,3528.0,144.0,339.0,149.0,522.0,1179.0,741.0,1989.0,202.0,2876.0,4732.0,11079.0,11848.0,1151.0,14436.0,3314.0,3406.0,213.0,53885.0,1719.0,61010.0,79297.0,2148.0,576.0,80402.0,1561.0,80531.0,196.0,1305.0,80706.0,80566.0,193.0,176.0,284.0,561.0,549.0,203.0,1112.0,172.0,586.0,257.0,789.0,1975.0,2224.0,320.0,393.0,1243.0,317.0,1345.0,390.0,1029.0,1219.0,1880.0,1381.0,26.0,1981.0,1980.0,1698.0,1673.0,173.0,4446.0,562.0,116.0,7026.0,51.0,94.0,134.0,126.0,45.0,383.0,277.0,560.0,239.0,657.0,327.0,134.0,29.0,56.0,271.0,53.0,1018.0,307.0,8866.0,8932.0,3599.0,1144.0,13522.0,4031.0,3197.0,5708.0,19230.0,19230.0,19390.0,19390.0,391.0,107500.0,72.0,160.0,22.0,206.0,858.0,1043.0,116933.0,4525.0,114191.0,828.0,626.0,774.0,118163.0
2005-03-06,4188.0,5255.0,1155.0,717.0,1042.0,3545.0,144.0,338.0,149.0,519.0,1181.0,767.0,2013.0,196.0,2852.0,4710.0,10977.0,11731.0,1148.0,14375.0,3171.0,3216.0,208.0,50351.0,1796.0,55870.0,113281.0,2143.0,584.0,115151.0,1533.0,115085.0,198.0,1302.0,112932.0,111581.0,189.0,172.0,280.0,580.0,544.0,210.0,1110.0,167.0,578.0,268.0,812.0,2000.0,2223.0,322.0,391.0,1231.0,315.0,1331.0,390.0,1017.0,1208.0,1866.0,1381.0,26.0,1963.0,1952.0,1670.0,1647.0,175.0,4434.0,542.0,115.0,7010.0,51.0,94.0,136.0,139.0,44.0,351.0,270.0,551.0,237.0,651.0,378.0,139.0,28.0,56.0,267.0,53.0,1017.0,274.0,8831.0,8921.0,3611.0,1084.0,13378.0,3922.0,2997.0,5585.0,18962.0,18962.0,19120.0,19120.0,365.0,111779.0,70.0,158.0,21.0,186.0,930.0,1090.0,115355.0,4522.0,111140.0,818.0,622.0,773.0,112326.0
2005-03-07,4189.0,5234.0,1160.0,713.0,1010.0,3592.0,143.0,337.0,148.0,516.0,1183.0,774.0,2019.0,191.0,2855.0,4720.0,10857.0,11592.0,1152.0,14246.0,3102.0,3093.0,199.0,50151.0,1861.0,55175.0,102847.0,2127.0,589.0,107361.0,1507.0,110644.0,202.0,1309.0,113897.0,114409.0,186.0,170.0,277.0,602.0,540.0,214.0,1109.0,163.0,568.0,277.0,825.0,2017.0,2238.0,321.0,389.0,1220.0,315.0,1318.0,389.0,1005.0,1195.0,1850.0,1382.0,26.0,1947.0,1925.0,1643.0,1622.0,177.0,4417.0,523.0,117.0,6993.0,50.0,94.0,139.0,151.0,44.0,336.0,261.0,543.0,235.0,644.0,419.0,138.0,27.0,55.0,264.0,52.0,1020.0,252.0,8828.0,8951.0,3630.0,1039.0,13340.0,3849.0,2916.0,5505.0,18845.0,18845.0,18999.0,18999.0,352.0,137334.0,68.0,153.0,21.0,173.0,953.0,1175.0,142167.0,4519.0,137681.0,802.0,620.0,771.0,138114.0
2005-03-08,4129.0,5218.0,1134.0,698.0,982.0,3602.0,143.0,336.0,148.0,513.0,1182.0,767.0,2007.0,186.0,2847.0,4747.0,10836.0,11549.0,1134.0,14171.0,3071.0,3035.0,190.0,49867.0,1847.0,54868.0,80879.0,2112.0,582.0,84239.0,1471.0,86887.0,199.0,1300.0,90293.0,91139.0,179.0,161.0,272.0,571.0,534.0,200.0,1101.0,157.0,559.0,286.0,835.0,2028.0,2254.0,321.0,387.0,1209.0,316.0,1310.0,389.0,992.0,1182.0,1835.0,1382.0,26.0,1934.0,1900.0,1617.0,1597.0,180.0,4401.0,503.0,127.0,6966.0,50.0,94.0,141.0,162.0,44.0,331.0,256.0,535.0,233.0,637.0,450.0,135.0,27.0,53.0,260.0,52.0,1034.0,244.0,8852.0,9011.0,3653.0,1003.0,13356.0,3755.0,2808.0,5418.0,18774.0,18774.0,18924.0,18924.0,341.0,127659.0,66.0,144.0,20.0,162.0,914.0,1213.0,137723.0,4510.0,134663.0,790.0,603.0,765.0,138141.0
2005-03-09,4053.0,5202.0,1099.0,675.0,956.0,3570.0,142.0,335.0,148.0,510.0,1177.0,755.0,1986.0,183.0,2821.0,4750.0,10838.0,11559.0,1096.0,14238.0,3050.0,2977.0,187.0,49490.0,1781.0,54372.0,80396.0,2101.0,572.0,83229.0,1434.0,84921.0,197.0,1271.0,86269.0,86295.0,194.0,175.0,276.0,544.0,537.0,194.0,1085.0,156.0,545.0,315.0,824.0,2015.0,2267.0,317.0,384.0,1196.0,317.0,1300.0,388.0,980.0,1169.0,1819.0,1383.0,26.0,1923.0,1878.0,1594.0,1574.0,183.0,4385.0,484.0,143.0,6924.0,50.0,94.0,143.0,166.0,44.0,328.0,249.0,515.0,231.0,631.0,440.0,122.0,27.0,55.0,257.0,51.0,1030.0,231.0,8880.0,9088.0,3670.0,972.0,13408.0,3644.0,2664.0,5307.0,18714.0,18714.0,18862.0,18862.0,331.0,109770.0,64.0,137.0,20.0,146.0,853.0,1186.0,118246.0,4497.0,115009.0,783.0,580.0,754.0,118371.0
