, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-06-24, 36565, 21077, 14047, 14151, 14497, , 495, 1261, 1072, , , , , 902, 19751, 39605, 64191, , 3546, , , 5194, 5534, 172, 168830, 5442, 179954, , 7654, 3435, 187994, , 184031, , 6508, 187861, 208961, 362, 360, 224, , 298, 2842, , , 1106, 1887, 582, 1560, 532, , , 1444, 2014, 3934, 7469, , 12849, 13307, 22, 8718, 7874, 3967, , 40, , 3557, 143, 8656, 386, 364, 541, 225, 94, 95, , 4634, , 1225, 8, , , 43, , , 3866, 391, 14512, , 22317, 3784, , 22502, 10581, 24560, 70450, 68936, 69208, 70804, 108, 283822, 122, 219, 45, 160, 782, 892, 283319, 4697, 284030, 1292, 570, 1127, 
2014-06-25, 35834, 20868, 13983, 13355, 14804, , 602, 1220, 1058, , , , , 874, 19696, 39522, 59934, , 3496, , , 5016, 5418, 176, 165324, 5201, 177170, , 7777, 3646, 186282, , 181940, , 6712, 183760, 202985, 370, 372, 240, , 317, 3178, , , 1110, 2217, 1226, 1698, 513, , , 1400, 1894, 3781, 7298, , 12464, 13269, 22, 8792, 7966, 4206, , 40, , 3557, 135, 8658, 380, 363, 547, 222, 98, 95, , 4592, , 1231, 8, , , 41, , , 3664, 380, 14212, , 21054, 4044, , 21016, 10828, 23216, 66792, 66415, 66536, 67524, 112, 275131, 112, 198, 40, 152, 760, 880, 275814, 4692, 277108, 1292, 563, 1107, 
2014-06-26, 36758, 20864, 14286, 12201, 15610, , 766, 1286, 1156, , , , , 812, 19866, 40550, 60282, , 3426, , , 4853, 5284, 171, 160392, 5016, 171975, , 8069, 3720, 183540, , 181118, , 6365, 183608, 202291, 344, 343, 235, , 247, 3250, , , 1012, 2216, 1544, 2134, 505, , , 1404, 1725, 3856, 7274, , 12440, 13240, 20, 8548, 7706, 4124, , 38, , 3557, 128, 8654, 363, 350, 554, 250, 92, 102, , 4551, , 1249, 8, , , 38, , , 3588, 369, 14171, , 20107, 3978, , 19986, 10966, 22144, 64840, 64777, 64890, 65270, 105, 271452, 105, 179, 35, 142, 738, 860, 270881, 4686, 271786, 1254, 535, 1047, 
2014-06-27, 35364, 18880, 13868, 11160, 14955, , 706, 1281, 1216, , , , , 756, 19612, 39898, 60243, , 3372, , , 4718, 5188, 172, 155220, 4855, 166730, , 8142, 3551, 176717, , 174904, , 5967, 176839, 194800, 320, 314, 227, , 202, 3258, , , 980, 2198, 1536, 2520, 497, , , 1368, 1560, 3756, 7198, , 12317, 13204, 18, 8306, 7421, 3877, , 37, , 3557, 122, 8634, 348, 340, 533, 252, 87, 154, , 4519, , 1269, 8, , , 37, , , 3526, 366, 14235, , 19148, 4146, , 18341, 10710, 23306, 63368, 63368, 63476, 63476, 108, 265258, 97, 160, 31, 140, 721, 854, 266711, 4674, 267811, 1241, 521, 1034, 
2014-06-28, 32712, 18566, 12926, 10086, 13188, , 716, 1281, 1236, , , , , 694, 18841, 38178, 59676, , 3307, , , 4584, 5095, 160, 150544, 4737, 161073, , 7952, 3335, 176498, , 175796, , 5642, 177183, 194196, 308, 298, 222, , 182, 3156, , , 972, 2200, 1497, 2642, 502, , , 1347, 1466, 3598, 7033, , 12056, 13171, 16, 8056, 7132, 3628, , 36, , 3557, 117, 8607, 336, 331, 509, 240, 83, 167, , 4468, , 1278, 7, , , 35, , , 3455, 347, 14275, , 18278, 3784, , 16326, 9925, 25369, 64420, 64420, 64520, 64520, 95, 262263, 91, 147, 26, 134, 695, 823, 262507, 4668, 263299, 1215, 506, 1001, 
2014-06-29, 29362, 18363, 11766, 8965, 11372, , 634, 1209, 1157, , , , , 647, 17865, 35490, 58547, , 3220, , , 4558, 5028, 156, 156565, 4465, 164274, , 7518, 3092, 176016, , 176526, , 5301, 177789, 194067, 292, 277, 208, , 168, 2886, , , 916, 2191, 1261, 2614, 488, , , 1311, 1412, 3333, 6784, , 11570, 13136, 14, 7905, 6928, 3413, , 34, , 3557, 108, 8570, 324, 324, 490, 214, 80, 112, , 4426, , 1258, 8, , , 34, , , 3295, 335, 14149, , 17378, 3349, , 14044, 8916, 22062, 59654, 59654, 59748, 59748, 92, 258856, 86, 136, 22, 124, 668, 792, 260682, 4660, 261617, 1192, 486, 998, 
2014-06-30, 26243, 18152, 10693, 7963, 9918, , 588, 1119, 1072, , , , , 600, 16465, 32675, 55122, , 3114, , , 4591, 5204, 152, 162615, 4194, 171207, , 6945, 2854, 175295, , 177008, , 4905, 178095, 193641, 277, 258, 193, , 158, 2611, , , 857, 2094, 913, 2439, 477, , , 1264, 1222, 3017, 6505, , 11006, 13066, 12, 7718, 6724, 3264, , 32, , 3557, 101, 8530, 314, 318, 473, 194, 76, 96, , 4386, , 1239, 8, , , 32, , , 3143, 323, 13884, , 16546, 3092, , 12188, 8037, 19901, 56016, 56016, 56102, 56102, 87, 254006, 83, 128, 18, 118, 646, 767, 256392, 4644, 257306, 1166, 486, 988, 
2014-07-01,23966.0,17970.0,9812.0,7150.0,8803.0,27476.0,558.0,1061.0,1007.0,3716.0,6838.0,7807.0,14590.0,559.0,15067.0,30006.0,50894.0,58608.0,3009.0,59169.0,4547.0,4328.0,4985.0,149.0,159793.0,3952.0,170058.0,178171.0,6347.0,2646.0,174405.0,4303.0,177332.0,695.0,4456.0,178195.0,193006.0,270.0,246.0,176.0,1457.0,150.0,2357.0,430.0,1239.0,828.0,2022.0,549.0,2159.0,471.0,1015.0,1217.0,1238.0,1026.0,2802.0,6330.0,10256.0,10622.0,12988.0,12.0,7397.0,6374.0,3012.0,5931.0,31.0,7891.0,3557.0,94.0,8491.0,305.0,312.0,458.0,166.0,73.0,95.0,841.0,4346.0,1524.0,1196.0,8.0,73.0,0.0,31.0,658.0,241.0,3039.0,315.0,13687.0,15126.0,15784.0,2930.0,41970.0,10776.0,7367.0,19256.0,54016.0,54016.0,54098.0,54098.0,82.0,250868.0,81.0,121.0,13.0,105.0,624.0,740.0,253576.0,4634.0,254402.0,1161.0,499.0,989.0,291120.0
2014-07-02,22584.0,17803.0,9128.0,6481.0,7986.0,26022.0,509.0,963.0,953.0,3550.0,6406.0,6820.0,13189.0,520.0,13867.0,27356.0,46614.0,55419.0,2906.0,55631.0,4239.0,4152.0,4826.0,146.0,154056.0,3742.0,163949.0,178498.0,5752.0,2485.0,169956.0,5226.0,174328.0,783.0,4058.0,175607.0,189867.0,279.0,254.0,190.0,1848.0,142.0,2240.0,530.0,1413.0,927.0,1987.0,230.0,1836.0,457.0,861.0,900.0,1202.0,784.0,2618.0,6237.0,9648.0,10332.0,12912.0,10.0,7052.0,6000.0,2693.0,5562.0,32.0,7772.0,3557.0,89.0,8453.0,296.0,307.0,442.0,97.0,70.0,95.0,802.0,4306.0,1526.0,1036.0,8.0,67.0,0.0,29.0,622.0,230.0,2953.0,305.0,13312.0,14709.0,15038.0,2809.0,39325.0,9718.0,6876.0,18245.0,52176.0,52176.0,52251.0,52251.0,75.0,247368.0,79.0,115.0,9.0,69.0,603.0,705.0,250917.0,4623.0,251756.0,1209.0,574.0,1058.0,276271.0
2014-07-03,22246.0,17648.0,9076.0,6381.0,7825.0,25690.0,482.0,890.0,915.0,3405.0,6071.0,5959.0,12013.0,487.0,12800.0,25239.0,42698.0,52722.0,2806.0,52943.0,4139.0,4002.0,4708.0,144.0,151638.0,3548.0,160241.0,178498.0,5286.0,2448.0,164872.0,6612.0,170138.0,880.0,4086.0,171255.0,184689.0,296.0,274.0,218.0,2073.0,136.0,2294.0,562.0,1528.0,980.0,2054.0,324.0,1564.0,457.0,756.0,676.0,1126.0,577.0,2480.0,6167.0,9300.0,10108.0,12838.0,8.0,6698.0,5600.0,2329.0,4914.0,32.0,7123.0,3557.0,83.0,8415.0,289.0,302.0,426.0,70.0,68.0,95.0,771.0,4266.0,1528.0,1000.0,7.0,64.0,0.0,27.0,653.0,221.0,2876.0,298.0,12995.0,14345.0,14370.0,2706.0,38228.0,9318.0,6965.0,17674.0,50331.0,48230.0,48301.0,48301.0,71.0,239212.0,78.0,109.0,4.0,71.0,581.0,687.0,244426.0,4616.0,245450.0,1286.0,571.0,1148.0,270972.0
