, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-10-12,6332.0,7088.0,1354.0,995.0,1032.0,3791.0,172.0,490.0,265.0,612.0,1359.0,909.0,2410.0,108.0,3157.0,4254.0,10714.0,11545.0,2508.0,14653.0,1155.0,3483.0,75.0,76557.0,1182.0,81337.0,81936.0,1101.0,447.0,80750.0,638.0,80294.0,87.0,826.0,78839.0,78604.0,127.0,105.0,209.0,182.0,492.0,34.0,1405.0,64.0,270.0,185.0,805.0,409.0,1095.0,365.0,396.0,849.0,427.0,797.0,512.0,1174.0,1740.0,2760.0,4256.0,22.0,2249.0,1928.0,852.0,1206.0,62.0,1428.0,10.0,51.0,6585.0,108.0,130.0,145.0,13.0,25.0,174.0,222.0,1519.0,573.0,892.0,58.0,57.0,13.0,42.0,412.0,61.0,576.0,99.0,9886.0,10376.0,4112.0,688.0,13544.0,2446.0,1419.0,4254.0,17799.0,17799.0,17854.0,17854.0,44.0,90743.0,47.0,53.0,1.0,212.0,146.0,338.0,91054.0,4287.0,91424.0,633.0,330.0,641.0,94315.0
2004-10-13,6156.0,6266.0,1322.0,964.0,1010.0,3724.0,176.0,493.0,263.0,606.0,1355.0,903.0,2396.0,107.0,3122.0,4173.0,10549.0,11350.0,2633.0,14382.0,1042.0,3347.0,75.0,75298.0,1114.0,80316.0,87500.0,1112.0,438.0,89482.0,708.0,92075.0,84.0,754.0,92948.0,92828.0,119.0,98.0,202.0,170.0,481.0,33.0,1385.0,63.0,267.0,185.0,759.0,378.0,1055.0,359.0,403.0,874.0,423.0,805.0,509.0,1162.0,1713.0,2729.0,4096.0,22.0,2354.0,2004.0,863.0,880.0,61.0,1156.0,10.0,51.0,6647.0,108.0,130.0,142.0,7.0,26.0,174.0,222.0,1416.0,535.0,870.0,36.0,57.0,14.0,41.0,395.0,61.0,574.0,97.0,9949.0,10699.0,4076.0,681.0,13444.0,2349.0,1400.0,4147.0,17591.0,17591.0,17646.0,17646.0,45.0,104101.0,46.0,52.0,1.0,205.0,144.0,339.0,104014.0,4305.0,104159.0,632.0,323.0,730.0,104459.0
2004-10-14,6000.0,5933.0,1285.0,935.0,989.0,3762.0,179.0,494.0,261.0,603.0,1354.0,901.0,2387.0,105.0,3099.0,4104.0,10221.0,11013.0,2596.0,14029.0,1013.0,3226.0,75.0,73557.0,1065.0,78350.0,78750.0,1097.0,434.0,80766.0,739.0,83627.0,81.0,724.0,85337.0,85690.0,112.0,93.0,194.0,162.0,473.0,31.0,1363.0,62.0,265.0,187.0,712.0,352.0,1022.0,358.0,378.0,866.0,416.0,800.0,509.0,1151.0,1689.0,2701.0,3922.0,22.0,2155.0,1857.0,895.0,864.0,60.0,1037.0,10.0,51.0,6712.0,107.0,129.0,139.0,2.0,26.0,175.0,222.0,1310.0,505.0,862.0,38.0,56.0,14.0,40.0,375.0,61.0,574.0,95.0,9662.0,10382.0,4044.0,673.0,13436.0,2267.0,1380.0,4064.0,17501.0,17501.0,17554.0,17554.0,44.0,109489.0,46.0,49.0,1.0,183.0,143.0,341.0,112495.0,4309.0,113327.0,631.0,319.0,798.0,114990.0
2004-10-15,5869.0,5811.0,1245.0,906.0,970.0,3785.0,183.0,495.0,259.0,599.0,1350.0,903.0,2378.0,104.0,3085.0,4149.0,10096.0,10877.0,2512.0,13782.0,1005.0,2862.0,74.0,72449.0,1024.0,76684.0,71250.0,1067.0,430.0,73697.0,728.0,76888.0,80.0,706.0,78761.0,79099.0,105.0,89.0,187.0,156.0,457.0,30.0,1340.0,62.0,261.0,189.0,670.0,366.0,1001.0,357.0,374.0,869.0,412.0,805.0,508.0,1142.0,1667.0,2674.0,3749.0,22.0,2054.0,1746.0,786.0,844.0,59.0,1071.0,10.0,51.0,6739.0,106.0,129.0,137.0,1.0,26.0,176.0,222.0,1204.0,469.0,854.0,41.0,56.0,15.0,39.0,356.0,61.0,575.0,93.0,9664.0,10358.0,4014.0,666.0,13412.0,2197.0,1362.0,3992.0,17404.0,17404.0,17458.0,17458.0,46.0,102020.0,46.0,47.0,1.0,160.0,143.0,345.0,105510.0,4313.0,106616.0,630.0,316.0,824.0,108998.0
2004-10-16,5830.0,5733.0,1207.0,878.0,952.0,3716.0,187.0,497.0,258.0,596.0,1349.0,910.0,2379.0,103.0,3072.0,4242.0,10111.0,10903.0,2429.0,13799.0,1028.0,2680.0,74.0,71426.0,987.0,75490.0,57500.0,1037.0,426.0,59826.0,717.0,63048.0,79.0,691.0,65360.0,65925.0,101.0,86.0,174.0,151.0,423.0,29.0,1309.0,62.0,255.0,190.0,630.0,399.0,1007.0,356.0,358.0,866.0,407.0,804.0,507.0,1134.0,1646.0,2649.0,3577.0,23.0,1920.0,1612.0,709.0,777.0,58.0,1059.0,10.0,51.0,6796.0,106.0,129.0,134.0,0.0,26.0,177.0,222.0,1098.0,425.0,836.0,44.0,57.0,15.0,38.0,338.0,61.0,576.0,92.0,9659.0,10366.0,3987.0,660.0,13397.0,2138.0,1354.0,3928.0,17325.0,17325.0,17378.0,17378.0,53.0,93427.0,46.0,52.0,1.0,140.0,143.0,349.0,97617.0,4324.0,98828.0,630.0,313.0,801.0,101407.0
2004-10-17,5697.0,5676.0,1171.0,852.0,936.0,3651.0,187.0,496.0,266.0,597.0,1359.0,937.0,2410.0,103.0,3073.0,4248.0,10192.0,10983.0,2376.0,13852.0,1055.0,2732.0,75.0,70021.0,955.0,74154.0,58750.0,1010.0,424.0,58562.0,707.0,59295.0,78.0,678.0,58834.0,58683.0,95.0,83.0,160.0,146.0,385.0,29.0,1266.0,63.0,250.0,189.0,586.0,411.0,1040.0,357.0,390.0,891.0,410.0,831.0,510.0,1129.0,1628.0,2624.0,3402.0,23.0,2016.0,1687.0,681.0,707.0,57.0,1028.0,10.0,51.0,6845.0,106.0,129.0,132.0,1.0,29.0,181.0,230.0,993.0,366.0,802.0,45.0,61.0,16.0,37.0,386.0,61.0,580.0,96.0,9645.0,10348.0,3984.0,653.0,13372.0,2125.0,1379.0,3891.0,17263.0,17263.0,17318.0,17318.0,59.0,80889.0,46.0,58.0,1.0,121.0,185.0,390.0,85137.0,4361.0,86447.0,639.0,310.0,757.0,89245.0
2004-10-18,5554.0,5596.0,1138.0,828.0,920.0,3589.0,186.0,492.0,288.0,601.0,1388.0,1009.0,2505.0,104.0,3105.0,4179.0,10244.0,11064.0,2340.0,13999.0,1099.0,2790.0,78.0,69384.0,925.0,73285.0,83750.0,989.0,422.0,84858.0,698.0,86105.0,78.0,665.0,84541.0,83597.0,92.0,81.0,139.0,143.0,345.0,28.0,1219.0,63.0,246.0,186.0,543.0,414.0,1066.0,367.0,406.0,908.0,412.0,862.0,522.0,1130.0,1620.0,2607.0,3229.0,23.0,2026.0,1713.0,767.0,723.0,56.0,1032.0,10.0,51.0,6943.0,114.0,137.0,132.0,37.0,46.0,221.0,333.0,912.0,305.0,757.0,47.0,63.0,17.0,36.0,511.0,62.0,630.0,114.0,9654.0,10347.0,4079.0,648.0,13389.0,2290.0,1480.0,3998.0,17387.0,17387.0,17450.0,17450.0,61.0,84590.0,46.0,63.0,2.0,105.0,296.0,512.0,84468.0,4372.0,84774.0,640.0,308.0,727.0,85579.0
2004-10-19,5443.0,5525.0,1106.0,806.0,906.0,3535.0,186.0,489.0,283.0,603.0,1397.0,1058.0,2558.0,103.0,3193.0,4075.0,10238.0,11022.0,2305.0,13902.0,1079.0,2818.0,75.0,69378.0,897.0,73165.0,80000.0,971.0,420.0,81525.0,689.0,83779.0,77.0,652.0,84800.0,84946.0,90.0,80.0,114.0,140.0,297.0,28.0,1165.0,66.0,241.0,185.0,497.0,412.0,1075.0,379.0,423.0,926.0,417.0,907.0,523.0,1134.0,1622.0,2606.0,3055.0,23.0,2069.0,1760.0,836.0,792.0,56.0,1116.0,10.0,52.0,7131.0,116.0,139.0,135.0,73.0,41.0,271.0,411.0,820.0,245.0,712.0,50.0,64.0,19.0,35.0,416.0,64.0,644.0,135.0,9724.0,10404.0,4192.0,645.0,13511.0,2373.0,1384.0,4146.0,17657.0,17657.0,17728.0,17728.0,64.0,104152.0,46.0,61.0,1.0,95.0,286.0,581.0,105491.0,4361.0,105633.0,637.0,306.0,691.0,105930.0
2004-10-20,5303.0,5451.0,1076.0,784.0,893.0,3488.0,186.0,486.0,266.0,599.0,1369.0,1035.0,2501.0,101.0,3231.0,4036.0,10251.0,11055.0,2269.0,14038.0,1163.0,2841.0,78.0,69567.0,871.0,73292.0,79984.0,958.0,420.0,81402.0,681.0,83452.0,76.0,640.0,84105.0,84110.0,89.0,86.0,97.0,137.0,258.0,28.0,1118.0,66.0,239.0,186.0,462.0,461.0,1100.0,370.0,431.0,936.0,417.0,944.0,513.0,1129.0,1607.0,2600.0,2912.0,24.0,2096.0,1807.0,918.0,870.0,59.0,1228.0,10.0,52.0,7032.0,109.0,133.0,135.0,70.0,34.0,237.0,299.0,688.0,184.0,668.0,51.0,65.0,20.0,33.0,391.0,64.0,598.0,128.0,9798.0,10488.0,4125.0,640.0,13575.0,2260.0,1374.0,4066.0,17641.0,17641.0,17719.0,17719.0,65.0,103364.0,46.0,63.0,3.0,92.0,242.0,568.0,106379.0,4388.0,107225.0,649.0,304.0,667.0,109004.0
2004-10-21,5176.0,5389.0,1047.0,764.0,881.0,3452.0,187.0,483.0,266.0,597.0,1362.0,1023.0,2475.0,101.0,3183.0,3992.0,10223.0,11011.0,2233.0,13955.0,1335.0,3027.0,78.0,70033.0,853.0,73873.0,79750.0,973.0,422.0,81171.0,673.0,83197.0,75.0,629.0,83871.0,83885.0,91.0,90.0,91.0,132.0,240.0,27.0,1067.0,64.0,232.0,180.0,433.0,542.0,1133.0,364.0,431.0,937.0,418.0,966.0,510.0,1125.0,1582.0,2567.0,2851.0,25.0,2056.0,1777.0,963.0,944.0,59.0,1347.0,10.0,53.0,7006.0,108.0,132.0,135.0,71.0,38.0,229.0,295.0,585.0,124.0,623.0,53.0,65.0,21.0,32.0,411.0,65.0,594.0,126.0,9742.0,10468.0,4081.0,635.0,13525.0,2208.0,1368.0,3989.0,17514.0,17514.0,17602.0,17602.0,68.0,102886.0,46.0,63.0,2.0,93.0,257.0,565.0,105727.0,4374.0,106470.0,641.0,311.0,662.0,108110.0
