, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2013-04-23, 7226, 8960, , 2485, 3932, , , , 321, , , , , 815, 6166, 19097, 23969, , 3549, , , 13193, 14308, 786, 84054, 7478, , , 4210, 1838, 151228, , 153271, , 3189, 165234, 164639, 608, 644, , , 581, 2918, , , 484, 1869, 2642, 3942, 653, , , 460, 1826, 674, 1354, , 3240, , 171, 4367, 4582, 2489, , 272, , 0, 355, 4091, 143, 154, , 447, 90, 350, , 3964, , 626, 217, , , 14, , , , 971, 9280, , 9808, 5871, , 12588, , 23984, 54949, 54764, 56019, 56019, 3450, 220358, , 2334, 722, 2595, 2896, 4265, 231410, 5758, 216967, 1994, 1226, 1377, 
2013-04-24, 7051, 8354, , 2366, 3458, , , , 312, , , , , 753, 5808, 18003, 23319, , 3418, , , 13192, 14305, 648, 84639, 7012, , , 3906, 1803, 151321, , 154028, , 3050, 165077, 165124, 565, 584, , , 561, 2667, , , 554, 1749, 2032, 3658, 602, , , 404, 1706, 610, 1320, , 3076, , 162, 4311, 4414, 2822, , 260, , 0, 363, 4295, 136, 144, , 385, 86, 338, , 3930, , 585, 186, , , 58, , , , 880, 8838, , 10180, 4950, , 11338, , 21340, 49482, 49297, 50314, 50314, 2657, 225041, , 1790, 539, 1903, 2362, 3381, 236425, 5836, 223574, 2146, 1056, 1337, 
2013-04-25, 6896, 8078, , 2278, 3464, , , , 305, , , , , 769, 5473, 16110, 22939, , 3326, , , 13185, 14258, 584, 84346, 6841, , , 3633, 1940, 151074, , 153832, , 3293, 164077, 164110, 623, 653, , , 824, 2666, , , 755, 1912, 1751, 3224, 564, , , 389, 1378, 589, 1304, , 3001, , 158, 3962, 3924, 2566, , 250, , 0, 355, 4296, 132, 137, , 333, 83, 342, , 3915, , 503, 169, , , 82, , , , 809, 8714, , 10134, 4478, , 10511, , 17790, 45766, 45766, 46651, 46651, 2079, 218170, , 1378, 422, 1423, 1978, 2872, 228862, 5812, 217948, 2335, 1034, 1375, 
2013-04-26, 6796, 8459, , 2204, 5058, , , , 317, , , , , 852, 5330, 14594, 22924, , 3292, , , 13178, 14235, 556, 83946, 7153, , , 4027, 2371, 151234, , 154026, , 3832, 163734, 163736, 686, 737, , , 1097, 3102, , , 947, 2366, 2332, 3045, 584, , , 422, 1103, 603, 1303, , 2965, , 155, 3438, 3226, 2029, , 251, , 0, 351, 4286, 130, 132, , 299, 85, 350, , 3927, , 463, 161, , , 94, , , , 761, 8671, , 9800, 4964, , 10766, , 17642, 45626, 45626, 46439, 46439, 1617, 215427, , 1109, 345, 1073, 1793, 2592, 224491, 5794, 215086, 2440, 1039, 1407, 
2013-04-27, 6776, 9322, , 2402, 6462, , , , 332, , , , , 1003, 5728, 14446, 23152, , 3282, , , 12753, 14027, 534, 83620, 7815, , , 5176, 2720, 150618, , 153742, , 4507, 163470, 163541, 687, 762, , , 1101, 3469, , , 1028, 2578, 3022, 3490, 651, , , 466, 1118, 684, 1329, , 3092, , 159, 3060, 2609, 1412, , 258, , 0, 368, 4292, 140, 140, , 309, 89, 362, , 3952, , 448, 157, , , 104, , , , 811, 8740, , 9936, 5983, , 13473, , 19131, 46484, 46484, 47244, 47244, 1230, 215001, , 952, 296, 866, 1696, 2466, 223400, 5818, 215672, 2510, 1057, 1432, 
2013-04-28, 6901, 10232, , 2959, 7712, , , , 336, , , , , 1112, 6213, 14708, 23856, , 3312, , , 12163, 13234, 522, 84807, 8406, , , 6390, 2714, 148425, , 151210, , 4892, 160166, 160247, 719, 782, , , 951, 3456, , , 1300, 2520, 3044, 4109, 708, , , 548, 1394, 782, 1386, , 3486, , 170, 3000, 2356, 997, , 266, , 0, 409, 4330, 146, 143, , 326, 95, 367, , 3958, , 447, 157, , , 115, , , , 893, 8970, , 10917, 6306, , 16239, , 21281, 49251, 49251, 49980, 49980, 1016, 215381, , 837, 262, 743, 1616, 2376, 223788, 5842, 217812, 2431, 1009, 1448, 
2013-04-29, 8116, 11180, , 3297, 8344, , , , 340, , , , , 1162, 6432, 15542, 24432, , 3312, , , 12155, 13194, 499, 86885, 8742, , , 7064, 2523, 143739, , 147796, , 4771, 157090, 157483, 676, 739, , , 755, 3279, , , 1091, 2446, 2731, 4299, 730, , , 617, 1703, 827, 1444, , 3922, , 174, 3171, 2468, 960, , 268, , 0, 464, 4423, 139, 134, , 325, 101, 358, , 3965, , 434, 152, , , 126, , , , 951, 9152, , 11933, 6213, , 16384, , 21486, 50566, 50566, 51274, 51274, 917, 216261, , 773, 238, 628, 1551, 2304, 224374, 5824, 220053, 2272, 885, 1448, 
2013-04-30,9065.0,11669.0,5977.0,3434.0,7542.0,20570.0,171.0,500.0,350.0,2509.0,3748.0,2597.0,6296.0,1206.0,6524.0,15905.0,24625.0,30868.0,3336.0,36584.0,17433.0,12148.0,13177.0,480.0,88603.0,9026.0,105962.0,132647.0,7108.0,2331.0,132121.0,2431.0,134938.0,575.0,4474.0,142126.0,142514.0,662.0,732.0,695.0,1990.0,802.0,2978.0,474.0,1926.0,1082.0,2494.0,2232.0,4100.0,745.0,1638.0,2880.0,686.0,1850.0,909.0,1498.0,2822.0,4205.0,6812.0,181.0,3310.0,2605.0,1137.0,2790.0,264.0,4311.0,0.0,521.0,4574.0,146.0,137.0,546.0,319.0,119.0,402.0,1173.0,4174.0,648.0,428.0,150.0,166.0,0.0,139.0,1576.0,545.0,1994.0,973.0,9196.0,9852.0,12649.0,6203.0,34902.0,15762.0,12083.0,19849.0,49758.0,49758.0,50457.0,50457.0,844.0,206792.0,574.0,740.0,221.0,572.0,1490.0,2227.0,217506.0,5777.0,215399.0,2185.0,808.0,1372.0,228828.0
2013-05-01,10771.0,12106.0,4616.0,4173.0,8356.0,18645.0,173.0,484.0,424.0,2506.0,3696.0,2839.0,6535.0,1323.0,6884.0,16328.0,25300.0,32210.0,3445.0,37768.0,17360.0,12165.0,13159.0,465.0,90495.0,9775.0,107918.0,124373.0,6972.0,2711.0,135630.0,2040.0,137968.0,431.0,5181.0,143450.0,143261.0,760.0,830.0,377.0,1400.0,1198.0,3106.0,396.0,1671.0,1211.0,2960.0,2453.0,3820.0,784.0,1626.0,2890.0,824.0,1997.0,1271.0,1660.0,2793.0,5082.0,6347.0,189.0,3304.0,2595.0,1194.0,3008.0,261.0,4917.0,0.0,601.0,4782.0,183.0,168.0,522.0,374.0,146.0,555.0,1296.0,4444.0,696.0,577.0,147.0,151.0,0.0,150.0,1088.0,437.0,2109.0,1044.0,9406.0,10010.0,13467.0,6787.0,35397.0,16653.0,11230.0,21595.0,52686.0,53736.0,54428.0,54428.0,789.0,198236.0,465.0,661.0,208.0,520.0,1504.0,2182.0,206341.0,5679.0,205495.0,2342.0,791.0,1383.0,235769.0
2013-05-02,13298.0,18536.0,3499.0,5214.0,10096.0,16425.0,170.0,456.0,547.0,2287.0,3310.0,2512.0,5823.0,1410.0,8068.0,17902.0,26528.0,33075.0,3562.0,38395.0,15447.0,12782.0,13674.0,450.0,93154.0,11096.0,109273.0,113124.0,7717.0,3409.0,140521.0,1802.0,143391.0,350.0,6178.0,149225.0,149045.0,819.0,901.0,263.0,1166.0,1247.0,3527.0,370.0,1581.0,1286.0,3359.0,3240.0,3987.0,872.0,1517.0,2599.0,922.0,2345.0,1748.0,1881.0,2576.0,5953.0,6222.0,189.0,3391.0,2642.0,1138.0,2864.0,264.0,4969.0,0.0,728.0,5050.0,270.0,244.0,494.0,471.0,165.0,746.0,1134.0,4708.0,744.0,784.0,148.0,142.0,0.0,118.0,855.0,372.0,1922.0,1139.0,10055.0,10000.0,14715.0,7103.0,34148.0,19098.0,9581.0,25324.0,57985.0,59035.0,60621.0,60621.0,744.0,208621.0,380.0,656.0,198.0,468.0,1602.0,2277.0,214752.0,5586.0,214830.0,2443.0,742.0,1397.0,226643.0
