, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-02-24, 5790, , , 2292, , , , , 352, , , , , 630, 6229, , 23505, , 2614, , , 14720, , 272, 98151, , , , 3266, 1350, 151156, , 152473, , 3206, 165622, 166811, , , , , 313, 1964, , , 509, 1760, 4047, , , , , 437, 1442, , , , 2895, , 33, 3395, 3268, 2780, , 206, , 2712, , 8793, , 155, , 325, 90, 402, , , , 888, 189, , , 64, , , , 735, 13640, , 7013, 3196, , 8318, , 14866, , , , , 727, 232042, , 524, 220, 312, 1259, 2020, , 5839, 222513, 2045, , 1211, 
2015-02-25, 5671, , , 2193, , , , , 340, , , , , 590, 5885, , 22616, , 2550, , , 13386, , 288, 97483, , , , 3117, 1284, 149674, , 151371, , 3149, 161625, 161610, , , , , 291, 1854, , , 504, 1699, 3818, , , , , 429, 1432, , , , 2867, , 33, 3329, 3172, 2695, , 206, , 2503, , 8929, , 154, , 290, 86, 384, , , , 876, 185, , , 64, , , , 686, 13182, , 6796, 3084, , 7758, , 14386, , , , , 702, 210994, , 488, 240, 272, 1211, 1971, , 5843, 208379, 1958, , 1182, 
2015-02-26,5554.0,7050.0,2070.0,2098.0,2752.0,9172.0,234.0,639.0,332.0,1179.0,2246.0,1840.0,4271.0,555.0,5622.0,12502.0,22150.0,25892.0,2494.0,29624.0,6063.0,12095.0,14098.0,325.0,96653.0,3272.0,116614.0,145023.0,2977.0,1251.0,149483.0,2188.0,152182.0,386.0,3162.0,161713.0,161730.0,210.0,291.0,549.0,848.0,317.0,1798.0,245.0,960.0,534.0,1708.0,3700.0,4910.0,358.0,484.0,1214.0,422.0,1393.0,456.0,1488.0,1809.0,2847.0,2842.0,33.0,3300.0,3141.0,2661.0,2892.0,209.0,5513.0,2294.0,157.0,8744.0,83.0,152.0,199.0,266.0,83.0,386.0,742.0,2031.0,262.0,862.0,180.0,112.0,79.0,64.0,676.0,109.0,2171.0,710.0,13201.0,15087.0,6594.0,3036.0,28701.0,7278.0,5165.0,13888.0,43657.0,41514.0,42024.0,42024.0,728.0,208392.0,198.0,484.0,252.0,247.0,1181.0,1941.0,213926.0,5843.0,204710.0,1900.0,816.0,1155.0,218841.0
2015-02-27,5440.0,6710.0,2010.0,2008.0,2632.0,9028.0,231.0,634.0,324.0,1136.0,2186.0,1670.0,3991.0,524.0,5390.0,12222.0,21746.0,25582.0,2450.0,29109.0,5732.0,9944.0,11744.0,299.0,95893.0,3104.0,113090.0,144998.0,2856.0,1208.0,149304.0,2221.0,151995.0,382.0,3234.0,160786.0,160828.0,260.0,367.0,644.0,1003.0,391.0,1893.0,295.0,1085.0,595.0,1794.0,3766.0,4880.0,354.0,480.0,1193.0,416.0,1364.0,454.0,1476.0,1789.0,2824.0,2838.0,33.0,3260.0,3093.0,2641.0,2963.0,210.0,5592.0,2085.0,158.0,8539.0,82.0,151.0,196.0,250.0,80.0,442.0,717.0,2104.0,262.0,849.0,178.0,126.0,173.0,65.0,634.0,106.0,2150.0,715.0,13188.0,14981.0,6410.0,3186.0,28156.0,6946.0,4736.0,13476.0,42668.0,40816.0,41327.0,41327.0,811.0,207169.0,259.0,533.0,389.0,270.0,1351.0,2033.0,219436.0,6072.0,205241.0,1857.0,1079.0,1166.0,225124.0
2015-02-28,5344.0,6530.0,1951.0,1933.0,2524.0,8852.0,229.0,625.0,318.0,1095.0,2128.0,1487.0,3713.0,496.0,5180.0,11940.0,21312.0,24906.0,2404.0,28225.0,5482.0,7453.0,9201.0,255.0,97978.0,2981.0,110605.0,139373.0,2746.0,1143.0,144556.0,2528.0,148302.0,367.0,3218.0,157427.0,157772.0,250.0,374.0,660.0,991.0,395.0,2062.0,242.0,1156.0,598.0,1894.0,4056.0,5060.0,350.0,477.0,1170.0,409.0,1341.0,452.0,1468.0,1772.0,2799.0,2834.0,33.0,3229.0,3054.0,2620.0,2897.0,209.0,5597.0,1876.0,154.0,8350.0,81.0,149.0,192.0,236.0,78.0,575.0,665.0,2190.0,261.0,838.0,202.0,111.0,418.0,65.0,579.0,104.0,2120.0,670.0,12924.0,14944.0,6250.0,3044.0,27976.0,6665.0,4515.0,11091.0,39836.0,38275.0,38774.0,38774.0,829.0,204990.0,343.0,722.0,446.0,365.0,1972.0,2638.0,218702.0,6486.0,205678.0,1832.0,1790.0,1236.0,226911.0
2015-03-01,5236.0,6371.0,1897.0,1866.0,2416.0,8482.0,226.0,618.0,312.0,1055.0,2073.0,1323.0,3456.0,473.0,4973.0,11639.0,20891.0,24182.0,2359.0,27265.0,5262.0,5148.0,6686.0,238.0,105693.0,2854.0,118582.0,129248.0,2642.0,1078.0,133330.0,2348.0,136298.0,342.0,3047.0,144036.0,144456.0,220.0,296.0,549.0,726.0,283.0,1964.0,209.0,1086.0,537.0,1837.0,4072.0,5396.0,347.0,474.0,1151.0,403.0,1318.0,450.0,1462.0,1761.0,2776.0,2830.0,33.0,3202.0,3021.0,2606.0,2839.0,206.0,5525.0,1667.0,152.0,8160.0,80.0,148.0,188.0,226.0,76.0,746.0,631.0,2290.0,266.0,826.0,326.0,94.0,446.0,65.0,548.0,102.0,2090.0,638.0,12664.0,14942.0,6104.0,2870.0,27585.0,6368.0,4289.0,9538.0,37696.0,36425.0,36912.0,36912.0,764.0,193654.0,320.0,679.0,422.0,546.0,1978.0,3125.0,211654.0,6472.0,198930.0,1779.0,1552.0,1198.0,222278.0
2015-03-02,5137.0,6230.0,1845.0,1803.0,2318.0,7823.0,224.0,611.0,306.0,1019.0,2021.0,1206.0,3250.0,452.0,4747.0,10963.0,20463.0,23444.0,2314.0,26344.0,5048.0,4884.0,5925.0,228.0,99752.0,2698.0,111404.0,127998.0,2529.0,1022.0,131772.0,2084.0,134417.0,314.0,2847.0,140336.0,140431.0,200.0,253.0,479.0,594.0,235.0,1773.0,188.0,1002.0,482.0,1730.0,3785.0,5421.0,344.0,470.0,1129.0,398.0,1298.0,449.0,1456.0,1750.0,2755.0,2826.0,33.0,3177.0,2989.0,2595.0,2818.0,200.0,5472.0,1495.0,152.0,7970.0,80.0,147.0,186.0,216.0,73.0,668.0,608.0,2294.0,362.0,855.0,256.0,86.0,307.0,65.0,528.0,99.0,2036.0,613.0,12414.0,14583.0,5967.0,2760.0,26286.0,6098.0,4100.0,9233.0,35926.0,34945.0,35420.0,35420.0,696.0,181973.0,249.0,570.0,347.0,500.0,1517.0,2586.0,198956.0,6296.0,186944.0,1681.0,1209.0,1131.0,208372.0
2015-03-03, 5046, 6110, 1794, 1744, 2224, 7777, 220, 605, 300, 984, 1972, 1116, 3088, 434, 4534, 10452, 20016, 22741, 2271, 25499, 4850, 4671, 5695, 221, 98558, 2550, 108707, 127998, 2406, 975, 131605, 2000, 134207, 292, 2722, 139031, 139079, 187, 237, 456, 539, 216, 1652, 171, 927, 452, 1645, 3538, 5086, 341, 466, 1105, 392, 1277, 448, 1450, 1738, 2736, 2822, 33, 3153, 2959, 2586, 2808, 195, 5445, 1385, 153, 7785, 78, 145, 183, 209, 72, 460, 588, , 489, 966, 205, 82, 210, 65, 510, 97, 1959, 577, 12235, 14170, 5835, 2676, 25879, 5876, 3934, 8978, 35078, 34388, 34851, 34851, 651, 178689, 200, 495, 299, 414, 1247, 2154, 193372, 6194, 183333, 1602, 1020, 1088, 200997
2015-03-04, 4962, 6017, 1745, 1690, 2136, 7736, 219, 597, 294, 952, 1925, 1066, 2991, 417, 4331, 10284, 19553, 22058, 2232, 24689, 4672, 4492, 5486, 214, 97390, 2412, 107079, 127998, 2279, 933, 131436, 1963, 134020, 274, 2646, 137896, 137942, 173, 220, 447, 479, 198, 1604, 157, 866, 412, 1590, 3356, 4728, 338, 466, 1099, 388, 1262, 447, 1444, 1728, 2717, 2820, 33, 3129, 2928, 2578, 2794, 192, 5423, 1276, 150, 7628, 78, 145, 180, 202, 70, 391, 570, , 616, 1083, 184, 81, 149, 65, 493, 95, 1893, 541, 12112, 13802, 5714, 2604, 25131, 5671, 3777, 8756, 33992, 33592, 34044, 34044, 621, 177916, 166, 446, 273, 364, 1133, 1965, 190384, 6116, 183140, 1537, 914, 1074, 197483
2015-03-05, 4870, 5940, 1696, 1634, 2050, 7696, 216, 589, 290, 923, 1882, 1018, 2900, 402, 4143, 10144, 19103, 21442, 2195, 23954, 4517, 4342, 5298, 208, 96272, 2284, 105366, 127998, 2158, 892, 131264, 1859, 133834, 261, 2570, 136765, 136812, 158, 196, 426, 420, 185, 1568, 145, 810, 383, 1537, 3216, 4445, 335, 462, 1087, 382, 1262, 445, 1439, 1717, 2694, 2818, 33, 3118, 2907, 2572, 2784, 191, 5398, 1166, 146, 7524, 77, 143, 177, 195, 67, 382, 551, , 741, 1202, 176, 79, 110, 66, 476, 93, 1838, 519, 12032, 13512, 5593, 2540, 24417, 5422, 3630, 8494, 32998, 32889, 33330, 33330, 586, 177992, 144, 412, 250, 326, 1070, 1868, 187728, 6063, 184408, 1478, 808, 1042, 194542
