, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2006-06-05,47029.0,33115.0,11915.0,12715.0,18086.0,30799.0,269.0,984.0,1531.0,4488.0,6666.0,9028.0,17147.0,1426.0,22860.0,35492.0,49011.0,52222.0,6681.0,65468.0,12197.0,10997.0,548.0,175164.0,13650.0,208837.0,171817.0,11127.0,8692.0,192233.0,9547.0,196496.0,2330.0,13165.0,207596.0,206255.0,862.0,804.0,240.0,3521.0,672.0,1045.0,2836.0,1227.0,3153.0,1688.0,6472.0,6197.0,7148.0,1242.0,2405.0,3710.0,2901.0,4738.0,7495.0,11922.0,14934.0,20282.0,11385.0,205.0,8388.0,7160.0,3163.0,3463.0,420.0,6603.0,260.0,992.0,7312.0,2822.0,937.0,2970.0,2611.0,619.0,1439.0,4169.0,7049.0,1484.0,2302.0,296.0,295.0,90.0,264.0,4775.0,1367.0,9793.0,2375.0,24626.0,26266.0,46435.0,8303.0,84533.0,28656.0,16003.0,36760.0,121292.0,121292.0,121600.0,121600.0,753.0,338847.0,687.0,1299.0,494.0,615.0,3730.0,5251.0,336554.0,7034.0,338799.0,2965.0,1395.0,1943.0,349545.0
2006-06-06,41580.0,32773.0,11337.0,11365.0,17145.0,29645.0,235.0,885.0,1361.0,4370.0,6426.0,8174.0,15996.0,1195.0,21490.0,36384.0,49953.0,52568.0,6259.0,63722.0,11130.0,11699.0,397.0,177948.0,12483.0,208484.0,175000.0,10834.0,8283.0,195411.0,8625.0,200149.0,2213.0,12957.0,213161.0,213138.0,652.0,635.0,215.0,2979.0,797.0,837.0,2352.0,1151.0,2911.0,1648.0,5453.0,4738.0,7004.0,1163.0,2136.0,3571.0,2798.0,4892.0,7619.0,12112.0,14967.0,20358.0,11315.0,194.0,8190.0,6994.0,3168.0,3591.0,391.0,6594.0,260.0,1011.0,7203.0,2909.0,1168.0,2919.0,2599.0,606.0,1392.0,4215.0,5423.0,1096.0,1754.0,273.0,291.0,87.0,251.0,4509.0,1297.0,9684.0,2080.0,24377.0,26227.0,44193.0,7969.0,83259.0,26204.0,15043.0,36932.0,120191.0,120191.0,120500.0,120500.0,596.0,340201.0,453.0,934.0,354.0,1020.0,3371.0,5170.0,341828.0,6989.0,344249.0,2640.0,1272.0,1775.0,349735.0
2006-06-07,36646.0,32221.0,10834.0,9697.0,15614.0,27344.0,218.0,800.0,1269.0,4175.0,6033.0,7486.0,14855.0,1076.0,19690.0,33853.0,48280.0,50792.0,5879.0,61918.0,9532.0,11851.0,329.0,177693.0,11391.0,205636.0,175000.0,10572.0,8047.0,194794.0,8132.0,199517.0,2193.0,12572.0,212193.0,212231.0,567.0,554.0,291.0,2707.0,1291.0,695.0,2364.0,1131.0,2852.0,1785.0,5112.0,3889.0,6018.0,1118.0,1970.0,3494.0,2684.0,4787.0,7657.0,12027.0,14676.0,20091.0,11296.0,183.0,8147.0,6907.0,3036.0,3455.0,373.0,6562.0,260.0,1060.0,7254.0,3063.0,1472.0,2926.0,2623.0,592.0,1353.0,4495.0,4816.0,1024.0,1546.0,259.0,287.0,83.0,239.0,4447.0,1265.0,9662.0,1835.0,23480.0,25358.0,42628.0,7748.0,80791.0,24825.0,14192.0,35388.0,116179.0,116179.0,116473.0,116473.0,474.0,337705.0,327.0,654.0,270.0,768.0,2996.0,4716.0,345436.0,6769.0,348020.0,2403.0,1116.0,1678.0,353685.0
2006-06-08,35801.0,31844.0,10829.0,9098.0,14333.0,26471.0,251.0,810.0,1335.0,4229.0,6080.0,7698.0,15055.0,1082.0,18854.0,31834.0,46753.0,49313.0,5613.0,60031.0,8678.0,10736.0,318.0,174690.0,10492.0,198082.0,175000.0,10349.0,8087.0,194484.0,7975.0,199246.0,2244.0,12414.0,211698.0,211712.0,519.0,509.0,353.0,2563.0,1841.0,591.0,2931.0,1052.0,2752.0,1703.0,4642.0,3725.0,5166.0,1092.0,2022.0,3726.0,2697.0,4724.0,8037.0,12331.0,14717.0,20004.0,11311.0,173.0,8190.0,6937.0,3144.0,3418.0,371.0,6539.0,260.0,1112.0,7377.0,3192.0,1752.0,2939.0,2684.0,556.0,1314.0,4812.0,4827.0,1039.0,1591.0,258.0,283.0,80.0,231.0,4617.0,1259.0,10053.0,1726.0,23252.0,24911.0,45496.0,7884.0,81068.0,25079.0,14041.0,35299.0,116366.0,116366.0,116648.0,116648.0,396.0,333728.0,275.0,542.0,214.0,544.0,2760.0,4218.0,344172.0,6420.0,346420.0,2308.0,967.0,1632.0,351579.0
2006-06-09,36868.0,31573.0,10599.0,8314.0,13228.0,25643.0,278.0,843.0,1315.0,4302.0,6206.0,7889.0,15313.0,1048.0,19224.0,30851.0,46192.0,48545.0,5459.0,58672.0,8346.0,10197.0,301.0,173385.0,9915.0,194458.0,171250.0,10120.0,7982.0,191246.0,7477.0,196667.0,2067.0,12041.0,209655.0,209889.0,458.0,452.0,328.0,2275.0,2295.0,492.0,3340.0,935.0,2543.0,1460.0,4076.0,3295.0,4765.0,1066.0,1906.0,3701.0,2584.0,4873.0,8085.0,12671.0,14924.0,20186.0,11277.0,165.0,8566.0,7300.0,3494.0,3583.0,373.0,6695.0,260.0,1105.0,7494.0,3115.0,1824.0,2844.0,2659.0,505.0,1272.0,4818.0,4826.0,1056.0,1639.0,251.0,279.0,77.0,244.0,4380.0,1201.0,10269.0,1628.0,23605.0,25199.0,50325.0,7631.0,85908.0,25178.0,13334.0,34390.0,120299.0,120299.0,120572.0,120572.0,343.0,336095.0,246.0,480.0,170.0,419.0,2533.0,3846.0,346215.0,6060.0,348073.0,2156.0,848.0,1566.0,352707.0
2006-06-10,33791.0,30958.0,9500.0,7370.0,12113.0,23642.0,272.0,815.0,1197.0,4190.0,6016.0,7167.0,14342.0,928.0,18757.0,29001.0,45198.0,47403.0,5167.0,57046.0,7698.0,9764.0,287.0,169164.0,9277.0,189486.0,157500.0,9774.0,7444.0,176703.0,6851.0,182167.0,1841.0,11181.0,195215.0,195860.0,416.0,409.0,330.0,2040.0,2521.0,419.0,3515.0,872.0,2393.0,1427.0,3718.0,2979.0,4382.0,1050.0,1689.0,3504.0,2358.0,4814.0,7592.0,12570.0,14735.0,19937.0,11443.0,157.0,8980.0,7758.0,4095.0,4042.0,376.0,7118.0,265.0,1048.0,7575.0,2849.0,1709.0,2650.0,2513.0,466.0,1230.0,4491.0,7726.0,1073.0,1639.0,239.0,275.0,74.0,236.0,3814.0,1105.0,9891.0,1427.0,23460.0,25181.0,47627.0,6990.0,86230.0,23964.0,11935.0,29500.0,115730.0,115730.0,115989.0,115989.0,302.0,327664.0,228.0,435.0,138.0,330.0,2278.0,3506.0,340926.0,5786.0,343064.0,1970.0,778.0,1497.0,348513.0
2006-06-11,30983.0,30270.0,8313.0,6660.0,10963.0,21666.0,254.0,769.0,1103.0,3924.0,5624.0,6345.0,13068.0,846.0,17398.0,26585.0,42223.0,44335.0,4823.0,53617.0,6910.0,8935.0,276.0,166234.0,8510.0,184755.0,142700.0,9474.0,6818.0,161835.0,6399.0,167968.0,1727.0,10402.0,180862.0,181598.0,397.0,397.0,320.0,1982.0,2565.0,368.0,3485.0,851.0,2330.0,1552.0,3538.0,2794.0,4055.0,1033.0,1432.0,3251.0,2098.0,4482.0,6830.0,12661.0,14483.0,19283.0,12027.0,149.0,9309.0,8096.0,4574.0,4568.0,373.0,7703.0,272.0,973.0,7558.0,2533.0,1542.0,2443.0,2313.0,441.0,1193.0,4097.0,8367.0,2523.0,1893.0,228.0,272.0,70.0,218.0,3349.0,1014.0,9133.0,1237.0,22656.0,24473.0,41207.0,6356.0,79336.0,22373.0,10573.0,27360.0,106696.0,106696.0,106941.0,106941.0,271.0,305953.0,215.0,401.0,114.0,259.0,2056.0,3186.0,319622.0,5669.0,321972.0,1850.0,741.0,1459.0,327807.0
2006-06-12,28547.0,29673.0,7401.0,6162.0,9909.0,20161.0,229.0,720.0,1040.0,3612.0,5209.0,5700.0,11949.0,796.0,16011.0,24481.0,38350.0,40374.0,4492.0,49161.0,6407.0,8290.0,266.0,162001.0,7781.0,179622.0,120800.0,9158.0,6329.0,137868.0,6145.0,143091.0,1705.0,10059.0,155367.0,156256.0,377.0,389.0,310.0,1987.0,2600.0,331.0,3454.0,824.0,2275.0,1607.0,3407.0,2675.0,3836.0,1003.0,1194.0,2993.0,1836.0,3990.0,6035.0,12678.0,14613.0,19129.0,12656.0,142.0,9438.0,8246.0,4899.0,4961.0,366.0,8181.0,279.0,897.0,7442.0,2268.0,1424.0,2271.0,2103.0,421.0,1159.0,3786.0,7840.0,4630.0,4946.0,215.0,268.0,67.0,198.0,3018.0,944.0,8366.0,1086.0,22703.0,24063.0,35842.0,5796.0,71810.0,20812.0,9475.0,23949.0,95759.0,95759.0,95989.0,95989.0,247.0,275561.0,203.0,373.0,96.0,211.0,1872.0,2910.0,291085.0,5582.0,293816.0,1807.0,707.0,1445.0,300334.0
2006-06-13,26732.0,29210.0,6826.0,5773.0,9062.0,19103.0,204.0,669.0,986.0,3324.0,4832.0,5192.0,11004.0,758.0,14823.0,22900.0,34852.0,36798.0,4202.0,45042.0,6047.0,7864.0,256.0,154487.0,7128.0,171638.0,120800.0,8798.0,6020.0,136651.0,5987.0,140913.0,1701.0,10057.0,151049.0,151078.0,356.0,377.0,301.0,1983.0,2635.0,302.0,3439.0,787.0,2198.0,1572.0,3270.0,2589.0,3694.0,972.0,1059.0,2812.0,1632.0,3484.0,5523.0,11417.0,13426.0,18026.0,13298.0,136.0,9362.0,8129.0,4878.0,5096.0,343.0,8424.0,286.0,827.0,7356.0,2072.0,1301.0,2143.0,1929.0,403.0,1130.0,3582.0,7447.0,4234.0,4813.0,204.0,265.0,64.0,181.0,2773.0,890.0,7743.0,968.0,23855.0,25442.0,32356.0,5312.0,67874.0,19492.0,8607.0,22567.0,90441.0,90441.0,90655.0,90655.0,227.0,249363.0,194.0,350.0,83.0,176.0,1717.0,2681.0,260995.0,5497.0,263282.0,1785.0,670.0,1436.0,268834.0
2006-06-14,25426.0,28850.0,6576.0,5485.0,8443.0,18480.0,183.0,623.0,946.0,3075.0,4506.0,4791.0,10217.0,726.0,13807.0,21842.0,32181.0,34069.0,3934.0,41804.0,5743.0,7524.0,247.0,147548.0,6547.0,163464.0,120800.0,8472.0,5762.0,135998.0,5801.0,140212.0,1644.0,10060.0,150365.0,150396.0,332.0,359.0,293.0,1917.0,2667.0,279.0,3434.0,740.0,2085.0,1476.0,3104.0,2502.0,3595.0,945.0,1019.0,2745.0,1497.0,3099.0,5320.0,10788.0,12549.0,16692.0,13957.0,130.0,9505.0,8196.0,4876.0,5018.0,335.0,8422.0,293.0,764.0,7310.0,1958.0,1231.0,2062.0,1825.0,391.0,1108.0,3512.0,7247.0,3998.0,4496.0,197.0,262.0,61.0,196.0,2694.0,874.0,7273.0,875.0,22649.0,24474.0,30342.0,4888.0,64735.0,18420.0,8034.0,21435.0,86170.0,86170.0,86370.0,86370.0,211.0,243183.0,185.0,330.0,73.0,151.0,1584.0,2489.0,252937.0,5414.0,254698.0,1730.0,643.0,1415.0,258968.0
