, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIVER AT SPOKANE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-05-03,10287.0,7814.0,4444.0,3653.0,6035.0,11737.0,199.0,614.0,1738.0,3131.0,1396.0,4555.0,653.0,6787.0,14852.0,13717.0,15335.0,3863.0,25982.0,16040.0,14028.36,11419.0,1101.0,69529.0,6933.0,89396.0,101195.0,3774.0,2930.0,105034.0,2476.0,103701.0,435.0,3793.0,107220.0,106608.0,902.0,876.0,453.0,1598.0,1004.0,728.0,2152.0,535.0,1527.0,797.0,1223.0,778.0,2104.0,378.0,711.0,1762.0,712.0,1748.0,887.0,1639.0,2431.0,4408.0,3957.0,298.0,3260.0,2896.0,1163.0,1344.0,336.0,4148.0,316.0,632.0,6962.0,191.0,167.0,470.0,448.0,181.0,1475.0,1450.0,4524.0,1227.0,1135.0,358.0,314.0,18.0,108.0,1450.0,347.0,2282.0,1630.0,13903.0,16140.0,12990.0,4236.0,39182.0,14758.0,12070.0,17736.0,56919.0,56919.0,58198.0,58198.0,1017.0,161229.0,635.0,1284.0,250.0,782.0,2052.0,3291.0,174282.0,6532.0,175972.0,2160.0,1330.0,1479.0,175937.0
2010-05-04,10167.0,8152.0,4870.0,3599.0,6830.0,12246.0,203.0,679.0,1803.0,3219.0,1341.0,4560.0,625.0,6807.0,15498.0,14712.0,16440.0,4315.0,23992.0,16461.0,15725.52,14975.0,1188.0,68884.0,6626.0,91169.0,105000.0,3659.0,2805.0,111503.0,2342.0,114409.0,358.0,3780.0,122709.0,122623.0,668.0,613.0,341.0,1192.0,1087.0,664.0,2440.0,402.0,1465.0,582.0,1356.0,1432.0,2122.0,506.0,894.0,2339.0,803.0,2028.0,915.0,1762.0,2694.0,4706.0,4234.0,350.0,3333.0,2833.0,910.0,969.0,338.0,3828.0,316.0,616.0,6846.0,186.0,160.0,477.0,484.0,173.0,1306.0,1396.0,4520.0,1212.0,1224.0,410.0,309.0,16.0,156.0,1423.0,353.0,2462.0,1677.0,13903.0,16159.0,13109.0,4065.0,32481.0,19103.0,15784.0,21846.0,54327.0,54327.0,55100.0,55100.0,986.0,175049.0,592.0,1492.0,233.0,986.0,2192.0,3264.0,187423.0,6323.0,188285.0,2100.0,1755.0,1539.0,192340.0
2010-05-05,10024.0,8179.0,4026.0,3371.0,5247.0,11314.0,200.0,668.0,1756.0,3197.0,1511.0,4708.0,492.0,6559.0,15221.0,15183.0,16965.0,4273.0,24444.0,14842.0,15617.64,15041.0,694.0,68100.0,6376.0,90221.0,105000.0,3504.0,2686.0,111266.0,2214.0,114114.0,309.0,3294.0,121886.0,121928.0,459.0,382.0,208.0,894.0,902.0,518.0,2225.0,344.0,1252.0,516.0,1139.0,1200.0,2324.0,479.0,841.0,2077.0,768.0,2353.0,1098.0,1889.0,3147.0,5260.0,5266.0,316.0,3758.0,3130.0,949.0,919.0,336.0,3545.0,292.0,613.0,6750.0,181.0,152.0,456.0,461.0,155.0,1155.0,1255.0,4455.0,1211.0,1257.0,377.0,308.0,14.0,181.0,1083.0,326.0,2352.0,1525.0,13621.0,15896.0,13359.0,3908.0,31762.0,18667.0,12426.0,21786.0,53548.0,53548.0,54050.0,54050.0,851.0,180412.0,417.0,1100.0,218.0,1115.0,2064.0,3011.0,195349.0,5885.0,196297.0,1894.0,1328.0,1400.0,201343.0
2010-05-06,9837.0,7650.0,3376.0,3145.0,4766.0,10287.0,192.0,614.0,1689.0,3073.0,1413.0,4486.0,418.0,6234.0,13691.0,15322.0,17109.0,4229.0,23764.0,11669.0,13192.61,13342.0,516.0,67408.0,6290.0,87692.0,105000.0,3388.0,2590.0,111027.0,2127.0,113843.0,280.0,2849.0,120952.0,120987.0,399.0,307.0,170.0,785.0,852.0,434.0,1947.0,313.0,1151.0,469.0,1066.0,675.0,2212.0,457.0,805.0,1803.0,731.0,2132.0,1765.0,2075.0,3778.0,6205.0,7096.0,305.0,5077.0,4240.0,1519.0,1334.0,323.0,3592.0,16.0,646.0,6727.0,177.0,145.0,439.0,423.0,147.0,1100.0,1159.0,4396.0,1206.0,1215.0,319.0,303.0,13.0,153.0,971.0,304.0,2023.0,1367.0,12848.0,15196.0,13217.0,3760.0,31545.0,15259.0,9536.0,17944.0,49489.0,49489.0,49901.0,49901.0,722.0,176548.0,339.0,835.0,198.0,718.0,1861.0,2701.0,191715.0,5646.0,192634.0,1750.0,1004.0,1322.0,197531.0
2010-05-07,9632.0,7189.0,3196.0,2956.0,4516.0,9764.0,185.0,588.0,1597.0,2977.0,1272.0,4250.0,384.0,5770.0,12565.0,15358.0,17141.0,4175.0,23629.0,9470.0,10710.89,10642.0,554.0,66918.0,6303.0,84362.0,101250.0,3325.0,2477.0,107854.0,2053.0,111407.0,260.0,2555.0,118807.0,119027.0,448.0,312.0,212.0,748.0,889.0,378.0,1809.0,298.0,1096.0,433.0,1062.0,389.0,1817.0,447.0,748.0,1546.0,680.0,1776.0,2024.0,2116.0,4120.0,6852.0,7530.0,292.0,6026.0,5392.0,2812.0,2559.0,297.0,4236.0,0.0,716.0,6736.0,172.0,138.0,428.0,381.0,140.0,1041.0,1082.0,4350.0,1196.0,1164.0,287.0,297.0,11.0,125.0,945.0,291.0,1838.0,1243.0,12056.0,14259.0,12870.0,3621.0,31814.0,13013.0,8138.0,15155.0,46969.0,46969.0,47354.0,47354.0,661.0,166488.0,317.0,753.0,175.0,458.0,1692.0,2448.0,182045.0,5611.0,183150.0,1671.0,839.0,1271.0,188144.0
2010-05-08,9379.0,6934.0,3755.0,2810.0,4753.0,9426.0,179.0,585.0,1509.0,2950.0,1164.0,4114.0,412.0,5489.0,11925.0,15497.0,17283.0,4130.0,24626.0,8727.0,9632.81,9258.0,640.0,67202.0,6560.0,83283.0,90000.0,3376.0,2366.0,95911.0,2002.0,99171.0,248.0,2382.0,106446.0,106900.0,506.0,404.0,279.0,967.0,1009.0,411.0,1819.0,338.0,1086.0,458.0,1255.0,394.0,1508.0,454.0,699.0,1325.0,625.0,1381.0,1926.0,2114.0,4109.0,6928.0,7884.0,282.0,5786.0,5215.0,3225.0,3214.0,273.0,5236.0,19.0,783.0,6671.0,168.0,132.0,415.0,336.0,130.0,986.0,1032.0,4315.0,1187.0,1124.0,270.0,291.0,11.0,100.0,1109.0,285.0,1737.0,1143.0,11532.0,13543.0,12434.0,3490.0,31349.0,12306.0,8327.0,13924.0,45273.0,45273.0,45646.0,45646.0,678.0,158780.0,381.0,763.0,160.0,368.0,1649.0,2284.0,172287.0,5595.0,173037.0,1747.0,903.0,1234.0,177280.0
2010-05-09,9135.0,7099.0,4121.0,2916.0,5038.0,9678.0,174.0,569.0,1435.0,2903.0,1074.0,3977.0,445.0,5376.0,11768.0,15913.0,17735.0,4092.0,24770.0,9354.0,10091.21,9468.0,576.0,67634.0,7338.0,84718.0,94750.0,3506.0,2291.0,99345.0,2267.0,101134.0,242.0,2500.0,106173.0,105933.0,492.0,424.0,307.0,1370.0,1127.0,462.0,1969.0,362.0,1126.0,496.0,1480.0,779.0,1455.0,493.0,774.0,1353.0,600.0,1041.0,2039.0,2183.0,4279.0,7166.0,8590.0,279.0,5566.0,4921.0,2917.0,2960.0,254.0,5373.0,724.0,840.0,6569.0,164.0,125.0,415.0,319.0,130.0,1013.0,1101.0,4298.0,1177.0,1136.0,345.0,290.0,10.0,99.0,1276.0,319.0,1655.0,1049.0,11265.0,13132.0,11954.0,3392.0,30679.0,13592.0,9316.0,14768.0,45446.0,45446.0,45809.0,45809.0,733.0,157704.0,427.0,889.0,147.0,405.0,1805.0,2288.0,170467.0,5565.0,170961.0,1847.0,940.0,1244.0,174948.0
2010-05-10,9210.0,7183.0,4055.0,3055.0,5139.0,9772.0,170.0,575.0,1367.0,2864.0,1021.0,3885.0,491.0,5346.0,11975.0,16364.0,18227.0,4049.0,24692.0,9705.0,10547.94,10103.0,472.0,67787.0,7848.0,86080.0,109000.0,3698.0,2509.0,114536.0,2432.0,116641.0,267.0,2850.0,121417.0,120845.0,460.0,383.0,295.0,1344.0,1178.0,426.0,2054.0,358.0,1158.0,495.0,1508.0,1015.0,1696.0,553.0,956.0,1649.0,739.0,1024.0,2323.0,2361.0,4688.0,7750.0,9533.0,280.0,5809.0,5044.0,2771.0,2746.0,239.0,5079.0,924.0,890.0,6551.0,160.0,119.0,456.0,359.0,120.0,1038.0,1177.0,4308.0,1167.0,1130.0,559.0,344.0,10.0,83.0,1351.0,381.0,1648.0,971.0,11004.0,12862.0,12014.0,3693.0,32155.0,15534.0,10081.0,16697.0,48852.0,48852.0,49204.0,49204.0,728.0,159626.0,412.0,895.0,138.0,503.0,2157.0,2463.0,171858.0,5531.0,172127.0,1804.0,879.0,1240.0,175905.0
2010-05-11,9959.0,7086.0,4320.0,3610.0,5717.0,10343.0,164.0,626.0,1342.0,2895.0,970.0,3865.0,576.0,5514.0,12204.0,17100.0,19032.0,4056.0,26865.0,10075.0,10868.55,10451.0,431.0,68116.0,8817.0,87600.0,108974.0,3946.0,3131.0,115585.0,2810.0,118389.0,407.0,3443.0,124806.0,124746.0,547.0,440.0,361.0,1628.0,1291.0,452.0,2128.0,391.0,1256.0,527.0,1629.0,1107.0,2026.0,560.0,1064.0,1865.0,770.0,1339.0,2560.0,2396.0,4816.0,7967.0,10259.0,281.0,6586.0,5722.0,3128.0,2995.0,230.0,5031.0,669.0,949.0,6834.0,156.0,114.0,433.0,330.0,112.0,1024.0,1194.0,4304.0,1157.0,1109.0,578.0,345.0,10.0,62.0,1262.0,372.0,1637.0,913.0,10837.0,12833.0,12439.0,3904.0,30589.0,17086.0,10830.0,18324.0,48912.0,48912.0,49256.0,49256.0,710.0,169417.0,413.0,881.0,129.0,497.0,2428.0,2772.0,180299.0,5520.0,180143.0,1817.0,847.0,1230.0,183084.0
2010-05-12,11268.0,7195.0,5201.0,4416.0,6336.0,12072.0,164.0,780.0,1418.0,3327.0,1101.0,4428.0,611.0,5819.0,13499.0,17859.0,19867.0,4037.0,26933.0,10146.0,11033.25,10791.0,409.0,68713.0,10364.0,90070.0,108324.0,4504.0,3943.0,116126.0,2849.0,119116.0,517.0,4216.0,126195.0,126151.0,589.0,462.0,390.0,1846.0,1410.0,446.0,2249.0,407.0,1396.0,553.0,1900.0,1421.0,2225.0,571.0,1110.0,1881.0,780.0,1551.0,2598.0,2460.0,4928.0,8049.0,10332.0,287.0,7212.0,6405.0,3853.0,3690.0,223.0,5424.0,539.0,1082.0,7422.0,153.0,108.0,435.0,299.0,116.0,1474.0,1236.0,4300.0,1148.0,1060.0,635.0,390.0,10.0,46.0,1202.0,369.0,1625.0,890.0,10795.0,12976.0,12878.0,4089.0,30691.0,18364.0,11290.0,19633.0,50324.0,50324.0,50658.0,50658.0,712.0,177890.0,477.0,963.0,124.0,480.0,2724.0,3057.0,190297.0,5512.0,190339.0,1860.0,837.0,1238.0,193747.0
