, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2016-02-03, 3060, 5412, , 626, , , , , 150, , , , , 138, 2768, 6970, 10927, , 1096, , , 5767, 7809, 323, 73678, 631, , , 1686, 457, 100007, , 102926, , 1949, 104852, 104940, 214, 281, , , 153, 1798, , , 385, 1480, 3839, 3876, , , , 312, 1060, 388, , , 2227, , 35, 1548, 1464, 1134, , 183, , 323, , 6779, , 162, , 68, 42, 610, , 422, , 839, 4, , , 90, , , , 820, 10947, , 3944, 1972, , 3962, , 6563, 28112, 28112, 29337, , 1048, 143520, , 812, 186, 790, 1130, 2126, , 6347, 157442, 2949, , 1742, 
2016-02-04, 3023, 5247, , 612, , , , , 150, , , , , 127, 2704, 5748, 10906, , 1030, , , 4856, 6564, 304, 72079, 617, , , 1519, 450, 101924, , 104554, , 1807, 106397, 106380, 202, 263, , , 140, 1722, , , 351, 1361, 3599, 3577, , , , 310, 1052, 394, , , 2215, , 35, 1538, 1456, 1130, , 182, , 323, , 6264, , 159, , 67, 42, 597, , 419, , 828, 17, , , 86, , , , 744, 11068, , 3904, 1898, , 3664, , 6069, 26876, 26876, 28321, , 920, 138611, , 701, 156, 619, 1074, 1953, , 6450, 149608, 2998, , 1682, 
2016-02-05, 3007, 5122, , 598, , , , , 150, , , , , 119, 2662, 4638, 10894, , 988, , , 4351, 5988, 305, 70552, 606, , , 1367, 444, 95182, , 98551, , 1715, 101415, 101764, 202, 265, , , 128, 1644, , , 330, 1251, 3486, 3370, , , , 310, 1044, 398, , , 2199, , 35, 1528, 1444, 1121, , 181, , 323, , 6214, , 156, , 67, 42, 582, , 462, , 816, 33, , , 83, , , , 680, 10650, , 3869, 1865, , 3480, , 5900, 26783, 26783, 29194, , 1008, 138637, , 670, 196, 559, 1267, 2231, , 6689, 149844, 3118, , 1897, 
2016-02-06, 2993, 5008, , 584, , , , , 149, , , , , 116, 2632, 4401, 10892, , 966, , , 4189, 5826, 326, 65410, 584, , , 1289, 438, 85250, , 88568, , 1679, 91444, 91853, 251, 306, , , 161, 1654, , , 418, 1150, 3399, 3183, , , , 309, 1036, 403, , , 2185, , 35, 1520, 1434, 1111, , 180, , 323, , 6254, , 153, , 68, 42, 595, , 516, , 809, 47, , , 80, , , , 624, 10178, , 3858, 2001, , 3429, , 6076, 26912, 26912, 29197, , 944, 131974, , 618, 230, 507, 1166, 2185, , 6515, 144603, 2749, , 1772, 
2016-02-07, 2956, 4919, , 570, , , , , 147, , , , , 122, 2603, 4388, 10895, , 954, , , 4692, 6542, 370, 51919, 586, , , 1258, 433, 82064, , 84549, , 1823, 86400, 86455, 277, 346, , , 243, 1878, , , 394, 1122, 3522, 3145, , , , 308, 1026, 408, , , 2172, , 35, 1511, 1424, 1102, , 178, , 323, , 6297, , 150, , 68, 42, 607, , 570, , 799, 62, , , 76, , , , 581, 10075, , 3847, 2454, , 3461, , 6403, 25480, 25480, 28874, , 1145, 122480, , 858, 318, 535, 1442, 2303, , 6509, 134715, 2811, , 1902, 
2016-02-08, 2932, 4868, , 560, , , , , 146, , , , , 129, 2588, 4392, 10920, , 933, , , 5192, 7129, 374, 52735, 573, , , 1273, 426, 91539, , 93008, , 1698, 93171, 92692, 230, 270, , , 168, 1876, , , 344, 1052, 3634, 3255, , , , 306, 1016, 413, , , 2156, , 35, 1502, 1412, 1092, , 177, , 323, , 6340, , 147, , 69, 42, 708, , 626, , 801, 76, , , 72, , , , 567, 10038, , 3828, 2253, , 3680, , 6782, 25698, 25698, 28190, , 1142, 120734, , 716, 225, 697, 1389, 2409, , 6498, 131512, 2598, , 1750, 
2016-02-09, 2928, 4851, , 548, , , , , 146, , , , , 120, 2565, 4389, 10923, , 910, , , 4833, 6615, 322, 52239, 553, , , 1366, 423, 96008, , 98738, , 1558, 100309, 100239, 211, 236, , , 138, 1688, , , 332, 965, 3380, 3311, , , , 302, 1006, 419, , , 2142, , 35, 1492, 1401, 1083, , 176, , 323, , 6383, , 144, , 70, 42, 777, , 681, , 797, 81, , , 69, , , , 546, 10032, , 3803, 2016, , 3693, , 6596, 24438, 24438, 26062, , 921, 127787, , 582, 170, 562, 1118, 2168, , 6331, 137212, 2405, , 1583, 
2016-02-10,2902.0,4824.0,651.0,535.0,1025.0,3742.0,215.0,500.0,146.0,529.0,1252.0,786.0,2033.0,115.0,2550.0,4390.0,10932.0,12267.0,892.0,15908.0,4319.0,4215.0,5848.0,314.0,51765.0,537.0,58817.0,91874.0,1409.0,419.0,76617.0,696.0,81391.0,150.0,1496.0,86093.0,87088.0,202.0,225.0,335.0,574.0,129.0,1594.0,212.0,810.0,351.0,925.0,3165.0,3150.0,314.0,391.0,1201.0,301.0,996.0,424.0,1260.0,1436.0,2129.0,1251.0,35.0,1479.0,1387.0,1072.0,1623.0,176.0,4281.0,323.0,206.0,6427.0,76.0,141.0,117.0,70.0,41.0,712.0,254.0,737.0,267.0,838.0,81.0,92.0,146.0,66.0,320.0,54.0,1177.0,652.0,10058.0,11277.0,3788.0,1898.0,18456.0,3510.0,4122.0,6240.0,23832.0,23832.0,25161.0,25483.0,804.0,127117.0,260.0,503.0,140.0,438.0,967.0,1852.0,126406.0,6269.0,138800.0,2292.0,1331.0,1496.0,134217.0
2016-02-11,2893.0,4886.0,644.0,522.0,1032.0,3751.0,215.0,504.0,147.0,580.0,1307.0,808.0,2110.0,124.0,2546.0,4404.0,10971.0,12964.0,886.0,16120.0,5630.0,4409.0,5920.0,434.0,51848.0,527.0,62083.0,94843.0,1398.0,415.0,66215.0,715.0,68835.0,152.0,1503.0,70736.0,70969.0,202.0,228.0,356.0,658.0,149.0,1638.0,226.0,723.0,439.0,1058.0,3154.0,3022.0,313.0,390.0,1200.0,299.0,989.0,427.0,1252.0,1426.0,2114.0,1253.0,35.0,1470.0,1376.0,1060.0,1592.0,175.0,4242.0,323.0,196.0,6474.0,76.0,138.0,117.0,71.0,41.0,686.0,275.0,801.0,267.0,897.0,87.0,103.0,138.0,62.0,343.0,56.0,1244.0,895.0,10396.0,11746.0,3781.0,2537.0,20511.0,3469.0,4450.0,6424.0,24763.0,24763.0,26298.0,28642.0,786.0,108922.0,270.0,498.0,145.0,356.0,1201.0,1923.0,132602.0,6400.0,122875.0,2250.0,1244.0,1459.0,138289.0
2016-02-12,2879.0,5032.0,623.0,514.0,1072.0,3748.0,215.0,508.0,154.0,614.0,1347.0,846.0,2189.0,148.0,2578.0,4434.0,11052.0,13272.0,894.0,16686.0,6603.0,5140.0,6801.0,566.0,52454.0,528.0,62144.0,90936.0,1407.0,414.0,66343.0,835.0,68887.0,172.0,1598.0,70449.0,70439.0,218.0,247.0,428.0,901.0,226.0,1889.0,310.0,777.0,568.0,1527.0,3689.0,3240.0,312.0,389.0,1199.0,299.0,981.0,427.0,1245.0,1418.0,2099.0,1253.0,35.0,1462.0,1366.0,1050.0,1602.0,174.0,4226.0,323.0,187.0,6524.0,76.0,137.0,121.0,72.0,41.0,750.0,324.0,870.0,316.0,938.0,151.0,103.0,132.0,58.0,366.0,60.0,1336.0,1154.0,10774.0,12148.0,3776.0,3800.0,21732.0,3692.0,4852.0,7215.0,27251.0,27251.0,29035.0,30871.0,874.0,102130.0,284.0,566.0,158.0,354.0,1692.0,2392.0,141517.0,6582.0,112818.0,2275.0,1215.0,1460.0,148407.0
