, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-04-07, 10790, 8734, , 3996, , , , , 721, , , , , 1008, 11047, 18262, 30450, , 3445, , , 12176, 13551, 672, 92831, 7119, , , 4953, 2590, 120766, , 123849, , 3235, 131626, 133380, 311, 299, , , 277, 2453, , , 428, 864, 2057, 3563, 592, , , 605, 1728, 817, 2056, , 4986, , 94, 4225, 4010, 2480, , 194, , 0, , 5735, , 144, , 403, 92, 358, , 2685, , 393, 304, , , 7, , , , 864, 10493, , 13435, 3230, , 14000, , 20940, 51487, 49834, 50180, 53823, 532, 201463, , 622, 137, 330, 1898, 2639, 199132, 5804, 201540, 1742, , 1261, 
2015-04-08, 10526, 8827, , 3815, , , , , 718, , , , , 970, 10498, 17836, 29973, , 3462, , , 12819, 14555, 707, 90508, 6950, , , 4607, 2354, 113139, , 116262, , 3245, 121495, 121716, 307, 300, , , 277, 2470, , , 420, 916, 2061, 3372, 578, , , 646, 1783, 831, 2027, , 4952, , 94, 4648, 4308, 2568, , 197, , 0, , 5732, , 142, , 393, 90, 340, , 2644, , 374, 324, , , 13, , , , 847, 10081, , 12766, 3003, , 14015, , 21125, 49082, 47611, 48404, 50103, 485, 183116, , 644, 146, 363, 2101, 2748, 188340, 6042, 191043, 1754, , 1323, 
2015-04-09, 10338, 8880, , 3667, , , , , 736, , , , , 959, 9982, 17271, 29455, , 3430, , , 11262, 13455, 574, 90046, 6645, , , 4335, 2194, 111682, , 114744, , 3039, 118225, 118329, 286, 282, , , 335, 2449, , , 426, 911, 2059, 3280, 577, , , 695, 1726, 797, 2050, , 4970, , 160, 5400, 5023, 3123, , 214, , 0, , 5738, , 141, , 463, 90, 919, , 2659, , 374, 343, , , 17, , , , 841, 9886, , 12260, 3000, , 13076, , 20136, 47796, 46506, 47285, 47406, 452, 172664, , 616, 147, 376, 2536, 3336, 181418, 6038, 183775, 1724, , 1320, 
2015-04-10, 10093, 8973, , 3576, , , , , 832, , , , , 958, 9662, 16931, 29202, , 3365, , , 10214, 12302, 490, 89595, 6437, , , 4318, 2105, 107123, , 110635, , 2988, 114346, 114572, 281, 269, , , 366, 2400, , , 484, 837, 1927, 3206, 584, , , 726, 1732, 804, 2040, , 5070, , 126, 5724, 5387, 3736, , 215, , 0, , 5738, , 140, , 490, 85, 1692, , 2646, , 379, 215, , , 16, , , , 815, 9815, , 11952, 3108, , 13165, , 19941, 47336, 46226, 46990, 46990, 424, 168105, , 560, 129, 319, 2434, 3540, 177094, 5794, 179171, 1657, , 1234, 
2015-04-11, 9878, 9305, , 3721, , , , , 865, , , , , 943, 9715, 16806, 29180, , 3306, , , 8938, 10608, 462, 90353, 6486, , , 4709, 2195, 104547, , 107386, , 3096, 110355, 110380, 294, 266, , , 360, 2362, , , 531, 907, 1819, 3066, 582, , , 709, 1694, 782, 1998, , 4927, , 133, 5970, 5624, 4044, , 210, , 0, , 5705, , 140, , 455, 81, 1224, , 2646, , 383, 146, , , 18, , , , 796, 9712, , 11936, 3398, , 13454, , 20207, 48115, 47187, 47934, 47934, 401, 163570, , 492, 111, 243, 2106, 3139, 172317, 5652, 174309, 1594, , 1182, 
2015-04-12, 9715, 14640, , 4120, , , , , 924, , , , , 1057, 9856, 16763, 29456, , 3331, , , 9336, 10688, 666, 92521, 6610, , , 5278, 2360, 109264, , 112239, , 3348, 115135, 114948, 390, 339, , , 406, 2338, , , 586, 1021, 1907, 2943, 586, , , 754, 1590, 803, 1990, , 4926, , 150, 6092, 5770, 4282, , 206, , 0, , 5708, , 139, , 425, 80, 659, , 2692, , 388, 130, , , 20, , , , 852, 9669, , 12085, 3598, , 14217, , 20663, 48664, 47917, 48651, 48651, 415, 163429, , 434, 100, 190, 1894, 2752, 170434, 5590, 172108, 1562, , 1165, 
2015-04-13, 9591, 18301, , 4188, , , , , 1032, , , , , 1067, 10306, 16804, 29952, , 3308, , , 10733, 12014, 757, 94810, 6472, , , 5669, 2316, 109974, , 113013, , 3321, 116311, 116296, 342, 305, , , 350, 2360, , , 562, 929, 1906, 2926, 598, , , 787, 1650, 871, 1983, , 5092, , 159, 6227, 5880, 4416, , 198, , 0, , 5763, , 138, , 412, 76, 518, , 2693, , 392, 135, , , 22, , , , 938, 9931, , 12400, 3434, , 16655, , 23676, 51926, 51360, 52082, 52082, 469, 169154, , 398, 94, 143, 1836, 2632, 175582, 5530, 177040, 1533, , 1150, 
2015-04-14,9303.0,18038.0,3120.0,3816.0,4403.0,12192.0,313.0,806.0,968.0,2079.0,3754.0,2502.0,6286.0,980.0,10452.0,15776.0,29998.0,30570.0,3258.0,35740.0,6721.0,10578.0,12236.0,641.0,93940.0,6099.0,106953.0,111790.0,5506.0,2104.0,110210.0,1755.0,113210.0,388.0,2928.0,116185.0,116197.0,327.0,279.0,930.0,580.0,328.0,2244.0,239.0,698.0,584.0,825.0,1656.0,2875.0,577.0,840.0,1776.0,763.0,1655.0,850.0,1941.0,2999.0,4952.0,5727.0,162.0,6494.0,6142.0,4646.0,1756.0,189.0,3826.0,0.0,178.0,5819.0,114.0,135.0,347.0,372.0,74.0,445.0,1029.0,2659.0,546.0,396.0,145.0,171.0,46.0,24.0,1324.0,315.0,1181.0,827.0,9829.0,9396.0,12463.0,2990.0,25966.0,15704.0,7742.0,24692.0,52946.0,52560.0,53273.0,53273.0,434.0,173054.0,152.0,375.0,89.0,85.0,1608.0,2352.0,179677.0,5502.0,181208.0,1491.0,841.0,1108.0,191705.0
2015-04-15,9067.0,17654.0,3256.0,3616.0,6311.0,12476.0,307.0,806.0,886.0,2042.0,3683.0,2413.0,6123.0,955.0,9723.0,14154.0,29680.0,30678.0,3247.0,35908.0,7878.0,9376.0,11154.0,531.0,93363.0,5851.0,96720.0,110069.0,5010.0,1914.0,109888.0,2310.0,112868.0,373.0,2768.0,115716.0,115741.0,326.0,279.0,861.0,562.0,322.0,2217.0,211.0,741.0,568.0,832.0,1497.0,2672.0,564.0,1090.0,2122.0,789.0,1522.0,817.0,1901.0,3430.0,4779.0,6369.0,174.0,6581.0,6267.0,4891.0,2077.0,186.0,4084.0,0.0,193.0,5858.0,115.0,134.0,369.0,341.0,74.0,414.0,1184.0,2736.0,540.0,401.0,151.0,168.0,46.0,27.0,1300.0,329.0,1329.0,808.0,9568.0,10109.0,12180.0,2819.0,26338.0,13436.0,10373.0,22342.0,50078.0,49874.0,50574.0,50574.0,390.0,171119.0,203.0,332.0,86.0,86.0,1433.0,2108.0,178221.0,5512.0,179978.0,1452.0,1037.0,1102.0,182728.0
2015-04-16,8847.0,17424.0,3025.0,3585.0,5522.0,12476.0,302.0,808.0,848.0,1984.0,3601.0,2459.0,6084.0,908.0,8875.0,13212.0,28879.0,30508.0,3214.0,35201.0,8525.0,8403.0,10029.0,476.0,93126.0,5605.0,93269.0,109999.0,4725.0,1778.0,109404.0,1778.0,112338.0,359.0,2626.0,115046.0,115073.0,294.0,246.0,780.0,460.0,235.0,2178.0,179.0,739.0,505.0,773.0,1452.0,2490.0,593.0,1121.0,2268.0,825.0,1516.0,864.0,1866.0,3593.0,4828.0,6903.0,180.0,6560.0,6238.0,4944.0,2627.0,184.0,4496.0,0.0,173.0,5892.0,107.0,132.0,375.0,371.0,72.0,406.0,1103.0,2876.0,564.0,392.0,150.0,172.0,44.0,29.0,1321.0,272.0,1316.0,851.0,9630.0,10924.0,11946.0,2735.0,25108.0,12192.0,9575.0,21892.0,49177.0,49143.0,49832.0,49832.0,374.0,168192.0,193.0,292.0,84.0,64.0,1328.0,1955.0,174878.0,5462.0,176563.0,1408.0,845.0,1058.0,180460.0
