, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2016-02-17, 3713, 9004, 1086, 1684, 3060, 4226, 317, 966, 262, 1386, , , , 804, 5302, 5482, 14121, 15664, 1583, , 30031, 10627, 11602, 2035, 55971, 833, 68310, 94977, 1856, 691, 97064, 4039, 97450, , 8099, 103975, 104678, 1550, 1876, 1908, 5328, 1874, 10027, 1079, 3700, 1984, 6897, 19930, 12495, 330, 442, , 368, 1536, 438, 1377, , 2423, 1284, 37, 1992, 1867, 1532, , 257, , 323, 1798, 10023, 74, 134, 170, 168, 58, 3534, , 978, , 864, 1397, , 958, 3058, 770, 92, 2064, 4383, 18482, 18617, 6654, 8346, , 23525, 19286, 30606, 62616, 62616, 66538, 66538, 2086, 170402, 981, 2395, 1084, 2840, 5080, 7506, 182413, 7230, 183787, 4358, 2962, 2300, 190558
2016-02-18, 3656, 9038, 1040, 1560, 2620, 3857, 322, 833, 226, 1578, , , , 759, 6023, 5877, 15086, 16749, 1574, , 26609, 13888, 15066, 1722, 55826, 914, 71624, 94999, 2169, 846, 97714, 2476, 97884, , 6222, 104364, 104462, 1000, 1339, 1164, 3437, 1342, 7188, 788, 3184, 1559, 5962, 15265, 17119, 328, 447, , 379, 1574, 437, 1365, , 2428, 1298, 39, 2062, 1929, 1580, , 284, , 323, 2194, 10747, 74, 134, 196, 213, 63, 4152, , 1061, , 940, 1352, , 716, 1830, 786, 108, 2230, 4681, 20730, 21420, 7126, 7673, , 20824, 17227, 28333, 59160, 59160, 61723, 61723, 1657, 185662, 716, 1652, 808, 1372, 3708, 5356, 199012, 6946, 202070, 4174, 2884, 2292, 211172
2016-02-19, 3597, 8985, 1028, 1707, 3149, 3895, 333, 810, 229, 1614, , , , 911, 6103, 5596, 15452, 17164, 1670, , 22592, 15734, 17587, 1849, 57435, 1285, 75940, 93124, 2420, 886, 96576, 2736, 97691, , 5880, 103815, 103862, 968, 1127, 961, 2921, 1392, 6026, 718, 2979, 1556, 5639, 13045, 16780, 336, 483, , 397, 1648, 486, 1484, , 2564, 1322, 42, 2117, 1980, 1644, , 355, , 323, 1879, 9608, 74, 135, 276, 315, 66, 4714, , 1526, , 1030, 1600, , 768, 1820, 1340, 117, 3254, 6546, 23888, 24832, 7548, 8522, , 19597, 18396, 26742, 60701, 60701, 63044, 63044, 1840, 184932, 734, 1797, 779, 1154, 4412, 5653, 196926, 7877, 200960, 5129, 3420, 2941, 211177
2016-02-20, 3539, 10491, 1056, 1820, 3210, 4171, 344, 820, 220, 1790, , , , 967, 6368, 5794, 15932, 17704, 1723, , 21440, 16595, 18785, 1865, 59469, 1223, 78988, 86876, 2752, 939, 89943, 2524, 91266, , 5576, 97150, 97359, 952, 997, 952, 2564, 1364, 5847, 590, 2656, 1393, 5052, 12276, 14720, 336, 469, , 396, 1824, 498, 1420, , 2665, 1338, 39, 2252, 2080, 1711, , 366, , 323, 1427, 8705, 74, 135, 227, 286, 65, 4318, , 1296, , 971, 1195, , 461, 1863, 786, 94, 3674, 5420, 23737, 25928, 7824, 8340, , 20327, 18445, 28194, 62950, 62950, 65587, 65587, 1960, 184634, 666, 1766, 652, 1430, 4408, 5949, 198019, 7754, 201948, 5252, 3280, 3160, 213590
2016-02-21, 3481, 11165, 994, 1684, 2778, 3969, 337, 783, 193, 1754, , , , 868, 6282, 5800, 16741, 18600, 1710, , 20258, 17203, 19666, 1475, 62213, 1294, 83112, 96483, 3088, 959, 99952, 2400, 101513, , 5112, 105559, 105139, 812, 836, 845, 2127, 1118, 5467, 505, 2385, 1114, 4436, 11564, 13087, 330, 462, , 383, 1832, 456, 1368, , 2518, 1336, 39, 2412, 2255, 1859, , 345, , 323, 1311, 8391, 74, 135, 208, 247, 64, 2998, , 1074, , 952, 881, , 324, 1040, 602, 89, 3146, 4340, 20842, 23682, 7743, 7835, , 17993, 15641, 25396, 61823, 61823, 64493, 64493, 1897, 180656, 580, 1634, 540, 1406, 4230, 5854, 193274, 7310, 196776, 4666, 2790, 2983, 208422
2016-02-22, 3487, 13612, 952, 1600, 2605, 3831, 330, 741, 176, 1657, , , , 710, 5875, 5484, 17465, 19422, 1640, , 16972, 17487, 19550, 1026, 61605, 1192, 82839, 96750, 3132, 946, 100868, 1894, 103216, , 4122, 107482, 107514, 669, 682, 670, 1692, 799, 4378, 442, 2135, 960, 3808, 9795, 11582, 326, 454, , 378, 1759, 446, 1345, , 2452, 1334, 39, 2386, 2258, 1971, , 314, , 323, 1246, 8314, 74, 135, 202, 249, 62, 2332, , 929, , 945, 668, , 212, 604, 521, 87, 2719, 3512, 18122, 20595, 7537, 6759, , 14984, 12306, 21059, 55462, 55462, 57228, 57228, 1502, 181432, 440, 1205, 418, 1166, 3365, 4926, 194308, 6829, 197397, 3873, 2234, 2460, 207368
2016-02-23,3480.0,12781.0,930.0,1540.0,2494.0,3745.0,322.0,722.0,170.0,1547.0,1691.0,1374.0,3079.0,623.0,5486.0,5265.0,17108.0,19035.0,1578.0,22256.0,13813.0,17322.0,19238.0,896.0,60250.0,1150.0,81267.0,95261.0,3027.0,915.0,99431.0,1873.0,102388.0,288.0,3774.0,106304.0,106350.0,636.0,638.0,628.0,1606.0,756.0,3863.0,405.0,1942.0,858.0,3436.0,8541.0,9918.0,324.0,447.0,1144.0,372.0,1709.0,442.0,1334.0,1527.0,2418.0,1330.0,39.0,2318.0,2183.0,1942.0,1856.0,294.0,4798.0,323.0,1207.0,8272.0,74.0,135.0,197.0,313.0,61.0,2234.0,411.0,898.0,268.0,958.0,688.0,140.0,148.0,400.0,533.0,85.0,2586.0,3105.0,16772.0,18684.0,7323.0,6473.0,32797.0,13077.0,10784.0,18080.0,51544.0,51544.0,53126.0,53126.0,1299.0,173870.0,395.0,1074.0,376.0,936.0,3250.0,4558.0,186178.0,6602.0,189250.0,3561.0,1958.0,2229.0,198260.0
2016-02-24,3457.0,12265.0,910.0,1488.0,2428.0,3706.0,312.0,721.0,171.0,1471.0,1613.0,1295.0,2916.0,588.0,5237.0,5149.0,16850.0,18752.0,1550.0,20393.0,12012.0,16790.0,18764.0,909.0,59245.0,1144.0,79465.0,93400.0,2868.0,883.0,97416.0,1887.0,100876.0,256.0,3698.0,104803.0,104878.0,593.0,600.0,612.0,1530.0,778.0,3771.0,371.0,1809.0,796.0,3256.0,8065.0,8350.0,324.0,439.0,1136.0,364.0,1672.0,440.0,1322.0,1518.0,2390.0,1325.0,39.0,2271.0,2126.0,1882.0,1783.0,291.0,4651.0,323.0,1178.0,8247.0,73.0,134.0,193.0,378.0,60.0,2468.0,386.0,899.0,276.0,985.0,658.0,132.0,131.0,340.0,511.0,84.0,2648.0,2894.0,16263.0,17795.0,7140.0,6344.0,30906.0,12149.0,9986.0,16640.0,49819.0,49819.0,51473.0,51473.0,1243.0,168348.0,348.0,996.0,310.0,918.0,3286.0,4525.0,180076.0,6800.0,183230.0,3514.0,1804.0,2154.0,191241.0
2016-02-25,3445.0,12178.0,898.0,1444.0,2444.0,3706.0,312.0,781.0,179.0,1474.0,1555.0,1228.0,2784.0,615.0,5165.0,5117.0,16870.0,18778.0,1544.0,19559.0,11720.0,16168.0,18162.0,956.0,62680.0,1172.0,80900.0,94221.0,2738.0,858.0,97739.0,1989.0,100882.0,231.0,3854.0,104473.0,104412.0,589.0,580.0,606.0,1491.0,777.0,3780.0,424.0,1720.0,771.0,3216.0,7928.0,7510.0,324.0,449.0,1123.0,372.0,1663.0,441.0,1336.0,1508.0,2416.0,1322.0,46.0,2234.0,2080.0,1836.0,1762.0,308.0,4577.0,323.0,1158.0,8229.0,72.0,133.0,192.0,488.0,60.0,2668.0,376.0,940.0,282.0,991.0,617.0,128.0,88.0,759.0,581.0,83.0,2774.0,2930.0,16342.0,17697.0,6988.0,6381.0,30270.0,11854.0,10010.0,16042.0,49545.0,49545.0,51207.0,51207.0,1220.0,164492.0,337.0,941.0,260.0,927.0,3234.0,4564.0,176036.0,6808.0,179143.0,3395.0,1645.0,2100.0,186808.0
2016-02-26,3466.0,12513.0,950.0,1477.0,2491.0,3826.0,319.0,770.0,200.0,1615.0,1504.0,1173.0,2677.0,623.0,5266.0,5160.0,16958.0,18882.0,1532.0,19132.0,11678.0,15598.0,17466.0,945.0,65308.0,1246.0,83926.0,97497.0,2670.0,850.0,100930.0,1998.0,104218.0,211.0,3911.0,107808.0,107684.0,526.0,522.0,589.0,1350.0,726.0,3654.0,372.0,1656.0,744.0,3207.0,7880.0,7367.0,325.0,449.0,1108.0,392.0,1704.0,450.0,1337.0,1504.0,2474.0,1333.0,50.0,2242.0,2068.0,1805.0,1746.0,330.0,4533.0,323.0,1161.0,8234.0,72.0,133.0,194.0,732.0,63.0,2811.0,408.0,1074.0,289.0,981.0,686.0,128.0,65.0,592.0,617.0,83.0,3064.0,2809.0,16749.0,18058.0,6975.0,7018.0,29622.0,12392.0,9938.0,16188.0,57740.0,57740.0,59264.0,59264.0,1116.0,169408.0,309.0,906.0,218.0,847.0,3025.0,4340.0,178698.0,6612.0,181172.0,3188.0,1459.0,2042.0,187606.0
