, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-02-01,2861.0,4732.0,469.0,377.0,704.0,3687.0,235.0,502.0,149.0,489.0,1193.0,616.0,1812.0,72.0,2302.0,4457.0,11553.0,12702.0,779.0,13236.0,2108.0,4300.0,137.0,55917.0,340.0,61032.0,68408.0,874.0,382.0,67053.0,842.0,64356.0,77.0,1032.0,62622.0,62219.0,211.0,145.0,266.0,382.0,699.0,121.0,1112.0,217.0,455.0,320.0,668.0,2032.0,3239.0,383.0,400.0,1334.0,308.0,1647.0,472.0,1469.0,1623.0,2499.0,1575.0,29.0,2444.0,2354.0,2004.0,2048.0,169.0,4963.0,2779.0,92.0,9242.0,76.0,136.0,152.0,117.0,49.0,413.0,268.0,249.0,268.0,966.0,113.0,59.0,75.0,100.0,331.0,57.0,1061.0,456.0,11989.0,13779.0,3638.0,1111.0,23344.0,2164.0,1853.0,3801.0,27145.0,27145.0,27437.0,27437.0,869.0,94949.0,149.0,304.0,174.0,359.0,649.0,1044.0,102321.0,6185.0,105170.0,1726.0,808.0,1229.0,111050.0
2010-02-02,2855.0,4685.0,466.0,373.0,703.0,3679.0,234.0,501.0,148.0,488.0,1186.0,608.0,1793.0,75.0,2303.0,4457.0,11790.0,13028.0,794.0,14959.0,2586.0,4302.0,175.0,56467.0,336.0,61295.0,75000.0,885.0,375.0,76272.0,843.0,77638.0,76.0,1065.0,80884.0,80725.0,243.0,161.0,272.0,485.0,727.0,129.0,1160.0,286.0,543.0,326.0,766.0,2062.0,3180.0,382.0,399.0,1329.0,307.0,1639.0,468.0,1461.0,1612.0,2479.0,1565.0,29.0,2440.0,2364.0,2027.0,2070.0,168.0,4965.0,2779.0,94.0,9195.0,75.0,136.0,152.0,116.0,49.0,412.0,267.0,250.0,264.0,955.0,110.0,59.0,69.0,97.0,316.0,57.0,1035.0,462.0,12031.0,13694.0,3626.0,1064.0,22667.0,2256.0,2019.0,4095.0,26762.0,26762.0,27048.0,27048.0,995.0,102536.0,169.0,270.0,137.0,374.0,686.0,1225.0,106596.0,6476.0,112076.0,2139.0,988.0,1512.0,114980.0
2010-02-03,2848.0,4693.0,464.0,368.0,693.0,3672.0,232.0,499.0,148.0,487.0,1182.0,603.0,1785.0,76.0,2302.0,4453.0,13752.0,15188.0,771.0,16591.0,3143.0,4204.0,328.0,57771.0,331.0,62314.0,75000.0,934.0,370.0,76276.0,824.0,77640.0,75.0,1077.0,80984.0,80988.0,222.0,150.0,269.0,447.0,696.0,120.0,1134.0,275.0,593.0,328.0,804.0,2180.0,3152.0,382.0,399.0,1323.0,307.0,1630.0,466.0,1455.0,1604.0,2468.0,1559.0,29.0,2424.0,2346.0,2023.0,2074.0,165.0,4978.0,2779.0,93.0,9182.0,75.0,135.0,151.0,114.0,49.0,412.0,266.0,251.0,261.0,949.0,108.0,59.0,65.0,110.0,310.0,57.0,1039.0,507.0,12253.0,13888.0,3612.0,1060.0,21955.0,2483.0,2448.0,4476.0,26431.0,26431.0,26711.0,26711.0,888.0,111955.0,175.0,297.0,121.0,353.0,698.0,1363.0,118771.0,6761.0,121248.0,2110.0,1011.0,1526.0,125546.0
2010-02-04,2840.0,4722.0,462.0,364.0,682.0,3665.0,230.0,497.0,148.0,486.0,1178.0,600.0,1778.0,74.0,2291.0,4447.0,14563.0,16107.0,750.0,17305.0,3117.0,3860.0,390.0,59164.0,326.0,63453.0,72500.0,939.0,366.0,74337.0,804.0,76205.0,74.0,1054.0,79955.0,80086.0,214.0,142.0,267.0,456.0,682.0,168.0,1133.0,310.0,658.0,332.0,894.0,2229.0,3189.0,381.0,398.0,1315.0,306.0,1620.0,464.0,1448.0,1597.0,2458.0,1555.0,30.0,2408.0,2328.0,2007.0,2061.0,163.0,4970.0,2779.0,93.0,9168.0,75.0,135.0,151.0,113.0,49.0,411.0,265.0,274.0,258.0,944.0,105.0,59.0,63.0,143.0,306.0,57.0,1060.0,602.0,12457.0,13983.0,3610.0,1223.0,22130.0,2665.0,2508.0,4564.0,26695.0,26695.0,26969.0,26969.0,846.0,111701.0,233.0,349.0,142.0,371.0,738.0,1446.0,118846.0,7471.0,117813.0,2317.0,1095.0,1618.0,122871.0
2010-02-05,2833.0,4717.0,460.0,359.0,670.0,3657.0,231.0,499.0,147.0,485.0,1175.0,599.0,1774.0,75.0,2287.0,4437.0,14542.0,16090.0,740.0,17084.0,3061.0,3716.0,428.0,59824.0,322.0,64172.0,63750.0,922.0,363.0,65513.0,786.0,67456.0,74.0,1042.0,71545.0,71902.0,217.0,140.0,266.0,466.0,684.0,208.0,1151.0,301.0,663.0,325.0,877.0,2279.0,3263.0,380.0,397.0,1305.0,305.0,1609.0,463.0,1442.0,1589.0,2448.0,1556.0,30.0,2395.0,2313.0,1991.0,2047.0,163.0,4954.0,2779.0,93.0,9215.0,75.0,135.0,151.0,113.0,48.0,411.0,264.0,310.0,256.0,940.0,103.0,58.0,62.0,160.0,302.0,57.0,1095.0,589.0,12623.0,14159.0,3616.0,1425.0,19928.0,2818.0,2627.0,4628.0,24556.0,24556.0,24825.0,24825.0,847.0,107676.0,240.0,450.0,152.0,420.0,792.0,1546.0,116204.0,7347.0,116851.0,2297.0,1040.0,1551.0,121903.0
2010-02-06,2826.0,4697.0,458.0,355.0,659.0,3650.0,233.0,504.0,147.0,483.0,1176.0,603.0,1779.0,75.0,2290.0,4426.0,14481.0,16027.0,735.0,16799.0,3137.0,3584.0,448.0,59798.0,318.0,64192.0,60000.0,914.0,359.0,61393.0,772.0,62921.0,73.0,1061.0,66299.0,66448.0,229.0,151.0,283.0,547.0,722.0,276.0,1263.0,328.0,719.0,359.0,926.0,2345.0,3334.0,380.0,396.0,1293.0,304.0,1595.0,461.0,1436.0,1582.0,2438.0,1557.0,30.0,2384.0,2300.0,1979.0,2036.0,162.0,4939.0,2779.0,93.0,9372.0,75.0,135.0,150.0,112.0,48.0,410.0,263.0,352.0,254.0,936.0,101.0,58.0,61.0,169.0,298.0,57.0,1135.0,622.0,12811.0,14379.0,3623.0,1587.0,19749.0,3015.0,2698.0,4828.0,24577.0,24577.0,24841.0,24841.0,920.0,98641.0,266.0,494.0,170.0,522.0,893.0,1653.0,107120.0,7293.0,114580.0,2304.0,1220.0,1532.0,119546.0
2010-02-07,2819.0,4659.0,455.0,351.0,649.0,3642.0,234.0,508.0,147.0,482.0,1179.0,608.0,1787.0,74.0,2296.0,4414.0,14422.0,15966.0,740.0,16822.0,3069.0,3546.0,402.0,59513.0,314.0,63880.0,63750.0,912.0,356.0,64243.0,778.0,64846.0,73.0,1147.0,67042.0,66853.0,265.0,185.0,317.0,789.0,790.0,366.0,1484.0,416.0,868.0,393.0,1210.0,2763.0,3458.0,379.0,396.0,1280.0,303.0,1579.0,460.0,1429.0,1575.0,2429.0,1559.0,31.0,2371.0,2286.0,1967.0,2026.0,162.0,4926.0,2779.0,92.0,9510.0,75.0,134.0,150.0,112.0,48.0,410.0,262.0,402.0,253.0,933.0,99.0,58.0,60.0,260.0,295.0,56.0,1179.0,631.0,13103.0,14758.0,3634.0,1654.0,20068.0,3097.0,2611.0,4905.0,24973.0,24973.0,25250.0,25250.0,965.0,95407.0,298.0,487.0,196.0,569.0,1064.0,1873.0,103334.0,7500.0,113228.0,2553.0,1399.0,1642.0,118750.0
2010-02-08,2812.0,4638.0,453.0,346.0,638.0,3635.0,234.0,509.0,146.0,481.0,1181.0,608.0,1788.0,74.0,2302.0,4403.0,14378.0,15922.0,729.0,16579.0,2903.0,3528.0,369.0,59368.0,311.0,63699.0,75000.0,933.0,353.0,76016.0,759.0,76889.0,73.0,1126.0,78713.0,78286.0,220.0,149.0,293.0,611.0,720.0,320.0,1438.0,377.0,849.0,357.0,1197.0,3001.0,3701.0,378.0,395.0,1268.0,302.0,1563.0,458.0,1423.0,1568.0,2419.0,1560.0,31.0,2357.0,2270.0,1953.0,2014.0,162.0,4914.0,2779.0,92.0,9376.0,74.0,134.0,150.0,112.0,48.0,457.0,261.0,443.0,251.0,932.0,97.0,59.0,60.0,421.0,292.0,56.0,1179.0,676.0,13453.0,15220.0,3643.0,1610.0,21660.0,3045.0,2481.0,4741.0,26401.0,26401.0,26680.0,26680.0,850.0,100865.0,266.0,447.0,166.0,564.0,1049.0,1987.0,107240.0,7185.0,114357.0,2212.0,1086.0,1425.0,119455.0
2010-02-09,2805.0,4655.0,451.0,342.0,628.0,3629.0,234.0,509.0,146.0,480.0,1180.0,604.0,1784.0,75.0,2302.0,4396.0,14335.0,15879.0,720.0,16370.0,2666.0,3506.0,330.0,59066.0,307.0,63408.0,75000.0,936.0,350.0,76290.0,742.0,77651.0,72.0,1049.0,80370.0,80376.0,195.0,124.0,285.0,473.0,673.0,268.0,1294.0,333.0,810.0,342.0,1116.0,2837.0,3857.0,378.0,394.0,1256.0,301.0,1547.0,456.0,1417.0,1561.0,2409.0,1562.0,31.0,2343.0,2254.0,1938.0,2002.0,161.0,4901.0,2779.0,92.0,9266.0,74.0,134.0,149.0,122.0,48.0,640.0,260.0,486.0,249.0,944.0,103.0,62.0,59.0,466.0,289.0,56.0,1181.0,873.0,13856.0,15810.0,3644.0,1540.0,21869.0,2879.0,2336.0,4486.0,26355.0,26355.0,26614.0,26614.0,742.0,110871.0,265.0,404.0,129.0,527.0,957.0,1868.0,118064.0,6968.0,121008.0,2016.0,900.0,1305.0,125001.0
2010-02-10,2798.0,4658.0,449.0,338.0,619.0,3623.0,235.0,509.0,146.0,479.0,1179.0,600.0,1778.0,73.0,2294.0,4390.0,14284.0,15827.0,711.0,16204.0,2405.0,3493.0,284.0,58793.0,303.0,63091.0,75000.0,926.0,347.0,76295.0,728.0,77657.0,71.0,1002.0,80224.0,80230.0,182.0,114.0,278.0,446.0,679.0,238.0,1214.0,309.0,753.0,329.0,1034.0,2639.0,3794.0,377.0,393.0,1244.0,300.0,1532.0,455.0,1411.0,1554.0,2400.0,1575.0,32.0,2328.0,2238.0,1923.0,1989.0,161.0,4888.0,2779.0,92.0,9209.0,74.0,134.0,149.0,139.0,47.0,781.0,259.0,525.0,247.0,939.0,115.0,63.0,59.0,347.0,286.0,56.0,1167.0,828.0,13783.0,16130.0,3642.0,1468.0,21998.0,2706.0,2214.0,4259.0,26257.0,26257.0,26508.0,26508.0,650.0,111344.0,239.0,374.0,102.0,485.0,848.0,1684.0,119160.0,6747.0,122181.0,1901.0,832.0,1265.0,126381.0
