, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-01-27, 3730, , , 1215, , , , , 422, , , , , 449, 5244, , 20282, , 968, , , 8994, , 650, 106646, , , , 2805, 910, 131793, , 131728, , 4630, 142581, 142317, , , , , 820, 3448, , , 1153, 3104, 6759, , , , , 439, 1896, , , , 2860, , 37, 2413, 2345, 2017, , 201, , 1437, , 6994, , 151, , 60, 66, 1194, , 207, , 861, 299, , , 61, , , , 822, 12277, , 5398, 3750, , 8782, , 11766, , , , , 989, 180395, , 1120, 412, 924, 2284, 2904, , 7124, 185457, 2418, , 1286, 
2015-01-28, 3742, , , 1281, , , , , 463, , , , , 505, 6013, , 22171, , 983, , , 9630, , 625, 108702, , , , 3202, 1023, 133942, , 134581, , 4089, 144106, 144137, , , , , 754, 3080, , , 1038, 3054, 6511, , , , , 443, 1896, , , , 2894, , 42, 2406, 2334, 2001, , 228, , 1390, , 7064, , 163, , 76, 79, 2330, , 250, , 862, 338, , , 60, , , , 1022, 11998, , 5621, 4011, , 9232, , 12076, , , , , 973, 192289, , 1131, 390, 1016, 2902, 3847, , 7274, 199673, 2403, , 1249, 
2015-01-29, 3757, , , 1253, , , , , 450, , , , , 475, 6294, , 23120, , 986, , , 9979, , 574, 110480, , , , 3010, 1056, 134339, , 135318, , 3525, 142640, 142718, , , , , 604, 2794, , , 944, 2856, 6148, , , , , 447, 1909, , , , 2933, , 44, 2411, 2333, 1994, , 248, , 1361, , 7106, , 167, , 108, 86, 3712, , 258, , 868, 312, , , 60, , , , 1045, 12112, , 6079, 3938, , 9636, , 12413, , , , , 926, 194301, , 1032, 363, 980, 2713, 3890, , 7130, 203975, 2301, , 1209, 
2015-01-30, 3738, , , 1215, , , , , 362, , , , , 394, 6226, , 23607, , 980, , , 10214, , 520, 111861, , , , 2697, 1039, 133899, , 135197, , 3036, 140361, 140469, , , , , 473, 2502, , , 857, 2618, 5643, , , , , 446, 1927, , , , 2939, , 42, 2439, 2355, 2004, , 238, , 1331, , 7136, , 158, , 132, 85, 3481, , 244, , 859, 276, , , 60, , , , 992, 12089, , 6566, 4034, , 9082, , 11928, , , , , 856, 192766, , 876, 342, 862, 2289, 3436, , 6981, 202994, 2188, , 1169, 
2015-01-31, 3715, , , 1182, , , , , 302, , , , , 331, 5912, , 23313, , 973, , , 10142, , 484, 112475, , , , 2442, 994, 127657, , 129677, , 2793, 133757, 134123, , , , , 418, 2281, , , 787, 2418, 5178, , , , , 440, 1919, , , , 2915, , 41, 2458, 2378, 2030, , 221, , 1301, , 7182, , 150, , 133, 82, 2364, , 230, , 849, 253, , , 60, , , , 909, 11910, , 6737, 3956, , 8068, , 10777, , , , , 796, 188166, , 752, 309, 726, 2006, 3055, , 6870, 199023, 2076, , 1134, 
2015-02-01, 3688, , , 1150, , , , , 283, , , , , 289, 5544, , 22516, , 964, , , 9769, , 453, 112750, , , , 2245, 948, 139478, , 139776, , 2674, 140380, 139724, , , , , 376, 2137, , , 744, 2257, 4836, , , , , 434, 1896, , , , 2899, , 40, 2443, 2368, 2040, , 208, , 1271, , 7239, , 144, , 128, 81, 1763, , 217, , 840, 222, , , 59, , , , 837, 11719, , 6658, 3748, , 7332, , 9856, , , , , 745, 181396, , 661, 281, 616, 1875, 2828, , 6798, 191635, 1982, , 1105, 
2015-02-02, 3651, , , 1119, , , , , 273, , , , , 286, 5239, , 21741, , 958, , , 9338, , 700, 112819, , , , 2106, 909, 142060, , 145160, , 2605, 147610, 147540, , , , , 451, 2108, , , 992, 2261, 4642, , , , , 428, 1870, , , , 2888, , 39, 2415, 2340, 2023, , 206, , 1242, , 7287, , 137, , 122, 79, 1529, , 212, , 844, 208, , , 59, , , , 826, 11580, , 6503, 4140, , 7398, , 10307, , , , , 894, 190450, , 774, 341, 544, 1968, 2806, , 6808, 198352, 1982, , 1208, 
2015-02-03,3606.0,6202.0,1005.0,1090.0,2146.0,6312.0,284.0,638.0,276.0,698.0,1795.0,1818.0,3600.0,316.0,5066.0,8076.0,20746.0,23712.0,960.0,25033.0,7724.0,9203.0,10748.0,798.0,112284.0,1150.0,109712.0,127555.0,2002.0,870.0,141616.0,2242.0,145269.0,313.0,2588.0,147880.0,147885.0,402.0,353.0,523.0,859.0,589.0,2452.0,388.0,1080.0,959.0,2568.0,5140.0,5702.0,342.0,548.0,1388.0,422.0,1846.0,474.0,1477.0,1924.0,2874.0,1329.0,39.0,2388.0,2310.0,1996.0,2178.0,210.0,4969.0,1212.0,187.0,7333.0,88.0,131.0,159.0,124.0,78.0,1538.0,491.0,223.0,267.0,874.0,238.0,196.0,207.0,59.0,712.0,96.0,1704.0,879.0,11582.0,14855.0,6359.0,5236.0,29159.0,9374.0,4378.0,14318.0,40004.0,37864.0,38499.0,38499.0,1266.0,197857.0,472.0,993.0,406.0,714.0,2348.0,3167.0,201853.0,6875.0,207438.0,2144.0,1574.0,1444.0,212836.0
2015-02-04,3579.0,6091.0,982.0,1060.0,2068.0,6414.0,308.0,649.0,274.0,687.0,1752.0,1735.0,3478.0,320.0,4941.0,8040.0,20578.0,22803.0,1009.0,23268.0,7981.0,9242.0,11093.0,723.0,110982.0,1111.0,110118.0,128592.0,1932.0,834.0,140520.0,2182.0,144470.0,289.0,2487.0,147132.0,147184.0,387.0,355.0,541.0,808.0,471.0,2441.0,345.0,1075.0,821.0,2290.0,5266.0,5644.0,341.0,544.0,1369.0,418.0,1823.0,474.0,1546.0,1994.0,2862.0,1334.0,39.0,2362.0,2283.0,1968.0,2155.0,217.0,5024.0,1182.0,248.0,7402.0,88.0,124.0,179.0,134.0,77.0,1610.0,870.0,279.0,267.0,934.0,310.0,439.0,536.0,59.0,1014.0,111.0,2543.0,936.0,11707.0,16909.0,6261.0,5188.0,32185.0,10416.0,6416.0,16110.0,45772.0,44710.0,45898.0,45898.0,1149.0,200583.0,639.0,1040.0,390.0,902.0,2632.0,3496.0,190030.0,7256.0,212840.0,2103.0,1607.0,1350.0,200825.0
2015-02-05,3570.0,6077.0,972.0,1033.0,1991.0,7204.0,344.0,672.0,265.0,676.0,1730.0,1661.0,3384.0,306.0,4810.0,8332.0,20543.0,22088.0,1054.0,22278.0,7369.0,9274.0,11026.0,682.0,109826.0,1069.0,108516.0,129998.0,1927.0,802.0,138878.0,2026.0,142922.0,270.0,2398.0,145505.0,145569.0,362.0,329.0,494.0,744.0,390.0,2167.0,303.0,1029.0,757.0,2054.0,4746.0,5710.0,339.0,540.0,1351.0,415.0,1803.0,473.0,1558.0,2030.0,2856.0,1351.0,39.0,2337.0,2256.0,1942.0,2138.0,224.0,5066.0,1152.0,332.0,7477.0,86.0,118.0,192.0,143.0,76.0,1654.0,872.0,334.0,266.0,931.0,423.0,433.0,590.0,58.0,753.0,119.0,3135.0,946.0,11942.0,19528.0,6198.0,5220.0,33284.0,9934.0,6415.0,16941.0,51520.0,51344.0,52631.0,52631.0,1133.0,200462.0,596.0,1054.0,435.0,967.0,3252.0,4478.0,200729.0,7900.0,214820.0,2131.0,1355.0,1348.0,209319.0
