, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-03-03,2095.0,5121.0,560.0,490.0,440.0,3608.0,165.0,350.0,145.0,428.0,1048.0,874.0,2115.0,190.0,2872.0,4307.0,10180.0,10567.0,776.0,12580.0,3009.0,6178.0,209.0,52934.0,468.0,61904.0,92904.0,548.0,288.0,92553.0,517.0,92272.0,77.0,1228.0,91398.0,90117.0,186.0,208.0,246.0,321.0,693.0,198.0,1345.0,97.0,350.0,265.0,596.0,2344.0,3243.0,320.0,400.0,1074.0,353.0,1356.0,349.0,1034.0,1249.0,1973.0,1446.0,18.0,2253.0,2001.0,1721.0,1629.0,192.0,3487.0,636.0,84.0,7299.0,41.0,71.0,127.0,113.0,37.0,374.0,191.0,756.0,108.0,76.0,40.0,56.0,359.0,61.0,1274.0,488.0,10310.0,11369.0,3886.0,2100.0,21352.0,3885.0,3338.0,6106.0,27458.0,27432.0,26692.0,26488.0,860.0,104030.0,261.0,479.0,139.0,353.0,779.0,1122.0,119771.0,5120.0,116632.0,1379.0,735.0,1223.0,120934.0
2003-03-04,2091.0,5102.0,554.0,481.0,435.0,3596.0,164.0,349.0,143.0,425.0,1041.0,867.0,2098.0,185.0,2843.0,4337.0,10152.0,10541.0,748.0,12861.0,2876.0,6137.0,201.0,51705.0,464.0,59459.0,89000.0,534.0,284.0,90097.0,557.0,92499.0,74.0,1201.0,95075.0,95267.0,166.0,188.0,241.0,301.0,677.0,186.0,1307.0,96.0,330.0,239.0,528.0,2243.0,3207.0,318.0,399.0,1064.0,352.0,1342.0,350.0,1029.0,1250.0,1973.0,1450.0,18.0,2239.0,1976.0,1696.0,1608.0,191.0,3471.0,636.0,82.0,7286.0,41.0,71.0,125.0,110.0,36.0,577.0,93.0,608.0,122.0,75.0,40.0,54.0,351.0,56.0,1211.0,446.0,10666.0,11929.0,3906.0,1951.0,24385.0,3761.0,3112.0,5938.0,30322.0,28971.0,28988.0,28652.0,826.0,125427.0,221.0,518.0,133.0,395.0,754.0,1078.0,141714.0,5180.0,138046.0,1338.0,675.0,1190.0,139670.0
2003-03-05,2089.0,5083.0,549.0,473.0,431.0,3573.0,163.0,347.0,142.0,422.0,1035.0,859.0,2081.0,181.0,2812.0,4355.0,10101.0,10492.0,721.0,12759.0,2741.0,6069.0,194.0,52146.0,460.0,59735.0,89000.0,525.0,280.0,89900.0,547.0,91973.0,71.0,1137.0,93850.0,93855.0,158.0,219.0,241.0,320.0,678.0,188.0,1320.0,96.0,312.0,217.0,464.0,2151.0,3159.0,317.0,397.0,1055.0,350.0,1327.0,351.0,1025.0,1248.0,1965.0,1449.0,17.0,2222.0,1951.0,1669.0,1588.0,191.0,3462.0,637.0,81.0,7234.0,41.0,71.0,123.0,105.0,36.0,758.0,80.0,560.0,97.0,75.0,40.0,53.0,343.0,55.0,1170.0,408.0,10323.0,11585.0,3863.0,1822.0,24199.0,3638.0,2932.0,5889.0,30088.0,28737.0,28740.0,28403.0,797.0,126430.0,185.0,426.0,144.0,418.0,751.0,1044.0,145591.0,5164.0,142755.0,1316.0,686.0,1160.0,146102.0
2003-03-06,2087.0,5083.0,544.0,465.0,426.0,3551.0,163.0,346.0,141.0,419.0,1029.0,852.0,2065.0,176.0,2784.0,4366.0,10055.0,10435.0,703.0,12678.0,2629.0,5985.0,189.0,51619.0,457.0,59597.0,89000.0,517.0,277.0,89884.0,538.0,91955.0,69.0,1114.0,93767.0,93770.0,150.0,244.0,243.0,352.0,681.0,216.0,1441.0,96.0,307.0,206.0,415.0,2194.0,3116.0,316.0,395.0,1046.0,349.0,1313.0,352.0,1023.0,1247.0,1957.0,1446.0,17.0,2204.0,1924.0,1643.0,1568.0,191.0,3456.0,637.0,80.0,7352.0,41.0,71.0,121.0,108.0,35.0,922.0,79.0,551.0,93.0,74.0,40.0,57.0,336.0,54.0,1248.0,748.0,10358.0,11503.0,3828.0,1994.0,24441.0,3577.0,2984.0,6804.0,31245.0,29894.0,30478.0,30142.0,904.0,126228.0,175.0,423.0,366.0,349.0,814.0,1059.0,144821.0,5156.0,141815.0,1342.0,1019.0,1181.0,145063.0
2003-03-07,2082.0,5073.0,539.0,457.0,422.0,3529.0,162.0,345.0,140.0,416.0,1023.0,846.0,2049.0,172.0,2757.0,4283.0,9993.0,10349.0,695.0,12564.0,2534.0,6122.0,179.0,51072.0,454.0,58823.0,84250.0,512.0,273.0,86130.0,529.0,89162.0,68.0,1085.0,91931.0,92176.0,135.0,188.0,237.0,284.0,648.0,191.0,1384.0,93.0,303.0,197.0,373.0,2201.0,3141.0,315.0,393.0,1038.0,347.0,1301.0,352.0,1020.0,1245.0,1950.0,1444.0,17.0,2185.0,1899.0,1616.0,1549.0,192.0,3451.0,636.0,80.0,7622.0,41.0,71.0,119.0,135.0,35.0,1485.0,78.0,551.0,107.0,74.0,40.0,58.0,329.0,53.0,1524.0,1725.0,11443.0,12385.0,3804.0,2235.0,25140.0,3687.0,2904.0,7680.0,32819.0,31468.0,33344.0,33008.0,1158.0,129719.0,192.0,618.0,380.0,358.0,1031.0,1225.0,144627.0,5149.0,141778.0,1500.0,1084.0,1222.0,145774.0
2003-03-08,2077.0,5052.0,534.0,450.0,418.0,3509.0,161.0,344.0,138.0,413.0,1018.0,840.0,2034.0,168.0,2731.0,4242.0,9930.0,10271.0,679.0,12452.0,2446.0,5903.0,172.0,51167.0,451.0,58810.0,66250.0,506.0,270.0,68243.0,521.0,71691.0,66.0,1046.0,75536.0,76279.0,124.0,163.0,230.0,258.0,626.0,169.0,1254.0,89.0,287.0,190.0,325.0,2063.0,3864.0,313.0,392.0,1031.0,346.0,1289.0,353.0,1016.0,1244.0,1943.0,1442.0,17.0,2168.0,1875.0,1591.0,1530.0,194.0,3448.0,635.0,102.0,7716.0,41.0,71.0,117.0,151.0,35.0,2192.0,77.0,565.0,127.0,74.0,40.0,70.0,322.0,52.0,1678.0,2362.0,12700.0,14058.0,3773.0,2242.0,25127.0,3809.0,2715.0,6849.0,31975.0,30624.0,32237.0,31900.0,1384.0,123680.0,167.0,748.0,434.0,544.0,1265.0,1707.0,133107.0,5355.0,130722.0,1665.0,1160.0,1201.0,135496.0
2003-03-09,2073.0,5034.0,530.0,444.0,414.0,3490.0,161.0,343.0,137.0,410.0,1013.0,834.0,2019.0,164.0,2706.0,4215.0,9870.0,10202.0,658.0,12344.0,2376.0,6325.0,166.0,51165.0,448.0,58856.0,57750.0,501.0,268.0,58282.0,512.0,60280.0,65.0,1016.0,62386.0,62684.0,115.0,150.0,224.0,242.0,608.0,155.0,1192.0,86.0,273.0,184.0,307.0,1980.0,4983.0,312.0,390.0,1024.0,344.0,1278.0,354.0,1013.0,1243.0,1936.0,1440.0,17.0,2152.0,1853.0,1568.0,1512.0,195.0,3449.0,634.0,152.0,8580.0,41.0,71.0,116.0,170.0,38.0,2557.0,77.0,598.0,156.0,103.0,40.0,370.0,316.0,51.0,1924.0,3032.0,13782.0,15829.0,3768.0,2356.0,26950.0,4045.0,2569.0,7948.0,34898.0,33547.0,37006.0,36669.0,1993.0,110410.0,154.0,829.0,469.0,717.0,2156.0,2739.0,120389.0,5656.0,118181.0,2077.0,1204.0,1401.0,123245.0
2003-03-10,2069.0,5053.0,525.0,438.0,410.0,3471.0,160.0,342.0,136.0,408.0,1008.0,829.0,2006.0,160.0,2682.0,4189.0,9632.0,9973.0,663.0,12177.0,2396.0,8476.0,169.0,51039.0,445.0,59451.0,66000.0,539.0,266.0,66647.0,505.0,68352.0,64.0,992.0,69127.0,68812.0,106.0,150.0,218.0,228.0,593.0,145.0,1158.0,82.0,260.0,180.0,298.0,2068.0,5107.0,311.0,388.0,1018.0,343.0,1267.0,355.0,1010.0,1241.0,1929.0,1437.0,17.0,2137.0,1832.0,1545.0,1497.0,196.0,3452.0,632.0,350.0,13570.0,41.0,71.0,114.0,214.0,44.0,4540.0,76.0,631.0,262.0,216.0,82.0,1527.0,310.0,50.0,2305.0,3329.0,15418.0,18155.0,3883.0,2822.0,29196.0,4747.0,2658.0,10929.0,40125.0,39055.0,47890.0,47624.0,2408.0,112778.0,204.0,872.0,524.0,813.0,2824.0,3985.0,120868.0,5663.0,117788.0,2178.0,1128.0,1493.0,121718.0
2003-03-11,2064.0,5243.0,521.0,432.0,407.0,3454.0,160.0,341.0,135.0,405.0,1003.0,828.0,1997.0,157.0,2661.0,4165.0,8835.0,9201.0,796.0,11655.0,2684.0,7789.0,167.0,50811.0,442.0,59241.0,66000.0,611.0,263.0,66856.0,497.0,68916.0,63.0,971.0,70421.0,70421.0,99.0,151.0,213.0,215.0,580.0,136.0,1145.0,80.0,251.0,175.0,293.0,2252.0,4968.0,310.0,387.0,1012.0,341.0,1257.0,355.0,1006.0,1240.0,1922.0,1435.0,17.0,2140.0,1827.0,1529.0,1483.0,197.0,3455.0,631.0,548.0,13930.0,41.0,72.0,113.0,219.0,45.0,7756.0,75.0,628.0,551.0,281.0,212.0,1717.0,305.0,49.0,2257.0,2894.0,19493.0,22467.0,4097.0,3186.0,30687.0,5631.0,3153.0,12385.0,43073.0,43073.0,55242.0,55242.0,2487.0,129465.0,262.0,1133.0,573.0,911.0,2668.0,4498.0,138452.0,5707.0,135136.0,2358.0,1133.0,1485.0,138581.0
2003-03-12,2059.0,5303.0,517.0,426.0,404.0,3437.0,159.0,340.0,134.0,405.0,1004.0,832.0,1999.0,153.0,2643.0,4224.0,8589.0,9014.0,933.0,11635.0,2649.0,8366.0,205.0,50366.0,440.0,59470.0,66000.0,648.0,261.0,66911.0,490.0,68968.0,62.0,950.0,70415.0,70415.0,92.0,138.0,208.0,203.0,568.0,128.0,1112.0,77.0,243.0,172.0,290.0,2427.0,5475.0,309.0,385.0,1007.0,340.0,1248.0,356.0,1003.0,1238.0,1915.0,1433.0,17.0,2134.0,1814.0,1526.0,1479.0,199.0,3464.0,656.0,595.0,11622.0,41.0,72.0,112.0,210.0,45.0,8187.0,75.0,643.0,435.0,237.0,186.0,1281.0,300.0,48.0,2166.0,2619.0,22063.0,26181.0,4270.0,3239.0,31869.0,6501.0,3352.0,13877.0,45746.0,45746.0,60995.0,60995.0,2613.0,135416.0,244.0,1242.0,644.0,1172.0,2710.0,4686.0,145823.0,5941.0,143110.0,2965.0,1447.0,1669.0,147827.0
