, LIBBY DAM, HUNGRY HORSE DAM, CLARK FORK NR DRUMMOND, KERR DAM, NOXON RAPIDS DAM, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, SPOKANE RIV AT LONGLAKE, GRAND COULEE DAM, FEEDER CANAL AT GRANDCOULEE, GRAND COULEE DAM, CHIEF JOSEPH DAM, WELLS DAM, no designation found, ROCKY REACH DAM, no designation found, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, KEECHELUS LAKE, KACHESS DAM, CLE ELUM LAKE, BUMPING LAKE, RIMROCK LAKE, NACHES RIVER NR CLIFFDEL, ISLAND PARK 1SWIS.PARKDM&RES, SNAKE R ON JACKSON LAKE AT DAM, PALISADES DAM, RIRIE DAM, AMERICAN FALLS RESERVOIR, OWYHEE DAM, LUCKY PEAK RESERVOIR, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, CASCADE DAM, DEADWOOD DAM, BROWNLEE DAM, SNAKE R @HELLS CANYON DAM, SNAKE R @HELLS CANYON DAM, DWORSHAK DAM, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, PRIEST RAPIDS DAM, MCNARY DAM, MCKAY CR NR PILOTROCK, JOHN DAY DAM, THE DALLES, THE DALLES, BONNEVILLE DAM
2003-02-10,2194.0,2500.0,204.0,6883.0,9532.0,11855.0,1331.0,2545.0,2781.0,2781.0,38601.0,0.0,100000.0,100000.0,100897.0,900.0,101846.0,102306.0,102305.0,150.0,20.0,150.0,20.0,200.0,42.0,30.0,137.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,12603.0,12603.0,1500.0,19350.0,19350.0,20359.0,20359.0,102305.0,124916.0,14.0,130756.0,128724.0,128724.0,131734.0
2003-02-11,2189.0,2500.0,204.0,6879.0,9529.0,11862.0,1417.0,2649.0,2885.0,2885.0,38396.0,0.0,100000.0,100000.0,100898.0,900.0,101847.0,102331.0,102330.0,150.0,20.0,150.0,20.0,200.0,34.0,30.0,115.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,12604.0,12604.0,1500.0,19414.0,19414.0,20480.0,20480.0,102330.0,125121.0,15.0,131016.0,129025.0,129025.0,132402.0
2003-02-12,2184.0,2500.0,204.0,6867.0,9528.0,11864.0,1513.0,2762.0,2998.0,2998.0,38255.0,0.0,100000.0,100000.0,100899.0,900.0,101847.0,102346.0,102346.0,150.0,20.0,150.0,20.0,200.0,34.0,30.0,114.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,12605.0,12605.0,1500.0,19488.0,19488.0,20613.0,20613.0,102346.0,125283.0,16.0,131225.0,129254.0,129254.0,132550.0
2003-02-13,2180.0,2500.0,203.0,6852.0,9521.0,11871.0,1628.0,2903.0,3138.0,3138.0,38182.0,0.0,100000.0,100000.0,100900.0,900.0,101848.0,102367.0,102366.0,150.0,20.0,150.0,20.0,200.0,34.0,30.0,114.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,12605.0,12605.0,1500.0,19568.0,19568.0,20858.0,20858.0,102366.0,125579.0,17.0,131534.0,129610.0,129610.0,132903.0
2003-02-14,2175.0,2500.0,203.0,6861.0,9503.0,11870.0,1698.0,3011.0,3247.0,3247.0,38115.0,0.0,100000.0,100000.0,100901.0,900.0,101849.0,102377.0,102377.0,150.0,20.0,150.0,20.0,200.0,34.0,30.0,113.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,12606.0,12606.0,1500.0,19657.0,19657.0,21062.0,21062.0,102377.0,125892.0,18.0,131960.0,130059.0,130059.0,133438.0
2003-02-15,2170.0,2500.0,202.0,6842.0,9488.0,11863.0,1740.0,3063.0,3298.0,3298.0,38019.0,0.0,100000.0,100000.0,100902.0,900.0,101850.0,102373.0,102373.0,150.0,20.0,150.0,20.0,200.0,34.0,30.0,113.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,12621.0,12621.0,1500.0,19729.0,19729.0,21093.0,21093.0,102373.0,125939.0,18.0,132110.0,130225.0,130225.0,133544.0
2003-02-16,2166.0,2500.0,202.0,6838.0,9473.0,11856.0,1749.0,3092.0,3327.0,3327.0,37923.0,0.0,100000.0,100000.0,100902.0,900.0,101851.0,102380.0,102379.0,150.0,20.0,150.0,20.0,200.0,34.0,30.0,112.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,12738.0,12738.0,1500.0,19830.0,19830.0,21245.0,21245.0,102379.0,126016.0,19.0,132218.0,130344.0,130344.0,133777.0
2003-02-17,2159.0,2500.0,201.0,6841.0,9470.0,11850.0,1794.0,3144.0,3379.0,3379.0,37871.0,0.0,100000.0,100000.0,100903.0,900.0,101852.0,102396.0,102395.0,150.0,20.0,150.0,20.0,200.0,33.0,30.0,112.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,12986.0,12986.0,1500.0,20081.0,20081.0,21661.0,21661.0,102395.0,126373.0,21.0,132620.0,130714.0,130714.0,134573.0
2003-02-18,2151.0,2500.0,201.0,6837.0,9469.0,11849.0,1920.0,3239.0,3474.0,3474.0,37878.0,0.0,100000.0,100000.0,100905.0,900.0,101854.0,102414.0,102413.0,150.0,20.0,150.0,20.0,200.0,33.0,30.0,111.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,13273.0,13273.0,1500.0,20475.0,20475.0,22127.0,22127.0,102413.0,126911.0,25.0,133267.0,131359.0,131359.0,135459.0
2003-02-19,2144.0,2500.0,201.0,6825.0,9457.0,11824.0,2043.0,3384.0,3619.0,3619.0,37951.0,0.0,100000.0,100000.0,100907.0,900.0,101856.0,102439.0,102438.0,150.0,20.0,150.0,20.0,200.0,33.0,30.0,111.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,13505.0,13505.0,1500.0,20845.0,20845.0,22549.0,22549.0,102438.0,127416.0,34.0,133878.0,131988.0,131988.0,136472.0
2003-02-20,2137.0,2500.0,200.0,6819.0,9450.0,11812.0,2090.0,3492.0,3727.0,3727.0,37983.0,0.0,100000.0,100000.0,100909.0,900.0,101858.0,102474.0,102473.0,150.0,20.0,150.0,20.0,200.0,33.0,30.0,111.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,13683.0,13683.0,1500.0,21115.0,21115.0,22922.0,22922.0,102473.0,127874.0,29.0,134416.0,132504.0,132504.0,137026.0
2003-02-21,2129.0,2500.0,200.0,6820.0,9444.0,11799.0,2129.0,3561.0,3796.0,3796.0,37984.0,0.0,100000.0,100000.0,100912.0,900.0,101861.0,102486.0,102486.0,150.0,20.0,150.0,20.0,200.0,33.0,30.0,110.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,13861.0,13861.0,1500.0,21336.0,21336.0,23222.0,23222.0,102486.0,128186.0,27.0,134793.0,132862.0,132862.0,136844.0
2003-02-22,2121.0,2500.0,199.0,6813.0,9442.0,11795.0,2258.0,3682.0,3917.0,3917.0,38048.0,0.0,100000.0,100000.0,100916.0,900.0,101864.0,102477.0,102478.0,150.0,20.0,150.0,20.0,200.0,33.0,30.0,110.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,14020.0,14020.0,1500.0,21585.0,21585.0,23564.0,23564.0,102478.0,128517.0,27.0,135079.0,133081.0,133081.0,136743.0
2003-02-23,2113.0,2500.0,199.0,6799.0,9433.0,11777.0,2397.0,3844.0,4079.0,4079.0,38161.0,0.0,100000.0,100000.0,100920.0,900.0,101869.0,102484.0,102483.0,150.0,20.0,150.0,20.0,200.0,33.0,30.0,109.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,14136.0,14136.0,1500.0,21869.0,21869.0,23855.0,23855.0,102483.0,128932.0,28.0,135544.0,133528.0,133528.0,137151.0
2003-02-24,2105.0,2500.0,199.0,6791.0,9426.0,11797.0,2510.0,4027.0,4262.0,4262.0,38296.0,0.0,100000.0,100000.0,100926.0,900.0,101874.0,102511.0,102510.0,150.0,20.0,150.0,20.0,200.0,32.0,30.0,109.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,14244.0,14244.0,1500.0,22162.0,22162.0,24277.0,24277.0,102510.0,129272.0,27.0,135950.0,133878.0,133878.0,137568.0
2003-02-25,2097.0,2500.0,198.0,6792.0,9423.0,11893.0,2595.0,4210.0,4445.0,4445.0,38457.0,0.0,100000.0,100000.0,100932.0,900.0,101881.0,102538.0,102537.0,150.0,20.0,150.0,20.0,200.0,32.0,30.0,108.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,14433.0,14433.0,1500.0,22464.0,22464.0,24732.0,24732.0,102537.0,129738.0,28.0,136437.0,134295.0,134295.0,138097.0
2003-02-26,2090.0,2500.0,198.0,6785.0,9414.0,11897.0,2653.0,4303.0,4538.0,4538.0,38586.0,0.0,100000.0,100000.0,100940.0,900.0,101888.0,102555.0,102554.0,150.0,20.0,150.0,20.0,200.0,32.0,30.0,108.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,14650.0,14650.0,1500.0,22834.0,22834.0,25161.0,25161.0,102554.0,130186.0,27.0,136937.0,134681.0,134681.0,138557.0
2003-02-27,2082.0,2500.0,197.0,6773.0,9410.0,11872.0,2675.0,4311.0,4531.0,4531.0,38584.0,0.0,100000.0,100000.0,100949.0,900.0,101897.0,102565.0,102564.0,150.0,20.0,150.0,20.0,200.0,32.0,30.0,107.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,14828.0,14828.0,1500.0,23131.0,23131.0,25393.0,25393.0,102564.0,130497.0,26.0,137238.0,134849.0,134849.0,138644.0
2003-02-28,2075.0,2500.0,197.0,6808.0,9411.0,11917.0,2779.0,4382.0,4396.0,4396.0,38408.0,0.0,100000.0,100000.0,100957.0,900.0,101905.0,102581.0,102580.0,150.0,20.0,150.0,20.0,200.0,32.0,30.0,107.0,97.0,294.0,1060.0,0.0,380.0,10.0,245.0,0.0,0.0,0.0,200.0,46.0,12100.0,14958.0,14958.0,1500.0,23332.0,23332.0,25619.0,25619.0,102580.0,130662.0,25.0,137364.0,134884.0,134884.0,138525.0
