, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-12-08,3494.0,21097.0,795.0,659.0,1064.0,4186.0,196.0,516.0,222.0,510.0,1264.0,818.0,2166.0,138.0,2901.0,5208.0,12479.0,13542.0,575.0,14957.0,4816.0,4474.0,168.0,96514.0,348.0,101168.0,102830.0,1274.0,628.0,99352.0,1188.0,96249.0,135.0,1936.0,96530.0,95615.0,253.0,247.0,266.0,692.0,664.0,280.0,1069.0,232.0,487.0,282.0,652.0,1884.0,2416.0,356.0,477.0,1241.0,452.0,1578.0,467.0,1149.0,1561.0,2385.0,1499.0,19.0,2057.0,2356.0,1910.0,1671.0,211.0,4363.0,600.0,83.0,7008.0,57.0,85.0,133.0,119.0,58.0,278.0,253.0,810.0,109.0,63.0,41.0,43.0,635.0,88.0,1505.0,325.0,12199.0,11270.0,4487.0,1252.0,14285.0,3262.0,2438.0,5193.0,19478.0,19478.0,19616.0,19616.0,400.0,120789.0,194.0,360.0,22.0,522.0,324.0,503.0,125393.0,5352.0,125048.0,907.0,804.0,707.0,132711.0
2003-12-09,3420.0,21020.0,785.0,633.0,1038.0,3897.0,196.0,508.0,221.0,500.0,1246.0,789.0,2113.0,130.0,2862.0,4800.0,12406.0,13423.0,532.0,15746.0,3783.0,4443.0,146.0,97635.0,341.0,102279.0,110078.0,1237.0,612.0,112124.0,1149.0,114617.0,132.0,1891.0,121468.0,121351.0,233.0,228.0,260.0,612.0,645.0,256.0,1009.0,213.0,451.0,266.0,599.0,1795.0,2349.0,330.0,472.0,1218.0,420.0,1586.0,466.0,1132.0,1536.0,2352.0,1503.0,19.0,2199.0,2389.0,1983.0,1746.0,211.0,4392.0,600.0,76.0,6768.0,57.0,85.0,133.0,113.0,53.0,283.0,250.0,798.0,109.0,62.0,42.0,41.0,519.0,87.0,1166.0,261.0,11658.0,11299.0,4328.0,1133.0,14358.0,2968.0,2037.0,4918.0,19276.0,19276.0,19405.0,19405.0,340.0,137863.0,178.0,310.0,19.0,469.0,260.0,498.0,137955.0,5301.0,137044.0,890.0,694.0,625.0,137385.0
2003-12-10,3375.0,20993.0,776.0,609.0,1013.0,3673.0,195.0,504.0,220.0,491.0,1233.0,780.0,2084.0,126.0,2805.0,4495.0,12296.0,13258.0,491.0,15546.0,2885.0,4437.0,140.0,98665.0,338.0,103427.0,110000.0,1200.0,597.0,111859.0,1114.0,114144.0,129.0,1848.0,120654.0,120668.0,216.0,207.0,256.0,538.0,630.0,236.0,967.0,195.0,423.0,253.0,568.0,1722.0,2277.0,323.0,467.0,1220.0,410.0,1561.0,466.0,1114.0,1513.0,2366.0,1500.0,19.0,2303.0,2388.0,2027.0,1814.0,208.0,4467.0,600.0,72.0,6703.0,57.0,85.0,132.0,107.0,53.0,285.0,249.0,796.0,109.0,62.0,49.0,60.0,482.0,85.0,1050.0,226.0,11167.0,10732.0,4209.0,1069.0,14287.0,2711.0,1819.0,4659.0,18946.0,18946.0,19073.0,19073.0,400.0,148482.0,167.0,297.0,18.0,435.0,238.0,463.0,152748.0,5237.0,152646.0,868.0,671.0,652.0,154509.0
2003-12-11,3338.0,20978.0,767.0,596.0,989.0,3609.0,194.0,502.0,220.0,488.0,1230.0,775.0,2069.0,123.0,2768.0,4299.0,12020.0,12931.0,450.0,15184.0,2390.0,4402.0,137.0,98641.0,335.0,103600.0,108984.0,1184.0,583.0,111013.0,1080.0,113503.0,126.0,1806.0,119980.0,120044.0,200.0,192.0,252.0,492.0,617.0,219.0,937.0,179.0,379.0,241.0,519.0,1666.0,2200.0,322.0,461.0,1215.0,408.0,1541.0,465.0,1096.0,1489.0,2345.0,1497.0,19.0,2364.0,2339.0,2022.0,1844.0,203.0,4514.0,600.0,72.0,6738.0,57.0,85.0,132.0,102.0,53.0,286.0,248.0,795.0,109.0,62.0,50.0,77.0,458.0,84.0,1007.0,206.0,10896.0,10352.0,4130.0,1030.0,14078.0,2536.0,1704.0,4466.0,18544.0,18544.0,18670.0,18670.0,556.0,147313.0,159.0,306.0,18.0,417.0,231.0,448.0,151796.0,5214.0,151796.0,851.0,701.0,651.0,154130.0
2003-12-12,3303.0,20963.0,758.0,589.0,966.0,3578.0,194.0,500.0,219.0,487.0,1230.0,770.0,2056.0,120.0,2745.0,4229.0,11778.0,12643.0,412.0,14832.0,2148.0,4151.0,133.0,98257.0,333.0,103010.0,100000.0,1178.0,569.0,103012.0,1048.0,106540.0,124.0,1767.0,114044.0,114467.0,186.0,180.0,248.0,460.0,606.0,205.0,914.0,165.0,350.0,232.0,479.0,1612.0,2132.0,322.0,456.0,1205.0,410.0,1528.0,464.0,1077.0,1465.0,2317.0,1494.0,19.0,2367.0,2325.0,2007.0,1836.0,198.0,4517.0,600.0,72.0,6726.0,57.0,85.0,132.0,98.0,53.0,286.0,247.0,793.0,109.0,62.0,49.0,76.0,436.0,83.0,987.0,195.0,10822.0,10201.0,4077.0,1001.0,13912.0,2402.0,1619.0,4316.0,18228.0,18228.0,18353.0,18353.0,472.0,144461.0,151.0,286.0,18.0,421.0,228.0,441.0,149435.0,5203.0,149479.0,841.0,649.0,617.0,151940.0
2003-12-13,3269.0,20950.0,750.0,584.0,944.0,3552.0,193.0,499.0,219.0,486.0,1230.0,765.0,2045.0,116.0,2725.0,4190.0,11659.0,12481.0,393.0,14627.0,2010.0,3966.0,130.0,103832.0,331.0,106133.0,77344.0,1164.0,556.0,80423.0,1017.0,84362.0,121.0,1731.0,92820.0,93766.0,173.0,170.0,246.0,432.0,597.0,192.0,895.0,153.0,340.0,223.0,462.0,1581.0,2085.0,321.0,452.0,1193.0,412.0,1516.0,464.0,1058.0,1440.0,2289.0,1490.0,19.0,2349.0,2309.0,2011.0,1835.0,195.0,4508.0,600.0,72.0,6722.0,57.0,85.0,131.0,95.0,53.0,285.0,246.0,792.0,108.0,62.0,49.0,74.0,417.0,82.0,974.0,186.0,10798.0,10171.0,4035.0,977.0,13802.0,2293.0,1563.0,4200.0,18002.0,18002.0,18281.0,18281.0,512.0,132823.0,144.0,287.0,19.0,404.0,226.0,431.0,139794.0,5206.0,140256.0,836.0,645.0,629.0,143529.0
2003-12-14,3238.0,20946.0,742.0,579.0,922.0,3527.0,193.0,497.0,218.0,484.0,1230.0,761.0,2033.0,113.0,2707.0,4157.0,11593.0,12377.0,388.0,14509.0,1914.0,3851.0,129.0,107224.0,328.0,111482.0,75196.0,1142.0,545.0,75163.0,988.0,76017.0,120.0,1696.0,80644.0,80627.0,162.0,165.0,244.0,408.0,589.0,181.0,880.0,142.0,335.0,217.0,450.0,1567.0,2061.0,321.0,448.0,1181.0,414.0,1504.0,463.0,1044.0,1417.0,2262.0,1487.0,19.0,2334.0,2296.0,2009.0,1841.0,194.0,4510.0,600.0,72.0,6745.0,57.0,85.0,131.0,92.0,53.0,285.0,245.0,791.0,108.0,62.0,50.0,76.0,400.0,81.0,969.0,179.0,10758.0,10148.0,3995.0,971.0,13739.0,2207.0,1611.0,4115.0,17854.0,17854.0,18537.0,18537.0,626.0,112252.0,141.0,339.0,31.0,400.0,227.0,434.0,119266.0,5256.0,119941.0,847.0,745.0,649.0,123736.0
2003-12-15,3208.0,20949.0,735.0,575.0,902.0,3518.0,192.0,495.0,217.0,483.0,1229.0,757.0,2021.0,110.0,2689.0,4128.0,11535.0,12287.0,392.0,14420.0,1841.0,3767.0,134.0,107044.0,327.0,111341.0,105625.0,1113.0,534.0,106899.0,961.0,108107.0,118.0,1663.0,110690.0,109553.0,151.0,159.0,242.0,387.0,581.0,170.0,867.0,132.0,330.0,211.0,440.0,1553.0,2035.0,320.0,445.0,1171.0,414.0,1492.0,463.0,1041.0,1405.0,2240.0,1484.0,19.0,2318.0,2282.0,1992.0,1835.0,194.0,4510.0,600.0,72.0,6762.0,57.0,85.0,131.0,89.0,52.0,285.0,244.0,789.0,108.0,62.0,49.0,76.0,384.0,80.0,988.0,174.0,10752.0,10185.0,3957.0,979.0,13720.0,2143.0,1731.0,4058.0,17778.0,17778.0,18864.0,18864.0,811.0,114632.0,151.0,418.0,30.0,447.0,249.0,454.0,115911.0,5298.0,115251.0,851.0,732.0,654.0,116631.0
2003-12-16,3180.0,20322.0,728.0,571.0,882.0,3521.0,192.0,494.0,217.0,481.0,1229.0,753.0,2010.0,108.0,2672.0,4115.0,11480.0,12207.0,396.0,14339.0,1790.0,3698.0,127.0,106905.0,325.0,111124.0,100039.0,1083.0,523.0,101796.0,935.0,104254.0,116.0,1628.0,109758.0,109965.0,142.0,155.0,236.0,366.0,573.0,161.0,855.0,124.0,326.0,206.0,431.0,1540.0,2010.0,320.0,442.0,1161.0,415.0,1480.0,462.0,1038.0,1397.0,2228.0,1480.0,19.0,2303.0,2269.0,1974.0,1822.0,194.0,4499.0,600.0,72.0,6745.0,57.0,84.0,130.0,88.0,52.0,284.0,243.0,788.0,108.0,62.0,48.0,71.0,370.0,79.0,981.0,169.0,10769.0,10286.0,3920.0,954.0,13739.0,2089.0,1583.0,4006.0,17745.0,17745.0,18630.0,18630.0,577.0,135733.0,133.0,339.0,27.0,521.0,263.0,459.0,139012.0,5281.0,138237.0,881.0,663.0,642.0,139072.0
2003-12-17,3154.0,15807.0,721.0,567.0,862.0,3525.0,191.0,492.0,216.0,480.0,1229.0,749.0,1999.0,106.0,2656.0,4113.0,11428.0,12142.0,398.0,14267.0,1738.0,3659.0,129.0,106742.0,323.0,110945.0,100000.0,1055.0,514.0,101618.0,910.0,103887.0,115.0,1583.0,108684.0,108697.0,135.0,159.0,231.0,348.0,563.0,152.0,844.0,117.0,322.0,202.0,425.0,1529.0,2004.0,319.0,440.0,1151.0,412.0,1472.0,461.0,1036.0,1389.0,2217.0,1477.0,19.0,2284.0,2250.0,1958.0,1811.0,194.0,4487.0,600.0,72.0,6729.0,56.0,84.0,130.0,86.0,52.0,284.0,242.0,787.0,108.0,62.0,48.0,64.0,357.0,78.0,969.0,165.0,10740.0,10300.0,3892.0,927.0,13743.0,2032.0,1560.0,3951.0,17694.0,17694.0,19013.0,19013.0,528.0,133051.0,124.0,321.0,27.0,466.0,269.0,466.0,137950.0,5316.0,137876.0,967.0,747.0,723.0,140422.0
