, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-07-30, 19084, 24548, 3061, 2294, 1762, 8564, 123, 359, 369, 929, 1810, 922, 2753, 184, 3871, 11032, 16656, 18279, 819, 13657, 1535, 2129, 2417, 100, 2685, 208364, 197296, 4957, 1612, 202944, 2496, 202348, 439, 3295, 218899, 216424, 235, 95, 333, 890, 81, 4061, 257, 776, 505, 646, 700, 1686, 615, 313, 1418, 763, 1034, 737, 4051, 4800, 6045, 14754, 16, 10054, 9131, 6066, 6065, 43, 7829, -7, 57, 5745, 186, 224, 275, 51, 55, 143, 412, 4064, 904, 647, 8, 87, 0, 148, 314, 94, 1989, 247, 7385, 7815, 6746, 961, 21667, 2802, 1787, 16264, 37931, 36000, 35588, 23232, 38, 259824, 50, 60, 9, 125, 125, 178, 267662, 5419, 260921, 1270, 508, 980, 261538
2012-07-31, 18284, 24636, 3006, 2234, 1720, 8473, 124, 351, 363, 919, 1774, 914, 2704, 182, 3809, 10774, 16460, 18273, 820, 17606, 1511, 2102, 2417, 98, 2582, 205870, 193456, 4823, 1578, 206103, 2411, 202563, 423, 3217, 219994, 220040, 224, 90, 329, 838, 79, 4096, 249, 762, 516, 650, 759, 1707, 616, 308, 1389, 757, 1042, 734, 4034, 4780, 6042, 14640, 15, 10056, 9140, 6106, 6104, 42, 7928, 0, 57, 5735, 184, 221, 272, 53, 54, 143, 409, 4054, 899, 646, 8, 86, 0, 159, 308, 92, 1926, 243, 7534, 7974, 6698, 949, 21466, 2746, 1760, 16207, 37673, 38779, 41770, 41770, 33, 263697, 50, 60, 8, 126, 122, 176, 263459, 5356, 265002, 1251, 471, 956, 268176
2012-08-01, 17606, 23646, 2920, 2176, 1662, 8292, 128, 354, 358, 904, 1728, 906, 2643, 180, 3720, 10453, 15870, 17622, 829, 17134, 1473, 2108, 2418, 95, 2436, 199210, 189998, 4624, 1526, 201958, 2093, 198474, 400, 3103, 214144, 214343, 211, 81, 324, 752, 76, 4103, 238, 735, 512, 630, 757, 1741, 618, 300, 1316, 749, 1028, 729, 4002, 4747, 5999, 14199, 14, 9934, 9053, 6146, 6135, 41, 8043, 4, 57, 5747, 181, 217, 268, 56, 52, 133, 404, 4036, 885, 624, 8, 85, 0, 153, 299, 89, 1912, 242, 7637, 8096, 6629, 930, 20285, 2676, 1707, 15997, 36282, 36282, 36359, 36359, 28, 264275, 50, 59, 8, 131, 119, 173, 267037, 5162, 268984, 1203, 464, 922, 272043
2012-08-02, 17013, 22999, 2838, 2129, 1608, 8118, 126, 364, 354, 894, 1706, 899, 2606, 178, 3652, 10130, 15052, 16714, 826, 16327, 1434, 2098, 2442, 92, 2300, 190854, 189998, 4433, 1477, 201150, 1438, 197613, 382, 2985, 211520, 211622, 200, 74, 319, 624, 74, 4108, 227, 709, 514, 607, 721, 1772, 618, 300, 1236, 737, 991, 724, 3973, 4716, 5957, 13717, 14, 9539, 8678, 5941, 5954, 41, 8028, 51, 57, 5749, 178, 214, 264, 61, 50, 109, 399, 4017, 870, 616, 8, 86, 0, 151, 290, 86, 1914, 242, 7702, 8164, 6474, 911, 20231, 2613, 1660, 15924, 36156, 36156, 36231, 36231, 26, 255456, 50, 58, 8, 136, 117, 167, 257727, 5092, 259685, 1182, 465, 915, 262870
2012-08-03, 16776, 21513, 2761, 2135, 1560, 8007, 120, 360, 349, 882, 1685, 891, 2576, 177, 3604, 9843, 14584, 16191, 825, 15798, 1396, 2056, 2417, 90, 2178, 183481, 189998, 4207, 1435, 200374, 1014, 196855, 366, 2874, 209155, 209248, 184, 68, 314, 549, 72, 4110, 217, 688, 498, 592, 688, 1780, 620, 300, 1157, 726, 941, 719, 3946, 4687, 5913, 13236, 12, 9090, 8234, 5576, 5582, 40, 7771, 110, 54, 5774, 176, 211, 260, 60, 48, 96, 393, 4000, 856, 617, 8, 85, 0, 142, 281, 84, 1916, 244, 7768, 8224, 6227, 894, 19639, 2553, 1614, 15860, 35500, 35500, 35572, 35572, 24, 249635, 50, 56, 7, 138, 110, 158, 251624, 5028, 253483, 1177, 461, 923, 256468
2012-08-04, 17125, 21547, 2687, 2143, 1514, 7966, 117, 352, 345, 869, 1652, 884, 2536, 175, 3554, 9653, 14323, 15900, 822, 15493, 1357, 2016, 2388, 88, 2065, 177570, 182498, 4008, 1398, 193504, 956, 191815, 352, 2775, 204107, 204582, 168, 62, 252, 508, 71, 4095, 208, 666, 494, 577, 636, 1775, 620, 290, 1075, 716, 883, 714, 3920, 4660, 5879, 12754, 12, 8638, 7782, 5177, 5164, 39, 7406, 169, 49, 5794, 173, 208, 255, 55, 46, 95, 390, 3981, 841, 596, 8, 84, 0, 106, 274, 82, 1917, 246, 7821, 8259, 5965, 880, 19108, 2499, 1572, 15179, 34287, 34287, 34352, 34352, 23, 245134, 49, 56, 7, 137, 108, 148, 246848, 4964, 248618, 1177, 473, 934, 251458
2012-08-05, 16462, 21508, 2618, 2047, 1468, 7788, 111, 342, 342, 858, 1618, 876, 2495, 174, 3499, 9428, 14136, 15692, 820, 15267, 1318, 2020, 2390, 87, 1955, 173496, 169998, 3864, 1368, 178844, 1017, 176556, 339, 2701, 186578, 187082, 154, 58, 242, 492, 70, 4048, 199, 636, 510, 554, 541, 1753, 619, 270, 978, 708, 807, 709, 3897, 4634, 5842, 12267, 12, 8168, 7317, 4775, 4742, 38, 7012, 228, 46, 5835, 170, 205, 251, 48, 45, 95, 385, 3962, 826, 547, 8, 81, 0, 83, 266, 79, 1921, 246, 7816, 8244, 5772, 862, 17067, 2450, 1531, 13946, 31012, 31012, 31076, 31076, 18, 231161, 49, 56, 7, 134, 103, 138, 235692, 4900, 237964, 1198, 466, 972, 241939
2012-08-06, 15765, 21476, 2551, 1965, 1428, 7631, 104, 330, 338, 847, 1587, 873, 2460, 172, 3445, 9144, 13940, 15476, 818, 15056, 1280, 1986, 2406, 85, 1849, 172424, 165123, 3728, 1342, 174196, 1099, 173259, 327, 2618, 181876, 182200, 143, 53, 243, 478, 68, 4045, 191, 609, 509, 533, 524, 1712, 619, 256, 908, 699, 728, 704, 3868, 4606, 5804, 11832, 12, 7685, 6836, 4352, 4318, 37, 6608, 286, 47, 5914, 168, 202, 248, 52, 44, 114, 396, 3927, 812, 521, 7, 80, 0, 76, 263, 77, 1914, 247, 7804, 8214, 5710, 848, 16741, 2403, 1492, 13684, 30425, 30425, 30485, 30485, 14, 217696, 49, 56, 6, 142, 99, 129, 219844, 4842, 221770, 1202, 452, 971, 225143
2012-08-07, 15224, 21450, 2488, 1892, 1387, 7483, 99, 326, 338, 833, 1561, 870, 2431, 171, 3397, 8876, 13695, 15204, 815, 14795, 1241, 1869, 2284, 84, 1751, 170674, 156998, 3587, 1314, 164461, 1164, 163401, 316, 2507, 169991, 170342, 132, 49, 246, 454, 67, 4061, 183, 586, 498, 516, 557, 1701, 618, 258, 887, 691, 678, 700, 3832, 4571, 5770, 11460, 12, 7272, 6410, 3944, 3909, 37, 6210, 345, 51, 5994, 166, 199, 245, 55, 42, 164, 392, 3886, 797, 531, 8, 78, 0, 69, 256, 75, 1914, 250, 7915, 8271, 5711, 833, 17576, 2365, 1463, 13251, 30826, 30826, 30880, 30880, 15, 209471, 48, 56, 6, 149, 97, 121, 212458, 4822, 214454, 1190, 445, 956, 217830
2012-08-08, 14745, 20654, 2429, 1825, 1349, 7348, 95, 318, 336, 820, 1542, 874, 2416, 170, 3362, 8619, 13464, 14947, 806, 14537, 1203, 1882, 2299, 82, 1656, 168791, 156998, 3470, 1261, 163751, 1212, 163174, 305, 2378, 167596, 167666, 123, 46, 250, 417, 67, 4084, 175, 566, 476, 503, 609, 1738, 617, 246, 875, 682, 676, 694, 3797, 4532, 5722, 11090, 10, 6942, 6070, 3617, 3573, 36, 5832, 404, 48, 6064, 164, 196, 242, 34, 41, 136, 377, 3843, 782, 520, 8, 74, 0, 62, 245, 73, 1917, 251, 8046, 8353, 5709, 824, 17655, 2331, 1415, 13212, 30867, 30867, 30920, 30920, 11, 201627, 48, 54, 6, 149, 92, 111, 203442, 4812, 205301, 1165, 426, 929, 208342
