, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-10-18,9224.0,6162.0,1508.0,2402.0,2021.0,5305.0,179.0,481.0,267.0,669.0,1439.0,986.0,2577.0,128.0,3241.0,6082.0,11033.0,12126.0,2280.0,15325.0,2371.0,3808.0,190.0,72448.0,1085.0,76977.0,76232.0,1259.0,583.0,76195.0,1085.0,76347.0,148.0,1276.0,75828.0,74320.0,313.0,314.0,283.0,361.0,686.0,49.0,1246.0,107.0,325.0,238.0,509.0,542.0,1934.0,448.0,423.0,966.0,447.0,662.0,496.0,1129.0,1743.0,2729.0,3805.0,25.0,2523.0,2236.0,1935.0,1808.0,89.0,3484.0,10.0,56.0,7446.0,116.0,139.0,174.0,85.0,47.0,219.0,568.0,393.0,313.0,739.0,57.0,64.0,17.0,28.0,472.0,64.0,807.0,116.0,9696.0,10383.0,4508.0,720.0,14027.0,2632.0,3308.0,4294.0,18321.0,18321.0,18391.0,18391.0,56.0,89254.0,58.0,71.0,0.0,226.0,144.0,336.0,88642.0,4892.0,89456.0,692.0,522.0,725.0,95959.0
2004-10-19,8595.0,5916.0,1446.0,1996.0,1738.0,5045.0,179.0,481.0,261.0,651.0,1421.0,1004.0,2572.0,134.0,3303.0,5957.0,11361.0,12440.0,2280.0,15852.0,2706.0,4390.0,229.0,72660.0,1041.0,78154.0,80000.0,1295.0,577.0,81923.0,950.0,84214.0,106.0,1087.0,86186.0,86141.0,359.0,339.0,293.0,497.0,679.0,41.0,1232.0,130.0,291.0,226.0,471.0,444.0,1832.0,443.0,419.0,970.0,437.0,685.0,476.0,1104.0,1726.0,2785.0,3593.0,25.0,2446.0,2191.0,1965.0,1727.0,82.0,3361.0,10.0,55.0,7329.0,106.0,129.0,178.0,98.0,46.0,228.0,377.0,340.0,316.0,688.0,49.0,64.0,17.0,27.0,401.0,64.0,868.0,130.0,9762.0,10411.0,4647.0,833.0,14953.0,2833.0,3209.0,4583.0,19535.0,19535.0,19605.0,19605.0,62.0,101401.0,53.0,70.0,0.0,229.0,179.0,351.0,101421.0,4926.0,102020.0,685.0,723.0,754.0,102612.0
2004-10-20,8263.0,5948.0,1713.0,1746.0,1558.0,4999.0,179.0,478.0,265.0,638.0,1427.0,1084.0,2651.0,167.0,3322.0,5883.0,12903.0,14192.0,2280.0,17966.0,3488.0,5016.0,446.0,72868.0,1002.0,78933.0,80000.0,1423.0,515.0,81886.0,892.0,84093.0,99.0,910.0,85152.0,85186.0,356.0,339.0,290.0,677.0,681.0,58.0,1230.0,108.0,282.0,202.0,458.0,483.0,1721.0,463.0,427.0,968.0,438.0,718.0,480.0,1101.0,1713.0,2816.0,3367.0,25.0,2301.0,2021.0,1861.0,1691.0,77.0,3336.0,10.0,54.0,7395.0,103.0,126.0,182.0,120.0,50.0,246.0,373.0,324.0,301.0,682.0,50.0,66.0,18.0,26.0,406.0,65.0,821.0,140.0,10053.0,10700.0,4391.0,1002.0,15054.0,3222.0,4542.0,4910.0,19964.0,19964.0,20034.0,20034.0,63.0,107472.0,48.0,67.0,0.0,218.0,206.0,391.0,110119.0,4880.0,111301.0,655.0,711.0,762.0,113309.0
2004-10-21,7699.0,5870.0,1734.0,1701.0,1442.0,5157.0,179.0,475.0,262.0,637.0,1415.0,1149.0,2698.0,176.0,3425.0,5949.0,13533.0,14716.0,2280.0,18325.0,4520.0,5970.0,382.0,73132.0,1002.0,80192.0,77500.0,1535.0,482.0,79978.0,866.0,82610.0,96.0,845.0,83997.0,84126.0,271.0,227.0,277.0,437.0,621.0,39.0,1192.0,103.0,273.0,191.0,445.0,616.0,1674.0,451.0,462.0,997.0,441.0,750.0,478.0,1085.0,1692.0,2853.0,3141.0,25.0,2299.0,2009.0,1775.0,1593.0,83.0,3273.0,10.0,56.0,7327.0,102.0,126.0,184.0,138.0,41.0,229.0,365.0,293.0,285.0,673.0,51.0,67.0,19.0,26.0,362.0,65.0,816.0,137.0,9989.0,10703.0,4363.0,1009.0,14979.0,3999.0,6364.0,5619.0,20598.0,20598.0,20673.0,20673.0,63.0,107056.0,46.0,60.0,0.0,197.0,183.0,390.0,109813.0,4861.0,111042.0,635.0,521.0,689.0,113092.0
2004-10-22,7322.0,5832.0,1494.0,1570.0,1359.0,4854.0,179.0,473.0,253.0,616.0,1381.0,1088.0,2597.0,137.0,3410.0,5850.0,13713.0,14866.0,2280.0,18467.0,4638.0,6708.0,204.0,72842.0,964.0,80691.0,67500.0,1635.0,472.0,70254.0,848.0,73137.0,94.0,792.0,75185.0,75602.0,262.0,216.0,266.0,346.0,566.0,34.0,1133.0,100.0,273.0,192.0,441.0,721.0,1736.0,426.0,480.0,1013.0,442.0,783.0,465.0,1070.0,1640.0,2801.0,2954.0,27.0,2195.0,1938.0,1762.0,1553.0,85.0,3220.0,10.0,57.0,7217.0,100.0,124.0,182.0,136.0,40.0,210.0,313.0,267.0,269.0,664.0,58.0,67.0,20.0,25.0,416.0,65.0,838.0,130.0,9984.0,10674.0,4272.0,990.0,14867.0,4470.0,5437.0,6276.0,21143.0,21143.0,21223.0,21223.0,63.0,104323.0,46.0,62.0,2.0,172.0,211.0,403.0,107924.0,4881.0,109324.0,642.0,470.0,673.0,111467.0
2004-10-23,7037.0,5893.0,1512.0,1455.0,1295.0,4740.0,179.0,470.0,250.0,604.0,1362.0,1062.0,2546.0,139.0,3331.0,5561.0,13608.0,14741.0,2280.0,18329.0,3906.0,6213.0,193.0,74375.0,949.0,81014.0,56250.0,1709.0,468.0,59362.0,832.0,62425.0,92.0,758.0,64702.0,65183.0,250.0,209.0,258.0,326.0,515.0,33.0,1069.0,93.0,268.0,183.0,435.0,820.0,1818.0,418.0,490.0,1021.0,443.0,819.0,462.0,1061.0,1603.0,2708.0,2875.0,28.0,2143.0,1877.0,1704.0,1521.0,85.0,3209.0,10.0,58.0,7229.0,99.0,123.0,180.0,139.0,38.0,208.0,309.0,249.0,254.0,655.0,61.0,68.0,20.0,24.0,376.0,66.0,780.0,137.0,9885.0,10601.0,4254.0,1240.0,14974.0,4533.0,5488.0,6399.0,21373.0,21373.0,21460.0,21460.0,63.0,95381.0,46.0,61.0,0.0,154.0,269.0,462.0,99578.0,4886.0,101166.0,633.0,443.0,645.0,103724.0
2004-10-24,6718.0,5959.0,1488.0,1420.0,1242.0,4627.0,180.0,468.0,248.0,591.0,1346.0,1022.0,2483.0,130.0,3275.0,5435.0,13318.0,14414.0,2280.0,17975.0,3424.0,5596.0,154.0,78225.0,939.0,83776.0,55000.0,1713.0,468.0,55351.0,816.0,55719.0,90.0,743.0,55406.0,55333.0,241.0,209.0,249.0,311.0,468.0,32.0,1010.0,94.0,266.0,183.0,428.0,918.0,1902.0,417.0,498.0,1025.0,442.0,843.0,461.0,1054.0,1578.0,2624.0,2811.0,26.0,2156.0,1892.0,1690.0,1484.0,90.0,3187.0,10.0,58.0,7189.0,99.0,123.0,178.0,127.0,33.0,201.0,248.0,215.0,238.0,646.0,54.0,68.0,21.0,24.0,340.0,65.0,708.0,129.0,9740.0,10455.0,4203.0,1153.0,15011.0,4388.0,4726.0,6335.0,21346.0,21346.0,21436.0,21436.0,63.0,84420.0,46.0,59.0,0.0,137.0,210.0,448.0,89097.0,4884.0,90756.0,626.0,409.0,610.0,93446.0
2004-10-25,6280.0,6003.0,1441.0,1405.0,1196.0,4512.0,180.0,466.0,247.0,583.0,1336.0,992.0,2436.0,132.0,3226.0,5264.0,13114.0,14196.0,2280.0,17716.0,3061.0,5178.0,141.0,80088.0,928.0,86202.0,85000.0,1682.0,471.0,86516.0,803.0,87060.0,88.0,730.0,84932.0,83779.0,304.0,288.0,253.0,475.0,457.0,65.0,983.0,124.0,269.0,197.0,426.0,1030.0,2008.0,413.0,499.0,1022.0,440.0,859.0,461.0,1049.0,1557.0,2570.0,2746.0,26.0,2134.0,1885.0,1709.0,1492.0,93.0,3192.0,10.0,58.0,7163.0,98.0,123.0,176.0,115.0,33.0,199.0,238.0,193.0,219.0,637.0,53.0,68.0,21.0,23.0,347.0,65.0,698.0,119.0,9628.0,10327.0,4143.0,1031.0,14782.0,4054.0,4236.0,6016.0,20798.0,20798.0,20891.0,20891.0,63.0,86829.0,72.0,62.0,4.0,116.0,218.0,442.0,86783.0,4925.0,87498.0,651.0,587.0,717.0,88359.0
2004-10-26,5988.0,6084.0,1431.0,1373.0,1157.0,4446.0,180.0,464.0,247.0,577.0,1329.0,977.0,2409.0,139.0,3190.0,5184.0,12920.0,14043.0,2280.0,17715.0,3146.0,5035.0,184.0,79932.0,916.0,86033.0,85000.0,1682.0,483.0,87206.0,790.0,89044.0,87.0,721.0,89770.0,89769.0,291.0,290.0,249.0,586.0,465.0,63.0,988.0,107.0,264.0,182.0,421.0,1186.0,2121.0,412.0,499.0,1016.0,439.0,866.0,460.0,1045.0,1543.0,2540.0,2682.0,26.0,2106.0,1865.0,1709.0,1508.0,92.0,3225.0,10.0,57.0,7182.0,98.0,122.0,174.0,114.0,40.0,204.0,263.0,178.0,177.0,613.0,55.0,69.0,21.0,22.0,395.0,65.0,724.0,116.0,9554.0,10236.0,4138.0,1285.0,14855.0,3885.0,4561.0,5778.0,20633.0,20633.0,20733.0,20733.0,63.0,110240.0,191.0,172.0,3.0,110.0,318.0,525.0,111041.0,4930.0,111416.0,648.0,638.0,785.0,111820.0
2004-10-27,5725.0,6172.0,1448.0,1366.0,1122.0,4438.0,181.0,463.0,249.0,577.0,1329.0,984.0,2410.0,151.0,3192.0,5158.0,12810.0,13939.0,2280.0,17527.0,3278.0,5172.0,177.0,79974.0,966.0,86251.0,85000.0,1736.0,496.0,87209.0,775.0,89044.0,85.0,706.0,89751.0,89751.0,272.0,256.0,242.0,504.0,455.0,53.0,978.0,108.0,262.0,182.0,414.0,1341.0,2235.0,415.0,507.0,1018.0,439.0,873.0,460.0,1041.0,1531.0,2524.0,2618.0,27.0,2104.0,1862.0,1709.0,1513.0,96.0,3251.0,10.0,57.0,7282.0,97.0,122.0,173.0,119.0,38.0,210.0,287.0,161.0,162.0,589.0,57.0,70.0,22.0,22.0,387.0,66.0,755.0,121.0,9533.0,10199.0,4220.0,1513.0,15200.0,3994.0,5009.0,5834.0,21034.0,21034.0,21142.0,21142.0,67.0,112909.0,124.0,173.0,3.0,180.0,296.0,561.0,115783.0,4922.0,116886.0,636.0,583.0,679.0,118754.0
