, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-02-26,4941.0,7050.0,2070.0,1932.0,2752.0,9172.0,234.0,639.0,332.0,1179.0,2246.0,1840.0,4271.0,555.0,6135.0,12502.0,23253.0,25892.0,2522.0,29624.0,6063.0,12350.0,14098.0,313.0,98540.0,3272.0,116614.0,145023.0,3072.0,1344.0,149498.0,2188.0,150747.0,386.0,2904.0,163332.0,163621.0,210.0,291.0,549.0,848.0,332.0,1866.0,245.0,960.0,490.0,1708.0,3895.0,4910.0,358.0,484.0,1214.0,444.0,1502.0,456.0,1488.0,1809.0,2894.0,2842.0,33.0,3674.0,3497.0,2901.0,2892.0,210.0,5513.0,2294.0,157.0,8582.0,83.0,152.0,199.0,371.0,88.0,415.0,742.0,2031.0,262.0,874.0,180.0,112.0,79.0,63.0,676.0,109.0,2171.0,754.0,13486.0,15087.0,6636.0,3360.0,28701.0,8555.0,5165.0,14956.0,43657.0,41514.0,42024.0,42024.0,683.0,217987.0,198.0,528.0,190.0,292.0,1308.0,1881.0,213926.0,5640.0,215122.0,2012.0,816.0,1336.0,218841.0
2015-02-27,4846.0,6710.0,2010.0,1868.0,2632.0,9028.0,231.0,634.0,324.0,1136.0,2186.0,1670.0,3991.0,524.0,5834.0,12222.0,22964.0,25582.0,2464.0,29109.0,5732.0,9952.0,11744.0,301.0,97643.0,3104.0,113090.0,144998.0,2955.0,1316.0,149633.0,2221.0,151950.0,382.0,2835.0,163145.0,163194.0,260.0,367.0,644.0,1003.0,471.0,1994.0,295.0,1085.0,533.0,1878.0,3922.0,4880.0,354.0,480.0,1193.0,434.0,1416.0,454.0,1476.0,1789.0,2839.0,2838.0,33.0,3575.0,3428.0,2950.0,2963.0,212.0,5592.0,2085.0,158.0,8517.0,82.0,151.0,196.0,405.0,84.0,527.0,717.0,2104.0,262.0,857.0,186.0,126.0,173.0,63.0,634.0,106.0,2150.0,788.0,13247.0,14981.0,6451.0,3096.0,28156.0,7951.0,4736.0,14511.0,42668.0,40816.0,41327.0,41327.0,721.0,224690.0,259.0,553.0,342.0,319.0,1643.0,2150.0,219436.0,5990.0,221430.0,1947.0,1079.0,1342.0,225124.0
2015-02-28,4758.0,6530.0,1951.0,1810.0,2524.0,8852.0,229.0,625.0,318.0,1095.0,2128.0,1487.0,3713.0,496.0,5476.0,11940.0,22350.0,24906.0,2410.0,28225.0,5482.0,7453.0,9201.0,266.0,99764.0,2981.0,110605.0,139373.0,2862.0,1244.0,144884.0,2528.0,148652.0,367.0,2974.0,160157.0,160489.0,250.0,374.0,660.0,991.0,543.0,2341.0,242.0,1156.0,557.0,2168.0,4538.0,5060.0,350.0,477.0,1170.0,424.0,1378.0,452.0,1468.0,1772.0,2808.0,2834.0,33.0,3494.0,3324.0,2869.0,2897.0,211.0,5597.0,1876.0,154.0,8107.0,81.0,149.0,192.0,347.0,81.0,839.0,665.0,2190.0,261.0,846.0,264.0,111.0,418.0,63.0,579.0,104.0,2120.0,759.0,13104.0,14944.0,6294.0,3172.0,27976.0,7374.0,4515.0,11860.0,39836.0,38275.0,38774.0,38774.0,799.0,221314.0,343.0,888.0,537.0,422.0,2396.0,3079.0,218702.0,7062.0,222014.0,2423.0,1790.0,1666.0,226911.0
2015-03-01,4670.0,6371.0,1897.0,1752.0,2416.0,8482.0,226.0,618.0,312.0,1055.0,2073.0,1323.0,3456.0,473.0,5122.0,11639.0,21692.0,24182.0,2358.0,27265.0,5262.0,5100.0,6686.0,242.0,109108.0,2854.0,118582.0,129248.0,2793.0,1169.0,133663.0,2348.0,136651.0,342.0,2926.0,146806.0,147227.0,220.0,296.0,549.0,726.0,352.0,2221.0,209.0,1086.0,481.0,2013.0,4592.0,5396.0,347.0,474.0,1151.0,416.0,1353.0,450.0,1462.0,1761.0,2784.0,2830.0,33.0,3460.0,3280.0,2822.0,2839.0,207.0,5525.0,1667.0,152.0,7855.0,80.0,148.0,188.0,296.0,78.0,1294.0,631.0,2290.0,266.0,834.0,331.0,94.0,446.0,63.0,548.0,102.0,2090.0,716.0,12777.0,14942.0,6150.0,3066.0,27585.0,6904.0,4289.0,10110.0,37696.0,36425.0,36912.0,36912.0,834.0,209886.0,320.0,885.0,516.0,761.0,2440.0,3871.0,211654.0,7288.0,215556.0,2302.0,1552.0,1598.0,222278.0
2015-03-02,4586.0,6230.0,1845.0,1698.0,2318.0,7823.0,224.0,611.0,306.0,1019.0,2021.0,1206.0,3250.0,452.0,4810.0,10963.0,21023.0,23444.0,2310.0,26344.0,5048.0,4852.0,5925.0,228.0,101101.0,2698.0,111404.0,127998.0,2722.0,1106.0,132128.0,2084.0,134790.0,314.0,2732.0,143014.0,143114.0,200.0,253.0,479.0,594.0,273.0,1929.0,188.0,1002.0,433.0,1865.0,4152.0,5421.0,344.0,470.0,1129.0,408.0,1327.0,449.0,1456.0,1750.0,2764.0,2826.0,33.0,3434.0,3246.0,2805.0,2818.0,200.0,5472.0,1495.0,152.0,7670.0,80.0,147.0,186.0,264.0,76.0,1163.0,608.0,2278.0,362.0,862.0,254.0,86.0,307.0,63.0,528.0,99.0,2036.0,660.0,12352.0,14583.0,6008.0,2730.0,26286.0,6458.0,4100.0,9639.0,35926.0,34945.0,35420.0,35420.0,716.0,197183.0,249.0,713.0,404.0,694.0,1748.0,2979.0,198956.0,6804.0,202341.0,2020.0,1209.0,1366.0,208372.0
2015-03-03,4502.0,6110.0,1794.0,1648.0,2224.0,7777.0,220.0,605.0,300.0,984.0,1972.0,1116.0,3088.0,434.0,4539.0,10452.0,20386.0,22741.0,2265.0,25499.0,4850.0,4647.0,5695.0,220.0,99768.0,2550.0,108707.0,127998.0,2606.0,1052.0,131988.0,2000.0,134603.0,292.0,2612.0,141607.0,141659.0,187.0,237.0,456.0,539.0,246.0,1770.0,171.0,927.0,414.0,1763.0,3823.0,5086.0,341.0,466.0,1105.0,400.0,1294.0,448.0,1450.0,1738.0,2742.0,2822.0,33.0,3404.0,3212.0,2795.0,2808.0,196.0,5445.0,1385.0,153.0,7491.0,78.0,145.0,183.0,244.0,74.0,722.0,588.0,2249.0,489.0,973.0,206.0,82.0,210.0,64.0,510.0,97.0,1959.0,601.0,12112.0,14170.0,5865.0,2582.0,25879.0,6059.0,3934.0,9199.0,35078.0,34388.0,34851.0,34851.0,633.0,192062.0,200.0,587.0,336.0,547.0,1360.0,2376.0,193372.0,6486.0,196207.0,1908.0,1020.0,1240.0,200997.0
2015-03-04,4426.0,6017.0,1745.0,1602.0,2136.0,7736.0,219.0,597.0,294.0,952.0,1925.0,1066.0,2991.0,417.0,4334.0,10284.0,19768.0,22058.0,2227.0,24689.0,4672.0,4463.0,5486.0,214.0,98472.0,2412.0,107079.0,127998.0,2481.0,1003.0,131813.0,1963.0,134412.0,274.0,2546.0,140356.0,140408.0,173.0,220.0,447.0,479.0,226.0,1693.0,157.0,866.0,377.0,1685.0,3604.0,4728.0,338.0,466.0,1099.0,393.0,1282.0,447.0,1444.0,1728.0,2722.0,2820.0,33.0,3375.0,3173.0,2780.0,2794.0,194.0,5423.0,1276.0,150.0,7338.0,78.0,145.0,180.0,229.0,72.0,591.0,570.0,2230.0,616.0,1090.0,186.0,81.0,149.0,64.0,493.0,95.0,1893.0,562.0,11959.0,13802.0,5734.0,2481.0,25131.0,5763.0,3777.0,8862.0,33992.0,33592.0,34044.0,34044.0,586.0,188356.0,166.0,507.0,297.0,456.0,1252.0,2166.0,190384.0,6454.0,193156.0,1850.0,914.0,1173.0,197483.0
2015-03-05,4359.0,5940.0,1696.0,1556.0,2050.0,7696.0,216.0,589.0,290.0,923.0,1882.0,1018.0,2900.0,402.0,4167.0,10144.0,19210.0,21442.0,2191.0,23954.0,4517.0,4301.0,5298.0,208.0,97066.0,2284.0,105366.0,127998.0,2360.0,957.0,131633.0,1859.0,134218.0,261.0,2468.0,139087.0,139140.0,158.0,196.0,426.0,420.0,209.0,1622.0,145.0,810.0,349.0,1598.0,3386.0,4445.0,335.0,462.0,1087.0,385.0,1278.0,445.0,1439.0,1717.0,2702.0,2818.0,33.0,3368.0,3156.0,2775.0,2784.0,192.0,5398.0,1166.0,146.0,7236.0,77.0,143.0,177.0,217.0,70.0,565.0,551.0,2214.0,741.0,1209.0,178.0,79.0,110.0,64.0,476.0,93.0,1838.0,528.0,11845.0,13512.0,5614.0,2391.0,24417.0,5509.0,3630.0,8581.0,32998.0,32889.0,33330.0,33330.0,554.0,184690.0,144.0,454.0,260.0,390.0,1157.0,2036.0,187728.0,6416.0,190460.0,1753.0,808.0,1125.0,194542.0
2015-03-06,4282.0,5866.0,1652.0,1514.0,1972.0,7666.0,216.0,586.0,285.0,892.0,1839.0,978.0,2817.0,387.0,4009.0,10008.0,18684.0,20862.0,2158.0,23336.0,4378.0,4156.0,5132.0,203.0,95686.0,2158.0,103679.0,127998.0,2248.0,914.0,131461.0,1804.0,134035.0,252.0,2400.0,137837.0,137889.0,147.0,181.0,413.0,375.0,194.0,1558.0,134.0,764.0,332.0,1529.0,3177.0,4192.0,332.0,450.0,1036.0,378.0,1231.0,444.0,1434.0,1707.0,2682.0,2814.0,33.0,3353.0,3142.0,2786.0,2792.0,191.0,5390.0,1056.0,145.0,7152.0,76.0,142.0,174.0,208.0,68.0,522.0,534.0,2202.0,867.0,1327.0,173.0,78.0,84.0,64.0,462.0,91.0,1792.0,501.0,11794.0,13338.0,5500.0,2306.0,24132.0,5282.0,3494.0,8327.0,32459.0,32459.0,32889.0,32889.0,528.0,181317.0,138.0,417.0,260.0,336.0,1098.0,1940.0,185345.0,6256.0,187910.0,1669.0,738.0,1090.0,191740.0
2015-03-07,4219.0,5803.0,1607.0,1476.0,1898.0,7638.0,216.0,584.0,279.0,865.0,1802.0,936.0,2738.0,373.0,3862.0,9884.0,18319.0,20459.0,2130.0,22954.0,4256.0,4029.0,4984.0,200.0,93832.0,2046.0,101651.0,127998.0,2156.0,874.0,131300.0,1793.0,133864.0,243.0,2343.0,136610.0,136661.0,140.0,175.0,408.0,345.0,183.0,1515.0,126.0,737.0,327.0,1500.0,3016.0,3958.0,329.0,443.0,1002.0,374.0,1166.0,442.0,1429.0,1698.0,2663.0,2812.0,33.0,3298.0,3086.0,2776.0,2788.0,189.0,5389.0,946.0,145.0,7072.0,76.0,142.0,171.0,200.0,66.0,492.0,519.0,2192.0,992.0,1443.0,170.0,78.0,67.0,64.0,448.0,89.0,1756.0,480.0,11793.0,13270.0,5390.0,2226.0,23106.0,5084.0,3380.0,8107.0,31213.0,31213.0,31633.0,31633.0,514.0,177640.0,148.0,404.0,254.0,298.0,1061.0,1932.0,182956.0,6197.0,185488.0,1630.0,720.0,1064.0,189178.0
