, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2013-10-16,5543.0,4884.0,1177.0,859.0,548.0,3812.0,226.0,411.0,206.0,574.0,1396.0,730.0,2322.0,100.0,2892.0,4340.0,11318.0,12338.0,2171.0,13043.0,926.0,2872.0,3580.0,60.0,72336.0,877.0,76798.0,75138.0,1838.0,936.0,78745.0,938.0,82878.0,172.0,1637.0,83496.0,82472.0,214.0,182.0,360.0,357.0,154.0,1315.0,192.0,414.0,253.0,577.0,767.0,2897.0,438.0,444.0,832.0,414.0,1170.0,258.0,1630.0,2024.0,3008.0,2719.0,19.0,2142.0,2209.0,1320.0,1530.0,140.0,4289.0,0.0,52.0,9326.0,127.0,209.0,209.0,173.0,58.0,103.0,300.0,43.0,213.0,907.0,54.0,71.0,7.0,8.0,439.0,114.0,948.0,118.0,10008.0,10710.0,5947.0,894.0,16128.0,1944.0,954.0,3487.0,19615.0,19615.0,19692.0,19692.0,118.0,100342.0,54.0,75.0,59.0,214.0,169.0,362.0,102337.0,4604.0,106518.0,864.0,520.0,724.0,111624.0
2013-10-17,5492.0,4864.0,1172.0,870.0,543.0,3809.0,223.0,412.0,206.0,568.0,1389.0,714.0,2291.0,102.0,2852.0,4335.0,11406.0,12434.0,2162.0,13174.0,907.0,2869.0,3576.0,59.0,72088.0,844.0,76686.0,74999.0,1773.0,901.0,77908.0,918.0,80607.0,167.0,1592.0,82222.0,82233.0,196.0,166.0,343.0,323.0,146.0,1294.0,175.0,412.0,250.0,560.0,768.0,2826.0,435.0,441.0,822.0,400.0,1143.0,252.0,1586.0,1966.0,2915.0,2449.0,19.0,2156.0,2259.0,1405.0,1604.0,130.0,4336.0,0.0,54.0,9052.0,129.0,214.0,208.0,163.0,54.0,95.0,297.0,43.0,213.0,884.0,54.0,71.0,8.0,7.0,426.0,111.0,940.0,117.0,11123.0,11753.0,5798.0,885.0,15902.0,1869.0,940.0,3428.0,19330.0,19330.0,19408.0,19408.0,116.0,105069.0,54.0,73.0,58.0,212.0,168.0,359.0,107438.0,4452.0,110674.0,846.0,494.0,722.0,112356.0
2013-10-18,5428.0,4848.0,1163.0,879.0,539.0,3808.0,220.0,412.0,202.0,562.0,1374.0,700.0,2255.0,100.0,2809.0,4331.0,11464.0,12501.0,2152.0,13199.0,893.0,2865.0,3573.0,58.0,71884.0,820.0,76434.0,74999.0,1725.0,866.0,77798.0,888.0,80490.0,162.0,1560.0,82067.0,82073.0,180.0,152.0,335.0,290.0,137.0,1274.0,159.0,411.0,250.0,544.0,757.0,2767.0,434.0,441.0,823.0,395.0,1127.0,269.0,1557.0,1926.0,2864.0,2381.0,19.0,1916.0,2038.0,1368.0,1608.0,126.0,4382.0,0.0,55.0,8970.0,133.0,220.0,204.0,155.0,51.0,95.0,295.0,44.0,213.0,858.0,54.0,71.0,9.0,7.0,412.0,108.0,928.0,118.0,10397.0,11254.0,5654.0,874.0,15743.0,1815.0,929.0,3397.0,19140.0,19140.0,19220.0,19220.0,114.0,104407.0,52.0,72.0,56.0,213.0,170.0,358.0,107246.0,4442.0,110683.0,828.0,470.0,719.0,112794.0
2013-10-19,5372.0,4834.0,1164.0,890.0,533.0,3814.0,216.0,410.0,199.0,556.0,1358.0,686.0,2216.0,100.0,2759.0,4321.0,11500.0,12544.0,2144.0,13226.0,879.0,2862.0,3569.0,58.0,72271.0,790.0,76412.0,69374.0,1680.0,832.0,73144.0,864.0,76902.0,156.0,1538.0,79658.0,79960.0,167.0,139.0,328.0,262.0,129.0,1265.0,144.0,411.0,249.0,528.0,756.0,2706.0,432.0,441.0,825.0,392.0,1128.0,289.0,1526.0,1888.0,2828.0,2384.0,19.0,1916.0,1972.0,1220.0,1451.0,122.0,4304.0,0.0,56.0,8845.0,136.0,226.0,200.0,146.0,47.0,95.0,295.0,44.0,213.0,854.0,54.0,70.0,9.0,7.0,400.0,105.0,918.0,118.0,10379.0,11128.0,5514.0,863.0,15588.0,1763.0,919.0,3373.0,18960.0,18960.0,19041.0,19041.0,114.0,103928.0,52.0,70.0,55.0,210.0,166.0,360.0,106812.0,4434.0,110226.0,814.0,449.0,716.0,112278.0
2013-10-20,5316.0,4826.0,1156.0,910.0,526.0,3824.0,214.0,411.0,197.0,554.0,1346.0,674.0,2185.0,101.0,2713.0,4324.0,11538.0,12590.0,2135.0,13258.0,866.0,2858.0,3562.0,57.0,74354.0,757.0,78393.0,58124.0,1639.0,798.0,61098.0,838.0,64314.0,152.0,1522.0,66923.0,67354.0,154.0,128.0,321.0,239.0,121.0,1260.0,130.0,411.0,251.0,514.0,763.0,2649.0,432.0,436.0,820.0,388.0,1126.0,311.0,1498.0,1852.0,2794.0,2385.0,19.0,1964.0,2010.0,1226.0,1422.0,120.0,4190.0,0.0,56.0,8718.0,136.0,226.0,197.0,138.0,44.0,95.0,295.0,44.0,213.0,850.0,54.0,70.0,9.0,7.0,389.0,103.0,909.0,118.0,10311.0,11071.0,5383.0,852.0,15440.0,1714.0,906.0,3352.0,18792.0,18792.0,18873.0,18873.0,114.0,97340.0,51.0,69.0,54.0,211.0,164.0,359.0,101824.0,4422.0,105591.0,800.0,432.0,713.0,108314.0
2013-10-21,5261.0,4818.0,1140.0,935.0,519.0,3831.0,212.0,414.0,194.0,551.0,1336.0,671.0,2163.0,101.0,2674.0,4330.0,11565.0,12623.0,2126.0,13287.0,858.0,2854.0,3559.0,56.0,74814.0,729.0,79072.0,62499.0,1605.0,767.0,63619.0,814.0,64923.0,148.0,1509.0,65066.0,64781.0,144.0,118.0,313.0,220.0,114.0,1256.0,117.0,411.0,253.0,499.0,772.0,2597.0,430.0,440.0,813.0,384.0,1125.0,336.0,1474.0,1823.0,2766.0,2366.0,19.0,2008.0,2048.0,1282.0,1468.0,119.0,4178.0,0.0,56.0,8591.0,134.0,224.0,195.0,136.0,42.0,95.0,295.0,43.0,213.0,849.0,53.0,70.0,9.0,6.0,378.0,100.0,898.0,120.0,10228.0,10985.0,5270.0,849.0,15312.0,1669.0,893.0,3334.0,18646.0,18646.0,18727.0,18727.0,116.0,86950.0,50.0,68.0,53.0,215.0,160.0,359.0,90863.0,4408.0,94567.0,786.0,415.0,711.0,97276.0
2013-10-22,5334.0,4818.0,1125.0,957.0,513.0,3837.0,211.0,413.0,190.0,543.0,1322.0,666.0,2136.0,100.0,2643.0,4332.0,11573.0,12636.0,2107.0,13288.0,850.0,2850.0,3557.0,56.0,74932.0,703.0,79363.0,76874.0,1577.0,736.0,78982.0,793.0,81060.0,144.0,1498.0,81271.0,80740.0,134.0,110.0,306.0,203.0,108.0,1250.0,104.0,410.0,250.0,485.0,782.0,2551.0,429.0,442.0,822.0,381.0,1129.0,364.0,1448.0,1789.0,2746.0,2307.0,19.0,2024.0,2065.0,1334.0,1520.0,120.0,4218.0,0.0,56.0,8463.0,131.0,220.0,192.0,130.0,41.0,95.0,292.0,43.0,213.0,849.0,53.0,71.0,9.0,6.0,366.0,98.0,888.0,121.0,10148.0,10898.0,5175.0,842.0,15199.0,1630.0,880.0,3322.0,18521.0,18521.0,18603.0,18603.0,120.0,91541.0,50.0,67.0,52.0,216.0,158.0,359.0,92408.0,4402.0,95318.0,772.0,396.0,709.0,96466.0
2013-10-23,5608.0,4823.0,1105.0,965.0,509.0,3829.0,208.0,416.0,187.0,535.0,1305.0,658.0,2102.0,100.0,2612.0,4328.0,11589.0,12656.0,2077.0,13288.0,842.0,2846.0,3554.0,56.0,74696.0,680.0,79033.0,78124.0,1552.0,706.0,80872.0,772.0,83840.0,140.0,1489.0,85516.0,85510.0,126.0,102.0,299.0,188.0,101.0,1239.0,92.0,412.0,250.0,472.0,790.0,2508.0,428.0,447.0,845.0,378.0,1144.0,398.0,1424.0,1756.0,2716.0,2248.0,19.0,2015.0,2050.0,1359.0,1547.0,118.0,4257.0,0.0,56.0,8335.0,130.0,218.0,190.0,124.0,40.0,95.0,291.0,43.0,213.0,848.0,53.0,71.0,10.0,6.0,358.0,96.0,881.0,121.0,10068.0,10812.0,5095.0,834.0,15100.0,1594.0,868.0,3314.0,18414.0,18414.0,18496.0,18496.0,121.0,104281.0,48.0,66.0,50.0,218.0,160.0,361.0,105956.0,4394.0,108835.0,762.0,376.0,706.0,109804.0
2013-10-24,5781.0,4827.0,1084.0,972.0,504.0,3798.0,209.0,421.0,185.0,531.0,1295.0,648.0,2074.0,100.0,2579.0,4310.0,11604.0,12677.0,2047.0,13288.0,836.0,2842.0,3551.0,55.0,74964.0,660.0,79197.0,74999.0,1530.0,676.0,77328.0,751.0,80055.0,137.0,1482.0,81770.0,81882.0,119.0,96.0,292.0,176.0,95.0,1229.0,81.0,413.0,256.0,460.0,795.0,2465.0,426.0,454.0,879.0,374.0,1166.0,435.0,1402.0,1726.0,2690.0,2246.0,19.0,2032.0,2046.0,1367.0,1552.0,116.0,4270.0,0.0,56.0,8207.0,128.0,216.0,188.0,120.0,40.0,95.0,291.0,43.0,213.0,845.0,53.0,70.0,11.0,6.0,348.0,94.0,875.0,122.0,9991.0,10731.0,5015.0,825.0,15016.0,1558.0,857.0,3305.0,18320.0,18320.0,18403.0,18403.0,118.0,105302.0,48.0,64.0,50.0,220.0,162.0,363.0,108608.0,4388.0,111958.0,754.0,364.0,705.0,113882.0
2013-10-25,5944.0,4830.0,1075.0,1002.0,502.0,3744.0,210.0,428.0,186.0,525.0,1289.0,648.0,2060.0,100.0,2556.0,4270.0,11617.0,12695.0,2017.0,13293.0,830.0,2839.0,3545.0,54.0,75291.0,640.0,79491.0,74999.0,1508.0,648.0,77268.0,732.0,79934.0,135.0,1474.0,81417.0,81420.0,115.0,92.0,285.0,166.0,90.0,1222.0,79.0,414.0,276.0,448.0,805.0,2419.0,424.0,462.0,922.0,373.0,1199.0,473.0,1384.0,1702.0,2672.0,2248.0,19.0,2102.0,2100.0,1409.0,1579.0,119.0,4275.0,0.0,56.0,8080.0,127.0,215.0,187.0,120.0,39.0,95.0,292.0,43.0,214.0,844.0,53.0,72.0,11.0,5.0,348.0,92.0,867.0,123.0,9912.0,10650.0,4942.0,818.0,14930.0,1522.0,848.0,3292.0,18222.0,18222.0,18304.0,18304.0,121.0,102542.0,48.0,64.0,48.0,220.0,160.0,371.0,105669.0,4383.0,109023.0,749.0,366.0,703.0,111028.0
