, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-04-12,11126.0,19225.0,3668.0,3258.0,3594.0,12745.0,315.0,970.0,629.0,2471.0,4496.0,3410.0,8033.0,1186.0,12206.0,16036.0,32172.0,33799.0,4276.0,43457.0,13053.0,15900.0,848.0,101780.0,7592.0,126540.0,134778.0,8127.0,3069.0,145820.0,3026.0,148646.0,457.0,3808.0,152710.0,152791.0,455.0,425.0,588.0,1287.0,1629.0,873.0,3660.0,411.0,2164.0,718.0,3356.0,5661.0,7171.0,527.0,703.0,1902.0,692.0,2316.0,767.0,1859.0,2766.0,5419.0,3979.0,298.0,5615.0,5298.0,4706.0,4525.0,389.0,6944.0,4000.0,597.0,10486.0,234.0,234.0,476.0,753.0,173.0,1785.0,1960.0,3549.0,834.0,767.0,197.0,165.0,44.0,180.0,1279.0,431.0,4148.0,1411.0,17465.0,19351.0,12687.0,5359.0,45034.0,13901.0,9510.0,20709.0,65743.0,65743.0,68098.0,68098.0,950.0,228159.0,507.0,925.0,223.0,622.0,2945.0,4119.0,236921.0,6341.0,239303.0,2136.0,1034.0,1410.0,243781.0
2007-04-13,10135.0,18455.0,3672.0,3020.0,3385.0,12522.0,312.0,951.0,629.0,2402.0,4376.0,3152.0,7647.0,1173.0,11625.0,15411.0,32036.0,33704.0,4125.0,43434.0,12915.0,15406.0,938.0,100924.0,7448.0,124846.0,132928.0,8124.0,2994.0,144156.0,3020.0,146916.0,448.0,3764.0,150863.0,150929.0,494.0,472.0,622.0,1400.0,1665.0,911.0,3630.0,409.0,2114.0,704.0,3270.0,5318.0,6698.0,538.0,741.0,1885.0,737.0,2121.0,777.0,1825.0,2729.0,5357.0,4233.0,349.0,5628.0,5314.0,4734.0,4601.0,381.0,7046.0,4000.0,532.0,10429.0,204.0,204.0,467.0,684.0,174.0,1754.0,1799.0,3606.0,851.0,763.0,188.0,156.0,42.0,189.0,1363.0,437.0,3897.0,1366.0,17459.0,19425.0,12531.0,5282.0,45248.0,13605.0,9341.0,20275.0,65523.0,65523.0,67728.0,67728.0,910.0,228134.0,526.0,928.0,295.0,692.0,2689.0,3834.0,237524.0,6402.0,240121.0,2128.0,1110.0,1562.0,244898.0
2007-04-14,9678.0,18290.0,3942.0,3024.0,3603.0,12864.0,305.0,932.0,597.0,2304.0,4191.0,3062.0,7363.0,1282.0,11632.0,15353.0,32015.0,33718.0,4069.0,43420.0,13895.0,15746.0,957.0,100611.0,7630.0,124917.0,132752.0,8029.0,2888.0,143735.0,3062.0,146393.0,490.0,3916.0,150267.0,150262.0,531.0,529.0,704.0,1665.0,1797.0,989.0,3830.0,406.0,2034.0,688.0,3180.0,5286.0,6345.0,545.0,798.0,1943.0,792.0,2062.0,829.0,1788.0,2715.0,5294.0,4457.0,358.0,5708.0,5384.0,4759.0,4615.0,373.0,7045.0,4000.0,457.0,10400.0,223.0,223.0,466.0,680.0,175.0,1716.0,1801.0,3704.0,868.0,761.0,182.0,158.0,41.0,202.0,1409.0,456.0,3849.0,1390.0,17345.0,19242.0,12620.0,5323.0,44897.0,13991.0,9843.0,20443.0,65341.0,65341.0,66942.0,66942.0,892.0,225035.0,538.0,907.0,332.0,695.0,2557.0,3619.0,234149.0,6416.0,236800.0,2161.0,1133.0,1619.0,241926.0
2007-04-15,10078.0,18146.0,3969.0,3236.0,3908.0,13141.0,292.0,893.0,554.0,2199.0,3967.0,2966.0,7033.0,1349.0,11623.0,15637.0,32285.0,34030.0,4022.0,43498.0,14861.0,16708.0,817.0,102968.0,7778.0,127444.0,137119.0,7818.0,2828.0,147199.0,3125.0,149194.0,514.0,4213.0,152568.0,152351.0,523.0,525.0,695.0,1617.0,1839.0,1005.0,3926.0,404.0,1986.0,684.0,3097.0,5200.0,6211.0,550.0,833.0,1962.0,789.0,2096.0,880.0,1795.0,2715.0,5245.0,4663.0,301.0,5890.0,5556.0,4863.0,4669.0,366.0,7038.0,4000.0,392.0,10332.0,235.0,235.0,465.0,659.0,175.0,1686.0,1812.0,3801.0,909.0,759.0,177.0,164.0,41.0,210.0,1391.0,452.0,3872.0,1352.0,17292.0,19112.0,12895.0,5270.0,44825.0,14767.0,10121.0,23956.0,68781.0,68781.0,70058.0,70058.0,886.0,225816.0,553.0,897.0,331.0,668.0,2524.0,3536.0,233810.0,6359.0,236223.0,2163.0,1057.0,1469.0,240913.0
2007-04-16,10444.0,17956.0,3957.0,3411.0,4049.0,13285.0,279.0,851.0,522.0,2173.0,3828.0,2834.0,6755.0,1374.0,11436.0,15856.0,32413.0,34222.0,3994.0,43914.0,15131.0,17136.0,843.0,105619.0,8006.0,131193.0,152626.0,7570.0,2896.0,162554.0,3180.0,164300.0,537.0,4513.0,167030.0,166385.0,545.0,543.0,724.0,1634.0,1913.0,1013.0,3944.0,406.0,1953.0,681.0,3056.0,5067.0,6180.0,567.0,890.0,2013.0,796.0,2126.0,945.0,1820.0,2779.0,5274.0,4939.0,355.0,6019.0,5694.0,4994.0,4789.0,357.0,7099.0,4000.0,343.0,10236.0,266.0,266.0,468.0,683.0,177.0,1660.0,1810.0,3885.0,981.0,804.0,171.0,171.0,41.0,208.0,1394.0,452.0,3919.0,1270.0,17230.0,19010.0,13092.0,5247.0,44829.0,15267.0,10321.0,27337.0,72166.0,72166.0,73272.0,73272.0,887.0,236721.0,556.0,933.0,284.0,660.0,2528.0,3505.0,242613.0,6331.0,244593.0,2173.0,1012.0,1418.0,248228.0
2007-04-17,10848.0,18086.0,4186.0,3618.0,4261.0,13704.0,268.0,811.0,512.0,2195.0,3760.0,2702.0,6546.0,1438.0,11249.0,16086.0,32603.0,34463.0,4034.0,44370.0,15269.0,17132.0,891.0,106619.0,8290.0,132663.0,154710.0,7386.0,2976.0,165119.0,3229.0,167775.0,559.0,4754.0,172340.0,172269.0,543.0,546.0,743.0,1666.0,2001.0,1030.0,4035.0,402.0,1911.0,709.0,3007.0,5010.0,6185.0,573.0,967.0,2083.0,821.0,2165.0,1019.0,1840.0,2856.0,5363.0,5234.0,309.0,6198.0,5836.0,5089.0,4889.0,351.0,7195.0,4000.0,312.0,10171.0,328.0,328.0,470.0,721.0,177.0,1646.0,1863.0,3953.0,1042.0,868.0,168.0,174.0,39.0,218.0,1412.0,474.0,4032.0,1256.0,17249.0,18968.0,13393.0,5314.0,44175.0,15703.0,10667.0,27800.0,71975.0,71975.0,72996.0,72996.0,893.0,250129.0,565.0,1010.0,244.0,698.0,2551.0,3477.0,257218.0,6331.0,259246.0,2207.0,1067.0,1396.0,262999.0
2007-04-18,11320.0,19013.0,4530.0,3831.0,4381.0,14260.0,259.0,778.0,495.0,2261.0,3757.0,2607.0,6439.0,1457.0,11025.0,16575.0,32673.0,34568.0,4096.0,44533.0,15468.0,17084.0,899.0,106921.0,8572.0,133419.0,155161.0,7338.0,2989.0,165589.0,3278.0,168411.0,578.0,4930.0,173339.0,173325.0,520.0,530.0,741.0,1625.0,2056.0,1010.0,4067.0,396.0,1865.0,685.0,2934.0,4904.0,6204.0,586.0,1065.0,2207.0,874.0,2259.0,1157.0,1875.0,2987.0,5548.0,5517.0,288.0,6415.0,6030.0,5241.0,5006.0,347.0,7310.0,4000.0,300.0,10131.0,337.0,337.0,472.0,683.0,182.0,1642.0,1938.0,4021.0,1100.0,932.0,162.0,170.0,40.0,237.0,1406.0,516.0,4189.0,1306.0,17444.0,19085.0,13586.0,5386.0,44068.0,16409.0,11076.0,28492.0,72560.0,72560.0,73534.0,73534.0,889.0,253148.0,527.0,986.0,213.0,766.0,2573.0,3494.0,261425.0,6308.0,263673.0,2237.0,1079.0,1413.0,268183.0
2007-04-19,11543.0,18941.0,4637.0,3852.0,4421.0,14470.0,250.0,749.0,459.0,2299.0,3718.0,2556.0,6341.0,1409.0,10967.0,17034.0,32714.0,34619.0,4100.0,44480.0,15579.0,16962.0,776.0,106691.0,8614.0,133195.0,153628.0,7363.0,2950.0,163998.0,3294.0,166882.0,583.0,5054.0,172104.0,172166.0,524.0,532.0,765.0,1621.0,2138.0,1040.0,4132.0,399.0,1836.0,677.0,2871.0,4772.0,6131.0,598.0,1075.0,2262.0,877.0,2400.0,1228.0,1925.0,3116.0,5762.0,5790.0,268.0,6683.0,6274.0,5434.0,5172.0,343.0,7465.0,3994.0,314.0,10115.0,348.0,348.0,473.0,646.0,185.0,1637.0,1972.0,4086.0,1159.0,994.0,159.0,162.0,39.0,252.0,1403.0,521.0,4280.0,1302.0,17668.0,19274.0,13716.0,5310.0,44028.0,16995.0,11163.0,29035.0,73064.0,73064.0,74004.0,74004.0,867.0,253784.0,520.0,878.0,203.0,723.0,2501.0,3463.0,262569.0,6341.0,264871.0,2202.0,1120.0,1384.0,269585.0
2007-04-20,11578.0,18803.0,4598.0,3805.0,4518.0,14381.0,242.0,718.0,423.0,2301.0,3640.0,2484.0,6181.0,1348.0,10730.0,17059.0,32828.0,34744.0,4057.0,44589.0,15564.0,16848.0,812.0,106470.0,8639.0,132850.0,153243.0,7384.0,3003.0,163610.0,3315.0,166399.0,570.0,5179.0,171592.0,171599.0,561.0,572.0,792.0,1814.0,2260.0,1090.0,4277.0,411.0,1830.0,672.0,2843.0,4753.0,6009.0,595.0,1035.0,2223.0,852.0,2469.0,1236.0,1961.0,3181.0,5856.0,6053.0,234.0,6952.0,6532.0,5662.0,5380.0,337.0,7645.0,3818.0,322.0,10122.0,378.0,378.0,474.0,681.0,185.0,1617.0,1939.0,4165.0,1218.0,1041.0,157.0,155.0,35.0,262.0,1434.0,530.0,4317.0,1250.0,17760.0,19336.0,13973.0,5186.0,44782.0,17451.0,11333.0,29545.0,74328.0,74328.0,75241.0,75241.0,854.0,253359.0,532.0,870.0,200.0,623.0,2383.0,3346.0,261927.0,6271.0,264117.0,2224.0,1121.0,1398.0,268863.0
2007-04-21,11457.0,18744.0,4650.0,3831.0,4617.0,14460.0,234.0,687.0,426.0,2277.0,3569.0,2380.0,5997.0,1357.0,10508.0,17041.0,32809.0,34760.0,4043.0,44558.0,15316.0,16728.0,728.0,106419.0,8786.0,132792.0,153152.0,7335.0,3112.0,163623.0,3380.0,166389.0,577.0,5252.0,171628.0,171624.0,549.0,561.0,766.0,1765.0,2322.0,1084.0,4383.0,421.0,1818.0,677.0,2817.0,4766.0,5980.0,605.0,1022.0,2205.0,842.0,2429.0,1247.0,1974.0,3169.0,5852.0,6339.0,213.0,7103.0,6683.0,5829.0,5580.0,329.0,7809.0,3545.0,313.0,10115.0,384.0,384.0,473.0,667.0,187.0,1579.0,1879.0,4245.0,1276.0,1081.0,149.0,155.0,36.0,267.0,1471.0,530.0,4347.0,1235.0,17832.0,19353.0,14168.0,5045.0,45134.0,17895.0,11436.0,29925.0,75059.0,75059.0,75949.0,75949.0,849.0,254176.0,534.0,848.0,183.0,599.0,2277.0,3201.0,262533.0,6220.0,264585.0,2262.0,1219.0,1400.0,269319.0
2007-04-22,11747.0,18838.0,4670.0,3983.0,4712.0,14589.0,227.0,660.0,410.0,2268.0,3517.0,2307.0,5864.0,1407.0,10380.0,17100.0,32948.0,34959.0,4049.0,44715.0,15085.0,16609.0,804.0,106694.0,8957.0,133006.0,153327.0,7276.0,3117.0,163751.0,3458.0,166537.0,613.0,5207.0,171730.0,171725.0,547.0,539.0,727.0,1730.0,2329.0,1039.0,4349.0,418.0,1807.0,720.0,2821.0,4654.0,6039.0,629.0,1078.0,2257.0,911.0,2391.0,1302.0,2002.0,3174.0,5837.0,6633.0,239.0,7184.0,6746.0,5883.0,5683.0,321.0,7913.0,3273.0,312.0,9965.0,408.0,408.0,477.0,616.0,198.0,1544.0,1882.0,4296.0,1335.0,1120.0,143.0,159.0,33.0,275.0,1515.0,533.0,4393.0,1286.0,17964.0,19456.0,14387.0,5025.0,44720.0,18267.0,11456.0,30218.0,74937.0,74937.0,75805.0,75805.0,881.0,254379.0,537.0,806.0,174.0,570.0,2281.0,3086.0,262784.0,6223.0,264814.0,2295.0,1285.0,1425.0,269740.0
2007-04-23,12512.0,19012.0,4842.0,4179.0,4754.0,14934.0,220.0,648.0,392.0,2376.0,3586.0,2299.0,5916.0,1488.0,10381.0,17311.0,33265.0,35338.0,4080.0,44861.0,15490.0,16572.0,989.0,107003.0,9149.0,133462.0,153759.0,7283.0,3138.0,164123.0,3557.0,166927.0,656.0,5154.0,172014.0,171995.0,558.0,561.0,730.0,1825.0,2393.0,1079.0,4405.0,431.0,1868.0,756.0,2896.0,4630.0,6095.0,638.0,1228.0,2411.0,977.0,2469.0,1487.0,2004.0,3211.0,6001.0,6911.0,277.0,7327.0,6857.0,5937.0,5723.0,314.0,7965.0,3000.0,316.0,9721.0,407.0,407.0,487.0,572.0,199.0,1513.0,1962.0,4367.0,1394.0,1183.0,142.0,164.0,32.0,291.0,1607.0,560.0,4529.0,1338.0,18110.0,19576.0,14744.0,5241.0,45109.0,18995.0,12084.0,31116.0,76225.0,76225.0,77070.0,77070.0,911.0,255118.0,493.0,792.0,202.0,534.0,2356.0,3101.0,263285.0,6200.0,265198.0,2325.0,1259.0,1456.0,270134.0
2007-04-24,13326.0,19401.0,5047.0,4402.0,4845.0,15412.0,215.0,653.0,367.0,2553.0,3740.0,2323.0,6085.0,1556.0,10583.0,17768.0,33735.0,35871.0,4125.0,45295.0,16304.0,16576.0,1094.0,107357.0,9515.0,134130.0,154405.0,7372.0,3285.0,164903.0,3676.0,167715.0,696.0,5368.0,172934.0,172886.0,565.0,571.0,738.0,1905.0,2480.0,1148.0,4568.0,425.0,1934.0,719.0,2968.0,4791.0,6198.0,651.0,1346.0,2560.0,1008.0,2649.0,1667.0,2024.0,3114.0,6081.0,7197.0,285.0,7582.0,7078.0,6076.0,5810.0,307.0,8021.0,2727.0,331.0,9516.0,390.0,390.0,499.0,543.0,199.0,1501.0,2079.0,4449.0,1452.0,1242.0,139.0,167.0,34.0,306.0,1644.0,589.0,4780.0,1364.0,18237.0,19679.0,15077.0,5420.0,45779.0,20102.0,12974.0,32295.0,78075.0,78075.0,78899.0,78899.0,908.0,257442.0,407.0,697.0,212.0,506.0,2386.0,3188.0,265520.0,6170.0,267299.0,2346.0,1258.0,1445.0,272138.0
2007-04-25,13895.0,21029.0,5023.0,4536.0,4881.0,15514.0,209.0,661.0,342.0,2716.0,3892.0,2296.0,6201.0,1561.0,10882.0,18149.0,34176.0,36330.0,4143.0,45826.0,16879.0,16667.0,1007.0,107745.0,9646.0,134715.0,155016.0,7572.0,3401.0,165763.0,3722.0,168604.0,707.0,5576.0,174060.0,174018.0,577.0,584.0,707.0,1941.0,2514.0,1155.0,4631.0,430.0,1873.0,741.0,2888.0,4781.0,6356.0,660.0,1272.0,2540.0,986.0,2816.0,1680.0,2087.0,3056.0,6128.0,7510.0,289.0,7931.0,7399.0,6322.0,5997.0,299.0,8159.0,2455.0,360.0,9408.0,423.0,423.0,499.0,513.0,204.0,1497.0,2033.0,4508.0,1511.0,1297.0,136.0,166.0,34.0,322.0,1623.0,591.0,4924.0,1339.0,18346.0,19789.0,15342.0,5473.0,45915.0,20741.0,13142.0,32829.0,78744.0,78744.0,79548.0,79548.0,882.0,259954.0,351.0,633.0,199.0,420.0,2347.0,3195.0,268208.0,6123.0,269900.0,2360.0,1240.0,1423.0,274774.0
2007-04-26,14246.0,21548.0,4998.0,4500.0,4850.0,15202.0,204.0,664.0,344.0,2880.0,4060.0,2213.0,6278.0,1533.0,10927.0,18020.0,34470.0,36620.0,4139.0,46409.0,16697.0,16804.0,933.0,108319.0,9584.0,135266.0,155557.0,7784.0,3422.0,166550.0,3622.0,169381.0,694.0,5597.0,174883.0,174851.0,577.0,585.0,700.0,1978.0,2571.0,1146.0,4651.0,427.0,1823.0,701.0,2828.0,4633.0,6393.0,664.0,1264.0,2530.0,1007.0,2850.0,1793.0,2150.0,3065.0,6145.0,7781.0,262.0,8259.0,7731.0,6651.0,6286.0,290.0,8421.0,2182.0,390.0,9410.0,453.0,453.0,492.0,482.0,203.0,1472.0,1992.0,4561.0,1570.0,1356.0,132.0,161.0,35.0,334.0,1649.0,615.0,4913.0,1302.0,18320.0,19780.0,15331.0,5451.0,45733.0,20736.0,12789.0,32643.0,78376.0,78376.0,79160.0,79160.0,878.0,261045.0,313.0,569.0,194.0,351.0,2270.0,3117.0,269486.0,6104.0,271159.0,2339.0,1230.0,1355.0,276090.0
2007-04-27,14350.0,21686.0,4972.0,4388.0,4801.0,15008.0,200.0,664.0,437.0,3005.0,4264.0,2125.0,6389.0,1494.0,10903.0,17759.0,34561.0,36678.0,4146.0,46362.0,16056.0,16906.0,941.0,108978.0,9429.0,135879.0,156164.0,7876.0,3377.0,167304.0,3613.0,170133.0,691.0,5567.0,175609.0,175579.0,581.0,578.0,667.0,1976.0,2610.0,1152.0,4676.0,451.0,1825.0,739.0,2848.0,4526.0,6337.0,663.0,1292.0,2619.0,1086.0,2873.0,1940.0,2190.0,3082.0,6154.0,8070.0,270.0,8406.0,7876.0,6850.0,6559.0,278.0,8697.0,1909.0,413.0,9101.0,458.0,455.0,499.0,463.0,199.0,1435.0,1930.0,4617.0,1628.0,1402.0,128.0,152.0,31.0,343.0,1568.0,603.0,4860.0,1261.0,18289.0,19730.0,15382.0,5401.0,45500.0,20685.0,12562.0,32498.0,77999.0,77999.0,78764.0,78764.0,878.0,261287.0,330.0,550.0,205.0,282.0,2184.0,3012.0,269703.0,6095.0,271334.0,2339.0,1313.0,1343.0,276259.0
2007-04-28,14716.0,22034.0,5165.0,4360.0,4824.0,15125.0,195.0,663.0,494.0,3098.0,4458.0,2101.0,6559.0,1482.0,11036.0,17613.0,34715.0,36814.0,4162.0,46277.0,15920.0,16945.0,1051.0,109271.0,9534.0,136364.0,156678.0,7928.0,3392.0,167906.0,3853.0,170793.0,750.0,5568.0,176290.0,176265.0,620.0,606.0,668.0,2145.0,2683.0,1143.0,4759.0,466.0,1980.0,848.0,3018.0,4605.0,6328.0,671.0,1208.0,2563.0,1045.0,2946.0,1917.0,2212.0,3139.0,6230.0,8368.0,256.0,8586.0,8024.0,6946.0,6684.0,267.0,8842.0,1636.0,440.0,8836.0,471.0,459.0,502.0,459.0,205.0,1379.0,2053.0,4694.0,1687.0,1445.0,126.0,151.0,31.0,350.0,1600.0,618.0,4840.0,1239.0,18131.0,19597.0,15736.0,5688.0,45805.0,20823.0,12912.0,32854.0,78659.0,78659.0,79406.0,79406.0,913.0,262132.0,353.0,632.0,229.0,263.0,2161.0,2920.0,270280.0,6097.0,271829.0,2398.0,1418.0,1381.0,276835.0
2007-04-29,15310.0,22912.0,5553.0,4482.0,4828.0,15689.0,191.0,661.0,538.0,3159.0,4576.0,2060.0,6635.0,1486.0,11220.0,17931.0,35061.0,37165.0,4213.0,46534.0,16448.0,16973.0,1081.0,109933.0,9701.0,137057.0,157308.0,8013.0,3551.0,168703.0,4008.0,171608.0,804.0,5396.0,176901.0,176870.0,619.0,619.0,658.0,2050.0,2737.0,1072.0,4768.0,485.0,2111.0,903.0,3165.0,4700.0,6353.0,681.0,1250.0,2602.0,1111.0,2936.0,1994.0,2220.0,3168.0,6338.0,8655.0,223.0,8762.0,8188.0,7079.0,6796.0,256.0,8929.0,1364.0,472.0,8577.0,511.0,488.0,527.0,490.0,215.0,1320.0,2183.0,4762.0,1746.0,1493.0,119.0,153.0,28.0,361.0,1632.0,648.0,4887.0,1204.0,17871.0,19330.0,15730.0,5912.0,45911.0,21039.0,13371.0,33115.0,79026.0,79026.0,79755.0,79755.0,909.0,263464.0,319.0,609.0,189.0,324.0,2194.0,2894.0,271701.0,6101.0,273192.0,2446.0,1395.0,1361.0,278291.0
2007-04-30,15814.0,23535.0,5452.0,4550.0,4786.0,15713.0,187.0,668.0,641.0,3228.0,4717.0,2000.0,6716.0,1593.0,11368.0,18333.0,35283.0,37380.0,4158.0,46708.0,16631.0,17031.0,1005.0,112059.0,9631.0,138312.0,146993.0,8189.0,3717.0,160515.0,4138.0,165366.0,854.0,5288.0,172744.0,173281.0,625.0,629.0,662.0,2057.0,2808.0,1038.0,4797.0,497.0,2186.0,919.0,3278.0,4760.0,6382.0,674.0,1315.0,2643.0,1103.0,2966.0,2141.0,2232.0,3127.0,6306.0,8948.0,217.0,8874.0,8273.0,7149.0,6895.0,246.0,9004.0,1096.0,495.0,8331.0,484.0,454.0,522.0,480.0,208.0,1264.0,2130.0,4816.0,1804.0,1534.0,115.0,142.0,26.0,364.0,1617.0,649.0,4957.0,1176.0,17682.0,19120.0,15691.0,5955.0,45517.0,21178.0,13766.0,33187.0,78705.0,78705.0,79417.0,79417.0,888.0,263633.0,283.0,540.0,172.0,300.0,2189.0,2900.0,272306.0,6049.0,273738.0,2454.0,1292.0,1355.0,278900.0
2007-05-01,16469.0,24074.0,5632.0,4786.0,4945.0,16197.0,183.0,683.0,707.0,3369.0,4951.0,2022.0,6973.0,1757.0,11882.0,18508.0,35630.0,37693.0,4137.0,47142.0,16620.0,17097.0,793.0,118577.0,9641.0,143745.0,117690.0,8479.0,3887.0,131953.0,4233.0,138102.0,899.0,5338.0,148325.0,149959.0,607.0,614.0,654.0,2049.0,2838.0,1010.0,4803.0,497.0,2161.0,923.0,3263.0,4780.0,6464.0,681.0,1364.0,2701.0,1135.0,3005.0,2251.0,2273.0,3118.0,6229.0,9203.0,197.0,9041.0,8413.0,7226.0,6952.0,236.0,9029.0,976.0,489.0,8130.0,432.0,396.0,521.0,454.0,201.0,1215.0,2053.0,4834.0,1834.0,1576.0,116.0,134.0,26.0,380.0,1671.0,653.0,5044.0,1154.0,17545.0,18943.0,15815.0,5994.0,43915.0,21471.0,14027.0,33263.0,77178.0,77178.0,77874.0,77874.0,874.0,253905.0,249.0,473.0,153.0,234.0,2174.0,2890.0,265723.0,6024.0,267550.0,2451.0,1249.0,1360.0,273639.0
2007-05-02,17417.0,24457.0,5825.0,5216.0,5528.0,17505.0,180.0,735.0,780.0,3602.0,5273.0,2277.0,7549.0,1831.0,12387.0,19462.0,36415.0,38533.0,4214.0,47757.0,16598.0,17178.0,699.0,120498.0,9877.0,147930.0,116680.0,8924.0,4078.0,129083.0,4346.0,132234.0,945.0,5431.0,137235.0,137156.0,606.0,610.0,661.0,2084.0,2880.0,964.0,4794.0,499.0,2059.0,914.0,3159.0,4690.0,6492.0,691.0,1394.0,2730.0,1156.0,3056.0,2294.0,2343.0,3158.0,6209.0,9485.0,234.0,9175.0,8523.0,7300.0,7027.0,224.0,9067.0,940.0,473.0,7956.0,435.0,390.0,545.0,458.0,203.0,1171.0,2154.0,4840.0,1845.0,1583.0,112.0,136.0,24.0,383.0,1732.0,649.0,5129.0,1181.0,17473.0,18804.0,16236.0,6075.0,43214.0,22109.0,14262.0,33775.0,76990.0,76990.0,77669.0,77669.0,871.0,226574.0,239.0,433.0,139.0,166.0,2363.0,2926.0,238820.0,6042.0,241079.0,2479.0,1286.0,1355.0,248281.0
