, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D'ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRY'S FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2010-10-23,4640.0,5152.0,810.0,685.0,600.0,3615.0,290.0,710.0,130.0,520.0,1585.0,782.0,2312.0,100.0,2790.0,4208.0,10048.0,10972.0,2522.0,12370.0,810.0,2290.0,2988.0,65.0,65982.0,290.0,69100.0,65120.0,820.0,550.0,66390.0,1268.0,68545.0,115.0,935.0,69202.0,69115.0,120.0,90.0,0.0,162.0,40.0,900.0,90.0,250.0,298.0,365.0,1495.0,2672.0,418.0,445.0,1122.0,550.0,1210.0,335.0,1478.0,1600.0,2948.0,2840.0,30.0,2382.0,2240.0,1285.0,1445.0,182.0,4000.0,230.0,70.0,9550.0,90.0,160.0,130.0,5.0,50.0,250.0,282.0,1875.0,650.0,1100.0,50.0,80.0,0.0,170.0,312.0,70.0,742.0,118.0,12565.0,13392.0,4675.0,718.0,14215.0,1448.0,980.0,3205.0,17425.0,17425.0,17490.0,17490.0,122.0,88700.0,50.0,60.0,10.0,245.0,145.0,360.0,91588.0,5202.0,95128.0,710.0,335.0,540.0,96708.0
2010-10-24,4595.0,5158.0,788.0,665.0,600.0,3575.0,290.0,700.0,138.0,520.0,1572.0,785.0,2310.0,100.0,2782.0,4165.0,10030.0,10958.0,2460.0,12315.0,810.0,2290.0,3000.0,65.0,66138.0,282.0,69485.0,65688.0,820.0,540.0,67062.0,1308.0,69558.0,135.0,1042.0,70542.0,70522.0,130.0,98.0,0.0,375.0,40.0,895.0,82.0,250.0,285.0,342.0,1480.0,2635.0,422.0,458.0,1152.0,558.0,1248.0,348.0,1485.0,1622.0,2980.0,2840.0,30.0,2565.0,2418.0,1508.0,1670.0,192.0,4238.0,230.0,75.0,9505.0,100.0,168.0,140.0,18.0,50.0,280.0,310.0,1830.0,730.0,1180.0,50.0,80.0,0.0,170.0,460.0,70.0,802.0,135.0,12725.0,13538.0,4650.0,710.0,14188.0,1435.0,1000.0,3192.0,17375.0,17375.0,17445.0,17445.0,130.0,90040.0,50.0,60.0,10.0,250.0,150.0,375.0,92725.0,5192.0,96168.0,718.0,322.0,540.0,97622.0
2010-10-25,4545.0,5198.0,765.0,650.0,590.0,3532.0,290.0,700.0,138.0,512.0,1560.0,785.0,2308.0,100.0,2778.0,4115.0,9990.0,10918.0,2398.0,12252.0,802.0,2290.0,3000.0,60.0,66105.0,280.0,69505.0,65735.0,820.0,545.0,67108.0,1535.0,69700.0,168.0,1185.0,70830.0,70818.0,172.0,130.0,0.0,572.0,40.0,890.0,90.0,252.0,295.0,315.0,1460.0,2592.0,425.0,460.0,1155.0,555.0,1290.0,350.0,1470.0,1605.0,2980.0,2840.0,30.0,2730.0,2570.0,1705.0,1865.0,202.0,4458.0,230.0,88.0,9465.0,100.0,170.0,140.0,30.0,50.0,290.0,288.0,1775.0,810.0,1260.0,50.0,80.0,0.0,170.0,325.0,70.0,818.0,130.0,12882.0,13702.0,4622.0,710.0,14160.0,1422.0,955.0,3178.0,17338.0,17338.0,17405.0,17405.0,130.0,90840.0,50.0,60.0,10.0,258.0,140.0,380.0,93768.0,5178.0,97232.0,720.0,325.0,540.0,98762.0
2010-10-26,4495.0,5325.0,758.0,670.0,590.0,3530.0,290.0,700.0,135.0,510.0,1542.0,775.0,2280.0,105.0,2770.0,4088.0,9940.0,10865.0,2338.0,12195.0,800.0,2290.0,3000.0,70.0,66135.0,280.0,69472.0,65685.0,820.0,592.0,67090.0,1688.0,69988.0,172.0,1262.0,71222.0,71212.0,195.0,158.0,0.0,712.0,102.0,888.0,88.0,260.0,292.0,322.0,1448.0,2555.0,420.0,458.0,1148.0,548.0,1300.0,350.0,1438.0,1570.0,2938.0,2840.0,30.0,2812.0,2632.0,1842.0,2012.0,210.0,4650.0,230.0,90.0,9420.0,100.0,165.0,140.0,35.0,52.0,292.0,295.0,1728.0,882.0,1340.0,50.0,80.0,0.0,170.0,420.0,70.0,822.0,132.0,12985.0,13808.0,4592.0,705.0,14132.0,1410.0,990.0,3165.0,17298.0,17298.0,17365.0,17365.0,138.0,91122.0,50.0,60.0,10.0,260.0,150.0,382.0,94070.0,5165.0,97522.0,720.0,382.0,565.0,99098.0
2010-10-27,4452.0,5440.0,770.0,752.0,590.0,3525.0,290.0,692.0,135.0,508.0,1525.0,770.0,2260.0,102.0,2745.0,4110.0,9898.0,10822.0,2270.0,12055.0,800.0,2290.0,3000.0,65.0,66368.0,280.0,69730.0,65922.0,820.0,610.0,67328.0,1568.0,70122.0,162.0,1318.0,71410.0,71400.0,210.0,162.0,0.0,755.0,120.0,920.0,92.0,260.0,288.0,335.0,1485.0,2530.0,420.0,468.0,1165.0,550.0,1308.0,350.0,1422.0,1552.0,2910.0,2840.0,30.0,2868.0,2665.0,1920.0,2098.0,218.0,4775.0,230.0,90.0,9372.0,100.0,170.0,140.0,45.0,58.0,315.0,310.0,1680.0,960.0,1410.0,50.0,80.0,0.0,170.0,458.0,70.0,858.0,140.0,13120.0,13928.0,4570.0,700.0,14108.0,1400.0,1028.0,3158.0,17262.0,17262.0,17328.0,17328.0,140.0,91358.0,50.0,60.0,10.0,262.0,142.0,390.0,94370.0,5152.0,97802.0,718.0,425.0,605.0,99480.0
2010-10-28,4405.0,5495.0,765.0,832.0,590.0,3572.0,282.0,690.0,135.0,500.0,1505.0,768.0,2248.0,98.0,2728.0,4130.0,9838.0,10760.0,2215.0,12115.0,828.0,2290.0,3000.0,70.0,66255.0,280.0,69662.0,65900.0,825.0,612.0,67342.0,1532.0,70095.0,172.0,1345.0,71452.0,71452.0,228.0,178.0,0.0,768.0,132.0,950.0,102.0,260.0,295.0,348.0,1542.0,2540.0,420.0,478.0,1180.0,545.0,1338.0,345.0,1405.0,1532.0,2878.0,2840.0,30.0,2928.0,2692.0,1970.0,2145.0,220.0,4845.0,230.0,90.0,9320.0,100.0,170.0,138.0,50.0,52.0,312.0,295.0,1630.0,1040.0,1490.0,50.0,80.0,0.0,170.0,442.0,70.0,865.0,140.0,13248.0,14062.0,4548.0,700.0,14085.0,1398.0,998.0,3150.0,17230.0,17230.0,17300.0,17300.0,148.0,91492.0,50.0,60.0,10.0,270.0,140.0,390.0,94540.0,5142.0,97952.0,720.0,502.0,670.0,99752.0
2010-10-29,4365.0,5515.0,755.0,885.0,595.0,3600.0,280.0,690.0,135.0,500.0,1490.0,755.0,2222.0,102.0,2715.0,4172.0,9800.0,10722.0,2152.0,12058.0,978.0,2290.0,3005.0,75.0,66230.0,280.0,69628.0,65850.0,835.0,628.0,67298.0,1495.0,70052.0,188.0,1352.0,71405.0,71408.0,260.0,195.0,0.0,772.0,160.0,970.0,108.0,260.0,292.0,362.0,1595.0,2575.0,420.0,492.0,1198.0,545.0,1360.0,340.0,1390.0,1512.0,2852.0,2840.0,30.0,3005.0,2740.0,2030.0,2198.0,230.0,4898.0,230.0,90.0,9270.0,100.0,170.0,138.0,50.0,52.0,298.0,295.0,1580.0,1120.0,1570.0,50.0,80.0,0.0,170.0,435.0,70.0,872.0,140.0,13348.0,14162.0,4532.0,700.0,14068.0,1462.0,1100.0,3178.0,17248.0,17248.0,17320.0,17320.0,155.0,91495.0,50.0,68.0,10.0,272.0,145.0,398.0,94590.0,5130.0,97982.0,715.0,565.0,682.0,99895.0
2010-10-30,4325.0,5505.0,748.0,930.0,600.0,3618.0,280.0,682.0,130.0,500.0,1470.0,748.0,2208.0,95.0,2685.0,4208.0,9755.0,10678.0,2088.0,11965.0,1048.0,2290.0,3010.0,68.0,66122.0,280.0,69558.0,65788.0,840.0,615.0,67248.0,1495.0,69968.0,182.0,1340.0,71322.0,71332.0,258.0,195.0,0.0,715.0,130.0,988.0,112.0,260.0,280.0,368.0,1635.0,2615.0,418.0,490.0,1208.0,542.0,1385.0,340.0,1370.0,1495.0,2818.0,2840.0,30.0,3078.0,2788.0,2100.0,2262.0,230.0,4958.0,230.0,95.0,9225.0,100.0,168.0,130.0,50.0,52.0,312.0,298.0,1532.0,1192.0,1650.0,50.0,80.0,0.0,168.0,402.0,70.0,882.0,140.0,13442.0,14258.0,4512.0,700.0,14050.0,1655.0,1310.0,3342.0,17392.0,17392.0,17465.0,17465.0,158.0,91560.0,50.0,70.0,10.0,280.0,150.0,402.0,94670.0,5120.0,98045.0,710.0,598.0,672.0,100030.0
2010-10-31,4285.0,5468.0,738.0,958.0,602.0,3612.0,280.0,680.0,130.0,490.0,1450.0,738.0,2180.0,100.0,2668.0,4218.0,9695.0,10615.0,2028.0,11900.0,1070.0,2290.0,3010.0,70.0,65988.0,280.0,69418.0,65642.0,840.0,605.0,67102.0,1500.0,69832.0,172.0,1328.0,71180.0,71190.0,295.0,218.0,0.0,802.0,148.0,980.0,130.0,260.0,280.0,370.0,1660.0,2642.0,418.0,502.0,1238.0,540.0,1412.0,340.0,1365.0,1492.0,2800.0,2840.0,30.0,3150.0,2842.0,2172.0,2330.0,240.0,5022.0,230.0,100.0,9182.0,100.0,165.0,130.0,55.0,58.0,330.0,302.0,1482.0,1270.0,1725.0,50.0,80.0,0.0,162.0,418.0,70.0,895.0,140.0,13548.0,14358.0,4510.0,690.0,14035.0,1738.0,1448.0,3480.0,17510.0,17510.0,17588.0,17588.0,158.0,91658.0,50.0,70.0,10.0,280.0,145.0,410.0,94805.0,5120.0,98168.0,710.0,625.0,680.0,100145.0
2010-11-01,4245.0,5495.0,730.0,972.0,610.0,3615.0,280.0,680.0,130.0,490.0,1432.0,730.0,2160.0,100.0,2645.0,4220.0,9655.0,10572.0,1962.0,11752.0,1168.0,2228.0,2995.0,70.0,64652.0,280.0,68878.0,65592.0,840.0,602.0,67045.0,1542.0,69805.0,180.0,1460.0,71222.0,71215.0,330.0,258.0,0.0,892.0,235.0,995.0,122.0,270.0,278.0,405.0,1682.0,2658.0,418.0,508.0,1270.0,532.0,1448.0,340.0,1355.0,1480.0,2780.0,2840.0,32.0,3225.0,2915.0,2258.0,2405.0,240.0,5092.0,230.0,100.0,9130.0,98.0,160.0,130.0,55.0,50.0,318.0,295.0,775.0,1310.0,1798.0,50.0,80.0,0.0,160.0,402.0,70.0,898.0,140.0,13648.0,14458.0,4520.0,690.0,14045.0,1775.0,1705.0,3508.0,17558.0,17558.0,17630.0,17630.0,160.0,91618.0,50.0,70.0,10.0,280.0,140.0,405.0,94802.0,5130.0,98162.0,710.0,670.0,692.0,100208.0
2010-11-02,4205.0,8305.0,720.0,985.0,610.0,3605.0,280.0,672.0,130.0,490.0,1415.0,730.0,2142.0,100.0,2625.0,4222.0,9608.0,10525.0,1902.0,11715.0,1215.0,2102.0,2830.0,68.0,60308.0,280.0,64290.0,61862.0,832.0,612.0,63655.0,1752.0,66965.0,200.0,1600.0,69090.0,69252.0,332.0,265.0,0.0,902.0,200.0,1042.0,128.0,270.0,275.0,390.0,1748.0,2672.0,412.0,515.0,1298.0,530.0,1485.0,332.0,1342.0,1465.0,2750.0,2825.0,30.0,3312.0,3005.0,2362.0,2500.0,240.0,5175.0,230.0,100.0,9080.0,100.0,168.0,130.0,55.0,60.0,300.0,302.0,368.0,325.0,1260.0,50.0,80.0,0.0,170.0,390.0,70.0,905.0,140.0,13602.0,14485.0,4570.0,768.0,14815.0,1910.0,1840.0,3612.0,18428.0,18428.0,18502.0,18502.0,160.0,91785.0,50.0,70.0,10.0,285.0,140.0,400.0,94992.0,5130.0,98332.0,710.0,692.0,700.0,100400.0
2010-11-03,4172.0,8358.0,718.0,995.0,610.0,3602.0,280.0,670.0,128.0,482.0,1398.0,730.0,2125.0,100.0,2608.0,4215.0,9580.0,10500.0,1850.0,11675.0,1238.0,2145.0,2862.0,60.0,60182.0,280.0,63460.0,60492.0,825.0,630.0,61960.0,1858.0,65132.0,210.0,1655.0,66828.0,66852.0,330.0,275.0,0.0,962.0,210.0,1048.0,142.0,270.0,300.0,392.0,1780.0,2705.0,410.0,505.0,1292.0,522.0,1510.0,330.0,1338.0,1458.0,2732.0,2800.0,30.0,3385.0,3090.0,2475.0,2608.0,240.0,5275.0,230.0,100.0,9030.0,100.0,170.0,130.0,60.0,52.0,300.0,295.0,365.0,288.0,778.0,50.0,80.0,0.0,170.0,385.0,70.0,918.0,140.0,12775.0,13792.0,4628.0,782.0,15018.0,2018.0,1568.0,3750.0,18768.0,18768.0,18842.0,18842.0,152.0,89742.0,50.0,70.0,10.0,290.0,140.0,410.0,93388.0,5132.0,96842.0,710.0,715.0,730.0,99188.0
2010-11-04,4142.0,8390.0,710.0,988.0,610.0,3568.0,275.0,670.0,128.0,480.0,1380.0,718.0,2098.0,102.0,2588.0,4198.0,9562.0,10482.0,1805.0,11790.0,1425.0,2242.0,2892.0,70.0,60158.0,280.0,63452.0,60478.0,818.0,642.0,61940.0,2025.0,65205.0,252.0,1892.0,67028.0,67005.0,408.0,355.0,0.0,1190.0,290.0,1055.0,155.0,280.0,332.0,430.0,1808.0,2730.0,410.0,505.0,1275.0,522.0,1510.0,330.0,1330.0,1448.0,2720.0,2778.0,30.0,3428.0,3145.0,2570.0,2702.0,240.0,5372.0,230.0,100.0,8982.0,100.0,170.0,130.0,60.0,55.0,300.0,295.0,360.0,290.0,772.0,50.0,80.0,0.0,170.0,368.0,70.0,922.0,130.0,12565.0,13398.0,4655.0,768.0,15055.0,1978.0,1448.0,3748.0,18802.0,18802.0,18880.0,18880.0,150.0,88648.0,50.0,70.0,10.0,290.0,140.0,410.0,91930.0,5140.0,95280.0,710.0,745.0,762.0,97482.0
2010-11-05,4162.0,8438.0,708.0,1012.0,618.0,3572.0,270.0,662.0,130.0,480.0,1365.0,710.0,2075.0,108.0,2568.0,4185.0,9550.0,10475.0,1760.0,11752.0,2050.0,2895.0,3400.0,75.0,60235.0,280.0,64022.0,60958.0,810.0,670.0,62385.0,2032.0,65768.0,252.0,2025.0,67718.0,67690.0,402.0,358.0,0.0,1152.0,282.0,1108.0,155.0,280.0,282.0,412.0,1870.0,2752.0,410.0,505.0,1268.0,520.0,1508.0,330.0,1322.0,1440.0,2708.0,2752.0,30.0,3448.0,3178.0,2640.0,2770.0,242.0,5452.0,230.0,100.0,8930.0,98.0,168.0,130.0,70.0,55.0,310.0,298.0,360.0,298.0,780.0,42.0,80.0,0.0,178.0,410.0,70.0,935.0,138.0,12585.0,13395.0,4632.0,848.0,15100.0,2062.0,1900.0,3758.0,18858.0,18858.0,18935.0,18935.0,160.0,89048.0,50.0,70.0,10.0,290.0,142.0,410.0,92228.0,5140.0,95530.0,710.0,820.0,815.0,97780.0
2010-11-06,4180.0,8492.0,700.0,1052.0,625.0,3600.0,270.0,660.0,130.0,480.0,1350.0,710.0,2060.0,95.0,2538.0,4210.0,9530.0,10455.0,1702.0,11535.0,2025.0,3130.0,3900.0,70.0,60062.0,282.0,64448.0,61480.0,810.0,680.0,62968.0,1808.0,66125.0,208.0,1840.0,67975.0,67978.0,392.0,340.0,0.0,970.0,235.0,1122.0,145.0,280.0,278.0,395.0,1900.0,2792.0,410.0,510.0,1278.0,520.0,1510.0,330.0,1320.0,1438.0,2700.0,2730.0,35.0,3468.0,3202.0,2692.0,2820.0,250.0,5508.0,230.0,100.0,8880.0,95.0,165.0,130.0,70.0,58.0,310.0,305.0,370.0,300.0,785.0,50.0,80.0,0.0,180.0,462.0,70.0,955.0,142.0,12620.0,13425.0,4642.0,908.0,15168.0,2388.0,2165.0,4052.0,19218.0,19218.0,19298.0,19298.0,160.0,89908.0,50.0,70.0,10.0,290.0,155.0,425.0,93088.0,5140.0,96362.0,710.0,770.0,790.0,98582.0
2010-11-07, 4178, 8492, 695, 1062, 625, 3600, 270, 660, 128, 475, 1335, 710, 2040, 100, 2522, 4225, 9502, 10422, 1652, 11705, 1850, 2815, 3582, 75, 59898, 292, 63920, 68550, 810, 682, 68655, 1848, 70378, 200, 1830, 70652, 70275, 418, 365, 0, 978, 270, 1085, 160, 280, 358, 385, 1865, 2810, 410, 515, 1298, 520, 1528, 330, 1318, 1435, 2690, 2705, 35, 3500, 3240, 2748, 2870, 250, 5558, 230, 100, 8830, 95, 168, 130, 70, 52, 322, 295, 370, 310, 790, 50, 80, 0, 180, 530, 70, 975, 140, 12648, 13455, 4712, 942, 15258, 2488, 2112, 4218, 19472, 19472, 19552, 19552, 160, 90458, 50, 70, 10, 298, 168, 440, 93735, 5130, 97005, 700, 820, 825, 99260
2010-11-08, 4175, 8465, 685, 1052, 625, 3602, 270, 658, 125, 470, 1318, 700, 2020, 92, 2498, 4220, 9485, 10408, 1595, 11535, 1765, 2798, 3562, 70, 59902, 310, 63920, 81000, 802, 690, 82500, 1880, 85432, 200, 2068, 86548, 86100, 420, 370, 0, 942, 298, 1088, 160, 280, 290, 395, 1850, 2790, 410, 515, 1305, 512, 1548, 330, 1318, 1432, 2680, 2680, 38, 3548, 3292, 2812, 2928, 260, 5610, 230, 110, 8782, 90, 165, 130, 70, 52, 332, 300, 370, 310, 795, 50, 80, 0, 185, 472, 70, 985, 145, 12615, 13435, 4748, 982, 15365, 2605, 2115, 4330, 19695, 19695, 19778, 19778, 170, 98685, 50, 70, 10, 292, 180, 458, 99868, 5120, 102622, 700, 830, 822, 104015
2010-11-09, 4165, 8418, 670, 1030, 620, 3600, 270, 650, 120, 470, 1302, 695, 1998, 98, 2480, 4215, 9448, 10370, 1540, 11562, 1570, 2530, 3318, 70, 59758, 330, 63572, 81000, 800, 700, 82500, 1878, 85685, 198, 2182, 87868, 87862, 430, 368, 0, 945, 268, 1100, 160, 280, 282, 392, 1865, 2772, 410, 518, 1312, 512, 1568, 330, 1315, 1428, 2672, 2655, 38, 3590, 3350, 2890, 3000, 270, 5672, 230, 110, 8732, 90, 160, 130, 70, 58, 340, 305, 370, 320, 800, 50, 80, 0, 190, 540, 70, 995, 158, 12588, 13398, 4740, 1038, 15445, 2580, 2025, 4350, 19795, 19795, 19878, 19878, 178, 110022, 82, 70, 10, 300, 202, 478, 112708, 5115, 115645, 700, 958, 850, 117338
2010-11-10, 4158, 8378, 660, 1018, 620, 3600, 270, 650, 120, 470, 1292, 682, 1980, 95, 2458, 4202, 9425, 10350, 1488, 11625, 1558, 2488, 3220, 75, 59748, 345, 63438, 81000, 792, 702, 82500, 1995, 85722, 220, 2355, 88025, 88012, 452, 390, 0, 970, 260, 1095, 165, 282, 285, 385, 1868, 2772, 410, 515, 1318, 512, 1582, 325, 1310, 1422, 2655, 2630, 38, 3635, 3400, 2965, 3070, 270, 5750, 230, 110, 8682, 90, 160, 130, 72, 60, 350, 308, 370, 322, 805, 50, 80, 0, 190, 485, 70, 1002, 160, 12568, 13375, 4718, 1078, 15485, 2525, 1965, 4295, 19778, 19778, 19862, 19862, 170, 110772, 108, 88, 10, 300, 230, 510, 114238, 5105, 117465, 700, 938, 918, 119992
2010-11-11, 4150, 8355, 648, 1005, 612, 3605, 270, 650, 120, 470, 1290, 680, 1968, 92, 2438, 4200, 9402, 10330, 1432, 11600, 1600, 2525, 3242, 72, 59762, 350, 63495, 81000, 790, 722, 82510, 2108, 85912, 218, 2375, 88275, 88268, 442, 382, 0, 892, 258, 1080, 175, 288, 352, 385, 1855, 2780, 410, 515, 1315, 510, 1592, 320, 1308, 1418, 2642, 2608, 38, 3670, 3450, 3040, 3138, 270, 5820, 230, 102, 8630, 90, 160, 130, 80, 60, 352, 295, 370, 330, 810, 50, 80, 0, 190, 450, 75, 1010, 162, 12528, 13340, 4688, 1145, 15510, 2468, 1848, 4240, 19752, 19752, 19835, 19835, 168, 110995, 128, 120, 10, 312, 250, 540, 114488, 5100, 117690, 700, 992, 948, 120248
2010-11-12, 4145, 8335, 635, 985, 612, 3600, 270, 650, 120, 462, 1282, 670, 1958, 92, 2422, 4192, 9382, 10310, 1378, 11695, 1632, 2555, 3272, 80, 59225, 358, 63200, 81000, 788, 730, 82520, 2195, 85985, 210, 2518, 88460, 88450, 460, 398, 0, 928, 285, 1082, 178, 290, 368, 395, 1855, 2770, 410, 520, 1315, 505, 1600, 320, 1308, 1415, 2632, 2582, 38, 3708, 3492, 3110, 3202, 270, 5880, 230, 100, 8580, 90, 160, 130, 80, 60, 345, 302, 370, 335, 818, 50, 80, 0, 198, 498, 80, 1030, 165, 12488, 13295, 4665, 1145, 15518, 2400, 1922, 4168, 19682, 19682, 19770, 19770, 170, 111148, 170, 142, 10, 338, 275, 562, 114738, 5090, 117930, 700, 1050, 1012, 120592
2010-11-13, 4138, 8310, 622, 988, 615, 3612, 265, 650, 120, 460, 1280, 675, 1958, 102, 2425, 4190, 9380, 10308, 1318, 11655, 1848, 2705, 3360, 80, 58750, 360, 62680, 81000, 780, 738, 82522, 2170, 86012, 205, 2705, 88698, 88692, 458, 400, 0, 892, 308, 1105, 175, 290, 290, 385, 1875, 2762, 410, 530, 1325, 505, 1610, 320, 1308, 1420, 2630, 2558, 38, 3740, 3532, 3175, 3265, 270, 5940, 230, 100, 8530, 90, 160, 130, 90, 60, 340, 312, 370, 340, 820, 50, 90, 0, 200, 572, 80, 1050, 170, 12462, 13265, 4668, 1225, 15550, 2472, 2155, 4185, 19730, 19730, 19818, 19818, 180, 111335, 172, 172, 10, 368, 305, 595, 114972, 5090, 118145, 700, 1060, 1040, 120915
2010-11-14, 4128, 8285, 610, 1005, 610, 3648, 260, 650, 120, 460, 1280, 685, 1960, 88, 2420, 4205, 9380, 10310, 1258, 11568, 2118, 3070, 3728, 75, 58618, 360, 62872, 80625, 772, 728, 82208, 2028, 85668, 192, 2745, 88505, 88535, 430, 375, 0, 788, 280, 1128, 172, 290, 270, 362, 1890, 2772, 410, 530, 1328, 500, 1622, 320, 1305, 1415, 2625, 2532, 40, 3772, 3572, 3240, 3322, 275, 5998, 230, 110, 8480, 90, 160, 130, 95, 58, 355, 302, 370, 345, 828, 50, 90, 0, 200, 508, 80, 1055, 170, 12438, 13242, 4662, 1232, 15602, 2605, 2408, 4330, 19935, 19935, 20018, 20018, 170, 111662, 165, 195, 10, 398, 322, 630, 115392, 5102, 118562, 692, 1048, 1040, 121322
2010-11-15, 4110, 8245, 600, 992, 602, 3655, 260, 640, 120, 460, 1272, 690, 1960, 85, 2415, 4220, 9362, 10295, 1198, 11520, 2078, 3068, 3815, 75, 58492, 355, 62825, 80000, 768, 710, 81490, 1930, 84740, 188, 2762, 87558, 87582, 398, 352, 0, 695, 240, 1115, 168, 280, 260, 342, 1875, 2775, 400, 530, 1328, 495, 1630, 320, 1295, 1398, 2602, 2510, 38, 3810, 3620, 3305, 3385, 280, 6058, 230, 110, 8432, 90, 160, 122, 100, 55, 360, 288, 370, 350, 830, 50, 90, 0, 200, 432, 80, 1045, 160, 12382, 13200, 4628, 1205, 15572, 2582, 2128, 4358, 19930, 19930, 20015, 20015, 178, 111272, 165, 190, 10, 425, 338, 645, 115245, 5118, 118458, 690, 948, 1012, 121255
2010-11-16, 4082, 8380, 590, 965, 600, 3648, 260, 640, 120, 460, 1268, 690, 1960, 82, 2410, 4215, 9355, 10290, 1158, 11460, 1938, 2920, 3702, 70, 58482, 350, 62630, 80000, 760, 690, 81460, 1862, 84628, 180, 2785, 87420, 87425, 388, 345, 0, 648, 240, 1072, 165, 280, 258, 330, 1828, 2755, 400, 530, 1302, 490, 1630, 320, 1285, 1388, 2580, 2485, 30, 3842, 3662, 3372, 3448, 272, 6118, 230, 110, 8380, 90, 160, 120, 100, 50, 355, 288, 368, 358, 840, 50, 90, 0, 205, 398, 80, 1045, 158, 12315, 13150, 4578, 1140, 15490, 2450, 1872, 4245, 19732, 19732, 19822, 19822, 215, 110520, 155, 190, 40, 425, 338, 650, 114485, 5135, 117705, 690, 962, 998, 120370
