, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-06-10, 43534, 28780, , 12891, , , , , 1784, , , , , 1347, 26576, , 56916, , 3787, , , 8296, 8894, 236, 189740, , , , 10647, 5278, 182651, , 180479, , 9428, 188589, 200833, , , , , 506, 4179, , , 1191, 3217, 3435, , , , , 2267, 3330, , , , 19649, , 44, 14896, 13535, 10538, , 35, , 625, , 4549, , 486, , 538, 156, 143, , 4198, , 504, 12, , , 5, , , , 912, 11993, , 39190, 4526, , 32544, , 38462, 98763, 95144, 94771, , 70, 294028, , 181, 20, 199, 1260, 1480, , 4896, 292887, 1629, , 1244, 
2014-06-11, 43076, 25715, , 12648, , , , , 1782, , , , , 1316, 26294, , 55628, , 3815, , , 8281, 8901, 231, 180300, , , , 10718, 5220, 179932, , 177861, , 9138, 185620, 197367, , , , , 398, 4097, , , 1116, 3091, 3418, , , , , 2333, 2965, , , , 19240, , 42, 13366, 12075, 9730, , 31, , 1750, , 4622, , 471, , 513, 148, 143, , 4186, , 905, 13, , , 19, , , , 830, 12150, , 36484, 4149, , 32500, , 38263, 91074, 89729, 89854, , 71, 297379, , 176, 19, 208, 1206, 1437, , 4884, 301690, 1522, , 1194, 
2014-06-12, 40445, 25457, , 12219, , , , , 1767, , , , , 1284, 25453, , 54288, , 3858, , , 8088, 8804, 225, 177414, , , , 10629, 4899, 178108, , 176752, , 8604, 184064, 195367, , , , , 356, 3922, , , 1178, 2942, 3087, , , , , 2415, 2912, , , , 19696, , 40, 12246, 10900, 8379, , 29, , 2912, , 4936, , 451, , 486, 142, 143, , 4175, , 1053, 10, , , 22, , , , 773, 12347, , 34032, 3825, , 31922, , 37644, 88572, 88348, 88466, , 67, 290837, , 170, 18, 200, 1157, 1393, , 4874, 295046, 1446, , 1152, 
2014-06-13, 39748, 25194, , 12368, , , , , 1703, , , , , 1284, 24414, , 52964, , 3909, , , 7712, 8399, 221, 173762, , , , 10359, 4705, 176080, , 175441, , 8627, 182788, 193620, , , , , 391, 3868, , , 1133, 2966, 3006, , , , , 2316, 2927, , , , 19558, , 38, 11561, 10185, 7485, , 27, , 3600, , 6020, , 434, , 455, 136, 140, , 4166, , 1051, 10, , , 23, , , , 722, 12227, , 31753, 3601, , 31165, , 36680, 85121, 85121, 85232, , 66, 285644, , 164, 16, 209, 1111, 1356, , 4864, 290828, 1392, , 1118, 
2014-06-14, 39716, 22572, , 12223, , , , , 1678, , , , , 1256, 23415, , 52266, , 3964, , , 7425, 8159, 224, 171942, , , , 10088, 4682, 174163, , 174249, , 8327, 181404, 191800, , , , , 342, 3834, , , 1028, 2822, 2966, , , , , 2322, 2865, , , , 19268, , 36, 10900, 9557, 6860, , 27, , 3600, , 7286, , 415, , 428, 131, 121, , 4156, , 1048, 10, , , 24, , , , 674, 12732, , 29743, 3439, , 30530, , 35170, 81103, 81103, 81210, , 62, 280445, , 159, 16, 220, 1064, 1318, , 4854, 286283, 1308, , 1089, 
2014-06-15, 38440, 19786, , 11499, , , , , 1628, , , , , 1197, 22279, , 51341, , 4008, , , 6920, 7718, 212, 175720, , , , 10064, 4533, 172238, , 173028, , 7878, 179784, 189729, , , , , 300, 3742, , , 998, 2654, 2712, , , , , 2238, 2864, , , , 18777, , 34, 10279, 8951, 6239, , 27, , 3600, , 7978, , 400, , 398, 126, 100, , 4148, , 1044, 8, , , 26, , , , 633, 14000, , 28041, 3298, , 28507, , 31837, 76821, 76821, 76920, , 58, 273212, , 154, 14, 210, 1017, 1281, , 4846, 280122, 1254, , 1064, 
2014-06-16, 36352, 19509, , 10751, , , , , 1542, , , , , 1149, 20798, , 49902, , 4061, , , 6405, 7181, 211, 173236, , , , 9762, 4274, 170323, , 172192, , 7711, 178736, 188195, , , , , 304, 3694, , , 1041, 2579, 2554, , , , , 2030, 2695, , , , 17778, , 32, 9732, 8429, 5700, , 28, , 3600, , 8078, , 392, , 371, 122, 95, , 4141, , 1041, 7, , , 27, , , , 592, 14966, , 26499, 3172, , 26304, , 29392, 74313, 74313, 74408, , 54, 268126, , 148, 13, 201, 975, 1247, , 4838, 275282, 1235, , 1042, 
2014-06-17,35236.0,19254.0,11587.0,10253.0,16622.0,25215.0,433.0,1188.0,1592.0,4556.0,7540.0,8343.0,16074.0,1096.0,19680.0,31039.0,49279.0,57376.0,4028.0,61488.0,6691.0,6162.0,6902.0,205.0,170312.0,9723.0,173965.0,133218.0,9173.0,4099.0,168712.0,4035.0,171735.0,942.0,7377.0,178022.0,187032.0,392.0,385.0,231.0,1593.0,306.0,3680.0,578.0,1360.0,1062.0,2540.0,2505.0,2359.0,582.0,1911.0,2221.0,2034.0,2492.0,4681.0,9170.0,11865.0,17170.0,13550.0,32.0,9416.0,8112.0,5269.0,5591.0,31.0,8737.0,3600.0,240.0,8071.0,410.0,386.0,645.0,353.0,119.0,95.0,1211.0,4134.0,1494.0,1039.0,8.0,109.0,0.0,28.0,2009.0,542.0,4906.0,555.0,15217.0,15142.0,25096.0,3058.0,49459.0,25242.0,11986.0,27971.0,72442.0,72442.0,72530.0,76807.0,48.0,264522.0,110.0,143.0,11.0,200.0,936.0,1219.0,209582.0,4821.0,271976.0,1217.0,633.0,1023.0,211248.0
2014-06-18,33211.0,19044.0,16403.0,9220.0,23296.0,35150.0,656.0,1729.0,1609.0,4962.0,8510.0,9659.0,18169.0,1019.0,19392.0,35716.0,49102.0,64852.0,3929.0,69303.0,7319.0,5881.0,6672.0,196.0,167718.0,10901.0,180360.0,143748.0,8708.0,3906.0,167969.0,3757.0,171664.0,875.0,6744.0,177363.0,185916.0,375.0,349.0,232.0,1615.0,291.0,3708.0,540.0,1356.0,1023.0,2461.0,2510.0,2288.0,641.0,2027.0,2582.0,1986.0,2468.0,5351.0,9422.0,12534.0,16686.0,13596.0,28.0,9440.0,8132.0,5148.0,5103.0,32.0,8056.0,3600.0,248.0,8064.0,423.0,375.0,644.0,328.0,112.0,95.0,1111.0,4128.0,1480.0,1038.0,8.0,107.0,0.0,24.0,1824.0,509.0,4995.0,524.0,15086.0,16260.0,23815.0,2950.0,49336.0,24136.0,12266.0,27015.0,70124.0,70124.0,70206.0,77796.0,37.0,261314.0,101.0,137.0,10.0,203.0,892.0,1182.0,236381.0,4798.0,269277.0,1198.0,598.0,1008.0,238256.0
2014-06-19,30598.0,18811.0,21472.0,8391.0,24957.0,46234.0,684.0,2158.0,1504.0,5524.0,9841.0,9713.0,19554.0,947.0,18616.0,52149.0,48530.0,74846.0,3833.0,76961.0,9220.0,5422.0,6249.0,194.0,163244.0,10198.0,185441.0,159373.0,8296.0,3682.0,167312.0,4051.0,171696.0,850.0,6008.0,176716.0,184816.0,348.0,327.0,239.0,1785.0,252.0,3696.0,554.0,1401.0,963.0,2349.0,2455.0,2451.0,610.0,1828.0,2282.0,1817.0,2227.0,5266.0,9374.0,12512.0,15718.0,13602.0,26.0,9528.0,8248.0,5262.0,5277.0,32.0,7864.0,3600.0,229.0,8063.0,442.0,368.0,656.0,301.0,108.0,95.0,1025.0,4123.0,1467.0,1039.0,8.0,101.0,0.0,24.0,1687.0,479.0,4809.0,491.0,14854.0,16894.0,22577.0,2851.0,50051.0,21866.0,14078.0,24926.0,66440.0,66440.0,66519.0,80600.0,32.0,257116.0,95.0,132.0,9.0,197.0,851.0,1146.0,252504.0,4778.0,265810.0,1150.0,596.0,992.0,255101.0
