, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-05-14,42528.0,23236.0,13968.0,11375.0,16890.0,33235.0,364.0,1573.0,2109.0,5261.0,8556.0,8601.0,18290.0,1665.0,23216.0,38762.0,41655.0,44047.0,4606.0,55012.0,13098.0,10641.0,364.0,148034.0,13606.0,171661.0,142078.0,10766.0,7863.0,156847.0,7155.0,161284.0,1432.0,8901.0,168601.0,169151.0,565.0,591.0,751.0,2133.0,2334.0,689.0,4623.0,708.0,2119.0,911.0,3135.0,4512.0,5255.0,718.0,1882.0,2792.0,1765.0,2928.0,5734.0,6276.0,8111.0,11624.0,13400.0,95.0,7187.0,6255.0,2502.0,2095.0,145.0,3731.0,230.0,892.0,6045.0,894.0,597.0,946.0,689.0,193.0,432.0,2185.0,4254.0,911.0,494.0,79.0,171.0,0.0,70.0,3374.0,837.0,4622.0,1123.0,12507.0,13121.0,34620.0,4970.0,57875.0,28102.0,15608.0,39679.0,97554.0,97554.0,97800.0,97800.0,262.0,276914.0,179.0,237.0,50.0,215.0,1805.0,2698.0,285139.0,4960.0,283539.0,2011.0,896.0,1259.0,284222.0
2007-05-15,40517.0,22785.0,11959.0,10166.0,15445.0,29085.0,341.0,1479.0,1879.0,4929.0,7998.0,7956.0,17036.0,1569.0,21970.0,35069.0,42961.0,45274.0,4580.0,55994.0,12425.0,10824.0,284.0,152807.0,13579.0,176567.0,150000.0,10267.0,7808.0,168394.0,6907.0,174997.0,1429.0,9016.0,183754.0,183554.0,964.0,629.0,833.0,2498.0,2779.0,845.0,4796.0,807.0,2315.0,1291.0,3527.0,4531.0,5049.0,718.0,1742.0,2596.0,1524.0,2911.0,4750.0,6092.0,7877.0,11265.0,13277.0,81.0,6958.0,6119.0,2778.0,2466.0,145.0,4026.0,241.0,851.0,6693.0,726.0,473.0,874.0,599.0,180.0,392.0,1898.0,4220.0,906.0,376.0,75.0,170.0,0.0,18.0,2946.0,794.0,4179.0,994.0,11987.0,12899.0,30711.0,4865.0,52301.0,25602.0,15161.0,36353.0,88654.0,88654.0,88897.0,88897.0,258.0,274985.0,172.0,223.0,47.0,207.0,1658.0,2480.0,283383.0,5062.0,282958.0,2102.0,1049.0,1273.0,287055.0
2007-05-16,39338.0,22601.0,11259.0,9411.0,15298.0,27316.0,323.0,1398.0,1928.0,4697.0,7803.0,7694.0,16529.0,1669.0,20794.0,31542.0,44544.0,46887.0,4636.0,57411.0,12341.0,11076.0,248.0,156166.0,13904.0,180896.0,147500.0,10383.0,8672.0,166792.0,7853.0,174060.0,1678.0,9947.0,184305.0,184357.0,1038.0,757.0,935.0,3238.0,3338.0,1083.0,5550.0,900.0,2721.0,1616.0,4742.0,6230.0,5218.0,732.0,1796.0,2591.0,1441.0,2653.0,4245.0,5550.0,7171.0,10390.0,13286.0,71.0,6510.0,5605.0,2374.0,2395.0,132.0,4120.0,256.0,820.0,6848.0,659.0,417.0,861.0,537.0,181.0,363.0,1797.0,4204.0,913.0,331.0,69.0,168.0,0.0,0.0,2781.0,820.0,3866.0,915.0,11638.0,12474.0,30697.0,5092.0,49988.0,24922.0,15957.0,34611.0,84599.0,84599.0,84838.0,84838.0,253.0,275829.0,166.0,217.0,46.0,198.0,1541.0,2283.0,285256.0,5141.0,284978.0,2727.0,1228.0,1430.0,289723.0
2007-05-17,40548.0,22705.0,11731.0,10210.0,16124.0,28247.0,311.0,1336.0,2043.0,4850.0,8143.0,8026.0,17149.0,1729.0,20706.0,30802.0,48636.0,50960.0,4781.0,61218.0,12932.0,11335.0,236.0,157598.0,14323.0,183041.0,140000.0,11864.0,9424.0,160196.0,7774.0,167304.0,1686.0,10472.0,178290.0,178509.0,797.0,712.0,922.0,3216.0,3524.0,1077.0,5895.0,851.0,2641.0,1456.0,4963.0,7405.0,6480.0,737.0,1839.0,2623.0,1454.0,2554.0,4211.0,5314.0,6688.0,9673.0,13333.0,64.0,6307.0,5328.0,1989.0,1941.0,118.0,3748.0,272.0,802.0,6871.0,739.0,471.0,894.0,556.0,180.0,339.0,1897.0,4226.0,920.0,325.0,63.0,167.0,0.0,0.0,2705.0,870.0,4045.0,879.0,11814.0,12535.0,33450.0,5489.0,52036.0,26621.0,16629.0,32997.0,85032.0,85032.0,85267.0,85267.0,248.0,272312.0,159.0,209.0,41.0,189.0,1451.0,2127.0,281962.0,5110.0,281790.0,2977.0,1228.0,1495.0,287523.0
2007-05-18,41407.0,22778.0,12193.0,11650.0,16732.0,30124.0,303.0,1287.0,2173.0,5132.0,8633.0,8505.0,18066.0,1663.0,21368.0,32307.0,53645.0,55925.0,4918.0,66184.0,13104.0,11596.0,233.0,161548.0,14325.0,186901.0,137500.0,12987.0,9286.0,159479.0,7347.0,166697.0,1594.0,10240.0,177368.0,177458.0,760.0,683.0,914.0,3088.0,3538.0,1022.0,5790.0,835.0,2558.0,1430.0,4848.0,7261.0,7597.0,725.0,1863.0,2639.0,1493.0,2589.0,4286.0,5469.0,6665.0,9508.0,13430.0,59.0,6307.0,5230.0,1847.0,1612.0,100.0,3364.0,288.0,775.0,6884.0,811.0,524.0,914.0,578.0,175.0,316.0,1926.0,4241.0,930.0,354.0,58.0,166.0,0.0,1.0,2641.0,907.0,4426.0,851.0,12184.0,12870.0,36576.0,5858.0,55717.0,32082.0,17522.0,37942.0,93659.0,93659.0,93889.0,93889.0,243.0,274989.0,153.0,204.0,40.0,180.0,1355.0,2000.0,282393.0,5073.0,281913.0,2921.0,1198.0,1486.0,287167.0
2007-05-19,42762.0,22850.0,12556.0,12716.0,17209.0,31686.0,311.0,1259.0,2296.0,5355.0,9035.0,8926.0,18838.0,1588.0,22090.0,34202.0,56464.0,58732.0,4975.0,69173.0,12812.0,11758.0,236.0,163542.0,14115.0,189344.0,120000.0,12902.0,8767.0,144126.0,6958.0,153228.0,1504.0,9670.0,165844.0,166665.0,715.0,669.0,908.0,2972.0,3561.0,952.0,5711.0,818.0,2535.0,1419.0,4767.0,7117.0,7712.0,706.0,1809.0,2651.0,1514.0,2754.0,4240.0,5799.0,6903.0,9759.0,13537.0,55.0,7150.0,6036.0,2418.0,1680.0,101.0,3329.0,304.0,727.0,6946.0,846.0,554.0,923.0,611.0,167.0,292.0,1902.0,4229.0,939.0,453.0,54.0,164.0,0.0,33.0,2528.0,908.0,4654.0,795.0,12590.0,13279.0,39920.0,6051.0,59706.0,36954.0,18382.0,43385.0,103091.0,103091.0,103316.0,103316.0,238.0,281503.0,148.0,203.0,41.0,170.0,1243.0,1875.0,289680.0,5065.0,289292.0,2926.0,1190.0,1468.0,294536.0
2007-05-20,42401.0,22596.0,11829.0,11074.0,16729.0,29912.0,344.0,1255.0,2174.0,5532.0,9137.0,9086.0,19048.0,1422.0,22539.0,34567.0,57281.0,59396.0,4896.0,69608.0,12045.0,11800.0,237.0,164368.0,13527.0,189853.0,100000.0,12436.0,8009.0,119538.0,6353.0,125466.0,1299.0,8871.0,135342.0,136078.0,639.0,613.0,864.0,2663.0,3533.0,824.0,5523.0,748.0,2357.0,1193.0,4365.0,6736.0,7555.0,711.0,1609.0,2484.0,1436.0,2851.0,3904.0,5959.0,7068.0,9980.0,13627.0,52.0,7918.0,6875.0,3499.0,2512.0,102.0,3941.0,320.0,667.0,7004.0,825.0,548.0,911.0,630.0,156.0,267.0,1817.0,4208.0,949.0,530.0,49.0,163.0,0.0,65.0,2321.0,857.0,4635.0,712.0,12832.0,13564.0,40440.0,5886.0,62028.0,31401.0,17657.0,39516.0,101544.0,101544.0,101763.0,101763.0,234.0,264899.0,142.0,201.0,41.0,161.0,1142.0,1752.0,278623.0,5051.0,279249.0,2747.0,1091.0,1391.0,286524.0
2007-05-21,39288.0,21990.0,10072.0,8720.0,15058.0,25709.0,365.0,1271.0,1911.0,5341.0,8700.0,8527.0,18001.0,1190.0,22020.0,31157.0,56587.0,58604.0,4720.0,68534.0,10501.0,11393.0,238.0,163965.0,12670.0,188441.0,130000.0,11663.0,7040.0,148791.0,5684.0,153945.0,1074.0,7865.0,159298.0,158261.0,558.0,511.0,790.0,2221.0,3452.0,692.0,5229.0,667.0,2150.0,1022.0,3793.0,5845.0,7148.0,667.0,1352.0,2253.0,1298.0,2736.0,3494.0,5849.0,6956.0,9849.0,13724.0,50.0,8210.0,7233.0,4217.0,3468.0,92.0,4972.0,336.0,607.0,6974.0,720.0,484.0,869.0,595.0,146.0,244.0,1630.0,4172.0,959.0,546.0,43.0,161.0,0.0,66.0,2049.0,781.0,4356.0,615.0,12791.0,13595.0,37374.0,5366.0,59978.0,26708.0,15852.0,34306.0,94284.0,94284.0,94497.0,94497.0,230.0,248343.0,137.0,194.0,38.0,153.0,1054.0,1634.0,255599.0,5052.0,255609.0,2445.0,978.0,1296.0,261229.0
2007-05-22,35822.0,25800.0,8528.0,7363.0,13211.0,22086.0,329.0,1238.0,1715.0,4964.0,8099.0,7594.0,16416.0,1024.0,20447.0,26750.0,51169.0,53127.0,4468.0,62986.0,8916.0,9859.0,240.0,162659.0,11683.0,184797.0,130000.0,10829.0,6174.0,147806.0,5338.0,154127.0,976.0,7094.0,161505.0,161602.0,533.0,466.0,757.0,2115.0,3414.0,636.0,4879.0,648.0,2007.0,1099.0,3555.0,4993.0,6429.0,612.0,1115.0,1964.0,1139.0,2420.0,3094.0,5680.0,6739.0,9480.0,13815.0,48.0,7852.0,6903.0,4247.0,3893.0,69.0,5632.0,352.0,552.0,6866.0,606.0,413.0,825.0,524.0,139.0,225.0,1448.0,4133.0,969.0,504.0,35.0,160.0,0.0,21.0,1835.0,723.0,3930.0,529.0,12373.0,13260.0,33401.0,4839.0,55288.0,23715.0,13811.0,31075.0,86363.0,86363.0,86570.0,86570.0,224.0,258679.0,132.0,182.0,33.0,146.0,983.0,1526.0,266893.0,5070.0,266644.0,2312.0,947.0,1252.0,270825.0
2007-05-23,33359.0,26570.0,7765.0,6723.0,11990.0,20449.0,298.0,1176.0,1641.0,4529.0,7503.0,6985.0,15159.0,927.0,18759.0,23813.0,45085.0,46997.0,4246.0,56343.0,7834.0,8530.0,244.0,160098.0,10781.0,180478.0,130000.0,10056.0,5974.0,146632.0,5821.0,152926.0,1063.0,7269.0,160228.0,160248.0,648.0,531.0,788.0,2501.0,3480.0,725.0,4762.0,735.0,2133.0,1403.0,3965.0,4873.0,5708.0,592.0,1086.0,1907.0,1072.0,2122.0,2971.0,5514.0,6535.0,9140.0,13920.0,46.0,7908.0,6869.0,4128.0,3763.0,69.0,5748.0,368.0,503.0,6787.0,562.0,388.0,800.0,494.0,133.0,214.0,1364.0,4102.0,978.0,503.0,29.0,159.0,0.0,19.0,1724.0,709.0,3575.0,466.0,11737.0,12644.0,30955.0,4434.0,50957.0,21922.0,12641.0,29022.0,79979.0,79979.0,80179.0,80179.0,218.0,249979.0,128.0,174.0,30.0,137.0,928.0,1436.0,259540.0,5091.0,259871.0,2513.0,1032.0,1310.0,265185.0
