, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-10-27,10328.0,4327.0,1153.0,580.0,424.0,3450.0,145.0,404.0,218.0,443.0,1108.0,577.0,1784.0,75.0,2313.0,3616.0,6226.0,6235.0,1619.0,9557.0,629.0,3714.0,50.0,82556.0,539.0,87415.0,92783.0,2931.0,1533.0,94425.0,2995.0,91874.0,275.0,2701.0,91943.0,90729.0,258.0,199.0,219.0,691.0,516.0,90.0,854.0,128.0,306.0,207.0,458.0,1351.0,2211.0,400.0,385.0,529.0,453.0,443.0,396.0,1128.0,1493.0,2399.0,2960.0,13.0,1638.0,1303.0,1084.0,920.0,77.0,3480.0,0.0,43.0,6687.0,63.0,42.0,168.0,57.0,35.0,206.0,299.0,937.0,67.0,32.0,0.0,18.0,227.0,48.0,832.0,96.0,10484.0,10686.0,3297.0,544.0,12340.0,1124.0,878.0,2783.0,15123.0,15123.0,15183.0,15183.0,41.0,119264.0,46.0,49.0,0.0,216.0,111.0,224.0,121310.0,4487.0,121866.0,735.0,377.0,554.0,136159.0
2003-10-28,10248.0,4308.0,1215.0,582.0,843.0,3456.0,145.0,405.0,230.0,448.0,1121.0,629.0,1848.0,82.0,2286.0,3809.0,6240.0,6409.0,1528.0,9904.0,784.0,3715.0,68.0,81487.0,623.0,85981.0,90234.0,2662.0,1500.0,95053.0,2864.0,98171.0,269.0,2770.0,106342.0,106609.0,344.0,285.0,227.0,800.0,535.0,69.0,850.0,137.0,308.0,221.0,460.0,1355.0,2156.0,409.0,382.0,538.0,451.0,456.0,421.0,1154.0,1502.0,2381.0,2893.0,11.0,1618.0,1276.0,1049.0,896.0,79.0,3468.0,0.0,43.0,6684.0,63.0,42.0,167.0,59.0,35.0,206.0,298.0,932.0,67.0,33.0,0.0,17.0,229.0,48.0,840.0,96.0,10200.0,10348.0,3291.0,542.0,12410.0,1168.0,1070.0,2783.0,15192.0,15192.0,15253.0,15253.0,40.0,138886.0,46.0,50.0,1.0,214.0,111.0,225.0,138150.0,4491.0,137868.0,737.0,356.0,550.0,137571.0
2003-10-29,10207.0,4635.0,1784.0,702.0,1072.0,4134.0,145.0,405.0,253.0,469.0,1168.0,773.0,2038.0,87.0,2360.0,4243.0,6253.0,6484.0,1435.0,9487.0,1146.0,3737.0,76.0,82038.0,849.0,86642.0,90000.0,2389.0,1441.0,94081.0,2725.0,96585.0,269.0,2894.0,103717.0,103740.0,340.0,327.0,229.0,923.0,552.0,56.0,840.0,120.0,304.0,214.0,461.0,1364.0,2135.0,421.0,422.0,582.0,457.0,509.0,446.0,1166.0,1526.0,2393.0,2811.0,12.0,1885.0,1491.0,1219.0,929.0,101.0,3460.0,0.0,43.0,6689.0,63.0,42.0,167.0,78.0,38.0,208.0,296.0,931.0,70.0,38.0,1.0,16.0,259.0,48.0,855.0,99.0,10298.0,10385.0,3329.0,541.0,12422.0,1461.0,2007.0,3004.0,15426.0,15426.0,15488.0,15488.0,56.0,141291.0,46.0,62.0,6.0,218.0,134.0,237.0,144796.0,4510.0,145629.0,751.0,418.0,549.0,147532.0
2003-10-30,9307.0,5022.0,1427.0,718.0,587.0,4149.0,145.0,404.0,227.0,468.0,1141.0,747.0,1982.0,80.0,2517.0,4500.0,6352.0,6456.0,1341.0,8783.0,1255.0,3753.0,56.0,81640.0,796.0,86462.0,88984.0,2151.0,1337.0,92921.0,2510.0,95606.0,240.0,2666.0,102599.0,102687.0,265.0,233.0,226.0,708.0,548.0,48.0,821.0,108.0,293.0,194.0,454.0,1365.0,2133.0,406.0,445.0,628.0,462.0,571.0,409.0,1153.0,1503.0,2384.0,2730.0,17.0,2079.0,1744.0,1536.0,1158.0,115.0,3602.0,0.0,47.0,6714.0,64.0,44.0,174.0,92.0,43.0,233.0,295.0,931.0,106.0,40.0,1.0,15.0,233.0,50.0,871.0,106.0,10325.0,10445.0,3388.0,548.0,12488.0,1533.0,1875.0,3194.0,15683.0,15683.0,15759.0,15759.0,71.0,138727.0,46.0,69.0,9.0,228.0,153.0,271.0,141862.0,4498.0,142587.0,746.0,407.0,553.0,144479.0
2003-10-31,8723.0,5248.0,1078.0,629.0,440.0,3781.0,145.0,404.0,216.0,462.0,1109.0,657.0,1858.0,77.0,2478.0,4235.0,6539.0,6603.0,1248.0,8719.0,957.0,3723.0,51.0,81049.0,738.0,85752.0,83047.0,2053.0,1255.0,87021.0,2378.0,90096.0,222.0,2300.0,97153.0,97447.0,237.0,193.0,222.0,606.0,540.0,45.0,805.0,101.0,288.0,186.0,451.0,1350.0,2120.0,399.0,440.0,642.0,461.0,624.0,396.0,1150.0,1482.0,2341.0,2647.0,19.0,2086.0,1798.0,1705.0,1429.0,119.0,3886.0,0.0,50.0,6727.0,64.0,44.0,177.0,97.0,44.0,270.0,294.0,930.0,118.0,41.0,1.0,14.0,225.0,50.0,881.0,111.0,10345.0,10473.0,3381.0,553.0,12542.0,1404.0,1491.0,3100.0,15642.0,15642.0,15723.0,15723.0,81.0,135002.0,46.0,71.0,8.0,243.0,139.0,275.0,138732.0,4491.0,139536.0,730.0,369.0,544.0,141585.0
2003-11-01,8279.0,5151.0,978.0,548.0,428.0,3668.0,145.0,403.0,213.0,454.0,1092.0,643.0,1825.0,76.0,2366.0,3922.0,8072.0,8103.0,1155.0,9689.0,743.0,2924.0,50.0,82474.0,693.0,85605.0,71733.0,1948.0,1196.0,76559.0,2279.0,80736.0,209.0,2046.0,88721.0,89388.0,217.0,176.0,218.0,554.0,532.0,43.0,790.0,96.0,285.0,180.0,448.0,1335.0,2096.0,397.0,423.0,642.0,459.0,659.0,395.0,1150.0,1468.0,2311.0,2572.0,19.0,2055.0,1790.0,1740.0,1545.0,122.0,4071.0,0.0,50.0,6716.0,64.0,45.0,176.0,97.0,44.0,285.0,293.0,929.0,119.0,41.0,2.0,14.0,222.0,50.0,887.0,110.0,10357.0,10498.0,3372.0,552.0,12548.0,1302.0,1275.0,2990.0,15538.0,15538.0,15621.0,15621.0,77.0,128475.0,46.0,70.0,7.0,239.0,133.0,269.0,132871.0,4487.0,133810.0,722.0,346.0,537.0,136164.0
2003-11-02,7879.0,5101.0,928.0,503.0,424.0,3595.0,145.0,403.0,211.0,451.0,1085.0,638.0,1812.0,75.0,2329.0,3791.0,10986.0,11017.0,1061.0,12663.0,682.0,2298.0,50.0,84472.0,656.0,87149.0,73285.0,1879.0,1146.0,73823.0,2191.0,73944.0,198.0,1897.0,77364.0,77096.0,201.0,165.0,214.0,514.0,525.0,41.0,775.0,91.0,282.0,175.0,444.0,1319.0,2060.0,396.0,417.0,646.0,457.0,676.0,394.0,1149.0,1456.0,2286.0,2483.0,19.0,2003.0,1754.0,1699.0,1564.0,121.0,4150.0,0.0,50.0,6684.0,63.0,45.0,175.0,95.0,44.0,284.0,292.0,929.0,119.0,41.0,0.0,12.0,220.0,50.0,882.0,106.0,10346.0,10504.0,3361.0,549.0,12544.0,1239.0,1130.0,2907.0,15451.0,15451.0,15532.0,15532.0,69.0,113832.0,46.0,69.0,5.0,234.0,131.0,263.0,119613.0,4485.0,120916.0,717.0,337.0,533.0,123959.0
2003-11-03,7519.0,5076.0,883.0,474.0,420.0,3537.0,145.0,403.0,209.0,449.0,1081.0,635.0,1802.0,74.0,2303.0,3708.0,11685.0,11727.0,968.0,13597.0,675.0,2273.0,51.0,84665.0,623.0,87732.0,112031.0,1815.0,1100.0,114233.0,2107.0,115174.0,188.0,1799.0,116837.0,115415.0,186.0,156.0,210.0,479.0,519.0,40.0,764.0,87.0,280.0,173.0,440.0,1323.0,2047.0,395.0,418.0,659.0,455.0,692.0,393.0,1147.0,1444.0,2261.0,2399.0,19.0,1956.0,1719.0,1661.0,1531.0,123.0,4139.0,0.0,49.0,6680.0,63.0,45.0,174.0,95.0,44.0,266.0,291.0,928.0,120.0,41.0,1.0,11.0,219.0,50.0,866.0,104.0,10297.0,10473.0,3350.0,545.0,12539.0,1203.0,1036.0,2861.0,15400.0,15400.0,15475.0,15475.0,64.0,118706.0,45.0,67.0,5.0,230.0,131.0,263.0,117529.0,4486.0,117332.0,721.0,336.0,530.0,117621.0
2003-11-04,7203.0,5066.0,839.0,452.0,417.0,3488.0,144.0,402.0,208.0,448.0,1079.0,636.0,1800.0,74.0,2292.0,3668.0,11708.0,11758.0,875.0,13607.0,694.0,2295.0,53.0,84274.0,593.0,87381.0,101104.0,1754.0,1056.0,105087.0,2027.0,108725.0,178.0,1726.0,115230.0,115749.0,173.0,147.0,207.0,448.0,514.0,39.0,758.0,83.0,279.0,170.0,438.0,1322.0,2051.0,394.0,420.0,675.0,454.0,712.0,392.0,1146.0,1431.0,2236.0,2317.0,19.0,1923.0,1698.0,1635.0,1502.0,124.0,4107.0,0.0,49.0,6704.0,63.0,45.0,173.0,95.0,45.0,260.0,290.0,927.0,121.0,41.0,0.0,12.0,221.0,50.0,868.0,103.0,10242.0,10425.0,3350.0,543.0,12537.0,1196.0,1000.0,2842.0,15379.0,15379.0,15459.0,15459.0,62.0,146065.0,45.0,66.0,12.0,226.0,147.0,298.0,147411.0,4495.0,147182.0,731.0,370.0,548.0,147054.0
2003-11-05,6895.0,5059.0,795.0,432.0,415.0,3445.0,144.0,402.0,208.0,447.0,1080.0,645.0,1806.0,75.0,2289.0,3633.0,11708.0,11764.0,783.0,13586.0,717.0,2340.0,54.0,83892.0,565.0,87009.0,85758.0,1699.0,1014.0,88974.0,1952.0,92132.0,170.0,1666.0,98273.0,98893.0,161.0,139.0,204.0,419.0,509.0,38.0,749.0,80.0,278.0,167.0,436.0,1318.0,2039.0,394.0,422.0,691.0,453.0,735.0,393.0,1145.0,1420.0,2212.0,2235.0,19.0,1883.0,1674.0,1602.0,1477.0,124.0,4080.0,0.0,49.0,6750.0,63.0,45.0,173.0,97.0,45.0,264.0,289.0,926.0,122.0,42.0,0.0,14.0,220.0,50.0,884.0,108.0,10235.0,10414.0,3403.0,541.0,12562.0,1208.0,998.0,2853.0,15415.0,15415.0,15500.0,15500.0,65.0,135704.0,45.0,67.0,13.0,223.0,173.0,336.0,141349.0,4498.0,142466.0,723.0,388.0,547.0,145316.0
