, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-07-12,16130.0,13723.0,3506.0,3497.0,3158.0,12488.0,71.0,274.0,423.0,1297.0,2083.0,1346.0,3538.0,231.0,4900.0,13732.0,21797.0,22719.0,1190.0,21882.0,1605.0,2452.0,101.0,106219.0,2085.0,113499.0,112197.0,2226.0,1166.0,114995.0,1942.0,116550.0,210.0,1619.0,121664.0,121329.0,98.0,96.0,292.0,603.0,3721.0,7.0,3519.0,106.0,464.0,352.0,491.0,306.0,2352.0,523.0,232.0,917.0,821.0,1160.0,1439.0,5500.0,6458.0,8298.0,11024.0,32.0,6275.0,5319.0,2313.0,1824.0,37.0,3494.0,20.0,139.0,4473.0,321.0,327.0,336.0,38.0,44.0,187.0,380.0,4452.0,1169.0,723.0,9.0,47.0,3.0,73.0,404.0,149.0,2084.0,242.0,8353.0,8342.0,7649.0,1545.0,20460.0,4440.0,1974.0,15837.0,36297.0,36297.0,36359.0,36359.0,30.0,161225.0,45.0,75.0,0.0,28.0,360.0,527.0,162560.0,4893.0,159010.0,812.0,350.0,724.0,159844.0
2004-07-13,15495.0,13672.0,3378.0,3376.0,2971.0,12153.0,70.0,240.0,411.0,1236.0,1992.0,1248.0,3327.0,225.0,4700.0,13179.0,20406.0,21407.0,1190.0,22638.0,1510.0,2482.0,96.0,102207.0,1965.0,107037.0,110000.0,2147.0,1123.0,113395.0,1878.0,115622.0,202.0,1579.0,123157.0,123285.0,92.0,89.0,299.0,617.0,3806.0,7.0,3625.0,104.0,450.0,407.0,511.0,398.0,2319.0,517.0,192.0,859.0,775.0,1061.0,1373.0,5471.0,6389.0,8145.0,11054.0,30.0,6173.0,5259.0,2345.0,1868.0,38.0,3519.0,20.0,134.0,5034.0,311.0,317.0,329.0,37.0,43.0,181.0,369.0,4449.0,1165.0,716.0,8.0,45.0,3.0,88.0,401.0,144.0,2112.0,237.0,8118.0,8071.0,7466.0,1450.0,19653.0,4260.0,1864.0,15889.0,35541.0,35541.0,35599.0,35599.0,19.0,161754.0,45.0,71.0,0.0,25.0,345.0,507.0,163263.0,4875.0,159747.0,880.0,361.0,728.0,161407.0
2004-07-14,14775.0,13698.0,3352.0,3255.0,2798.0,11986.0,70.0,214.0,400.0,1183.0,1899.0,1180.0,3143.0,218.0,4458.0,12823.0,18116.0,19119.0,1190.0,20272.0,1441.0,2402.0,93.0,101270.0,1843.0,105937.0,110000.0,1993.0,1081.0,113223.0,1815.0,115015.0,195.0,1540.0,121962.0,121990.0,88.0,85.0,306.0,633.0,3809.0,7.0,3635.0,101.0,439.0,402.0,564.0,430.0,2329.0,509.0,129.0,733.0,737.0,912.0,1315.0,5296.0,6259.0,8012.0,11051.0,29.0,5946.0,4994.0,2245.0,1870.0,37.0,3488.0,20.0,130.0,5686.0,301.0,308.0,322.0,37.0,42.0,175.0,357.0,4446.0,1223.0,719.0,8.0,41.0,3.0,71.0,401.0,140.0,2072.0,231.0,8225.0,8063.0,7287.0,1360.0,19103.0,4051.0,1789.0,15687.0,34790.0,34790.0,34842.0,34842.0,11.0,160127.0,44.0,66.0,0.0,24.0,330.0,484.0,162345.0,4860.0,159258.0,906.0,350.0,737.0,161413.0
2004-07-15,14331.0,14729.0,3334.0,3152.0,2641.0,11858.0,70.0,193.0,390.0,1133.0,1811.0,1121.0,2972.0,212.0,4248.0,12621.0,17164.0,18161.0,1190.0,19052.0,1384.0,2347.0,90.0,99848.0,1730.0,104272.0,107500.0,1851.0,1040.0,111082.0,1754.0,113106.0,188.0,1504.0,120308.0,120466.0,84.0,81.0,314.0,619.0,3802.0,7.0,3660.0,99.0,430.0,392.0,593.0,515.0,2359.0,513.0,108.0,683.0,709.0,759.0,1264.0,5080.0,6049.0,7781.0,11032.0,27.0,5846.0,4853.0,2060.0,1735.0,37.0,3399.0,20.0,126.0,5661.0,292.0,299.0,316.0,37.0,41.0,170.0,347.0,4445.0,1256.0,780.0,8.0,38.0,2.0,62.0,403.0,136.0,2027.0,226.0,8790.0,8472.0,7117.0,1276.0,18834.0,3858.0,1723.0,15495.0,34330.0,34330.0,34377.0,34377.0,11.0,158610.0,44.0,64.0,0.0,27.0,316.0,467.0,160513.0,4846.0,157578.0,899.0,347.0,738.0,159666.0
2004-07-16,13638.0,14820.0,3267.0,3058.0,2498.0,11705.0,69.0,197.0,381.0,1091.0,1741.0,1075.0,2833.0,207.0,4056.0,12452.0,16658.0,17656.0,1190.0,18440.0,1332.0,2308.0,87.0,99127.0,1626.0,103539.0,96250.0,1743.0,1002.0,100102.0,1697.0,102503.0,181.0,1470.0,110383.0,110888.0,80.0,78.0,321.0,582.0,3788.0,7.0,3687.0,98.0,425.0,361.0,603.0,579.0,2408.0,518.0,108.0,704.0,698.0,652.0,1221.0,4897.0,5858.0,7545.0,10978.0,26.0,5732.0,4734.0,1967.0,1617.0,37.0,3255.0,20.0,121.0,5663.0,283.0,290.0,310.0,37.0,40.0,165.0,338.0,4444.0,1271.0,816.0,8.0,37.0,2.0,64.0,406.0,132.0,1976.0,223.0,9166.0,8974.0,6956.0,1199.0,19091.0,3660.0,1662.0,15307.0,34398.0,34398.0,34440.0,34440.0,11.0,154181.0,44.0,65.0,0.0,25.0,304.0,452.0,156880.0,4832.0,154335.0,881.0,335.0,735.0,156774.0
2004-07-17,12795.0,14781.0,3132.0,2953.0,2366.0,11474.0,69.0,204.0,372.0,1053.0,1693.0,1042.0,2736.0,202.0,3897.0,12238.0,16222.0,17213.0,1190.0,17987.0,1280.0,2542.0,85.0,94964.0,1530.0,100085.0,81250.0,1659.0,967.0,85048.0,1643.0,87585.0,175.0,1437.0,95524.0,96166.0,75.0,76.0,328.0,545.0,3773.0,7.0,3690.0,96.0,418.0,335.0,610.0,594.0,2460.0,526.0,108.0,738.0,688.0,636.0,1181.0,4773.0,5713.0,7352.0,10922.0,25.0,5726.0,4725.0,1920.0,1553.0,37.0,3216.0,20.0,116.0,5687.0,275.0,282.0,304.0,37.0,39.0,160.0,330.0,4444.0,1286.0,860.0,8.0,38.0,2.0,79.0,412.0,128.0,1948.0,222.0,9160.0,9033.0,6803.0,1128.0,19128.0,3464.0,1607.0,15126.0,34254.0,34254.0,34292.0,34292.0,11.0,142487.0,43.0,65.0,1.0,24.0,291.0,437.0,146106.0,4819.0,143924.0,855.0,326.0,726.0,146903.0
2004-07-18,12165.0,14751.0,2915.0,2838.0,2243.0,11161.0,69.0,204.0,363.0,1022.0,1660.0,1010.0,2670.0,197.0,3779.0,12041.0,15791.0,16807.0,1190.0,17715.0,1266.0,2624.0,86.0,93677.0,1444.0,98061.0,81250.0,1588.0,935.0,81741.0,1592.0,81230.0,170.0,1406.0,85684.0,85563.0,74.0,77.0,335.0,546.0,3759.0,7.0,3691.0,95.0,411.0,329.0,618.0,602.0,2485.0,537.0,149.0,791.0,675.0,645.0,1157.0,4681.0,5619.0,7220.0,10865.0,24.0,5765.0,4778.0,1979.0,1572.0,37.0,3231.0,20.0,112.0,5690.0,267.0,274.0,297.0,38.0,38.0,156.0,322.0,4444.0,1302.0,886.0,8.0,38.0,2.0,80.0,419.0,125.0,1924.0,220.0,9187.0,9059.0,6658.0,1062.0,18917.0,3320.0,1612.0,14981.0,33898.0,33898.0,33935.0,33935.0,11.0,127402.0,43.0,68.0,4.0,22.0,286.0,429.0,131139.0,4810.0,129137.0,839.0,324.0,717.0,132282.0
2004-07-19,11711.0,14749.0,2647.0,2733.0,2129.0,10770.0,69.0,210.0,358.0,997.0,1630.0,988.0,2618.0,192.0,3692.0,11692.0,15399.0,16400.0,1190.0,17274.0,1236.0,2622.0,83.0,92484.0,1368.0,97021.0,114062.0,1523.0,911.0,116004.0,1545.0,116010.0,165.0,1376.0,118485.0,117246.0,68.0,71.0,342.0,528.0,3743.0,7.0,3679.0,91.0,402.0,315.0,620.0,593.0,2485.0,538.0,176.0,862.0,674.0,675.0,1113.0,4606.0,5539.0,7110.0,10807.0,23.0,5784.0,4808.0,2048.0,1657.0,37.0,3317.0,20.0,108.0,5692.0,259.0,266.0,290.0,37.0,37.0,152.0,315.0,4443.0,1319.0,913.0,8.0,38.0,2.0,83.0,426.0,121.0,1903.0,218.0,9207.0,9086.0,6523.0,1003.0,18730.0,3242.0,1590.0,14916.0,33646.0,33646.0,33695.0,33695.0,12.0,132208.0,43.0,70.0,3.0,21.0,286.0,438.0,130150.0,4797.0,126991.0,823.0,318.0,708.0,127756.0
2004-07-20,10829.0,14712.0,2576.0,2611.0,2022.0,10556.0,69.0,208.0,349.0,971.0,1597.0,954.0,2550.0,187.0,3616.0,11206.0,14901.0,15878.0,1190.0,16695.0,1162.0,2545.0,79.0,86999.0,1297.0,92413.0,100931.0,1465.0,887.0,104513.0,1498.0,107137.0,160.0,1347.0,114317.0,114944.0,63.0,68.0,348.0,459.0,3727.0,7.0,3662.0,90.0,390.0,318.0,616.0,562.0,2462.0,534.0,138.0,841.0,661.0,722.0,1070.0,4540.0,5473.0,7008.0,10748.0,22.0,5805.0,4839.0,2111.0,1743.0,39.0,3428.0,20.0,104.0,5699.0,252.0,259.0,283.0,37.0,36.0,149.0,309.0,4400.0,1305.0,920.0,8.0,37.0,2.0,81.0,435.0,118.0,1883.0,214.0,9202.0,9070.0,6382.0,947.0,18519.0,3125.0,1471.0,14831.0,33350.0,33350.0,33400.0,33400.0,11.0,155509.0,43.0,64.0,2.0,20.0,264.0,415.0,155725.0,4780.0,152633.0,807.0,312.0,697.0,153021.0
2004-07-21,10329.0,14675.0,2496.0,2474.0,1922.0,10343.0,68.0,204.0,341.0,946.0,1561.0,912.0,2473.0,183.0,3528.0,10907.0,14342.0,15311.0,1190.0,16114.0,1101.0,2467.0,76.0,84788.0,1230.0,88935.0,94903.0,1412.0,858.0,97298.0,1453.0,98683.0,155.0,1320.0,103983.0,104176.0,59.0,66.0,355.0,423.0,3712.0,7.0,3657.0,88.0,378.0,317.0,610.0,551.0,2426.0,535.0,119.0,828.0,640.0,715.0,1041.0,4445.0,5390.0,6907.0,10687.0,21.0,5775.0,4801.0,2131.0,1815.0,39.0,3532.0,20.0,100.0,5715.0,245.0,252.0,276.0,37.0,35.0,146.0,302.0,4327.0,1250.0,883.0,8.0,36.0,1.0,81.0,444.0,115.0,1865.0,212.0,9167.0,9039.0,6232.0,895.0,18261.0,2998.0,1428.0,14725.0,32986.0,32986.0,33032.0,33032.0,11.0,145473.0,43.0,62.0,2.0,18.0,249.0,386.0,148994.0,4767.0,147139.0,801.0,312.0,689.0,150014.0
