, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-10-16,3229.0,5014.0,510.0,408.0,472.0,3417.0,167.0,435.0,218.0,463.0,1134.0,621.0,1895.0,64.0,2406.0,3443.0,6407.0,6231.0,178.0,6948.0,550.0,3294.0,46.0,77461.0,178.0,81060.0,76863.0,719.0,321.0,77841.0,598.0,80092.0,63.0,422.0,81655.0,81649.0,59.0,53.0,103.0,97.0,267.0,17.0,831.0,61.0,217.0,153.0,652.0,1281.0,2151.0,388.0,419.0,1167.0,442.0,1192.0,444.0,1329.0,1524.0,2368.0,2255.0,15.0,1544.0,1549.0,894.0,1047.0,53.0,3351.0,0.0,41.0,6841.0,64.0,87.0,151.0,18.0,15.0,115.0,328.0,765.0,31.0,52.0,0.0,0.0,59.0,50.0,638.0,138.0,9069.0,9239.0,3107.0,488.0,12988.0,1029.0,707.0,2759.0,15746.0,15746.0,15838.0,15838.0,74.0,98648.0,43.0,36.0,0.0,195.0,100.0,300.0,101110.0,4160.0,101723.0,691.0,298.0,507.0,103195.0
2003-10-17,3262.0,5027.0,505.0,406.0,531.0,3402.0,166.0,434.0,221.0,462.0,1139.0,624.0,1900.0,64.0,2354.0,3493.0,6322.0,6169.0,178.0,6935.0,559.0,3295.0,47.0,77268.0,182.0,80893.0,76716.0,728.0,323.0,77770.0,613.0,80046.0,63.0,425.0,81569.0,81577.0,60.0,59.0,106.0,96.0,271.0,17.0,762.0,62.0,219.0,156.0,572.0,1289.0,2172.0,390.0,424.0,1171.0,442.0,1205.0,455.0,1319.0,1500.0,2312.0,2212.0,15.0,1545.0,1465.0,753.0,817.0,53.0,3099.0,0.0,43.0,6846.0,65.0,88.0,153.0,23.0,16.0,118.0,330.0,778.0,32.0,53.0,0.0,0.0,55.0,50.0,623.0,137.0,9035.0,9269.0,3110.0,486.0,12973.0,1031.0,756.0,2729.0,15703.0,15703.0,15795.0,15795.0,82.0,98952.0,43.0,38.0,0.0,189.0,99.0,288.0,101446.0,4171.0,102056.0,692.0,298.0,506.0,103532.0
2003-10-18,3237.0,5033.0,499.0,405.0,512.0,3387.0,165.0,432.0,226.0,463.0,1142.0,634.0,1910.0,65.0,2353.0,3473.0,6294.0,6167.0,178.0,6980.0,593.0,3299.0,48.0,77158.0,184.0,80764.0,74501.0,744.0,321.0,76003.0,616.0,78696.0,63.0,499.0,80638.0,80748.0,63.0,65.0,110.0,96.0,274.0,17.0,736.0,65.0,222.0,162.0,491.0,1367.0,2188.0,391.0,427.0,1172.0,441.0,1216.0,456.0,1317.0,1497.0,2304.0,2168.0,18.0,1558.0,1416.0,701.0,705.0,53.0,2950.0,0.0,45.0,6837.0,65.0,88.0,152.0,25.0,16.0,124.0,330.0,780.0,33.0,53.0,0.0,0.0,67.0,50.0,610.0,138.0,8985.0,9286.0,3107.0,483.0,12971.0,1070.0,748.0,2763.0,15733.0,15733.0,15826.0,15826.0,89.0,99008.0,43.0,39.0,0.0,183.0,109.0,292.0,101548.0,4180.0,102153.0,696.0,298.0,509.0,103646.0
2003-10-19,3266.0,5039.0,494.0,404.0,519.0,3372.0,164.0,431.0,223.0,462.0,1139.0,639.0,1908.0,65.0,2362.0,3455.0,6309.0,6210.0,178.0,7106.0,637.0,3307.0,50.0,77131.0,186.0,80725.0,70726.0,755.0,322.0,71409.0,620.0,73437.0,63.0,622.0,75024.0,75136.0,74.0,81.0,116.0,98.0,280.0,18.0,727.0,68.0,225.0,168.0,412.0,1470.0,2248.0,393.0,432.0,1174.0,442.0,1228.0,465.0,1315.0,1495.0,2301.0,2124.0,18.0,1565.0,1360.0,668.0,658.0,53.0,2891.0,0.0,46.0,6860.0,65.0,88.0,154.0,30.0,20.0,129.0,330.0,782.0,34.0,54.0,0.0,0.0,84.0,51.0,604.0,144.0,8942.0,9304.0,3119.0,481.0,12965.0,1107.0,786.0,2801.0,15765.0,15765.0,15858.0,15858.0,90.0,96495.0,43.0,40.0,0.0,177.0,139.0,318.0,99788.0,4183.0,100536.0,701.0,298.0,526.0,102343.0
2003-10-20,3292.0,5050.0,490.0,403.0,537.0,3357.0,163.0,429.0,223.0,462.0,1137.0,650.0,1914.0,66.0,2361.0,3492.0,6324.0,6254.0,178.0,7244.0,680.0,3313.0,50.0,77207.0,191.0,80786.0,78274.0,760.0,333.0,79179.0,635.0,81107.0,63.0,730.0,81939.0,81646.0,88.0,97.0,123.0,130.0,287.0,19.0,720.0,69.0,228.0,172.0,333.0,1460.0,2331.0,395.0,438.0,1179.0,442.0,1242.0,469.0,1310.0,1494.0,2300.0,2080.0,16.0,1586.0,1311.0,647.0,630.0,53.0,2872.0,0.0,47.0,6877.0,65.0,89.0,154.0,38.0,19.0,150.0,330.0,783.0,35.0,55.0,0.0,1.0,76.0,51.0,586.0,149.0,8906.0,9329.0,3160.0,479.0,12985.0,1133.0,794.0,2833.0,15818.0,15818.0,15912.0,15912.0,93.0,95011.0,43.0,42.0,0.0,171.0,134.0,332.0,97061.0,4189.0,97570.0,703.0,301.0,544.0,99040.0
2003-10-21,3302.0,5060.0,486.0,402.0,563.0,3343.0,162.0,428.0,222.0,461.0,1134.0,664.0,1922.0,65.0,2365.0,3514.0,6333.0,6284.0,178.0,7303.0,708.0,3312.0,51.0,77294.0,194.0,80880.0,78369.0,760.0,345.0,79472.0,631.0,81726.0,63.0,763.0,83234.0,83231.0,101.0,102.0,129.0,228.0,294.0,20.0,715.0,69.0,230.0,172.0,252.0,1381.0,2351.0,394.0,444.0,1183.0,442.0,1260.0,471.0,1304.0,1482.0,2288.0,2037.0,18.0,1633.0,1326.0,646.0,616.0,53.0,2868.0,0.0,47.0,6863.0,65.0,89.0,155.0,40.0,20.0,151.0,330.0,785.0,35.0,56.0,0.0,1.0,80.0,51.0,564.0,149.0,8875.0,9362.0,3181.0,476.0,13015.0,1148.0,784.0,2851.0,15866.0,15866.0,15961.0,15961.0,100.0,100956.0,43.0,43.0,0.0,169.0,135.0,342.0,103059.0,4191.0,103398.0,705.0,301.0,550.0,104505.0
2003-10-22,3336.0,5071.0,482.0,420.0,591.0,3341.0,161.0,426.0,228.0,463.0,1141.0,679.0,1939.0,66.0,2373.0,3511.0,6349.0,6341.0,178.0,7385.0,759.0,3317.0,55.0,77406.0,196.0,80987.0,78471.0,761.0,355.0,79582.0,653.0,81834.0,63.0,798.0,83293.0,83290.0,129.0,123.0,137.0,297.0,302.0,21.0,714.0,77.0,233.0,181.0,210.0,1314.0,2306.0,399.0,453.0,1189.0,443.0,1278.0,468.0,1300.0,1470.0,2270.0,1993.0,19.0,1667.0,1372.0,706.0,637.0,53.0,2887.0,0.0,45.0,6875.0,65.0,89.0,156.0,46.0,21.0,140.0,330.0,787.0,35.0,57.0,0.0,1.0,93.0,52.0,557.0,155.0,8824.0,9380.0,3205.0,475.0,13034.0,1168.0,833.0,2867.0,15901.0,15901.0,15997.0,15997.0,106.0,101664.0,43.0,44.0,0.0,172.0,142.0,344.0,104329.0,4189.0,104844.0,707.0,302.0,558.0,106382.0
2003-10-23,3254.0,5084.0,494.0,457.0,590.0,3375.0,161.0,425.0,226.0,463.0,1140.0,681.0,1936.0,66.0,2388.0,3481.0,6371.0,6389.0,178.0,7473.0,798.0,3321.0,56.0,77523.0,200.0,81119.0,78605.0,758.0,364.0,79726.0,670.0,81978.0,63.0,815.0,83378.0,83374.0,138.0,128.0,144.0,314.0,310.0,21.0,711.0,75.0,236.0,182.0,211.0,1294.0,2253.0,403.0,461.0,1196.0,443.0,1295.0,472.0,1299.0,1465.0,2259.0,1949.0,19.0,1685.0,1399.0,768.0,698.0,53.0,2947.0,0.0,46.0,6871.0,65.0,89.0,158.0,54.0,22.0,136.0,330.0,789.0,44.0,57.0,0.0,1.0,102.0,53.0,548.0,162.0,8787.0,9400.0,3231.0,473.0,13056.0,1192.0,812.0,2893.0,15949.0,15949.0,16047.0,16047.0,109.0,101728.0,43.0,46.0,0.0,174.0,150.0,356.0,104430.0,4195.0,104932.0,709.0,302.0,564.0,106494.0
2003-10-24,3185.0,5089.0,526.0,483.0,563.0,3424.0,160.0,423.0,228.0,460.0,1137.0,688.0,1938.0,65.0,2386.0,3508.0,6384.0,6421.0,178.0,7452.0,779.0,3321.0,52.0,77617.0,201.0,81222.0,78710.0,760.0,370.0,79838.0,660.0,82093.0,63.0,764.0,83375.0,83376.0,145.0,126.0,150.0,313.0,317.0,21.0,702.0,76.0,236.0,178.0,208.0,1293.0,2221.0,403.0,466.0,1200.0,444.0,1315.0,475.0,1297.0,1467.0,2257.0,1906.0,19.0,1717.0,1437.0,826.0,762.0,56.0,3030.0,0.0,47.0,6883.0,66.0,90.0,158.0,63.0,23.0,137.0,330.0,791.0,41.0,58.0,0.0,1.0,101.0,53.0,533.0,168.0,8754.0,9433.0,3241.0,472.0,13076.0,1185.0,766.0,2901.0,15977.0,15977.0,16076.0,16076.0,110.0,101794.0,43.0,47.0,0.0,177.0,151.0,366.0,104546.0,4184.0,105016.0,704.0,300.0,561.0,106584.0
2003-10-25,3260.0,5094.0,632.0,493.0,573.0,3518.0,159.0,422.0,223.0,457.0,1126.0,677.0,1912.0,65.0,2383.0,3566.0,6393.0,6462.0,190.0,7585.0,739.0,3321.0,51.0,77638.0,203.0,81257.0,78754.0,764.0,376.0,79893.0,675.0,82154.0,63.0,761.0,83347.0,83348.0,177.0,148.0,158.0,377.0,332.0,22.0,706.0,88.0,239.0,183.0,209.0,1293.0,2208.0,401.0,473.0,1205.0,444.0,1331.0,470.0,1289.0,1457.0,2252.0,1862.0,18.0,1732.0,1461.0,882.0,825.0,60.0,3115.0,0.0,48.0,6872.0,66.0,90.0,159.0,70.0,24.0,137.0,330.0,793.0,47.0,59.0,0.0,1.0,85.0,53.0,508.0,167.0,8705.0,9452.0,3219.0,470.0,13073.0,1154.0,752.0,2872.0,15945.0,15945.0,16045.0,16045.0,105.0,101751.0,43.0,48.0,0.0,180.0,148.0,364.0,104549.0,4181.0,104998.0,704.0,300.0,565.0,106568.0
