, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-10-06,4763.0,4380.0,598.0,363.0,504.0,3728.0,146.0,329.0,179.0,407.0,1075.0,591.0,1638.0,56.0,2073.0,4049.0,8626.0,8872.0,192.0,9037.0,456.0,790.0,1439.0,30.0,66657.0,201.0,67734.0,73280.0,614.0,276.0,75290.0,348.0,81310.0,61.0,360.0,85331.0,85626.0,33.0,52.0,101.0,94.0,17.0,961.0,34.0,213.0,193.0,1246.0,590.0,584.0,397.0,302.0,855.0,494.0,896.0,483.0,2577.0,2848.0,4190.0,7470.0,33.0,5645.0,5821.0,3928.0,3691.0,137.0,6258.0,0.0,51.0,7184.0,144.0,208.0,157.0,60.0,33.0,250.0,218.0,395.0,430.0,616.0,7.0,42.0,0.0,4.0,132.0,42.0,600.0,84.0,9840.0,10404.0,3524.0,550.0,13622.0,914.0,620.0,2506.0,16128.0,16128.0,16157.0,16157.0,16.0,99623.0,44.0,79.0,1.0,182.0,78.0,183.0,99481.0,4176.0,101425.0,579.0,228.0,458.0,100177.0
2015-10-07,4751.0,4377.0,592.0,363.0,499.0,3723.0,146.0,360.0,176.0,404.0,1082.0,593.0,1649.0,57.0,2070.0,4034.0,8583.0,8928.0,200.0,9170.0,462.0,787.0,1433.0,30.0,68202.0,200.0,69549.0,69999.0,620.0,274.0,70824.0,352.0,75332.0,61.0,360.0,75910.0,76014.0,33.0,52.0,11.0,94.0,18.0,890.0,34.0,213.0,223.0,1150.0,642.0,696.0,395.0,300.0,821.0,501.0,874.0,447.0,2220.0,2491.0,3848.0,7476.0,34.0,5677.0,5827.0,4031.0,3842.0,136.0,6548.0,0.0,50.0,7239.0,133.0,207.0,153.0,47.0,33.0,264.0,212.0,386.0,442.0,638.0,7.0,44.0,0.0,4.0,134.0,42.0,652.0,83.0,10238.0,10728.0,3507.0,546.0,13527.0,904.0,620.0,2513.0,16040.0,16040.0,16068.0,16068.0,14.0,101355.0,43.0,79.0,1.0,182.0,82.0,166.0,105138.0,4082.0,108107.0,582.0,228.0,461.0,109852.0
2015-10-08,4740.0,4395.0,581.0,359.0,497.0,3710.0,147.0,388.0,176.0,404.0,1099.0,591.0,1668.0,58.0,2086.0,4019.0,8519.0,9229.0,210.0,9410.0,468.0,784.0,1431.0,32.0,68940.0,198.0,70590.0,69999.0,612.0,272.0,70833.0,363.0,74783.0,60.0,362.0,75214.0,75237.0,35.0,54.0,0.0,96.0,20.0,785.0,34.0,215.0,242.0,1054.0,640.0,822.0,393.0,297.0,796.0,494.0,851.0,440.0,1912.0,2172.0,3521.0,7482.0,31.0,5740.0,5859.0,4116.0,3950.0,130.0,6679.0,0.0,48.0,7256.0,123.0,196.0,152.0,43.0,32.0,249.0,212.0,375.0,454.0,670.0,9.0,44.0,0.0,4.0,136.0,43.0,681.0,82.0,10382.0,10946.0,3516.0,542.0,13984.0,897.0,620.0,2523.0,16508.0,16508.0,16536.0,16536.0,13.0,93468.0,44.0,79.0,1.0,184.0,82.0,158.0,96060.0,4089.0,98918.0,584.0,232.0,468.0,100658.0
2015-10-09,4729.0,4412.0,577.0,355.0,495.0,3699.0,149.0,416.0,176.0,404.0,1117.0,590.0,1687.0,57.0,2107.0,4004.0,8471.0,9275.0,222.0,9522.0,474.0,782.0,1429.0,32.0,68930.0,199.0,70706.0,69999.0,604.0,271.0,70831.0,355.0,74223.0,59.0,366.0,74659.0,74682.0,33.0,52.0,0.0,94.0,19.0,707.0,34.0,216.0,235.0,960.0,664.0,892.0,392.0,294.0,778.0,483.0,829.0,434.0,1666.0,1906.0,3200.0,7252.0,31.0,5784.0,5878.0,4206.0,4066.0,126.0,6797.0,0.0,45.0,7262.0,120.0,192.0,150.0,41.0,32.0,238.0,215.0,333.0,466.0,703.0,12.0,44.0,0.0,4.0,137.0,43.0,697.0,82.0,10466.0,11051.0,3524.0,539.0,14563.0,890.0,620.0,2533.0,17096.0,17096.0,17126.0,17126.0,10.0,92587.0,43.0,78.0,1.0,186.0,83.0,157.0,94721.0,4095.0,97361.0,588.0,236.0,475.0,98671.0
2015-10-10,4737.0,4430.0,575.0,349.0,490.0,3706.0,150.0,427.0,176.0,403.0,1130.0,588.0,1702.0,57.0,2124.0,3989.0,8411.0,9204.0,268.0,9483.0,482.0,778.0,1426.0,30.0,70350.0,198.0,70836.0,66338.0,600.0,269.0,67846.0,404.0,71375.0,59.0,368.0,72596.0,72814.0,36.0,54.0,0.0,96.0,20.0,667.0,34.0,216.0,236.0,863.0,724.0,952.0,392.0,291.0,754.0,476.0,807.0,429.0,1581.0,1804.0,3015.0,6770.0,31.0,5506.0,5638.0,4190.0,4110.0,120.0,6895.0,0.0,45.0,7268.0,118.0,189.0,148.0,38.0,32.0,238.0,216.0,284.0,478.0,737.0,14.0,45.0,0.0,4.0,137.0,43.0,711.0,80.0,10509.0,11107.0,3512.0,538.0,18370.0,884.0,620.0,2544.0,20914.0,20914.0,20944.0,20944.0,8.0,94361.0,43.0,78.0,1.0,188.0,84.0,156.0,96060.0,4102.0,98564.0,590.0,239.0,472.0,99640.0
2015-10-11,4752.0,4455.0,568.0,347.0,490.0,3713.0,152.0,437.0,178.0,403.0,1130.0,588.0,1705.0,72.0,2140.0,3974.0,8347.0,9128.0,338.0,9823.0,490.0,960.0,1530.0,44.0,78119.0,208.0,78715.0,62142.0,598.0,286.0,62773.0,851.0,64936.0,59.0,371.0,65504.0,65648.0,66.0,81.0,0.0,114.0,33.0,654.0,38.0,233.0,408.0,786.0,818.0,1041.0,390.0,289.0,736.0,471.0,788.0,426.0,1556.0,1772.0,2960.0,6651.0,31.0,5190.0,5234.0,3872.0,3858.0,120.0,6808.0,0.0,45.0,7275.0,116.0,188.0,146.0,36.0,32.0,238.0,218.0,238.0,491.0,771.0,18.0,45.0,0.0,4.0,184.0,45.0,728.0,80.0,10549.0,11158.0,3503.0,537.0,18526.0,882.0,729.0,2558.0,21084.0,21084.0,21114.0,21114.0,18.0,92152.0,48.0,82.0,1.0,194.0,89.0,159.0,95356.0,4108.0,98177.0,666.0,370.0,582.0,99894.0
2015-10-12,4832.0,4499.0,564.0,342.0,490.0,3719.0,154.0,448.0,190.0,403.0,1136.0,592.0,1718.0,87.0,2172.0,3959.0,8338.0,9111.0,401.0,10337.0,498.0,996.0,1656.0,65.0,78890.0,222.0,80651.0,68392.0,604.0,302.0,68416.0,1084.0,69251.0,58.0,372.0,68607.0,68330.0,65.0,79.0,0.0,110.0,30.0,640.0,38.0,241.0,386.0,746.0,960.0,1170.0,388.0,286.0,724.0,465.0,788.0,422.0,1546.0,1761.0,2936.0,6003.0,31.0,5044.0,5088.0,3704.0,3670.0,123.0,6564.0,0.0,45.0,7282.0,115.0,186.0,146.0,33.0,32.0,238.0,218.0,187.0,518.0,803.0,21.0,45.0,0.0,2.0,177.0,44.0,752.0,81.0,10601.0,11216.0,3508.0,546.0,18532.0,885.0,1033.0,2582.0,21114.0,21114.0,21151.0,21151.0,46.0,88261.0,46.0,85.0,1.0,209.0,100.0,174.0,90568.0,4114.0,93236.0,762.0,385.0,668.0,95148.0
2015-10-13,4905.0,4524.0,563.0,339.0,490.0,3715.0,156.0,454.0,195.0,402.0,1144.0,626.0,1763.0,88.0,2198.0,3944.0,8367.0,9138.0,444.0,10276.0,515.0,1288.0,1818.0,64.0,79466.0,242.0,81522.0,74999.0,626.0,298.0,75861.0,1371.0,77111.0,58.0,374.0,77048.0,76832.0,68.0,80.0,0.0,104.0,26.0,620.0,36.0,244.0,324.0,709.0,1016.0,1322.0,388.0,285.0,717.0,460.0,800.0,418.0,1540.0,1755.0,2926.0,5210.0,31.0,4424.0,4496.0,3408.0,3464.0,125.0,6422.0,0.0,45.0,7291.0,114.0,184.0,144.0,31.0,33.0,238.0,216.0,139.0,682.0,919.0,24.0,46.0,0.0,2.0,226.0,46.0,764.0,82.0,10665.0,11284.0,3517.0,556.0,17791.0,897.0,882.0,2613.0,20404.0,20404.0,20444.0,20444.0,39.0,93812.0,46.0,85.0,1.0,216.0,99.0,184.0,94942.0,4120.0,97214.0,694.0,324.0,557.0,98295.0
2015-10-14,4916.0,4520.0,561.0,339.0,490.0,3714.0,158.0,462.0,184.0,402.0,1135.0,647.0,1779.0,67.0,2224.0,3930.0,8363.0,9129.0,481.0,9896.0,534.0,1380.0,2034.0,42.0,79712.0,257.0,82132.0,74999.0,651.0,282.0,75870.0,914.0,77237.0,58.0,376.0,77612.0,77612.0,68.0,67.0,0.0,96.0,23.0,590.0,35.0,242.0,248.0,661.0,1025.0,1434.0,387.0,283.0,700.0,454.0,794.0,413.0,1536.0,1752.0,2916.0,4414.0,30.0,3717.0,3769.0,2808.0,2926.0,123.0,6062.0,0.0,45.0,7298.0,112.0,183.0,142.0,28.0,33.0,238.0,216.0,88.0,830.0,1125.0,27.0,46.0,0.0,2.0,158.0,45.0,782.0,79.0,10858.0,11446.0,3501.0,567.0,16155.0,907.0,680.0,2644.0,18799.0,18799.0,18840.0,18840.0,29.0,98481.0,43.0,82.0,0.0,215.0,96.0,184.0,100731.0,4129.0,103203.0,627.0,248.0,495.0,104488.0
2015-10-15,4798.0,4526.0,555.0,334.0,490.0,3705.0,160.0,472.0,173.0,402.0,1117.0,620.0,1736.0,60.0,2216.0,3949.0,8331.0,9088.0,518.0,9642.0,537.0,1380.0,2037.0,34.0,79439.0,260.0,81928.0,74999.0,667.0,264.0,75880.0,652.0,77247.0,58.0,376.0,77622.0,77622.0,66.0,61.0,0.0,95.0,23.0,567.0,35.0,241.0,234.0,609.0,1029.0,1498.0,386.0,296.0,740.0,450.0,802.0,409.0,1534.0,1748.0,2908.0,3610.0,30.0,2993.0,3024.0,2149.0,2303.0,118.0,5502.0,5.0,45.0,7306.0,111.0,182.0,142.0,26.0,34.0,238.0,219.0,42.0,848.0,1210.0,30.0,46.0,0.0,2.0,160.0,46.0,783.0,78.0,11054.0,11672.0,3497.0,569.0,12709.0,903.0,632.0,2665.0,15374.0,15374.0,15416.0,15416.0,26.0,95998.0,44.0,80.0,0.0,214.0,96.0,189.0,99040.0,4136.0,101754.0,608.0,249.0,468.0,103406.0
