, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2017-02-07, 3587, 5146, 944, 509, 805, , 175, 385, 176, , , , , 96, 2228, 4946, 11946, , 707, , , 4647, 5112, 483, 89168, 464, 95197, , 1095, 433, 118872, , 120307, , 554, 120258, 120502, 121, 96, 246, , 41, 906, , , 198, 496, 1614, 2240, 382, , , 332, 1867, 578, 1356, , 2699, 1729, 41, 2734, 2627, 2249, , 215, , 500, 111, 9466, 94, 169, 209, 356, 77, 1957, , 566, , 1295, 110, , , 116, , 89, 1940, 1367, 12859, , 4853, 3589, , 6573, 5701, 14874, 38379, 39675, 40080, 40080, 1452, 162128, 373, 1302, 709, 1404, 2822, 5472, 168865, 6447, 170985, 1420, 881, 1092, 
2017-02-08, 3563, 5155, 944, 502, 798, , 176, 387, 176, , , , , 95, 2225, 4785, 12046, , 703, , , 5354, 6193, 150, 86947, 460, 94059, , 1075, 424, 118041, , 119851, , 549, 120126, 120097, 113, 87, 245, , 41, 896, , , 197, 481, 1613, 2263, 384, , , 359, 1984, 536, 1323, , 2646, 1742, 40, 2857, 2734, 2338, , 215, , 500, 111, 9081, 93, 168, 207, 392, 74, 4299, , 418, , 1224, 113, , , 114, , 85, 2155, 1087, 15383, , 5078, 2510, , 6886, 4802, 15541, 39244, 39244, 39647, 39647, 1811, 165011, 235, 941, 461, 1525, 1088, 2639, 174247, 6594, 177147, 1367, 795, 954, 
2017-02-09, 3534, 5054, 939, 499, 792, , 175, 386, 176, , , , , 95, 2225, 4751, 12060, , 698, , , 5446, 6350, 107, 85018, 456, 92182, , 1060, 415, 121493, , 124032, , 542, 124328, 124208, 106, 82, 245, , 40, 897, , , 195, 463, 1607, 2333, 380, , , 347, 2007, 527, 1298, , 2418, 1724, 39, 2961, 2855, 2463, , 216, , 500, 111, 8366, 93, 168, 197, 352, 72, 7066, , 311, , 1210, 113, , , 113, , 83, 1725, 844, 15233, , 4995, 2132, , 5467, 3590, 13718, 36418, 36418, 36821, 36821, 1827, 163856, 303, 901, 333, 1144, 1011, 1742, 172314, 6595, 175225, 1475, 985, 934, 
2017-02-10, 3503, 4970, 932, 491, 790, , 182, 402, 180, , , , , 129, 2236, 4745, 12124, , 694, , , 5419, 6535, 1103, 84248, 450, 91242, , 1046, 409, 121471, , 124066, , 537, 124606, 124607, 101, 78, 245, , 39, 942, , , 225, 447, 1652, 2840, 390, , , 405, 2104, 575, 1597, , 2720, 1756, 66, 2947, 2857, 2534, , 311, , 500, 111, 8370, 93, 168, 374, 434, 139, 7835, , 992, , 1453, 143, , , 111, , 121, 3526, 2925, 15851, , 5345, 6144, , 7275, 7372, 17104, 46511, 46511, 47226, 47226, 4572, 171382, 805, 2138, 845, 1793, 3038, 3810, 178521, 8973, 183286, 3034, 1813, 1565, 
2017-02-11, 3472, 5075, 927, 486, 781, , 204, 475, 189, , , , , 242, 2496, 4749, 12447, , 690, , , 5872, 7514, 1161, 81384, 446, 91154, , 1031, 403, 121451, , 124044, , 531, 124580, 124581, 101, 77, 245, , 38, 932, , , 237, 441, 1725, 2948, 415, , , 543, 2690, 674, 1715, , 3929, 1869, 63, 3229, 3029, 2572, , 428, , 500, 111, 8349, 93, 168, 489, 736, 136, 8776, , 1080, , 1344, 159, , , 109, , 132, 6476, 3018, 20371, , 5675, 7470, , 14030, 11583, 24313, 59219, 59219, 64131, 64131, 5186, 190241, 755, 2108, 689, 2777, 2623, 4675, 200025, 9536, 204997, 2779, 1681, 1783, 
2017-02-12, 3442, 5279, 924, 481, 771, , 204, 496, 183, , , , , 184, 2634, 4767, 12563, , 690, , , 6454, 7577, 490, 71549, 443, 80950, , 1025, 395, 116988, , 120624, , 526, 122324, 122616, 99, 77, 245, , 38, 913, , , 226, 429, 1746, 2827, 403, , , 512, 3077, 584, 1486, , 3533, 1882, 54, 3949, 3721, 2998, , 411, , 500, 111, 8318, 93, 167, 318, 577, 106, 8033, , 715, , 1253, 132, , , 107, , 95, 4645, 1754, 19470, , 5681, 5051, , 14744, 9771, 23343, 55391, 55391, 60627, 60627, 3197, 194165, 501, 1341, 434, 2099, 1547, 3058, 206563, 8535, 211435, 2184, 1337, 1463, 
2017-02-13, 3418, 5187, 919, 473, 769, , 204, 486, 177, , , , , 136, 2579, 4751, 12533, , 709, , , 6727, 7607, 276, 71116, 442, 79227, , 1019, 389, 106815, , 109577, , 521, 110755, 111074, 94, 72, 245, , 37, 901, , , 218, 413, 1743, 2709, 394, , , 459, 2767, 543, 1398, , 2826, 1851, 52, 4117, 4045, 3594, , 359, , 500, 111, 8287, 92, 165, 272, 473, 99, 4909, , 659, , 1289, 108, , , 105, , 90, 2819, 1212, 16227, , 5576, 3757, , 11124, 6899, 18528, 50155, 50155, 52381, 52381, 1992, 179097, 308, 904, 269, 1451, 993, 2072, 191849, 7703, 196489, 1991, 972, 1209, 
2017-02-14,3391.0,5045.0,914.0,470.0,762.0,3717.0,204.0,473.0,176.0,1063.0,1897.0,1741.0,3306.0,117.0,2519.0,4732.0,12448.0,15706.0,731.0,17664.0,9776.0,6662.0,7565.0,235.0,70480.0,442.0,78573.0,105624.0,1009.0,383.0,106804.0,380.0,109391.0,84.0,516.0,109910.0,109911.0,90.0,68.0,245.0,367.0,37.0,891.0,253.0,632.0,213.0,397.0,1724.0,2613.0,391.0,765.0,1644.0,449.0,2499.0,537.0,1375.0,1797.0,2664.0,1812.0,52.0,3750.0,3717.0,3579.0,3908.0,310.0,7377.0,500.0,110.0,8254.0,92.0,165.0,264.0,421.0,95.0,2881.0,648.0,754.0,1816.0,1350.0,94.0,91.0,381.0,103.0,769.0,88.0,2314.0,992.0,14705.0,35556.0,5443.0,3293.0,44037.0,8646.0,5195.0,15167.0,44968.0,44968.0,46103.0,46103.0,1516.0,163589.0,206.0,691.0,194.0,1122.0,843.0,1739.0,173647.0,7240.0,177539.0,1880.0,784.0,1118.0,230437.0
2017-02-15,3365.0,4954.0,911.0,464.0,755.0,3893.0,204.0,463.0,176.0,1009.0,1800.0,1538.0,3054.0,110.0,2481.0,4715.0,12378.0,14788.0,752.0,16173.0,7903.0,6437.0,7361.0,226.0,69955.0,441.0,77807.0,104999.0,1002.0,371.0,106783.0,375.0,109370.0,79.0,511.0,109885.0,109886.0,85.0,65.0,245.0,333.0,37.0,879.0,225.0,563.0,212.0,381.0,1693.0,2548.0,389.0,743.0,1641.0,439.0,2387.0,534.0,1367.0,1769.0,2623.0,1773.0,51.0,3492.0,3425.0,3259.0,3834.0,280.0,7272.0,500.0,104.0,8217.0,91.0,165.0,259.0,385.0,92.0,2298.0,559.0,873.0,2339.0,1413.0,87.0,83.0,261.0,102.0,733.0,86.0,2189.0,892.0,14267.0,27953.0,5323.0,3087.0,41184.0,7326.0,4308.0,13481.0,40659.0,40659.0,41560.0,41560.0,1272.0,157082.0,153.0,537.0,174.0,902.0,860.0,1703.0,166115.0,6948.0,169445.0,1768.0,676.0,1065.0,195485.0
2017-02-16,3342.0,4898.0,910.0,459.0,750.0,3961.0,203.0,455.0,176.0,971.0,1752.0,1463.0,2979.0,106.0,2451.0,4699.0,12339.0,13810.0,774.0,15908.0,7399.0,6077.0,7098.0,225.0,69555.0,437.0,77103.0,104999.0,996.0,363.0,106766.0,563.0,109351.0,81.0,506.0,109859.0,109860.0,82.0,63.0,245.0,616.0,36.0,876.0,515.0,655.0,211.0,368.0,1662.0,2487.0,387.0,723.0,1639.0,430.0,2318.0,530.0,1360.0,1753.0,2597.0,1738.0,50.0,3358.0,3275.0,3041.0,3687.0,269.0,7044.0,498.0,101.0,8177.0,91.0,165.0,252.0,354.0,89.0,2158.0,544.0,998.0,2814.0,1481.0,83.0,83.0,406.0,100.0,727.0,84.0,2116.0,869.0,14093.0,23997.0,5217.0,3028.0,40363.0,6535.0,4051.0,12561.0,39354.0,39354.0,40207.0,40207.0,1127.0,154394.0,126.0,445.0,155.0,724.0,896.0,1718.0,162645.0,6711.0,165554.0,1675.0,663.0,1037.0,188700.0
