, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-04-21,9041.0,13672.0,3664.0,3327.0,5162.0,12223.0,276.0,723.0,679.0,2224.0,3895.0,2754.0,6684.0,681.0,8914.0,14622.0,26401.0,29783.0,2494.0,34752.0,6208.0,5538.0,6194.0,278.0,78668.0,5358.0,90680.0,95491.0,4177.0,2804.0,103449.0,2590.0,105787.0,540.0,2738.0,111452.0,110294.0,218.0,234.0,399.0,1081.0,236.0,1685.0,251.0,686.0,515.0,1190.0,534.0,1310.0,663.0,1457.0,2309.0,809.0,1883.0,1645.0,2660.0,4266.0,6806.0,9544.0,115.0,6663.0,6200.0,3202.0,2932.0,168.0,4722.0,0.0,173.0,4748.0,139.0,154.0,442.0,624.0,79.0,259.0,1160.0,3297.0,757.0,343.0,117.0,154.0,40.0,28.0,1575.0,333.0,1141.0,504.0,6581.0,8312.0,12958.0,2012.0,25155.0,12623.0,7535.0,22871.0,46212.0,44857.0,45541.0,46872.0,334.0,146994.0,123.0,359.0,51.0,178.0,1038.0,1521.0,147495.0,4489.0,148326.0,1353.0,731.0,1102.0,153368.0
2015-04-22,11191.0,17408.0,3920.0,3745.0,7032.0,12767.0,273.0,765.0,835.0,2310.0,4092.0,3441.0,7564.0,735.0,9766.0,14915.0,27239.0,30668.0,2524.0,35800.0,6729.0,5460.0,6126.0,278.0,81398.0,5709.0,93799.0,90156.0,5165.0,3366.0,97651.0,2890.0,100688.0,602.0,2875.0,105259.0,105406.0,228.0,231.0,396.0,1155.0,249.0,1691.0,265.0,703.0,561.0,1352.0,681.0,1297.0,708.0,1683.0,2395.0,924.0,1938.0,1900.0,2677.0,4376.0,7066.0,9561.0,130.0,6639.0,6175.0,3291.0,3058.0,167.0,4879.0,0.0,172.0,4782.0,208.0,227.0,651.0,678.0,93.0,245.0,1474.0,3531.0,754.0,401.0,113.0,152.0,39.0,32.0,1691.0,431.0,1490.0,533.0,6731.0,8950.0,14820.0,2054.0,26196.0,14620.0,8702.0,24416.0,49428.0,48222.0,48657.0,49131.0,324.0,157654.0,117.0,348.0,51.0,177.0,1072.0,1520.0,161237.0,4717.0,161392.0,1365.0,706.0,1089.0,163707.0
2015-04-23,14578.0,18190.0,4585.0,4400.0,9172.0,14076.0,283.0,926.0,1014.0,2580.0,4634.0,4672.0,9333.0,810.0,11482.0,16117.0,28676.0,32262.0,2574.0,37630.0,7786.0,5827.0,6174.0,318.0,83645.0,6249.0,96969.0,89999.0,6810.0,3778.0,99048.0,2602.0,101990.0,598.0,2716.0,104776.0,104759.0,223.0,215.0,391.0,1016.0,202.0,1714.0,243.0,701.0,568.0,1299.0,822.0,1384.0,758.0,1844.0,2488.0,1140.0,2101.0,2612.0,2960.0,4902.0,7752.0,9604.0,157.0,6628.0,6123.0,3266.0,3056.0,168.0,4914.0,0.0,175.0,4793.0,262.0,282.0,940.0,1012.0,93.0,251.0,1751.0,3733.0,761.0,413.0,109.0,150.0,38.0,36.0,1862.0,519.0,1998.0,592.0,7359.0,9756.0,17717.0,2106.0,28734.0,18183.0,10503.0,27766.0,55948.0,54890.0,55316.0,55350.0,318.0,158615.0,111.0,335.0,51.0,211.0,1174.0,1613.0,164290.0,4726.0,164600.0,1366.0,669.0,1072.0,167401.0
2015-04-24,17294.0,18905.0,4881.0,4828.0,10104.0,15068.0,296.0,1041.0,1198.0,2914.0,5334.0,5874.0,11232.0,845.0,13766.0,17718.0,30835.0,34668.0,2617.0,39998.0,8736.0,7310.0,7595.0,335.0,85324.0,6434.0,98958.0,89999.0,7904.0,3962.0,100956.0,2260.0,103901.0,584.0,2524.0,106227.0,106158.0,211.0,192.0,384.0,743.0,142.0,1654.0,214.0,670.0,555.0,1188.0,686.0,1488.0,814.0,1901.0,2566.0,1344.0,2375.0,3050.0,3335.0,5585.0,8898.0,9658.0,196.0,6764.0,6208.0,3310.0,3092.0,169.0,4945.0,0.0,187.0,4827.0,224.0,236.0,920.0,1014.0,92.0,276.0,1982.0,3912.0,830.0,511.0,107.0,148.0,37.0,43.0,1828.0,574.0,2312.0,632.0,8012.0,10572.0,20258.0,1864.0,31336.0,21036.0,11277.0,30816.0,62113.0,61203.0,61622.0,61622.0,307.0,165670.0,106.0,324.0,51.0,202.0,1076.0,1560.0,171131.0,4732.0,171278.0,1342.0,640.0,1053.0,173760.0
2015-04-25,15989.0,19172.0,4432.0,4769.0,9681.0,14730.0,314.0,1060.0,1278.0,3136.0,5747.0,6289.0,12056.0,846.0,15283.0,18178.0,32784.0,36844.0,2653.0,42143.0,8810.0,8304.0,8905.0,305.0,90748.0,6227.0,104360.0,86249.0,8048.0,3986.0,98860.0,2115.0,102627.0,590.0,2456.0,105818.0,105988.0,202.0,178.0,378.0,674.0,125.0,1595.0,196.0,639.0,554.0,1118.0,528.0,1448.0,850.0,1934.0,2814.0,1442.0,2706.0,3169.0,3538.0,5872.0,9506.0,9702.0,216.0,6997.0,6405.0,3490.0,3264.0,173.0,5074.0,0.0,195.0,4865.0,220.0,227.0,932.0,1012.0,88.0,261.0,2090.0,4068.0,900.0,633.0,104.0,146.0,36.0,56.0,1761.0,569.0,2340.0,664.0,8457.0,11092.0,21465.0,1795.0,32925.0,22210.0,11406.0,32272.0,65196.0,64436.0,64848.0,64848.0,302.0,171965.0,101.0,312.0,51.0,188.0,972.0,1434.0,177832.0,4740.0,178019.0,1316.0,613.0,1037.0,180598.0
2015-04-26,13952.0,19067.0,4096.0,4755.0,9299.0,14315.0,329.0,1060.0,1300.0,3248.0,5897.0,6227.0,12139.0,834.0,15602.0,17662.0,33659.0,37813.0,2688.0,43235.0,8327.0,8342.0,8943.0,292.0,95676.0,5945.0,109492.0,79999.0,7701.0,3826.0,91789.0,2212.0,95010.0,568.0,2440.0,97922.0,98148.0,244.0,203.0,382.0,730.0,120.0,1562.0,244.0,630.0,782.0,1058.0,396.0,1328.0,844.0,1863.0,3074.0,1455.0,3087.0,3016.0,3411.0,5490.0,9138.0,9722.0,216.0,7266.0,6645.0,3745.0,3523.0,178.0,5296.0,0.0,195.0,4887.0,212.0,216.0,923.0,964.0,84.0,247.0,2034.0,4220.0,969.0,718.0,101.0,144.0,35.0,50.0,1627.0,543.0,2210.0,671.0,8662.0,11264.0,21811.0,1769.0,33584.0,21725.0,11510.0,32029.0,65614.0,65001.0,65406.0,65406.0,299.0,169904.0,98.0,303.0,51.0,162.0,909.0,1347.0,177480.0,4746.0,178013.0,1292.0,632.0,1029.0,181328.0
2015-04-27,12829.0,18948.0,4234.0,4671.0,8715.0,14404.0,330.0,1028.0,1304.0,3326.0,5970.0,6026.0,12008.0,841.0,15494.0,17420.0,33737.0,37882.0,2769.0,43660.0,8207.0,8457.0,9105.0,397.0,99437.0,5888.0,113594.0,85624.0,7267.0,3744.0,95861.0,3494.0,97928.0,628.0,3262.0,99879.0,99555.0,342.0,285.0,402.0,1115.0,183.0,1568.0,449.0,840.0,1146.0,1380.0,447.0,1212.0,820.0,1863.0,3040.0,1476.0,3371.0,2815.0,3252.0,5109.0,8571.0,9788.0,209.0,7561.0,6911.0,4029.0,3813.0,182.0,5590.0,0.0,185.0,4887.0,200.0,200.0,895.0,894.0,79.0,229.0,1931.0,4345.0,1038.0,768.0,100.0,142.0,35.0,32.0,1733.0,538.0,2088.0,674.0,8652.0,11140.0,21610.0,1922.0,33602.0,20863.0,11992.0,31106.0,64707.0,64244.0,64641.0,64641.0,303.0,164304.0,96.0,294.0,51.0,147.0,875.0,1300.0,171237.0,4756.0,171692.0,1324.0,866.0,1183.0,175116.0
2015-04-28,12878.0,18956.0,3981.0,4855.0,9099.0,14396.0,328.0,991.0,1289.0,3346.0,5917.0,5805.0,11730.0,873.0,15284.0,17462.0,33707.0,37826.0,2872.0,43854.0,8877.0,9040.0,9581.0,511.0,101202.0,6178.0,116704.0,94999.0,7392.0,3951.0,106130.0,3904.0,109134.0,673.0,3786.0,112250.0,111917.0,370.0,322.0,409.0,1202.0,293.0,1667.0,466.0,1096.0,1106.0,1862.0,1045.0,1234.0,822.0,1834.0,2891.0,1522.0,3353.0,2852.0,3270.0,5064.0,8349.0,10316.0,203.0,7795.0,7122.0,4305.0,4096.0,181.0,5882.0,0.0,175.0,4878.0,189.0,185.0,871.0,834.0,76.0,215.0,1884.0,4338.0,1108.0,836.0,98.0,140.0,33.0,20.0,1709.0,551.0,2091.0,718.0,8713.0,11038.0,21725.0,2283.0,33949.0,21148.0,13083.0,31117.0,65066.0,64750.0,65142.0,65142.0,324.0,170839.0,114.0,287.0,52.0,158.0,892.0,1272.0,175489.0,4816.0,175408.0,1428.0,1012.0,1356.0,178178.0
2015-04-29,12631.0,19021.0,3795.0,4818.0,9285.0,14292.0,326.0,970.0,1258.0,3344.0,5862.0,5564.0,11431.0,910.0,15001.0,17483.0,33658.0,37749.0,2947.0,43688.0,9231.0,9423.0,10050.0,553.0,102098.0,6432.0,118427.0,94999.0,8322.0,3830.0,106496.0,2751.0,109536.0,560.0,3218.0,112795.0,112807.0,344.0,287.0,394.0,899.0,252.0,1737.0,351.0,1056.0,867.0,1708.0,1263.0,1577.0,825.0,1816.0,2990.0,1580.0,3410.0,2850.0,3343.0,5159.0,8414.0,10959.0,195.0,8240.0,7505.0,4615.0,4381.0,179.0,6240.0,0.0,166.0,4870.0,182.0,174.0,843.0,803.0,72.0,210.0,1787.0,4316.0,1178.0,952.0,94.0,138.0,33.0,32.0,1507.0,499.0,2101.0,727.0,8884.0,11111.0,21863.0,2157.0,34419.0,21637.0,13089.0,31762.0,66182.0,66015.0,66400.0,66400.0,406.0,180322.0,124.0,286.0,52.0,165.0,984.0,1370.0,186284.0,4844.0,186310.0,1442.0,962.0,1337.0,189502.0
2015-04-30,11406.0,18724.0,3550.0,4342.0,7968.0,13649.0,312.0,871.0,1179.0,3256.0,5629.0,5047.0,10677.0,844.0,14230.0,16945.0,33096.0,37101.0,2985.0,42948.0,8794.0,9026.0,9844.0,390.0,102320.0,6196.0,118408.0,100059.0,8576.0,3438.0,111092.0,2048.0,113099.0,473.0,2702.0,114752.0,114490.0,320.0,250.0,375.0,759.0,185.0,1708.0,299.0,996.0,762.0,1542.0,1059.0,1854.0,806.0,1760.0,2906.0,1494.0,3519.0,2617.0,3368.0,5074.0,8320.0,11592.0,185.0,8868.0,8088.0,5145.0,4874.0,171.0,6596.0,0.0,157.0,4860.0,177.0,166.0,800.0,745.0,68.0,197.0,1588.0,4288.0,1247.0,1024.0,93.0,136.0,31.0,16.0,1364.0,442.0,1976.0,663.0,8924.0,11122.0,21074.0,1684.0,33670.0,19609.0,11824.0,30258.0,63928.0,63900.0,64280.0,64280.0,383.0,180718.0,112.0,299.0,52.0,147.0,900.0,1312.0,187702.0,4824.0,187936.0,1406.0,812.0,1233.0,191635.0
2015-05-01,10746.0,18268.0,3333.0,4544.0,7926.0,13429.0,303.0,799.0,1102.0,3116.0,5292.0,4424.0,9716.0,816.0,13180.0,16120.0,32042.0,35900.0,3013.0,41752.0,8034.0,8214.0,9132.0,335.0,101482.0,5902.0,116969.0,107779.0,8052.0,3122.0,119464.0,1843.0,122368.0,456.0,2604.0,124513.0,124270.0,319.0,234.0,364.0,729.0,131.0,1579.0,329.0,956.0,722.0,1503.0,814.0,1810.0,777.0,1730.0,2723.0,1495.0,3365.0,2466.0,3404.0,5027.0,8053.0,12215.0,180.0,9434.0,8659.0,5788.0,5512.0,167.0,7122.0,0.0,162.0,4858.0,179.0,165.0,780.0,687.0,68.0,203.0,1528.0,4270.0,1316.0,1066.0,91.0,135.0,30.0,0.0,1389.0,472.0,1866.0,613.0,8776.0,10866.0,19868.0,1505.0,32194.0,17173.0,11249.0,27615.0,59810.0,59810.0,60183.0,60183.0,354.0,182988.0,103.0,290.0,52.0,139.0,828.0,1221.0,188892.0,4820.0,188887.0,1371.0,677.0,1135.0,191930.0
2015-05-02,11652.0,16370.0,3605.0,5129.0,8668.0,14264.0,296.0,756.0,1090.0,2995.0,5060.0,4016.0,9076.0,806.0,12522.0,16479.0,31086.0,34808.0,3052.0,40810.0,7701.0,7673.0,8454.0,332.0,98076.0,5797.0,113757.0,105474.0,7563.0,3171.0,116802.0,2310.0,120170.0,542.0,3057.0,123604.0,123713.0,300.0,216.0,352.0,708.0,160.0,1642.0,329.0,932.0,678.0,1486.0,740.0,1636.0,766.0,1705.0,2636.0,1468.0,3182.0,2509.0,3537.0,5220.0,8254.0,12853.0,174.0,9767.0,8982.0,6251.0,6013.0,162.0,7686.0,0.0,182.0,4875.0,178.0,160.0,782.0,675.0,73.0,229.0,1602.0,4309.0,1408.0,1138.0,86.0,132.0,30.0,0.0,1461.0,516.0,1913.0,620.0,8800.0,10690.0,19482.0,1518.0,31217.0,16955.0,11451.0,26956.0,58173.0,58173.0,58536.0,58536.0,332.0,185576.0,137.0,276.0,52.0,130.0,780.0,1162.0,192468.0,4826.0,192555.0,1338.0,644.0,1110.0,195631.0
2015-05-03,12819.0,15227.0,3966.0,5461.0,9081.0,15060.0,290.0,740.0,1136.0,2961.0,5026.0,3883.0,8910.0,796.0,12197.0,17526.0,29816.0,33368.0,3104.0,39614.0,7895.0,7753.0,8394.0,318.0,95567.0,5941.0,110439.0,101769.0,7624.0,3408.0,112830.0,2545.0,116113.0,586.0,3114.0,119620.0,119766.0,290.0,216.0,341.0,658.0,178.0,1807.0,324.0,904.0,638.0,1419.0,806.0,1529.0,753.0,1682.0,2545.0,1463.0,3067.0,2531.0,3726.0,5408.0,8512.0,13492.0,168.0,10136.0,9314.0,6598.0,6362.0,160.0,8066.0,0.0,191.0,4894.0,169.0,149.0,776.0,662.0,72.0,265.0,1631.0,4355.0,1529.0,1250.0,84.0,130.0,28.0,0.0,1500.0,513.0,2268.0,634.0,9063.0,10834.0,19593.0,1552.0,31194.0,17551.0,11578.0,27500.0,58693.0,58693.0,59046.0,59046.0,315.0,182810.0,143.0,282.0,52.0,112.0,752.0,1120.0,190122.0,4835.0,190304.0,1310.0,656.0,1111.0,193652.0
2015-05-04,13592.0,15201.0,4026.0,5798.0,9302.0,15495.0,286.0,742.0,1164.0,2940.0,5032.0,3894.0,8927.0,777.0,12141.0,18214.0,29194.0,32645.0,3162.0,38895.0,7904.0,7892.0,8628.0,305.0,95654.0,6214.0,110720.0,101812.0,7858.0,3548.0,112988.0,2553.0,116015.0,600.0,2992.0,118925.0,118903.0,280.0,197.0,333.0,630.0,192.0,1876.0,322.0,876.0,603.0,1366.0,784.0,1524.0,740.0,1658.0,2458.0,1474.0,2966.0,2615.0,3931.0,5621.0,8744.0,14135.0,162.0,10555.0,9704.0,7001.0,6754.0,159.0,8414.0,0.0,207.0,4926.0,170.0,146.0,763.0,638.0,66.0,271.0,1637.0,4403.0,1624.0,1368.0,81.0,129.0,28.0,0.0,1550.0,529.0,2315.0,648.0,9514.0,11303.0,19773.0,1584.0,31343.0,17786.0,11495.0,27814.0,59157.0,59157.0,59502.0,59502.0,302.0,180250.0,131.0,300.0,52.0,114.0,730.0,1090.0,187272.0,4846.0,187364.0,1283.0,737.0,1116.0,190639.0
2015-05-05,14009.0,15522.0,4090.0,6096.0,9683.0,15945.0,284.0,770.0,1180.0,2928.0,5042.0,3891.0,8933.0,796.0,12228.0,18672.0,29258.0,32694.0,3224.0,38944.0,7708.0,7638.0,8398.0,309.0,96014.0,6250.0,110844.0,101993.0,7963.0,3588.0,113471.0,2593.0,116561.0,613.0,2966.0,119487.0,119472.0,302.0,184.0,326.0,618.0,207.0,1936.0,326.0,856.0,585.0,1332.0,752.0,1520.0,732.0,1622.0,2368.0,1482.0,2882.0,2805.0,4200.0,5908.0,8994.0,14642.0,156.0,10991.0,10112.0,7435.0,7182.0,152.0,8812.0,2500.0,238.0,4988.0,176.0,148.0,764.0,622.0,64.0,238.0,1646.0,4436.0,1629.0,1402.0,79.0,128.0,26.0,0.0,1541.0,538.0,2332.0,671.0,9666.0,11568.0,20158.0,1654.0,31712.0,18138.0,11552.0,28072.0,59785.0,59785.0,60121.0,60121.0,292.0,180726.0,129.0,289.0,53.0,128.0,708.0,1063.0,187424.0,4857.0,187366.0,1261.0,736.0,1116.0,190439.0
2015-05-06,14488.0,19318.0,4099.0,6324.0,10243.0,16201.0,285.0,848.0,1182.0,2964.0,5144.0,3964.0,9108.0,802.0,12350.0,19182.0,29436.0,32874.0,3280.0,39210.0,7985.0,7824.0,8471.0,310.0,96434.0,6243.0,111308.0,102366.0,7942.0,3576.0,113854.0,2708.0,116938.0,643.0,3073.0,119922.0,119896.0,274.0,176.0,318.0,640.0,224.0,2001.0,349.0,852.0,580.0,1335.0,758.0,1502.0,722.0,1592.0,2278.0,1502.0,2790.0,2926.0,4488.0,6196.0,9310.0,14728.0,151.0,11196.0,10342.0,7817.0,7584.0,148.0,9205.0,2500.0,250.0,5150.0,184.0,152.0,774.0,618.0,62.0,230.0,1674.0,4482.0,1628.0,1395.0,75.0,126.0,26.0,0.0,1548.0,552.0,2331.0,672.0,9726.0,11803.0,20568.0,1612.0,32145.0,19033.0,11791.0,28866.0,61011.0,61011.0,61339.0,61339.0,284.0,182106.0,126.0,278.0,53.0,120.0,690.0,1038.0,188794.0,4869.0,188677.0,1259.0,654.0,1140.0,191667.0
2015-05-07,15309.0,20082.0,4235.0,6572.0,10334.0,16627.0,288.0,858.0,1186.0,3027.0,5263.0,4125.0,9388.0,794.0,12661.0,19552.0,29612.0,33050.0,3337.0,39458.0,8220.0,8145.0,8846.0,297.0,97082.0,6411.0,112417.0,103420.0,7972.0,3670.0,114923.0,2503.0,117983.0,671.0,3167.0,120983.0,120929.0,264.0,170.0,310.0,650.0,151.0,2047.0,357.0,857.0,572.0,1347.0,794.0,1501.0,717.0,1580.0,2266.0,1550.0,2730.0,3017.0,4770.0,6548.0,9717.0,14776.0,147.0,11067.0,10205.0,7853.0,7675.0,146.0,9442.0,2500.0,246.0,6507.0,193.0,156.0,776.0,613.0,62.0,225.0,1716.0,4512.0,1627.0,1396.0,72.0,124.0,26.0,0.0,1502.0,569.0,2353.0,682.0,9816.0,12040.0,20938.0,1625.0,32489.0,20030.0,11948.0,29891.0,62380.0,62380.0,62700.0,62700.0,277.0,184052.0,116.0,270.0,53.0,106.0,668.0,1013.0,190672.0,4881.0,190490.0,1302.0,598.0,1136.0,193356.0
2015-05-08,15599.0,20575.0,4395.0,6828.0,10221.0,17103.0,293.0,856.0,1210.0,3062.0,5328.0,4272.0,9600.0,782.0,12983.0,19862.0,29908.0,33360.0,3391.0,39784.0,7940.0,7967.0,8804.0,271.0,97956.0,6629.0,113423.0,104470.0,8127.0,3750.0,116146.0,2408.0,119238.0,693.0,3256.0,122329.0,122274.0,263.0,185.0,300.0,650.0,116.0,2040.0,370.0,858.0,566.0,1344.0,762.0,1518.0,713.0,1567.0,2275.0,1596.0,2752.0,3118.0,5048.0,6850.0,10134.0,14845.0,140.0,10970.0,10070.0,7735.0,7558.0,156.0,9391.0,2500.0,246.0,7441.0,203.0,160.0,785.0,612.0,60.0,218.0,1748.0,4538.0,1626.0,1402.0,71.0,123.0,23.0,0.0,1505.0,576.0,2343.0,677.0,10477.0,12612.0,21273.0,1617.0,32914.0,20647.0,12049.0,30564.0,63478.0,63478.0,63788.0,63788.0,274.0,186531.0,105.0,258.0,54.0,88.0,652.0,987.0,193146.0,4896.0,192912.0,1311.0,552.0,1083.0,195714.0
2015-05-09,15639.0,20546.0,4443.0,6862.0,9833.0,17290.0,295.0,846.0,1219.0,3075.0,5350.0,4267.0,9617.0,770.0,13180.0,20135.0,30196.0,33662.0,3438.0,40127.0,7469.0,7489.0,8364.0,259.0,98876.0,6787.0,114049.0,105132.0,8279.0,3826.0,117072.0,2450.0,120213.0,714.0,3364.0,123453.0,123411.0,267.0,197.0,293.0,654.0,106.0,2060.0,400.0,868.0,572.0,1353.0,736.0,1510.0,710.0,1674.0,2401.0,1702.0,2817.0,3204.0,5367.0,7121.0,10542.0,14898.0,137.0,10964.0,10030.0,7687.0,7494.0,162.0,9292.0,2500.0,254.0,7516.0,219.0,168.0,808.0,623.0,60.0,217.0,1805.0,4577.0,1624.0,1402.0,70.0,121.0,23.0,0.0,1592.0,587.0,2324.0,692.0,12052.0,14228.0,21542.0,1651.0,33254.0,21319.0,12096.0,31168.0,64423.0,64423.0,64727.0,64727.0,273.0,188770.0,108.0,247.0,54.0,70.0,638.0,968.0,195478.0,4908.0,195216.0,1284.0,527.0,1020.0,197946.0
2015-05-10,15858.0,20650.0,4388.0,6908.0,9458.0,17282.0,298.0,837.0,1228.0,3112.0,5388.0,4249.0,9637.0,766.0,13184.0,20042.0,30268.0,33723.0,3487.0,40312.0,7163.0,7148.0,7986.0,254.0,99850.0,6881.0,114717.0,105777.0,8342.0,3887.0,117902.0,2462.0,121054.0,726.0,3446.0,124384.0,124346.0,262.0,199.0,285.0,664.0,100.0,2107.0,408.0,877.0,592.0,1355.0,758.0,1496.0,706.0,1706.0,2502.0,1709.0,2972.0,3269.0,5614.0,7367.0,11026.0,14965.0,133.0,10993.0,10024.0,7697.0,7496.0,156.0,9267.0,2500.0,264.0,7544.0,246.0,184.0,840.0,650.0,59.0,222.0,1822.0,4499.0,1623.0,1410.0,66.0,120.0,23.0,0.0,1632.0,596.0,2352.0,721.0,12496.0,14932.0,21992.0,1733.0,33852.0,22398.0,12234.0,32217.0,66069.0,66069.0,66365.0,66365.0,270.0,191072.0,119.0,240.0,54.0,63.0,646.0,963.0,197762.0,4922.0,197450.0,1261.0,508.0,991.0,200075.0
