, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2020-01-24,3446.0,4620.0,649.0,451.0,1029.0,5656.0,254.0,622.0,203.0,506.0,1386.0,798.0,2184.0,101.0,2774.0,6863.0,12876.0,14196.0,839.0,15733.0,1815.0,2843.0,3837.0,128.0,101159.0,590.0,107748.0,124998.0,1055.0,387.0,126575.0,615.0,128355.0,75.0,1287.0,129652.0,129656.0,165.0,163.0,375.0,274.0,93.0,1136.0,73.0,289.0,168.0,360.0,1828.0,2333.0,479.0,451.0,1761.0,353.0,2134.0,461.0,1123.0,1372.0,2168.0,1725.0,52.0,3122.0,3070.0,2743.0,2776.0,189.0,5453.0,0.0,116.0,7113.0,104.0,187.0,176.0,126.0,53.0,397.0,281.0,206.0,283.0,842.0,74.0,63.0,15.0,369.0,66.0,973.0,198.0,10078.0,10678.0,3787.0,842.0,16743.0,2077.0,1331.0,4090.0,20834.0,20834.0,21217.0,21217.0,372.0,153278.0,143.0,244.0,66.0,250.0,228.0,451.0,158590.0,5194.0,160299.0,863.0,824.0,857.0,162353.0
2020-01-25,3398.0,4615.0,649.0,444.0,1017.0,5147.0,254.0,618.0,203.0,501.0,1377.0,810.0,2187.0,99.0,2771.0,6379.0,12562.0,13858.0,828.0,15551.0,1794.0,2788.0,3864.0,128.0,101176.0,581.0,107693.0,124998.0,893.0,383.0,126459.0,598.0,128248.0,74.0,1258.0,129530.0,129537.0,170.0,173.0,375.0,258.0,96.0,1111.0,70.0,284.0,165.0,345.0,1808.0,2335.0,476.0,451.0,1702.0,352.0,2074.0,460.0,1119.0,1368.0,2160.0,1724.0,52.0,3067.0,3016.0,2705.0,2745.0,190.0,5434.0,0.0,121.0,7138.0,103.0,185.0,176.0,126.0,53.0,398.0,282.0,214.0,284.0,846.0,74.0,62.0,15.0,362.0,65.0,973.0,197.0,10103.0,10746.0,3786.0,913.0,16800.0,2091.0,1444.0,4171.0,20971.0,20971.0,21530.0,21530.0,447.0,153779.0,172.0,267.0,82.0,266.0,239.0,462.0,159412.0,5341.0,161361.0,881.0,1102.0,929.0,163990.0
2020-01-26,3385.0,4610.0,649.0,440.0,1004.0,4589.0,252.0,614.0,201.0,494.0,1365.0,822.0,2187.0,98.0,2768.0,5896.0,12167.0,13423.0,818.0,15153.0,1871.0,2820.0,3940.0,132.0,100873.0,577.0,107550.0,124998.0,884.0,381.0,126292.0,586.0,128075.0,74.0,1230.0,129326.0,129333.0,178.0,184.0,375.0,260.0,109.0,1106.0,67.0,281.0,162.0,331.0,1801.0,2326.0,475.0,451.0,1641.0,351.0,2013.0,459.0,1113.0,1362.0,2151.0,1722.0,52.0,3006.0,2954.0,2648.0,2693.0,189.0,5394.0,0.0,122.0,7161.0,103.0,185.0,176.0,127.0,53.0,397.0,283.0,223.0,284.0,848.0,74.0,63.0,15.0,358.0,65.0,972.0,198.0,10134.0,10795.0,3777.0,942.0,16848.0,2115.0,1451.0,4212.0,21061.0,21061.0,21691.0,21691.0,445.0,153870.0,181.0,305.0,85.0,281.0,250.0,474.0,159598.0,5488.0,161683.0,900.0,1296.0,986.0,164696.0
2020-01-27,3359.0,4606.0,653.0,431.0,990.0,4134.0,250.0,611.0,199.0,488.0,1352.0,825.0,2178.0,97.0,2754.0,5406.0,12150.0,13407.0,808.0,15110.0,1960.0,2888.0,4025.0,138.0,100461.0,573.0,107166.0,124998.0,874.0,380.0,126263.0,576.0,128038.0,74.0,1200.0,129245.0,129247.0,180.0,183.0,349.0,278.0,105.0,1106.0,67.0,277.0,160.0,316.0,1810.0,2318.0,475.0,449.0,1577.0,351.0,1951.0,459.0,1111.0,1360.0,2141.0,1720.0,52.0,2942.0,2889.0,2587.0,2633.0,187.0,5339.0,0.0,122.0,7181.0,103.0,185.0,176.0,128.0,53.0,404.0,283.0,231.0,284.0,854.0,75.0,63.0,15.0,354.0,64.0,971.0,208.0,10170.0,10848.0,3772.0,925.0,17188.0,2116.0,1385.0,4205.0,21394.0,21394.0,21990.0,21990.0,444.0,153852.0,178.0,321.0,87.0,314.0,264.0,486.0,159615.0,5634.0,161822.0,916.0,1304.0,958.0,165018.0
2020-01-28,3349.0,4603.0,655.0,424.0,979.0,3803.0,250.0,609.0,199.0,485.0,1347.0,825.0,2171.0,96.0,2731.0,4912.0,12157.0,13419.0,800.0,15117.0,2056.0,2969.0,4102.0,141.0,100288.0,566.0,106955.0,124998.0,863.0,376.0,126252.0,566.0,128026.0,73.0,1174.0,129206.0,129208.0,184.0,190.0,325.0,295.0,111.0,1080.0,67.0,273.0,158.0,303.0,1799.0,2312.0,474.0,448.0,1516.0,353.0,1887.0,459.0,1110.0,1358.0,2136.0,1717.0,52.0,2878.0,2823.0,2523.0,2572.0,186.0,5277.0,0.0,122.0,7201.0,102.0,184.0,176.0,129.0,52.0,409.0,283.0,239.0,284.0,861.0,75.0,63.0,15.0,350.0,63.0,970.0,211.0,10212.0,10903.0,3768.0,911.0,17315.0,2111.0,1364.0,4191.0,21505.0,21505.0,22112.0,22112.0,459.0,154100.0,176.0,336.0,94.0,333.0,276.0,499.0,159929.0,5785.0,162257.0,924.0,1444.0,951.0,165402.0
2020-01-29,3342.0,4599.0,655.0,418.0,967.0,3619.0,250.0,609.0,199.0,485.0,1345.0,830.0,2175.0,96.0,2726.0,4590.0,12167.0,13433.0,791.0,15126.0,2103.0,3000.0,4141.0,144.0,100185.0,563.0,106882.0,124998.0,858.0,374.0,126238.0,557.0,128012.0,72.0,1150.0,129168.0,129169.0,189.0,194.0,328.0,304.0,120.0,1064.0,72.0,272.0,158.0,291.0,1774.0,2306.0,473.0,448.0,1467.0,353.0,1828.0,458.0,1107.0,1353.0,2130.0,1714.0,52.0,2811.0,2755.0,2457.0,2509.0,185.0,5213.0,0.0,122.0,7221.0,101.0,182.0,176.0,129.0,52.0,402.0,283.0,241.0,293.0,869.0,72.0,63.0,15.0,346.0,63.0,967.0,211.0,10229.0,10914.0,3764.0,913.0,17305.0,2100.0,1339.0,4163.0,21468.0,21468.0,22121.0,22121.0,456.0,154077.0,182.0,339.0,100.0,344.0,283.0,511.0,159984.0,5896.0,162412.0,941.0,1653.0,1009.0,165838.0
2020-01-30,3316.0,4595.0,652.0,414.0,955.0,3611.0,250.0,609.0,199.0,483.0,1342.0,835.0,2178.0,96.0,2730.0,4452.0,12191.0,13463.0,784.0,15146.0,2121.0,3003.0,4131.0,145.0,100098.0,556.0,106771.0,124998.0,856.0,372.0,126230.0,546.0,128002.0,72.0,1124.0,129132.0,129133.0,218.0,223.0,341.0,361.0,132.0,1067.0,90.0,275.0,172.0,285.0,1769.0,2308.0,471.0,448.0,1453.0,353.0,1783.0,456.0,1104.0,1349.0,2123.0,1712.0,52.0,2751.0,2691.0,2392.0,2445.0,184.0,5149.0,0.0,122.0,7240.0,101.0,182.0,175.0,129.0,51.0,403.0,282.0,242.0,317.0,894.0,71.0,64.0,14.0,342.0,62.0,965.0,217.0,10269.0,10938.0,3762.0,916.0,17305.0,2090.0,1356.0,4164.0,21469.0,21469.0,22178.0,22178.0,464.0,154058.0,192.0,349.0,104.0,346.0,290.0,520.0,159995.0,5925.0,162427.0,1040.0,1836.0,1112.0,166133.0
2020-01-31,3311.0,4594.0,649.0,406.0,946.0,3598.0,250.0,609.0,199.0,478.0,1337.0,839.0,2176.0,95.0,2730.0,4425.0,12214.0,13493.0,778.0,15147.0,2099.0,2963.0,4112.0,142.0,100012.0,543.0,106654.0,124998.0,855.0,371.0,126226.0,536.0,127998.0,71.0,1099.0,129101.0,129103.0,220.0,235.0,364.0,392.0,160.0,1097.0,97.0,282.0,189.0,287.0,1800.0,2332.0,469.0,450.0,1450.0,353.0,1766.0,455.0,1103.0,1348.0,2119.0,1710.0,52.0,2712.0,2645.0,2335.0,2388.0,184.0,5087.0,0.0,122.0,7260.0,101.0,182.0,173.0,128.0,50.0,402.0,279.0,242.0,343.0,924.0,74.0,64.0,14.0,339.0,62.0,964.0,230.0,10325.0,11001.0,3761.0,925.0,17306.0,2084.0,1364.0,4184.0,21491.0,21491.0,22315.0,22315.0,534.0,154222.0,215.0,392.0,110.0,358.0,306.0,530.0,160167.0,5958.0,162601.0,1050.0,1883.0,1160.0,166633.0
2020-02-01,3311.0,4594.0,649.0,399.0,933.0,3589.0,249.0,609.0,199.0,476.0,1335.0,843.0,2178.0,94.0,2727.0,4402.0,12228.0,13512.0,772.0,15127.0,2078.0,2685.0,3977.0,140.0,88497.0,540.0,99160.0,119801.0,850.0,370.0,121967.0,527.0,124710.0,71.0,1078.0,126903.0,127183.0,213.0,218.0,354.0,379.0,146.0,1130.0,98.0,288.0,185.0,288.0,1855.0,2389.0,469.0,450.0,1449.0,352.0,1761.0,455.0,1102.0,1347.0,2117.0,1708.0,52.0,2696.0,2624.0,2301.0,2350.0,183.0,5037.0,0.0,122.0,7279.0,101.0,182.0,171.0,127.0,50.0,395.0,275.0,243.0,368.0,956.0,74.0,64.0,14.0,336.0,61.0,963.0,238.0,10399.0,11082.0,3760.0,942.0,17339.0,2075.0,1341.0,4167.0,21506.0,21506.0,22365.0,22365.0,605.0,154300.0,250.0,417.0,113.0,390.0,324.0,546.0,160363.0,5978.0,162800.0,1020.0,1783.0,1148.0,166838.0
2020-02-02,3311.0,4591.0,648.0,394.0,922.0,3581.0,246.0,604.0,199.0,474.0,1332.0,842.0,2174.0,92.0,2729.0,4389.0,11920.0,13181.0,766.0,14774.0,2059.0,2062.0,3230.0,135.0,74793.0,540.0,80123.0,104639.0,840.0,368.0,106573.0,518.0,109306.0,71.0,1054.0,112076.0,112706.0,201.0,195.0,322.0,341.0,125.0,1108.0,91.0,289.0,180.0,282.0,1880.0,2453.0,469.0,448.0,1446.0,351.0,1785.0,455.0,1101.0,1346.0,2115.0,1706.0,52.0,2691.0,2615.0,2286.0,2335.0,182.0,5007.0,0.0,122.0,7299.0,100.0,181.0,171.0,127.0,50.0,389.0,274.0,244.0,393.0,985.0,72.0,61.0,14.0,334.0,61.0,963.0,226.0,10442.0,11127.0,3756.0,925.0,17790.0,2061.0,1293.0,4140.0,21930.0,21930.0,22755.0,22755.0,625.0,147911.0,234.0,432.0,104.0,410.0,334.0,556.0,155776.0,5986.0,158568.0,1010.0,1547.0,1120.0,163152.0
2020-02-03,3289.0,4589.0,644.0,391.0,914.0,3573.0,245.0,599.0,199.0,469.0,1321.0,836.0,2157.0,91.0,2717.0,4375.0,11522.0,12742.0,762.0,14174.0,1979.0,1967.0,2976.0,125.0,74262.0,536.0,78066.0,101176.0,836.0,367.0,102436.0,508.0,104279.0,70.0,1033.0,105487.0,105576.0,191.0,177.0,297.0,308.0,106.0,1044.0,85.0,286.0,172.0,270.0,1835.0,2473.0,467.0,447.0,1443.0,349.0,1807.0,454.0,1100.0,1345.0,2112.0,1703.0,52.0,2727.0,2639.0,2289.0,2334.0,181.0,4992.0,0.0,122.0,7318.0,99.0,179.0,171.0,128.0,50.0,384.0,274.0,243.0,419.0,1015.0,70.0,60.0,14.0,331.0,60.0,963.0,223.0,10487.0,11160.0,3751.0,896.0,17785.0,2033.0,1210.0,4066.0,21852.0,21852.0,22627.0,22627.0,578.0,134808.0,206.0,414.0,96.0,420.0,338.0,559.0,142525.0,5993.0,145408.0,991.0,1294.0,1042.0,149953.0
2020-02-04,3271.0,4588.0,642.0,382.0,904.0,3562.0,245.0,597.0,196.0,466.0,1313.0,837.0,2150.0,91.0,2703.0,4358.0,11494.0,12713.0,757.0,13997.0,1869.0,1832.0,2809.0,123.0,73731.0,534.0,77334.0,100444.0,834.0,367.0,101697.0,500.0,103528.0,70.0,1014.0,104637.0,104669.0,179.0,165.0,289.0,283.0,100.0,989.0,81.0,283.0,167.0,256.0,1768.0,2430.0,467.0,447.0,1439.0,350.0,1799.0,453.0,1097.0,1340.0,2108.0,1701.0,52.0,2731.0,2653.0,2316.0,2362.0,180.0,5002.0,0.0,122.0,7337.0,99.0,178.0,171.0,128.0,50.0,375.0,274.0,247.0,444.0,1046.0,70.0,60.0,14.0,327.0,60.0,965.0,218.0,10534.0,11191.0,3749.0,888.0,17766.0,1993.0,1206.0,4030.0,21797.0,21797.0,22528.0,22528.0,506.0,130756.0,191.0,392.0,95.0,405.0,340.0,558.0,137167.0,6005.0,139655.0,968.0,1078.0,1004.0,143078.0
2020-02-05,3244.0,4584.0,642.0,378.0,893.0,3554.0,245.0,593.0,195.0,466.0,1307.0,837.0,2145.0,91.0,2695.0,4342.0,11509.0,12733.0,753.0,13933.0,1792.0,1719.0,2679.0,124.0,73479.0,534.0,76882.0,99949.0,831.0,364.0,101175.0,492.0,102977.0,69.0,994.0,104029.0,104049.0,171.0,154.0,279.0,268.0,93.0,955.0,77.0,280.0,165.0,243.0,1713.0,2353.0,465.0,445.0,1435.0,351.0,1793.0,453.0,1093.0,1335.0,2101.0,1697.0,52.0,2720.0,2641.0,2317.0,2370.0,179.0,5022.0,0.0,122.0,7356.0,99.0,178.0,171.0,129.0,50.0,364.0,274.0,309.0,457.0,1073.0,70.0,61.0,14.0,323.0,60.0,965.0,222.0,10594.0,11241.0,3748.0,893.0,17763.0,1962.0,1227.0,3994.0,21756.0,21756.0,22454.0,22454.0,493.0,129790.0,183.0,381.0,99.0,380.0,342.0,559.0,136088.0,6008.0,138503.0,950.0,991.0,990.0,141572.0
2020-02-06,3221.0,4583.0,642.0,373.0,883.0,3548.0,247.0,592.0,195.0,464.0,1302.0,835.0,2138.0,90.0,2685.0,4330.0,11525.0,12754.0,748.0,13989.0,1774.0,1661.0,2622.0,126.0,73384.0,533.0,76694.0,99734.0,827.0,361.0,100936.0,484.0,102718.0,69.0,976.0,103719.0,103729.0,168.0,152.0,277.0,265.0,89.0,935.0,74.0,278.0,162.0,231.0,1678.0,2280.0,465.0,445.0,1433.0,351.0,1788.0,453.0,1090.0,1332.0,2094.0,1695.0,52.0,2711.0,2630.0,2307.0,2363.0,179.0,5022.0,0.0,122.0,7375.0,99.0,178.0,171.0,130.0,50.0,358.0,274.0,385.0,460.0,1085.0,70.0,61.0,14.0,320.0,59.0,965.0,219.0,10633.0,11287.0,3748.0,888.0,17768.0,1941.0,1230.0,3986.0,21754.0,21754.0,22446.0,22446.0,472.0,129149.0,168.0,360.0,101.0,362.0,344.0,561.0,135398.0,5967.0,137736.0,942.0,989.0,984.0,140719.0
2020-02-07,3199.0,4583.0,642.0,369.0,876.0,3542.0,251.0,594.0,195.0,459.0,1297.0,831.0,2128.0,89.0,2675.0,4324.0,11542.0,12777.0,743.0,14056.0,1818.0,1674.0,2638.0,128.0,73406.0,527.0,76699.0,99718.0,824.0,359.0,100902.0,476.0,102668.0,69.0,956.0,103625.0,103626.0,169.0,155.0,286.0,264.0,91.0,929.0,73.0,277.0,159.0,221.0,1656.0,2229.0,463.0,444.0,1432.0,352.0,1783.0,452.0,1087.0,1328.0,2088.0,1693.0,52.0,2704.0,2621.0,2298.0,2355.0,178.0,5011.0,0.0,122.0,7386.0,99.0,178.0,171.0,131.0,50.0,351.0,274.0,462.0,463.0,1091.0,70.0,59.0,14.0,318.0,59.0,962.0,222.0,10659.0,11331.0,3748.0,873.0,17746.0,1921.0,1208.0,3968.0,21714.0,21714.0,22447.0,22447.0,445.0,128810.0,162.0,343.0,104.0,340.0,346.0,565.0,135027.0,5917.0,137281.0,963.0,1047.0,1018.0,140250.0
2020-02-08,3197.0,4579.0,642.0,365.0,868.0,3538.0,253.0,598.0,195.0,457.0,1297.0,830.0,2127.0,89.0,2667.0,4313.0,11543.0,12782.0,738.0,14033.0,1859.0,1694.0,2662.0,128.0,73420.0,521.0,76745.0,99772.0,817.0,357.0,100951.0,467.0,102717.0,69.0,938.0,103652.0,103651.0,168.0,155.0,295.0,264.0,93.0,943.0,75.0,275.0,159.0,211.0,1659.0,2198.0,462.0,444.0,1431.0,352.0,1780.0,451.0,1084.0,1326.0,2081.0,1693.0,52.0,2699.0,2613.0,2290.0,2350.0,178.0,5003.0,0.0,122.0,7363.0,98.0,176.0,171.0,131.0,49.0,353.0,274.0,538.0,467.0,1102.0,70.0,59.0,14.0,315.0,58.0,958.0,249.0,10698.0,11383.0,3745.0,915.0,17768.0,1911.0,1245.0,3956.0,21725.0,21725.0,22534.0,22534.0,478.0,128812.0,185.0,352.0,111.0,322.0,350.0,568.0,134976.0,5876.0,137151.0,981.0,1153.0,1053.0,140218.0
2020-02-09,3197.0,4572.0,642.0,357.0,859.0,3528.0,257.0,601.0,195.0,456.0,1300.0,831.0,2130.0,89.0,2668.0,4300.0,11531.0,12772.0,734.0,13997.0,1879.0,1698.0,2660.0,127.0,73373.0,516.0,76705.0,99748.0,810.0,356.0,100927.0,460.0,102699.0,67.0,921.0,103630.0,103632.0,165.0,150.0,293.0,259.0,91.0,957.0,76.0,274.0,160.0,201.0,1677.0,2186.0,462.0,444.0,1431.0,353.0,1777.0,450.0,1083.0,1324.0,2076.0,1692.0,52.0,2695.0,2607.0,2285.0,2346.0,178.0,4998.0,0.0,122.0,7357.0,97.0,175.0,171.0,132.0,49.0,360.0,274.0,614.0,470.0,1114.0,70.0,60.0,14.0,314.0,58.0,958.0,283.0,10733.0,11440.0,3744.0,941.0,17807.0,1907.0,1267.0,3987.0,21794.0,21794.0,22643.0,22643.0,522.0,128955.0,190.0,358.0,110.0,319.0,356.0,574.0,135138.0,5837.0,137250.0,972.0,1141.0,1052.0,140454.0
2020-02-10,3197.0,4570.0,642.0,354.0,853.0,3523.0,258.0,604.0,195.0,461.0,1308.0,828.0,2136.0,89.0,2670.0,4287.0,11531.0,12776.0,730.0,13951.0,1866.0,1671.0,2636.0,125.0,73313.0,511.0,76615.0,99311.0,807.0,355.0,100526.0,452.0,102349.0,67.0,905.0,103334.0,103358.0,165.0,150.0,282.0,259.0,87.0,960.0,74.0,273.0,160.0,191.0,1684.0,2188.0,461.0,443.0,1430.0,352.0,1775.0,449.0,1080.0,1322.0,2074.0,1691.0,52.0,2691.0,2602.0,2280.0,2343.0,178.0,4994.0,0.0,122.0,7360.0,97.0,175.0,171.0,133.0,49.0,364.0,274.0,691.0,474.0,1125.0,74.0,60.0,14.0,312.0,58.0,959.0,316.0,10765.0,11501.0,3744.0,979.0,17829.0,1906.0,1282.0,3996.0,21826.0,21826.0,22739.0,22739.0,531.0,128977.0,215.0,390.0,118.0,323.0,370.0,583.0,135208.0,5868.0,137333.0,971.0,1151.0,1040.0,140484.0
2020-02-11,3183.0,4570.0,639.0,350.0,840.0,3550.0,258.0,604.0,195.0,464.0,1314.0,824.0,2138.0,88.0,2670.0,4277.0,11531.0,12780.0,726.0,13916.0,1845.0,1645.0,2586.0,126.0,73232.0,508.0,76489.0,98957.0,807.0,355.0,100129.0,445.0,101908.0,67.0,890.0,102825.0,102836.0,163.0,149.0,287.0,263.0,87.0,957.0,72.0,272.0,161.0,181.0,1683.0,2180.0,460.0,441.0,1428.0,351.0,1771.0,447.0,1079.0,1318.0,2070.0,1691.0,52.0,2688.0,2596.0,2276.0,2341.0,177.0,4991.0,0.0,122.0,7364.0,97.0,175.0,171.0,133.0,49.0,363.0,274.0,764.0,477.0,1130.0,74.0,61.0,14.0,310.0,57.0,963.0,333.0,10807.0,11594.0,3734.0,960.0,17848.0,1922.0,1286.0,4020.0,21868.0,21868.0,22805.0,22805.0,523.0,128637.0,202.0,376.0,119.0,339.0,380.0,600.0,134993.0,5883.0,137128.0,974.0,1041.0,1019.0,140293.0
2020-02-12,3161.0,4570.0,636.0,345.0,828.0,3708.0,261.0,601.0,195.0,466.0,1315.0,823.0,2137.0,87.0,2671.0,4342.0,11529.0,12782.0,723.0,14016.0,1892.0,1661.0,2606.0,128.0,73186.0,504.0,76440.0,98886.0,807.0,355.0,100048.0,439.0,101816.0,67.0,874.0,102698.0,102701.0,165.0,152.0,279.0,268.0,90.0,968.0,75.0,271.0,165.0,173.0,1677.0,2173.0,458.0,441.0,1427.0,352.0,1766.0,445.0,1078.0,1316.0,2067.0,1691.0,52.0,2683.0,2590.0,2271.0,2338.0,176.0,4988.0,0.0,122.0,7368.0,97.0,175.0,170.0,134.0,49.0,364.0,274.0,814.0,491.0,1147.0,74.0,61.0,14.0,309.0,57.0,962.0,330.0,10818.0,11655.0,3708.0,958.0,17797.0,1918.0,1282.0,4008.0,21806.0,21806.0,22761.0,22761.0,483.0,128193.0,210.0,397.0,135.0,331.0,396.0,610.0,134553.0,5884.0,136663.0,994.0,1011.0,1029.0,139685.0
2020-02-13,3159.0,4570.0,640.0,340.0,820.0,3703.0,266.0,603.0,195.0,469.0,1316.0,820.0,2136.0,85.0,2667.0,4440.0,11529.0,12786.0,726.0,14228.0,2057.0,1808.0,2814.0,135.0,73276.0,500.0,76696.0,99103.0,808.0,353.0,100241.0,432.0,101981.0,65.0,859.0,102808.0,102798.0,174.0,162.0,293.0,276.0,102.0,990.0,80.0,271.0,172.0,166.0,1691.0,2169.0,458.0,441.0,1427.0,351.0,1763.0,445.0,1076.0,1314.0,2063.0,1691.0,52.0,2679.0,2584.0,2266.0,2335.0,181.0,4985.0,0.0,122.0,7371.0,97.0,175.0,169.0,133.0,49.0,366.0,274.0,858.0,531.0,1178.0,75.0,62.0,14.0,305.0,57.0,966.0,359.0,10865.0,11715.0,3692.0,1000.0,17817.0,1924.0,1382.0,4064.0,21881.0,21881.0,22978.0,22978.0,517.0,128255.0,228.0,401.0,146.0,339.0,426.0,633.0,134567.0,6003.0,136750.0,1046.0,1139.0,1118.0,139827.0
2020-02-14,3159.0,4570.0,642.0,336.0,813.0,3701.0,268.0,616.0,195.0,473.0,1326.0,828.0,2154.0,85.0,2671.0,4448.0,11532.0,12792.0,729.0,14415.0,2305.0,2035.0,3100.0,140.0,73474.0,497.0,77161.0,99547.0,810.0,352.0,100671.0,427.0,102395.0,65.0,850.0,103186.0,103167.0,181.0,170.0,286.0,280.0,104.0,1020.0,79.0,272.0,176.0,160.0,1717.0,2177.0,456.0,441.0,1429.0,350.0,1760.0,445.0,1075.0,1313.0,2059.0,1691.0,52.0,2676.0,2580.0,2262.0,2332.0,194.0,4988.0,0.0,122.0,7375.0,96.0,173.0,168.0,133.0,49.0,388.0,272.0,902.0,595.0,1260.0,79.0,63.0,14.0,302.0,57.0,984.0,412.0,11000.0,11868.0,3688.0,1033.0,17834.0,1968.0,1475.0,4146.0,21980.0,21980.0,23173.0,23173.0,612.0,128776.0,260.0,455.0,165.0,348.0,470.0,675.0,135096.0,6161.0,137398.0,1057.0,1161.0,1161.0,140689.0
2020-02-15,3145.0,4570.0,641.0,331.0,806.0,3695.0,270.0,637.0,195.0,475.0,1345.0,842.0,2186.0,85.0,2693.0,4452.0,11544.0,12809.0,732.0,14395.0,2540.0,2291.0,3418.0,145.0,73642.0,497.0,77672.0,100070.0,810.0,351.0,101198.0,426.0,102923.0,65.0,879.0,103731.0,103707.0,187.0,174.0,284.0,291.0,107.0,1043.0,78.0,271.0,179.0,154.0,1744.0,2205.0,456.0,440.0,1430.0,349.0,1757.0,444.0,1075.0,1313.0,2058.0,1691.0,52.0,2673.0,2575.0,2259.0,2331.0,193.0,4993.0,0.0,122.0,7379.0,95.0,172.0,168.0,134.0,49.0,404.0,270.0,946.0,659.0,1347.0,83.0,64.0,14.0,300.0,56.0,1006.0,472.0,11208.0,12127.0,3687.0,1115.0,17897.0,2065.0,1671.0,4292.0,22189.0,22189.0,23455.0,23455.0,675.0,129512.0,341.0,524.0,205.0,392.0,505.0,719.0,135889.0,6208.0,138205.0,1084.0,1157.0,1163.0,141484.0
