, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - NEAR POTLATCH, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-03-25,3595.0,16512.0,995.0,918.0,1832.0,10455.0,302.0,850.0,190.0,798.0,1945.0,1392.0,3338.0,338.0,4505.0,13978.0,18472.0,20745.0,1698.0,23892.0,10832.0,13265.0,16165.0,880.0,86660.0,958.0,104490.0,105000.0,1232.0,468.0,106735.0,560.0,108865.0,110.0,1792.0,115852.0,115855.0,252.0,222.0,448.0,438.0,380.0,1862.0,192.0,1085.0,398.0,1695.0,2438.0,3670.0,435.0,465.0,1618.0,525.0,1950.0,540.0,1380.0,1605.0,2672.0,2590.0,95.0,3990.0,4288.0,3932.0,3802.0,338.0,6815.0,910.0,630.0,8385.0,70.0,120.0,160.0,355.0,78.0,4482.0,802.0,3212.0,1145.0,2012.0,838.0,212.0,668.0,2102.0,695.0,60.0,3290.0,3500.0,19105.0,20988.0,8608.0,4020.0,41228.0,10420.0,8660.0,29630.0,70058.0,70200.0,76088.0,76142.0,2242.0,198912.0,600.0,1618.0,788.0,2845.0,3478.0,4672.0,199742.0,9140.0,205280.0,3788.0,1698.0,1880.0,212145.0
2011-03-26,3585.0,16432.0,1000.0,908.0,1762.0,10445.0,300.0,812.0,190.0,775.0,1875.0,1492.0,3365.0,348.0,4458.0,13890.0,18400.0,20668.0,1680.0,23755.0,10148.0,12825.0,15688.0,1082.0,87232.0,992.0,104758.0,105000.0,1180.0,460.0,106695.0,648.0,108820.0,110.0,1700.0,115452.0,115472.0,218.0,230.0,432.0,518.0,418.0,2050.0,190.0,1015.0,390.0,1645.0,2665.0,3600.0,438.0,470.0,1598.0,525.0,1862.0,532.0,1388.0,1610.0,2698.0,2600.0,98.0,3885.0,4160.0,3800.0,3685.0,352.0,6692.0,1110.0,705.0,8445.0,70.0,112.0,160.0,462.0,80.0,6502.0,900.0,3235.0,1128.0,1808.0,935.0,302.0,480.0,1745.0,782.0,60.0,3650.0,3215.0,19800.0,21578.0,8420.0,4260.0,41068.0,10245.0,8632.0,29118.0,69875.0,70020.0,75442.0,75500.0,2108.0,197528.0,598.0,1550.0,692.0,2792.0,3400.0,4522.0,198082.0,8940.0,203298.0,3670.0,1765.0,1905.0,210772.0
2011-03-27,3602.0,16505.0,1005.0,910.0,1732.0,10468.0,295.0,780.0,200.0,752.0,1818.0,1545.0,3365.0,375.0,4512.0,13895.0,18572.0,20865.0,1708.0,24028.0,10022.0,12392.0,15010.0,1130.0,87085.0,1035.0,104105.0,105000.0,1142.0,460.0,106642.0,728.0,108768.0,110.0,1658.0,115022.0,115040.0,210.0,255.0,490.0,585.0,465.0,2078.0,198.0,985.0,392.0,1618.0,2640.0,3732.0,440.0,478.0,1592.0,532.0,1835.0,530.0,1402.0,1622.0,2715.0,2650.0,102.0,3830.0,4085.0,3678.0,3570.0,368.0,6555.0,1678.0,738.0,8498.0,70.0,110.0,160.0,470.0,88.0,6160.0,932.0,3250.0,1100.0,1720.0,865.0,345.0,402.0,1100.0,822.0,65.0,3630.0,2982.0,19058.0,21275.0,8350.0,4480.0,41122.0,10425.0,8720.0,28862.0,69988.0,70130.0,75002.0,75058.0,1905.0,196418.0,590.0,1518.0,712.0,2608.0,3515.0,4702.0,197110.0,8482.0,201848.0,3378.0,1838.0,1922.0,209295.0
2011-03-28,3630.0,16622.0,995.0,928.0,1720.0,10492.0,290.0,760.0,200.0,735.0,1775.0,1592.0,3368.0,395.0,4552.0,13910.0,18755.0,21075.0,1740.0,24342.0,10182.0,12030.0,14528.0,1145.0,87202.0,1068.0,103705.0,105000.0,1122.0,462.0,106605.0,765.0,108730.0,112.0,1708.0,114722.0,114735.0,200.0,260.0,500.0,605.0,498.0,2195.0,208.0,975.0,398.0,1615.0,2680.0,3805.0,440.0,485.0,1600.0,532.0,1850.0,535.0,1428.0,1642.0,2732.0,2745.0,100.0,3890.0,4102.0,3632.0,3520.0,382.0,6460.0,2252.0,750.0,8655.0,70.0,110.0,160.0,450.0,90.0,4748.0,905.0,3280.0,1070.0,1658.0,820.0,362.0,332.0,792.0,808.0,70.0,3515.0,2715.0,18172.0,20460.0,8342.0,4518.0,41035.0,10612.0,8845.0,28738.0,69775.0,69915.0,74450.0,74502.0,1810.0,195545.0,568.0,1450.0,725.0,2620.0,3642.0,4895.0,196592.0,8098.0,200935.0,3220.0,1802.0,1858.0,208095.0
2011-03-29,3652.0,16708.0,972.0,932.0,1668.0,10490.0,290.0,742.0,200.0,720.0,1742.0,1585.0,3330.0,398.0,4560.0,13870.0,18898.0,21242.0,1770.0,24508.0,10105.0,11735.0,14125.0,1158.0,87350.0,1105.0,103522.0,105000.0,1108.0,498.0,106608.0,790.0,108742.0,128.0,1720.0,114440.0,114450.0,190.0,250.0,470.0,595.0,502.0,2218.0,210.0,962.0,385.0,1600.0,2678.0,3868.0,440.0,485.0,1588.0,525.0,1862.0,530.0,1450.0,1662.0,2755.0,2848.0,100.0,4005.0,4202.0,3682.0,3565.0,388.0,6440.0,2825.0,750.0,9160.0,70.0,110.0,160.0,428.0,90.0,3825.0,898.0,3315.0,1035.0,1598.0,775.0,348.0,260.0,582.0,740.0,70.0,3392.0,2442.0,17545.0,19825.0,8292.0,4408.0,40795.0,10790.0,8775.0,28612.0,69410.0,69552.0,73718.0,73772.0,1670.0,194588.0,538.0,1350.0,610.0,2830.0,3572.0,4872.0,196185.0,7832.0,200248.0,3068.0,1690.0,1842.0,207140.0
2011-03-30,3665.0,16752.0,970.0,940.0,1625.0,10500.0,280.0,732.0,200.0,715.0,1720.0,1550.0,3270.0,402.0,4500.0,13805.0,18968.0,21328.0,1810.0,24762.0,9855.0,11465.0,13728.0,1110.0,87405.0,1148.0,103242.0,105000.0,1090.0,555.0,106648.0,810.0,108788.0,132.0,1722.0,114172.0,114182.0,190.0,262.0,470.0,638.0,545.0,2212.0,218.0,965.0,395.0,1592.0,2600.0,3915.0,435.0,478.0,1548.0,525.0,1840.0,525.0,1470.0,1678.0,2762.0,2950.0,102.0,4112.0,4300.0,3772.0,3662.0,392.0,6495.0,3395.0,738.0,9772.0,70.0,110.0,162.0,405.0,95.0,3145.0,918.0,3390.0,1002.0,1535.0,750.0,335.0,325.0,522.0,762.0,70.0,3262.0,2230.0,17298.0,19430.0,8180.0,4262.0,40358.0,10765.0,8610.0,28390.0,68748.0,68888.0,72722.0,72775.0,1608.0,193342.0,560.0,1310.0,585.0,2630.0,3392.0,4645.0,195062.0,7635.0,198965.0,3002.0,1735.0,1835.0,205648.0
2011-03-31,3688.0,16855.0,995.0,958.0,1670.0,10550.0,280.0,730.0,202.0,710.0,1710.0,1575.0,3280.0,430.0,4490.0,13822.0,19040.0,21415.0,1868.0,25128.0,10328.0,11220.0,13448.0,1148.0,87600.0,1205.0,103198.0,105000.0,1065.0,620.0,106695.0,845.0,108838.0,138.0,1778.0,113955.0,113965.0,188.0,302.0,542.0,692.0,640.0,2308.0,228.0,990.0,400.0,1618.0,2620.0,3948.0,438.0,472.0,1508.0,530.0,1785.0,520.0,1495.0,1705.0,2780.0,3060.0,108.0,4192.0,4372.0,3848.0,3755.0,398.0,6560.0,3968.0,748.0,10388.0,70.0,102.0,170.0,392.0,102.0,2805.0,985.0,3512.0,970.0,1470.0,755.0,350.0,670.0,565.0,820.0,72.0,3235.0,2118.0,17622.0,19598.0,8090.0,4412.0,40205.0,10755.0,9095.0,28370.0,68580.0,69380.0,73738.0,74265.0,1642.0,192912.0,625.0,1390.0,528.0,2585.0,3350.0,4695.0,194308.0,7590.0,198098.0,3192.0,1928.0,1895.0,204805.0
2011-04-01,3732.0,15992.0,1070.0,1018.0,1768.0,9840.0,278.0,720.0,212.0,712.0,1715.0,1610.0,3328.0,465.0,4578.0,13858.0,19215.0,21612.0,1925.0,25435.0,11422.0,11132.0,13292.0,1188.0,87465.0,1255.0,103270.0,105008.0,1030.0,685.0,106740.0,948.0,108890.0,148.0,1850.0,113780.0,113790.0,188.0,335.0,565.0,725.0,678.0,2495.0,240.0,1028.0,398.0,1658.0,2782.0,4038.0,442.0,482.0,1490.0,540.0,1755.0,530.0,1530.0,1748.0,2840.0,3175.0,118.0,4258.0,4420.0,3892.0,3812.0,415.0,6618.0,4505.0,780.0,11020.0,70.0,100.0,170.0,388.0,110.0,2830.0,1062.0,3632.0,940.0,1415.0,775.0,370.0,765.0,618.0,875.0,78.0,3255.0,2025.0,18198.0,20125.0,8075.0,4672.0,40450.0,11080.0,10005.0,28658.0,69110.0,70692.0,75505.0,76598.0,1628.0,197112.0,678.0,1512.0,485.0,2605.0,3480.0,4942.0,198558.0,7560.0,202132.0,3080.0,1905.0,1850.0,208745.0
2011-04-02,3782.0,12025.0,1135.0,1085.0,1838.0,8480.0,270.0,708.0,222.0,738.0,1740.0,1610.0,3345.0,488.0,4668.0,12688.0,19428.0,21860.0,1970.0,25760.0,11568.0,11185.0,13222.0,1190.0,82608.0,1328.0,99778.0,105068.0,995.0,758.0,106835.0,1042.0,108990.0,155.0,1912.0,113620.0,113625.0,190.0,342.0,530.0,740.0,678.0,2610.0,248.0,1078.0,402.0,1710.0,2902.0,4215.0,445.0,492.0,1490.0,570.0,1758.0,530.0,1588.0,1805.0,2905.0,3255.0,118.0,4348.0,4495.0,3945.0,3858.0,432.0,6655.0,4610.0,825.0,11660.0,70.0,100.0,172.0,382.0,115.0,3508.0,1108.0,3755.0,990.0,1390.0,795.0,380.0,510.0,588.0,940.0,80.0,3255.0,1948.0,18815.0,20760.0,8090.0,4825.0,40722.0,11478.0,10490.0,29085.0,69808.0,71385.0,75965.0,76922.0,1572.0,198005.0,678.0,1610.0,465.0,2648.0,3775.0,5168.0,200502.0,7452.0,204120.0,2880.0,1742.0,1785.0,210758.0
2011-04-03,3825.0,10030.0,1138.0,1122.0,1875.0,8040.0,270.0,718.0,230.0,775.0,1778.0,1610.0,3385.0,500.0,4775.0,11700.0,19620.0,22088.0,2002.0,26108.0,11485.0,11235.0,13220.0,1180.0,76588.0,1415.0,93618.0,105140.0,965.0,828.0,106948.0,1055.0,109098.0,150.0,1998.0,113502.0,113508.0,190.0,348.0,510.0,738.0,660.0,2665.0,248.0,1128.0,398.0,1750.0,2978.0,4390.0,452.0,502.0,1508.0,600.0,1795.0,535.0,1645.0,1862.0,2985.0,3280.0,118.0,4425.0,4562.0,4005.0,3918.0,448.0,6710.0,4620.0,852.0,12185.0,70.0,100.0,170.0,362.0,118.0,4415.0,1072.0,3852.0,1082.0,1455.0,835.0,395.0,382.0,472.0,1020.0,85.0,3278.0,1902.0,19530.0,21502.0,8040.0,4675.0,40588.0,11780.0,11182.0,29392.0,69980.0,71560.0,75975.0,76778.0,1478.0,199188.0,630.0,1588.0,432.0,2635.0,3870.0,5345.0,201858.0,7330.0,205292.0,2832.0,1610.0,1760.0,211480.0
2011-04-04,3865.0,7802.0,1140.0,1142.0,1910.0,8098.0,268.0,755.0,230.0,815.0,1850.0,1605.0,3452.0,520.0,4892.0,11645.0,19750.0,22240.0,2028.0,26310.0,11460.0,11275.0,13210.0,1152.0,74935.0,1475.0,90718.0,105210.0,932.0,885.0,107045.0,1062.0,109192.0,148.0,2032.0,113338.0,113340.0,198.0,352.0,502.0,732.0,655.0,2660.0,248.0,1165.0,395.0,1772.0,2932.0,4468.0,460.0,508.0,1508.0,620.0,1840.0,540.0,1672.0,1892.0,3050.0,3302.0,118.0,4505.0,4628.0,4060.0,3965.0,450.0,6758.0,4620.0,852.0,12328.0,70.0,100.0,175.0,335.0,120.0,4570.0,1058.0,3905.0,1180.0,1525.0,878.0,392.0,335.0,425.0,985.0,85.0,3218.0,1808.0,20170.0,22225.0,7958.0,4442.0,40075.0,12108.0,11788.0,29695.0,69770.0,70625.0,74062.0,74495.0,1382.0,200712.0,585.0,1480.0,370.0,2450.0,3662.0,5108.0,204285.0,7210.0,207680.0,2705.0,1508.0,1725.0,213808.0
2011-04-05,3902.0,7772.0,1142.0,1165.0,1940.0,8145.0,260.0,758.0,230.0,850.0,1910.0,1572.0,3480.0,540.0,5022.0,11682.0,19800.0,22302.0,2060.0,26478.0,11582.0,11305.0,13200.0,1142.0,74538.0,1588.0,90405.0,105282.0,895.0,925.0,107130.0,1105.0,109282.0,152.0,2098.0,113172.0,113178.0,210.0,392.0,530.0,765.0,732.0,2695.0,275.0,1265.0,408.0,1848.0,2930.0,4495.0,460.0,502.0,1462.0,640.0,1845.0,540.0,1715.0,1935.0,3095.0,3318.0,120.0,4560.0,4680.0,4108.0,4012.0,458.0,6768.0,4620.0,840.0,12310.0,70.0,95.0,180.0,315.0,125.0,3798.0,1100.0,3982.0,1272.0,1588.0,962.0,392.0,258.0,422.0,1050.0,95.0,3165.0,1740.0,20452.0,22585.0,7890.0,4418.0,39698.0,12168.0,12005.0,29705.0,69402.0,69402.0,71728.0,71728.0,1292.0,192152.0,562.0,1410.0,325.0,2238.0,3518.0,4890.0,196370.0,7135.0,200022.0,2605.0,1345.0,1700.0,206600.0
2011-04-06,3938.0,7990.0,1190.0,1210.0,2078.0,8252.0,260.0,740.0,240.0,872.0,1938.0,1560.0,3490.0,590.0,5168.0,11745.0,19920.0,22442.0,2108.0,26908.0,11888.0,11362.0,13205.0,1188.0,74195.0,1760.0,90215.0,105355.0,848.0,970.0,107210.0,1230.0,109370.0,165.0,2260.0,113092.0,113095.0,228.0,435.0,578.0,790.0,790.0,2825.0,298.0,1365.0,440.0,2005.0,3102.0,4585.0,460.0,515.0,1480.0,665.0,1832.0,542.0,1775.0,2002.0,3190.0,3338.0,130.0,4578.0,4690.0,4128.0,4032.0,482.0,6782.0,4620.0,865.0,12312.0,70.0,90.0,180.0,300.0,135.0,3032.0,1175.0,4145.0,1370.0,1658.0,1022.0,425.0,205.0,400.0,1175.0,112.0,3195.0,1690.0,20565.0,22685.0,7940.0,4658.0,39938.0,12270.0,12615.0,29720.0,69655.0,69655.0,71895.0,71895.0,1230.0,190742.0,565.0,1405.0,292.0,2108.0,3650.0,4958.0,193788.0,7145.0,197110.0,2578.0,1350.0,1738.0,202775.0
2011-04-07,4010.0,8400.0,1295.0,1292.0,2245.0,8472.0,258.0,720.0,262.0,915.0,1980.0,1612.0,3590.0,640.0,5392.0,11990.0,20135.0,22690.0,2160.0,27600.0,12582.0,11478.0,13278.0,1288.0,74270.0,1908.0,90402.0,105425.0,818.0,1025.0,107290.0,1338.0,109462.0,172.0,2408.0,113038.0,113040.0,228.0,462.0,625.0,805.0,845.0,2968.0,302.0,1402.0,468.0,2048.0,3310.0,4798.0,458.0,555.0,1598.0,722.0,1910.0,558.0,1848.0,2098.0,3332.0,3360.0,145.0,4610.0,4695.0,4120.0,4022.0,505.0,6810.0,4620.0,908.0,12345.0,70.0,90.0,188.0,302.0,145.0,2788.0,1268.0,4365.0,1468.0,1740.0,1055.0,450.0,170.0,408.0,1362.0,142.0,3282.0,1738.0,20805.0,22890.0,8090.0,4970.0,40658.0,12952.0,13435.0,30262.0,70918.0,70918.0,73075.0,73075.0,1225.0,191512.0,618.0,1495.0,285.0,2075.0,4055.0,5460.0,194895.0,7152.0,198150.0,2562.0,1440.0,1748.0,203742.0
2011-04-08,4078.0,8775.0,1400.0,1380.0,2340.0,8705.0,250.0,695.0,262.0,980.0,2038.0,1635.0,3675.0,668.0,5602.0,12408.0,20390.0,22985.0,2198.0,27650.0,13258.0,11690.0,13435.0,1305.0,74445.0,2010.0,90865.0,105498.0,818.0,1085.0,107385.0,1362.0,109560.0,178.0,2422.0,112865.0,112872.0,235.0,448.0,602.0,835.0,892.0,3088.0,300.0,1465.0,482.0,2070.0,3382.0,4998.0,462.0,582.0,1680.0,750.0,2070.0,572.0,1910.0,2172.0,3478.0,3385.0,140.0,4745.0,4800.0,4155.0,4042.0,518.0,6835.0,4620.0,902.0,12350.0,62.0,90.0,190.0,372.0,152.0,2792.0,1272.0,4475.0,1560.0,1820.0,1028.0,445.0,145.0,410.0,1260.0,155.0,3312.0,1745.0,21185.0,23348.0,8322.0,5038.0,41165.0,13762.0,14055.0,31118.0,72282.0,72282.0,74370.0,74370.0,1220.0,192992.0,630.0,1548.0,270.0,2125.0,4222.0,5768.0,197078.0,7078.0,200240.0,2488.0,1415.0,1722.0,205802.0
2011-04-09, 4135, 9000, 1452, 1442, 2390, 8848, 250, 680, 255, 1060, 2088, 1592, 3680, 688, 5672, 12735, 20512, 23132, 2245, 28285, 13548, 11952, 13655, 1250, 74405, 2122, 91128, 105570, 850, 1140, 107508, 1358, 109680, 178, 2402, 112642, 112652, 240, 452, 572, 895, 908, 3115, 328, 1488, 502, 2105, 3412, 5128, 465, 580, 1615, 765, 2160, 575, 1952, 2220, 3555, 3400, 140, 4922, 4970, 4288, 4160, 528, 6888, 4620, 832, 12285, 60, 90, 195, 530, 155, 2695, 1240, 4518, 1628, 1880, 985, 430, 132, 405, 1225, 165, 3185, 1672, 21292, 23598, 8522, 4905, 41230, 14290, 14295, 31520, 72750, 72750, 74770, 74770, 1188, 193732, 622, 1510, 250, 2082, 4102, 5670, 198322, 7025, 201480, 2448, 1472, 1738, 207070
2011-04-10, 4260, 9102, 1475, 1498, 2450, 8940, 250, 665, 255, 1120, 2135, 1530, 3665, 710, 5678, 12782, 20560, 23190, 2300, 28555, 13558, 12208, 13888, 1222, 74598, 2235, 91655, 105640, 875, 1185, 107652, 1528, 109825, 180, 2472, 112535, 112538, 238, 468, 602, 938, 925, 3170, 322, 1505, 508, 2120, 3410, 5182, 462, 588, 1570, 782, 2132, 570, 2002, 2272, 3632, 3405, 148, 4992, 5055, 4418, 4290, 535, 7012, 4620, 752, 12192, 60, 90, 200, 628, 162, 2512, 1242, 4610, 1675, 1905, 965, 425, 118, 388, 1338, 178, 3045, 1642, 21188, 23560, 8650, 4918, 41248, 14485, 14312, 31600, 72845, 72845, 74808, 74808, 1172, 193738, 638, 1512, 250, 2000, 3980, 5535, 198435, 6998, 201585, 2438, 1472, 1742, 207265
2011-04-11, 4420, 9155, 1532, 1558, 2520, 9072, 242, 652, 255, 1170, 2170, 1495, 3670, 760, 5742, 12720, 20622, 23270, 2348, 28690, 13590, 12422, 14090, 1248, 74585, 2312, 91962, 105712, 880, 1230, 107798, 1638, 109968, 178, 2525, 112492, 112495, 248, 470, 580, 935, 902, 3232, 332, 1515, 508, 2120, 3418, 5198, 468, 592, 1552, 798, 2112, 575, 2052, 2332, 3720, 3410, 155, 4968, 5025, 4428, 4318, 540, 7078, 4620, 705, 12122, 60, 82, 200, 715, 170, 2350, 1270, 4730, 1725, 1938, 955, 425, 110, 380, 1395, 195, 3040, 1648, 21142, 23510, 8768, 5055, 41450, 14698, 14105, 31670, 73118, 73118, 75020, 75020, 1180, 193755, 668, 1550, 275, 1992, 3942, 5482, 198560, 6958, 201652, 2388, 1562, 1725, 207292
2011-04-12, 4578, 9222, 1595, 1610, 2608, 9208, 240, 640, 260, 1215, 2205, 1482, 3688, 815, 5825, 12712, 20738, 23405, 2400, 28490, 13738, 12612, 14258, 1270, 74455, 2365, 92095, 105782, 892, 1275, 107920, 1628, 110095, 178, 2580, 112642, 112638, 258, 488, 578, 1025, 935, 3260, 358, 1568, 550, 2158, 3392, 5222, 478, 598, 1580, 815, 2108, 582, 2110, 2402, 3832, 3402, 158, 4962, 5010, 4392, 4280, 550, 7050, 4620, 670, 12040, 60, 80, 205, 795, 192, 2180, 1290, 4845, 1778, 1958, 945, 422, 102, 368, 1410, 205, 3042, 1618, 21145, 23540, 8902, 5175, 41752, 15082, 14018, 31912, 73665, 73665, 75508, 75508, 1170, 194128, 680, 1570, 262, 2015, 4010, 5512, 199145, 6948, 202205, 2342, 1692, 1705, 207865
2011-04-13, 4730, 9348, 1678, 1678, 2752, 9375, 240, 630, 265, 1260, 2248, 1485, 3735, 870, 5938, 12802, 20880, 23570, 2458, 29145, 14102, 12805, 14412, 1308, 74488, 2452, 92242, 105855, 915, 1315, 108045, 1725, 110218, 182, 2655, 112850, 112840, 260, 502, 592, 1105, 968, 3358, 372, 1622, 552, 2220, 3478, 5290, 488, 620, 1670, 852, 2160, 598, 2180, 2492, 3968, 3400, 188, 4970, 5010, 4372, 4248, 565, 7022, 4620, 645, 11960, 60, 80, 212, 885, 215, 2055, 1320, 4948, 1830, 1985, 952, 430, 100, 360, 1470, 222, 3042, 1590, 21095, 23528, 9060, 5272, 42062, 15620, 14058, 32348, 74408, 74408, 76198, 76198, 1148, 194952, 695, 1568, 240, 1980, 4175, 5690, 200322, 6938, 203348, 2312, 1720, 1742, 209010
2011-04-14, 4908, 9505, 1768, 1795, 2895, 9578, 235, 620, 280, 1320, 2305, 1458, 3765, 938, 6068, 12962, 21098, 23822, 2528, 29110, 14680, 13040, 14608, 1460, 74862, 2602, 92970, 105928, 942, 1350, 108172, 1822, 110352, 182, 2750, 113070, 113055, 260, 525, 642, 1208, 1028, 3495, 395, 1662, 595, 2260, 3582, 5412, 505, 640, 1728, 872, 2268, 625, 2255, 2585, 4150, 3400, 205, 5045, 5062, 4380, 4250, 580, 7000, 4620, 625, 11882, 60, 80, 220, 995, 242, 2052, 1380, 5078, 1882, 2012, 970, 435, 92, 352, 1722, 248, 3115, 1628, 21120, 23558, 9310, 5402, 42470, 16340, 14055, 33028, 75498, 75498, 77232, 77232, 1135, 196042, 715, 1588, 225, 1952, 4335, 5895, 201785, 6905, 204762, 2322, 1702, 1845, 210475
2011-04-15, 5088, 9722, 1918, 1882, 3040, 9872, 230, 610, 300, 1390, 2385, 1468, 3852, 1010, 6322, 13230, 21440, 24215, 2582, 29395, 15205, 13350, 14885, 1522, 75010, 2718, 93522, 105990, 978, 1380, 108295, 1900, 110475, 182, 2768, 113230, 113228, 272, 535, 630, 1242, 1025, 3630, 408, 1715, 585, 2290, 3698, 5562, 518, 665, 1802, 910, 2348, 662, 2340, 2692, 4330, 3405, 215, 5158, 5168, 4452, 4310, 598, 7035, 4620, 608, 11812, 60, 80, 225, 1095, 262, 2128, 1458, 5200, 1932, 2042, 978, 438, 90, 345, 1778, 278, 3278, 1682, 21305, 23758, 9632, 5652, 42962, 17300, 14048, 34022, 76990, 76990, 78672, 78672, 1140, 197718, 735, 1608, 210, 1922, 4445, 6050, 203815, 6862, 206720, 2275, 1600, 1860, 212415
2011-04-16, 5242, 9870, 1998, 1938, 3138, 9950, 230, 605, 325, 1472, 2490, 1500, 3992, 1060, 6500, 13410, 21788, 24618, 2635, 29812, 15560, 13690, 15200, 1455, 75342, 2822, 94248, 106000, 1008, 1430, 108388, 2108, 110568, 185, 2848, 113390, 113380, 285, 548, 602, 1332, 955, 3665, 420, 1765, 608, 2358, 3752, 5690, 528, 680, 1862, 948, 2438, 688, 2425, 2825, 4505, 3540, 232, 5255, 5258, 4540, 4392, 618, 7098, 4628, 592, 11745, 60, 80, 235, 1150, 285, 2142, 1482, 5240, 1985, 2060, 985, 452, 90, 345, 1745, 298, 3350, 1650, 21415, 23952, 9995, 5770, 43302, 17760, 13705, 34502, 77805, 77805, 79440, 79440, 1125, 199240, 740, 1602, 200, 1898, 4508, 6130, 205785, 6790, 208632, 2238, 1450, 1798, 214152
